year,age_gr,quintil_oecd,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,46-65 y.,1st Quintile,Full-time,0.10669,92,166,0.05958,0.15380
2002,46-65 y.,1st Quintile,Part-time,0.04782,35,166,0.01526,0.08039
2002,46-65 y.,1st Quintile,Either,0.04436,39,166,0.01294,0.07578
2002,46-65 y.,2nd Quintile,Full-time,0.05314,55,55,-0.00669,0.11297
2002,46-65 y.,3rd Quintile,Full-time,0.02389,32,32,-0.02987,0.07765
2002,46-65 y.,4th Quintile,Full-time,0.02809,38,38,-0.02515,0.08133
2003,17-29 y.,1st Quintile,Full-time,0.28744,226,362,0.24075,0.33412
2003,17-29 y.,1st Quintile,Part-time,0.07551,66,362,0.04826,0.10277
2003,17-29 y.,1st Quintile,Either,0.07892,70,362,0.05111,0.10674
2003,17-29 y.,2nd Quintile,Full-time,0.17630,159,260,0.12989,0.22271
2003,17-29 y.,2nd Quintile,Part-time,0.05474,53,260,0.02704,0.08245
2003,17-29 y.,2nd Quintile,Either,0.05785,48,260,0.02942,0.08628
2003,17-29 y.,3rd Quintile,Full-time,0.18911,158,191,0.13343,0.24480
2003,17-29 y.,3rd Quintile,Part-time,0.03802,33,191,0.01083,0.06521
2003,17-29 y.,4th Quintile,Full-time,0.15319,156,189,0.10170,0.20467
2003,17-29 y.,4th Quintile,I'm not sure yet,0.03095,33,189,0.00620,0.05571
2003,17-29 y.,5th Quintile,Full-time,0.23707,203,251,0.18435,0.28979
2003,17-29 y.,5th Quintile,I'm not sure yet,0.03839,48,251,0.01457,0.06221
2003,30-45 y.,1st Quintile,Full-time,0.18245,175,336,0.14109,0.22381
2003,30-45 y.,1st Quintile,Part-time,0.09909,93,336,0.06709,0.13109
2003,30-45 y.,1st Quintile,Either,0.07811,68,336,0.04938,0.10685
2003,30-45 y.,2nd Quintile,Full-time,0.07642,96,234,0.04231,0.11054
2003,30-45 y.,2nd Quintile,Part-time,0.09668,103,234,0.05873,0.13462
2003,30-45 y.,2nd Quintile,Either,0.02262,35,234,0.00353,0.04171
2003,30-45 y.,3rd Quintile,Full-time,0.03866,53,140,0.00661,0.07071
2003,30-45 y.,3rd Quintile,Part-time,0.05984,87,140,0.02041,0.09928
2003,30-45 y.,4th Quintile,Full-time,0.01852,31,120,-0.00570,0.04274
2003,30-45 y.,4th Quintile,Part-time,0.05620,89,120,0.01482,0.09759
2003,30-45 y.,5th Quintile,Part-time,0.04312,90,90,0.00092,0.08532
2003,46-65 y.,1st Quintile,Full-time,0.13729,117,187,0.08783,0.18675
2003,46-65 y.,1st Quintile,Part-time,0.03941,33,187,0.01145,0.06737
2003,46-65 y.,1st Quintile,Either,0.04081,37,187,0.01237,0.06924
2003,46-65 y.,2nd Quintile,Full-time,0.04142,45,45,-0.01746,0.10030
2003,46-65 y.,3rd Quintile,Full-time,0.03105,45,79,-0.00745,0.06954
2003,46-65 y.,3rd Quintile,Part-time,0.02248,34,79,-0.01042,0.05539
2003,46-65 y.,4th Quintile,Part-time,0.01579,32,32,-0.02809,0.05967
2003,46-65 y.,5th Quintile,Full-time,0.00889,33,76,-0.01235,0.03013
2003,46-65 y.,5th Quintile,Part-time,0.01624,43,76,-0.01237,0.04484
2004,17-29 y.,1st Quintile,Full-time,0.29439,249,430,0.25127,0.33752
2004,17-29 y.,1st Quintile,Part-time,0.08142,77,430,0.05554,0.10730
2004,17-29 y.,1st Quintile,Either,0.07702,73,430,0.05179,0.10225
2004,17-29 y.,1st Quintile,I'm not sure yet,0.03109,31,430,0.01467,0.04752
2004,17-29 y.,2nd Quintile,Full-time,0.22684,191,276,0.17734,0.27634
2004,17-29 y.,2nd Quintile,Part-time,0.05118,45,276,0.02513,0.07722
2004,17-29 y.,2nd Quintile,Either,0.04297,40,276,0.01900,0.06693
2004,17-29 y.,3rd Quintile,Full-time,0.20747,178,254,0.15750,0.25743
2004,17-29 y.,3rd Quintile,Either,0.06654,42,254,0.03583,0.09725
2004,17-29 y.,3rd Quintile,I'm not sure yet,0.03762,34,254,0.01418,0.06107
2004,17-29 y.,4th Quintile,Full-time,0.16195,144,177,0.10752,0.21637
2004,17-29 y.,4th Quintile,I'm not sure yet,0.04283,33,177,0.01291,0.07274
2004,17-29 y.,5th Quintile,Full-time,0.21316,205,317,0.16801,0.25832
2004,17-29 y.,5th Quintile,Part-time,0.04511,39,317,0.02223,0.06800
2004,17-29 y.,5th Quintile,Either,0.02894,31,317,0.01046,0.04743
2004,17-29 y.,5th Quintile,I'm not sure yet,0.03080,42,317,0.01175,0.04985
2004,30-45 y.,1st Quintile,Full-time,0.17700,168,340,0.13637,0.21762
2004,30-45 y.,1st Quintile,Part-time,0.09775,94,340,0.06614,0.12937
2004,30-45 y.,1st Quintile,Either,0.09017,78,340,0.05968,0.12066
2004,30-45 y.,2nd Quintile,Full-time,0.05086,68,209,0.02100,0.08072
2004,30-45 y.,2nd Quintile,Part-time,0.07574,93,209,0.03978,0.11169
2004,30-45 y.,2nd Quintile,Either,0.04387,48,209,0.01603,0.07170
2004,30-45 y.,3rd Quintile,Full-time,0.03565,42,131,0.00378,0.06753
2004,30-45 y.,3rd Quintile,Part-time,0.07937,89,131,0.03290,0.12584
2004,30-45 y.,4th Quintile,Full-time,0.02610,42,130,-0.00141,0.05361
2004,30-45 y.,4th Quintile,Part-time,0.06274,88,130,0.02090,0.10459
2004,30-45 y.,5th Quintile,Part-time,0.04316,85,85,-0.00030,0.08662
2004,46-65 y.,1st Quintile,Full-time,0.14118,121,202,0.09304,0.18932
2004,46-65 y.,1st Quintile,Part-time,0.05000,42,202,0.01987,0.08013
2004,46-65 y.,1st Quintile,Either,0.04246,39,202,0.01459,0.07034
2004,46-65 y.,2nd Quintile,Full-time,0.06801,65,97,0.01764,0.11837
2004,46-65 y.,2nd Quintile,Either,0.02554,32,97,-0.00602,0.05710
2004,46-65 y.,3rd Quintile,Full-time,0.03365,43,74,-0.00772,0.07502
2004,46-65 y.,3rd Quintile,Part-time,0.02180,31,74,-0.01170,0.05530
2004,46-65 y.,4th Quintile,Part-time,0.02144,34,34,-0.02798,0.07085
2004,46-65 y.,5th Quintile,Part-time,0.01382,44,44,-0.02107,0.04872
2005,17-29 y.,1st Quintile,Full-time,0.29948,288,471,0.25807,0.34088
2005,17-29 y.,1st Quintile,Part-time,0.05605,60,471,0.03525,0.07684
2005,17-29 y.,1st Quintile,Either,0.10136,86,471,0.07408,0.12865
2005,17-29 y.,1st Quintile,I'm not sure yet,0.03686,37,471,0.01983,0.05390
2005,17-29 y.,2nd Quintile,Full-time,0.26827,185,311,0.21895,0.31759
2005,17-29 y.,2nd Quintile,Part-time,0.06079,43,311,0.03419,0.08738
2005,17-29 y.,2nd Quintile,Either,0.04674,43,311,0.02324,0.07023
2005,17-29 y.,2nd Quintile,I'm not sure yet,0.04365,40,311,0.02091,0.06640
2005,17-29 y.,3rd Quintile,Full-time,0.20613,161,200,0.14992,0.26233
2005,17-29 y.,3rd Quintile,Either,0.04415,39,200,0.01561,0.07270
2005,17-29 y.,4th Quintile,Full-time,0.16121,151,151,0.10236,0.22006
2005,17-29 y.,5th Quintile,Full-time,0.20910,195,273,0.16077,0.25743
2005,17-29 y.,5th Quintile,Either,0.03297,34,273,0.01175,0.05418
2005,17-29 y.,5th Quintile,I'm not sure yet,0.03812,44,273,0.01536,0.06088
2005,30-45 y.,1st Quintile,Full-time,0.16358,148,335,0.12391,0.20325
2005,30-45 y.,1st Quintile,Part-time,0.11542,102,335,0.08115,0.14969
2005,30-45 y.,1st Quintile,Either,0.10367,85,335,0.07097,0.13636
2005,30-45 y.,2nd Quintile,Full-time,0.05377,66,191,0.02169,0.08584
2005,30-45 y.,2nd Quintile,Part-time,0.08007,90,191,0.04148,0.11866
2005,30-45 y.,2nd Quintile,Either,0.03685,35,191,0.01006,0.06364
2005,30-45 y.,3rd Quintile,Full-time,0.04211,39,125,0.00676,0.07747
2005,30-45 y.,3rd Quintile,Part-time,0.06926,86,125,0.02457,0.11395
2005,30-45 y.,4th Quintile,Part-time,0.05226,81,81,0.00349,0.10103
2005,30-45 y.,5th Quintile,Part-time,0.03222,74,74,-0.00829,0.07273
2005,46-65 y.,1st Quintile,Full-time,0.13772,108,196,0.08935,0.18609
2005,46-65 y.,1st Quintile,Part-time,0.04871,34,196,0.01849,0.07892
2005,46-65 y.,1st Quintile,Either,0.08358,54,196,0.04473,0.12242
2005,46-65 y.,2nd Quintile,Full-time,0.04953,52,119,0.01038,0.08868
2005,46-65 y.,2nd Quintile,Part-time,0.02697,32,119,-0.00226,0.05620
2005,46-65 y.,2nd Quintile,Either,0.03151,35,119,-0.00001,0.06303
2005,46-65 y.,3rd Quintile,Full-time,0.02403,33,33,-0.02903,0.07710
2005,46-65 y.,4th Quintile,Part-time,0.02542,36,36,-0.02673,0.07756
2005,46-65 y.,5th Quintile,Part-time,0.01500,46,46,-0.02052,0.05053
2006,17-29 y.,1st Quintile,Full-time,0.25321,220,362,0.20835,0.29807
2006,17-29 y.,1st Quintile,Part-time,0.08226,65,362,0.05392,0.11061
2006,17-29 y.,1st Quintile,Either,0.07864,77,362,0.05087,0.10641
2006,17-29 y.,2nd Quintile,Full-time,0.13985,112,191,0.09053,0.18917
2006,17-29 y.,2nd Quintile,Part-time,0.08169,44,191,0.04275,0.12064
2006,17-29 y.,2nd Quintile,Either,0.05589,35,191,0.02323,0.08855
2006,17-29 y.,3rd Quintile,Full-time,0.13516,116,116,0.07267,0.19764
2006,17-29 y.,4th Quintile,Full-time,0.16849,143,143,0.10692,0.23005
2006,17-29 y.,5th Quintile,Full-time,0.18909,166,166,0.12934,0.24884
2006,30-45 y.,1st Quintile,Full-time,0.18895,138,308,0.14516,0.23274
2006,30-45 y.,1st Quintile,Part-time,0.10813,94,308,0.07339,0.14287
2006,30-45 y.,1st Quintile,Either,0.08824,76,308,0.05651,0.11996
2006,30-45 y.,2nd Quintile,Full-time,0.05624,57,177,0.02221,0.09028
2006,30-45 y.,2nd Quintile,Part-time,0.08811,89,177,0.04624,0.12999
2006,30-45 y.,2nd Quintile,Either,0.02974,31,177,0.00464,0.05484
2006,30-45 y.,3rd Quintile,Full-time,0.03103,35,143,0.00251,0.05955
2006,30-45 y.,3rd Quintile,Part-time,0.08882,108,143,0.04202,0.13561
2006,30-45 y.,4th Quintile,Part-time,0.06871,82,82,0.01362,0.12379
2006,30-45 y.,5th Quintile,Part-time,0.03282,65,65,-0.01083,0.07646
2006,46-65 y.,1st Quintile,Full-time,0.12684,109,219,0.08267,0.17102
2006,46-65 y.,1st Quintile,Part-time,0.04757,38,219,0.01931,0.07582
2006,46-65 y.,1st Quintile,Either,0.08223,72,219,0.04576,0.11870
2006,46-65 y.,2nd Quintile,Full-time,0.05488,37,37,-0.01952,0.12927
2006,46-65 y.,5th Quintile,Part-time,0.01835,48,48,-0.02002,0.05672
2007,17-29 y.,1st Quintile,Full-time,0.22588,192,354,0.18226,0.26950
2007,17-29 y.,1st Quintile,Part-time,0.07477,66,354,0.04733,0.10221
2007,17-29 y.,1st Quintile,Either,0.10243,96,354,0.07080,0.13406
2007,17-29 y.,2nd Quintile,Full-time,0.17501,141,227,0.12547,0.22455
2007,17-29 y.,2nd Quintile,Part-time,0.06451,40,227,0.03248,0.09653
2007,17-29 y.,2nd Quintile,Either,0.06046,46,227,0.02939,0.09154
2007,17-29 y.,3rd Quintile,Full-time,0.13280,115,149,0.07812,0.18747
2007,17-29 y.,3rd Quintile,Part-time,0.04090,34,149,0.00899,0.07281
2007,17-29 y.,4th Quintile,Full-time,0.14279,137,137,0.08399,0.20159
2007,17-29 y.,5th Quintile,Full-time,0.20126,158,191,0.14425,0.25828
2007,17-29 y.,5th Quintile,I'm not sure yet,0.02973,33,191,0.00558,0.05388
2007,30-45 y.,1st Quintile,Full-time,0.15479,120,283,0.11257,0.19700
2007,30-45 y.,1st Quintile,Part-time,0.10653,93,283,0.07052,0.14254
2007,30-45 y.,1st Quintile,Either,0.10444,70,283,0.06874,0.14013
2007,30-45 y.,2nd Quintile,Full-time,0.05207,51,139,0.01500,0.08913
2007,30-45 y.,2nd Quintile,Part-time,0.08638,88,139,0.03951,0.13325
2007,30-45 y.,3rd Quintile,Part-time,0.06553,79,79,0.01061,0.12045
2007,30-45 y.,4th Quintile,Part-time,0.05727,72,72,0.00322,0.11131
2007,30-45 y.,5th Quintile,Part-time,0.02646,52,52,-0.01759,0.07050
2007,46-65 y.,1st Quintile,Full-time,0.10037,92,209,0.05953,0.14121
2007,46-65 y.,1st Quintile,Part-time,0.04805,35,209,0.01899,0.07712
2007,46-65 y.,1st Quintile,Either,0.09884,82,209,0.05828,0.13939
2007,46-65 y.,2nd Quintile,Full-time,0.03358,34,34,-0.02788,0.09505
2007,46-65 y.,3rd Quintile,Part-time,0.03117,32,32,-0.03000,0.09233
2007,46-65 y.,5th Quintile,Part-time,0.01959,46,46,-0.02090,0.06009
2008,17-29 y.,1st Quintile,Full-time,0.24959,222,345,0.20386,0.29533
2008,17-29 y.,1st Quintile,Part-time,0.05568,56,345,0.03145,0.07992
2008,17-29 y.,1st Quintile,Either,0.07063,67,345,0.04356,0.09771
2008,17-29 y.,2nd Quintile,Full-time,0.16409,103,138,0.10208,0.22611
2008,17-29 y.,2nd Quintile,Part-time,0.05817,35,138,0.01898,0.09737
2008,17-29 y.,3rd Quintile,Full-time,0.15194,127,162,0.09649,0.20739
2008,17-29 y.,3rd Quintile,Either,0.03690,35,162,0.00778,0.06601
2008,17-29 y.,4th Quintile,Full-time,0.14624,118,118,0.08222,0.21027
2008,17-29 y.,5th Quintile,Full-time,0.16628,132,132,0.10252,0.23004
2008,30-45 y.,1st Quintile,Full-time,0.10529,88,235,0.06596,0.14462
2008,30-45 y.,1st Quintile,Part-time,0.10306,87,235,0.06410,0.14201
2008,30-45 y.,1st Quintile,Either,0.08922,60,235,0.05269,0.12574
2008,30-45 y.,2nd Quintile,Full-time,0.04703,40,101,0.00554,0.08852
2008,30-45 y.,2nd Quintile,Part-time,0.05993,61,101,0.01341,0.10645
2008,30-45 y.,3rd Quintile,Part-time,0.06019,63,63,0.00099,0.11940
2008,30-45 y.,4th Quintile,Part-time,0.06118,75,75,0.00657,0.11578
2008,30-45 y.,5th Quintile,Part-time,0.03113,47,47,-0.01906,0.08131
2008,46-65 y.,1st Quintile,Full-time,0.10282,89,196,0.06019,0.14545
2008,46-65 y.,1st Quintile,Part-time,0.05231,40,196,0.02106,0.08356
2008,46-65 y.,1st Quintile,Either,0.08977,67,196,0.04964,0.12989
2008,46-65 y.,5th Quintile,Part-time,0.01266,39,39,-0.02289,0.04820
2009,17-29 y.,1st Quintile,Full-time,0.21684,184,297,0.16990,0.26379
2009,17-29 y.,1st Quintile,Part-time,0.06181,52,297,0.03437,0.08924
2009,17-29 y.,1st Quintile,Either,0.09999,61,297,0.06582,0.13417
2009,17-29 y.,2nd Quintile,Full-time,0.15243,113,154,0.09548,0.20939
2009,17-29 y.,2nd Quintile,Either,0.07314,41,154,0.03188,0.11440
2009,17-29 y.,3rd Quintile,Full-time,0.14916,110,110,0.08228,0.21604
2009,17-29 y.,4th Quintile,Full-time,0.12717,103,103,0.06251,0.19183
2009,17-29 y.,5th Quintile,Full-time,0.20461,120,120,0.13213,0.27710
2009,30-45 y.,1st Quintile,Full-time,0.12542,83,210,0.08052,0.17032
2009,30-45 y.,1st Quintile,Part-time,0.10876,72,210,0.06655,0.15096
2009,30-45 y.,1st Quintile,Either,0.08103,55,210,0.04403,0.11803
2009,30-45 y.,2nd Quintile,Full-time,0.04801,37,96,0.00502,0.09101
2009,30-45 y.,2nd Quintile,Part-time,0.06334,59,96,0.01436,0.11232
2009,30-45 y.,3rd Quintile,Part-time,0.06892,66,66,0.00734,0.13050
2009,30-45 y.,4th Quintile,Part-time,0.04023,48,48,-0.01595,0.09641
2009,30-45 y.,5th Quintile,Part-time,0.02679,44,44,-0.02147,0.07506
2009,46-65 y.,1st Quintile,Full-time,0.11655,88,180,0.06954,0.16356
2009,46-65 y.,1st Quintile,Part-time,0.03809,37,180,0.01005,0.06613
2009,46-65 y.,1st Quintile,Either,0.07536,55,180,0.03669,0.11403
2009,46-65 y.,2nd Quintile,Full-time,0.04491,31,31,-0.02920,0.11902
2009,46-65 y.,5th Quintile,Part-time,0.01030,35,35,-0.02364,0.04423
2010,17-29 y.,1st Quintile,Full-time,0.27070,168,260,0.21658,0.32481
2010,17-29 y.,1st Quintile,Part-time,0.05675,43,260,0.02857,0.08492
2010,17-29 y.,1st Quintile,Either,0.05470,49,260,0.02701,0.08239
2010,17-29 y.,2nd Quintile,Full-time,0.22608,93,93,0.14061,0.31156
2010,17-29 y.,3rd Quintile,Full-time,0.14651,102,102,0.07755,0.21547
2010,17-29 y.,4th Quintile,Full-time,0.16202,93,93,0.08673,0.23732
2010,17-29 y.,5th Quintile,Full-time,0.14826,111,111,0.08185,0.21467
2010,30-45 y.,1st Quintile,Full-time,0.14803,69,198,0.09844,0.19763
2010,30-45 y.,1st Quintile,Part-time,0.07567,77,198,0.03874,0.11260
2010,30-45 y.,1st Quintile,Either,0.11165,52,198,0.06767,0.15562
2010,30-45 y.,2nd Quintile,Full-time,0.07421,38,102,0.02309,0.12533
2010,30-45 y.,2nd Quintile,Part-time,0.04374,64,102,0.00386,0.08363
2010,30-45 y.,3rd Quintile,Part-time,0.01861,43,43,-0.02226,0.05948
2010,30-45 y.,4th Quintile,Part-time,0.01944,49,49,-0.01962,0.05850
2010,30-45 y.,5th Quintile,Part-time,0.01995,47,47,-0.02046,0.06036
2010,46-65 y.,1st Quintile,Full-time,0.13752,86,175,0.08634,0.18869
2010,46-65 y.,1st Quintile,Part-time,0.03260,32,175,0.00621,0.05898
2010,46-65 y.,1st Quintile,Either,0.07878,57,175,0.03875,0.11881
2010,46-65 y.,2nd Quintile,Full-time,0.03224,31,31,-0.03097,0.09545
2010,46-65 y.,5th Quintile,Part-time,0.00951,31,31,-0.02522,0.04423
2011,17-29 y.,1st Quintile,Full-time,0.24422,277,534,0.20775,0.28069
2011,17-29 y.,1st Quintile,Part-time,0.07867,161,534,0.05581,0.10153
2011,17-29 y.,1st Quintile,Either,0.06756,96,534,0.04626,0.08887
2011,17-29 y.,2nd Quintile,Full-time,0.15495,128,241,0.10917,0.20073
2011,17-29 y.,2nd Quintile,Part-time,0.05303,77,241,0.02468,0.08138
2011,17-29 y.,2nd Quintile,Either,0.03277,36,241,0.01025,0.05530
2011,17-29 y.,3rd Quintile,Full-time,0.13379,112,112,0.07046,0.19712
2011,17-29 y.,4th Quintile,Full-time,0.10322,89,89,0.03965,0.16679
2011,17-29 y.,5th Quintile,Full-time,0.14474,96,96,0.07399,0.21549
2011,30-45 y.,1st Quintile,Full-time,0.14194,195,579,0.11349,0.17039
2011,30-45 y.,1st Quintile,Part-time,0.13409,296,579,0.10631,0.16187
2011,30-45 y.,1st Quintile,Either,0.04629,88,579,0.02916,0.06342
2011,30-45 y.,2nd Quintile,Full-time,0.03503,69,307,0.01443,0.05563
2011,30-45 y.,2nd Quintile,Part-time,0.07299,203,307,0.04385,0.10214
2011,30-45 y.,2nd Quintile,Either,0.01663,35,307,0.00230,0.03096
2011,30-45 y.,3rd Quintile,Full-time,0.03576,33,195,0.00963,0.06189
2011,30-45 y.,3rd Quintile,Part-time,0.06405,162,195,0.02959,0.09850
2011,30-45 y.,4th Quintile,Part-time,0.04285,133,133,0.00830,0.07741
2011,30-45 y.,5th Quintile,Part-time,0.02113,87,87,-0.00927,0.05152
2011,46-65 y.,1st Quintile,Full-time,0.12724,118,259,0.08658,0.16791
2011,46-65 y.,1st Quintile,Part-time,0.04561,78,259,0.02015,0.07107
2011,46-65 y.,1st Quintile,Either,0.05262,63,259,0.02538,0.07987
2011,46-65 y.,2nd Quintile,Part-time,0.04255,41,41,-0.02000,0.10511
2011,46-65 y.,5th Quintile,Part-time,0.01109,36,36,-0.02361,0.04579
2012,17-29 y.,1st Quintile,Full-time,0.29098,361,586,0.25418,0.32779
2012,17-29 y.,1st Quintile,Part-time,0.06932,142,586,0.04874,0.08990
2012,17-29 y.,1st Quintile,Either,0.07730,83,586,0.05566,0.09895
2012,17-29 y.,2nd Quintile,Full-time,0.17949,168,224,0.12912,0.22986
2012,17-29 y.,2nd Quintile,Part-time,0.04701,56,224,0.01923,0.07479
2012,17-29 y.,3rd Quintile,Full-time,0.12600,125,125,0.06759,0.18441
2012,17-29 y.,4th Quintile,Full-time,0.13134,103,103,0.06579,0.19689
2012,17-29 y.,5th Quintile,Full-time,0.18014,110,110,0.10799,0.25229
2012,30-45 y.,1st Quintile,Full-time,0.13072,201,675,0.10527,0.15617
2012,30-45 y.,1st Quintile,Part-time,0.12672,355,675,0.10161,0.15183
2012,30-45 y.,1st Quintile,Either,0.06714,119,675,0.04825,0.08604
2012,30-45 y.,2nd Quintile,Full-time,0.04458,56,286,0.02062,0.06854
2012,30-45 y.,2nd Quintile,Part-time,0.08554,198,286,0.05307,0.11801
2012,30-45 y.,2nd Quintile,Either,0.02425,32,286,0.00639,0.04211
2012,30-45 y.,3rd Quintile,Part-time,0.05763,153,153,0.02058,0.09468
2012,30-45 y.,4th Quintile,Part-time,0.04724,113,113,0.00795,0.08654
2012,30-45 y.,5th Quintile,Part-time,0.03603,97,97,-0.00125,0.07331
2012,46-65 y.,1st Quintile,Full-time,0.10420,141,345,0.07192,0.13649
2012,46-65 y.,1st Quintile,Part-time,0.06595,125,345,0.03972,0.09218
2012,46-65 y.,1st Quintile,Either,0.05888,79,345,0.03400,0.08376
2012,46-65 y.,2nd Quintile,Full-time,0.04074,40,83,-0.00205,0.08352
2012,46-65 y.,2nd Quintile,Part-time,0.03193,43,83,-0.00612,0.06998
2012,46-65 y.,3rd Quintile,Full-time,0.02099,32,89,-0.00896,0.05094
2012,46-65 y.,3rd Quintile,Part-time,0.02906,57,89,-0.00603,0.06416
2012,46-65 y.,4th Quintile,Part-time,0.01438,38,38,-0.02398,0.05274
2012,46-65 y.,5th Quintile,Part-time,0.01803,53,53,-0.01814,0.05420
2013,17-29 y.,1st Quintile,Full-time,0.20866,308,559,0.17494,0.24237
2013,17-29 y.,1st Quintile,Part-time,0.07435,127,559,0.05259,0.09612
2013,17-29 y.,1st Quintile,Either,0.06436,92,559,0.04400,0.08472
2013,17-29 y.,1st Quintile,I'm not sure yet,0.01856,32,559,0.00736,0.02976
2013,17-29 y.,2nd Quintile,Full-time,0.19039,177,261,0.14266,0.23811
2013,17-29 y.,2nd Quintile,Part-time,0.03092,49,261,0.00988,0.05196
2013,17-29 y.,2nd Quintile,Either,0.03958,35,261,0.01588,0.06328
2013,17-29 y.,3rd Quintile,Full-time,0.14414,134,173,0.09165,0.19663
2013,17-29 y.,3rd Quintile,Part-time,0.04522,39,173,0.01416,0.07627
2013,17-29 y.,4th Quintile,Full-time,0.13202,93,93,0.06285,0.20119
2013,17-29 y.,5th Quintile,Full-time,0.15759,109,109,0.08887,0.22631
2013,30-45 y.,1st Quintile,Full-time,0.14119,182,621,0.11378,0.16860
2013,30-45 y.,1st Quintile,Part-time,0.12504,341,621,0.09900,0.15107
2013,30-45 y.,1st Quintile,Either,0.06499,98,621,0.04558,0.08439
2013,30-45 y.,2nd Quintile,Full-time,0.04260,66,232,0.01656,0.06864
2013,30-45 y.,2nd Quintile,Part-time,0.07245,166,232,0.03902,0.10588
2013,30-45 y.,3rd Quintile,Full-time,0.03694,37,148,0.00645,0.06743
2013,30-45 y.,3rd Quintile,Part-time,0.04063,111,148,0.00871,0.07255
2013,30-45 y.,4th Quintile,Part-time,0.04878,103,103,0.00698,0.09059
2013,30-45 y.,5th Quintile,Part-time,0.03465,80,80,-0.00568,0.07498
2013,46-65 y.,1st Quintile,Full-time,0.12179,142,336,0.08677,0.15682
2013,46-65 y.,1st Quintile,Part-time,0.06807,112,336,0.04110,0.09504
2013,46-65 y.,1st Quintile,Either,0.05411,82,336,0.02988,0.07834
2013,46-65 y.,2nd Quintile,Part-time,0.03703,56,56,-0.01288,0.08694
2013,46-65 y.,3rd Quintile,Full-time,0.02602,33,95,-0.00616,0.05820
2013,46-65 y.,3rd Quintile,Part-time,0.02749,62,95,-0.00556,0.06055
2013,46-65 y.,4th Quintile,Part-time,0.01168,34,34,-0.02498,0.04833
2013,46-65 y.,5th Quintile,Part-time,0.01165,38,38,-0.02292,0.04622
2014,17-29 y.,1st Quintile,Full-time,0.24804,406,687,0.21572,0.28036
2014,17-29 y.,1st Quintile,Part-time,0.05601,137,687,0.03880,0.07322
2014,17-29 y.,1st Quintile,Either,0.06471,109,687,0.04630,0.08312
2014,17-29 y.,1st Quintile,I'm not sure yet,0.01457,35,687,0.00560,0.02354
2014,17-29 y.,2nd Quintile,Full-time,0.16116,169,280,0.11802,0.20430
2014,17-29 y.,2nd Quintile,Part-time,0.04356,75,280,0.01961,0.06751
2014,17-29 y.,2nd Quintile,Either,0.03063,36,280,0.01041,0.05085
2014,17-29 y.,3rd Quintile,Full-time,0.16826,156,193,0.11534,0.22118
2014,17-29 y.,3rd Quintile,Part-time,0.02896,37,193,0.00524,0.05269
2014,17-29 y.,4th Quintile,Full-time,0.10778,116,149,0.05782,0.15775
2014,17-29 y.,4th Quintile,Part-time,0.04323,33,149,0.01047,0.07600
2014,17-29 y.,5th Quintile,Full-time,0.13716,97,97,0.06835,0.20598
2014,30-45 y.,1st Quintile,Full-time,0.14612,207,734,0.12055,0.17170
2014,30-45 y.,1st Quintile,Part-time,0.16981,386,734,0.14263,0.19699
2014,30-45 y.,1st Quintile,Either,0.05911,106,734,0.04204,0.07618
2014,30-45 y.,1st Quintile,I'm not sure yet,0.02206,35,734,0.01143,0.03270
2014,30-45 y.,2nd Quintile,Full-time,0.05478,72,300,0.02899,0.08057
2014,30-45 y.,2nd Quintile,Part-time,0.10195,188,300,0.06765,0.13625
2014,30-45 y.,2nd Quintile,Either,0.02921,40,300,0.01012,0.04829
2014,30-45 y.,3rd Quintile,Full-time,0.02327,45,161,-0.00009,0.04662
2014,30-45 y.,3rd Quintile,Part-time,0.06222,116,161,0.02479,0.09964
2014,30-45 y.,4th Quintile,Part-time,0.04791,109,109,0.00763,0.08819
2014,30-45 y.,5th Quintile,Part-time,0.03768,75,75,-0.00571,0.08106
2014,46-65 y.,1st Quintile,Full-time,0.08798,132,368,0.05900,0.11696
2014,46-65 y.,1st Quintile,Part-time,0.06824,139,368,0.04244,0.09404
2014,46-65 y.,1st Quintile,Either,0.06033,97,368,0.03597,0.08469
2014,46-65 y.,2nd Quintile,Full-time,0.03484,38,144,0.00479,0.06490
2014,46-65 y.,2nd Quintile,Part-time,0.05219,71,144,0.01574,0.08865
2014,46-65 y.,2nd Quintile,Either,0.02831,35,144,0.00112,0.05549
2014,46-65 y.,3rd Quintile,Part-time,0.01745,49,49,-0.01959,0.05450
2014,46-65 y.,4th Quintile,Part-time,0.01829,46,46,-0.02086,0.05743
2014,46-65 y.,5th Quintile,Part-time,0.01196,34,34,-0.02513,0.04904
2015,17-29 y.,1st Quintile,Full-time,0.24263,363,602,0.20836,0.27691
2015,17-29 y.,1st Quintile,Part-time,0.07666,110,602,0.05539,0.09793
2015,17-29 y.,1st Quintile,Either,0.06927,96,602,0.04897,0.08956
2015,17-29 y.,1st Quintile,I'm not sure yet,0.01381,33,602,0.00448,0.02314
2015,17-29 y.,2nd Quintile,Full-time,0.18537,183,275,0.13936,0.23139
2015,17-29 y.,2nd Quintile,Part-time,0.03780,52,275,0.01522,0.06038
2015,17-29 y.,2nd Quintile,Either,0.02399,40,275,0.00587,0.04210
2015,17-29 y.,3rd Quintile,Full-time,0.16420,146,146,0.10390,0.22450
2015,17-29 y.,4th Quintile,Full-time,0.14850,119,119,0.08434,0.21266
