year,bula_h,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,"Rhineland-Palatinate, Saarland",Full-time,0.06157,92,161,0.02432,0.09881
2003,"Rhineland-Palatinate, Saarland",Part-time,0.03053,69,161,0.00387,0.05719
2003,Baden-Wuerttemberg,Full-time,0.03599,156,347,0.01637,0.05562
2003,Baden-Wuerttemberg,Part-time,0.03706,122,347,0.01716,0.05697
2003,Baden-Wuerttemberg,Either,0.00862,35,347,-0.00112,0.01835
2003,Baden-Wuerttemberg,I'm not sure yet,0.00965,34,347,-0.00065,0.01996
2003,Bavaria,Full-time,0.04742,182,381,0.02605,0.06879
2003,Bavaria,Part-time,0.02663,120,381,0.01044,0.04282
2003,Bavaria,Either,0.01048,40,381,0.00024,0.02072
2003,Bavaria,I'm not sure yet,0.00698,39,381,-0.00139,0.01535
2003,Berlin,Full-time,0.09022,86,120,0.03875,0.14170
2003,Berlin,Either,0.04203,34,120,0.00598,0.07808
2003,Brandenburg,Full-time,0.07758,80,113,0.02803,0.12712
2003,Brandenburg,Either,0.02488,33,113,-0.00397,0.05373
2003,Mecklenburg-Western Pomerania,Full-time,0.10004,61,61,0.02412,0.17596
2003,Saxony,Full-time,0.08871,177,271,0.05479,0.12262
2003,Saxony,Part-time,0.01729,35,271,0.00174,0.03284
2003,Saxony,Either,0.03070,59,271,0.01012,0.05128
2003,Saxony-Anhalt,Full-time,0.10368,115,151,0.05489,0.15246
2003,Saxony-Anhalt,Either,0.03039,36,151,0.00292,0.05786
2003,Thuringa,Full-time,0.08383,94,129,0.03582,0.13185
2003,Thuringa,Either,0.03322,35,129,0.00217,0.06426
2004,Schleswig-Holstein,Full-time,0.06272,51,51,-0.00449,0.12992
2004,Lower Saxony,Full-time,0.04069,101,215,0.01422,0.06717
2004,Lower Saxony,Part-time,0.02617,75,215,0.00478,0.04756
2004,Lower Saxony,Either,0.02036,39,215,0.00144,0.03929
2004,North Rhine-Westphalia,Full-time,0.05331,300,615,0.03554,0.07108
2004,North Rhine-Westphalia,Part-time,0.02830,178,615,0.01518,0.04141
2004,North Rhine-Westphalia,Either,0.01680,89,615,0.00663,0.02697
2004,North Rhine-Westphalia,I'm not sure yet,0.00565,48,615,-0.00028,0.01158
2004,Hesse,Full-time,0.05062,83,147,0.01506,0.08618
2004,Hesse,Part-time,0.03960,64,147,0.00797,0.07124
2004,"Rhineland-Palatinate, Saarland",Full-time,0.05463,81,149,0.01801,0.09124
2004,"Rhineland-Palatinate, Saarland",Part-time,0.03915,68,149,0.00790,0.07039
2004,Baden-Wuerttemberg,Full-time,0.04112,160,359,0.02055,0.06169
2004,Baden-Wuerttemberg,Part-time,0.03837,127,359,0.01847,0.05827
2004,Baden-Wuerttemberg,Either,0.01243,38,359,0.00095,0.02390
2004,Baden-Wuerttemberg,I'm not sure yet,0.00678,34,359,-0.00172,0.01528
2004,Bavaria,Full-time,0.05168,185,403,0.03004,0.07332
2004,Bavaria,Part-time,0.03318,132,403,0.01567,0.05068
2004,Bavaria,Either,0.01291,47,403,0.00188,0.02395
2004,Bavaria,I'm not sure yet,0.01075,39,403,0.00067,0.02083
2004,Berlin,Full-time,0.08979,83,151,0.04404,0.13554
2004,Berlin,Part-time,0.03056,32,151,0.00302,0.05811
2004,Berlin,Either,0.04179,36,151,0.00977,0.07381
2004,Brandenburg,Full-time,0.08965,95,133,0.04092,0.13839
2004,Brandenburg,Either,0.03227,38,133,0.00212,0.06241
2004,Mecklenburg-Western Pomerania,Full-time,0.09606,48,48,0.01181,0.18030
2004,Saxony,Full-time,0.08048,151,246,0.04642,0.11454
2004,Saxony,Part-time,0.02059,38,246,0.00281,0.03837
2004,Saxony,Either,0.04013,57,246,0.01556,0.06471
2004,Saxony-Anhalt,Full-time,0.09794,112,144,0.04922,0.14666
2004,Saxony-Anhalt,Either,0.03159,32,144,0.00292,0.06026
2004,Thuringa,Full-time,0.09552,108,148,0.04800,0.14304
2004,Thuringa,Either,0.04182,40,148,0.00946,0.07418
2005,Schleswig-Holstein,Full-time,0.03478,32,32,-0.02972,0.09928
2005,Lower Saxony,Full-time,0.04245,101,174,0.01241,0.07250
2005,Lower Saxony,Part-time,0.02585,73,174,0.00220,0.04949
2005,North Rhine-Westphalia,Full-time,0.05338,285,581,0.03509,0.07168
2005,North Rhine-Westphalia,Part-time,0.03184,168,581,0.01755,0.04612
2005,North Rhine-Westphalia,Either,0.01992,93,581,0.00855,0.03129
2005,North Rhine-Westphalia,I'm not sure yet,0.00448,35,581,-0.00096,0.00991
2005,Hesse,Full-time,0.04755,69,123,0.00978,0.08531
2005,Hesse,Part-time,0.03099,54,123,0.00024,0.06174
2005,"Rhineland-Palatinate, Saarland",Full-time,0.05489,73,149,0.01819,0.09159
2005,"Rhineland-Palatinate, Saarland",Part-time,0.02495,44,149,-0.00018,0.05007
2005,"Rhineland-Palatinate, Saarland",Either,0.02795,32,149,0.00140,0.05451
2005,Baden-Wuerttemberg,Full-time,0.04744,160,376,0.02592,0.06895
2005,Baden-Wuerttemberg,Part-time,0.03979,122,376,0.02000,0.05957
2005,Baden-Wuerttemberg,Either,0.01683,55,376,0.00381,0.02986
2005,Baden-Wuerttemberg,I'm not sure yet,0.00991,39,376,-0.00012,0.01993
2005,Bavaria,Full-time,0.04997,174,373,0.02783,0.07211
2005,Bavaria,Part-time,0.02748,113,373,0.01087,0.04410
2005,Bavaria,Either,0.01338,41,373,0.00170,0.02506
2005,Bavaria,I'm not sure yet,0.01101,45,373,0.00041,0.02162
2005,Berlin,Full-time,0.09562,79,145,0.04759,0.14365
2005,Berlin,Part-time,0.03734,35,145,0.00638,0.06831
2005,Berlin,Either,0.03631,31,145,0.00576,0.06686
2005,Brandenburg,Full-time,0.09119,88,128,0.04112,0.14126
2005,Brandenburg,Either,0.03770,40,128,0.00457,0.07082
2005,Mecklenburg-Western Pomerania,Full-time,0.09951,56,56,0.02040,0.17862
2005,Saxony,Full-time,0.09814,157,268,0.06245,0.13382
2005,Saxony,Part-time,0.02607,48,268,0.00696,0.04518
2005,Saxony,Either,0.04593,63,268,0.02082,0.07104
2005,Saxony-Anhalt,Full-time,0.09451,103,138,0.04552,0.14350
2005,Saxony-Anhalt,Either,0.03741,35,138,0.00563,0.06918
2005,Thuringa,Full-time,0.11585,103,179,0.06883,0.16286
2005,Thuringa,Part-time,0.03403,32,179,0.00739,0.06066
2005,Thuringa,Either,0.04548,44,179,0.01487,0.07609
2006,Schleswig-Holstein,Part-time,0.04914,37,37,-0.02147,0.11976
2006,Lower Saxony,Full-time,0.04789,110,213,0.01914,0.07663
2006,Lower Saxony,Part-time,0.03857,103,213,0.01265,0.06449
2006,North Rhine-Westphalia,Full-time,0.05187,261,599,0.03409,0.06964
2006,North Rhine-Westphalia,Part-time,0.03418,207,599,0.01962,0.04875
2006,North Rhine-Westphalia,Either,0.02182,100,599,0.01011,0.03353
2006,North Rhine-Westphalia,I'm not sure yet,0.00491,31,599,-0.00069,0.01051
2006,Hesse,Full-time,0.03643,66,170,0.00818,0.06467
2006,Hesse,Part-time,0.04122,69,170,0.01125,0.07119
2006,Hesse,Either,0.02342,35,170,0.00062,0.04622
2006,"Rhineland-Palatinate, Saarland",Full-time,0.04654,68,120,0.00869,0.08439
2006,"Rhineland-Palatinate, Saarland",Part-time,0.03229,52,120,0.00053,0.06405
2006,Baden-Wuerttemberg,Full-time,0.04298,163,351,0.02173,0.06423
2006,Baden-Wuerttemberg,Part-time,0.04103,130,351,0.02025,0.06181
2006,Baden-Wuerttemberg,Either,0.01788,58,351,0.00399,0.03176
2006,Bavaria,Full-time,0.04567,168,366,0.02426,0.06709
2006,Bavaria,Part-time,0.03722,148,366,0.01780,0.05663
2006,Bavaria,Either,0.01421,50,366,0.00207,0.02636
2006,Berlin,Full-time,0.08405,72,104,0.03046,0.13763
2006,Berlin,Either,0.03241,32,104,-0.00179,0.06661
2006,Brandenburg,Full-time,0.08621,89,89,0.02757,0.14485
2006,Mecklenburg-Western Pomerania,Full-time,0.10882,66,66,0.03312,0.18453
2006,Saxony,Full-time,0.07756,141,243,0.04386,0.11126
2006,Saxony,Part-time,0.02234,38,243,0.00372,0.04096
2006,Saxony,Either,0.04364,64,243,0.01790,0.06938
2006,Saxony-Anhalt,Full-time,0.09108,102,136,0.04254,0.13961
2006,Saxony-Anhalt,Part-time,0.03852,34,136,0.00605,0.07098
2006,Thuringa,Full-time,0.06987,69,114,0.02286,0.11687
2006,Thuringa,Either,0.04282,45,114,0.00549,0.08015
2007,Lower Saxony,Full-time,0.03518,81,160,0.00654,0.06382
2007,Lower Saxony,Part-time,0.03152,79,160,0.00436,0.05867
2007,North Rhine-Westphalia,Full-time,0.04440,216,520,0.02668,0.06213
2007,North Rhine-Westphalia,Part-time,0.03588,178,520,0.01988,0.05188
2007,North Rhine-Westphalia,Either,0.02146,91,520,0.00899,0.03392
2007,North Rhine-Westphalia,I'm not sure yet,0.00462,35,520,-0.00121,0.01046
2007,Hesse,Full-time,0.04505,67,132,0.00953,0.08058
2007,Hesse,Part-time,0.03716,65,132,0.00477,0.06955
2007,"Rhineland-Palatinate, Saarland",Full-time,0.04806,67,110,0.00791,0.08822
2007,"Rhineland-Palatinate, Saarland",Part-time,0.02946,43,110,-0.00228,0.06121
2007,Baden-Wuerttemberg,Full-time,0.03369,129,272,0.01220,0.05517
2007,Baden-Wuerttemberg,Part-time,0.03027,90,272,0.00987,0.05067
2007,Baden-Wuerttemberg,Either,0.02160,53,272,0.00429,0.03890
2007,Bavaria,Full-time,0.03311,122,291,0.01251,0.05370
2007,Bavaria,Part-time,0.03253,125,291,0.01211,0.05295
2007,Bavaria,Either,0.01468,44,291,0.00084,0.02852
2007,Berlin,Full-time,0.05660,47,83,0.00659,0.10662
2007,Berlin,Part-time,0.04525,36,83,0.00026,0.09024
2007,Brandenburg,Full-time,0.07746,65,110,0.02727,0.12764
2007,Brandenburg,Either,0.05126,45,110,0.00986,0.09266
2007,Mecklenburg-Western Pomerania,Full-time,0.06366,39,39,-0.01397,0.14128
2007,Saxony,Full-time,0.07220,117,168,0.03295,0.11146
2007,Saxony,Either,0.03490,51,168,0.00706,0.06274
2007,Saxony-Anhalt,Full-time,0.06852,76,107,0.02043,0.11662
2007,Saxony-Anhalt,Either,0.02435,31,107,-0.00499,0.05370
2007,Thuringa,Full-time,0.07352,72,112,0.02497,0.12207
2007,Thuringa,Either,0.03221,40,112,-0.00064,0.06505
2008,Lower Saxony,Full-time,0.03966,80,153,0.00864,0.07069
2008,Lower Saxony,Part-time,0.03073,73,153,0.00329,0.05816
2008,North Rhine-Westphalia,Full-time,0.04474,197,451,0.02564,0.06385
2008,North Rhine-Westphalia,Part-time,0.03043,149,451,0.01456,0.04630
2008,North Rhine-Westphalia,Either,0.01729,68,451,0.00524,0.02933
2008,North Rhine-Westphalia,I'm not sure yet,0.00516,37,451,-0.00146,0.01178
2008,Hesse,Full-time,0.03236,50,107,-0.00133,0.06605
2008,Hesse,Part-time,0.03438,57,107,-0.00031,0.06906
2008,"Rhineland-Palatinate, Saarland",Full-time,0.04770,63,103,0.00634,0.08906
2008,"Rhineland-Palatinate, Saarland",Part-time,0.02329,40,103,-0.00598,0.05257
2008,Baden-Wuerttemberg,Full-time,0.03105,116,232,0.00868,0.05342
2008,Baden-Wuerttemberg,Part-time,0.02182,78,232,0.00298,0.04066
2008,Baden-Wuerttemberg,Either,0.01369,38,232,-0.00129,0.02868
2008,Bavaria,Full-time,0.03362,112,248,0.01114,0.05610
2008,Bavaria,Part-time,0.02977,101,248,0.00857,0.05096
2008,Bavaria,Either,0.00771,35,248,-0.00320,0.01862
2008,Berlin,Full-time,0.06230,51,51,-0.00470,0.12929
2008,Brandenburg,Full-time,0.07891,72,107,0.02759,0.13023
2008,Brandenburg,Either,0.04197,35,107,0.00380,0.08015
2008,Mecklenburg-Western Pomerania,Full-time,0.07489,41,41,-0.00668,0.15646
2008,Saxony,Full-time,0.05386,83,132,0.01520,0.09252
2008,Saxony,Either,0.03685,49,132,0.00459,0.06911
2008,Saxony-Anhalt,Full-time,0.07670,65,65,0.01150,0.14190
2008,Thuringa,Full-time,0.07739,70,106,0.02628,0.12850
2008,Thuringa,Either,0.03346,36,106,-0.00094,0.06787
2009,Lower Saxony,Full-time,0.05187,84,132,0.01390,0.08985
2009,Lower Saxony,Part-time,0.02273,48,132,-0.00279,0.04826
2009,North Rhine-Westphalia,Full-time,0.04694,186,416,0.02659,0.06729
2009,North Rhine-Westphalia,Part-time,0.02628,128,416,0.01089,0.04168
2009,North Rhine-Westphalia,Either,0.02384,69,416,0.00916,0.03851
2009,North Rhine-Westphalia,I'm not sure yet,0.00829,33,416,-0.00044,0.01701
2009,Hesse,Full-time,0.03340,51,106,-0.00097,0.06777
2009,Hesse,Part-time,0.03389,55,106,-0.00072,0.06850
2009,"Rhineland-Palatinate, Saarland",Full-time,0.05091,59,99,0.00739,0.09443
2009,"Rhineland-Palatinate, Saarland",Part-time,0.03099,40,99,-0.00332,0.06529
2009,Baden-Wuerttemberg,Full-time,0.03625,99,220,0.01149,0.06100
2009,Baden-Wuerttemberg,Part-time,0.02908,80,220,0.00682,0.05133
2009,Baden-Wuerttemberg,Either,0.01538,41,220,-0.00092,0.03168
2009,Bavaria,Full-time,0.03417,115,230,0.01064,0.05770
2009,Bavaria,Part-time,0.02459,79,230,0.00453,0.04465
2009,Bavaria,Either,0.00744,36,230,-0.00369,0.01856
2009,Berlin,Full-time,0.05218,45,45,-0.01353,0.11790
2009,Brandenburg,Full-time,0.06956,60,60,0.00464,0.13447
2009,Mecklenburg-Western Pomerania,Full-time,0.07602,36,36,-0.01178,0.16383
2009,Saxony,Full-time,0.05184,85,134,0.01416,0.08952
2009,Saxony,Either,0.03918,49,134,0.00621,0.07216
2009,Saxony-Anhalt,Full-time,0.06772,60,60,0.00360,0.13183
2009,Thuringa,Full-time,0.06224,63,63,0.00210,0.12238
2010,Schleswig-Holstein,Full-time,0.04019,44,129,0.00616,0.07421
2010,Schleswig-Holstein,Part-time,0.03083,85,129,0.00088,0.06077
2010,Hamburg,Part-time,0.02991,45,45,-0.02042,0.08024
2010,Lower Saxony,Full-time,0.04205,132,353,0.02108,0.06302
2010,Lower Saxony,Part-time,0.02870,183,353,0.01126,0.04614
2010,Lower Saxony,Either,0.01846,38,353,0.00440,0.03253
2010,North Rhine-Westphalia,Full-time,0.05721,363,1004,0.04284,0.07159
2010,North Rhine-Westphalia,Part-time,0.02947,449,1004,0.01900,0.03993
2010,North Rhine-Westphalia,Either,0.01970,145,1004,0.01110,0.02830
2010,North Rhine-Westphalia,I'm not sure yet,0.00544,47,1004,0.00089,0.00999
2010,Hesse,Full-time,0.03582,92,301,0.01479,0.05685
2010,Hesse,Part-time,0.04074,172,301,0.01837,0.06311
2010,Hesse,Either,0.00947,37,301,-0.00149,0.02044
2010,"Rhineland-Palatinate, Saarland",Full-time,0.05271,69,204,0.02197,0.08345
2010,"Rhineland-Palatinate, Saarland",Part-time,0.02246,95,204,0.00207,0.04284
2010,"Rhineland-Palatinate, Saarland",Either,0.02058,40,204,0.00105,0.04010
2010,Baden-Wuerttemberg,Full-time,0.04091,144,499,0.02351,0.05830
2010,Baden-Wuerttemberg,Part-time,0.02963,296,499,0.01474,0.04452
2010,Baden-Wuerttemberg,Either,0.01070,59,499,0.00166,0.01974
2010,Bavaria,Full-time,0.03316,170,565,0.01838,0.04794
2010,Bavaria,Part-time,0.02744,321,565,0.01396,0.04093
2010,Bavaria,Either,0.01689,74,565,0.00625,0.02752
2010,Berlin,Full-time,0.06670,83,162,0.02816,0.10524
2010,Berlin,Part-time,0.03416,79,162,0.00610,0.06222
2010,Brandenburg,Full-time,0.07551,87,171,0.03580,0.11523
2010,Brandenburg,Part-time,0.02947,48,171,0.00405,0.05489
2010,Brandenburg,Either,0.02587,36,171,0.00201,0.04973
2010,Mecklenburg-Western Pomerania,Full-time,0.05400,55,92,0.00756,0.10044
2010,Mecklenburg-Western Pomerania,Part-time,0.02177,37,92,-0.00821,0.05176
2010,Saxony,Full-time,0.06733,159,306,0.03920,0.09545
2010,Saxony,Part-time,0.02438,97,306,0.00707,0.04169
2010,Saxony,Either,0.02717,50,306,0.00893,0.04542
2010,Saxony-Anhalt,Full-time,0.08022,88,161,0.03813,0.12231
2010,Saxony-Anhalt,Part-time,0.01266,37,161,-0.00466,0.02999
2010,Saxony-Anhalt,Either,0.01828,36,161,-0.00248,0.03904
2010,Thuringa,Full-time,0.07790,81,115,0.02870,0.12710
2010,Thuringa,Part-time,0.01724,34,115,-0.00665,0.04114
2011,Schleswig-Holstein,Full-time,0.04614,65,157,0.01322,0.07907
2011,Schleswig-Holstein,Part-time,0.04720,92,157,0.01392,0.08049
2011,Lower Saxony,Full-time,0.04109,142,359,0.02053,0.06165
2011,Lower Saxony,Part-time,0.02792,182,359,0.01086,0.04499
2011,Lower Saxony,Either,0.01056,35,359,-0.00003,0.02115
2011,North Rhine-Westphalia,Full-time,0.05143,370,924,0.03718,0.06568
2011,North Rhine-Westphalia,Part-time,0.02627,399,924,0.01595,0.03659
2011,North Rhine-Westphalia,Either,0.01509,118,924,0.00723,0.02296
2011,North Rhine-Westphalia,I'm not sure yet,0.00589,37,924,0.00095,0.01083
2011,Hesse,Full-time,0.04617,110,287,0.02185,0.07050
2011,Hesse,Part-time,0.03431,141,287,0.01322,0.05541
2011,Hesse,Either,0.01521,36,287,0.00103,0.02940
2011,"Rhineland-Palatinate, Saarland",Full-time,0.05119,77,199,0.02049,0.08188
2011,"Rhineland-Palatinate, Saarland",Part-time,0.03262,91,199,0.00788,0.05737
2011,"Rhineland-Palatinate, Saarland",Either,0.01114,31,199,-0.00348,0.02576
2011,Baden-Wuerttemberg,Full-time,0.03974,182,496,0.02253,0.05695
2011,Baden-Wuerttemberg,Part-time,0.02811,240,496,0.01355,0.04267
2011,Baden-Wuerttemberg,Either,0.01130,74,496,0.00199,0.02061
2011,Bavaria,Full-time,0.02623,178,564,0.01302,0.03943
2011,Bavaria,Part-time,0.02559,276,564,0.01255,0.03864
2011,Bavaria,Either,0.01025,75,564,0.00193,0.01857
2011,Bavaria,I'm not sure yet,0.00541,35,564,-0.00065,0.01146
2011,Berlin,Full-time,0.05533,76,150,0.01862,0.09204
2011,Berlin,Part-time,0.04447,74,150,0.01137,0.07757
2011,Brandenburg,Full-time,0.05412,80,171,0.02011,0.08814
2011,Brandenburg,Part-time,0.02709,54,171,0.00269,0.05150
2011,Brandenburg,Either,0.02188,37,171,-0.00011,0.04387
2011,Mecklenburg-Western Pomerania,Full-time,0.06684,57,89,0.01466,0.11901
2011,Mecklenburg-Western Pomerania,Part-time,0.02325,32,89,-0.00824,0.05474
2011,Saxony,Full-time,0.06136,145,296,0.03398,0.08875
2011,Saxony,Part-time,0.01843,89,296,0.00308,0.03378
2011,Saxony,Either,0.02431,62,296,0.00673,0.04188
2011,Saxony-Anhalt,Full-time,0.05226,90,171,0.01881,0.08572
2011,Saxony-Anhalt,Part-time,0.01359,49,171,-0.00382,0.03099
2011,Saxony-Anhalt,Either,0.01667,32,171,-0.00258,0.03591
2011,Thuringa,Full-time,0.07229,79,111,0.02390,0.12069
2011,Thuringa,Part-time,0.01329,32,111,-0.00811,0.03469
2012,Schleswig-Holstein,Full-time,0.05238,71,139,0.01521,0.08955
2012,Schleswig-Holstein,Part-time,0.03508,68,139,0.00439,0.06578
2012,Lower Saxony,Full-time,0.04026,127,314,0.01848,0.06204
2012,Lower Saxony,Part-time,0.02847,154,314,0.01004,0.04689
2012,Lower Saxony,Either,0.00990,33,314,-0.00107,0.02087
2012,North Rhine-Westphalia,Full-time,0.05071,361,857,0.03602,0.06541
2012,North Rhine-Westphalia,Part-time,0.02996,362,857,0.01854,0.04139
2012,North Rhine-Westphalia,Either,0.01253,85,857,0.00508,0.01998
2012,North Rhine-Westphalia,I'm not sure yet,0.00606,49,857,0.00086,0.01126
2012,Hesse,Full-time,0.03008,85,272,0.00974,0.05041
2012,Hesse,Part-time,0.04204,150,272,0.01815,0.06593
2012,Hesse,Either,0.01475,37,272,0.00040,0.02911
2012,"Rhineland-Palatinate, Saarland",Full-time,0.03814,67,194,0.01112,0.06517
2012,"Rhineland-Palatinate, Saarland",Part-time,0.02823,91,194,0.00486,0.05160
2012,"Rhineland-Palatinate, Saarland",Either,0.02115,36,194,0.00085,0.04145
2012,Baden-Wuerttemberg,Full-time,0.03821,154,405,0.01952,0.05691
2012,Baden-Wuerttemberg,Part-time,0.03379,213,405,0.01617,0.05141
2012,Baden-Wuerttemberg,Either,0.00859,38,405,-0.00041,0.01758
2012,Bavaria,Full-time,0.03162,175,517,0.01652,0.04672
2012,Bavaria,Part-time,0.02423,251,517,0.01097,0.03750
2012,Bavaria,Either,0.00816,47,517,0.00040,0.01592
2012,Bavaria,I'm not sure yet,0.01084,44,517,0.00190,0.01977
2012,Berlin,Full-time,0.06523,78,149,0.02545,0.10501
2012,Berlin,Part-time,0.04485,71,149,0.01150,0.07820
2012,Brandenburg,Full-time,0.06397,92,161,0.02606,0.10189
2012,Brandenburg,Part-time,0.01561,37,161,-0.00360,0.03482
2012,Brandenburg,Either,0.03083,32,161,0.00405,0.05762
2012,Mecklenburg-Western Pomerania,Full-time,0.05102,44,76,0.00122,0.10083
2012,Mecklenburg-Western Pomerania,Part-time,0.01980,32,76,-0.01173,0.05132
2012,Saxony,Full-time,0.05757,124,263,0.02937,0.08578
2012,Saxony,Part-time,0.02209,78,263,0.00429,0.03988
2012,Saxony,Either,0.02907,61,263,0.00873,0.04941
2012,Saxony-Anhalt,Full-time,0.07379,93,162,0.03341,0.11418
2012,Saxony-Anhalt,Part-time,0.01627,36,162,-0.00327,0.03581
2012,Saxony-Anhalt,Either,0.01882,33,162,-0.00217,0.03982
2012,Thuringa,Full-time,0.06414,75,118,0.01974,0.10853
2012,Thuringa,Part-time,0.02557,43,118,-0.00303,0.05417
2013,Schleswig-Holstein,Full-time,0.05111,79,203,0.02074,0.08148
2013,Schleswig-Holstein,Part-time,0.03433,84,203,0.00922,0.05944
2013,Schleswig-Holstein,Either,0.02031,40,203,0.00086,0.03976
2013,Lower Saxony,Full-time,0.04840,199,424,0.02795,0.06885
2013,Lower Saxony,Part-time,0.02896,170,424,0.01298,0.04494
2013,Lower Saxony,Either,0.01200,55,424,0.00162,0.02237
2013,Bremen,Full-time,0.09021,32,32,-0.01064,0.19106
2013,North Rhine-Westphalia,Full-time,0.05128,511,1131,0.03842,0.06414
2013,North Rhine-Westphalia,Part-time,0.02908,431,1131,0.01929,0.03888
2013,North Rhine-Westphalia,Either,0.01298,124,1131,0.00638,0.01958
2013,North Rhine-Westphalia,I'm not sure yet,0.00916,65,1131,0.00361,0.01472
2013,Hesse,Full-time,0.03492,128,330,0.01508,0.05476
2013,Hesse,Part-time,0.03749,155,330,0.01696,0.05802
2013,Hesse,Either,0.01576,47,330,0.00230,0.02922
2013,"Rhineland-Palatinate, Saarland",Full-time,0.03638,85,221,0.01164,0.06113
2013,"Rhineland-Palatinate, Saarland",Part-time,0.02721,95,221,0.00571,0.04871
2013,"Rhineland-Palatinate, Saarland",Either,0.02300,41,221,0.00319,0.04281
2013,Baden-Wuerttemberg,Full-time,0.04492,220,541,0.02745,0.06239
2013,Baden-Wuerttemberg,Part-time,0.03101,264,541,0.01639,0.04564
2013,Baden-Wuerttemberg,Either,0.00868,57,541,0.00086,0.01650
2013,Bavaria,Full-time,0.04055,263,651,0.02539,0.05571
2013,Bavaria,Part-time,0.03256,271,651,0.01891,0.04620
2013,Bavaria,Either,0.00881,66,651,0.00162,0.01599
2013,Bavaria,I'm not sure yet,0.00733,51,651,0.00077,0.01389
2013,Berlin,Full-time,0.06126,96,221,0.02957,0.09295
2013,Berlin,Part-time,0.04807,84,221,0.01981,0.07634
2013,Berlin,Either,0.01891,41,221,0.00091,0.03691
2013,Brandenburg,Full-time,0.04595,77,164,0.01381,0.07810
2013,Brandenburg,Part-time,0.02385,45,164,0.00043,0.04728
2013,Brandenburg,Either,0.02634,42,164,0.00175,0.05092
2013,Mecklenburg-Western Pomerania,Full-time,0.04520,38,70,-0.00382,0.09422
2013,Mecklenburg-Western Pomerania,Part-time,0.02393,32,70,-0.01213,0.05999
2013,Saxony,Full-time,0.04227,100,227,0.01603,0.06850
2013,Saxony,Part-time,0.01535,67,227,-0.00068,0.03138
2013,Saxony,Either,0.02826,60,227,0.00666,0.04987
2013,Saxony-Anhalt,Full-time,0.06795,100,180,0.03108,0.10481
2013,Saxony-Anhalt,Part-time,0.02253,44,180,0.00079,0.04427
2013,Saxony-Anhalt,Either,0.01752,36,180,-0.00170,0.03675
2013,Thuringa,Full-time,0.04286,59,101,0.00316,0.08256
2013,Thuringa,Part-time,0.02220,42,101,-0.00668,0.05108
2014,Schleswig-Holstein,Full-time,0.04179,60,142,0.00876,0.07482
2014,Schleswig-Holstein,Part-time,0.02391,51,142,-0.00131,0.04912
2014,Schleswig-Holstein,Either,0.02033,31,142,-0.00296,0.04362
2014,Lower Saxony,Full-time,0.03819,155,375,0.01876,0.05761
2014,Lower Saxony,Part-time,0.03468,152,375,0.01614,0.05323
2014,Lower Saxony,Either,0.01432,68,375,0.00228,0.02636
2014,North Rhine-Westphalia,Full-time,0.04709,374,905,0.03328,0.06090
2014,North Rhine-Westphalia,Part-time,0.03417,387,905,0.02233,0.04602
2014,North Rhine-Westphalia,Either,0.01093,85,905,0.00415,0.01771
2014,North Rhine-Westphalia,I'm not sure yet,0.00772,59,905,0.00202,0.01343
2014,Hesse,Full-time,0.04384,90,251,0.01846,0.06921
2014,Hesse,Part-time,0.03635,118,251,0.01315,0.05955
2014,Hesse,Either,0.01675,43,251,0.00084,0.03266
2014,"Rhineland-Palatinate, Saarland",Full-time,0.04680,94,208,0.01803,0.07558
2014,"Rhineland-Palatinate, Saarland",Part-time,0.03256,78,208,0.00838,0.05674
2014,"Rhineland-Palatinate, Saarland",Either,0.01734,36,208,-0.00044,0.03513
2014,Baden-Wuerttemberg,Full-time,0.04160,179,438,0.02288,0.06032
2014,Baden-Wuerttemberg,Part-time,0.03787,219,438,0.01997,0.05577
2014,Baden-Wuerttemberg,Either,0.00843,40,438,-0.00014,0.01700
2014,Bavaria,Full-time,0.03158,196,522,0.01656,0.04659
2014,Bavaria,Part-time,0.02976,221,522,0.01517,0.04435
2014,Bavaria,Either,0.01113,65,522,0.00212,0.02014
2014,Bavaria,I'm not sure yet,0.00653,40,522,-0.00038,0.01345
2014,Berlin,Full-time,0.05663,69,137,0.01778,0.09548
2014,Berlin,Part-time,0.04405,68,137,0.00956,0.07853
2014,Brandenburg,Full-time,0.06656,60,144,0.02571,0.10742
2014,Brandenburg,Part-time,0.02565,40,144,-0.00026,0.05156
2014,Brandenburg,Either,0.03225,44,144,0.00329,0.06120
2014,Mecklenburg-Western Pomerania,Full-time,0.05312,38,38,-0.01915,0.12538
2014,Saxony,Full-time,0.03148,66,185,0.00625,0.05671
2014,Saxony,Part-time,0.02085,66,185,0.00020,0.04150
2014,Saxony,Either,0.03440,53,185,0.00806,0.06073
2014,Saxony-Anhalt,Full-time,0.07785,87,133,0.03214,0.12356
2014,Saxony-Anhalt,Part-time,0.01828,46,133,-0.00457,0.04114
2014,Thuringa,Full-time,0.03811,49,92,-0.00123,0.07745
2014,Thuringa,Part-time,0.02945,43,92,-0.00529,0.06419
2015,Schleswig-Holstein,Full-time,0.04087,53,108,0.00335,0.07838
2015,Schleswig-Holstein,Part-time,0.03197,55,108,-0.00136,0.06530
2015,Lower Saxony,Full-time,0.04962,199,408,0.02852,0.07072
2015,Lower Saxony,Part-time,0.03010,146,408,0.01350,0.04670
2015,Lower Saxony,Either,0.01136,63,408,0.00106,0.02166
