year,quintil_oecd,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,3rd Quintile,Part-time,0.02533,111,311,0.00784,0.04282
2009,3rd Quintile,Either,0.01134,42,311,-0.00045,0.02313
2009,4th Quintile,Full-time,0.02869,146,281,0.00914,0.04824
2009,4th Quintile,Part-time,0.01732,91,281,0.00204,0.03260
2009,4th Quintile,Either,0.00741,44,281,-0.00263,0.01746
2009,5th Quintile,Full-time,0.02615,145,307,0.00827,0.04403
2009,5th Quintile,Part-time,0.01370,97,307,0.00067,0.02672
2009,5th Quintile,Either,0.00667,34,307,-0.00245,0.01579
2009,5th Quintile,I'm not sure yet,0.00286,31,307,-0.00312,0.00884
2010,1st Quintile,Full-time,0.11745,323,636,0.09241,0.14249
2010,1st Quintile,Part-time,0.03283,155,636,0.01897,0.04669
2010,1st Quintile,Either,0.04894,158,636,0.03216,0.06572
2010,2nd Quintile,Full-time,0.05543,162,360,0.03176,0.07910
2010,2nd Quintile,Part-time,0.02209,109,360,0.00689,0.03729
2010,2nd Quintile,Either,0.01539,56,360,0.00266,0.02813
2010,2nd Quintile,I'm not sure yet,0.00947,33,360,-0.00055,0.01949
2010,3rd Quintile,Full-time,0.03988,153,276,0.01675,0.06300
2010,3rd Quintile,Part-time,0.01304,81,276,-0.00037,0.02644
2010,3rd Quintile,Either,0.01057,42,276,-0.00152,0.02266
2010,4th Quintile,Full-time,0.03121,126,300,0.01150,0.05092
2010,4th Quintile,Part-time,0.01410,96,300,0.00074,0.02747
2010,4th Quintile,Either,0.01278,47,300,0.00005,0.02551
2010,4th Quintile,I'm not sure yet,0.00807,31,300,-0.00207,0.01821
2010,5th Quintile,Full-time,0.02067,136,233,0.00236,0.03898
2010,5th Quintile,Part-time,0.01216,97,233,-0.00194,0.02626
2011,1st Quintile,Full-time,0.09978,590,1449,0.08434,0.11521
2011,1st Quintile,Part-time,0.04902,539,1449,0.03790,0.06015
2011,1st Quintile,Either,0.03286,247,1449,0.02368,0.04204
2011,1st Quintile,I'm not sure yet,0.00897,73,1449,0.00412,0.01383
2011,2nd Quintile,Full-time,0.03604,226,678,0.02200,0.05008
2011,2nd Quintile,Part-time,0.03190,323,678,0.01867,0.04514
2011,2nd Quintile,Either,0.01357,94,678,0.00485,0.02229
2011,2nd Quintile,I'm not sure yet,0.00420,35,678,-0.00067,0.00908
2011,3rd Quintile,Full-time,0.03288,168,433,0.01607,0.04970
2011,3rd Quintile,Part-time,0.02045,208,433,0.00711,0.03380
2011,3rd Quintile,Either,0.01097,57,433,0.00115,0.02080
2011,4th Quintile,Full-time,0.01800,118,342,0.00389,0.03211
2011,4th Quintile,Part-time,0.01882,181,342,0.00440,0.03325
2011,4th Quintile,Either,0.00673,43,342,-0.00195,0.01540
2011,5th Quintile,Full-time,0.01780,123,334,0.00360,0.03200
2011,5th Quintile,Part-time,0.01243,144,334,0.00053,0.02433
2011,5th Quintile,Either,0.00509,35,334,-0.00255,0.01273
2011,5th Quintile,I'm not sure yet,0.00316,32,334,-0.00287,0.00919
2012,1st Quintile,Full-time,0.10254,703,1697,0.08811,0.11698
2012,1st Quintile,Part-time,0.05244,629,1697,0.04183,0.06305
2012,1st Quintile,Either,0.04008,281,1697,0.03075,0.04942
2012,1st Quintile,I'm not sure yet,0.01046,84,1697,0.00562,0.01530
2012,2nd Quintile,Full-time,0.04315,264,694,0.02802,0.05828
2012,2nd Quintile,Part-time,0.03146,302,694,0.01846,0.04446
2012,2nd Quintile,Either,0.01303,81,694,0.00459,0.02148
2012,2nd Quintile,I'm not sure yet,0.00910,47,694,0.00203,0.01617
2012,3rd Quintile,Full-time,0.02988,187,526,0.01532,0.04444
2012,3rd Quintile,Part-time,0.02589,243,526,0.01230,0.03947
2012,3rd Quintile,Either,0.01181,57,526,0.00257,0.02106
2012,3rd Quintile,I'm not sure yet,0.00651,39,526,-0.00037,0.01339
2012,4th Quintile,Full-time,0.02105,140,388,0.00675,0.03535
2012,4th Quintile,Part-time,0.01749,177,388,0.00443,0.03055
2012,4th Quintile,Either,0.00611,31,388,-0.00165,0.01388
2012,4th Quintile,I'm not sure yet,0.00756,40,388,-0.00107,0.01619
2012,5th Quintile,Full-time,0.02120,146,360,0.00630,0.03610
2012,5th Quintile,Part-time,0.02082,177,360,0.00605,0.03558
2012,5th Quintile,I'm not sure yet,0.00570,37,360,-0.00209,0.01348
2013,1st Quintile,Full-time,0.09185,632,1562,0.07752,0.10618
2013,1st Quintile,Part-time,0.05294,587,1562,0.04183,0.06404
2013,1st Quintile,Either,0.03674,273,1562,0.02741,0.04608
2013,1st Quintile,I'm not sure yet,0.01052,70,1562,0.00546,0.01559
2013,2nd Quintile,Full-time,0.03946,272,669,0.02469,0.05422
2013,2nd Quintile,Part-time,0.02681,275,669,0.01456,0.03906
2013,2nd Quintile,Either,0.01396,85,669,0.00506,0.02286
2013,2nd Quintile,I'm not sure yet,0.00765,37,669,0.00104,0.01426
2013,3rd Quintile,Full-time,0.03426,206,508,0.01843,0.05010
2013,3rd Quintile,Part-time,0.02260,215,508,0.00966,0.03554
2013,3rd Quintile,Either,0.00928,54,508,0.00093,0.01763
2013,3rd Quintile,I'm not sure yet,0.00495,33,508,-0.00116,0.01105
2013,4th Quintile,Full-time,0.02342,130,371,0.00801,0.03883
2013,4th Quintile,Part-time,0.01860,164,371,0.00483,0.03237
2013,4th Quintile,Either,0.00687,44,371,-0.00155,0.01529
2013,4th Quintile,I'm not sure yet,0.00501,33,371,-0.00218,0.01221
2013,5th Quintile,Full-time,0.02007,142,323,0.00475,0.03538
2013,5th Quintile,Part-time,0.01714,143,323,0.00296,0.03132
2013,5th Quintile,I'm not sure yet,0.00572,38,323,-0.00252,0.01395
2014,1st Quintile,Full-time,0.09756,746,1827,0.08395,0.11117
2014,1st Quintile,Part-time,0.05930,670,1827,0.04846,0.07013
2014,1st Quintile,Either,0.03773,313,1827,0.02899,0.04647
2014,1st Quintile,I'm not sure yet,0.01115,98,1827,0.00633,0.01596
2014,2nd Quintile,Full-time,0.04125,279,781,0.02730,0.05521
2014,2nd Quintile,Part-time,0.03822,338,781,0.02477,0.05168
2014,2nd Quintile,Either,0.01686,113,781,0.00782,0.02589
2014,2nd Quintile,I'm not sure yet,0.00722,51,781,0.00128,0.01317
2014,3rd Quintile,Full-time,0.03316,230,533,0.01794,0.04837
2014,3rd Quintile,Part-time,0.02431,211,533,0.01122,0.03739
2014,3rd Quintile,Either,0.00700,56,533,-0.00008,0.01409
2014,3rd Quintile,I'm not sure yet,0.00791,36,533,0.00038,0.01544
2014,4th Quintile,Full-time,0.02318,157,434,0.00901,0.03736
2014,4th Quintile,Part-time,0.02461,198,434,0.01002,0.03921
2014,4th Quintile,Either,0.00618,47,434,-0.00120,0.01356
2014,4th Quintile,I'm not sure yet,0.00386,32,434,-0.00198,0.00969
2014,5th Quintile,Full-time,0.01972,140,340,0.00492,0.03452
2014,5th Quintile,Part-time,0.01679,133,340,0.00311,0.03047
2014,5th Quintile,Either,0.00588,33,340,-0.00226,0.01402
2014,5th Quintile,I'm not sure yet,0.00399,34,340,-0.00272,0.01070
2015,1st Quintile,Full-time,0.09509,633,1602,0.08072,0.10946
2015,1st Quintile,Part-time,0.06207,582,1602,0.05025,0.07389
2015,1st Quintile,Either,0.04135,290,1602,0.03159,0.05110
2015,1st Quintile,I'm not sure yet,0.01132,97,1602,0.00614,0.01650
2015,2nd Quintile,Full-time,0.03976,282,705,0.02533,0.05420
2015,2nd Quintile,Part-time,0.02956,260,705,0.01705,0.04207
2015,2nd Quintile,Either,0.01198,100,705,0.00394,0.02002
2015,2nd Quintile,I'm not sure yet,0.01020,63,705,0.00278,0.01763
2015,3rd Quintile,Full-time,0.03308,210,499,0.01737,0.04879
2015,3rd Quintile,Part-time,0.02070,191,499,0.00819,0.03320
2015,3rd Quintile,Either,0.00808,56,499,0.00022,0.01595
2015,3rd Quintile,I'm not sure yet,0.00506,42,499,-0.00117,0.01129
2015,4th Quintile,Full-time,0.02626,157,331,0.00901,0.04351
2015,4th Quintile,Part-time,0.01779,136,331,0.00353,0.03205
2015,4th Quintile,Either,0.00627,38,331,-0.00225,0.01478
2015,5th Quintile,Full-time,0.02047,133,341,0.00542,0.03553
2015,5th Quintile,Part-time,0.01849,131,341,0.00417,0.03282
2015,5th Quintile,Either,0.00715,43,341,-0.00181,0.01610
2015,5th Quintile,I'm not sure yet,0.00594,34,341,-0.00223,0.01411
2016,1st Quintile,Full-time,0.09612,610,1582,0.08159,0.11065
2016,1st Quintile,Part-time,0.06504,574,1582,0.05289,0.07720
2016,1st Quintile,Either,0.04359,302,1582,0.03353,0.05365
2016,1st Quintile,I'm not sure yet,0.01430,96,1582,0.00845,0.02015
2016,2nd Quintile,Full-time,0.04245,251,676,0.02724,0.05766
2016,2nd Quintile,Part-time,0.03145,276,676,0.01828,0.04461
2016,2nd Quintile,Either,0.01220,89,676,0.00392,0.02048
2016,2nd Quintile,I'm not sure yet,0.01033,60,676,0.00270,0.01796
2016,3rd Quintile,Full-time,0.02914,175,414,0.01292,0.04536
2016,3rd Quintile,Part-time,0.02090,149,414,0.00710,0.03470
2016,3rd Quintile,Either,0.00524,48,414,-0.00172,0.01221
2016,3rd Quintile,I'm not sure yet,0.00476,42,414,-0.00188,0.01141
2016,4th Quintile,Full-time,0.02150,148,329,0.00580,0.03719
2016,4th Quintile,Part-time,0.01586,111,329,0.00234,0.02938
2016,4th Quintile,Either,0.00742,36,329,-0.00187,0.01671
2016,4th Quintile,I'm not sure yet,0.00610,34,329,-0.00233,0.01453
2016,5th Quintile,Full-time,0.01788,114,309,0.00308,0.03268
2016,5th Quintile,Part-time,0.01901,118,309,0.00376,0.03426
2016,5th Quintile,Either,0.00581,40,309,-0.00268,0.01430
2016,5th Quintile,I'm not sure yet,0.00517,37,309,-0.00284,0.01318
2017,1st Quintile,Full-time,0.08424,1117,2504,0.07335,0.09512
2017,1st Quintile,Part-time,0.06534,805,2504,0.05566,0.07502
2017,1st Quintile,Either,0.04335,409,2504,0.03537,0.05133
2017,1st Quintile,I'm not sure yet,0.01239,173,2504,0.00806,0.01672
2017,2nd Quintile,Full-time,0.03564,252,665,0.02154,0.04974
2017,2nd Quintile,Part-time,0.02450,243,665,0.01274,0.03626
2017,2nd Quintile,Either,0.01333,105,665,0.00460,0.02205
2017,2nd Quintile,I'm not sure yet,0.00987,65,665,0.00235,0.01739
2017,3rd Quintile,Full-time,0.02407,167,405,0.00913,0.03902
2017,3rd Quintile,Part-time,0.02255,149,405,0.00807,0.03703
2017,3rd Quintile,Either,0.00880,50,405,-0.00030,0.01791
2017,3rd Quintile,I'm not sure yet,0.00633,39,405,-0.00141,0.01406
2017,4th Quintile,Full-time,0.02352,141,304,0.00646,0.04059
2017,4th Quintile,Part-time,0.01810,126,304,0.00309,0.03311
2017,4th Quintile,Either,0.00836,37,304,-0.00189,0.01862
2017,5th Quintile,Full-time,0.01833,104,226,0.00080,0.03586
2017,5th Quintile,Part-time,0.01802,89,226,0.00064,0.03540
2017,5th Quintile,I'm not sure yet,0.00465,33,226,-0.00424,0.01354
2018,1st Quintile,Full-time,0.08401,1319,2977,0.07404,0.09398
2018,1st Quintile,Part-time,0.06813,960,2977,0.05908,0.07719
2018,1st Quintile,Either,0.03764,440,2977,0.03080,0.04448
2018,1st Quintile,I'm not sure yet,0.01430,258,2977,0.01004,0.01857
2018,2nd Quintile,Full-time,0.02854,303,758,0.01668,0.04040
2018,2nd Quintile,Part-time,0.03233,286,758,0.01973,0.04493
2018,2nd Quintile,Either,0.01123,103,758,0.00372,0.01874
2018,2nd Quintile,I'm not sure yet,0.00749,66,758,0.00135,0.01364
2018,3rd Quintile,Full-time,0.02862,196,451,0.01321,0.04402
2018,3rd Quintile,Part-time,0.01552,151,451,0.00410,0.02694
2018,3rd Quintile,Either,0.00776,61,451,-0.00035,0.01587
2018,3rd Quintile,I'm not sure yet,0.00731,43,451,-0.00056,0.01518
2018,4th Quintile,Full-time,0.02126,121,337,0.00584,0.03669
2018,4th Quintile,Part-time,0.02038,139,337,0.00527,0.03549
2018,4th Quintile,Either,0.00539,37,337,-0.00244,0.01321
2018,4th Quintile,I'm not sure yet,0.00840,40,337,-0.00136,0.01816
2018,5th Quintile,Full-time,0.01842,116,290,0.00291,0.03392
2018,5th Quintile,Part-time,0.01491,105,290,0.00094,0.02888
2018,5th Quintile,Either,0.00491,38,290,-0.00315,0.01297
2018,5th Quintile,I'm not sure yet,0.00421,31,290,-0.00326,0.01167
2019,1st Quintile,Full-time,0.07712,1184,2834,0.06730,0.08695
2019,1st Quintile,Part-time,0.06777,1056,2834,0.05851,0.07702
2019,1st Quintile,Either,0.03622,346,2834,0.02934,0.04310
2019,1st Quintile,I'm not sure yet,0.01567,248,2834,0.01109,0.02024
2019,2nd Quintile,Full-time,0.03128,244,623,0.01760,0.04496
2019,2nd Quintile,Part-time,0.02770,234,623,0.01481,0.04060
2019,2nd Quintile,Either,0.01213,82,623,0.00353,0.02073
2019,2nd Quintile,I'm not sure yet,0.00935,63,623,0.00179,0.01692
2019,3rd Quintile,Full-time,0.01867,127,347,0.00441,0.03293
2019,3rd Quintile,Part-time,0.02329,136,347,0.00740,0.03918
2019,3rd Quintile,Either,0.00518,50,347,-0.00238,0.01275
2019,3rd Quintile,I'm not sure yet,0.00432,34,347,-0.00259,0.01123
2019,4th Quintile,Full-time,0.02779,107,239,0.00691,0.04868
2019,4th Quintile,Part-time,0.02306,132,239,0.00399,0.04212
2019,5th Quintile,Full-time,0.01289,91,182,-0.00354,0.02932
2019,5th Quintile,Part-time,0.01551,91,182,-0.00249,0.03351
2020,1st Quintile,Full-time,0.06604,996,2522,0.05635,0.07574
2020,1st Quintile,Part-time,0.06830,926,2522,0.05846,0.07815
2020,1st Quintile,Either,0.03621,315,2522,0.02892,0.04350
2020,1st Quintile,I'm not sure yet,0.02211,285,2522,0.01637,0.02785
2020,2nd Quintile,Full-time,0.03878,239,591,0.02320,0.05436
2020,2nd Quintile,Part-time,0.02346,181,591,0.01125,0.03568
2020,2nd Quintile,Either,0.00943,85,591,0.00163,0.01722
2020,2nd Quintile,I'm not sure yet,0.01410,86,591,0.00459,0.02362
2020,3rd Quintile,Full-time,0.02337,131,353,0.00759,0.03916
2020,3rd Quintile,Part-time,0.01819,115,353,0.00423,0.03215
2020,3rd Quintile,Either,0.00805,55,353,-0.00129,0.01738
2020,3rd Quintile,I'm not sure yet,0.01112,52,353,0.00017,0.02208
2020,4th Quintile,Full-time,0.01638,107,286,0.00164,0.03111
2020,4th Quintile,Part-time,0.01939,104,286,0.00338,0.03541
2020,4th Quintile,Either,0.00521,41,286,-0.00315,0.01358
2020,4th Quintile,I'm not sure yet,0.00449,34,286,-0.00327,0.01226
2020,5th Quintile,Full-time,0.01598,103,301,0.00179,0.03018
2020,5th Quintile,Part-time,0.01729,112,301,0.00254,0.03205
2020,5th Quintile,Either,0.00523,41,301,-0.00293,0.01340
2020,5th Quintile,I'm not sure yet,0.00648,45,301,-0.00260,0.01556
2021,1st Quintile,Full-time,0.06127,475,1600,0.04951,0.07302
2021,1st Quintile,Part-time,0.05928,612,1600,0.04771,0.07086
2021,1st Quintile,Either,0.04214,356,1600,0.03229,0.05199
2021,1st Quintile,I'm not sure yet,0.01997,157,1600,0.01312,0.02683
2021,2nd Quintile,Full-time,0.03668,188,524,0.02057,0.05279
2021,2nd Quintile,Part-time,0.03372,204,524,0.01825,0.04919
2021,2nd Quintile,Either,0.01457,75,524,0.00430,0.02484
2021,2nd Quintile,I'm not sure yet,0.00974,57,524,0.00132,0.01816
2021,3rd Quintile,Full-time,0.02140,97,258,0.00371,0.03909
2021,3rd Quintile,Part-time,0.03513,123,258,0.01262,0.05764
2021,3rd Quintile,Either,0.00845,38,258,-0.00274,0.01964
2021,4th Quintile,Full-time,0.01770,76,210,-0.00018,0.03558
2021,4th Quintile,Part-time,0.01913,88,210,0.00056,0.03771
2021,4th Quintile,Either,0.00993,46,210,-0.00351,0.02337
2021,5th Quintile,Full-time,0.01077,75,201,-0.00353,0.02508
2021,5th Quintile,Part-time,0.01778,89,201,-0.00054,0.03609
2021,5th Quintile,Either,0.00715,37,201,-0.00453,0.01883
