year,hhtyp,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,Single parent,Owner,193,0.51177,0.40127,0.62227,0.00000,0.00000,1.00000,0,2.50000,,,
2003,Single parent,Tenant,506,1.05187,0.97587,1.12786,0.00000,1.00000,2.00000,0,4,,,
2003,Couple with children,Owner,2514,1.27341,1.23371,1.31310,0.00000,1.00000,2.00000,0,5.00000,,,
2003,Couple with children,Tenant,1621,1.30402,1.25783,1.35021,1.00000,1.00000,2.00000,0,3.50000,,,
2003,Multi-generational household,Owner,84,0.88010,0.67513,1.08507,0.00000,1.00000,1.00000,0,2.50000,,,
2003,Multi-generational household,Tenant,39,1.16778,0.82933,1.50624,0.00000,1.00000,2.00000,0,4,,,
2003,Other Combinations,Owner,61,0.00945,-0.01533,0.03423,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Other Combinations,Tenant,53,0.04634,-0.03659,0.12928,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Single-person household,Owner,803,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Single-person household,Tenant,2055,0.00012,-0.00035,0.00060,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Couple without children,Owner,1998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Couple without children,Tenant,1821,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Single parent,Owner,186,0.54243,0.43262,0.65225,0.00000,0.00000,1.00000,0,2.50000,,,
2004,Single parent,Tenant,496,0.99551,0.91959,1.07144,0.00000,1.00000,1.00000,0,2.50000,,,
2004,Couple with children,Owner,2435,1.22822,1.18803,1.26841,0.00000,1.00000,2.00000,0,5.00000,,,
2004,Couple with children,Tenant,1527,1.30936,1.26206,1.35667,1.00000,1.00000,2.00000,0,3.50000,,,
2004,Multi-generational household,Owner,79,0.83007,0.62621,1.03392,0.00000,1.00000,1.00000,0,2.50000,,,
2004,Multi-generational household,Tenant,34,0.93250,0.65360,1.21140,0.00000,1.00000,1.00000,0,2.50000,,,
2004,Other Combinations,Owner,60,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Other Combinations,Tenant,49,0.06718,-0.03632,0.17068,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Single-person household,No answer / don't know,,,,,,,,,,,,
2005,Single-person household,Owner,807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Single-person household,Tenant,2097,0.00027,-0.00043,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Couple without children,Owner,1969,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Couple without children,Tenant,1723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Single parent,Owner,197,0.54974,0.43563,0.66385,0.00000,0.00000,1.00000,0,2.50000,,,
2005,Single parent,Tenant,497,1.04202,0.96218,1.12187,0.00000,1.00000,2.00000,0,5.00000,,,
2005,Couple with children,Owner,2285,1.20219,1.16158,1.24279,0.00000,1.00000,2.00000,0,5.00000,,,
2005,Couple with children,Tenant,1417,1.26150,1.21327,1.30973,1.00000,1.00000,2.00000,0,3.50000,,,
2005,Multi-generational household,Owner,75,0.91266,0.67335,1.15197,0.00000,1.00000,1.00000,0,2.50000,,,
2005,Multi-generational household,Tenant,31,1.17138,0.82345,1.51931,0.99405,1.00000,1.53577,0.18148,2.34834,,,
2005,Other Combinations,Owner,52,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Other Combinations,Tenant,48,0.08335,-0.02927,0.19596,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Single-person household,No answer / don't know,,,,,,,,,,,,
2006,Single-person household,Owner,956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Single-person household,Tenant,2331,0.00028,-0.00040,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Couple without children,Owner,2308,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Couple without children,Tenant,1850,0.00057,-0.00052,0.00166,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Single parent,Owner,225,0.49717,0.39787,0.59648,0.00000,0.00000,1.00000,0,2.50000,,,
2006,Single parent,Tenant,547,1.03648,0.96071,1.11226,0.00000,1.00000,2.00000,0,5.00000,,,
2006,Couple with children,No answer / don't know,,,,,,,,,,,,
2006,Couple with children,Owner,2375,1.21597,1.17605,1.25589,0.00000,1.00000,2.00000,0,5.00000,,,
2006,Couple with children,Tenant,1461,1.26324,1.21534,1.31114,1.00000,1.00000,2.00000,0,3.50000,,,
2006,Multi-generational household,Owner,77,1.05660,0.77521,1.33799,0.00000,1.00000,2.00000,0,5.00000,,,
2006,Multi-generational household,Tenant,,,,,,,,,,,,
2006,Other Combinations,Owner,62,0.00831,-0.01474,0.03136,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Other Combinations,Tenant,43,0.06464,-0.04061,0.16988,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Single-person household,Owner,896,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Single-person household,Tenant,2213,0.00079,-0.00038,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Couple without children,Owner,2171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Couple without children,Tenant,1705,0.00100,-0.00050,0.00249,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Single parent,Owner,211,0.48483,0.38085,0.58882,0.00000,0.00000,1.00000,0,2.50000,,,
2007,Single parent,Tenant,500,1.00201,0.92232,1.08170,0.00000,1.00000,2.00000,0,5.00000,,,
2007,Couple with children,Owner,2228,1.18448,1.14380,1.22515,0.00000,1.00000,2.00000,0,5.00000,,,
2007,Couple with children,Tenant,1348,1.25525,1.20384,1.30665,1.00000,1.00000,2.00000,0,3.50000,,,
2007,Multi-generational household,Owner,63,0.94021,0.61181,1.26860,0.00000,1.00000,1.00000,0,2.50000,,,
2007,Multi-generational household,Tenant,,,,,,,,,,,,
2007,Other Combinations,Owner,51,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Other Combinations,Tenant,40,0.04451,-0.04125,0.13026,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Single-person household,Owner,898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Single-person household,Tenant,2088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Couple without children,Owner,2112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Couple without children,Tenant,1622,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Single parent,Owner,201,0.44576,0.34324,0.54829,0.00000,0.00000,1.00000,0,2.50000,,,
2008,Single parent,Tenant,481,0.95522,0.87183,1.03860,0.00000,1.00000,1.00000,0,2.50000,,,
2008,Couple with children,Owner,2071,1.14210,1.09910,1.18511,0.00000,1.00000,2.00000,0,5.00000,,,
2008,Couple with children,Tenant,1195,1.22592,1.17288,1.27896,1.00000,1.00000,2.00000,0,3.50000,,,
2008,Multi-generational household,Owner,55,1.04509,0.72530,1.36488,0.00000,1.00000,2.00000,0,5.00000,,,
2008,Multi-generational household,Tenant,,,,,,,,,,,,
2008,Other Combinations,Owner,42,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Other Combinations,Tenant,33,0.13454,-0.06489,0.33397,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Single-person household,Owner,866,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Single-person household,Tenant,1981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Couple without children,Owner,2002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Couple without children,Tenant,1548,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Single parent,Owner,194,0.47034,0.37078,0.56991,0.00000,0.00000,1.00000,0,2.50000,,,
2009,Single parent,Tenant,440,0.93996,0.85418,1.02574,0.00000,1.00000,1.00000,0,2.50000,,,
2009,Couple with children,Owner,1917,1.13715,1.09166,1.18263,0.00000,1.00000,2.00000,0,5.00000,,,
2009,Couple with children,Tenant,1092,1.20910,1.15396,1.26423,1.00000,1.00000,2.00000,0,3.50000,,,
2009,Multi-generational household,Owner,45,0.58381,0.33043,0.83719,0.00000,0.00000,1.00000,0,2.50000,,,
2009,Multi-generational household,Tenant,,,,,,,,,,,,
2009,Other Combinations,Owner,39,0.15065,0.03469,0.26660,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Other Combinations,Tenant,32,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Single-person household,Owner,857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Single-person household,Tenant,1841,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Couple without children,Owner,1917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Couple without children,Tenant,1455,0.00063,-0.00066,0.00192,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Single parent,Owner,407,0.60457,0.52500,0.68414,0.00000,0.00000,1.00000,0,2.50000,,,
2010,Single parent,Tenant,1441,0.92794,0.88110,0.97477,0.00000,1.00000,1.00000,0,2.50000,,,
2010,Couple with children,Owner,3049,1.08513,1.04914,1.12112,0.00000,1.00000,2.00000,0,5.00000,,,
2010,Couple with children,Tenant,2664,1.22038,1.18310,1.25766,1.00000,1.00000,2.00000,0,3.50000,,,
2010,Multi-generational household,Owner,64,0.85608,0.61580,1.09636,0.00000,0.00000,2.00000,0,3,,,
2010,Multi-generational household,Tenant,37,0.86006,0.58995,1.13018,0.00000,1.00000,1.00000,0,2.50000,,,
2010,Other Combinations,Owner,37,0.00370,-0.01655,0.02395,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Other Combinations,Tenant,30,0.05099,-0.08301,0.18499,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Single-person household,Owner,1078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Single-person household,Tenant,2457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Couple without children,Owner,2514,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Couple without children,Tenant,1860,0.00064,-0.00051,0.00179,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Single parent,Owner,512,0.62587,0.55799,0.69375,0.00000,0.00000,1.00000,0,2.50000,,,
2011,Single parent,Tenant,1794,0.97869,0.93839,1.01900,0.00000,1.00000,1.00000,0,2.50000,,,
2011,Couple with children,Owner,3496,1.11926,1.08522,1.15329,0.00000,1.00000,2.00000,0,5.00000,,,
2011,Couple with children,Tenant,2672,1.25216,1.21505,1.28927,1.00000,1.00000,2.00000,0,3.50000,,,
2011,Multi-generational household,Owner,76,0.92267,0.69730,1.14805,0.00000,1.00000,2.00000,0,5.00000,,,
2011,Multi-generational household,Tenant,44,0.92724,0.71261,1.14187,0.49991,1.00000,1.00000,0,1.75014,,,
2011,Other Combinations,Owner,45,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Other Combinations,Tenant,55,0.02908,-0.04113,0.09929,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Single-person household,Owner,1093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Single-person household,Tenant,2590,0.00007,-0.00025,0.00039,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Couple without children,Owner,2553,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Couple without children,Tenant,1897,0.00057,-0.00050,0.00165,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Single parent,Owner,496,0.64062,0.56936,0.71188,0.00000,0.00000,1.00000,0,2.50000,,,
2012,Single parent,Tenant,1683,0.97720,0.93615,1.01825,0.00000,1.00000,1.00000,0,2.50000,,,
2012,Couple with children,Owner,3334,1.09389,1.05930,1.12848,0.00000,1.00000,2.00000,0,5.00000,,,
2012,Couple with children,Tenant,2440,1.29128,1.25273,1.32984,1.00000,1.00000,2.00000,0,3.50000,,,
2012,Multi-generational household,Owner,74,0.77064,0.55345,0.98782,0.00000,1.00000,1.00000,0,2.50000,,,
2012,Multi-generational household,Tenant,45,1.04287,0.83222,1.25352,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2012,Other Combinations,Owner,46,0.02507,-0.02136,0.07150,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Other Combinations,Tenant,52,0.02219,-0.03324,0.07761,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Single-person household,Owner,1060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Single-person household,Tenant,2784,0.00022,-0.00033,0.00077,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Couple without children,Owner,2523,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Couple without children,Tenant,2116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Single parent,Owner,498,0.62778,0.55882,0.69673,0.00000,0.00000,1.00000,0,2.50000,,,
2013,Single parent,Tenant,1747,0.99904,0.95764,1.04044,0.00000,1.00000,1.00000,0,2.50000,,,
2013,Couple with children,Owner,3447,1.08234,1.04824,1.11645,0.00000,1.00000,2.00000,0,5.00000,,,
2013,Couple with children,Tenant,3194,1.31730,1.28371,1.35090,1.00000,1.00000,2.00000,0,3.50000,,,
2013,Multi-generational household,Owner,79,0.92200,0.74905,1.09495,0.00000,1.00000,1.00000,0,2.50000,,,
2013,Multi-generational household,Tenant,66,1.14462,0.89722,1.39202,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2013,Other Combinations,Owner,101,0.19548,0.05841,0.33255,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Other Combinations,Tenant,255,0.29153,0.20076,0.38229,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Single-person household,Owner,1012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Single-person household,Tenant,2554,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Couple without children,Owner,2400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Couple without children,Tenant,1963,0.00004,-0.00025,0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Single parent,Owner,429,0.54921,0.47707,0.62135,0.00000,0.00000,1.00000,0,2.50000,,,
2014,Single parent,Tenant,1386,0.97562,0.92891,1.02233,0.00000,1.00000,1.00000,0,2.50000,,,
2014,Couple with children,Owner,3065,1.08411,1.04790,1.12033,0.00000,1.00000,2.00000,0,5.00000,,,
2014,Couple with children,Tenant,2635,1.30861,1.27009,1.34713,1.00000,1.00000,2.00000,0,3.50000,,,
2014,Multi-generational household,Owner,72,1.09142,0.90945,1.27339,1.00000,1.00000,2.00000,0,3.50000,,,
2014,Multi-generational household,Tenant,51,1.50886,1.18240,1.83532,1.00000,1.00000,2.00000,0,3.50000,,,
2014,Other Combinations,Owner,74,0.12976,-0.01443,0.27395,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Other Combinations,Tenant,187,0.30640,0.20378,0.40901,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Single-person household,Owner,986,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Single-person household,Tenant,2641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Couple without children,Owner,2304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Couple without children,Tenant,2072,0.00033,-0.00072,0.00137,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Single parent,Owner,406,0.53531,0.46177,0.60885,0.00000,0.00000,1.00000,0,2.50000,,,
2015,Single parent,Tenant,1305,0.95449,0.90345,1.00554,0.00000,1.00000,1.00000,0,2.50000,,,
2015,Couple with children,Owner,2910,1.07307,1.03711,1.10902,0.00000,1.00000,2.00000,0,5.00000,,,
2015,Couple with children,Tenant,2749,1.32938,1.29239,1.36637,1.00000,1.00000,2.00000,0,3.50000,,,
2015,Multi-generational household,Owner,62,1.03101,0.83648,1.22555,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2015,Multi-generational household,Tenant,78,1.28983,1.09420,1.48546,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2015,Other Combinations,Owner,71,0.07343,0.00076,0.14610,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Other Combinations,Tenant,180,0.49113,0.32922,0.65305,0.00000,0.00000,1.00000,0,2.50000,,,
2016,Not included in this version of the questionnaire,Not included in this version of the questionnaire,,,,,,,,,,,,
2016,Single-person household,Not included in this version of the questionnaire,417,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Single-person household,No answer / don't know,,,,,,,,,,,,
2016,Single-person household,Owner,932,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Single-person household,Tenant,2455,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Couple without children,Not included in this version of the questionnaire,62,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Couple without children,Owner,2222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Couple without children,Tenant,1875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Single parent,Not included in this version of the questionnaire,183,1.76367,1.59379,1.93355,1.00000,2.00000,2.00000,0,3.50000,,,
2016,Single parent,Owner,382,0.54761,0.46739,0.62783,0.00000,0.00000,1.00000,0,2.50000,,,
2016,Single parent,Tenant,1142,0.95272,0.90022,1.00523,0.00000,1.00000,1.00000,0,2.50000,,,
2016,Couple with children,Not included in this version of the questionnaire,1215,2.42074,2.34793,2.49355,1.00000,2.00000,3.00000,0,6.00000,,,
2016,Couple with children,Owner,2662,1.09410,1.05634,1.13187,0.00000,1.00000,2.00000,0,5.00000,,,
2016,Couple with children,Tenant,2328,1.31931,1.27807,1.36055,1.00000,1.00000,2.00000,0,3.50000,,,
2016,Multi-generational household,Not included in this version of the questionnaire,38,2.64501,2.13259,3.15742,1.49276,2.82766,3.00000,0,5.26085,,,
2016,Multi-generational household,Owner,52,1.31317,1.07584,1.55050,1.00000,1.00000,2.00000,0,3.50000,,,
2016,Multi-generational household,Tenant,56,1.26225,1.04783,1.47666,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,Other Combinations,Not included in this version of the questionnaire,190,0.55103,0.42244,0.67963,0.00000,0.00000,1.00000,0,2.50000,,,
2016,Other Combinations,Owner,52,0.05448,-0.02003,0.12899,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Other Combinations,Tenant,143,0.29251,0.16615,0.41888,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Single-person household,Not included in this version of the questionnaire,159,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Single-person household,Owner,1018,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Single-person household,Tenant,3117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Couple without children,Not included in this version of the questionnaire,34,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Couple without children,Owner,2529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Couple without children,Tenant,2149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Single parent,Not included in this version of the questionnaire,60,1.58918,1.25120,1.92716,1.00000,1.00000,2.00000,0,3.50000,,,
2017,Single parent,Owner,410,0.55735,0.47387,0.64083,0.00000,0.00000,1.00000,0,2.50000,,,
2017,Single parent,Tenant,1292,0.98635,0.93454,1.03815,0.00000,1.00000,1.00000,0,2.50000,,,
2017,Couple with children,Not included in this version of the questionnaire,392,2.62393,2.48130,2.76656,2.00000,2.00000,3.00000,0.50000,4.50000,,,
2017,Couple with children,Owner,2957,1.10660,1.07059,1.14261,0.00000,1.00000,2.00000,0,5.00000,,,
2017,Couple with children,Tenant,3482,1.38200,1.34719,1.41681,1.00000,1.00000,2.00000,0,3.50000,,,
2017,Multi-generational household,Not included in this version of the questionnaire,,,,,,,,,,,,
2017,Multi-generational household,Owner,56,1.15131,0.90739,1.39523,1.00000,1.00000,2.00000,0,3.50000,,,
2017,Multi-generational household,Tenant,85,1.43806,1.19050,1.68563,1.00000,1.00000,2.00000,0,3.50000,,,
2017,Other Combinations,Not included in this version of the questionnaire,131,1.13605,0.85641,1.41568,0.00000,1.00000,2.00000,0,5.00000,,,
2017,Other Combinations,Owner,93,0.09497,0.01532,0.17462,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Other Combinations,Tenant,293,0.22773,0.15840,0.29707,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Single-person household,Owner,1008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Single-person household,Tenant,3452,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Couple without children,Owner,2463,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Couple without children,Tenant,2175,0.00036,-0.00044,0.00116,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Single parent,Owner,384,0.49359,0.41364,0.57355,0.00000,0.00000,1.00000,0,2.50000,,,
2018,Single parent,Tenant,1357,0.96479,0.91569,1.01389,0.00000,1.00000,1.00000,0,2.50000,,,
2018,Couple with children,Owner,2762,1.09497,1.05793,1.13201,0.00000,1.00000,2.00000,0,5.00000,,,
2018,Couple with children,Tenant,3705,1.39787,1.36321,1.43252,1.00000,1.00000,2.00000,0,3.50000,,,
2018,Multi-generational household,Owner,55,1.20817,0.96956,1.44679,1.00000,1.00000,2.00000,0,3.50000,,,
2018,Multi-generational household,Tenant,106,1.42727,1.23976,1.61477,1.00000,1.00000,2.00000,0,3.50000,,,
2018,Other Combinations,Owner,86,0.06028,0.00848,0.11209,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Other Combinations,Tenant,325,0.17293,0.10728,0.23857,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Single-person household,Owner,1187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Single-person household,Tenant,3408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Couple without children,Owner,2983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Couple without children,Tenant,2188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Single parent,Owner,392,0.50997,0.42955,0.59040,0.00000,0.00000,1.00000,0,2.50000,,,
2019,Single parent,Tenant,1230,0.99690,0.94529,1.04851,0.00000,1.00000,2.00000,0,5.00000,,,
2019,Couple with children,No answer / don't know,,,,,,,,,,,,
2019,Couple with children,Owner,3166,1.09118,1.05639,1.12597,0.00000,1.00000,2.00000,0,5.00000,,,
2019,Couple with children,Tenant,3361,1.43119,1.39554,1.46683,1.00000,1.00000,2.00000,0,3.50000,,,
2019,Multi-generational household,Owner,55,1.09769,0.84175,1.35364,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,Multi-generational household,Tenant,84,1.37226,1.18224,1.56229,1.00000,1.00000,2.00000,0,3.50000,,,
2019,Other Combinations,Owner,100,0.03888,-0.00014,0.07790,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Other Combinations,Tenant,273,0.17826,0.11056,0.24597,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Single-person household,Owner,1107,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Single-person household,Tenant,4245,0.00017,-0.00022,0.00056,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Couple without children,Owner,2656,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Couple without children,Tenant,2526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Single parent,Owner,369,0.53957,0.45716,0.62199,0.00000,0.00000,1.00000,0,2.50000,,,
2020,Single parent,Tenant,1231,0.92422,0.87486,0.97358,0.00000,1.00000,1.00000,0,2.50000,,,
2020,Couple with children,Owner,2715,1.11235,1.07473,1.14997,0.00000,1.00000,2.00000,0,5.00000,,,
2020,Couple with children,Tenant,3851,1.44522,1.41240,1.47803,1.00000,1.00000,2.00000,0,3.50000,,,
2020,Multi-generational household,Owner,54,1.23674,1.00553,1.46794,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,Multi-generational household,Tenant,94,1.59929,1.38965,1.80892,1.00000,2.00000,2.00000,0,3.50000,,,
2020,Other Combinations,Owner,95,0.01477,-0.01064,0.04018,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Other Combinations,Tenant,386,0.21163,0.14725,0.27601,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,No answer / don't know,Owner,,,,,,,,,,,,
2021,No answer / don't know,Tenant,47,0.10433,-0.01848,0.22715,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Single-person household,No answer / don't know,,,,,,,,,,,,
2021,Single-person household,Owner,864,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Single-person household,Tenant,2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Couple without children,No answer / don't know,,,,,,,,,,,,
2021,Couple without children,Owner,1925,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Couple without children,Tenant,1558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Single parent,Owner,249,0.54019,0.44469,0.63570,0.00000,0.00000,1.00000,0,2.50000,,,
2021,Single parent,Tenant,777,0.96441,0.90282,1.02599,0.00000,1.00000,1.00000,0,2.50000,,,
2021,Couple with children,No answer / don't know,,,,,,,,,,,,
2021,Couple with children,Owner,1895,1.14004,1.09477,1.18531,0.00000,1.00000,2.00000,0,5.00000,,,
2021,Couple with children,Tenant,2114,1.49089,1.44860,1.53319,1.00000,1.00000,2.00000,0,3.50000,,,
2021,Multi-generational household,Owner,41,1.21904,1.02000,1.41808,1.00000,1.00000,2.00000,0,3,,,
2021,Multi-generational household,Tenant,52,1.28899,1.02184,1.55614,0.00000,1.00000,2.00000,0,5.00000,,,
