year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,Rural regions,2234,0.49370,0.45737,0.53003,0.00000,0.00000,1.00000,0,2.50000,,,
1996,Urban regions,4408,0.40822,0.38413,0.43231,0.00000,0.00000,1.00000,0,2.50000,,,
1996,Rural regions,2223,0.47560,0.43924,0.51196,0.00000,0.00000,1.00000,0,2.50000,,,
1997,No answer / don't know,,,,,,,,,,,,
1997,Urban regions,4342,0.40559,0.38156,0.42963,0.00000,0.00000,1.00000,0,2.50000,,,
1997,Rural regions,2203,0.48770,0.45100,0.52440,0.00000,0.00000,1.00000,0,2.50000,,,
1998,Urban regions,4923,0.40165,0.37906,0.42425,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,Rural regions,2494,0.49172,0.45716,0.52628,0.00000,0.00000,1.00000,0,2.50000,,,
1999,Urban regions,4717,0.40153,0.37837,0.42470,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,Rural regions,2426,0.47100,0.43649,0.50551,0.00000,0.00000,1.00000,0,2.50000,,,
2000,Urban regions,8599,0.39858,0.38159,0.41557,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2000,Rural regions,4351,0.44917,0.42413,0.47421,0.00000,0.00000,1.00000,0,2.50000,,,
2001,Urban regions,7783,0.39449,0.37679,0.41219,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Rural regions,3897,0.42701,0.40091,0.45310,0.00000,0.00000,1.00000,0,2.50000,,,
2002,Urban regions,8252,0.39182,0.37478,0.40885,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,Rural regions,3960,0.43769,0.41148,0.46390,0.00000,0.00000,1.00000,0,2.50000,,,
2003,Urban regions,7982,0.39046,0.37313,0.40778,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Rural regions,3822,0.41674,0.39073,0.44275,0.00000,0.00000,1.00000,0,2.50000,,,
2004,Urban regions,7785,0.38135,0.36412,0.39859,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Rural regions,3758,0.39437,0.36875,0.41999,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Urban regions,7553,0.37099,0.35372,0.38827,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Rural regions,3646,0.39385,0.36828,0.41942,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Urban regions,8168,0.35804,0.34157,0.37450,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Rural regions,4097,0.37737,0.35368,0.40107,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Urban regions,7609,0.35691,0.33983,0.37399,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Rural regions,3844,0.34640,0.32283,0.36997,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Urban regions,7190,0.33666,0.31951,0.35381,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Rural regions,3632,0.33162,0.30779,0.35546,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Urban regions,6699,0.32181,0.30450,0.33912,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Rural regions,3478,0.32501,0.30059,0.34944,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Urban regions,9087,0.31476,0.29990,0.32962,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Rural regions,4712,0.31422,0.29341,0.33503,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Urban regions,10757,0.32408,0.31020,0.33796,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Rural regions,5846,0.32319,0.30441,0.34197,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Urban regions,10448,0.32140,0.30735,0.33544,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Rural regions,5855,0.31063,0.29234,0.32892,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Urban regions,11851,0.32248,0.30917,0.33579,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Rural regions,6019,0.30348,0.28577,0.32120,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Urban regions,10400,0.32133,0.30710,0.33556,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Rural regions,5428,0.29489,0.27614,0.31365,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Urban regions,10383,0.31306,0.29901,0.32712,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Rural regions,5381,0.30193,0.28314,0.32072,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Urban regions,10830,0.32092,0.30693,0.33490,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Rural regions,5577,0.31141,0.29256,0.33026,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Urban regions,12030,0.32147,0.30800,0.33494,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Rural regions,6249,0.31046,0.29248,0.32843,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Urban regions,11934,0.31331,0.29997,0.32666,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Rural regions,5944,0.30889,0.29046,0.32733,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,No answer / don't know,467,0.25549,0.18648,0.32449,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Urban regions,11975,0.31967,0.30634,0.33300,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Rural regions,5986,0.31315,0.29454,0.33176,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Urban regions,13392,0.32419,0.31160,0.33677,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Rural regions,5937,0.33500,0.31554,0.35446,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,No answer / don't know,,,,,,,,,,,,
2021,Urban regions,8623,0.32536,0.30964,0.34108,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Rural regions,3944,0.31569,0.29306,0.33832,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Urban regions,14131,0.33017,0.31774,0.34260,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Rural regions,6326,0.32158,0.30333,0.33983,0.00000,0.00000,0.00000,0.00000,0.00000,,,
