year,age_gr,migback,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,Direct migration background,Often,0.12588,174,1590,0.10957,0.14219
2014,46-65 y.,Direct migration background,Very often,0.04609,64,1590,0.03578,0.05639
2014,46-65 y.,Indirect migration background,Very seldom,0.20851,41,155,0.14434,0.27267
2014,46-65 y.,Indirect migration background,Seldom,0.39929,59,155,0.32194,0.47664
2014,46-65 y.,Indirect migration background,Sometimes,0.28637,55,155,0.21497,0.35777
2014,66 and older,No migration background,Very seldom,0.21739,1060,4474,0.20531,0.22948
2014,66 and older,No migration background,Seldom,0.33312,1549,4474,0.31930,0.34693
2014,66 and older,No migration background,Sometimes,0.31275,1331,4474,0.29916,0.32634
2014,66 and older,No migration background,Often,0.09401,396,4474,0.08546,0.10257
2014,66 and older,No migration background,Very often,0.03351,138,4474,0.02824,0.03878
2014,66 and older,Direct migration background,Very seldom,0.15936,79,421,0.12436,0.19437
2014,66 and older,Direct migration background,Seldom,0.29047,124,421,0.24706,0.33389
2014,66 and older,Direct migration background,Sometimes,0.34049,160,421,0.29517,0.38581
2014,66 and older,Direct migration background,Often,0.13464,58,421,0.10199,0.16728
2015,17-29 y.,No migration background,Very seldom,0.22381,564,2554,0.20764,0.23998
2015,17-29 y.,No migration background,Seldom,0.32485,946,2554,0.30668,0.34302
2015,17-29 y.,No migration background,Sometimes,0.26448,733,2554,0.24737,0.28159
2015,17-29 y.,No migration background,Often,0.08435,253,2554,0.07357,0.09514
2015,17-29 y.,No migration background,Very often,0.02175,58,2554,0.01610,0.02741
2015,17-29 y.,Direct migration background,Very seldom,0.14323,143,578,0.11464,0.17181
2015,17-29 y.,Direct migration background,Seldom,0.28254,223,578,0.24581,0.31928
2015,17-29 y.,Direct migration background,Sometimes,0.18602,171,578,0.15427,0.21778
2015,17-29 y.,Direct migration background,Often,0.04033,41,578,0.02428,0.05639
2015,17-29 y.,Indirect migration background,Very seldom,0.22618,181,750,0.19622,0.25614
2015,17-29 y.,Indirect migration background,Seldom,0.33207,276,750,0.29834,0.36579
2015,17-29 y.,Indirect migration background,Sometimes,0.26219,206,750,0.23069,0.29369
2015,17-29 y.,Indirect migration background,Often,0.08123,87,750,0.06167,0.10080
2015,30-45 y.,No migration background,Very seldom,0.23081,1182,4768,0.21885,0.24277
2015,30-45 y.,No migration background,Seldom,0.38595,1785,4768,0.37213,0.39977
2015,30-45 y.,No migration background,Sometimes,0.26468,1280,4768,0.25216,0.27721
2015,30-45 y.,No migration background,Often,0.08319,394,4768,0.07535,0.09102
2015,30-45 y.,No migration background,Very often,0.02643,127,4768,0.02188,0.03098
2015,30-45 y.,Direct migration background,Very seldom,0.20172,422,1963,0.18396,0.21948
2015,30-45 y.,Direct migration background,Seldom,0.26833,698,1963,0.24873,0.28794
2015,30-45 y.,Direct migration background,Sometimes,0.22874,580,1963,0.21016,0.24733
2015,30-45 y.,Direct migration background,Often,0.08435,201,1963,0.07205,0.09665
2015,30-45 y.,Direct migration background,Very often,0.03523,62,1963,0.02707,0.04338
2015,30-45 y.,Indirect migration background,Very seldom,0.22380,138,587,0.19005,0.25755
2015,30-45 y.,Indirect migration background,Seldom,0.35659,218,587,0.31780,0.39537
2015,30-45 y.,Indirect migration background,Sometimes,0.26747,174,587,0.23163,0.30330
2015,30-45 y.,Indirect migration background,Often,0.08452,57,587,0.06200,0.10705
2015,46-65 y.,No migration background,Very seldom,0.21588,1638,7267,0.20642,0.22535
2015,46-65 y.,No migration background,Seldom,0.36440,2681,7267,0.35333,0.37546
2015,46-65 y.,No migration background,Sometimes,0.29656,2141,7267,0.28606,0.30706
2015,46-65 y.,No migration background,Often,0.09354,618,7267,0.08684,0.10023
2015,46-65 y.,No migration background,Very often,0.02610,189,7267,0.02244,0.02977
2015,46-65 y.,Direct migration background,Very seldom,0.17465,293,1419,0.15489,0.19441
2015,46-65 y.,Direct migration background,Seldom,0.29646,469,1419,0.27269,0.32023
2015,46-65 y.,Direct migration background,Sometimes,0.31131,446,1419,0.28721,0.33541
2015,46-65 y.,Direct migration background,Often,0.11844,150,1419,0.10162,0.13526
2015,46-65 y.,Direct migration background,Very often,0.04003,61,1419,0.02982,0.05023
2015,46-65 y.,Indirect migration background,Very seldom,0.18915,40,146,0.12540,0.25289
2015,46-65 y.,Indirect migration background,Seldom,0.41196,64,146,0.33185,0.49207
2015,46-65 y.,Indirect migration background,Sometimes,0.21125,42,146,0.14481,0.27769
2015,66 and older,No migration background,Very seldom,0.21105,1013,4422,0.19902,0.22307
2015,66 and older,No migration background,Seldom,0.32393,1535,4422,0.31013,0.33772
2015,66 and older,No migration background,Sometimes,0.32261,1331,4422,0.30883,0.33639
2015,66 and older,No migration background,Often,0.10323,428,4422,0.09426,0.11220
2015,66 and older,No migration background,Very often,0.02997,115,4422,0.02495,0.03500
2015,66 and older,Direct migration background,Very seldom,0.17165,80,411,0.13515,0.20815
2015,66 and older,Direct migration background,Seldom,0.31514,132,411,0.27017,0.36011
2015,66 and older,Direct migration background,Sometimes,0.30900,138,411,0.26427,0.35372
2015,66 and older,Direct migration background,Often,0.14482,61,411,0.11076,0.17889
2016,17-29 y.,No migration background,Very seldom,0.22310,550,2359,0.20629,0.23990
2016,17-29 y.,No migration background,Seldom,0.33687,846,2359,0.31779,0.35595
2016,17-29 y.,No migration background,Sometimes,0.26495,686,2359,0.24714,0.28277
2016,17-29 y.,No migration background,Often,0.07211,212,2359,0.06167,0.08255
2016,17-29 y.,No migration background,Very often,0.02379,65,2359,0.01764,0.02994
2016,17-29 y.,Direct migration background,Very seldom,0.18389,190,703,0.15524,0.21255
2016,17-29 y.,Direct migration background,Seldom,0.30303,252,703,0.26903,0.33703
2016,17-29 y.,Direct migration background,Sometimes,0.22752,201,703,0.19651,0.25854
2016,17-29 y.,Direct migration background,Often,0.08181,60,703,0.06153,0.10208
2016,17-29 y.,Indirect migration background,Very seldom,0.21955,150,696,0.18877,0.25032
2016,17-29 y.,Indirect migration background,Seldom,0.33789,293,696,0.30272,0.37305
2016,17-29 y.,Indirect migration background,Sometimes,0.27487,198,696,0.24167,0.30806
2016,17-29 y.,Indirect migration background,Often,0.04424,55,696,0.02895,0.05953
2016,30-45 y.,No migration background,Very seldom,0.25422,1060,4244,0.24112,0.26733
2016,30-45 y.,No migration background,Seldom,0.36639,1608,4244,0.35189,0.38089
2016,30-45 y.,No migration background,Sometimes,0.26992,1135,4244,0.25656,0.28328
2016,30-45 y.,No migration background,Often,0.08356,345,4244,0.07524,0.09189
2016,30-45 y.,No migration background,Very often,0.02391,96,4244,0.01931,0.02850
2016,30-45 y.,Direct migration background,Very seldom,0.23898,532,2226,0.22126,0.25670
2016,30-45 y.,Direct migration background,Seldom,0.31878,769,2226,0.29942,0.33815
2016,30-45 y.,Direct migration background,Sometimes,0.27259,690,2226,0.25409,0.29110
2016,30-45 y.,Direct migration background,Often,0.08449,186,2226,0.07293,0.09604
2016,30-45 y.,Direct migration background,Very often,0.02525,49,2226,0.01873,0.03177
2016,30-45 y.,Indirect migration background,Very seldom,0.23747,130,548,0.20181,0.27313
2016,30-45 y.,Indirect migration background,Seldom,0.36208,194,548,0.32181,0.40236
2016,30-45 y.,Indirect migration background,Sometimes,0.21754,160,548,0.18296,0.25211
2016,30-45 y.,Indirect migration background,Often,0.13959,64,548,0.11055,0.16864
2016,46-65 y.,No migration background,Very seldom,0.22632,1586,6876,0.21643,0.23621
2016,46-65 y.,No migration background,Seldom,0.35340,2507,6876,0.34210,0.36470
2016,46-65 y.,No migration background,Sometimes,0.29319,1981,6876,0.28243,0.30395
2016,46-65 y.,No migration background,Often,0.10118,626,6876,0.09405,0.10830
2016,46-65 y.,No migration background,Very often,0.02385,176,6876,0.02024,0.02745
2016,46-65 y.,Direct migration background,Very seldom,0.23158,340,1519,0.21036,0.25281
2016,46-65 y.,Direct migration background,Seldom,0.27083,455,1519,0.24848,0.29319
2016,46-65 y.,Direct migration background,Sometimes,0.33032,508,1519,0.30666,0.35398
2016,46-65 y.,Direct migration background,Often,0.10057,147,1519,0.08544,0.11571
2016,46-65 y.,Direct migration background,Very often,0.05302,69,1519,0.04174,0.06429
2016,46-65 y.,Indirect migration background,Very seldom,0.17105,36,151,0.11078,0.23131
2016,46-65 y.,Indirect migration background,Seldom,0.41646,62,151,0.33757,0.49535
2016,46-65 y.,Indirect migration background,Sometimes,0.23126,53,151,0.16379,0.29874
2016,66 and older,No migration background,Very seldom,0.20816,942,4280,0.19600,0.22033
2016,66 and older,No migration background,Seldom,0.34168,1536,4280,0.32747,0.35589
2016,66 and older,No migration background,Sometimes,0.31503,1331,4280,0.30111,0.32895
2016,66 and older,No migration background,Often,0.10124,358,4280,0.09221,0.11028
2016,66 and older,No migration background,Very often,0.02897,113,4280,0.02394,0.03399
2016,66 and older,Direct migration background,Very seldom,0.15893,85,389,0.12255,0.19531
2016,66 and older,Direct migration background,Seldom,0.32438,123,389,0.27780,0.37096
2016,66 and older,Direct migration background,Sometimes,0.29444,127,389,0.24909,0.33980
2016,66 and older,Direct migration background,Often,0.16419,54,389,0.12733,0.20105
2017,17-29 y.,No migration background,Very seldom,0.22684,710,2925,0.21166,0.24202
2017,17-29 y.,No migration background,Seldom,0.35926,1106,2925,0.34187,0.37665
2017,17-29 y.,No migration background,Sometimes,0.23657,780,2925,0.22117,0.25198
2017,17-29 y.,No migration background,Often,0.07558,252,2925,0.06600,0.08516
2017,17-29 y.,No migration background,Very often,0.02924,77,2925,0.02313,0.03534
2017,17-29 y.,Direct migration background,Very seldom,0.16086,154,566,0.13056,0.19115
2017,17-29 y.,Direct migration background,Seldom,0.30187,226,566,0.26401,0.33972
2017,17-29 y.,Direct migration background,Sometimes,0.19544,147,566,0.16274,0.22813
2017,17-29 y.,Direct migration background,Often,0.07435,39,566,0.05271,0.09598
2017,17-29 y.,Indirect migration background,Very seldom,0.19340,179,755,0.16521,0.22159
2017,17-29 y.,Indirect migration background,Seldom,0.36006,288,755,0.32580,0.39433
2017,17-29 y.,Indirect migration background,Sometimes,0.23377,207,755,0.20356,0.26398
2017,17-29 y.,Indirect migration background,Often,0.09618,81,755,0.07513,0.11722
2017,30-45 y.,No migration background,Very seldom,0.24175,1159,4543,0.22930,0.25420
2017,30-45 y.,No migration background,Seldom,0.39131,1717,4543,0.37711,0.40550
2017,30-45 y.,No migration background,Sometimes,0.25415,1189,4543,0.24149,0.26681
2017,30-45 y.,No migration background,Often,0.08841,369,4543,0.08016,0.09667
2017,30-45 y.,No migration background,Very often,0.02077,109,4543,0.01662,0.02491
2017,30-45 y.,Direct migration background,Very seldom,0.18827,461,2070,0.17143,0.20512
2017,30-45 y.,Direct migration background,Seldom,0.34448,726,2070,0.32400,0.36496
2017,30-45 y.,Direct migration background,Sometimes,0.28637,630,2070,0.26689,0.30585
2017,30-45 y.,Direct migration background,Often,0.08446,190,2070,0.07248,0.09644
2017,30-45 y.,Direct migration background,Very often,0.03240,63,2070,0.02477,0.04003
2017,30-45 y.,Indirect migration background,Very seldom,0.24143,133,570,0.20627,0.27660
2017,30-45 y.,Indirect migration background,Seldom,0.34201,212,570,0.30304,0.38099
2017,30-45 y.,Indirect migration background,Sometimes,0.25746,161,570,0.22153,0.29339
2017,30-45 y.,Indirect migration background,Often,0.12381,64,570,0.09675,0.15088
2017,46-65 y.,No migration background,Very seldom,0.23295,1913,8141,0.22377,0.24213
2017,46-65 y.,No migration background,Seldom,0.36605,2991,8141,0.35559,0.37652
2017,46-65 y.,No migration background,Sometimes,0.28196,2340,8141,0.27218,0.29173
2017,46-65 y.,No migration background,Often,0.09080,686,8141,0.08456,0.09704
2017,46-65 y.,No migration background,Very often,0.02674,211,8141,0.02324,0.03025
2017,46-65 y.,Direct migration background,Very seldom,0.19557,326,1582,0.17602,0.21512
2017,46-65 y.,Direct migration background,Seldom,0.30439,518,1582,0.28171,0.32707
2017,46-65 y.,Direct migration background,Sometimes,0.34141,522,1582,0.31803,0.36478
2017,46-65 y.,Direct migration background,Often,0.10264,158,1582,0.08768,0.11760
2017,46-65 y.,Direct migration background,Very often,0.03456,58,1582,0.02556,0.04356
2017,46-65 y.,Indirect migration background,Very seldom,0.22283,51,194,0.16411,0.28154
2017,46-65 y.,Indirect migration background,Seldom,0.44030,86,194,0.37026,0.51034
2017,46-65 y.,Indirect migration background,Sometimes,0.19763,57,194,0.14145,0.25381
2017,66 and older,No migration background,Very seldom,0.20273,973,4488,0.19097,0.21450
2017,66 and older,No migration background,Seldom,0.36034,1674,4488,0.34630,0.37439
2017,66 and older,No migration background,Sometimes,0.30332,1346,4488,0.28987,0.31677
2017,66 and older,No migration background,Often,0.10369,400,4488,0.09477,0.11261
2017,66 and older,No migration background,Very often,0.02408,95,4488,0.01959,0.02857
2017,66 and older,Direct migration background,Very seldom,0.18493,90,426,0.14802,0.22184
2017,66 and older,Direct migration background,Seldom,0.29589,140,426,0.25249,0.33928
2017,66 and older,Direct migration background,Sometimes,0.31715,133,426,0.27290,0.36139
2017,66 and older,Direct migration background,Often,0.16245,63,426,0.12738,0.19752
2018,17-29 y.,No migration background,Very seldom,0.22301,700,2901,0.20786,0.23816
2018,17-29 y.,No migration background,Seldom,0.36080,1079,2901,0.34332,0.37827
2018,17-29 y.,No migration background,Sometimes,0.23739,782,2901,0.22191,0.25288
2018,17-29 y.,No migration background,Often,0.07864,265,2901,0.06884,0.08843
2018,17-29 y.,No migration background,Very often,0.02964,75,2901,0.02347,0.03581
2018,17-29 y.,Direct migration background,Very seldom,0.13649,125,512,0.10672,0.16626
2018,17-29 y.,Direct migration background,Seldom,0.26746,198,512,0.22908,0.30584
2018,17-29 y.,Direct migration background,Sometimes,0.21678,138,512,0.18105,0.25251
2018,17-29 y.,Direct migration background,Often,0.08930,51,512,0.06457,0.11403
2018,17-29 y.,Indirect migration background,Very seldom,0.21920,203,782,0.19018,0.24821
2018,17-29 y.,Indirect migration background,Seldom,0.33441,283,782,0.30133,0.36750
2018,17-29 y.,Indirect migration background,Sometimes,0.25110,212,782,0.22069,0.28152
2018,17-29 y.,Indirect migration background,Often,0.09764,84,782,0.07682,0.11846
2018,30-45 y.,No migration background,Very seldom,0.26164,1091,4213,0.24837,0.27491
2018,30-45 y.,No migration background,Seldom,0.38048,1599,4213,0.36582,0.39514
2018,30-45 y.,No migration background,Sometimes,0.26301,1100,4213,0.24972,0.27631
2018,30-45 y.,No migration background,Often,0.07155,329,4213,0.06376,0.07933
2018,30-45 y.,No migration background,Very often,0.02203,94,4213,0.01760,0.02647
2018,30-45 y.,Direct migration background,Very seldom,0.19578,421,1934,0.17809,0.21347
2018,30-45 y.,Direct migration background,Seldom,0.30812,655,1934,0.28753,0.32870
2018,30-45 y.,Direct migration background,Sometimes,0.31267,633,1934,0.29201,0.33334
2018,30-45 y.,Direct migration background,Often,0.09826,189,1934,0.08499,0.11153
2018,30-45 y.,Direct migration background,Very often,0.02493,36,1934,0.01798,0.03188
2018,30-45 y.,Indirect migration background,Very seldom,0.22025,120,534,0.18507,0.25544
2018,30-45 y.,Indirect migration background,Seldom,0.36786,205,534,0.32692,0.40880
2018,30-45 y.,Indirect migration background,Sometimes,0.25394,154,534,0.21699,0.29089
2018,30-45 y.,Indirect migration background,Often,0.10309,55,534,0.07727,0.12890
2018,46-65 y.,No migration background,Very seldom,0.23679,1930,7800,0.22735,0.24622
2018,46-65 y.,No migration background,Seldom,0.37181,2937,7800,0.36108,0.38254
2018,46-65 y.,No migration background,Sometimes,0.27311,2090,7800,0.26322,0.28300
2018,46-65 y.,No migration background,Often,0.08679,648,7800,0.08054,0.09304
2018,46-65 y.,No migration background,Very often,0.02935,195,7800,0.02560,0.03310
2018,46-65 y.,Direct migration background,Very seldom,0.18240,330,1581,0.16336,0.20145
2018,46-65 y.,Direct migration background,Seldom,0.31264,499,1581,0.28978,0.33550
2018,46-65 y.,Direct migration background,Sometimes,0.33336,508,1581,0.31011,0.35660
2018,46-65 y.,Direct migration background,Often,0.11401,179,1581,0.09833,0.12968
2018,46-65 y.,Direct migration background,Very often,0.04098,65,1581,0.03120,0.05075
2018,46-65 y.,Indirect migration background,Very seldom,0.24503,60,201,0.18542,0.30464
2018,46-65 y.,Indirect migration background,Seldom,0.34682,74,201,0.28085,0.41278
2018,46-65 y.,Indirect migration background,Sometimes,0.29071,67,201,0.22778,0.35365
2018,66 and older,No migration background,Very seldom,0.21542,1043,4504,0.20342,0.22743
2018,66 and older,No migration background,Seldom,0.36095,1689,4504,0.34692,0.37498
2018,66 and older,No migration background,Sometimes,0.30015,1284,4504,0.28677,0.31354
2018,66 and older,No migration background,Often,0.09702,391,4504,0.08838,0.10567
2018,66 and older,No migration background,Very often,0.02268,97,4504,0.01833,0.02702
2018,66 and older,Direct migration background,Very seldom,0.15339,91,432,0.11937,0.18741
2018,66 and older,Direct migration background,Seldom,0.32439,149,432,0.28020,0.36859
2018,66 and older,Direct migration background,Sometimes,0.33516,134,432,0.29059,0.37972
2018,66 and older,Direct migration background,Often,0.14885,58,432,0.11524,0.18245
2019,17-29 y.,No migration background,Very seldom,0.21652,628,2708,0.20100,0.23203
2019,17-29 y.,No migration background,Seldom,0.34438,1020,2708,0.32648,0.36228
2019,17-29 y.,No migration background,Sometimes,0.23831,706,2708,0.22226,0.25436
2019,17-29 y.,No migration background,Often,0.09822,281,2708,0.08701,0.10943
2019,17-29 y.,No migration background,Very often,0.02386,73,2708,0.01811,0.02961
2019,17-29 y.,Direct migration background,Very seldom,0.18879,98,412,0.15096,0.22663
2019,17-29 y.,Direct migration background,Seldom,0.23182,141,412,0.19103,0.27262
2019,17-29 y.,Direct migration background,Sometimes,0.27008,135,412,0.22715,0.31300
2019,17-29 y.,Direct migration background,Often,0.07301,38,412,0.04785,0.09816
2019,17-29 y.,Indirect migration background,Very seldom,0.21294,174,684,0.18224,0.24365
2019,17-29 y.,Indirect migration background,Seldom,0.33330,238,684,0.29795,0.36865
2019,17-29 y.,Indirect migration background,Sometimes,0.26781,205,684,0.23460,0.30102
2019,17-29 y.,Indirect migration background,Often,0.06504,67,684,0.04654,0.08353
2019,30-45 y.,No migration background,Very seldom,0.26046,1075,4136,0.24709,0.27384
2019,30-45 y.,No migration background,Seldom,0.38300,1569,4136,0.36818,0.39782
2019,30-45 y.,No migration background,Sometimes,0.26190,1086,4136,0.24849,0.27530
2019,30-45 y.,No migration background,Often,0.07017,306,4136,0.06238,0.07796
2019,30-45 y.,No migration background,Very often,0.02377,100,4136,0.01913,0.02842
2019,30-45 y.,Direct migration background,Very seldom,0.18242,346,1568,0.16329,0.20154
2019,30-45 y.,Direct migration background,Seldom,0.35957,588,1568,0.33581,0.38333
2019,30-45 y.,Direct migration background,Sometimes,0.28168,473,1568,0.25941,0.30395
2019,30-45 y.,Direct migration background,Often,0.09955,161,1568,0.08472,0.11437
2019,30-45 y.,Indirect migration background,Very seldom,0.26813,130,532,0.23045,0.30580
2019,30-45 y.,Indirect migration background,Seldom,0.34957,205,532,0.30902,0.39013
2019,30-45 y.,Indirect migration background,Sometimes,0.24141,147,532,0.20501,0.27781
2019,30-45 y.,Indirect migration background,Often,0.11451,50,532,0.08743,0.14160
2019,46-65 y.,No migration background,Very seldom,0.24005,2226,8618,0.23103,0.24907
2019,46-65 y.,No migration background,Seldom,0.35819,3152,8618,0.34807,0.36831
2019,46-65 y.,No migration background,Sometimes,0.28773,2386,8618,0.27817,0.29729
2019,46-65 y.,No migration background,Often,0.08830,687,8618,0.08231,0.09429
2019,46-65 y.,No migration background,Very often,0.02406,167,8618,0.02083,0.02730
2019,46-65 y.,Direct migration background,Very seldom,0.19896,345,1505,0.17879,0.21914
2019,46-65 y.,Direct migration background,Seldom,0.33394,492,1505,0.31010,0.35777
2019,46-65 y.,Direct migration background,Sometimes,0.29180,463,1505,0.26883,0.31478
2019,46-65 y.,Direct migration background,Often,0.12554,155,1505,0.10880,0.14229
2019,46-65 y.,Direct migration background,Very often,0.03211,50,1505,0.02320,0.04102
2019,46-65 y.,Indirect migration background,Very seldom,0.26348,83,263,0.21014,0.31682
2019,46-65 y.,Indirect migration background,Seldom,0.37028,108,263,0.31181,0.42876
2019,46-65 y.,Indirect migration background,Sometimes,0.23149,72,263,0.18042,0.28257
2019,66 and older,No migration background,Very seldom,0.21536,1150,4690,0.20359,0.22712
2019,66 and older,No migration background,Seldom,0.33600,1677,4690,0.32248,0.34952
2019,66 and older,No migration background,Sometimes,0.31709,1372,4690,0.30377,0.33041
2019,66 and older,No migration background,Often,0.10102,394,4690,0.09239,0.10965
2019,66 and older,No migration background,Very often,0.02581,97,4690,0.02127,0.03035
2019,66 and older,Direct migration background,Very seldom,0.21385,107,428,0.17496,0.25274
2019,66 and older,Direct migration background,Seldom,0.32608,133,428,0.28161,0.37054
2019,66 and older,Direct migration background,Sometimes,0.31116,137,428,0.26724,0.35507
2019,66 and older,Direct migration background,Often,0.11784,51,428,0.08726,0.14842
2020,17-29 y.,No migration background,Very seldom,0.19670,526,2553,0.18128,0.21213
2020,17-29 y.,No migration background,Seldom,0.36725,973,2553,0.34855,0.38595
2020,17-29 y.,No migration background,Sometimes,0.23527,704,2553,0.21881,0.25172
2020,17-29 y.,No migration background,Often,0.09526,272,2553,0.08387,0.10665
2020,17-29 y.,No migration background,Very often,0.02688,78,2553,0.02060,0.03315
2020,17-29 y.,Direct migration background,Very seldom,0.13719,265,1052,0.11639,0.15799
2020,17-29 y.,Direct migration background,Seldom,0.32815,366,1052,0.29976,0.35653
2020,17-29 y.,Direct migration background,Sometimes,0.20529,333,1052,0.18087,0.22971
2020,17-29 y.,Direct migration background,Often,0.06042,88,1052,0.04601,0.07482
2020,17-29 y.,Indirect migration background,Very seldom,0.20049,157,688,0.17055,0.23043
2020,17-29 y.,Indirect migration background,Seldom,0.34950,239,688,0.31384,0.38516
2020,17-29 y.,Indirect migration background,Sometimes,0.25810,209,688,0.22537,0.29082
2020,17-29 y.,Indirect migration background,Often,0.09032,83,688,0.06888,0.11175
2020,30-45 y.,No migration background,Very seldom,0.25893,910,3698,0.24481,0.27305
2020,30-45 y.,No migration background,Seldom,0.35115,1374,3698,0.33576,0.36654
2020,30-45 y.,No migration background,Sometimes,0.28698,1002,3698,0.27240,0.30156
2020,30-45 y.,No migration background,Often,0.08831,330,3698,0.07916,0.09745
2020,30-45 y.,No migration background,Very often,0.01416,82,3698,0.01035,0.01797
2020,30-45 y.,Direct migration background,Very seldom,0.14411,569,2399,0.13006,0.15817
2020,30-45 y.,Direct migration background,Seldom,0.33539,802,2399,0.31650,0.35429
2020,30-45 y.,Direct migration background,Sometimes,0.30361,734,2399,0.28520,0.32201
2020,30-45 y.,Direct migration background,Often,0.10421,227,2399,0.09198,0.11644
2020,30-45 y.,Direct migration background,Very often,0.03281,67,2399,0.02568,0.03994
2020,30-45 y.,Indirect migration background,Very seldom,0.25700,121,512,0.21911,0.29489
2020,30-45 y.,Indirect migration background,Seldom,0.34320,174,512,0.30204,0.38437
2020,30-45 y.,Indirect migration background,Sometimes,0.25944,146,512,0.22143,0.29744
2020,30-45 y.,Indirect migration background,Often,0.12124,71,512,0.09294,0.14954
2020,46-65 y.,No migration background,Very seldom,0.21723,1854,7899,0.20813,0.22632
2020,46-65 y.,No migration background,Seldom,0.36952,2979,7899,0.35887,0.38016
2020,46-65 y.,No migration background,Sometimes,0.26969,2123,7899,0.25991,0.27948
2020,46-65 y.,No migration background,Often,0.11045,752,7899,0.10354,0.11737
2020,46-65 y.,No migration background,Very often,0.03146,191,7899,0.02761,0.03531
2020,46-65 y.,Direct migration background,Very seldom,0.17298,326,1622,0.15457,0.19140
2020,46-65 y.,Direct migration background,Seldom,0.31138,525,1622,0.28883,0.33392
2020,46-65 y.,Direct migration background,Sometimes,0.32167,538,1622,0.29893,0.34441
2020,46-65 y.,Direct migration background,Often,0.12744,184,1622,0.11120,0.14367
2020,46-65 y.,Direct migration background,Very often,0.04424,49,1622,0.03423,0.05425
2020,46-65 y.,Indirect migration background,Very seldom,0.23678,65,235,0.18231,0.29125
2020,46-65 y.,Indirect migration background,Seldom,0.33057,101,235,0.27030,0.39085
2020,46-65 y.,Indirect migration background,Sometimes,0.29967,69,235,0.24097,0.35837
2020,66 and older,No migration background,Very seldom,0.20996,1032,4395,0.19791,0.22200
2020,66 and older,No migration background,Seldom,0.35874,1630,4395,0.34456,0.37292
2020,66 and older,No migration background,Sometimes,0.30945,1274,4395,0.29578,0.32312
2020,66 and older,No migration background,Often,0.08456,357,4395,0.07634,0.09279
2020,66 and older,No migration background,Very often,0.03160,102,4395,0.02643,0.03678
2020,66 and older,Direct migration background,Very seldom,0.17573,83,429,0.13967,0.21179
2020,66 and older,Direct migration background,Seldom,0.33785,145,429,0.29304,0.38266
2020,66 and older,Direct migration background,Sometimes,0.31363,145,429,0.26968,0.35759
2020,66 and older,Direct migration background,Often,0.14782,56,429,0.11420,0.18145
2021,17-29 y.,No migration background,Very seldom,0.21590,384,1779,0.19678,0.23503
2021,17-29 y.,No migration background,Seldom,0.36342,666,1779,0.34106,0.38577
2021,17-29 y.,No migration background,Sometimes,0.22915,475,1779,0.20962,0.24869
2021,17-29 y.,No migration background,Often,0.10956,209,1779,0.09505,0.12408
2021,17-29 y.,No migration background,Very often,0.01526,45,1779,0.00956,0.02096
2021,17-29 y.,Direct migration background,Very seldom,0.22058,115,506,0.18441,0.25674
2021,17-29 y.,Direct migration background,Seldom,0.21403,180,506,0.17825,0.24980
2021,17-29 y.,Direct migration background,Sometimes,0.15606,153,506,0.12441,0.18772
2021,17-29 y.,Direct migration background,Often,0.07277,58,506,0.05012,0.09543
2021,17-29 y.,Indirect migration background,Very seldom,0.16208,74,388,0.12537,0.19880
2021,17-29 y.,Indirect migration background,Seldom,0.43672,155,388,0.38731,0.48614
2021,17-29 y.,Indirect migration background,Sometimes,0.22822,116,388,0.18641,0.27003
2021,17-29 y.,Indirect migration background,Often,0.09134,43,388,0.06264,0.12005
2021,30-45 y.,No migration background,Very seldom,0.23774,643,2614,0.22142,0.25407
2021,30-45 y.,No migration background,Seldom,0.39158,1046,2614,0.37286,0.41030
2021,30-45 y.,No migration background,Sometimes,0.25892,634,2614,0.24213,0.27572
2021,30-45 y.,No migration background,Often,0.08917,231,2614,0.07824,0.10010
2021,30-45 y.,No migration background,Very often,0.02259,60,2614,0.01689,0.02828
2021,30-45 y.,Direct migration background,Very seldom,0.17284,277,1220,0.15161,0.19406
2021,30-45 y.,Direct migration background,Seldom,0.33301,432,1220,0.30655,0.35947
2021,30-45 y.,Direct migration background,Sometimes,0.25913,346,1220,0.23453,0.28372
2021,30-45 y.,Direct migration background,Often,0.12194,132,1220,0.10357,0.14031
2021,30-45 y.,Direct migration background,Very often,0.02216,33,1220,0.01390,0.03043
2021,30-45 y.,Indirect migration background,Very seldom,0.21323,68,302,0.16696,0.25950
2021,30-45 y.,Indirect migration background,Seldom,0.41671,125,302,0.36101,0.47240
2021,30-45 y.,Indirect migration background,Sometimes,0.22715,77,302,0.17981,0.27448
2021,30-45 y.,Indirect migration background,Often,0.07848,32,302,0.04810,0.10886
2021,46-65 y.,No migration background,Very seldom,0.23890,1407,5588,0.22772,0.25008
2021,46-65 y.,No migration background,Seldom,0.39102,2218,5588,0.37822,0.40382
2021,46-65 y.,No migration background,Sometimes,0.24592,1346,5588,0.23463,0.25721
2021,46-65 y.,No migration background,Often,0.09873,504,5588,0.09091,0.10655
2021,46-65 y.,No migration background,Very often,0.02394,113,5588,0.01993,0.02795
2021,46-65 y.,Direct migration background,Very seldom,0.17357,223,1003,0.15012,0.19703
2021,46-65 y.,Direct migration background,Seldom,0.36464,341,1003,0.33484,0.39445
2021,46-65 y.,Direct migration background,Sometimes,0.25276,287,1003,0.22585,0.27967
