year,migback,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Indirect migration background,Seldom,0.15084,277,754,0.12528,0.17640
2012,Indirect migration background,Sometimes,0.10040,219,754,0.07893,0.12186
2012,Indirect migration background,Often,0.03627,77,754,0.02291,0.04962
2013,No migration background,Very seldom,0.19149,4876,21682,0.18625,0.19673
2013,No migration background,Seldom,0.30135,7990,21682,0.29524,0.30745
2013,No migration background,Sometimes,0.25244,6261,21682,0.24666,0.25822
2013,No migration background,Often,0.08365,1995,21682,0.07997,0.08734
2013,No migration background,Very often,0.02216,560,21682,0.02020,0.02412
2013,Direct migration background,Very seldom,0.09353,495,2783,0.08271,0.10435
2013,Direct migration background,Seldom,0.16882,941,2783,0.15490,0.18274
2013,Direct migration background,Sometimes,0.19801,916,2783,0.18320,0.21282
2013,Direct migration background,Often,0.07212,329,2783,0.06251,0.08174
2013,Direct migration background,Very often,0.02377,102,2783,0.01811,0.02943
2013,Indirect migration background,Very seldom,0.06839,251,1146,0.05377,0.08301
2013,Indirect migration background,Seldom,0.09681,386,1146,0.07968,0.11394
2013,Indirect migration background,Sometimes,0.08964,344,1146,0.07310,0.10619
2013,Indirect migration background,Often,0.02092,127,1146,0.01263,0.02921
2013,Indirect migration background,Very often,0.00630,38,1146,0.00172,0.01088
2014,No migration background,Very seldom,0.20102,4718,20083,0.19548,0.20656
2014,No migration background,Seldom,0.30306,7284,20083,0.29670,0.30942
2014,No migration background,Sometimes,0.24923,5680,20083,0.24325,0.25521
2014,No migration background,Often,0.08194,1856,20083,0.07815,0.08573
2014,No migration background,Very often,0.02254,545,20083,0.02049,0.02459
2014,Direct migration background,Very seldom,0.20140,1140,5205,0.19051,0.21230
2014,Direct migration background,Seldom,0.30715,1689,5205,0.29462,0.31969
2014,Direct migration background,Sometimes,0.30739,1660,5205,0.29486,0.31993
2014,Direct migration background,Often,0.10486,526,5205,0.09654,0.11319
2014,Direct migration background,Very often,0.03988,190,5205,0.03456,0.04520
2014,Indirect migration background,Very seldom,0.11284,377,1715,0.09786,0.12782
2014,Indirect migration background,Seldom,0.17762,603,1715,0.15953,0.19572
2014,Indirect migration background,Sometimes,0.14073,501,1715,0.12427,0.15720
2014,Indirect migration background,Often,0.04448,172,1715,0.03472,0.05424
2014,Indirect migration background,Very often,0.01408,62,1715,0.00851,0.01966
2015,No migration background,Very seldom,0.19080,4397,19011,0.18522,0.19639
2015,No migration background,Seldom,0.30688,6947,19011,0.30032,0.31343
2015,No migration background,Sometimes,0.25511,5485,19011,0.24892,0.26131
2015,No migration background,Often,0.08089,1693,19011,0.07701,0.08476
2015,No migration background,Very often,0.02321,489,19011,0.02107,0.02535
2015,Direct migration background,Very seldom,0.17299,938,4398,0.16181,0.18417
2015,Direct migration background,Seldom,0.27703,1522,4398,0.26380,0.29026
2015,Direct migration background,Sometimes,0.25285,1335,4398,0.24000,0.26569
2015,Direct migration background,Often,0.09449,453,4398,0.08584,0.10313
2015,Direct migration background,Very often,0.03246,150,4398,0.02723,0.03770
2015,Indirect migration background,Very seldom,0.11284,359,1559,0.09713,0.12855
2015,Indirect migration background,Seldom,0.17918,561,1559,0.16013,0.19822
2015,Indirect migration background,Sometimes,0.13180,422,1559,0.11500,0.14860
2015,Indirect migration background,Often,0.04400,165,1559,0.03382,0.05419
2015,Indirect migration background,Very often,0.01386,52,1559,0.00805,0.01966
2016,No migration background,Very seldom,0.19708,4138,17759,0.19123,0.20293
2016,No migration background,Seldom,0.30465,6497,17759,0.29788,0.31142
2016,No migration background,Sometimes,0.25216,5133,17759,0.24577,0.25855
2016,No migration background,Often,0.08100,1541,17759,0.07699,0.08501
2016,No migration background,Very often,0.02194,450,17759,0.01979,0.02410
2016,Direct migration background,Very seldom,0.20674,1147,4870,0.19537,0.21812
2016,Direct migration background,Seldom,0.28703,1599,4870,0.27433,0.29974
2016,Direct migration background,Sometimes,0.27699,1526,4870,0.26442,0.28956
2016,Direct migration background,Often,0.09723,447,4870,0.08891,0.10555
2016,Direct migration background,Very often,0.03456,151,4870,0.02943,0.03969
2016,Indirect migration background,Very seldom,0.11751,316,1472,0.10105,0.13396
2016,Indirect migration background,Seldom,0.19062,551,1472,0.17054,0.21069
2016,Indirect migration background,Sometimes,0.13534,413,1472,0.11786,0.15282
2016,Indirect migration background,Often,0.04250,140,1472,0.03219,0.05280
2016,Indirect migration background,Very often,0.01794,52,1472,0.01115,0.02472
2017,No migration background,Very seldom,0.19606,4755,20097,0.19057,0.20155
2017,No migration background,Seldom,0.32043,7488,20097,0.31398,0.32688
2017,No migration background,Sometimes,0.23919,5655,20097,0.23329,0.24509
2017,No migration background,Often,0.07955,1707,20097,0.07581,0.08329
2017,No migration background,Very often,0.02187,492,20097,0.01985,0.02389
2017,Direct migration background,Very seldom,0.17775,1031,4669,0.16678,0.18871
2017,Direct migration background,Seldom,0.30163,1610,4669,0.28846,0.31479
2017,Direct migration background,Sometimes,0.28437,1432,4669,0.27143,0.29731
2017,Direct migration background,Often,0.09660,450,4669,0.08812,0.10507
2017,Direct migration background,Very often,0.02901,146,4669,0.02419,0.03382
2017,Indirect migration background,Very seldom,0.11206,365,1611,0.09665,0.12746
2017,Indirect migration background,Seldom,0.19467,595,1611,0.17533,0.21401
2017,Indirect migration background,Sometimes,0.12579,429,1611,0.10959,0.14198
2017,Indirect migration background,Often,0.05639,167,1611,0.04513,0.06766
2017,Indirect migration background,Very often,0.01260,55,1611,0.00715,0.01805
2018,No migration background,Very seldom,0.20402,4764,19418,0.19835,0.20969
2018,No migration background,Seldom,0.32188,7304,19418,0.31531,0.32845
2018,No migration background,Sometimes,0.23841,5256,19418,0.23242,0.24441
2018,No migration background,Often,0.07445,1633,19418,0.07075,0.07814
2018,No migration background,Very often,0.02273,461,19418,0.02063,0.02482
2018,Direct migration background,Very seldom,0.16799,967,4498,0.15706,0.17892
2018,Direct migration background,Seldom,0.29208,1501,4498,0.27879,0.30537
2018,Direct migration background,Sometimes,0.29624,1413,4498,0.28289,0.30958
2018,Direct migration background,Often,0.10547,477,4498,0.09649,0.11445
2018,Direct migration background,Very often,0.03041,140,4498,0.02539,0.03542
2018,Indirect migration background,Very seldom,0.11900,387,1618,0.10322,0.13478
2018,Indirect migration background,Seldom,0.18853,572,1618,0.16946,0.20759
2018,Indirect migration background,Sometimes,0.13880,437,1618,0.12195,0.15565
2018,Indirect migration background,Often,0.05032,163,1618,0.03966,0.06097
2018,Indirect migration background,Very often,0.01915,59,1618,0.01247,0.02583
2019,No migration background,Very seldom,0.20323,5079,20152,0.19768,0.20879
2019,No migration background,Seldom,0.30851,7418,20152,0.30213,0.31488
2019,No migration background,Sometimes,0.24595,5550,20152,0.24000,0.25189
2019,No migration background,Often,0.07777,1668,20152,0.07407,0.08147
2019,No migration background,Very often,0.02124,437,20152,0.01925,0.02324
2019,Direct migration background,Very seldom,0.18526,896,3958,0.17316,0.19737
2019,Direct migration background,Seldom,0.31394,1354,3958,0.29948,0.32840
2019,Direct migration background,Sometimes,0.27528,1208,3958,0.26136,0.28920
2019,Direct migration background,Often,0.10372,405,3958,0.09422,0.11322
2019,Direct migration background,Very often,0.01984,95,3958,0.01549,0.02418
2019,Indirect migration background,Very seldom,0.12656,394,1577,0.11015,0.14298
2019,Indirect migration background,Seldom,0.18742,564,1577,0.16815,0.20669
2019,Indirect migration background,Sometimes,0.13397,431,1577,0.11715,0.15079
2019,Indirect migration background,Often,0.04480,138,1577,0.03459,0.05501
2019,Indirect migration background,Very often,0.01998,50,1577,0.01307,0.02688
2020,No migration background,Very seldom,0.19136,4322,18545,0.18570,0.19702
2020,No migration background,Seldom,0.31388,6956,18545,0.30720,0.32056
2020,No migration background,Sometimes,0.24184,5103,18545,0.23568,0.24800
2020,No migration background,Often,0.08344,1711,18545,0.07946,0.08742
2020,No migration background,Very often,0.02353,453,18545,0.02135,0.02572
2020,Direct migration background,Very seldom,0.15103,1243,5536,0.14160,0.16047
2020,Direct migration background,Seldom,0.31081,1838,5536,0.29862,0.32301
2020,Direct migration background,Sometimes,0.28602,1750,5536,0.27411,0.29792
2020,Direct migration background,Often,0.10888,555,5536,0.10068,0.11709
2020,Direct migration background,Very often,0.03088,150,5536,0.02633,0.03544
2020,Indirect migration background,Very seldom,0.11672,352,1536,0.10065,0.13278
2020,Indirect migration background,Seldom,0.17903,523,1536,0.15985,0.19821
2020,Indirect migration background,Sometimes,0.13939,436,1536,0.12206,0.15671
2020,Indirect migration background,Often,0.05189,182,1536,0.04079,0.06298
2020,Indirect migration background,Very often,0.01424,43,1536,0.00831,0.02016
2021,No migration background,Very seldom,0.19847,3211,13206,0.19167,0.20528
2021,No migration background,Seldom,0.33623,5211,13206,0.32817,0.34429
2021,No migration background,Sometimes,0.21987,3300,13206,0.21280,0.22693
2021,No migration background,Often,0.08422,1206,13206,0.07948,0.08896
2021,No migration background,Very often,0.01764,278,13206,0.01539,0.01988
2021,Direct migration background,Very seldom,0.16272,669,3041,0.14960,0.17584
2021,Direct migration background,Seldom,0.31663,1066,3041,0.30009,0.33317
2021,Direct migration background,Sometimes,0.24350,876,3041,0.22825,0.25876
2021,Direct migration background,Often,0.12337,340,3041,0.11168,0.13506
2021,Direct migration background,Very often,0.02380,90,3041,0.01838,0.02922
2021,Indirect migration background,Very seldom,0.10130,205,909,0.08167,0.12093
2021,Indirect migration background,Seldom,0.20910,368,909,0.18265,0.23556
2021,Indirect migration background,Sometimes,0.10657,245,909,0.08650,0.12664
2021,Indirect migration background,Often,0.04203,91,909,0.02898,0.05509
