"plh0184","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Sehr oft","2012","Hauptschule","286","0.0407977553513279","0.0361378815737361","0.0454576291289198"
"Sehr oft","2012","Realschule","234","0.0443480785416088","0.03887595747586","0.0498201996073577"
"Sehr selten","2012","(Fach-)Abitur","218","0.0892724885225695","0.0779238106701297","0.100621166375009"
"Sehr selten","2012","(noch) kein Abschluss","67","0.11282260300475","0.0862366683385071","0.139408537670992"
"Sehr selten","2012","AkademikerIn","531","0.112246935907029","0.10316603659669","0.121327835217368"
"Sehr selten","2012","Hauptschule","993","0.139314473307323","0.131157645508774","0.147471301105871"
"Sehr selten","2012","Realschule","562","0.0948637360065312","0.0870748469247262","0.102652625088336"
"Selten","2012","(Fach-)Abitur","625","0.277532641635006","0.259710562434396","0.295354720835616"
"Selten","2012","(noch) kein Abschluss","123","0.229788968774625","0.194436634384475","0.265141303164776"
"Selten","2012","AkademikerIn","1376","0.29375521140861","0.280652356226668","0.306858066590553"
"Selten","2012","Hauptschule","1992","0.291655313778415","0.280948550713352","0.302362076843479"
"Selten","2012","Realschule","1369","0.254976880027196","0.243391675615773","0.266562084438619"
"Manchmal","2013","(Fach-)Abitur","1391","0.41705217868368","0.400221615197942","0.433882742169418"
"Manchmal","2013","(noch) kein Abschluss","301","0.345766768108493","0.313292272776197","0.378241263440789"
"Manchmal","2013","AkademikerIn","2439","0.413530936103913","0.40090590695224","0.426155965255586"
"Manchmal","2013","Hauptschule","2994","0.3998381380719","0.388934749290667","0.410741526853134"
"Manchmal","2013","Realschule","3012","0.412876542547367","0.40152842747534","0.424224657619395"
"Oft","2013","(Fach-)Abitur","669","0.183035662471054","0.169836145928305","0.196235179013802"
"Oft","2013","(noch) kein Abschluss","184","0.224037550458679","0.195569007142819","0.252506093774538"
"Oft","2013","AkademikerIn","922","0.152072501942286","0.142866723071747","0.161278280812825"
"Oft","2013","Hauptschule","1301","0.147733867857109","0.139835945824329","0.155631789889889"
"Oft","2013","Realschule","1488","0.198224847997499","0.189036144171356","0.207413551823641"
"Sehr oft","2013","(Fach-)Abitur","142","0.0368699907024215","0.0304376714869619","0.0433023099178811"
"Sehr oft","2013","(noch) kein Abschluss","61","0.0589942539484656","0.0429068680544921","0.0750816398424392"
"Sehr oft","2013","AkademikerIn","163","0.0237100776431608","0.0198096545010748","0.0276105007852468"
"Sehr oft","2013","Hauptschule","409","0.0424358532937112","0.0379490647662166","0.0469226418212058"
"Sehr oft","2013","Realschule","369","0.0401759426331652","0.0356498049236838","0.0447020803426466"
"Sehr selten","2013","(Fach-)Abitur","284","0.0963551987341911","0.0862829818136279","0.106427415654754"
"Sehr selten","2013","(noch) kein Abschluss","69","0.115768186056823","0.0939226770866812","0.137613695026965"
"Sehr selten","2013","AkademikerIn","635","0.112585366800425","0.104482100719926","0.120688632880924"
"Sehr selten","2013","Hauptschule","924","0.123577363139652","0.116252298728702","0.130902427550601"
"Sehr selten","2013","Realschule","590","0.0879911892926217","0.0814618682806479","0.0945205103045954"
"Selten","2013","(Fach-)Abitur","811","0.266686969408654","0.251591931200063","0.281782007617245"
"Selten","2013","(noch) kein Abschluss","209","0.255433241427539","0.225656647798651","0.285209835056428"
"Selten","2013","AkademikerIn","1686","0.298101117510215","0.286374441922156","0.309827793098274"
"Selten","2013","Hauptschule","2126","0.286414777637628","0.276352279166684","0.296477276108572"
"Selten","2013","Realschule","1772","0.260731477529347","0.250612264227776","0.270850690830918"
"Manchmal","2014","(Fach-)Abitur","1625","0.414697077169362","0.399299870063437","0.430094284275287"
"Manchmal","2014","(noch) kein Abschluss","381","0.410981296035013","0.380486645371004","0.441475946699021"
"Manchmal","2014","AkademikerIn","2571","0.402352676634835","0.390163241121096","0.414542112148573"
"Manchmal","2014","Hauptschule","2971","0.367843881665801","0.357390708339586","0.378297054992016"
"Manchmal","2014","Realschule","2852","0.405226734913125","0.393621965796497","0.416831504029753"
"Oft","2014","(Fach-)Abitur","761","0.18499048902619","0.172855422641153","0.197125555411228"
"Oft","2014","(noch) kein Abschluss","215","0.201365809175982","0.176510743995131","0.226220874356833"
"Oft","2014","AkademikerIn","1028","0.158922032235486","0.149834042231458","0.168010022239513"
"Oft","2014","Hauptschule","1433","0.165578323974776","0.157520853177775","0.173635794771777"
"Oft","2014","Realschule","1434","0.19791501001254","0.188496953313712","0.207333066711368"
"Sehr oft","2014","(Fach-)Abitur","196","0.0440135978677385","0.0376028985010144","0.0504242972344625"
"Sehr oft","2014","(noch) kein Abschluss","87","0.0845134456215261","0.0672734567837777","0.101753434459274"
"Sehr oft","2014","AkademikerIn","230","0.0315451799684068","0.0272004394456956","0.035889920491118"
"Sehr oft","2014","Hauptschule","408","0.0418009450203395","0.0374625895918704","0.0461393004488086"
"Sehr oft","2014","Realschule","348","0.043665065973906","0.0388346580253064","0.0484954739225055"
"Sehr selten","2014","(Fach-)Abitur","406","0.10704727227397","0.0973848023616499","0.116709742186289"
"Sehr selten","2014","(noch) kein Abschluss","105","0.110573647027977","0.0911366617999804","0.130010632255973"
"Sehr selten","2014","AkademikerIn","664","0.109710303348324","0.101941626815881","0.117478979880767"
"Sehr selten","2014","Hauptschule","1145","0.145903353287198","0.138251082048367","0.153555624526029"
"Sehr selten","2014","Realschule","620","0.0953900652839096","0.0884463166750821","0.102333813892737"
"Selten","2014","(Fach-)Abitur","945","0.24925156366274","0.235732323544","0.262770803781479"
"Selten","2014","(noch) kein Abschluss","212","0.192565802139503","0.168126362594073","0.217005241684932"
"Selten","2014","AkademikerIn","1724","0.297469807812949","0.286106321309802","0.308833294316095"
"Selten","2014","Hauptschule","2218","0.278873496051885","0.269152437481738","0.288594554622032"
"Selten","2014","Realschule","1621","0.257803123816519","0.247463246435887","0.268143001197152"
"Manchmal","2015","(Fach-)Abitur","1454","0.401109943041366","0.385198682399194","0.417021203683537"
"Manchmal","2015","(noch) kein Abschluss","333","0.399647619877529","0.366018846971859","0.433276392783198"
"Manchmal","2015","AkademikerIn","2477","0.42675471364798","0.414097547785651","0.439411879510309"
"Manchmal","2015","Hauptschule","2738","0.37879322043676","0.367698138366709","0.389888302506811"
"Manchmal","2015","Realschule","2693","0.396666525797369","0.384762765927896","0.408570285666843"
"Oft","2015","(Fach-)Abitur","704","0.189590260697972","0.176865205865868","0.202315315530077"
"Oft","2015","(noch) kein Abschluss","174","0.198530453131615","0.171144594231982","0.225916312031248"
"Oft","2015","AkademikerIn","911","0.146972703117078","0.137911687749021","0.156033718485136"
"Oft","2015","Hauptschule","1216","0.149668618094336","0.14150898172713","0.157828254461542"
"Oft","2015","Realschule","1286","0.192069260875636","0.182483895567382","0.201654626183889"
"Sehr oft","2015","(Fach-)Abitur","153","0.0333803191329704","0.0275489251607624","0.0392117131051783"
"Sehr oft","2015","(noch) kein Abschluss","54","0.0728557286278173","0.0550124441632822","0.0906990130923524"
"Sehr oft","2015","AkademikerIn","160","0.0244991191502964","0.0205430294558607","0.0284552088447321"
"Sehr oft","2015","Hauptschule","388","0.0473516931722175","0.0424938288243898","0.0522095575200453"
"Sehr oft","2015","Realschule","310","0.047874581135995","0.0426795010862896","0.0530696611857004"
"Sehr selten","2015","(Fach-)Abitur","377","0.110300590420137","0.100130849376314","0.12047033146396"
"Sehr selten","2015","(noch) kein Abschluss","78","0.0955400594720529","0.0753584076935888","0.115721711250517"
"Sehr selten","2015","AkademikerIn","589","0.108419776116353","0.100463469192592","0.116376083040113"
"Sehr selten","2015","Hauptschule","972","0.141109644528993","0.133146977803771","0.149072311254216"
"Sehr selten","2015","Realschule","568","0.101592054954752","0.0942408363957756","0.108943273513729"
"Selten","2015","(Fach-)Abitur","957","0.265618886707555","0.251280854541501","0.279956918873609"
"Selten","2015","(noch) kein Abschluss","176","0.233426138890986","0.204384505880556","0.262467771901417"
"Selten","2015","AkademikerIn","1729","0.293353687968292","0.281702401340165","0.30500497459642"
"Selten","2015","Hauptschule","2029","0.283076823767693","0.272772967450188","0.293380680085198"
"Selten","2015","Realschule","1631","0.261797577236247","0.251100547204419","0.272494607268075"
"Manchmal","2016","(Fach-)Abitur","1492","0.410108331532356","0.394188881382981","0.426027781681732"
"Manchmal","2016","(noch) kein Abschluss","283","0.356097692050947","0.323121526714448","0.389073857387446"
"Manchmal","2016","AkademikerIn","2408","0.41650946320229","0.403897131581327","0.429121794823254"
"Manchmal","2016","Hauptschule","2614","0.375715473678904","0.364324415734955","0.387106531622852"
"Manchmal","2016","Realschule","2545","0.409379500325763","0.396949935915853","0.421809064735673"
"Oft","2016","(Fach-)Abitur","672","0.189738905276373","0.177048271119688","0.202429539433058"
"Oft","2016","(noch) kein Abschluss","172","0.195174590481546","0.167880535654909","0.222468645308184"
"Oft","2016","AkademikerIn","910","0.153559818687806","0.144336165449429","0.162783471926182"
"Oft","2016","Hauptschule","1101","0.158658700800994","0.150065374840686","0.167252026761301"
"Oft","2016","Realschule","1164","0.193449066091442","0.183464301662848","0.203433830520035"
"Sehr oft","2016","(Fach-)Abitur","157","0.0396929469661997","0.0333738594920444","0.046012034440355"
"Sehr oft","2016","(noch) kein Abschluss","63","0.065206384093854","0.0482040514245128","0.0822087167631953"
"Sehr oft","2016","AkademikerIn","164","0.0312976707479435","0.0268429835180695","0.0357523579778175"
"Sehr oft","2016","Hauptschule","386","0.0462590214983633","0.0413186833317435","0.0511993596649831"
"Sehr oft","2016","Realschule","300","0.0474575423635597","0.0420831001411607","0.0528319845859586"
"Sehr selten","2016","(Fach-)Abitur","419","0.105681730960371","0.095731374335718","0.115632087585025"
"Sehr selten","2016","(noch) kein Abschluss","102","0.144984451671713","0.12073771460473","0.169231188738695"
"Sehr selten","2016","AkademikerIn","669","0.111526052722419","0.103472703154934","0.119579402289904"
"Sehr selten","2016","Hauptschule","937","0.136816406001718","0.128733567294424","0.144899244709012"
"Sehr selten","2016","Realschule","562","0.104359727577529","0.0966316427563627","0.112087812398695"
"Selten","2016","(Fach-)Abitur","927","0.254778085264699","0.240674923750983","0.268881246778416"
"Selten","2016","(noch) kein Abschluss","190","0.23853688170194","0.209186903240515","0.267886860163365"
"Selten","2016","AkademikerIn","1718","0.287106994639541","0.275532551663589","0.298681437615494"
"Selten","2016","Hauptschule","1906","0.282550398020022","0.271960619036941","0.293140177003102"
"Selten","2016","Realschule","1441","0.245354163641706","0.234477219171578","0.256231108111835"
"Manchmal","2017","(Fach-)Abitur","1730","0.41392351708098","0.398874769086769","0.428972265075191"
"Manchmal","2017","(noch) kein Abschluss","332","0.385398535281527","0.353794631720122","0.417002438842932"
"Manchmal","2017","AkademikerIn","2633","0.409296532984846","0.397334745584212","0.42125832038548"
"Manchmal","2017","Hauptschule","2707","0.368920685637925","0.357718489106051","0.380122882169799"
"Manchmal","2017","Realschule","2891","0.411036322101157","0.3994278133301","0.422644830872215"
"Oft","2017","(Fach-)Abitur","708","0.175867696711288","0.16423568909599","0.187499704326586"
"Oft","2017","(noch) kein Abschluss","185","0.193685634387489","0.168023675406364","0.219347593368614"
"Oft","2017","AkademikerIn","967","0.150181803432527","0.141490919356558","0.158872687508497"
"Oft","2017","Hauptschule","1127","0.155325881242923","0.146916554670349","0.163735207815497"
"Oft","2017","Realschule","1259","0.18226287118632","0.173154346503137","0.191371395869503"
"Sehr oft","2017","(Fach-)Abitur","167","0.04073435337508","0.0346946858719282","0.0467740208782318"
"Sehr oft","2017","(noch) kein Abschluss","59","0.057459316836447","0.0423474129055839","0.0725712207673101"
"Sehr oft","2017","AkademikerIn","178","0.0258971235412256","0.0220332717131056","0.0297609753693456"
"Sehr oft","2017","Hauptschule","361","0.0457901850595332","0.0409372682039487","0.0506431019151177"
"Sehr oft","2017","Realschule","320","0.0521659700850909","0.0469196852028009","0.057412254967381"
"Sehr selten","2017","(Fach-)Abitur","446","0.101988263737208","0.0927417232268293","0.111234804247587"
"Sehr selten","2017","(noch) kein Abschluss","124","0.144479765953593","0.12164967929244","0.167309852614746"
"Sehr selten","2017","AkademikerIn","762","0.116463519429451","0.108659838852256","0.124267200006647"
"Sehr selten","2017","Hauptschule","933","0.140665484603619","0.132593699095997","0.148737270111241"
"Sehr selten","2017","Realschule","612","0.0916697626194728","0.0848616455276436","0.0984778797113019"
"Selten","2017","(Fach-)Abitur","1064","0.267486169095443","0.253961652495469","0.281010685695417"
"Selten","2017","(noch) kein Abschluss","211","0.218976747540944","0.192122073527222","0.245831421554667"
"Selten","2017","AkademikerIn","1951","0.29816102061195","0.287032524919584","0.309289516304316"
"Selten","2017","Hauptschule","1999","0.289297763456","0.278770606678877","0.299824920233124"
"Selten","2017","Realschule","1819","0.262865074007959","0.252479463884791","0.273250684131126"
"Manchmal","2018","(Fach-)Abitur","1628","0.415609430173426","0.400376784129513","0.43084207621734"
"Manchmal","2018","(noch) kein Abschluss","326","0.377074434644199","0.345034968188802","0.409113901099597"
"Manchmal","2018","AkademikerIn","2535","0.401099689184726","0.389031449175732","0.413167929193721"
"Manchmal","2018","Hauptschule","2504","0.369561657731402","0.358062908669393","0.381060406793411"
"Manchmal","2018","Realschule","2714","0.404630462331463","0.392830231166104","0.416430693496822"
"Oft","2018","(Fach-)Abitur","686","0.173913704842926","0.162198209208905","0.185629200476948"
"Oft","2018","(noch) kein Abschluss","172","0.194637018506456","0.168463494089322","0.220810542923591"
"Oft","2018","AkademikerIn","918","0.149070199622321","0.140300538939147","0.157839860305494"
"Oft","2018","Hauptschule","1143","0.153456952534363","0.144870700301884","0.162043204766843"
"Oft","2018","Realschule","1235","0.177354408898643","0.16817118222397","0.186537635573317"
"Sehr oft","2018","(Fach-)Abitur","188","0.0407558738289666","0.0346444734993721","0.046867274158561"
"Sehr oft","2018","(noch) kein Abschluss","70","0.0709930436831868","0.0540156494129792","0.0879704379533944"
"Sehr oft","2018","AkademikerIn","186","0.0272190537788533","0.0232123748108387","0.031225732746868"
"Sehr oft","2018","Hauptschule","358","0.0472902217489201","0.0422337006870155","0.0523467428108247"
"Sehr oft","2018","Realschule","305","0.0468971378919108","0.0418142447594636","0.0519800310243581"
"Sehr selten","2018","(Fach-)Abitur","458","0.120949956575507","0.110871576957411","0.131028336193602"
"Sehr selten","2018","(noch) kein Abschluss","91","0.10426423663684","0.0840614491928056","0.124467024080874"
"Sehr selten","2018","AkademikerIn","794","0.12169027690132","0.113640343420783","0.129740210381858"
"Sehr selten","2018","Hauptschule","880","0.132771072602105","0.12468747951626","0.14085466568795"
"Sehr selten","2018","Realschule","643","0.105391372003035","0.0980091518455052","0.112773592160565"
"Selten","2018","(Fach-)Abitur","1061","0.248771034579174","0.23540916824275","0.262132900915598"
"Selten","2018","(noch) kein Abschluss","220","0.253031266529318","0.224290922667113","0.281771610391522"
"Selten","2018","AkademikerIn","1903","0.300920780512779","0.289627248354001","0.312214312671557"
"Selten","2018","Hauptschule","1884","0.296920095383209","0.286035608201753","0.307804582564666"
"Selten","2018","Realschule","1749","0.265726618874948","0.255106867592696","0.2763463701572"
"Manchmal","2019","(Fach-)Abitur","1657","0.403340027282416","0.388434465577038","0.418245588987795"
"Manchmal","2019","(noch) kein Abschluss","286","0.38138140314766","0.34725036215312","0.415512444142199"
"Manchmal","2019","AkademikerIn","2788","0.402817724003225","0.391361574849074","0.414273873157376"
