year,bula_h,sampreg,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,North Rhine-Westphalia,West,Seldom,0.21206,1111,4029,0.19943,0.22468
2012,North Rhine-Westphalia,West,Sometimes,0.30714,1538,4029,0.29290,0.32139
2012,North Rhine-Westphalia,West,Often,0.11353,639,4029,0.10374,0.12333
2012,North Rhine-Westphalia,West,Very often,0.02706,135,4029,0.02205,0.03207
2012,Hesse,West,Very seldom,0.09484,152,1400,0.07949,0.11020
2012,Hesse,West,Seldom,0.17402,349,1400,0.15415,0.19389
2012,Hesse,West,Sometimes,0.32375,610,1400,0.29923,0.34827
2012,Hesse,West,Often,0.11220,221,1400,0.09566,0.12874
2012,Hesse,West,Very often,0.03360,68,1400,0.02416,0.04305
2012,"Rhineland-Palatinate, Saarland",West,Very seldom,0.09345,170,1181,0.07684,0.11006
2012,"Rhineland-Palatinate, Saarland",West,Seldom,0.21648,315,1181,0.19298,0.23998
2012,"Rhineland-Palatinate, Saarland",West,Sometimes,0.30118,461,1181,0.27501,0.32736
2012,"Rhineland-Palatinate, Saarland",West,Often,0.11340,187,1181,0.09531,0.13149
2012,"Rhineland-Palatinate, Saarland",West,Very often,0.03407,48,1181,0.02372,0.04442
2012,Baden-Wuerttemberg,West,Very seldom,0.06300,195,2376,0.05323,0.07278
2012,Baden-Wuerttemberg,West,Seldom,0.21229,664,2376,0.19585,0.22874
2012,Baden-Wuerttemberg,West,Sometimes,0.32914,1047,2376,0.31024,0.34804
2012,Baden-Wuerttemberg,West,Often,0.12330,383,2376,0.11007,0.13652
2012,Baden-Wuerttemberg,West,Very often,0.02737,87,2376,0.02081,0.03393
2012,Bavaria,West,Very seldom,0.07975,328,3176,0.07033,0.08918
2012,Bavaria,West,Seldom,0.20991,828,3176,0.19575,0.22408
2012,Bavaria,West,Sometimes,0.30803,1345,3176,0.29197,0.32409
2012,Bavaria,West,Often,0.13658,546,3176,0.12464,0.14853
2012,Bavaria,West,Very often,0.03379,129,3176,0.02751,0.04008
2012,Berlin,West,Very seldom,0.08702,50,450,0.06095,0.11309
2012,Berlin,West,Seldom,0.27487,149,450,0.23357,0.31617
2012,Berlin,West,Sometimes,0.28641,176,450,0.24459,0.32823
2012,Berlin,West,Often,0.11540,75,450,0.08585,0.14495
2012,Berlin,East,Very seldom,0.06563,36,341,0.03931,0.09195
2012,Berlin,East,Seldom,0.17343,78,341,0.13318,0.21368
2012,Berlin,East,Sometimes,0.38305,163,341,0.33138,0.43472
2012,Berlin,East,Often,0.14437,64,341,0.10701,0.18173
2012,Brandenburg,East,Very seldom,0.08136,85,834,0.06279,0.09992
2012,Brandenburg,East,Seldom,0.21822,241,834,0.19017,0.24627
2012,Brandenburg,East,Sometimes,0.30849,353,834,0.27712,0.33986
2012,Brandenburg,East,Often,0.15720,155,834,0.13249,0.18192
2012,Mecklenburg-Western Pomerania,East,Very seldom,0.08601,59,489,0.06113,0.11089
2012,Mecklenburg-Western Pomerania,East,Seldom,0.20750,139,489,0.17152,0.24348
2012,Mecklenburg-Western Pomerania,East,Sometimes,0.37262,218,489,0.32972,0.41552
2012,Mecklenburg-Western Pomerania,East,Often,0.11722,73,489,0.08868,0.14577
2012,Saxony,East,Very seldom,0.07534,138,1439,0.06169,0.08898
2012,Saxony,East,Seldom,0.20855,394,1439,0.18755,0.22955
2012,Saxony,East,Sometimes,0.34916,627,1439,0.32452,0.37380
2012,Saxony,East,Often,0.14042,236,1439,0.12247,0.15838
2012,Saxony,East,Very often,0.02427,44,1439,0.01631,0.03222
2012,Saxony-Anhalt,East,Very seldom,0.11455,106,796,0.09241,0.13668
2012,Saxony-Anhalt,East,Seldom,0.25025,242,796,0.22014,0.28036
2012,Saxony-Anhalt,East,Sometimes,0.27823,313,796,0.24708,0.30938
2012,Saxony-Anhalt,East,Often,0.13804,135,796,0.11406,0.16202
2012,Thuringa,East,Very seldom,0.13252,144,861,0.10986,0.15518
2012,Thuringa,East,Seldom,0.20105,220,861,0.17426,0.22783
2012,Thuringa,East,Sometimes,0.29020,322,861,0.25987,0.32053
2012,Thuringa,East,Often,0.13463,134,861,0.11182,0.15744
2012,Thuringa,East,Very often,0.03523,41,861,0.02291,0.04755
2013,Schleswig-Holstein,West,Very seldom,0.09505,100,887,0.07574,0.11437
2013,Schleswig-Holstein,West,Seldom,0.24910,256,887,0.22062,0.27757
2013,Schleswig-Holstein,West,Sometimes,0.31087,367,887,0.28039,0.34135
2013,Schleswig-Holstein,West,Often,0.12156,164,887,0.10004,0.14308
2013,Hamburg,West,Very seldom,0.08712,49,400,0.05945,0.11480
2013,Hamburg,West,Seldom,0.21426,118,400,0.17400,0.25453
2013,Hamburg,West,Sometimes,0.30597,163,400,0.26075,0.35119
2013,Hamburg,West,Often,0.13364,70,400,0.10026,0.16703
2013,Lower Saxony,West,Very seldom,0.08078,228,2471,0.07003,0.09153
2013,Lower Saxony,West,Seldom,0.24302,728,2471,0.22610,0.25993
2013,Lower Saxony,West,Sometimes,0.30069,948,2471,0.28260,0.31877
2013,Lower Saxony,West,Often,0.13517,480,2471,0.12169,0.14866
2013,Lower Saxony,West,Very often,0.02133,87,2471,0.01563,0.02703
2013,Bremen,West,Seldom,0.22148,50,151,0.15502,0.28793
2013,Bremen,West,Sometimes,0.27883,63,151,0.20707,0.35059
2013,Bremen,West,Often,0.10247,38,151,0.05394,0.15100
2013,North Rhine-Westphalia,West,Very seldom,0.08763,574,5128,0.07989,0.09537
2013,North Rhine-Westphalia,West,Seldom,0.20373,1316,5128,0.19270,0.21475
2013,North Rhine-Westphalia,West,Sometimes,0.29469,2025,5128,0.28221,0.30717
2013,North Rhine-Westphalia,West,Often,0.12910,960,5128,0.11992,0.13828
2013,North Rhine-Westphalia,West,Very often,0.02879,253,5128,0.02421,0.03337
2013,Hesse,West,Very seldom,0.07375,167,1767,0.06156,0.08594
2013,Hesse,West,Seldom,0.19352,436,1767,0.17510,0.21195
2013,Hesse,West,Sometimes,0.30238,739,1767,0.28096,0.32380
2013,Hesse,West,Often,0.14350,337,1767,0.12715,0.15985
2013,Hesse,West,Very often,0.03138,88,1767,0.02324,0.03951
2013,"Rhineland-Palatinate, Saarland",West,Very seldom,0.09182,162,1410,0.07674,0.10690
2013,"Rhineland-Palatinate, Saarland",West,Seldom,0.22129,390,1410,0.19961,0.24297
2013,"Rhineland-Palatinate, Saarland",West,Sometimes,0.28576,542,1410,0.26217,0.30935
2013,"Rhineland-Palatinate, Saarland",West,Often,0.11874,251,1410,0.10185,0.13563
2013,"Rhineland-Palatinate, Saarland",West,Very often,0.03203,65,1410,0.02284,0.04123
2013,Baden-Wuerttemberg,West,Very seldom,0.06088,219,3021,0.05235,0.06941
2013,Baden-Wuerttemberg,West,Seldom,0.21173,806,3021,0.19716,0.22630
2013,Baden-Wuerttemberg,West,Sometimes,0.31493,1268,3021,0.29837,0.33150
2013,Baden-Wuerttemberg,West,Often,0.12235,592,3021,0.11066,0.13404
2013,Baden-Wuerttemberg,West,Very often,0.02200,136,3021,0.01677,0.02724
2013,Bavaria,West,Very seldom,0.08644,400,4040,0.07778,0.09511
2013,Bavaria,West,Seldom,0.18805,975,4040,0.17600,0.20010
2013,Bavaria,West,Sometimes,0.32905,1729,4040,0.31456,0.34354
2013,Bavaria,West,Often,0.12838,735,4040,0.11807,0.13870
2013,Bavaria,West,Very often,0.03221,201,4040,0.02677,0.03766
2013,Berlin,West,Very seldom,0.08124,49,543,0.05824,0.10424
2013,Berlin,West,Seldom,0.22604,153,543,0.19083,0.26125
2013,Berlin,West,Sometimes,0.27792,215,543,0.24021,0.31564
2013,Berlin,West,Often,0.11189,93,543,0.08535,0.13843
2013,Berlin,West,Very often,0.03777,33,543,0.02172,0.05381
2013,Berlin,East,Very seldom,0.06998,34,415,0.04541,0.09456
2013,Berlin,East,Seldom,0.21110,109,415,0.17179,0.25041
2013,Berlin,East,Sometimes,0.32552,185,415,0.28038,0.37066
2013,Berlin,East,Often,0.18493,87,415,0.14753,0.22233
2013,Brandenburg,East,Very seldom,0.07999,90,1019,0.06333,0.09665
2013,Brandenburg,East,Seldom,0.23099,290,1019,0.20510,0.25688
2013,Brandenburg,East,Sometimes,0.31392,406,1019,0.28541,0.34243
2013,Brandenburg,East,Often,0.14748,179,1019,0.12570,0.16926
2013,Brandenburg,East,Very often,0.04559,54,1019,0.03278,0.05841
2013,Mecklenburg-Western Pomerania,East,Very seldom,0.10525,73,560,0.07981,0.13069
2013,Mecklenburg-Western Pomerania,East,Seldom,0.23609,156,560,0.20089,0.27130
2013,Mecklenburg-Western Pomerania,East,Sometimes,0.34833,224,560,0.30883,0.38783
2013,Mecklenburg-Western Pomerania,East,Often,0.12705,107,560,0.09945,0.15466
2013,Saxony,East,Very seldom,0.07136,144,1709,0.05915,0.08356
2013,Saxony,East,Seldom,0.20344,435,1709,0.18435,0.22253
2013,Saxony,East,Sometimes,0.39634,766,1709,0.37315,0.41954
2013,Saxony,East,Often,0.14562,292,1709,0.12889,0.16235
2013,Saxony,East,Very often,0.03329,72,1709,0.02478,0.04180
2013,Saxony-Anhalt,East,Very seldom,0.07910,96,966,0.06207,0.09613
2013,Saxony-Anhalt,East,Seldom,0.25017,271,966,0.22285,0.27750
2013,Saxony-Anhalt,East,Sometimes,0.33905,385,966,0.30919,0.36892
2013,Saxony-Anhalt,East,Often,0.14230,166,966,0.12025,0.16434
2013,Saxony-Anhalt,East,Very often,0.03034,48,966,0.01951,0.04116
2013,Thuringa,East,Very seldom,0.14598,154,998,0.12406,0.16789
2013,Thuringa,East,Seldom,0.24399,265,998,0.21733,0.27065
2013,Thuringa,East,Sometimes,0.29792,388,998,0.26953,0.32631
2013,Thuringa,East,Often,0.12433,148,998,0.10385,0.14482
2013,Thuringa,East,Very often,0.04018,43,998,0.02799,0.05237
2014,Schleswig-Holstein,West,Very seldom,0.09815,98,926,0.07898,0.11733
2014,Schleswig-Holstein,West,Seldom,0.24939,242,926,0.22151,0.27727
2014,Schleswig-Holstein,West,Sometimes,0.33258,354,926,0.30222,0.36294
2014,Schleswig-Holstein,West,Often,0.14173,186,926,0.11926,0.16421
2014,Schleswig-Holstein,West,Very often,0.02739,46,926,0.01687,0.03791
2014,Hamburg,West,Very seldom,0.10876,54,427,0.07920,0.13833
2014,Hamburg,West,Seldom,0.20948,124,427,0.17084,0.24813
2014,Hamburg,West,Sometimes,0.36487,178,427,0.31916,0.41058
2014,Hamburg,West,Often,0.15379,71,427,0.11953,0.18805
2014,Lower Saxony,West,Very seldom,0.09814,269,2601,0.08671,0.10958
2014,Lower Saxony,West,Seldom,0.23701,672,2601,0.22066,0.25336
2014,Lower Saxony,West,Sometimes,0.34163,1052,2601,0.32340,0.35986
2014,Lower Saxony,West,Often,0.13352,481,2601,0.12045,0.14659
2014,Lower Saxony,West,Very often,0.03102,127,2601,0.02435,0.03768
2014,Bremen,West,Seldom,0.19879,47,180,0.14032,0.25725
2014,Bremen,West,Sometimes,0.36653,92,180,0.29594,0.43712
2014,Bremen,West,Often,0.14477,41,180,0.09322,0.19632
2014,North Rhine-Westphalia,West,Very seldom,0.09942,718,5632,0.09160,0.10723
2014,North Rhine-Westphalia,West,Seldom,0.22311,1395,5632,0.21223,0.23398
2014,North Rhine-Westphalia,West,Sometimes,0.32390,2193,5632,0.31167,0.33612
2014,North Rhine-Westphalia,West,Often,0.14711,1033,5632,0.13786,0.15636
2014,North Rhine-Westphalia,West,Very often,0.03864,293,5632,0.03360,0.04367
2014,Hesse,West,Very seldom,0.10174,180,1880,0.08807,0.11541
2014,Hesse,West,Seldom,0.21683,448,1880,0.19820,0.23546
2014,Hesse,West,Sometimes,0.32036,781,1880,0.29926,0.34146
2014,Hesse,West,Often,0.17014,395,1880,0.15315,0.18713
2014,Hesse,West,Very often,0.02675,76,1880,0.01945,0.03405
2014,"Rhineland-Palatinate, Saarland",West,Very seldom,0.11737,217,1573,0.10146,0.13328
2014,"Rhineland-Palatinate, Saarland",West,Seldom,0.24345,461,1573,0.22224,0.26467
2014,"Rhineland-Palatinate, Saarland",West,Sometimes,0.27902,552,1573,0.25685,0.30120
2014,"Rhineland-Palatinate, Saarland",West,Often,0.15362,267,1573,0.13579,0.17144
2014,"Rhineland-Palatinate, Saarland",West,Very often,0.03567,76,1573,0.02651,0.04484
2014,Baden-Wuerttemberg,West,Very seldom,0.08296,287,3213,0.07343,0.09250
2014,Baden-Wuerttemberg,West,Seldom,0.22101,822,3213,0.20666,0.23535
2014,Baden-Wuerttemberg,West,Sometimes,0.34963,1290,3213,0.33314,0.36612
2014,Baden-Wuerttemberg,West,Often,0.14221,634,3213,0.13013,0.15429
2014,Baden-Wuerttemberg,West,Very often,0.03874,180,3213,0.03207,0.04542
2014,Bavaria,West,Very seldom,0.10861,504,4394,0.09940,0.11781
2014,Bavaria,West,Seldom,0.21725,1089,4394,0.20506,0.22945
2014,Bavaria,West,Sometimes,0.34057,1798,4394,0.32655,0.35458
2014,Bavaria,West,Often,0.14109,793,4394,0.13079,0.15138
2014,Bavaria,West,Very often,0.03260,210,4394,0.02735,0.03785
2014,Berlin,West,Very seldom,0.08375,55,536,0.06028,0.10723
2014,Berlin,West,Seldom,0.25392,147,536,0.21704,0.29080
2014,Berlin,West,Sometimes,0.30202,219,536,0.26311,0.34092
2014,Berlin,West,Often,0.14170,115,536,0.11215,0.17125
2014,Berlin,East,Very seldom,0.06223,32,394,0.03835,0.08611
2014,Berlin,East,Seldom,0.20193,89,394,0.16224,0.24162
2014,Berlin,East,Sometimes,0.34382,183,394,0.29686,0.39078
2014,Berlin,East,Often,0.20279,90,394,0.16304,0.24255
2014,Brandenburg,East,Very seldom,0.08509,101,1025,0.06800,0.10218
2014,Brandenburg,East,Seldom,0.25938,299,1025,0.23254,0.28623
2014,Brandenburg,East,Sometimes,0.31534,384,1025,0.28688,0.34380
2014,Brandenburg,East,Often,0.15721,196,1025,0.13492,0.17951
2014,Brandenburg,East,Very often,0.04071,45,1025,0.02861,0.05282
2014,Mecklenburg-Western Pomerania,East,Very seldom,0.11159,63,533,0.08483,0.13835
2014,Mecklenburg-Western Pomerania,East,Seldom,0.27988,170,533,0.24173,0.31803
2014,Mecklenburg-Western Pomerania,East,Sometimes,0.32482,214,533,0.28503,0.36462
2014,Mecklenburg-Western Pomerania,East,Often,0.10865,86,533,0.08221,0.13510
2014,Saxony,East,Very seldom,0.07139,144,1616,0.05884,0.08395
2014,Saxony,East,Seldom,0.20853,397,1616,0.18872,0.22835
2014,Saxony,East,Sometimes,0.35603,684,1616,0.33267,0.37938
2014,Saxony,East,Often,0.18345,324,1616,0.16457,0.20232
2014,Saxony,East,Very often,0.03811,67,1616,0.02877,0.04744
2014,Saxony-Anhalt,East,Very seldom,0.11457,128,966,0.09447,0.13466
2014,Saxony-Anhalt,East,Seldom,0.24074,242,966,0.21377,0.26772
2014,Saxony-Anhalt,East,Sometimes,0.31693,384,966,0.28758,0.34629
2014,Saxony-Anhalt,East,Often,0.15225,164,966,0.12958,0.17491
2014,Saxony-Anhalt,East,Very often,0.04509,48,966,0.03200,0.05818
2014,Thuringa,East,Very seldom,0.15832,155,992,0.13559,0.18105
2014,Thuringa,East,Seldom,0.22520,264,992,0.19919,0.25121
2014,Thuringa,East,Sometimes,0.29763,372,992,0.26916,0.32610
2014,Thuringa,East,Often,0.13045,161,992,0.10948,0.15142
2014,Thuringa,East,Very often,0.02430,40,992,0.01471,0.03389
2015,Schleswig-Holstein,West,Very seldom,0.09184,75,872,0.07266,0.11102
2015,Schleswig-Holstein,West,Seldom,0.25821,251,872,0.22914,0.28727
2015,Schleswig-Holstein,West,Sometimes,0.33774,350,872,0.30633,0.36915
2015,Schleswig-Holstein,West,Often,0.12307,153,872,0.10125,0.14488
2015,Schleswig-Holstein,West,Very often,0.02675,43,872,0.01603,0.03746
2015,Hamburg,West,Very seldom,0.14367,67,415,0.10988,0.17746
2015,Hamburg,West,Seldom,0.19748,121,415,0.15913,0.23582
2015,Hamburg,West,Sometimes,0.34220,164,415,0.29650,0.38791
2015,Hamburg,West,Often,0.11336,63,415,0.08282,0.14390
2015,Lower Saxony,West,Very seldom,0.09807,249,2413,0.08620,0.10993
2015,Lower Saxony,West,Seldom,0.23118,674,2413,0.21435,0.24800
2015,Lower Saxony,West,Sometimes,0.32327,946,2413,0.30460,0.34193
2015,Lower Saxony,West,Often,0.13995,441,2413,0.12610,0.15379
2015,Lower Saxony,West,Very often,0.03137,103,2413,0.02441,0.03833
2015,Bremen,West,Seldom,0.12404,32,110,0.06215,0.18592
2015,Bremen,West,Sometimes,0.46524,78,110,0.37160,0.55888
2015,North Rhine-Westphalia,West,Very seldom,0.10296,617,5158,0.09466,0.11125
2015,North Rhine-Westphalia,West,Seldom,0.23208,1377,5158,0.22056,0.24360
2015,North Rhine-Westphalia,West,Sometimes,0.31081,1966,5158,0.29818,0.32344
2015,North Rhine-Westphalia,West,Often,0.13731,948,5158,0.12792,0.14670
2015,North Rhine-Westphalia,West,Very often,0.03501,250,5158,0.02999,0.04002
2015,Hesse,West,Very seldom,0.09777,157,1702,0.08365,0.11188
2015,Hesse,West,Seldom,0.21939,424,1702,0.19972,0.23905
2015,Hesse,West,Sometimes,0.31682,751,1702,0.29471,0.33893
2015,Hesse,West,Often,0.13731,311,1702,0.12095,0.15366
2015,Hesse,West,Very often,0.02609,59,1702,0.01852,0.03367
2015,"Rhineland-Palatinate, Saarland",West,Very seldom,0.14100,215,1488,0.12331,0.15869
2015,"Rhineland-Palatinate, Saarland",West,Seldom,0.22620,414,1488,0.20493,0.24746
2015,"Rhineland-Palatinate, Saarland",West,Sometimes,0.30893,556,1488,0.28544,0.33241
2015,"Rhineland-Palatinate, Saarland",West,Often,0.12323,244,1488,0.10652,0.13993
2015,"Rhineland-Palatinate, Saarland",West,Very often,0.03352,59,1488,0.02438,0.04267
2015,Baden-Wuerttemberg,West,Very seldom,0.08808,288,2980,0.07791,0.09826
2015,Baden-Wuerttemberg,West,Seldom,0.23595,786,2980,0.22070,0.25120
2015,Baden-Wuerttemberg,West,Sometimes,0.32625,1225,2980,0.30942,0.34309
2015,Baden-Wuerttemberg,West,Often,0.14030,545,2980,0.12783,0.15277
2015,Baden-Wuerttemberg,West,Very often,0.03144,136,2980,0.02517,0.03770
2015,Bavaria,West,Very seldom,0.09654,428,4018,0.08740,0.10567
2015,Bavaria,West,Seldom,0.22193,1093,4018,0.20908,0.23478
2015,Bavaria,West,Sometimes,0.32362,1617,4018,0.30915,0.33808
2015,Bavaria,West,Often,0.13284,681,4018,0.12234,0.14334
2015,Bavaria,West,Very often,0.03775,199,4018,0.03185,0.04364
2015,Berlin,West,Very seldom,0.07106,47,490,0.04829,0.09384
2015,Berlin,West,Seldom,0.20065,127,490,0.16516,0.23615
2015,Berlin,West,Sometimes,0.34126,205,490,0.29924,0.38329
2015,Berlin,West,Often,0.16538,111,490,0.13245,0.19831
2015,Berlin,East,Very seldom,0.07060,34,376,0.04467,0.09653
2015,Berlin,East,Seldom,0.19118,96,376,0.15138,0.23098
2015,Berlin,East,Sometimes,0.33248,162,376,0.28479,0.38016
2015,Berlin,East,Often,0.18418,84,376,0.14495,0.22341
2015,Brandenburg,East,Very seldom,0.07799,98,983,0.06122,0.09476
2015,Brandenburg,East,Seldom,0.23713,272,983,0.21053,0.26374
2015,Brandenburg,East,Sometimes,0.32887,385,983,0.29949,0.35826
2015,Brandenburg,East,Often,0.14140,178,983,0.11961,0.16320
2015,Brandenburg,East,Very often,0.05104,50,983,0.03728,0.06481
2015,Mecklenburg-Western Pomerania,East,Very seldom,0.09178,56,545,0.06751,0.11604
2015,Mecklenburg-Western Pomerania,East,Seldom,0.23798,164,545,0.20220,0.27377
2015,Mecklenburg-Western Pomerania,East,Sometimes,0.32810,214,545,0.28865,0.36756
2015,Mecklenburg-Western Pomerania,East,Often,0.16948,111,545,0.13795,0.20100
2015,Saxony,East,Very seldom,0.05124,103,1505,0.04010,0.06239
2015,Saxony,East,Seldom,0.22735,417,1505,0.20617,0.24853
2015,Saxony,East,Sometimes,0.36885,656,1505,0.34447,0.39324
2015,Saxony,East,Often,0.17028,278,1505,0.15128,0.18927
2015,Saxony,East,Very often,0.02839,51,1505,0.01999,0.03678
2015,Saxony-Anhalt,East,Very seldom,0.08809,88,884,0.06940,0.10679
2015,Saxony-Anhalt,East,Seldom,0.23303,247,884,0.20514,0.26091
2015,Saxony-Anhalt,East,Sometimes,0.33093,345,884,0.29989,0.36197
2015,Saxony-Anhalt,East,Often,0.16459,167,884,0.14013,0.18905
2015,Saxony-Anhalt,East,Very often,0.04751,37,884,0.03348,0.06154
2015,Thuringa,East,Very seldom,0.10987,128,918,0.08963,0.13011
2015,Thuringa,East,Seldom,0.21770,234,918,0.19099,0.24441
2015,Thuringa,East,Sometimes,0.33029,376,918,0.29985,0.36073
2015,Thuringa,East,Often,0.12789,141,918,0.10627,0.14950
2015,Thuringa,East,Very often,0.03826,39,918,0.02584,0.05067
2016,Schleswig-Holstein,West,Very seldom,0.08588,74,819,0.06668,0.10508
2016,Schleswig-Holstein,West,Seldom,0.26793,237,819,0.23758,0.29828
2016,Schleswig-Holstein,West,Sometimes,0.31631,332,819,0.28444,0.34818
2016,Schleswig-Holstein,West,Often,0.13857,142,819,0.11489,0.16225
2016,Schleswig-Holstein,West,Very often,0.02580,34,819,0.01493,0.03666
2016,Hamburg,West,Very seldom,0.10866,51,408,0.07842,0.13889
2016,Hamburg,West,Seldom,0.26524,140,408,0.22235,0.30813
2016,Hamburg,West,Sometimes,0.31262,166,408,0.26759,0.35766
2016,Hamburg,West,Often,0.10863,51,408,0.07840,0.13886
2016,Lower Saxony,West,Very seldom,0.09153,254,2359,0.07989,0.10316
2016,Lower Saxony,West,Seldom,0.24302,657,2359,0.22571,0.26033
2016,Lower Saxony,West,Sometimes,0.35113,955,2359,0.33187,0.37040
2016,Lower Saxony,West,Often,0.12565,392,2359,0.11227,0.13903
2016,Lower Saxony,West,Very often,0.02963,101,2359,0.02279,0.03647
2016,Bremen,West,Seldom,0.18922,47,150,0.12633,0.25212
2016,Bremen,West,Sometimes,0.35947,65,150,0.28242,0.43651
2016,Bremen,West,Often,0.13264,38,150,0.07817,0.18710
2016,North Rhine-Westphalia,West,Very seldom,0.11174,689,5022,0.10302,0.12045
2016,North Rhine-Westphalia,West,Seldom,0.20701,1272,5022,0.19580,0.21822
2016,North Rhine-Westphalia,West,Sometimes,0.31909,1922,5022,0.30620,0.33199
2016,North Rhine-Westphalia,West,Often,0.15177,880,5022,0.14185,0.16170
2016,North Rhine-Westphalia,West,Very often,0.03696,259,5022,0.03174,0.04218
2016,Hesse,West,Very seldom,0.09465,161,1600,0.08030,0.10900
2016,Hesse,West,Seldom,0.20891,397,1600,0.18898,0.22883
2016,Hesse,West,Sometimes,0.33054,677,1600,0.30748,0.35360
2016,Hesse,West,Often,0.14597,293,1600,0.12867,0.16328
2016,Hesse,West,Very often,0.03535,72,1600,0.02630,0.04441
2016,"Rhineland-Palatinate, Saarland",West,Very seldom,0.11218,206,1475,0.09607,0.12829
2016,"Rhineland-Palatinate, Saarland",West,Seldom,0.24495,421,1475,0.22299,0.26690
2016,"Rhineland-Palatinate, Saarland",West,Sometimes,0.31503,577,1475,0.29132,0.33875
2016,"Rhineland-Palatinate, Saarland",West,Often,0.13147,216,1475,0.11422,0.14872
2016,"Rhineland-Palatinate, Saarland",West,Very often,0.02953,55,1475,0.02088,0.03817
2016,Baden-Wuerttemberg,West,Very seldom,0.07701,236,2832,0.06719,0.08683
2016,Baden-Wuerttemberg,West,Seldom,0.22554,760,2832,0.21015,0.24094
2016,Baden-Wuerttemberg,West,Sometimes,0.34252,1158,2832,0.32503,0.36000
2016,Baden-Wuerttemberg,West,Often,0.14965,543,2832,0.13651,0.16279
2016,Baden-Wuerttemberg,West,Very often,0.03424,135,2832,0.02754,0.04093
2016,Bavaria,West,Very seldom,0.10730,487,3870,0.09755,0.11705
2016,Bavaria,West,Seldom,0.21856,979,3870,0.20554,0.23158
2016,Bavaria,West,Sometimes,0.31707,1536,3870,0.30241,0.33174
2016,Bavaria,West,Often,0.15107,687,3870,0.13978,0.16235
2016,Bavaria,West,Very often,0.03799,181,3870,0.03197,0.04402
2016,Berlin,West,Very seldom,0.09484,58,489,0.06885,0.12084
2016,Berlin,West,Seldom,0.19018,121,489,0.15536,0.22500
2016,Berlin,West,Sometimes,0.36392,207,489,0.32123,0.40661
2016,Berlin,West,Often,0.15117,103,489,0.11939,0.18295
2016,Berlin,East,Very seldom,0.09016,43,369,0.06089,0.11942
2016,Berlin,East,Seldom,0.19007,91,369,0.14998,0.23016
2016,Berlin,East,Sometimes,0.38101,168,369,0.33139,0.43063
2016,Berlin,East,Often,0.13569,67,369,0.10070,0.17068
2016,Brandenburg,East,Very seldom,0.06622,77,940,0.05032,0.08213
2016,Brandenburg,East,Seldom,0.23266,254,940,0.20563,0.25968
2016,Brandenburg,East,Sometimes,0.35962,400,940,0.32892,0.39031
2016,Brandenburg,East,Often,0.14646,164,940,0.12385,0.16908
2016,Brandenburg,East,Very often,0.03921,45,940,0.02680,0.05163
2016,Mecklenburg-Western Pomerania,East,Very seldom,0.10579,57,496,0.07870,0.13289
2016,Mecklenburg-Western Pomerania,East,Seldom,0.24133,152,496,0.20364,0.27903
2016,Mecklenburg-Western Pomerania,East,Sometimes,0.31080,196,496,0.27003,0.35158
2016,Mecklenburg-Western Pomerania,East,Often,0.13426,91,496,0.10422,0.16429
2016,Saxony,East,Very seldom,0.07232,136,1443,0.05895,0.08569
2016,Saxony,East,Seldom,0.20905,366,1443,0.18806,0.23004
2016,Saxony,East,Sometimes,0.36489,619,1443,0.34005,0.38974
2016,Saxony,East,Often,0.15760,244,1443,0.13880,0.17641
2016,Saxony,East,Very often,0.04769,78,1443,0.03669,0.05869
2016,Saxony-Anhalt,East,Very seldom,0.11902,104,804,0.09662,0.14142
2016,Saxony-Anhalt,East,Seldom,0.22154,237,804,0.19282,0.25026
2016,Saxony-Anhalt,East,Sometimes,0.34567,341,804,0.31278,0.37857
2016,Saxony-Anhalt,East,Often,0.11973,122,804,0.09728,0.14219
2016,Thuringa,East,Very seldom,0.15924,138,898,0.13530,0.18319
2016,Thuringa,East,Seldom,0.23709,241,898,0.20925,0.26492
2016,Thuringa,East,Sometimes,0.29231,329,898,0.26254,0.32207
2016,Thuringa,East,Often,0.12123,147,898,0.09987,0.14259
2016,Thuringa,East,Very often,0.03334,43,898,0.02159,0.04509
2017,Schleswig-Holstein,West,Very seldom,0.10972,109,919,0.08950,0.12994
2017,Schleswig-Holstein,West,Seldom,0.27333,287,919,0.24450,0.30216
2017,Schleswig-Holstein,West,Sometimes,0.28075,368,919,0.25168,0.30982
2017,Schleswig-Holstein,West,Often,0.14107,155,919,0.11855,0.16359
2017,Hamburg,West,Very seldom,0.09890,51,448,0.07123,0.12658
2017,Hamburg,West,Seldom,0.23636,140,448,0.19698,0.27575
2017,Hamburg,West,Sometimes,0.34650,193,448,0.30239,0.39061
2017,Hamburg,West,Often,0.11316,64,448,0.08379,0.14252
2017,Lower Saxony,West,Very seldom,0.09425,275,2687,0.08320,0.10530
2017,Lower Saxony,West,Seldom,0.23259,716,2687,0.21661,0.24856
2017,Lower Saxony,West,Sometimes,0.34223,1108,2687,0.32428,0.36017
2017,Lower Saxony,West,Often,0.13463,493,2687,0.12172,0.14754
2017,Lower Saxony,West,Very often,0.03143,95,2687,0.02483,0.03803
2017,Bremen,West,Seldom,0.17257,50,178,0.11690,0.22824
2017,Bremen,West,Sometimes,0.31705,80,178,0.24849,0.38560
2017,Bremen,West,Often,0.19268,48,178,0.13458,0.25079
