year,bula_h,pgisced97,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.13240,32,253,0.09055,0.17424
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.26849,63,253,0.21377,0.32321
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.38616,104,253,0.32605,0.44627
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Often,0.19487,54,253,0.14596,0.24377
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.10900,124,1077,0.09037,0.12762
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.32454,322,1077,0.29656,0.35251
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.41326,421,1077,0.38384,0.44269
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.13081,174,1077,0.11066,0.15095
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Very often,0.02240,36,1077,0.01356,0.03124
2015,Hesse,Lower Secondary Level,Seldom,0.30654,40,120,0.22370,0.38938
2015,Hesse,Lower Secondary Level,Sometimes,0.35309,80,120,0.26722,0.43897
2015,Hesse,Upper Secondary Level,Very seldom,0.14819,72,681,0.12149,0.17490
2015,Hesse,Upper Secondary Level,Seldom,0.28106,185,681,0.24727,0.31485
2015,Hesse,Upper Secondary Level,Sometimes,0.40061,302,681,0.36378,0.43744
2015,Hesse,Upper Secondary Level,Often,0.13484,122,681,0.10917,0.16051
2015,Hesse,Post-secondary Non-tertiary Level,Seldom,0.25401,32,142,0.18216,0.32586
2015,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.35788,64,142,0.27876,0.43701
2015,Hesse,Post-secondary Non-tertiary Level,Often,0.28897,46,142,0.21415,0.36379
2015,Hesse,First Stage of Tertiary Education,Sometimes,0.53949,42,42,0.38692,0.69206
2015,Hesse,Second Stage of Tertiary Education,Very seldom,0.11195,43,464,0.08322,0.14067
2015,Hesse,Second Stage of Tertiary Education,Seldom,0.27791,131,464,0.23710,0.31871
2015,Hesse,Second Stage of Tertiary Education,Sometimes,0.37864,209,464,0.33446,0.42282
2015,Hesse,Second Stage of Tertiary Education,Often,0.20203,81,464,0.16546,0.23861
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.21133,39,230,0.15845,0.26421
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.28170,66,230,0.22344,0.33996
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.31290,85,230,0.25285,0.37296
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Often,0.15795,40,230,0.11071,0.20519
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.16713,101,699,0.13946,0.19481
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.27107,193,699,0.23809,0.30405
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.39149,259,699,0.35528,0.42770
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.12545,114,699,0.10088,0.15003
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very often,0.04486,32,699,0.02950,0.06021
2015,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Sometimes,0.37344,44,44,0.22886,0.51802
2015,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Sometimes,0.35362,35,35,0.19292,0.51433
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.16454,37,264,0.11973,0.20935
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.32507,93,264,0.26846,0.38168
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.37133,97,264,0.31293,0.42972
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Often,0.12207,37,264,0.08251,0.16164
2015,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.12197,32,327,0.08644,0.15749
2015,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.25645,86,327,0.20905,0.30385
2015,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.42541,153,327,0.37174,0.47908
2015,Baden-Wuerttemberg,Lower Secondary Level,Often,0.13817,56,327,0.10071,0.17563
2015,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.10892,128,1294,0.09194,0.12591
2015,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.28268,329,1294,0.25813,0.30722
2015,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.39585,530,1294,0.36919,0.42250
2015,Baden-Wuerttemberg,Upper Secondary Level,Often,0.18087,251,1294,0.15989,0.20185
2015,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.03168,56,1294,0.02213,0.04122
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.20150,53,193,0.14476,0.25824
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.52565,99,193,0.45502,0.59628
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Often,0.17236,41,193,0.11894,0.22579
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.25455,43,175,0.18982,0.31927
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.41303,82,175,0.33987,0.48619
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,Often,0.20665,50,175,0.14648,0.26681
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.11718,71,733,0.09388,0.14048
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.34979,239,733,0.31524,0.38434
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.35926,310,733,0.32450,0.39402
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.14659,113,733,0.12096,0.17221
2015,Bavaria,Lower Secondary Level,Very seldom,0.13033,47,375,0.09621,0.16446
2015,Bavaria,Lower Secondary Level,Seldom,0.25808,111,375,0.21373,0.30243
2015,Bavaria,Lower Secondary Level,Sometimes,0.41294,159,375,0.36304,0.46284
2015,Bavaria,Lower Secondary Level,Often,0.14230,58,375,0.10689,0.17770
2015,Bavaria,Upper Secondary Level,Very seldom,0.10937,207,2006,0.09571,0.12303
2015,Bavaria,Upper Secondary Level,Seldom,0.27016,540,2006,0.25073,0.28960
2015,Bavaria,Upper Secondary Level,Sometimes,0.39269,792,2006,0.37132,0.41407
2015,Bavaria,Upper Secondary Level,Often,0.17350,360,2006,0.15693,0.19008
2015,Bavaria,Upper Secondary Level,Very often,0.05427,107,2006,0.04435,0.06419
2015,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.16620,40,268,0.12155,0.21086
2015,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.32585,76,268,0.26963,0.38207
2015,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.32880,101,268,0.27245,0.38515
2015,Bavaria,Post-secondary Non-tertiary Level,Often,0.14528,51,268,0.10301,0.18754
2015,Bavaria,First Stage of Tertiary Education,Seldom,0.35947,76,237,0.29825,0.42069
2015,Bavaria,First Stage of Tertiary Education,Sometimes,0.38497,116,237,0.32289,0.44705
2015,Bavaria,First Stage of Tertiary Education,Often,0.14851,45,237,0.10314,0.19388
2015,Bavaria,Second Stage of Tertiary Education,Very seldom,0.13424,103,869,0.11156,0.15692
2015,Bavaria,Second Stage of Tertiary Education,Seldom,0.26222,256,869,0.23296,0.29148
2015,Bavaria,Second Stage of Tertiary Education,Sometimes,0.44156,387,869,0.40852,0.47459
2015,Bavaria,Second Stage of Tertiary Education,Often,0.13248,123,869,0.10992,0.15503
2015,Berlin,Upper Secondary Level,Very seldom,0.08704,38,328,0.05648,0.11759
2015,Berlin,Upper Secondary Level,Seldom,0.25063,92,328,0.20366,0.29761
2015,Berlin,Upper Secondary Level,Sometimes,0.37057,127,328,0.31822,0.42291
2015,Berlin,Upper Secondary Level,Often,0.22670,71,328,0.18132,0.27209
2015,Berlin,Second Stage of Tertiary Education,Seldom,0.26263,84,313,0.21380,0.31146
2015,Berlin,Second Stage of Tertiary Education,Sometimes,0.45199,160,313,0.39676,0.50721
2015,Berlin,Second Stage of Tertiary Education,Often,0.17018,69,313,0.12848,0.21188
2015,Brandenburg,Upper Secondary Level,Very seldom,0.11700,53,453,0.08737,0.14663
2015,Brandenburg,Upper Secondary Level,Seldom,0.30789,134,453,0.26533,0.35045
2015,Brandenburg,Upper Secondary Level,Sometimes,0.38048,179,453,0.33572,0.42524
2015,Brandenburg,Upper Secondary Level,Often,0.16435,87,453,0.13018,0.19851
2015,Brandenburg,Second Stage of Tertiary Education,Seldom,0.30028,75,221,0.23971,0.36085
2015,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.40283,105,221,0.33802,0.46764
2015,Brandenburg,Second Stage of Tertiary Education,Often,0.15429,41,221,0.10656,0.20203
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.26535,82,255,0.21106,0.31965
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.43758,114,255,0.37657,0.49859
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Often,0.16886,59,255,0.12279,0.21493
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.32093,43,99,0.22850,0.41335
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.33808,56,99,0.24442,0.43174
2015,Saxony,Lower Secondary Level,Sometimes,0.44480,32,32,0.26986,0.61973
2015,Saxony,Upper Secondary Level,Very seldom,0.05445,49,775,0.03846,0.07044
2015,Saxony,Upper Secondary Level,Seldom,0.26174,214,775,0.23077,0.29271
2015,Saxony,Upper Secondary Level,Sometimes,0.43053,330,775,0.39564,0.46541
2015,Saxony,Upper Secondary Level,Often,0.20721,147,775,0.17866,0.23576
2015,Saxony,Upper Secondary Level,Very often,0.04608,35,775,0.03131,0.06085
2015,Saxony,Post-secondary Non-tertiary Level,Sometimes,0.50437,42,42,0.35133,0.65742
2015,Saxony,First Stage of Tertiary Education,Seldom,0.29031,32,90,0.19601,0.38461
2015,Saxony,First Stage of Tertiary Education,Sometimes,0.37583,58,90,0.27520,0.47646
2015,Saxony,Second Stage of Tertiary Education,Very seldom,0.06446,32,401,0.04040,0.08853
2015,Saxony,Second Stage of Tertiary Education,Seldom,0.31130,124,401,0.26593,0.35668
2015,Saxony,Second Stage of Tertiary Education,Sometimes,0.44848,178,401,0.39974,0.49722
2015,Saxony,Second Stage of Tertiary Education,Often,0.17093,67,401,0.13403,0.20782
2015,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.10281,47,447,0.07462,0.13100
2015,Saxony-Anhalt,Upper Secondary Level,Seldom,0.29691,127,447,0.25450,0.33931
2015,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.34908,174,447,0.30484,0.39332
2015,Saxony-Anhalt,Upper Secondary Level,Often,0.19886,99,447,0.16182,0.23591
2015,Saxony-Anhalt,First Stage of Tertiary Education,Sometimes,0.47182,31,31,0.29318,0.65045
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.25847,71,157,0.18977,0.32717
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.48214,86,157,0.40373,0.56056
2015,Thuringa,Upper Secondary Level,Very seldom,0.16373,90,498,0.13120,0.19626
2015,Thuringa,Upper Secondary Level,Seldom,0.26369,136,498,0.22495,0.30243
2015,Thuringa,Upper Secondary Level,Sometimes,0.38949,203,498,0.34662,0.43237
2015,Thuringa,Upper Secondary Level,Often,0.12382,69,498,0.09486,0.15278
2015,Thuringa,First Stage of Tertiary Education,Sometimes,0.49665,33,33,0.32341,0.66989
2015,Thuringa,Second Stage of Tertiary Education,Seldom,0.28607,54,153,0.21423,0.35792
2015,Thuringa,Second Stage of Tertiary Education,Sometimes,0.43622,99,153,0.35738,0.51506
2016,Schleswig-Holstein,Lower Secondary Level,Seldom,0.45479,33,70,0.33729,0.57228
2016,Schleswig-Holstein,Lower Secondary Level,Sometimes,0.26036,37,70,0.15681,0.36390
2016,Schleswig-Holstein,Upper Secondary Level,Seldom,0.31824,108,335,0.26829,0.36820
2016,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.41035,156,335,0.35760,0.46311
2016,Schleswig-Holstein,Upper Secondary Level,Often,0.15145,71,335,0.11301,0.18990
2016,Schleswig-Holstein,Post-secondary Non-tertiary Level,Sometimes,0.45744,37,37,0.29470,0.62018
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.24995,49,111,0.16904,0.33087
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.38845,62,111,0.29737,0.47954
2016,Hamburg,Upper Secondary Level,Seldom,0.24751,44,100,0.16249,0.33252
2016,Hamburg,Upper Secondary Level,Sometimes,0.42198,56,100,0.32469,0.51927
2016,Hamburg,Second Stage of Tertiary Education,Seldom,0.31327,53,116,0.22850,0.39805
2016,Hamburg,Second Stage of Tertiary Education,Sometimes,0.38108,63,116,0.29232,0.46985
2016,Lower Saxony,No answer / don't know,Sometimes,0.40940,34,34,0.24162,0.57717
2016,Lower Saxony,Lower Secondary Level,Very seldom,0.13607,31,278,0.09569,0.17645
2016,Lower Saxony,Lower Secondary Level,Seldom,0.25421,75,278,0.20293,0.30549
2016,Lower Saxony,Lower Secondary Level,Sometimes,0.42996,116,278,0.37166,0.48827
2016,Lower Saxony,Lower Secondary Level,Often,0.14925,56,278,0.10728,0.19121
2016,Lower Saxony,Upper Secondary Level,Very seldom,0.11108,113,1092,0.09243,0.12972
2016,Lower Saxony,Upper Secondary Level,Seldom,0.29665,327,1092,0.26955,0.32376
2016,Lower Saxony,Upper Secondary Level,Sometimes,0.39201,438,1092,0.36305,0.42098
2016,Lower Saxony,Upper Secondary Level,Often,0.15899,170,1092,0.13729,0.18069
2016,Lower Saxony,Upper Secondary Level,Very often,0.04126,44,1092,0.02946,0.05307
2016,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.26609,52,182,0.20171,0.33047
2016,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.43395,86,182,0.36174,0.50615
2016,Lower Saxony,Post-secondary Non-tertiary Level,Often,0.21785,44,182,0.15771,0.27799
2016,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.43313,54,54,0.29973,0.56653
2016,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.10070,61,483,0.07384,0.12757
2016,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.28932,141,483,0.24884,0.32980
2016,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.47180,206,483,0.42723,0.51637
2016,Lower Saxony,Second Stage of Tertiary Education,Often,0.10658,75,483,0.07904,0.13413
2016,North Rhine-Westphalia,No answer / don't know,Sometimes,0.39099,56,88,0.28845,0.49353
2016,North Rhine-Westphalia,No answer / don't know,Often,0.19630,32,88,0.11283,0.27976
2016,North Rhine-Westphalia,Pre-primary Level,Sometimes,0.40754,34,34,0.23989,0.57520
2016,North Rhine-Westphalia,Primary Level,Sometimes,0.49014,54,54,0.35555,0.62473
2016,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.12924,81,626,0.10294,0.15554
2016,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.26630,157,626,0.23165,0.30096
2016,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.38033,237,626,0.34226,0.41839
2016,North Rhine-Westphalia,Lower Secondary Level,Often,0.17668,108,626,0.14678,0.20658
2016,North Rhine-Westphalia,Lower Secondary Level,Very often,0.04746,43,626,0.03079,0.06413
2016,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.15663,318,2150,0.14126,0.17200
2016,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.24663,527,2150,0.22841,0.26486
2016,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.35466,788,2150,0.33443,0.37489
2016,North Rhine-Westphalia,Upper Secondary Level,Often,0.18955,391,2150,0.17298,0.20612
2016,North Rhine-Westphalia,Upper Secondary Level,Very often,0.05252,126,2150,0.04309,0.06195
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.09842,69,533,0.07311,0.12373
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.24971,138,533,0.21293,0.28650
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.39162,224,533,0.35015,0.43310
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.20832,102,533,0.17381,0.24283
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.22873,59,214,0.17232,0.28514
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.48781,111,214,0.42068,0.55493
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Often,0.20617,44,214,0.15184,0.26050
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.12258,150,1048,0.10271,0.14244
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.27179,315,1048,0.24484,0.29874
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.41981,418,1048,0.38991,0.44970
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.16056,165,1048,0.13832,0.18280
2016,Hesse,Lower Secondary Level,Seldom,0.29610,45,120,0.21407,0.37813
2016,Hesse,Lower Secondary Level,Sometimes,0.40646,75,120,0.31821,0.49471
2016,Hesse,Upper Secondary Level,Very seldom,0.10754,67,655,0.08379,0.13128
2016,Hesse,Upper Secondary Level,Seldom,0.24016,143,655,0.20742,0.27290
2016,Hesse,Upper Secondary Level,Sometimes,0.43074,297,655,0.39279,0.46870
2016,Hesse,Upper Secondary Level,Often,0.17746,115,655,0.14818,0.20674
2016,Hesse,Upper Secondary Level,Very often,0.04410,33,655,0.02837,0.05984
2016,Hesse,Post-secondary Non-tertiary Level,Seldom,0.21470,33,129,0.14356,0.28583
2016,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.41987,60,129,0.33437,0.50537
2016,Hesse,Post-secondary Non-tertiary Level,Often,0.28505,36,129,0.20685,0.36326
2016,Hesse,Second Stage of Tertiary Education,Very seldom,0.15336,53,461,0.12043,0.18629
2016,Hesse,Second Stage of Tertiary Education,Seldom,0.24992,127,461,0.21035,0.28949
2016,Hesse,Second Stage of Tertiary Education,Sometimes,0.39705,198,461,0.35233,0.44176
2016,Hesse,Second Stage of Tertiary Education,Often,0.16286,83,461,0.12912,0.19661
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.21215,44,232,0.15943,0.26487
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.30159,72,232,0.24240,0.36077
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.31560,83,232,0.25567,0.37554
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Often,0.12753,33,232,0.08451,0.17054
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.14978,96,651,0.12235,0.17722
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.30610,185,651,0.27067,0.34153
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.35430,263,651,0.31753,0.39107
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.16049,107,651,0.13227,0.18871
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.33294,39,87,0.23334,0.43254
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Sometimes,0.45094,48,87,0.34577,0.55610
2016,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Sometimes,0.38520,37,37,0.22623,0.54417
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.31340,91,235,0.25397,0.37284
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.46458,111,235,0.40067,0.52848
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Often,0.10930,33,235,0.06932,0.14927
2016,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.25404,73,277,0.20268,0.30540
2016,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.41163,133,277,0.35357,0.46969
2016,Baden-Wuerttemberg,Lower Secondary Level,Often,0.19120,71,277,0.14480,0.23759
2016,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.08528,87,1191,0.06941,0.10115
2016,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.25007,317,1191,0.22547,0.27468
2016,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.41996,478,1191,0.39192,0.44800
2016,Baden-Wuerttemberg,Upper Secondary Level,Often,0.19186,244,1191,0.16948,0.21423
2016,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.05283,65,1191,0.04012,0.06554
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.29259,64,212,0.23120,0.35398
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.37381,100,212,0.30853,0.43909
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Often,0.19321,48,212,0.13994,0.24648
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.23187,40,155,0.16521,0.29852
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.42027,73,155,0.34231,0.49823
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Often,0.23181,42,155,0.16516,0.29846
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.08487,65,729,0.06463,0.10512
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.35555,240,729,0.32078,0.39033
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.40396,319,729,0.36832,0.43961
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.12055,105,729,0.09690,0.14420
2016,Bavaria,Lower Secondary Level,Very seldom,0.13614,52,364,0.10086,0.17142
2016,Bavaria,Lower Secondary Level,Seldom,0.29275,108,364,0.24594,0.33956
2016,Bavaria,Lower Secondary Level,Sometimes,0.34681,134,364,0.29785,0.39578
2016,Bavaria,Lower Secondary Level,Often,0.18003,70,364,0.14051,0.21956
2016,Bavaria,Upper Secondary Level,Very seldom,0.13621,216,1866,0.12064,0.15177
2016,Bavaria,Upper Secondary Level,Seldom,0.23776,451,1866,0.21844,0.25708
2016,Bavaria,Upper Secondary Level,Sometimes,0.40004,776,1866,0.37781,0.42228
2016,Bavaria,Upper Secondary Level,Often,0.17700,333,1866,0.15968,0.19432
2016,Bavaria,Upper Secondary Level,Very often,0.04900,90,1866,0.03920,0.05879
2016,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.13617,53,276,0.09564,0.17671
2016,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.30269,72,276,0.24839,0.35699
2016,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.32991,96,276,0.27434,0.38548
2016,Bavaria,Post-secondary Non-tertiary Level,Often,0.16435,55,276,0.12055,0.20815
2016,Bavaria,First Stage of Tertiary Education,Seldom,0.23029,53,211,0.17335,0.28724
2016,Bavaria,First Stage of Tertiary Education,Sometimes,0.46002,117,211,0.39261,0.52743
2016,Bavaria,First Stage of Tertiary Education,Often,0.21699,41,211,0.16124,0.27274
2016,Bavaria,Second Stage of Tertiary Education,Very seldom,0.13064,131,889,0.10847,0.15280
2016,Bavaria,Second Stage of Tertiary Education,Seldom,0.29376,254,889,0.26380,0.32372
2016,Bavaria,Second Stage of Tertiary Education,Sometimes,0.35835,349,889,0.32681,0.38989
2016,Bavaria,Second Stage of Tertiary Education,Often,0.18988,155,889,0.16408,0.21567
2016,Berlin,Upper Secondary Level,Very seldom,0.12735,43,305,0.08988,0.16483
2016,Berlin,Upper Secondary Level,Seldom,0.19404,70,305,0.14959,0.23850
2016,Berlin,Upper Secondary Level,Sometimes,0.45368,138,305,0.39771,0.50964
2016,Berlin,Upper Secondary Level,Often,0.17758,54,305,0.13462,0.22054
2016,Berlin,Second Stage of Tertiary Education,Very seldom,0.09824,35,351,0.06706,0.12942
2016,Berlin,Second Stage of Tertiary Education,Seldom,0.25902,95,351,0.21312,0.30492
2016,Berlin,Second Stage of Tertiary Education,Sometimes,0.44143,156,351,0.38941,0.49345
2016,Berlin,Second Stage of Tertiary Education,Often,0.16238,65,351,0.12374,0.20102
2016,Brandenburg,Upper Secondary Level,Very seldom,0.08889,35,431,0.06199,0.11579
2016,Brandenburg,Upper Secondary Level,Seldom,0.26722,121,431,0.22539,0.30904
2016,Brandenburg,Upper Secondary Level,Sometimes,0.41333,191,431,0.36679,0.45988
2016,Brandenburg,Upper Secondary Level,Often,0.18767,84,431,0.15077,0.22458
2016,Brandenburg,Post-secondary Non-tertiary Level,Sometimes,0.61622,33,33,0.44773,0.78472
2016,Brandenburg,Second Stage of Tertiary Education,Seldom,0.33059,75,219,0.26814,0.39304
2016,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.46006,113,219,0.39390,0.52622
2016,Brandenburg,Second Stage of Tertiary Education,Often,0.11825,31,219,0.07538,0.16111
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.30456,84,228,0.24469,0.36443
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.36695,89,228,0.30425,0.42965
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Often,0.15325,55,228,0.10638,0.20011
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.29930,38,101,0.20954,0.38905
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.45036,63,101,0.35284,0.54787
2016,Saxony,Upper Secondary Level,Very seldom,0.07407,73,745,0.05525,0.09288
2016,Saxony,Upper Secondary Level,Seldom,0.26477,180,745,0.23307,0.29648
2016,Saxony,Upper Secondary Level,Sometimes,0.40503,330,745,0.36976,0.44031
2016,Saxony,Upper Secondary Level,Often,0.20358,121,745,0.17464,0.23251
2016,Saxony,Upper Secondary Level,Very often,0.05255,41,745,0.03651,0.06858
2016,Saxony,Post-secondary Non-tertiary Level,Sometimes,0.59898,40,40,0.44516,0.75280
2016,Saxony,First Stage of Tertiary Education,Sometimes,0.44543,46,46,0.30021,0.59065
2016,Saxony,Second Stage of Tertiary Education,Very seldom,0.11886,36,371,0.08588,0.15183
2016,Saxony,Second Stage of Tertiary Education,Seldom,0.20910,103,371,0.16766,0.25053
2016,Saxony,Second Stage of Tertiary Education,Sometimes,0.45668,167,371,0.40592,0.50744
2016,Saxony,Second Stage of Tertiary Education,Often,0.15020,65,371,0.11380,0.18661
2016,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.13521,57,419,0.10243,0.16799
2016,Saxony-Anhalt,Upper Secondary Level,Seldom,0.23560,109,419,0.19492,0.27629
2016,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.42290,183,419,0.37554,0.47026
2016,Saxony-Anhalt,Upper Secondary Level,Often,0.18193,70,419,0.14495,0.21891
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.27750,70,149,0.20536,0.34964
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.40481,79,149,0.32573,0.48389
2016,Thuringa,Upper Secondary Level,Very seldom,0.21644,94,478,0.17948,0.25340
2016,Thuringa,Upper Secondary Level,Seldom,0.29091,140,478,0.25015,0.33167
2016,Thuringa,Upper Secondary Level,Sometimes,0.30138,169,478,0.26020,0.34256
2016,Thuringa,Upper Secondary Level,Often,0.14243,75,478,0.11106,0.17379
