year,bula_h,sampreg,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Bavaria,West,Disagree,0.21940,639,2935,0.20443,0.23438
2013,Bavaria,West,Disagree completely,0.03520,76,2935,0.02853,0.04186
2013,Berlin,West,Agree completely,0.17373,82,425,0.13767,0.20979
2013,Berlin,West,Agree,0.49381,228,425,0.44622,0.54140
2013,Berlin,West,Disagree,0.29362,115,425,0.25027,0.33697
2013,Berlin,East,Agree,0.48222,171,271,0.42262,0.54182
2013,Berlin,East,Disagree,0.34975,100,271,0.29286,0.40663
2013,Brandenburg,East,Agree completely,0.07123,67,775,0.05311,0.08935
2013,Brandenburg,East,Agree,0.54411,429,775,0.50903,0.57920
2013,Brandenburg,East,Disagree,0.30700,227,775,0.27450,0.33949
2013,Brandenburg,East,Disagree completely,0.07766,52,775,0.05880,0.09651
2013,Mecklenburg-Western Pomerania,East,Agree completely,0.11462,57,435,0.08465,0.14459
2013,Mecklenburg-Western Pomerania,East,Agree,0.59091,261,435,0.54465,0.63717
2013,Mecklenburg-Western Pomerania,East,Disagree,0.25171,117,435,0.21088,0.29254
2013,Saxony,East,Agree completely,0.11580,154,1331,0.09861,0.13300
2013,Saxony,East,Agree,0.52368,755,1331,0.49684,0.55052
2013,Saxony,East,Disagree,0.31711,372,1331,0.29210,0.34212
2013,Saxony,East,Disagree completely,0.04341,50,1331,0.03246,0.05436
2013,Saxony-Anhalt,East,Agree completely,0.12301,83,757,0.09960,0.14643
2013,Saxony-Anhalt,East,Agree,0.50592,426,757,0.47028,0.54156
2013,Saxony-Anhalt,East,Disagree,0.30555,210,757,0.27271,0.33839
2013,Saxony-Anhalt,East,Disagree completely,0.06552,38,757,0.04788,0.08316
2013,Thuringa,East,Agree completely,0.11201,91,798,0.09012,0.13391
2013,Thuringa,East,Agree,0.56274,463,798,0.52830,0.59718
2013,Thuringa,East,Disagree,0.29022,213,798,0.25871,0.32173
2013,Thuringa,East,Disagree completely,0.03503,31,798,0.02226,0.04779
2018,Schleswig-Holstein,West,Agree completely,0.16766,160,891,0.14312,0.19220
2018,Schleswig-Holstein,West,Agree,0.60120,524,891,0.56903,0.63337
2018,Schleswig-Holstein,West,Disagree,0.20367,207,891,0.17721,0.23013
2018,Hamburg,West,Agree completely,0.19065,104,458,0.15464,0.22667
2018,Hamburg,West,Agree,0.51558,253,458,0.46976,0.56140
2018,Hamburg,West,Disagree,0.24019,101,458,0.20102,0.27935
2018,Lower Saxony,West,Agree completely,0.17658,482,2519,0.16169,0.19148
2018,Lower Saxony,West,Agree,0.53938,1390,2519,0.51991,0.55885
2018,Lower Saxony,West,Disagree,0.23444,543,2519,0.21789,0.25099
2018,Lower Saxony,West,Disagree completely,0.04960,104,2519,0.04112,0.05808
2018,Bremen,West,Agree completely,0.09827,39,210,0.05791,0.13863
2018,Bremen,West,Agree,0.58737,123,210,0.52062,0.65411
2018,Bremen,West,Disagree,0.27549,48,210,0.21492,0.33606
2018,North Rhine-Westphalia,West,Agree completely,0.18072,1041,5374,0.17043,0.19101
2018,North Rhine-Westphalia,West,Agree,0.52377,2880,5374,0.51041,0.53712
2018,North Rhine-Westphalia,West,Disagree,0.24700,1216,5374,0.23547,0.25853
2018,North Rhine-Westphalia,West,Disagree completely,0.04851,237,5374,0.04277,0.05426
2018,Hesse,West,Agree completely,0.15604,285,1694,0.13875,0.17332
2018,Hesse,West,Agree,0.51600,914,1694,0.49219,0.53980
2018,Hesse,West,Disagree,0.27087,416,1694,0.24970,0.29204
2018,Hesse,West,Disagree completely,0.05709,79,1694,0.04604,0.06814
2018,"Rhineland-Palatinate, Saarland",West,Agree completely,0.15014,232,1465,0.13184,0.16844
2018,"Rhineland-Palatinate, Saarland",West,Agree,0.54117,808,1465,0.51564,0.56669
2018,"Rhineland-Palatinate, Saarland",West,Disagree,0.26414,361,1465,0.24156,0.28673
2018,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.04454,64,1465,0.03398,0.05511
2018,Baden-Wuerttemberg,West,Agree completely,0.16756,496,2770,0.15365,0.18148
2018,Baden-Wuerttemberg,West,Agree,0.51095,1513,2770,0.49234,0.52957
2018,Baden-Wuerttemberg,West,Disagree,0.27021,645,2770,0.25367,0.28676
2018,Baden-Wuerttemberg,West,Disagree completely,0.05127,116,2770,0.04305,0.05948
2018,Bavaria,West,Agree completely,0.15636,672,3957,0.14504,0.16767
2018,Bavaria,West,Agree,0.53664,2127,3957,0.52110,0.55218
2018,Bavaria,West,Disagree,0.26653,977,3957,0.25276,0.28031
2018,Bavaria,West,Disagree completely,0.04047,181,3957,0.03433,0.04661
2018,Berlin,West,Agree completely,0.16049,103,575,0.13046,0.19051
2018,Berlin,West,Agree,0.48544,302,575,0.44455,0.52633
2018,Berlin,West,Disagree,0.31870,170,575,0.28058,0.35682
2018,Berlin,East,Agree completely,0.14196,55,370,0.10635,0.17758
2018,Berlin,East,Agree,0.55661,208,370,0.50592,0.60730
2018,Berlin,East,Disagree,0.25189,107,370,0.20760,0.29618
2018,Brandenburg,East,Agree completely,0.11186,137,1024,0.09254,0.13117
2018,Brandenburg,East,Agree,0.47951,485,1024,0.44890,0.51013
2018,Brandenburg,East,Disagree,0.33354,322,1024,0.30465,0.36243
2018,Brandenburg,East,Disagree completely,0.07509,80,1024,0.05894,0.09124
2018,Mecklenburg-Western Pomerania,East,Agree completely,0.14326,97,593,0.11504,0.17148
2018,Mecklenburg-Western Pomerania,East,Agree,0.48217,298,593,0.44191,0.52242
2018,Mecklenburg-Western Pomerania,East,Disagree,0.31389,157,593,0.27651,0.35127
2018,Mecklenburg-Western Pomerania,East,Disagree completely,0.06068,41,593,0.04145,0.07991
2018,Saxony,East,Agree completely,0.10474,196,1603,0.08975,0.11974
2018,Saxony,East,Agree,0.48249,792,1603,0.45802,0.50696
2018,Saxony,East,Disagree,0.35582,521,1603,0.33238,0.37927
2018,Saxony,East,Disagree completely,0.05694,94,1603,0.04560,0.06829
2018,Saxony-Anhalt,East,Agree completely,0.12085,94,910,0.09966,0.14203
2018,Saxony-Anhalt,East,Agree,0.48730,489,910,0.45481,0.51979
2018,Saxony-Anhalt,East,Disagree,0.32734,276,910,0.29683,0.35784
2018,Saxony-Anhalt,East,Disagree completely,0.06451,51,910,0.04854,0.08048
2018,Thuringa,East,Agree completely,0.16637,117,932,0.14244,0.19029
2018,Thuringa,East,Agree,0.41224,445,932,0.38062,0.44386
2018,Thuringa,East,Disagree,0.33069,309,932,0.30047,0.36091
2018,Thuringa,East,Disagree completely,0.09071,61,932,0.07226,0.10915
