year,bula_h,regtyp,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Saxony-Anhalt,Urban regions,No,0.91011,90,90,0.85068,0.96953
2006,Saxony-Anhalt,Rural regions,No,0.98349,387,387,0.97078,0.99620
2006,Thuringa,Urban regions,No,0.98025,141,141,0.95720,1.00330
2006,Thuringa,Rural regions,No,0.95907,356,356,0.93846,0.97968
2007,Schleswig-Holstein,Urban regions,No,0.80980,113,113,0.73712,0.88249
2007,Schleswig-Holstein,Rural regions,No,0.93265,198,198,0.89765,0.96765
2007,Hamburg,Urban regions,No,0.88566,164,164,0.83680,0.93451
2007,Lower Saxony,Urban regions,"Yes, Regularly",0.07566,39,464,0.05157,0.09975
2007,Lower Saxony,Urban regions,No,0.88750,425,464,0.85872,0.91629
2007,Lower Saxony,Rural regions,No,0.91824,475,475,0.89358,0.94291
2007,Bremen,Urban regions,No,0.89021,78,78,0.82038,0.96004
2007,North Rhine-Westphalia,Urban regions,"Yes, Regularly",0.10659,240,2276,0.09391,0.11927
2007,North Rhine-Westphalia,Urban regions,"Yes, Occasionally",0.04076,94,2276,0.03263,0.04888
2007,North Rhine-Westphalia,Urban regions,No,0.85265,1942,2276,0.83809,0.86722
2007,North Rhine-Westphalia,Rural regions,No,0.76902,48,48,0.64853,0.88952
2007,Hesse,Urban regions,"Yes, Regularly",0.10488,77,637,0.08107,0.12869
2007,Hesse,Urban regions,"Yes, Occasionally",0.04484,34,637,0.02876,0.06093
2007,Hesse,Urban regions,No,0.85027,526,637,0.82254,0.87800
2007,Hesse,Rural regions,No,0.93102,130,130,0.88729,0.97475
2007,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, Regularly",0.10532,52,478,0.07777,0.13287
2007,"Rhineland-Palatinate, Saarland",Urban regions,No,0.84368,426,478,0.81109,0.87627
2007,"Rhineland-Palatinate, Saarland",Rural regions,No,0.94407,145,145,0.90653,0.98160
2007,Baden-Wuerttemberg,Urban regions,"Yes, Regularly",0.07378,79,1230,0.05916,0.08840
2007,Baden-Wuerttemberg,Urban regions,"Yes, Occasionally",0.04277,57,1230,0.03145,0.05408
2007,Baden-Wuerttemberg,Urban regions,No,0.88345,1094,1230,0.86551,0.90139
2007,Baden-Wuerttemberg,Rural regions,No,0.94014,111,111,0.89581,0.98447
2007,Bavaria,Urban regions,"Yes, Regularly",0.07189,71,818,0.05418,0.08960
2007,Bavaria,Urban regions,"Yes, Occasionally",0.06314,43,818,0.04646,0.07982
2007,Bavaria,Urban regions,No,0.86497,704,818,0.84154,0.88841
2007,Bavaria,Rural regions,"Yes, Regularly",0.05700,60,795,0.04088,0.07313
2007,Bavaria,Rural regions,No,0.91564,735,795,0.89631,0.93498
2007,Berlin,Urban regions,No,0.93673,427,427,0.91361,0.95985
2007,Brandenburg,Urban regions,No,0.97185,42,42,0.92123,1.02248
2007,Brandenburg,Rural regions,No,0.96898,431,431,0.95259,0.98536
2007,Mecklenburg-Western Pomerania,Urban regions,No,0.91386,38,38,0.82345,1.00426
2007,Mecklenburg-Western Pomerania,Rural regions,No,0.98241,236,236,0.96560,0.99922
2007,Saxony,Urban regions,No,0.96987,408,408,0.95327,0.98648
2007,Saxony,Rural regions,No,0.96547,391,391,0.94735,0.98359
2007,Saxony-Anhalt,Urban regions,No,0.89597,85,85,0.83069,0.96126
2007,Saxony-Anhalt,Rural regions,No,0.95949,359,359,0.93907,0.97991
2007,Thuringa,Urban regions,No,0.98241,138,138,0.96039,1.00442
2007,Thuringa,Rural regions,No,0.95089,333,333,0.92764,0.97413
2008,Schleswig-Holstein,Urban regions,No,0.86971,111,111,0.80680,0.93261
2008,Schleswig-Holstein,Rural regions,No,0.91164,182,182,0.87030,0.95299
2008,Hamburg,Urban regions,No,0.86732,160,160,0.81459,0.92005
2008,Lower Saxony,Urban regions,"Yes, Regularly",0.07579,43,452,0.05137,0.10022
2008,Lower Saxony,Urban regions,No,0.88896,409,452,0.85996,0.91796
2008,Lower Saxony,Rural regions,No,0.92196,450,450,0.89715,0.94677
2008,Bremen,Urban regions,No,0.86427,70,70,0.78346,0.94509
2008,North Rhine-Westphalia,Urban regions,"Yes, Regularly",0.08715,191,2113,0.07512,0.09918
2008,North Rhine-Westphalia,Urban regions,"Yes, Occasionally",0.04589,95,2113,0.03697,0.05482
2008,North Rhine-Westphalia,Urban regions,No,0.86696,1827,2113,0.85247,0.88144
2008,North Rhine-Westphalia,Rural regions,No,0.76605,45,45,0.64096,0.89114
2008,Hesse,Urban regions,"Yes, Regularly",0.09000,69,577,0.06663,0.11337
2008,Hesse,Urban regions,No,0.85871,508,577,0.83027,0.88716
2008,Hesse,Rural regions,No,0.95897,122,122,0.92362,0.99431
2008,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, Regularly",0.08843,45,452,0.06223,0.11464
2008,"Rhineland-Palatinate, Saarland",Urban regions,No,0.87343,407,452,0.84274,0.90412
2008,"Rhineland-Palatinate, Saarland",Rural regions,No,0.88372,132,132,0.82883,0.93862
2008,Baden-Wuerttemberg,Urban regions,"Yes, Regularly",0.06991,82,1164,0.05525,0.08456
2008,Baden-Wuerttemberg,Urban regions,"Yes, Occasionally",0.04279,50,1164,0.03116,0.05442
2008,Baden-Wuerttemberg,Urban regions,No,0.88730,1032,1164,0.86913,0.90548
2008,Baden-Wuerttemberg,Rural regions,No,0.91948,104,104,0.86694,0.97203
2008,Bavaria,Urban regions,"Yes, Regularly",0.05494,55,760,0.03873,0.07115
2008,Bavaria,Urban regions,"Yes, Occasionally",0.07463,50,760,0.05594,0.09333
2008,Bavaria,Urban regions,No,0.87042,655,760,0.84653,0.89432
2008,Bavaria,Rural regions,"Yes, Regularly",0.04321,40,742,0.02857,0.05785
2008,Bavaria,Rural regions,No,0.92001,702,742,0.90047,0.93954
2008,Berlin,Urban regions,No,0.92046,407,407,0.89414,0.94678
2008,Brandenburg,Urban regions,No,0.97847,41,41,0.93349,1.02345
2008,Brandenburg,Rural regions,No,0.96247,411,411,0.94407,0.98087
2008,Mecklenburg-Western Pomerania,Rural regions,No,0.96970,226,226,0.94730,0.99209
2008,Saxony,Urban regions,No,0.96690,396,396,0.94926,0.98454
2008,Saxony,Rural regions,No,0.95477,368,368,0.93350,0.97603
2008,Saxony-Anhalt,Urban regions,No,0.91698,87,87,0.85866,0.97529
2008,Saxony-Anhalt,Rural regions,No,0.97516,332,332,0.95840,0.99193
2008,Thuringa,Urban regions,No,0.99261,141,141,0.97843,1.00680
2008,Thuringa,Rural regions,No,0.95381,316,316,0.93063,0.97699
2009,Schleswig-Holstein,Urban regions,No,0.76100,87,87,0.67087,0.85114
2009,Schleswig-Holstein,Rural regions,No,0.92181,172,172,0.88157,0.96205
2009,Hamburg,Urban regions,No,0.88314,157,157,0.83273,0.93356
2009,Lower Saxony,Urban regions,"Yes, Regularly",0.09642,48,420,0.06816,0.12468
2009,Lower Saxony,Urban regions,No,0.86897,372,420,0.83666,0.90128
2009,Lower Saxony,Rural regions,"Yes, Regularly",0.05920,31,460,0.03761,0.08079
2009,Lower Saxony,Rural regions,No,0.92060,429,460,0.89586,0.94533
2009,Bremen,Urban regions,No,0.88003,63,63,0.79914,0.96091
2009,North Rhine-Westphalia,Urban regions,"Yes, Regularly",0.09825,197,1942,0.08501,0.11150
2009,North Rhine-Westphalia,Urban regions,"Yes, Occasionally",0.03737,74,1942,0.02893,0.04581
2009,North Rhine-Westphalia,Urban regions,No,0.86438,1671,1942,0.84914,0.87961
2009,North Rhine-Westphalia,Rural regions,No,0.78970,41,41,0.66341,0.91599
2009,Hesse,Urban regions,"Yes, Regularly",0.10261,70,540,0.07699,0.12823
2009,Hesse,Urban regions,No,0.84817,470,540,0.81787,0.87846
2009,Hesse,Rural regions,No,0.92196,118,118,0.87335,0.97056
2009,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, Regularly",0.10409,42,418,0.07478,0.13340
2009,"Rhineland-Palatinate, Saarland",Urban regions,No,0.85124,376,418,0.81708,0.88539
2009,"Rhineland-Palatinate, Saarland",Rural regions,No,0.93516,126,126,0.89199,0.97833
2009,Baden-Wuerttemberg,Urban regions,"Yes, Regularly",0.09293,78,1026,0.07516,0.11070
2009,Baden-Wuerttemberg,Urban regions,"Yes, Occasionally",0.03469,40,1026,0.02348,0.04589
2009,Baden-Wuerttemberg,Urban regions,No,0.87238,908,1026,0.85196,0.89281
2009,Baden-Wuerttemberg,Rural regions,No,0.92692,97,97,0.87486,0.97899
2009,Bavaria,Urban regions,"Yes, Regularly",0.06302,50,709,0.04512,0.08092
2009,Bavaria,Urban regions,"Yes, Occasionally",0.04923,38,709,0.03330,0.06517
2009,Bavaria,Urban regions,No,0.88774,621,709,0.86449,0.91100
2009,Bavaria,Rural regions,"Yes, Regularly",0.04456,46,705,0.02932,0.05980
2009,Bavaria,Rural regions,No,0.92769,659,705,0.90856,0.94682
2009,Berlin,Urban regions,"Yes, Regularly",0.06384,31,414,0.04026,0.08741
2009,Berlin,Urban regions,No,0.90381,383,414,0.87537,0.93225
2009,Brandenburg,Urban regions,No,0.95225,42,42,0.88698,1.01752
2009,Brandenburg,Rural regions,No,0.95632,386,386,0.93590,0.97674
2009,Mecklenburg-Western Pomerania,Urban regions,No,0.97171,35,35,0.91599,1.02744
2009,Mecklenburg-Western Pomerania,Rural regions,No,0.97650,226,226,0.95670,0.99629
2009,Saxony,Urban regions,No,0.96326,368,368,0.94402,0.98251
2009,Saxony,Rural regions,No,0.97224,352,352,0.95506,0.98943
2009,Saxony-Anhalt,Urban regions,No,0.94749,86,86,0.90007,0.99491
2009,Saxony-Anhalt,Rural regions,No,0.98640,325,325,0.97380,0.99901
2009,Thuringa,Urban regions,No,0.96662,128,128,0.93537,0.99786
2009,Thuringa,Rural regions,No,0.95468,298,298,0.93102,0.97833
2010,Schleswig-Holstein,Urban regions,No,0.87682,141,141,0.82238,0.93126
2010,Schleswig-Holstein,Rural regions,No,0.89754,276,276,0.86169,0.93338
2010,Hamburg,Urban regions,No,0.88921,217,217,0.84735,0.93107
2010,Lower Saxony,Urban regions,"Yes, Regularly",0.07448,38,561,0.05273,0.09622
2010,Lower Saxony,Urban regions,No,0.87770,523,561,0.85057,0.90484
2010,Lower Saxony,Rural regions,"Yes, Regularly",0.06350,37,663,0.04492,0.08207
2010,Lower Saxony,Rural regions,No,0.92422,626,663,0.90406,0.94438
2010,Bremen,Urban regions,No,0.85323,90,90,0.77970,0.92675
2010,North Rhine-Westphalia,Urban regions,"Yes, Regularly",0.08818,211,2736,0.07755,0.09880
2010,North Rhine-Westphalia,Urban regions,"Yes, Occasionally",0.03042,65,2736,0.02399,0.03686
2010,North Rhine-Westphalia,Urban regions,No,0.88140,2460,2736,0.86928,0.89352
2010,North Rhine-Westphalia,Rural regions,No,0.81972,63,63,0.72402,0.91541
2010,Hesse,Urban regions,"Yes, Regularly",0.07371,66,740,0.05487,0.09255
2010,Hesse,Urban regions,No,0.89414,674,740,0.87196,0.91633
2010,Hesse,Rural regions,No,0.90573,181,181,0.86304,0.94841
2010,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, Regularly",0.09121,42,571,0.06758,0.11485
2010,"Rhineland-Palatinate, Saarland",Urban regions,No,0.86036,529,571,0.83191,0.88882
2010,"Rhineland-Palatinate, Saarland",Rural regions,No,0.93894,175,175,0.90337,0.97452
2010,Baden-Wuerttemberg,Urban regions,"Yes, Regularly",0.07372,100,1461,0.06032,0.08713
2010,Baden-Wuerttemberg,Urban regions,"Yes, Occasionally",0.02617,38,1461,0.01798,0.03435
2010,Baden-Wuerttemberg,Urban regions,No,0.90011,1323,1461,0.88473,0.91549
2010,Baden-Wuerttemberg,Rural regions,No,0.91031,148,148,0.86412,0.95650
2010,Bavaria,Urban regions,"Yes, Regularly",0.04937,59,944,0.03554,0.06320
2010,Bavaria,Urban regions,"Yes, Occasionally",0.04740,31,944,0.03384,0.06096
2010,Bavaria,Urban regions,No,0.90323,854,944,0.88436,0.92210
2010,Bavaria,Rural regions,"Yes, Regularly",0.02940,32,1073,0.01928,0.03951
2010,Bavaria,Rural regions,No,0.95037,1041,1073,0.93737,0.96337
2010,Berlin,Urban regions,No,0.92504,543,543,0.90287,0.94721
2010,Brandenburg,Rural regions,No,0.97215,500,500,0.95772,0.98659
2010,Mecklenburg-Western Pomerania,Urban regions,No,0.99805,51,51,0.98582,1.01028
2010,Mecklenburg-Western Pomerania,Rural regions,No,0.96594,292,292,0.94510,0.98678
2010,Saxony,Urban regions,No,0.95979,476,476,0.94213,0.97746
2010,Saxony,Rural regions,No,0.98614,430,430,0.97507,0.99720
2010,Saxony-Anhalt,Urban regions,No,0.91837,98,98,0.86388,0.97286
2010,Saxony-Anhalt,Rural regions,No,0.98254,417,417,0.96995,0.99513
2010,Thuringa,Urban regions,No,0.98014,181,181,0.95975,1.00052
2010,Thuringa,Rural regions,No,0.93902,337,337,0.91343,0.96461
2011,Schleswig-Holstein,Urban regions,No,0.86762,158,158,0.81461,0.92064
2011,Schleswig-Holstein,Rural regions,No,0.92002,402,402,0.89347,0.94657
2011,Hamburg,Urban regions,"Yes, Regularly",0.10249,31,256,0.06526,0.13972
2011,Hamburg,Urban regions,No,0.86055,225,256,0.81803,0.90307
2011,Lower Saxony,Urban regions,"Yes, Regularly",0.08497,59,664,0.06375,0.10620
2011,Lower Saxony,Urban regions,No,0.88473,605,664,0.86043,0.90904
2011,Lower Saxony,Rural regions,"Yes, Regularly",0.06052,46,805,0.04404,0.07701
2011,Lower Saxony,Rural regions,No,0.90121,759,805,0.88058,0.92183
2011,Bremen,Urban regions,No,0.91994,110,110,0.86899,0.97089
2011,North Rhine-Westphalia,Urban regions,"Yes, Regularly",0.08182,262,3198,0.07232,0.09132
2011,North Rhine-Westphalia,Urban regions,"Yes, Occasionally",0.02421,79,3198,0.01888,0.02954
2011,North Rhine-Westphalia,Urban regions,No,0.89397,2857,3198,0.88330,0.90464
2011,North Rhine-Westphalia,Rural regions,No,0.85582,79,79,0.77786,0.93377
2011,Hesse,Urban regions,"Yes, Regularly",0.09517,102,892,0.07590,0.11444
2011,Hesse,Urban regions,No,0.86319,790,892,0.84062,0.88575
2011,Hesse,Rural regions,No,0.88598,215,215,0.84340,0.92856
2011,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, Regularly",0.07336,43,680,0.05375,0.09297
2011,"Rhineland-Palatinate, Saarland",Urban regions,No,0.88454,637,680,0.86050,0.90857
2011,"Rhineland-Palatinate, Saarland",Rural regions,No,0.91435,226,226,0.87778,0.95091
2011,Baden-Wuerttemberg,Urban regions,"Yes, Regularly",0.08328,147,1770,0.07041,0.09616
2011,Baden-Wuerttemberg,Urban regions,"Yes, Occasionally",0.02680,35,1770,0.01927,0.03432
2011,Baden-Wuerttemberg,Urban regions,No,0.88992,1588,1770,0.87534,0.90451
2011,Baden-Wuerttemberg,Rural regions,No,0.92428,214,214,0.88875,0.95981
2011,Bavaria,Urban regions,"Yes, Regularly",0.05827,73,1190,0.04496,0.07159
2011,Bavaria,Urban regions,"Yes, Occasionally",0.04691,44,1190,0.03489,0.05893
2011,Bavaria,Urban regions,No,0.89482,1073,1190,0.87738,0.91226
2011,Bavaria,Rural regions,"Yes, Regularly",0.04177,53,1362,0.03114,0.05240
2011,Bavaria,Rural regions,No,0.94483,1309,1362,0.93270,0.95696
2011,Berlin,Urban regions,"Yes, Regularly",0.04728,37,658,0.03105,0.06351
2011,Berlin,Urban regions,No,0.92231,621,658,0.90185,0.94278
2011,Brandenburg,Urban regions,No,0.98978,58,58,0.96368,1.01589
2011,Brandenburg,Rural regions,No,0.96653,598,598,0.95211,0.98096
2011,Mecklenburg-Western Pomerania,Rural regions,No,0.95912,346,346,0.93822,0.98001
2011,Saxony,Urban regions,No,0.94266,532,532,0.92289,0.96244
2011,Saxony,Rural regions,No,0.97199,473,473,0.95710,0.98687
2011,Saxony-Anhalt,Urban regions,No,0.96882,137,137,0.93960,0.99803
2011,Saxony-Anhalt,Rural regions,No,0.97487,495,495,0.96107,0.98867
2011,Thuringa,Urban regions,No,0.98578,218,218,0.97003,1.00153
2011,Thuringa,Rural regions,No,0.94361,410,410,0.92126,0.96597
2012,Schleswig-Holstein,Urban regions,No,0.90830,162,162,0.86372,0.95288
2012,Schleswig-Holstein,Rural regions,No,0.90504,399,399,0.87623,0.93384
2012,Hamburg,Urban regions,No,0.90864,242,242,0.87227,0.94502
2012,Lower Saxony,Urban regions,"Yes, Regularly",0.07604,45,608,0.05495,0.09713
2012,Lower Saxony,Urban regions,No,0.89881,563,608,0.87482,0.92281
2012,Lower Saxony,Rural regions,"Yes, Regularly",0.05586,46,830,0.04023,0.07149
2012,Lower Saxony,Rural regions,No,0.91411,784,830,0.89504,0.93318
2012,Bremen,Urban regions,No,0.86092,108,108,0.79535,0.92648
2012,North Rhine-Westphalia,Urban regions,"Yes, Regularly",0.08256,249,3124,0.07291,0.09221
2012,North Rhine-Westphalia,Urban regions,"Yes, Occasionally",0.02328,70,3124,0.01799,0.02856
2012,North Rhine-Westphalia,Urban regions,No,0.89416,2805,3124,0.88337,0.90495
2012,North Rhine-Westphalia,Rural regions,No,0.84871,71,71,0.76477,0.93266
2012,Hesse,Urban regions,"Yes, Regularly",0.08824,86,900,0.06970,0.10678
2012,Hesse,Urban regions,"Yes, Occasionally",0.03698,34,900,0.02465,0.04932
2012,Hesse,Urban regions,No,0.87478,780,900,0.85314,0.89641
2012,Hesse,Rural regions,No,0.84302,210,210,0.79370,0.89234
2012,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, Regularly",0.06991,39,682,0.05076,0.08906
2012,"Rhineland-Palatinate, Saarland",Urban regions,No,0.89247,643,682,0.86920,0.91573
2012,"Rhineland-Palatinate, Saarland",Rural regions,No,0.94459,217,217,0.91408,0.97510
2012,Baden-Wuerttemberg,Urban regions,"Yes, Regularly",0.06982,127,1686,0.05765,0.08199
2012,Baden-Wuerttemberg,Urban regions,"Yes, Occasionally",0.02894,45,1686,0.02093,0.03694
2012,Baden-Wuerttemberg,Urban regions,No,0.90124,1514,1686,0.88700,0.91549
2012,Baden-Wuerttemberg,Rural regions,No,0.88853,200,200,0.84480,0.93225
2012,Bavaria,Urban regions,"Yes, Regularly",0.05558,77,1132,0.04223,0.06893
2012,Bavaria,Urban regions,"Yes, Occasionally",0.03548,34,1132,0.02470,0.04626
2012,Bavaria,Urban regions,No,0.90894,1021,1132,0.89217,0.92571
2012,Bavaria,Rural regions,"Yes, Regularly",0.04636,59,1374,0.03524,0.05748
2012,Bavaria,Rural regions,No,0.94211,1315,1374,0.92976,0.95446
2012,Berlin,Urban regions,"Yes, Regularly",0.05401,40,689,0.03712,0.07090
2012,Berlin,Urban regions,No,0.93008,649,689,0.91102,0.94913
2012,Brandenburg,Urban regions,No,0.97953,55,55,0.94176,1.01730
2012,Brandenburg,Rural regions,No,0.97462,591,591,0.96193,0.98731
2012,Mecklenburg-Western Pomerania,Rural regions,No,0.95717,347,347,0.93583,0.97850
2012,Saxony,Urban regions,No,0.94668,524,524,0.92743,0.96594
2012,Saxony,Rural regions,No,0.97571,504,504,0.96225,0.98916
2012,Saxony-Anhalt,Urban regions,No,0.96345,125,125,0.93042,0.99648
2012,Saxony-Anhalt,Rural regions,No,0.97146,475,475,0.95647,0.98645
2012,Thuringa,Urban regions,No,0.99121,208,208,0.97849,1.00393
2012,Thuringa,Rural regions,No,0.95908,416,416,0.94002,0.97814
2013,Schleswig-Holstein,Urban regions,No,0.87311,174,174,0.82351,0.92271
2013,Schleswig-Holstein,Rural regions,No,0.89407,425,425,0.86478,0.92336
2013,Hamburg,Urban regions,"Yes, Regularly",0.11176,34,333,0.07787,0.14566
2013,Hamburg,Urban regions,No,0.86526,299,333,0.82853,0.90199
2013,Lower Saxony,Urban regions,"Yes, Regularly",0.08614,50,701,0.06536,0.10693
2013,Lower Saxony,Urban regions,No,0.88911,651,701,0.86585,0.91237
2013,Lower Saxony,Rural regions,"Yes, Regularly",0.06442,55,886,0.04825,0.08060
2013,Lower Saxony,Rural regions,No,0.90679,831,886,0.88763,0.92594
2013,Bremen,Urban regions,No,0.89373,131,131,0.84076,0.94671
2013,North Rhine-Westphalia,Urban regions,"Yes, Regularly",0.09775,285,3583,0.08802,0.10747
2013,North Rhine-Westphalia,Urban regions,"Yes, Occasionally",0.02243,73,3583,0.01758,0.02728
2013,North Rhine-Westphalia,Urban regions,No,0.87982,3225,3583,0.86917,0.89047
2013,North Rhine-Westphalia,Rural regions,No,0.83852,67,67,0.74974,0.92729
2013,Hesse,Urban regions,"Yes, Regularly",0.09546,95,1069,0.07784,0.11308
2013,Hesse,Urban regions,"Yes, Occasionally",0.03542,38,1069,0.02434,0.04651
2013,Hesse,Urban regions,No,0.86912,936,1069,0.84889,0.88935
2013,Hesse,Rural regions,No,0.80983,210,210,0.75662,0.86303
2013,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, Regularly",0.08130,46,773,0.06203,0.10058
2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.88988,727,773,0.86780,0.91196
2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.91625,223,223,0.87981,0.95269
2013,Baden-Wuerttemberg,Urban regions,"Yes, Regularly",0.07637,120,1898,0.06442,0.08832
2013,Baden-Wuerttemberg,Urban regions,"Yes, Occasionally",0.03287,44,1898,0.02484,0.04089
2013,Baden-Wuerttemberg,Urban regions,No,0.89077,1734,1898,0.87673,0.90480
2013,Baden-Wuerttemberg,Rural regions,No,0.89610,211,211,0.85483,0.93737
2013,Bavaria,Urban regions,"Yes, Regularly",0.07199,89,1288,0.05787,0.08611
2013,Bavaria,Urban regions,No,0.89770,1199,1288,0.88115,0.91426
2013,Bavaria,Rural regions,"Yes, Regularly",0.03590,54,1502,0.02649,0.04531
2013,Bavaria,Rural regions,No,0.94619,1448,1502,0.93478,0.95761
2013,Berlin,Urban regions,"Yes, Regularly",0.03758,40,751,0.02397,0.05119
2013,Berlin,Urban regions,No,0.93444,711,751,0.91672,0.95215
2013,Brandenburg,Urban regions,No,0.99415,58,58,0.97436,1.01395
2013,Brandenburg,Rural regions,No,0.97313,593,593,0.96011,0.98616
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.94539,314,314,0.92021,0.97056
2013,Saxony,Urban regions,No,0.93584,515,515,0.91466,0.95702
2013,Saxony,Rural regions,No,0.96724,480,480,0.95130,0.98318
2013,Saxony-Anhalt,Urban regions,No,0.95205,142,142,0.91678,0.98732
2013,Saxony-Anhalt,Rural regions,No,0.97355,469,469,0.95902,0.98809
2013,Thuringa,Urban regions,No,0.97953,195,195,0.95960,0.99946
2013,Thuringa,Rural regions,No,0.94376,393,393,0.92096,0.96657
2014,Schleswig-Holstein,Urban regions,No,0.92144,156,156,0.87908,0.96379
2014,Schleswig-Holstein,Rural regions,No,0.91048,366,366,0.88119,0.93977
2014,Hamburg,Urban regions,No,0.90590,243,243,0.86912,0.94269
2014,Lower Saxony,Urban regions,"Yes, Regularly",0.07702,46,618,0.05598,0.09806
2014,Lower Saxony,Urban regions,No,0.89935,572,618,0.87561,0.92309
2014,Lower Saxony,Rural regions,"Yes, Regularly",0.07648,54,817,0.05824,0.09471
2014,Lower Saxony,Rural regions,No,0.89932,763,817,0.87868,0.91997
2014,Bremen,Urban regions,No,0.90499,115,115,0.85116,0.95882
2014,North Rhine-Westphalia,Urban regions,"Yes, Regularly",0.09242,260,3161,0.08232,0.10252
2014,North Rhine-Westphalia,Urban regions,"Yes, Occasionally",0.02884,76,3161,0.02300,0.03467
2014,North Rhine-Westphalia,Urban regions,No,0.87874,2825,3161,0.86736,0.89012
2014,North Rhine-Westphalia,Rural regions,No,0.85893,56,56,0.76693,0.95092
2014,Hesse,Urban regions,"Yes, Regularly",0.11497,98,892,0.09402,0.13591
2014,Hesse,Urban regions,No,0.86762,794,892,0.84537,0.88987
2014,Hesse,Rural regions,No,0.85588,181,181,0.80457,0.90719
2014,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, Regularly",0.06911,35,691,0.05019,0.08804
2014,"Rhineland-Palatinate, Saarland",Urban regions,No,0.91251,656,691,0.89143,0.93360
2014,"Rhineland-Palatinate, Saarland",Rural regions,No,0.91804,201,201,0.88003,0.95606
2014,Baden-Wuerttemberg,Urban regions,"Yes, Regularly",0.07833,131,1623,0.06525,0.09140
2014,Baden-Wuerttemberg,Urban regions,"Yes, Occasionally",0.03199,35,1623,0.02343,0.04055
2014,Baden-Wuerttemberg,Urban regions,No,0.88968,1457,1623,0.87444,0.90493
2014,Baden-Wuerttemberg,Rural regions,No,0.91828,184,184,0.87859,0.95797
2014,Bavaria,Urban regions,"Yes, Regularly",0.07552,92,1197,0.06054,0.09049
2014,Bavaria,Urban regions,"Yes, Occasionally",0.04353,38,1197,0.03196,0.05509
2014,Bavaria,Urban regions,No,0.88096,1067,1197,0.86260,0.89931
2014,Bavaria,Rural regions,"Yes, Regularly",0.03297,46,1326,0.02336,0.04259
2014,Bavaria,Rural regions,No,0.94881,1280,1326,0.93694,0.96067
2014,Berlin,Urban regions,"Yes, Regularly",0.04686,34,639,0.03046,0.06326
2014,Berlin,Urban regions,No,0.93453,605,639,0.91534,0.95373
2014,Brandenburg,Urban regions,No,0.98654,53,53,0.95522,1.01786
2014,Brandenburg,Rural regions,No,0.97327,549,549,0.95977,0.98678
2014,Mecklenburg-Western Pomerania,Urban regions,No,0.93030,43,43,0.85330,1.00731
2014,Mecklenburg-Western Pomerania,Rural regions,No,0.95816,297,297,0.93535,0.98097
2014,Saxony,Urban regions,No,0.94757,470,470,0.92740,0.96775
2014,Saxony,Rural regions,No,0.96203,429,429,0.94393,0.98014
2014,Saxony-Anhalt,Urban regions,No,0.98670,135,135,0.96730,1.00610
2014,Saxony-Anhalt,Rural regions,No,0.97456,431,431,0.95968,0.98944
2014,Thuringa,Urban regions,No,0.95929,187,187,0.93089,0.98769
2014,Thuringa,Rural regions,No,0.94368,378,378,0.92041,0.96695
2015,Schleswig-Holstein,Urban regions,No,0.94282,144,144,0.90476,0.98088
2015,Schleswig-Holstein,Rural regions,No,0.89713,362,362,0.86579,0.92846
2015,Hamburg,Urban regions,No,0.86019,254,254,0.81746,0.90292
2015,Lower Saxony,Urban regions,"Yes, Regularly",0.07536,41,612,0.05442,0.09629
2015,Lower Saxony,Urban regions,No,0.89639,571,612,0.87223,0.92056
2015,Lower Saxony,Rural regions,"Yes, Regularly",0.09758,62,857,0.07770,0.11746
2015,Lower Saxony,Rural regions,No,0.88482,795,857,0.86343,0.90620
2015,Bremen,Urban regions,No,0.87305,108,108,0.80997,0.93613
2015,North Rhine-Westphalia,Urban regions,"Yes, Regularly",0.09093,241,3148,0.08088,0.10097
2015,North Rhine-Westphalia,Urban regions,"Yes, Occasionally",0.02781,61,3148,0.02207,0.03356
2015,North Rhine-Westphalia,Urban regions,No,0.88126,2846,3148,0.86996,0.89257
2015,North Rhine-Westphalia,Rural regions,No,0.88787,51,51,0.80041,0.97533
2015,Hesse,Urban regions,"Yes, Regularly",0.10470,94,890,0.08458,0.12483
2015,Hesse,Urban regions,No,0.87155,796,890,0.84955,0.89354
2015,Hesse,Rural regions,No,0.87256,200,200,0.82623,0.91889
2015,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, Regularly",0.05966,36,675,0.04178,0.07754
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.92963,639,675,0.91032,0.94894
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.88654,225,225,0.84500,0.92807
2015,Baden-Wuerttemberg,Urban regions,"Yes, Regularly",0.08340,120,1635,0.06999,0.09680
2015,Baden-Wuerttemberg,Urban regions,"Yes, Occasionally",0.03893,45,1635,0.02956,0.04831
