year,bula_h,quintil_oecd_hh,hlc0178,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Thuringa,3rd Quintile,No,0.97351,99,99,0.94172,1.00531
2020,Thuringa,4th Quintile,No,0.99898,88,88,0.99226,1.00569
2020,Thuringa,5th Quintile,No,0.99512,87,87,0.98038,1.00985
2021,Schleswig-Holstein,1st Quintile,No,0.70422,68,68,0.59494,0.81351
2021,Schleswig-Holstein,2nd Quintile,No,0.97993,87,87,0.95030,1.00957
2021,Schleswig-Holstein,3rd Quintile,No,0.99316,74,74,0.97424,1.01207
2021,Schleswig-Holstein,4th Quintile,No,0.99352,85,85,0.97636,1.01068
2021,Schleswig-Holstein,5th Quintile,No,0.98440,99,99,0.95987,1.00894
2021,Hamburg,1st Quintile,No,0.87213,51,51,0.77956,0.96469
2021,Hamburg,2nd Quintile,No,0.98446,49,49,0.94947,1.01945
2021,Hamburg,3rd Quintile,No,0.93287,39,39,0.85331,1.01244
2021,Hamburg,4th Quintile,No,0.96644,45,45,0.91323,1.01965
2021,Hamburg,5th Quintile,No,0.92437,70,70,0.86199,0.98676
2021,Lower Saxony,1st Quintile,No,0.94285,190,190,0.90976,0.97594
2021,Lower Saxony,2nd Quintile,No,0.98749,211,211,0.97246,1.00252
2021,Lower Saxony,3rd Quintile,No,0.97788,192,192,0.95703,0.99874
2021,Lower Saxony,4th Quintile,No,0.96871,200,200,0.94452,0.99290
2021,Lower Saxony,5th Quintile,No,0.97210,240,240,0.95122,0.99298
2021,North Rhine-Westphalia,1st Quintile,No,0.93925,450,450,0.91716,0.96135
2021,North Rhine-Westphalia,2nd Quintile,No,0.95736,436,436,0.93838,0.97635
2021,North Rhine-Westphalia,3rd Quintile,No,0.99044,385,385,0.98071,1.00017
2021,North Rhine-Westphalia,4th Quintile,No,0.97668,400,400,0.96188,0.99149
2021,North Rhine-Westphalia,5th Quintile,No,0.94054,543,543,0.92063,0.96045
2021,Hesse,1st Quintile,No,0.91469,113,113,0.86295,0.96642
2021,Hesse,2nd Quintile,No,0.95283,97,97,0.91042,0.99524
2021,Hesse,3rd Quintile,No,0.98020,125,125,0.95568,1.00472
2021,Hesse,4th Quintile,No,0.97221,124,124,0.94316,1.00126
2021,Hesse,5th Quintile,No,0.94025,209,209,0.90804,0.97246
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.88084,100,100,0.81702,0.94466
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98968,109,109,0.97062,1.00874
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98386,105,105,0.95964,1.00808
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98803,92,92,0.96569,1.01037
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97513,112,112,0.94615,1.00410
2021,Baden-Wuerttemberg,1st Quintile,No,0.95798,167,167,0.92746,0.98850
2021,Baden-Wuerttemberg,2nd Quintile,No,0.99047,194,194,0.97676,1.00418
2021,Baden-Wuerttemberg,3rd Quintile,No,0.96825,209,209,0.94443,0.99208
2021,Baden-Wuerttemberg,4th Quintile,No,0.96083,244,244,0.93643,0.98522
2021,Baden-Wuerttemberg,5th Quintile,No,0.97253,368,368,0.95581,0.98926
2021,Bavaria,1st Quintile,No,0.95263,238,238,0.92559,0.97968
2021,Bavaria,2nd Quintile,No,0.94797,340,340,0.92433,0.97161
2021,Bavaria,3rd Quintile,No,0.97880,308,308,0.96269,0.99491
2021,Bavaria,4th Quintile,No,0.98372,363,363,0.97068,0.99675
2021,Bavaria,5th Quintile,No,0.96528,443,443,0.94822,0.98235
2021,Berlin,1st Quintile,No,0.94220,116,116,0.89955,0.98485
2021,Berlin,2nd Quintile,No,0.97261,84,84,0.93749,1.00772
2021,Berlin,3rd Quintile,No,0.95160,93,93,0.90774,0.99545
2021,Berlin,4th Quintile,No,0.98907,105,105,0.96908,1.00905
2021,Berlin,5th Quintile,No,0.94200,135,135,0.90242,0.98158
2021,Brandenburg,1st Quintile,No,0.97134,86,86,0.93587,1.00681
2021,Brandenburg,2nd Quintile,No,0.99453,104,104,0.98028,1.00878
2021,Brandenburg,3rd Quintile,No,0.98696,84,84,0.96256,1.01137
2021,Brandenburg,4th Quintile,No,0.92342,77,77,0.86363,0.98321
2021,Brandenburg,5th Quintile,No,0.93116,85,85,0.87702,0.98530
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.97544,66,66,0.93781,1.01307
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99012,63,63,0.96549,1.01474
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98910,44,44,0.95806,1.02014
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.98367,38,38,0.94284,1.02451
2021,Saxony,1st Quintile,No,0.93975,150,150,0.90154,0.97796
2021,Saxony,2nd Quintile,No,0.99004,172,172,0.97515,1.00492
2021,Saxony,3rd Quintile,No,0.98433,168,168,0.96549,1.00317
2021,Saxony,4th Quintile,No,0.99060,108,108,0.97231,1.00888
2021,Saxony,5th Quintile,No,0.94935,113,113,0.90874,0.98996
2021,Saxony-Anhalt,1st Quintile,No,0.97694,94,94,0.94644,1.00745
2021,Saxony-Anhalt,2nd Quintile,No,0.95361,86,86,0.90890,0.99833
2021,Saxony-Anhalt,3rd Quintile,No,0.99181,73,73,0.97098,1.01263
2021,Saxony-Anhalt,4th Quintile,No,0.98485,59,59,0.95341,1.01629
2021,Saxony-Anhalt,5th Quintile,No,0.97507,49,49,0.93096,1.01918
2021,Thuringa,1st Quintile,No,0.96495,94,94,0.92757,1.00233
2021,Thuringa,2nd Quintile,No,0.99538,95,95,0.98168,1.00909
2021,Thuringa,3rd Quintile,No,0.90798,65,65,0.83716,0.97880
2021,Thuringa,4th Quintile,No,0.97687,61,61,0.93884,1.01491
2021,Thuringa,5th Quintile,No,0.97417,58,58,0.93300,1.01535
2022,Schleswig-Holstein,1st Quintile,No,0.92481,122,122,0.87782,0.97179
2022,Schleswig-Holstein,2nd Quintile,No,0.96591,120,120,0.93331,0.99851
2022,Schleswig-Holstein,3rd Quintile,No,0.98787,129,129,0.96890,1.00683
2022,Schleswig-Holstein,4th Quintile,No,0.99675,129,129,0.98688,1.00661
2022,Schleswig-Holstein,5th Quintile,No,0.98628,134,134,0.96651,1.00605
2022,Hamburg,1st Quintile,No,0.92602,92,92,0.87224,0.97980
2022,Hamburg,2nd Quintile,No,0.95553,79,79,0.90979,1.00128
2022,Hamburg,3rd Quintile,No,0.98185,62,62,0.94835,1.01535
2022,Hamburg,4th Quintile,No,0.96245,91,91,0.92317,1.00172
2022,Hamburg,5th Quintile,No,0.97323,92,92,0.94006,1.00639
2022,Lower Saxony,1st Quintile,No,0.93701,392,392,0.91293,0.96109
2022,Lower Saxony,2nd Quintile,No,0.97123,327,327,0.95309,0.98938
2022,Lower Saxony,3rd Quintile,No,0.96620,242,242,0.94338,0.98901
2022,Lower Saxony,4th Quintile,No,0.97065,289,289,0.95115,0.99014
2022,Lower Saxony,5th Quintile,No,0.94301,303,303,0.91686,0.96915
2022,Bremen,1st Quintile,No,0.96287,45,45,0.90700,1.01874
2022,North Rhine-Westphalia,1st Quintile,No,0.93096,905,905,0.91443,0.94749
2022,North Rhine-Westphalia,2nd Quintile,No,0.95981,770,770,0.94593,0.97369
2022,North Rhine-Westphalia,3rd Quintile,No,0.97731,670,670,0.96602,0.98859
2022,North Rhine-Westphalia,4th Quintile,No,0.95317,633,633,0.93670,0.96964
2022,North Rhine-Westphalia,5th Quintile,No,0.96813,794,794,0.95591,0.98036
2022,Hesse,1st Quintile,No,0.87862,238,238,0.83704,0.92019
2022,Hesse,2nd Quintile,No,0.96893,232,232,0.94656,0.99131
2022,Hesse,3rd Quintile,No,0.94676,230,230,0.91768,0.97584
2022,Hesse,4th Quintile,No,0.97562,229,229,0.95561,0.99564
2022,Hesse,5th Quintile,No,0.93719,263,263,0.90781,0.96657
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.92903,209,209,0.89414,0.96393
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.97348,178,178,0.94981,0.99715
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97053,168,168,0.94487,0.99618
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.95224,153,153,0.91833,0.98614
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.96836,157,157,0.94089,0.99583
2022,Baden-Wuerttemberg,1st Quintile,No,0.93238,495,495,0.91024,0.95453
2022,Baden-Wuerttemberg,2nd Quintile,No,0.96530,413,413,0.94762,0.98297
2022,Baden-Wuerttemberg,3rd Quintile,No,0.94488,344,344,0.92073,0.96904
2022,Baden-Wuerttemberg,4th Quintile,No,0.95314,418,418,0.93285,0.97342
2022,Baden-Wuerttemberg,5th Quintile,No,0.93655,495,495,0.91505,0.95805
2022,Bavaria,1st Quintile,No,0.95276,606,606,0.93585,0.96966
2022,Bavaria,2nd Quintile,No,0.96062,557,557,0.94445,0.97679
2022,Bavaria,3rd Quintile,No,0.98449,522,522,0.97387,0.99510
2022,Bavaria,4th Quintile,No,0.95705,596,596,0.94076,0.97334
2022,Bavaria,5th Quintile,Yes,0.03580,31,733,0.02234,0.04926
2022,Bavaria,5th Quintile,No,0.95926,702,733,0.94494,0.97358
2022,Berlin,1st Quintile,No,0.95704,266,266,0.93263,0.98146
2022,Berlin,2nd Quintile,No,0.94707,224,224,0.91769,0.97646
2022,Berlin,3rd Quintile,No,0.96044,190,190,0.93264,0.98823
2022,Berlin,4th Quintile,No,0.94311,196,196,0.91060,0.97562
2022,Berlin,5th Quintile,No,0.94325,221,221,0.91268,0.97383
2022,Brandenburg,1st Quintile,No,0.95061,180,180,0.91886,0.98235
2022,Brandenburg,2nd Quintile,No,0.97313,161,161,0.94807,0.99819
2022,Brandenburg,3rd Quintile,No,0.98170,138,138,0.95925,1.00414
2022,Brandenburg,4th Quintile,No,0.93453,116,116,0.88932,0.97974
2022,Brandenburg,5th Quintile,No,0.98998,114,114,0.97161,1.00834
2022,Mecklenburg-Western Pomerania,1st Quintile,No,0.95509,109,109,0.91604,0.99415
2022,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98043,84,84,0.95062,1.01023
2022,Mecklenburg-Western Pomerania,4th Quintile,No,0.97097,50,50,0.92396,1.01798
2022,Mecklenburg-Western Pomerania,5th Quintile,No,0.98577,54,54,0.95389,1.01766
2022,Saxony,1st Quintile,No,0.93830,344,344,0.91284,0.96377
2022,Saxony,2nd Quintile,No,0.93797,301,301,0.91068,0.96527
2022,Saxony,3rd Quintile,No,0.98940,251,251,0.97670,1.00209
2022,Saxony,4th Quintile,No,0.99698,195,195,0.98926,1.00470
2022,Saxony,5th Quintile,No,0.93303,144,144,0.89206,0.97400
2022,Saxony-Anhalt,1st Quintile,No,0.94917,197,197,0.91841,0.97992
2022,Saxony-Anhalt,2nd Quintile,No,0.99752,167,167,0.98994,1.00509
2022,Saxony-Anhalt,3rd Quintile,No,0.99137,125,125,0.97509,1.00765
2022,Saxony-Anhalt,4th Quintile,No,0.99667,100,100,0.98531,1.00802
2022,Saxony-Anhalt,5th Quintile,No,0.93441,73,73,0.87722,0.99159
2022,Thuringa,1st Quintile,No,0.97515,148,148,0.94998,1.00031
2022,Thuringa,2nd Quintile,No,0.97350,137,137,0.94650,1.00049
2022,Thuringa,3rd Quintile,No,0.96015,112,112,0.92376,0.99654
2022,Thuringa,4th Quintile,No,0.97095,75,75,0.93268,1.00922
2022,Thuringa,5th Quintile,No,0.98952,84,84,0.96762,1.01143
