year,bula_h,pgisced97,plb0050,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.31465,64,172,0.24504,0.38425
2016,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.56441,77,163,0.48805,0.64076
2016,Baden-Wuerttemberg,Lower Secondary Level,No,0.43559,86,163,0.35924,0.51195
2016,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.47920,332,727,0.44286,0.51554
2016,Baden-Wuerttemberg,Upper Secondary Level,No,0.52080,395,727,0.48446,0.55714
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.48437,86,189,0.41293,0.55580
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.51563,103,189,0.44420,0.58707
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.53443,78,126,0.44699,0.62188
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.46557,48,126,0.37812,0.55301
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.68102,354,517,0.64081,0.72124
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.31898,163,517,0.27876,0.35919
2016,Bavaria,Lower Secondary Level,Yes,0.39930,79,185,0.32854,0.47007
2016,Bavaria,Lower Secondary Level,No,0.60070,106,185,0.52993,0.67146
2016,Bavaria,Upper Secondary Level,Yes,0.50149,567,1152,0.47261,0.53038
2016,Bavaria,Upper Secondary Level,No,0.49851,585,1152,0.46962,0.52739
2016,Bavaria,Post-secondary Non-tertiary Level,Yes,0.60193,105,199,0.53375,0.67011
2016,Bavaria,Post-secondary Non-tertiary Level,No,0.39807,94,199,0.32989,0.46625
2016,Bavaria,First Stage of Tertiary Education,Yes,0.49217,81,153,0.41269,0.57165
2016,Bavaria,First Stage of Tertiary Education,No,0.50783,72,153,0.42835,0.58731
2016,Bavaria,Second Stage of Tertiary Education,Yes,0.61818,393,597,0.57918,0.65719
2016,Bavaria,Second Stage of Tertiary Education,No,0.38182,204,597,0.34281,0.42082
2016,Berlin,Upper Secondary Level,Yes,0.45583,71,157,0.37767,0.53398
2016,Berlin,Upper Secondary Level,No,0.54417,86,157,0.46602,0.62233
2016,Berlin,Second Stage of Tertiary Education,Yes,0.55046,119,206,0.48237,0.61856
2016,Berlin,Second Stage of Tertiary Education,No,0.44954,87,206,0.38144,0.51763
2016,Brandenburg,Upper Secondary Level,Yes,0.47126,106,226,0.40604,0.53649
2016,Brandenburg,Upper Secondary Level,No,0.52874,120,226,0.46351,0.59396
2016,Brandenburg,Second Stage of Tertiary Education,Yes,0.78709,89,129,0.71617,0.85801
2016,Brandenburg,Second Stage of Tertiary Education,No,0.21291,40,129,0.14199,0.28383
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.44932,62,147,0.36863,0.53001
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.55068,85,147,0.46999,0.63137
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.56386,43,43,0.41388,0.71384
2016,Saxony,Upper Secondary Level,Yes,0.43765,176,412,0.38969,0.48561
2016,Saxony,Upper Secondary Level,No,0.56235,236,412,0.51439,0.61031
2016,Saxony,Post-secondary Non-tertiary Level,Yes,0.69114,36,36,0.53807,0.84421
2016,Saxony,First Stage of Tertiary Education,No,0.59418,39,39,0.43805,0.75032
2016,Saxony,Second Stage of Tertiary Education,Yes,0.64007,126,222,0.57679,0.70335
2016,Saxony,Second Stage of Tertiary Education,No,0.35993,96,222,0.29665,0.42321
2016,Saxony-Anhalt,Upper Secondary Level,Yes,0.51068,108,216,0.44386,0.57750
2016,Saxony-Anhalt,Upper Secondary Level,No,0.48932,108,216,0.42250,0.55614
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.68282,77,118,0.59849,0.76715
2016,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.31718,41,118,0.23285,0.40151
2016,Thuringa,Upper Secondary Level,Yes,0.37432,108,264,0.31583,0.43281
2016,Thuringa,Upper Secondary Level,No,0.62568,156,264,0.56719,0.68417
2016,Thuringa,Second Stage of Tertiary Education,Yes,0.56386,82,142,0.48201,0.64572
2016,Thuringa,Second Stage of Tertiary Education,No,0.43614,60,142,0.35428,0.51799
2019,Schleswig-Holstein,Lower Secondary Level,No,0.72618,34,34,0.57404,0.87832
2019,Schleswig-Holstein,Upper Secondary Level,Yes,0.49985,106,243,0.43685,0.56285
2019,Schleswig-Holstein,Upper Secondary Level,No,0.50015,137,243,0.43715,0.56315
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.52346,43,43,0.37241,0.67451
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.67074,95,152,0.59578,0.74570
2019,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.32926,57,152,0.25430,0.40422
2019,Hamburg,Upper Secondary Level,Yes,0.54352,42,97,0.44388,0.64316
2019,Hamburg,Upper Secondary Level,No,0.45648,55,97,0.35684,0.55612
2019,Hamburg,Second Stage of Tertiary Education,Yes,0.58187,62,132,0.49740,0.66633
2019,Hamburg,Second Stage of Tertiary Education,No,0.41813,70,132,0.33367,0.50260
2019,Lower Saxony,Lower Secondary Level,Yes,0.44337,70,152,0.36413,0.52261
2019,Lower Saxony,Lower Secondary Level,No,0.55663,82,152,0.47739,0.63587
2019,Lower Saxony,Upper Secondary Level,Yes,0.50382,326,675,0.46608,0.54157
2019,Lower Saxony,Upper Secondary Level,No,0.49618,349,675,0.45843,0.53392
2019,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.52034,92,168,0.44457,0.59612
2019,Lower Saxony,Post-secondary Non-tertiary Level,No,0.47966,76,168,0.40388,0.55543
2019,Lower Saxony,First Stage of Tertiary Education,Yes,0.60410,46,92,0.50361,0.70458
2019,Lower Saxony,First Stage of Tertiary Education,No,0.39590,46,92,0.29542,0.49639
2019,Lower Saxony,Second Stage of Tertiary Education,Yes,0.63448,229,405,0.58752,0.68144
2019,Lower Saxony,Second Stage of Tertiary Education,No,0.36552,176,405,0.31856,0.41248
2019,North Rhine-Westphalia,No answer / don't know,No,0.62179,40,40,0.46959,0.77399
2019,North Rhine-Westphalia,Lower Secondary Level,Yes,0.38799,120,283,0.33111,0.44486
2019,North Rhine-Westphalia,Lower Secondary Level,No,0.61201,163,283,0.55514,0.66889
2019,North Rhine-Westphalia,Upper Secondary Level,Yes,0.51621,618,1257,0.48857,0.54385
2019,North Rhine-Westphalia,Upper Secondary Level,No,0.48379,639,1257,0.45615,0.51143
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.54851,229,468,0.50338,0.59365
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.45149,239,468,0.40635,0.49662
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.66245,100,194,0.59574,0.72917
2019,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.33755,94,194,0.27083,0.40426
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.69065,496,905,0.66051,0.72078
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.30935,409,905,0.27922,0.33949
2019,Hesse,Lower Secondary Level,No,0.55979,39,39,0.40195,0.71762
2019,Hesse,Upper Secondary Level,Yes,0.51004,211,446,0.46360,0.55649
2019,Hesse,Upper Secondary Level,No,0.48996,235,446,0.44351,0.53640
2019,Hesse,Post-secondary Non-tertiary Level,Yes,0.52750,54,120,0.43779,0.61720
2019,Hesse,Post-secondary Non-tertiary Level,No,0.47250,66,120,0.38280,0.56221
2019,Hesse,First Stage of Tertiary Education,Yes,0.56825,31,70,0.45137,0.68512
2019,Hesse,First Stage of Tertiary Education,No,0.43175,39,70,0.31488,0.54863
2019,Hesse,Second Stage of Tertiary Education,Yes,0.74489,242,372,0.70053,0.78924
2019,Hesse,Second Stage of Tertiary Education,No,0.25511,130,372,0.21076,0.29947
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.78689,76,76,0.69421,0.87957
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.46087,175,387,0.41115,0.51060
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.53913,212,387,0.48940,0.58885
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.67129,47,94,0.57582,0.76676
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.32871,47,94,0.23324,0.42418
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.31048,32,32,0.14760,0.47336
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.63215,119,213,0.56723,0.69706
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.36785,94,213,0.30294,0.43277
2019,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.42845,56,114,0.33721,0.51969
2019,Baden-Wuerttemberg,Lower Secondary Level,No,0.57155,58,114,0.48031,0.66279
2019,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.47980,338,714,0.44312,0.51647
2019,Baden-Wuerttemberg,Upper Secondary Level,No,0.52020,376,714,0.48353,0.55688
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.55728,86,169,0.48216,0.63239
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.44272,83,169,0.36761,0.51784
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.42825,61,142,0.34657,0.50993
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.57175,81,142,0.49007,0.65343
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.69269,358,608,0.65599,0.72940
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.30731,250,608,0.27060,0.34401
2019,Bavaria,Lower Secondary Level,Yes,0.50996,80,179,0.43652,0.58340
2019,Bavaria,Lower Secondary Level,No,0.49004,99,179,0.41660,0.56348
2019,Bavaria,Upper Secondary Level,Yes,0.48662,515,1099,0.45705,0.51618
2019,Bavaria,Upper Secondary Level,No,0.51338,584,1099,0.48382,0.54295
2019,Bavaria,Post-secondary Non-tertiary Level,Yes,0.63603,113,214,0.57141,0.70065
2019,Bavaria,Post-secondary Non-tertiary Level,No,0.36397,101,214,0.29935,0.42859
2019,Bavaria,First Stage of Tertiary Education,Yes,0.55651,91,203,0.48800,0.62502
2019,Bavaria,First Stage of Tertiary Education,No,0.44349,112,203,0.37498,0.51200
2019,Bavaria,Second Stage of Tertiary Education,Yes,0.55807,377,726,0.52192,0.59422
2019,Bavaria,Second Stage of Tertiary Education,No,0.44193,349,726,0.40578,0.47808
2019,Berlin,Upper Secondary Level,Yes,0.49357,81,174,0.41907,0.56807
2019,Berlin,Upper Secondary Level,No,0.50643,93,174,0.43193,0.58093
2019,Berlin,Second Stage of Tertiary Education,Yes,0.59855,160,304,0.54336,0.65375
2019,Berlin,Second Stage of Tertiary Education,No,0.40145,144,304,0.34625,0.45664
2019,Brandenburg,Upper Secondary Level,Yes,0.50341,129,274,0.44410,0.56272
2019,Brandenburg,Upper Secondary Level,No,0.49659,145,274,0.43728,0.55590
2019,Brandenburg,First Stage of Tertiary Education,Yes,0.73840,32,32,0.58368,0.89312
2019,Brandenburg,Second Stage of Tertiary Education,Yes,0.62592,83,165,0.55186,0.69998
2019,Brandenburg,Second Stage of Tertiary Education,No,0.37408,82,165,0.30002,0.44814
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.42324,56,153,0.34470,0.50179
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.57676,97,153,0.49821,0.65530
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.61784,43,90,0.51688,0.71879
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.38216,47,90,0.28121,0.48312
2019,Saxony,Lower Secondary Level,No,0.76989,35,35,0.62841,0.91137
2019,Saxony,Upper Secondary Level,Yes,0.42486,185,467,0.37998,0.46974
2019,Saxony,Upper Secondary Level,No,0.57514,282,467,0.53026,0.62002
2019,Saxony,Post-secondary Non-tertiary Level,Yes,0.62355,34,66,0.50576,0.74133
2019,Saxony,Post-secondary Non-tertiary Level,No,0.37645,32,66,0.25867,0.49424
2019,Saxony,First Stage of Tertiary Education,No,0.58027,58,58,0.45215,0.70839
2019,Saxony,Second Stage of Tertiary Education,Yes,0.64844,152,305,0.59477,0.70212
2019,Saxony,Second Stage of Tertiary Education,No,0.35156,153,305,0.29788,0.40523
2019,Saxony-Anhalt,Upper Secondary Level,Yes,0.57801,112,239,0.51526,0.64075
2019,Saxony-Anhalt,Upper Secondary Level,No,0.42199,127,239,0.35925,0.48474
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.62303,75,139,0.54217,0.70389
2019,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.37697,64,139,0.29611,0.45783
2019,Thuringa,Upper Secondary Level,Yes,0.42369,105,248,0.36206,0.48531
2019,Thuringa,Upper Secondary Level,No,0.57631,143,248,0.51469,0.63794
2019,Thuringa,Second Stage of Tertiary Education,Yes,0.48034,89,169,0.40479,0.55589
2019,Thuringa,Second Stage of Tertiary Education,No,0.51966,80,169,0.44411,0.59521
2022,Schleswig-Holstein,No answer / don't know,Yes,0.55798,41,41,0.40407,0.71188
2022,Schleswig-Holstein,Upper Secondary Level,Yes,0.54248,109,208,0.47461,0.61035
2022,Schleswig-Holstein,Upper Secondary Level,No,0.45752,99,208,0.38965,0.52539
2022,Schleswig-Holstein,Post-secondary Non-tertiary Level,Yes,0.65195,38,38,0.49846,0.80544
2022,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.76126,110,158,0.69458,0.82795
2022,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.23874,48,158,0.17205,0.30542
2022,Hamburg,No answer / don't know,Yes,0.55084,39,39,0.39268,0.70899
2022,Hamburg,Upper Secondary Level,Yes,0.65246,42,42,0.50669,0.79822
2022,Hamburg,Second Stage of Tertiary Education,Yes,0.71986,104,158,0.64962,0.79011
2022,Hamburg,Second Stage of Tertiary Education,No,0.28014,54,158,0.20989,0.35038
2022,Lower Saxony,No answer / don't know,Yes,0.50574,107,182,0.43290,0.57858
2022,Lower Saxony,No answer / don't know,No,0.49426,75,182,0.42142,0.56710
2022,Lower Saxony,Lower Secondary Level,Yes,0.47568,39,76,0.36265,0.58870
2022,Lower Saxony,Lower Secondary Level,No,0.52432,37,76,0.41130,0.63735
2022,Lower Saxony,Upper Secondary Level,Yes,0.54785,236,448,0.50171,0.59399
2022,Lower Saxony,Upper Secondary Level,No,0.45215,212,448,0.40601,0.49829
2022,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.64761,90,142,0.56876,0.72646
2022,Lower Saxony,Post-secondary Non-tertiary Level,No,0.35239,52,142,0.27354,0.43124
2022,Lower Saxony,First Stage of Tertiary Education,Yes,0.77717,53,84,0.68764,0.86669
2022,Lower Saxony,First Stage of Tertiary Education,No,0.22283,31,84,0.13331,0.31236
2022,Lower Saxony,Second Stage of Tertiary Education,Yes,0.76820,293,408,0.72720,0.80919
2022,Lower Saxony,Second Stage of Tertiary Education,No,0.23180,115,408,0.19081,0.27280
2022,Bremen,Second Stage of Tertiary Education,Yes,0.83260,34,34,0.70522,0.95998
2022,North Rhine-Westphalia,No answer / don't know,Yes,0.55192,283,479,0.50734,0.59650
2022,North Rhine-Westphalia,No answer / don't know,No,0.44808,196,479,0.40350,0.49266
2022,North Rhine-Westphalia,Lower Secondary Level,Yes,0.64420,91,171,0.57224,0.71617
2022,North Rhine-Westphalia,Lower Secondary Level,No,0.35580,80,171,0.28383,0.42776
2022,North Rhine-Westphalia,Upper Secondary Level,Yes,0.56624,526,960,0.53488,0.59761
2022,North Rhine-Westphalia,Upper Secondary Level,No,0.43376,434,960,0.40239,0.46512
2022,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.58096,251,431,0.53433,0.62760
2022,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.41904,180,431,0.37240,0.46567
2022,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.73008,100,144,0.65732,0.80284
2022,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.26992,44,144,0.19716,0.34268
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.74444,732,1073,0.71833,0.77056
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.25556,341,1073,0.22944,0.28167
2022,Hesse,No answer / don't know,Yes,0.56175,101,159,0.48439,0.63912
2022,Hesse,No answer / don't know,No,0.43825,58,159,0.36088,0.51561
2022,Hesse,Upper Secondary Level,Yes,0.55179,158,285,0.49395,0.60963
2022,Hesse,Upper Secondary Level,No,0.44821,127,285,0.39037,0.50605
2022,Hesse,Post-secondary Non-tertiary Level,Yes,0.45922,49,95,0.35848,0.55997
2022,Hesse,Post-secondary Non-tertiary Level,No,0.54078,46,95,0.44003,0.64152
2022,Hesse,Second Stage of Tertiary Education,Yes,0.75827,313,454,0.71884,0.79770
2022,Hesse,Second Stage of Tertiary Education,No,0.24173,141,454,0.20230,0.28116
2022,"Rhineland-Palatinate, Saarland",No answer / don't know,Yes,0.69318,60,100,0.60233,0.78402
2022,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.30682,40,100,0.21598,0.39767
2022,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.51129,126,250,0.44920,0.57338
2022,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.48871,124,250,0.42662,0.55080
2022,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.62440,49,87,0.52204,0.72675
2022,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.37560,38,87,0.27325,0.47796
2022,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.74519,143,207,0.68568,0.80469
2022,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.25481,64,207,0.19531,0.31432
2022,Baden-Wuerttemberg,No answer / don't know,Yes,0.63623,154,254,0.57694,0.69551
2022,Baden-Wuerttemberg,No answer / don't know,No,0.36377,100,254,0.30449,0.42306
2022,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.40868,39,81,0.30096,0.51641
2022,Baden-Wuerttemberg,Lower Secondary Level,No,0.59132,42,81,0.48359,0.69904
2022,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.55408,381,653,0.51593,0.59224
2022,Baden-Wuerttemberg,Upper Secondary Level,No,0.44592,272,653,0.40776,0.48407
2022,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.59572,110,181,0.52403,0.66742
2022,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.40428,71,181,0.33258,0.47597
2022,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.41894,60,102,0.32271,0.51516
2022,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.58106,42,102,0.48484,0.67729
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.73901,565,808,0.70871,0.76931
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.26099,243,808,0.23069,0.29129
2022,Bavaria,No answer / don't know,Yes,0.60711,221,355,0.55623,0.65799
2022,Bavaria,No answer / don't know,No,0.39289,134,355,0.34201,0.44377
2022,Bavaria,Lower Secondary Level,Yes,0.51096,75,129,0.42436,0.59756
2022,Bavaria,Lower Secondary Level,No,0.48904,54,129,0.40244,0.57564
2022,Bavaria,Upper Secondary Level,Yes,0.58390,502,921,0.55205,0.61575
2022,Bavaria,Upper Secondary Level,No,0.41610,419,921,0.38425,0.44795
2022,Bavaria,Post-secondary Non-tertiary Level,Yes,0.58343,102,192,0.51352,0.65335
2022,Bavaria,Post-secondary Non-tertiary Level,No,0.41657,90,192,0.34665,0.48648
2022,Bavaria,First Stage of Tertiary Education,Yes,0.62578,105,159,0.55033,0.70124
2022,Bavaria,First Stage of Tertiary Education,No,0.37422,54,159,0.29876,0.44967
2022,Bavaria,Second Stage of Tertiary Education,Yes,0.61999,621,971,0.58944,0.65053
2022,Bavaria,Second Stage of Tertiary Education,No,0.38001,350,971,0.34947,0.41056
2022,Berlin,No answer / don't know,Yes,0.46558,49,101,0.36781,0.56335
2022,Berlin,No answer / don't know,No,0.53442,52,101,0.43665,0.63219
2022,Berlin,Upper Secondary Level,Yes,0.51621,91,186,0.44419,0.58822
2022,Berlin,Upper Secondary Level,No,0.48379,95,186,0.41178,0.55581
2022,Berlin,Post-secondary Non-tertiary Level,Yes,0.70512,44,44,0.56882,0.84141
2022,Berlin,Second Stage of Tertiary Education,Yes,0.65783,308,534,0.61755,0.69811
2022,Berlin,Second Stage of Tertiary Education,No,0.34217,226,534,0.30189,0.38245
2022,Brandenburg,No answer / don't know,Yes,0.57867,41,73,0.46462,0.69273
2022,Brandenburg,No answer / don't know,No,0.42133,32,73,0.30727,0.53538
2022,Brandenburg,Upper Secondary Level,Yes,0.59781,108,184,0.52677,0.66885
2022,Brandenburg,Upper Secondary Level,No,0.40219,76,184,0.33115,0.47323
2022,Brandenburg,Post-secondary Non-tertiary Level,Yes,0.44600,37,70,0.32871,0.56328
2022,Brandenburg,Post-secondary Non-tertiary Level,No,0.55400,33,70,0.43672,0.67129
2022,Brandenburg,Second Stage of Tertiary Education,Yes,0.73564,121,170,0.66915,0.80212
2022,Brandenburg,Second Stage of Tertiary Education,No,0.26436,49,170,0.19788,0.33085
2022,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.49845,63,122,0.40936,0.58754
2022,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.50155,59,122,0.41246,0.59064
2022,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.68075,50,50,0.55022,0.81128
2022,Saxony,No answer / don't know,Yes,0.40525,89,156,0.32796,0.48254
2022,Saxony,No answer / don't know,No,0.59475,67,156,0.51746,0.67204
2022,Saxony,Upper Secondary Level,Yes,0.47861,186,396,0.42935,0.52787
2022,Saxony,Upper Secondary Level,No,0.52139,210,396,0.47213,0.57065
2022,Saxony,Post-secondary Non-tertiary Level,Yes,0.53909,48,89,0.43494,0.64324
2022,Saxony,Post-secondary Non-tertiary Level,No,0.46091,41,89,0.35676,0.56506
2022,Saxony,First Stage of Tertiary Education,Yes,0.61637,35,35,0.45292,0.77982
2022,Saxony,Second Stage of Tertiary Education,Yes,0.60195,166,277,0.54420,0.65970
2022,Saxony,Second Stage of Tertiary Education,No,0.39805,111,277,0.34030,0.45580
2022,Saxony-Anhalt,No answer / don't know,Yes,0.63505,44,44,0.49116,0.77894
2022,Saxony-Anhalt,Upper Secondary Level,Yes,0.60079,121,222,0.53622,0.66536
2022,Saxony-Anhalt,Upper Secondary Level,No,0.39921,101,222,0.33464,0.46378
2022,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.63508,88,134,0.55326,0.71689
2022,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.36492,46,134,0.28311,0.44674
2022,Thuringa,Upper Secondary Level,Yes,0.37656,75,178,0.30518,0.44794
2022,Thuringa,Upper Secondary Level,No,0.62344,103,178,0.55206,0.69482
2022,Thuringa,Second Stage of Tertiary Education,Yes,0.52612,87,139,0.44282,0.60943
2022,Thuringa,Second Stage of Tertiary Education,No,0.47388,52,139,0.39057,0.55718
