year,bula_h,quintil_oecd_hh,hgeqpinsul,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.79573,31,31,0.65146,0.94000
2017,Saxony,1st Quintile,Yes,0.43668,118,234,0.37300,0.50037
2017,Saxony,1st Quintile,No,0.53080,116,234,0.46672,0.59488
2017,Saxony,2nd Quintile,Yes,0.62860,171,261,0.56987,0.68733
2017,Saxony,2nd Quintile,No,0.35165,90,261,0.29361,0.40969
2017,Saxony,3rd Quintile,Yes,0.62131,148,222,0.55735,0.68526
2017,Saxony,3rd Quintile,No,0.35129,74,222,0.28835,0.41423
2017,Saxony,4th Quintile,Yes,0.68769,123,166,0.61698,0.75840
2017,Saxony,4th Quintile,No,0.28295,43,166,0.21422,0.35168
2017,Saxony,5th Quintile,Yes,0.70481,68,68,0.59559,0.81403
2017,Saxony-Anhalt,1st Quintile,Yes,0.61364,98,170,0.54022,0.68705
2017,Saxony-Anhalt,1st Quintile,No,0.35956,72,170,0.28721,0.43191
2017,Saxony-Anhalt,2nd Quintile,Yes,0.64653,93,143,0.56790,0.72516
2017,Saxony-Anhalt,2nd Quintile,No,0.34566,50,143,0.26744,0.42389
2017,Saxony-Anhalt,3rd Quintile,Yes,0.78019,74,74,0.68519,0.87519
2017,Saxony-Anhalt,4th Quintile,Yes,0.73648,66,66,0.62938,0.84358
2017,Saxony-Anhalt,5th Quintile,Yes,0.83466,52,52,0.73271,0.93662
2017,Thuringa,1st Quintile,Yes,0.60163,78,133,0.51811,0.68515
2017,Thuringa,1st Quintile,No,0.36205,55,133,0.28006,0.44403
2017,Thuringa,2nd Quintile,Yes,0.57140,106,175,0.49787,0.64493
2017,Thuringa,2nd Quintile,No,0.42826,69,175,0.35473,0.50178
2017,Thuringa,3rd Quintile,Yes,0.63387,80,122,0.54803,0.71970
2017,Thuringa,3rd Quintile,No,0.36595,42,122,0.28012,0.45178
2017,Thuringa,4th Quintile,Yes,0.69321,62,98,0.60144,0.78499
2017,Thuringa,4th Quintile,No,0.30679,36,98,0.21501,0.39856
2017,Thuringa,5th Quintile,Yes,0.76975,45,45,0.64535,0.89414
2018,Schleswig-Holstein,1st Quintile,Yes,0.33216,53,130,0.25088,0.41344
2018,Schleswig-Holstein,1st Quintile,No,0.62597,77,130,0.54247,0.70947
2018,Schleswig-Holstein,2nd Quintile,Yes,0.52839,68,121,0.43907,0.61770
2018,Schleswig-Holstein,2nd Quintile,No,0.46071,53,121,0.37152,0.54989
2018,Schleswig-Holstein,3rd Quintile,Yes,0.59422,72,117,0.50486,0.68358
2018,Schleswig-Holstein,3rd Quintile,No,0.40518,45,117,0.31584,0.49452
2018,Schleswig-Holstein,4th Quintile,Yes,0.79133,71,71,0.69613,0.88652
2018,Schleswig-Holstein,5th Quintile,Yes,0.67068,62,62,0.55274,0.78862
2018,Hamburg,1st Quintile,Yes,0.34188,32,69,0.22913,0.45462
2018,Hamburg,1st Quintile,No,0.59158,37,69,0.47475,0.70841
2018,Hamburg,3rd Quintile,No,0.54297,34,34,0.37300,0.71293
2018,Hamburg,4th Quintile,Yes,0.59333,39,39,0.43715,0.74951
2018,Hamburg,5th Quintile,Yes,0.74264,53,53,0.62381,0.86147
2018,Lower Saxony,1st Quintile,Yes,0.49795,138,304,0.44165,0.55425
2018,Lower Saxony,1st Quintile,No,0.42242,166,304,0.36680,0.47803
2018,Lower Saxony,2nd Quintile,Yes,0.59969,190,300,0.54416,0.65523
2018,Lower Saxony,2nd Quintile,No,0.38933,110,300,0.33406,0.44459
2018,Lower Saxony,3rd Quintile,Yes,0.74661,211,289,0.69638,0.79684
2018,Lower Saxony,3rd Quintile,No,0.25267,78,289,0.20248,0.30286
2018,Lower Saxony,4th Quintile,Yes,0.66913,200,270,0.61290,0.72536
2018,Lower Saxony,4th Quintile,No,0.33086,70,270,0.27463,0.38708
2018,Lower Saxony,5th Quintile,Yes,0.75268,231,306,0.70426,0.80110
2018,Lower Saxony,5th Quintile,No,0.23529,75,306,0.18768,0.28289
2018,North Rhine-Westphalia,1st Quintile,Yes,0.44989,362,704,0.41311,0.48667
2018,North Rhine-Westphalia,1st Quintile,No,0.49604,342,704,0.45908,0.53300
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.59532,379,634,0.55709,0.63356
2018,North Rhine-Westphalia,2nd Quintile,No,0.39762,255,634,0.35950,0.43575
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.66529,397,582,0.62692,0.70366
2018,North Rhine-Westphalia,3rd Quintile,No,0.33165,185,582,0.29337,0.36993
2018,North Rhine-Westphalia,4th Quintile,Yes,0.74493,440,584,0.70955,0.78032
2018,North Rhine-Westphalia,4th Quintile,No,0.24534,144,584,0.21041,0.28026
2018,North Rhine-Westphalia,5th Quintile,Yes,0.76432,499,644,0.73151,0.79712
2018,North Rhine-Westphalia,5th Quintile,No,0.23491,145,644,0.20214,0.26768
2018,Hesse,1st Quintile,Yes,0.43894,86,185,0.36723,0.51064
2018,Hesse,1st Quintile,No,0.52323,99,185,0.45106,0.59540
2018,Hesse,2nd Quintile,Yes,0.50393,90,169,0.42832,0.57954
2018,Hesse,2nd Quintile,No,0.48971,79,169,0.41412,0.56530
2018,Hesse,3rd Quintile,Yes,0.49905,107,188,0.42739,0.57072
2018,Hesse,3rd Quintile,No,0.47927,81,188,0.40766,0.55087
2018,Hesse,4th Quintile,Yes,0.60417,124,198,0.53588,0.67246
2018,Hesse,4th Quintile,No,0.39583,74,198,0.32754,0.46412
2018,Hesse,5th Quintile,Yes,0.69535,176,255,0.63874,0.75195
2018,Hesse,5th Quintile,No,0.30465,79,255,0.24805,0.36126
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.36329,67,192,0.29508,0.43150
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.59140,125,192,0.52168,0.66111
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.42438,86,184,0.35277,0.49599
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.56027,98,184,0.48835,0.63218
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.59982,96,163,0.52437,0.67526
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.38241,67,163,0.30757,0.45724
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.68110,113,175,0.61185,0.75035
2018,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.31813,62,175,0.24893,0.38734
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.69163,114,161,0.62007,0.76319
2018,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.30837,47,161,0.23681,0.37993
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.50824,106,204,0.43947,0.57701
2018,Baden-Wuerttemberg,1st Quintile,No,0.44482,98,204,0.37646,0.51318
2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.59546,182,290,0.53887,0.65205
2018,Baden-Wuerttemberg,2nd Quintile,No,0.39336,108,290,0.33704,0.44968
2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.63395,211,312,0.58041,0.68749
2018,Baden-Wuerttemberg,3rd Quintile,No,0.35766,101,312,0.30439,0.41093
2018,Baden-Wuerttemberg,4th Quintile,Yes,0.68072,283,382,0.63390,0.72753
2018,Baden-Wuerttemberg,4th Quintile,No,0.31648,99,382,0.26978,0.36318
2018,Baden-Wuerttemberg,5th Quintile,Yes,0.76408,330,422,0.72352,0.80464
2018,Baden-Wuerttemberg,5th Quintile,No,0.23514,92,422,0.19463,0.27566
2018,Bavaria,1st Quintile,Yes,0.43314,167,379,0.38319,0.48309
2018,Bavaria,1st Quintile,No,0.53538,212,379,0.48510,0.58566
2018,Bavaria,2nd Quintile,Yes,0.56014,265,482,0.51578,0.60450
2018,Bavaria,2nd Quintile,No,0.43767,217,482,0.39334,0.48201
2018,Bavaria,3rd Quintile,Yes,0.52307,249,443,0.47650,0.56963
2018,Bavaria,3rd Quintile,No,0.47249,194,443,0.42595,0.51904
2018,Bavaria,4th Quintile,Yes,0.67050,347,518,0.62998,0.71102
2018,Bavaria,4th Quintile,No,0.32319,171,518,0.28287,0.36350
2018,Bavaria,5th Quintile,Yes,0.71505,401,574,0.67809,0.75201
2018,Bavaria,5th Quintile,No,0.28200,173,574,0.24516,0.31885
2018,Berlin,1st Quintile,Yes,0.59274,124,186,0.52194,0.66354
2018,Berlin,1st Quintile,No,0.36782,62,186,0.29833,0.43731
2018,Berlin,2nd Quintile,Yes,0.65996,90,139,0.58092,0.73900
2018,Berlin,2nd Quintile,No,0.33836,49,139,0.25942,0.41731
2018,Berlin,3rd Quintile,Yes,0.74128,76,112,0.65981,0.82275
2018,Berlin,3rd Quintile,No,0.23107,36,112,0.15265,0.30948
2018,Berlin,4th Quintile,Yes,0.64749,82,123,0.56272,0.73227
2018,Berlin,4th Quintile,No,0.34834,41,123,0.26379,0.43288
2018,Berlin,5th Quintile,Yes,0.73653,92,92,0.64602,0.82704
2018,Brandenburg,1st Quintile,Yes,0.52829,107,191,0.45731,0.59927
2018,Brandenburg,1st Quintile,No,0.44704,84,191,0.37634,0.51773
2018,Brandenburg,2nd Quintile,Yes,0.70014,106,163,0.62958,0.77069
2018,Brandenburg,2nd Quintile,No,0.29561,57,163,0.22534,0.36588
2018,Brandenburg,3rd Quintile,Yes,0.74465,92,138,0.67163,0.81767
2018,Brandenburg,3rd Quintile,No,0.25535,46,138,0.18233,0.32837
2018,Brandenburg,4th Quintile,Yes,0.72603,61,61,0.61317,0.83888
2018,Brandenburg,5th Quintile,Yes,0.75431,58,58,0.64254,0.86607
2018,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.77221,96,96,0.68787,0.85655
2018,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.75233,82,82,0.65832,0.84634
2018,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.80848,53,53,0.70153,0.91543
2018,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.87249,43,43,0.77161,0.97336
2018,Saxony,1st Quintile,Yes,0.54093,116,216,0.47432,0.60754
2018,Saxony,1st Quintile,No,0.42499,100,216,0.35891,0.49107
2018,Saxony,2nd Quintile,Yes,0.60507,188,305,0.55012,0.66002
2018,Saxony,2nd Quintile,No,0.38763,117,305,0.33286,0.44240
2018,Saxony,3rd Quintile,Yes,0.63761,152,211,0.57259,0.70262
2018,Saxony,3rd Quintile,No,0.36118,59,211,0.29622,0.42615
2018,Saxony,4th Quintile,Yes,0.77244,120,120,0.69711,0.84777
2018,Saxony,5th Quintile,Yes,0.69090,71,71,0.58264,0.79916
2018,Saxony-Anhalt,1st Quintile,Yes,0.69078,119,187,0.62436,0.75720
2018,Saxony-Anhalt,1st Quintile,No,0.29224,68,187,0.22688,0.35760
2018,Saxony-Anhalt,2nd Quintile,Yes,0.67193,101,137,0.59302,0.75084
2018,Saxony-Anhalt,2nd Quintile,No,0.31007,36,137,0.23233,0.38781
2018,Saxony-Anhalt,3rd Quintile,Yes,0.77318,85,85,0.68362,0.86273
2018,Saxony-Anhalt,4th Quintile,Yes,0.76170,56,56,0.64911,0.87430
2018,Saxony-Anhalt,5th Quintile,Yes,0.91851,53,53,0.84414,0.99287
2018,Thuringa,1st Quintile,Yes,0.57679,87,142,0.49524,0.65834
2018,Thuringa,1st Quintile,No,0.35653,55,142,0.27747,0.43559
2018,Thuringa,2nd Quintile,Yes,0.57513,92,165,0.49948,0.65079
2018,Thuringa,2nd Quintile,No,0.42377,73,165,0.34814,0.49940
2018,Thuringa,3rd Quintile,Yes,0.66092,76,116,0.57439,0.74744
2018,Thuringa,3rd Quintile,No,0.33908,40,116,0.25256,0.42561
2018,Thuringa,4th Quintile,Yes,0.59514,60,94,0.49537,0.69490
2018,Thuringa,4th Quintile,No,0.40486,34,94,0.30510,0.50463
2018,Thuringa,5th Quintile,Yes,0.75533,41,41,0.62211,0.88856
2019,Schleswig-Holstein,1st Quintile,Yes,0.28457,39,87,0.18921,0.37994
2019,Schleswig-Holstein,1st Quintile,No,0.51524,48,87,0.40961,0.62086
2019,Schleswig-Holstein,2nd Quintile,Yes,0.53009,60,102,0.43275,0.62743
2019,Schleswig-Holstein,2nd Quintile,No,0.34663,42,102,0.25382,0.43945
2019,Schleswig-Holstein,3rd Quintile,Yes,0.50744,58,92,0.40472,0.61016
2019,Schleswig-Holstein,3rd Quintile,No,0.37488,34,92,0.27541,0.47434
2019,Schleswig-Holstein,4th Quintile,Yes,0.62086,58,58,0.49491,0.74682
2019,Schleswig-Holstein,5th Quintile,Yes,0.66108,59,59,0.53927,0.78290
2019,Hamburg,1st Quintile,No,0.63227,36,36,0.47252,0.79202
2019,Hamburg,4th Quintile,Yes,0.48752,35,35,0.31950,0.65554
2019,Hamburg,5th Quintile,Yes,0.66544,44,44,0.52441,0.80647
2019,Lower Saxony,1st Quintile,Yes,0.40618,110,223,0.34157,0.47078
2019,Lower Saxony,1st Quintile,No,0.36774,113,223,0.30431,0.43117
2019,Lower Saxony,2nd Quintile,Yes,0.57213,144,236,0.50887,0.63539
2019,Lower Saxony,2nd Quintile,No,0.33155,92,236,0.27136,0.39174
2019,Lower Saxony,3rd Quintile,Yes,0.63755,166,237,0.57622,0.69888
2019,Lower Saxony,3rd Quintile,No,0.32104,71,237,0.26147,0.38060
2019,Lower Saxony,4th Quintile,Yes,0.64446,195,256,0.58571,0.70321
2019,Lower Saxony,4th Quintile,No,0.27684,61,256,0.22192,0.33176
2019,Lower Saxony,5th Quintile,Yes,0.67369,201,264,0.61702,0.73035
2019,Lower Saxony,5th Quintile,No,0.20058,63,264,0.15218,0.24897
2019,North Rhine-Westphalia,1st Quintile,Yes,0.39597,264,501,0.35310,0.43883
2019,North Rhine-Westphalia,1st Quintile,No,0.39923,237,501,0.35630,0.44216
2019,North Rhine-Westphalia,2nd Quintile,Yes,0.51825,320,526,0.47551,0.56099
2019,North Rhine-Westphalia,2nd Quintile,No,0.39478,206,526,0.35297,0.43659
2019,North Rhine-Westphalia,3rd Quintile,Yes,0.60601,321,478,0.56216,0.64986
2019,North Rhine-Westphalia,3rd Quintile,No,0.31134,157,478,0.26978,0.35289
2019,North Rhine-Westphalia,4th Quintile,Yes,0.69913,390,514,0.65944,0.73881
2019,North Rhine-Westphalia,4th Quintile,No,0.22635,124,514,0.19014,0.26257
2019,North Rhine-Westphalia,5th Quintile,Yes,0.67620,435,555,0.63724,0.71517
2019,North Rhine-Westphalia,5th Quintile,No,0.21514,120,555,0.18092,0.24936
2019,Hesse,1st Quintile,Yes,0.32755,56,130,0.24656,0.40854
2019,Hesse,1st Quintile,No,0.52572,74,130,0.43955,0.61189
2019,Hesse,2nd Quintile,Yes,0.52303,80,131,0.43717,0.60889
2019,Hesse,2nd Quintile,No,0.30877,51,131,0.22935,0.38819
2019,Hesse,3rd Quintile,Yes,0.49517,96,160,0.41746,0.57289
2019,Hesse,3rd Quintile,No,0.38633,64,160,0.31064,0.46201
2019,Hesse,4th Quintile,Yes,0.54608,90,156,0.46770,0.62446
2019,Hesse,4th Quintile,No,0.35724,66,156,0.28180,0.43268
2019,Hesse,5th Quintile,Yes,0.57473,156,227,0.51027,0.63918
2019,Hesse,5th Quintile,No,0.29014,71,227,0.23097,0.34931
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.32755,50,148,0.25168,0.40342
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.49103,98,148,0.41021,0.57184
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.41976,78,151,0.34078,0.49874
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.46507,73,151,0.38525,0.54489
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.50138,76,136,0.41703,0.58572
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.41970,60,136,0.33645,0.50295
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.66045,94,138,0.58115,0.73975
2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.29223,44,138,0.21607,0.36839
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.63521,102,141,0.55547,0.71495
2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.25391,39,141,0.18181,0.32601
2019,Baden-Wuerttemberg,1st Quintile,Yes,0.45505,93,165,0.37884,0.53127
2019,Baden-Wuerttemberg,1st Quintile,No,0.34845,72,165,0.27552,0.42137
2019,Baden-Wuerttemberg,2nd Quintile,Yes,0.51814,135,213,0.45088,0.58541
2019,Baden-Wuerttemberg,2nd Quintile,No,0.39058,78,213,0.32491,0.45626
2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.59258,179,269,0.53375,0.65141
2019,Baden-Wuerttemberg,3rd Quintile,No,0.32282,90,269,0.26684,0.37880
2019,Baden-Wuerttemberg,4th Quintile,Yes,0.63831,219,294,0.58329,0.69333
2019,Baden-Wuerttemberg,4th Quintile,No,0.27360,75,294,0.22255,0.32465
2019,Baden-Wuerttemberg,5th Quintile,Yes,0.67861,282,364,0.63057,0.72666
2019,Baden-Wuerttemberg,5th Quintile,No,0.21628,82,364,0.17393,0.25864
2019,Bavaria,1st Quintile,Yes,0.30820,100,256,0.25153,0.36488
2019,Bavaria,1st Quintile,No,0.51494,156,256,0.45360,0.57629
2019,Bavaria,2nd Quintile,Yes,0.50961,216,388,0.45980,0.55942
2019,Bavaria,2nd Quintile,No,0.40222,172,388,0.35337,0.45108
2019,Bavaria,3rd Quintile,Yes,0.48706,225,399,0.43795,0.53616
2019,Bavaria,3rd Quintile,No,0.40536,174,399,0.35712,0.45359
2019,Bavaria,4th Quintile,Yes,0.58111,288,424,0.53410,0.62813
2019,Bavaria,4th Quintile,No,0.31794,136,424,0.27356,0.36232
2019,Bavaria,5th Quintile,Yes,0.62300,334,476,0.57942,0.66658
2019,Bavaria,5th Quintile,No,0.24310,142,476,0.20452,0.28168
2019,Berlin,1st Quintile,Yes,0.49255,82,132,0.40694,0.57817
2019,Berlin,1st Quintile,No,0.38963,50,132,0.30612,0.47314
2019,Berlin,2nd Quintile,Yes,0.54375,71,108,0.44938,0.63813
2019,Berlin,2nd Quintile,No,0.34115,37,108,0.25132,0.43098
2019,Berlin,3rd Quintile,Yes,0.73887,80,80,0.64200,0.83573
2019,Berlin,4th Quintile,Yes,0.58759,70,104,0.49252,0.68266
2019,Berlin,4th Quintile,No,0.36804,34,104,0.27490,0.46118
2019,Berlin,5th Quintile,Yes,0.70658,76,76,0.60353,0.80963
2019,Brandenburg,1st Quintile,Yes,0.43277,82,152,0.35374,0.51180
2019,Brandenburg,1st Quintile,No,0.41930,70,152,0.34060,0.49801
2019,Brandenburg,2nd Quintile,Yes,0.60453,79,127,0.51915,0.68990
2019,Brandenburg,2nd Quintile,No,0.32421,48,127,0.24248,0.40594
2019,Brandenburg,3rd Quintile,Yes,0.70695,83,115,0.62340,0.79051
2019,Brandenburg,3rd Quintile,No,0.20672,32,115,0.13238,0.28105
2019,Brandenburg,4th Quintile,Yes,0.71268,71,71,0.60667,0.81868
2019,Brandenburg,5th Quintile,Yes,0.64064,57,57,0.51497,0.76631
2019,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.68978,68,68,0.57901,0.80054
2019,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.71384,69,69,0.60642,0.82127
2019,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.80935,60,60,0.70912,0.90959
2019,Saxony,1st Quintile,Yes,0.46999,94,173,0.39540,0.54458
2019,Saxony,1st Quintile,No,0.39266,79,173,0.31968,0.46565
2019,Saxony,2nd Quintile,Yes,0.58221,142,220,0.51689,0.64753
2019,Saxony,2nd Quintile,No,0.34420,78,220,0.28127,0.40712
2019,Saxony,3rd Quintile,Yes,0.58436,137,197,0.51537,0.65336
2019,Saxony,3rd Quintile,No,0.32185,60,197,0.25644,0.38725
2019,Saxony,4th Quintile,Yes,0.60462,99,130,0.52025,0.68900
2019,Saxony,4th Quintile,No,0.31590,31,130,0.23568,0.39612
2019,Saxony,5th Quintile,Yes,0.70635,75,75,0.60258,0.81012
2019,Saxony-Anhalt,1st Quintile,Yes,0.56459,83,126,0.47767,0.65151
2019,Saxony-Anhalt,1st Quintile,No,0.27202,43,126,0.19401,0.35003
2019,Saxony-Anhalt,2nd Quintile,Yes,0.64307,90,123,0.55805,0.72808
2019,Saxony-Anhalt,2nd Quintile,No,0.27842,33,123,0.19888,0.35795
2019,Saxony-Anhalt,3rd Quintile,Yes,0.67718,64,64,0.56172,0.79264
2019,Saxony-Anhalt,4th Quintile,Yes,0.76762,54,54,0.65391,0.88132
2019,Saxony-Anhalt,5th Quintile,Yes,0.78703,46,46,0.66741,0.90665
2019,Thuringa,1st Quintile,Yes,0.55524,72,111,0.46237,0.64811
2019,Thuringa,1st Quintile,No,0.22319,39,111,0.14538,0.30101
2019,Thuringa,2nd Quintile,Yes,0.50596,73,127,0.41866,0.59326
2019,Thuringa,2nd Quintile,No,0.38754,54,127,0.30247,0.47260
2019,Thuringa,3rd Quintile,Yes,0.55040,70,111,0.45743,0.64336
2019,Thuringa,3rd Quintile,No,0.39650,41,111,0.30508,0.48791
2019,Thuringa,4th Quintile,Yes,0.78303,51,51,0.66878,0.89728
2019,Thuringa,5th Quintile,Yes,0.50464,35,35,0.33658,0.67270
2020,Schleswig-Holstein,1st Quintile,Yes,0.52219,48,102,0.42477,0.61961
2020,Schleswig-Holstein,1st Quintile,No,0.39106,54,102,0.29589,0.48623
2020,Schleswig-Holstein,2nd Quintile,Yes,0.73005,72,107,0.64554,0.81456
2020,Schleswig-Holstein,2nd Quintile,No,0.26417,35,107,0.18024,0.34811
2020,Schleswig-Holstein,3rd Quintile,Yes,0.69893,73,73,0.59298,0.80489
2020,Schleswig-Holstein,4th Quintile,Yes,0.64416,65,102,0.55079,0.73754
2020,Schleswig-Holstein,4th Quintile,No,0.35288,37,102,0.25969,0.44608
2020,Schleswig-Holstein,5th Quintile,Yes,0.83135,104,104,0.75903,0.90366
2020,Hamburg,1st Quintile,No,0.55251,34,34,0.38286,0.72217
2020,Hamburg,2nd Quintile,No,0.46533,31,31,0.28684,0.64383
2020,Hamburg,3rd Quintile,Yes,0.73314,40,40,0.59432,0.87196
2020,Hamburg,4th Quintile,Yes,0.55965,37,37,0.39748,0.72182
2020,Hamburg,5th Quintile,Yes,0.73561,86,86,0.64185,0.82936
2020,Lower Saxony,1st Quintile,Yes,0.49417,167,322,0.43948,0.54887
2020,Lower Saxony,1st Quintile,No,0.44198,155,322,0.38765,0.49630
2020,Lower Saxony,2nd Quintile,Yes,0.67203,206,314,0.62002,0.72404
2020,Lower Saxony,2nd Quintile,No,0.30172,108,314,0.25087,0.35257
2020,Lower Saxony,3rd Quintile,Yes,0.69452,173,238,0.63588,0.75316
2020,Lower Saxony,3rd Quintile,No,0.29522,65,238,0.23715,0.35330
2020,Lower Saxony,4th Quintile,Yes,0.68486,193,264,0.62871,0.74101
2020,Lower Saxony,4th Quintile,No,0.30021,71,264,0.24481,0.35560
2020,Lower Saxony,5th Quintile,Yes,0.74394,259,328,0.69663,0.79125
2020,Lower Saxony,5th Quintile,No,0.25606,69,328,0.20875,0.30337
2020,North Rhine-Westphalia,1st Quintile,Yes,0.48951,348,765,0.45407,0.52496
2020,North Rhine-Westphalia,1st Quintile,No,0.43623,417,765,0.40107,0.47140
2020,North Rhine-Westphalia,2nd Quintile,Yes,0.65495,391,670,0.61893,0.69098
2020,North Rhine-Westphalia,2nd Quintile,No,0.32941,279,670,0.29379,0.36502
2020,North Rhine-Westphalia,3rd Quintile,Yes,0.70630,383,563,0.66864,0.74396
2020,North Rhine-Westphalia,3rd Quintile,No,0.28904,180,563,0.25156,0.32652
2020,North Rhine-Westphalia,4th Quintile,Yes,0.73906,405,560,0.70266,0.77547
2020,North Rhine-Westphalia,4th Quintile,No,0.24817,155,560,0.21236,0.28397
2020,North Rhine-Westphalia,5th Quintile,Yes,0.77109,601,778,0.74155,0.80063
2020,North Rhine-Westphalia,5th Quintile,No,0.22776,177,778,0.19827,0.25725
2020,Hesse,1st Quintile,Yes,0.44687,87,199,0.37761,0.51612
2020,Hesse,1st Quintile,No,0.49523,112,199,0.42559,0.56487
2020,Hesse,2nd Quintile,Yes,0.60321,104,184,0.53233,0.67409
2020,Hesse,2nd Quintile,No,0.36163,80,184,0.29201,0.43124
2020,Hesse,3rd Quintile,Yes,0.58230,111,199,0.51360,0.65099
2020,Hesse,3rd Quintile,No,0.40721,88,199,0.33877,0.47564
2020,Hesse,4th Quintile,Yes,0.57967,128,205,0.51193,0.64741
2020,Hesse,4th Quintile,No,0.42024,77,205,0.35251,0.48798
2020,Hesse,5th Quintile,Yes,0.67274,224,311,0.62050,0.72497
2020,Hesse,5th Quintile,No,0.32329,87,311,0.27122,0.37536
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.35100,63,198,0.28435,0.41765
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.59261,135,198,0.52400,0.66123
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.41138,73,179,0.33909,0.48367
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.57290,106,179,0.50023,0.64556
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.54194,93,162,0.46498,0.61890
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.45773,69,162,0.38077,0.53469
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.67718,97,143,0.60028,0.75409
2020,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.32147,46,143,0.24465,0.39829
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.69398,134,176,0.62570,0.76226
2020,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.30602,42,176,0.23774,0.37430
2020,Baden-Wuerttemberg,1st Quintile,Yes,0.48307,127,291,0.42555,0.54058
2020,Baden-Wuerttemberg,1st Quintile,No,0.46427,164,291,0.40687,0.52167
2020,Baden-Wuerttemberg,2nd Quintile,Yes,0.56321,157,264,0.50327,0.62315
2020,Baden-Wuerttemberg,2nd Quintile,No,0.41653,107,264,0.35695,0.47611
2020,Baden-Wuerttemberg,3rd Quintile,Yes,0.68602,199,289,0.63242,0.73962
2020,Baden-Wuerttemberg,3rd Quintile,No,0.30787,90,289,0.25455,0.36118
2020,Baden-Wuerttemberg,4th Quintile,Yes,0.71550,260,355,0.66850,0.76250
2020,Baden-Wuerttemberg,4th Quintile,No,0.27850,95,355,0.23181,0.32520
2020,Baden-Wuerttemberg,5th Quintile,Yes,0.79914,411,520,0.76467,0.83361
2020,Baden-Wuerttemberg,5th Quintile,No,0.20036,109,520,0.16593,0.23480
2020,Bavaria,1st Quintile,Yes,0.43013,193,428,0.38317,0.47709
2020,Bavaria,1st Quintile,No,0.52266,235,428,0.47528,0.57004
2020,Bavaria,2nd Quintile,Yes,0.52610,270,515,0.48293,0.56926
2020,Bavaria,2nd Quintile,No,0.46463,245,515,0.42151,0.50775
2020,Bavaria,3rd Quintile,Yes,0.55692,293,470,0.51196,0.60188
2020,Bavaria,3rd Quintile,No,0.41317,177,470,0.36860,0.45773
2020,Bavaria,4th Quintile,Yes,0.64536,347,511,0.60384,0.68688
2020,Bavaria,4th Quintile,No,0.35184,164,511,0.31040,0.39329
2020,Bavaria,5th Quintile,Yes,0.72761,475,655,0.69349,0.76173
2020,Bavaria,5th Quintile,No,0.26303,180,655,0.22929,0.29678
2020,Berlin,1st Quintile,Yes,0.55747,97,191,0.48685,0.62810
2020,Berlin,1st Quintile,No,0.38966,94,191,0.32032,0.45901
2020,Berlin,2nd Quintile,Yes,0.55712,92,169,0.48201,0.63224
