year,quintil_oecd,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,2nd Quintile,Somewhat concerned,0.33570,1319,2732,0.31799,0.35341
2011,2nd Quintile,Not concerned at all,0.10714,416,2732,0.09554,0.11874
2011,3rd Quintile,Very concerned,0.28404,1081,3056,0.26805,0.30003
2011,3rd Quintile,Somewhat concerned,0.38529,1521,3056,0.36804,0.40255
2011,3rd Quintile,Not concerned at all,0.10534,454,3056,0.09445,0.11622
2011,4th Quintile,Very concerned,0.28169,1124,3204,0.26611,0.29727
2011,4th Quintile,Somewhat concerned,0.42173,1670,3204,0.40463,0.43883
2011,4th Quintile,Not concerned at all,0.09653,410,3204,0.08630,0.10676
2011,5th Quintile,Very concerned,0.23240,1115,4130,0.21952,0.24528
2011,5th Quintile,Somewhat concerned,0.46469,2311,4130,0.44948,0.47990
2011,5th Quintile,Not concerned at all,0.14863,704,4130,0.13778,0.15948
2012,1st Quintile,Very concerned,0.22602,1045,2998,0.21104,0.24099
2012,1st Quintile,Somewhat concerned,0.31063,1390,2998,0.29406,0.32720
2012,1st Quintile,Not concerned at all,0.12103,563,2998,0.10935,0.13270
2012,2nd Quintile,Very concerned,0.23886,1095,3176,0.22403,0.25369
2012,2nd Quintile,Somewhat concerned,0.36419,1566,3176,0.34745,0.38093
2012,2nd Quintile,Not concerned at all,0.12401,515,3176,0.11255,0.13548
2012,3rd Quintile,Very concerned,0.23992,1102,3481,0.22573,0.25411
2012,3rd Quintile,Somewhat concerned,0.39742,1818,3481,0.38116,0.41368
2012,3rd Quintile,Not concerned at all,0.11906,561,3481,0.10830,0.12982
2012,4th Quintile,Very concerned,0.23610,1124,3760,0.22252,0.24968
2012,4th Quintile,Somewhat concerned,0.43086,2028,3760,0.41502,0.44669
2012,4th Quintile,Not concerned at all,0.12901,608,3760,0.11829,0.13973
2012,5th Quintile,Very concerned,0.21523,1128,4510,0.20323,0.22722
2012,5th Quintile,Somewhat concerned,0.44392,2466,4510,0.42942,0.45842
2012,5th Quintile,Not concerned at all,0.18390,916,4510,0.17260,0.19521
2013,1st Quintile,Very concerned,0.25011,1050,3079,0.23481,0.26541
2013,1st Quintile,Somewhat concerned,0.31533,1400,3079,0.29892,0.33175
2013,1st Quintile,Not concerned at all,0.13512,629,3079,0.12304,0.14720
2013,2nd Quintile,Very concerned,0.24029,1168,3411,0.22595,0.25463
2013,2nd Quintile,Somewhat concerned,0.36506,1639,3411,0.34890,0.38121
2013,2nd Quintile,Not concerned at all,0.13444,604,3411,0.12299,0.14589
2013,3rd Quintile,Very concerned,0.26137,1180,3568,0.24695,0.27579
2013,3rd Quintile,Somewhat concerned,0.37583,1737,3568,0.35994,0.39173
2013,3rd Quintile,Not concerned at all,0.13657,651,3568,0.12530,0.14784
2013,4th Quintile,Very concerned,0.24850,1198,3924,0.23498,0.26202
2013,4th Quintile,Somewhat concerned,0.42891,2047,3924,0.41342,0.44440
2013,4th Quintile,Not concerned at all,0.14033,679,3924,0.12946,0.15120
2013,5th Quintile,Very concerned,0.22085,1206,4770,0.20908,0.23263
2013,5th Quintile,Somewhat concerned,0.46026,2614,4770,0.44611,0.47440
2013,5th Quintile,Not concerned at all,0.17868,950,4770,0.16781,0.18956
2018,1st Quintile,Very concerned,0.32789,1990,4655,0.31441,0.34138
2018,1st Quintile,Somewhat concerned,0.32349,1963,4655,0.31005,0.33693
2018,1st Quintile,Not concerned at all,0.11264,702,4655,0.10356,0.12173
2018,2nd Quintile,Very concerned,0.36134,2217,5227,0.34831,0.37436
2018,2nd Quintile,Somewhat concerned,0.35186,2319,5227,0.33891,0.36481
2018,2nd Quintile,Not concerned at all,0.10481,691,5227,0.09651,0.11312
2018,3rd Quintile,Very concerned,0.37382,1978,4741,0.36005,0.38760
2018,3rd Quintile,Somewhat concerned,0.37100,2164,4741,0.35725,0.38475
2018,3rd Quintile,Not concerned at all,0.09475,599,4741,0.08641,0.10309
2018,4th Quintile,Very concerned,0.34971,1758,4603,0.33593,0.36349
2018,4th Quintile,Somewhat concerned,0.41204,2274,4603,0.39782,0.42626
2018,4th Quintile,Not concerned at all,0.10312,571,4603,0.09433,0.11190
2018,5th Quintile,Very concerned,0.30428,1640,5079,0.29163,0.31694
2018,5th Quintile,Somewhat concerned,0.46364,2720,5079,0.44993,0.47736
2018,5th Quintile,Not concerned at all,0.12468,719,5079,0.11559,0.13377
