year,pgisced97,sampreg,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Upper Secondary Level,East,At least once per week,0.13337,373,2985,0.12117,0.14557
2001,Upper Secondary Level,East,At least once per month,0.33518,1044,2985,0.31825,0.35212
2001,Upper Secondary Level,East,Seldom,0.42239,1292,2985,0.40467,0.44011
2001,Upper Secondary Level,East,Never,0.10906,276,2985,0.09788,0.12024
2001,Post-secondary Non-tertiary Level,West,At least once per week,0.13723,122,939,0.11521,0.15925
2001,Post-secondary Non-tertiary Level,West,At least once per month,0.34944,330,939,0.31893,0.37996
2001,Post-secondary Non-tertiary Level,West,Seldom,0.41564,393,939,0.38410,0.44718
2001,Post-secondary Non-tertiary Level,West,Never,0.09769,94,939,0.07869,0.11669
2001,Post-secondary Non-tertiary Level,East,At least once per month,0.38591,48,100,0.29001,0.48180
2001,Post-secondary Non-tertiary Level,East,Seldom,0.42776,52,100,0.33030,0.52522
2001,First Stage of Tertiary Education,West,At least once per week,0.11501,145,1225,0.09714,0.13288
2001,First Stage of Tertiary Education,West,At least once per month,0.31868,403,1225,0.29258,0.34479
2001,First Stage of Tertiary Education,West,Seldom,0.46631,577,1225,0.43836,0.49425
2001,First Stage of Tertiary Education,West,Never,0.10000,100,1225,0.08320,0.11681
2001,First Stage of Tertiary Education,East,At least once per week,0.16611,65,411,0.13008,0.20213
2001,First Stage of Tertiary Education,East,At least once per month,0.32323,144,411,0.27796,0.36850
2001,First Stage of Tertiary Education,East,Seldom,0.43189,202,411,0.38394,0.47983
2001,Second Stage of Tertiary Education,West,At least once per week,0.09907,218,2313,0.08689,0.11124
2001,Second Stage of Tertiary Education,West,At least once per month,0.27425,657,2313,0.25606,0.29243
2001,Second Stage of Tertiary Education,West,Seldom,0.49822,1172,2313,0.47784,0.51860
2001,Second Stage of Tertiary Education,West,Never,0.12847,266,2313,0.11483,0.14211
2001,Second Stage of Tertiary Education,East,At least once per week,0.12613,132,1213,0.10744,0.14482
2001,Second Stage of Tertiary Education,East,At least once per month,0.29152,365,1213,0.26593,0.31711
2001,Second Stage of Tertiary Education,East,Seldom,0.52419,654,1213,0.49607,0.55230
2001,Second Stage of Tertiary Education,East,Never,0.05816,62,1213,0.04499,0.07134
2005,No answer / don't know,West,At least once per week,0.15786,39,205,0.10783,0.20790
2005,No answer / don't know,West,At least once per month,0.38796,80,205,0.32109,0.45483
2005,No answer / don't know,West,Seldom,0.35072,86,205,0.28523,0.41620
2005,No answer / don't know,East,At least once per month,0.39694,33,33,0.22741,0.56646
2005,Pre-primary Level,West,At least once per week,0.15711,82,500,0.12518,0.18904
2005,Pre-primary Level,West,At least once per month,0.33810,181,500,0.29659,0.37961
2005,Pre-primary Level,West,Seldom,0.42894,203,500,0.38552,0.47237
2005,Pre-primary Level,West,Never,0.07585,34,500,0.05262,0.09907
2005,Pre-primary Level,East,At least once per month,0.30918,44,117,0.22507,0.39328
2005,Pre-primary Level,East,Seldom,0.46653,73,117,0.37575,0.55732
2005,Primary Level,West,At least once per month,0.27102,62,198,0.20895,0.33309
2005,Primary Level,West,Seldom,0.37594,74,198,0.30830,0.44358
2005,Primary Level,West,Never,0.22884,62,198,0.17018,0.28751
2005,Lower Secondary Level,West,At least once per week,0.14299,315,2037,0.12778,0.15819
2005,Lower Secondary Level,West,At least once per month,0.26392,552,2037,0.24477,0.28306
2005,Lower Secondary Level,West,Seldom,0.37887,780,2037,0.35780,0.39994
2005,Lower Secondary Level,West,Never,0.21422,390,2037,0.19640,0.23205
2005,Lower Secondary Level,East,At least once per week,0.15642,56,337,0.11758,0.19527
2005,Lower Secondary Level,East,At least once per month,0.25330,90,337,0.20680,0.29980
2005,Lower Secondary Level,East,Seldom,0.41214,137,337,0.35951,0.46477
2005,Lower Secondary Level,East,Never,0.17814,54,337,0.13723,0.21905
2005,Upper Secondary Level,West,At least once per week,0.11889,899,7579,0.11161,0.12618
2005,Upper Secondary Level,West,At least once per month,0.31733,2437,7579,0.30685,0.32781
2005,Upper Secondary Level,West,Seldom,0.43826,3399,7579,0.42709,0.44943
2005,Upper Secondary Level,West,Never,0.12552,844,7579,0.11806,0.13298
2005,Upper Secondary Level,East,At least once per week,0.13143,306,2610,0.11846,0.14439
2005,Upper Secondary Level,East,At least once per month,0.31125,842,2610,0.29349,0.32902
2005,Upper Secondary Level,East,Seldom,0.45123,1235,2610,0.43214,0.47033
2005,Upper Secondary Level,East,Never,0.10609,227,2610,0.09427,0.11790
2005,Post-secondary Non-tertiary Level,West,At least once per week,0.09611,86,960,0.07745,0.11476
2005,Post-secondary Non-tertiary Level,West,At least once per month,0.36403,331,960,0.33358,0.39449
2005,Post-secondary Non-tertiary Level,West,Seldom,0.47038,476,960,0.43879,0.50197
2005,Post-secondary Non-tertiary Level,West,Never,0.06948,67,960,0.05338,0.08557
2005,Post-secondary Non-tertiary Level,East,At least once per month,0.44142,73,131,0.35606,0.52678
2005,Post-secondary Non-tertiary Level,East,Seldom,0.34257,58,131,0.26099,0.42415
2005,First Stage of Tertiary Education,West,At least once per week,0.13464,139,1133,0.11475,0.15452
2005,First Stage of Tertiary Education,West,At least once per month,0.32413,369,1133,0.29686,0.35139
2005,First Stage of Tertiary Education,West,Seldom,0.45187,540,1133,0.42287,0.48086
2005,First Stage of Tertiary Education,West,Never,0.08937,85,1133,0.07275,0.10599
2005,First Stage of Tertiary Education,East,At least once per week,0.09474,38,418,0.06663,0.12284
2005,First Stage of Tertiary Education,East,At least once per month,0.32620,139,418,0.28120,0.37120
2005,First Stage of Tertiary Education,East,Seldom,0.47915,201,418,0.43120,0.52710
2005,First Stage of Tertiary Education,East,Never,0.09991,40,418,0.07113,0.12870
2005,Second Stage of Tertiary Education,West,At least once per week,0.09515,284,2903,0.08447,0.10582
2005,Second Stage of Tertiary Education,West,At least once per month,0.28909,850,2903,0.27259,0.30558
2005,Second Stage of Tertiary Education,West,Seldom,0.51463,1498,2903,0.49644,0.53281
2005,Second Stage of Tertiary Education,West,Never,0.10114,271,2903,0.09017,0.11211
2005,Second Stage of Tertiary Education,East,At least once per week,0.10323,104,1246,0.08633,0.12014
2005,Second Stage of Tertiary Education,East,At least once per month,0.30239,386,1246,0.27688,0.32790
2005,Second Stage of Tertiary Education,East,Seldom,0.53556,689,1246,0.50785,0.56326
2005,Second Stage of Tertiary Education,East,Never,0.05882,67,1246,0.04575,0.07189
2007,No answer / don't know,West,At least once per week,0.15505,43,254,0.11045,0.19965
2007,No answer / don't know,West,At least once per month,0.29824,80,254,0.24186,0.35461
2007,No answer / don't know,West,Seldom,0.35857,91,254,0.29947,0.41766
2007,No answer / don't know,West,Never,0.18815,40,254,0.13999,0.23631
2007,No answer / don't know,East,At least once per month,0.50402,34,34,0.33343,0.67461
2007,Pre-primary Level,West,At least once per week,0.19340,53,246,0.14395,0.24286
2007,Pre-primary Level,West,At least once per month,0.35043,95,246,0.29068,0.41017
2007,Pre-primary Level,West,Seldom,0.40424,98,246,0.34279,0.46569
2007,Pre-primary Level,East,At least once per month,0.50665,35,35,0.33859,0.67470
2007,Primary Level,West,At least once per month,0.20876,36,171,0.14766,0.26985
2007,Primary Level,West,Seldom,0.39059,71,171,0.31724,0.46393
2007,Primary Level,West,Never,0.28799,64,171,0.21992,0.35606
2007,Lower Secondary Level,West,At least once per week,0.15661,294,1861,0.14009,0.17313
2007,Lower Secondary Level,West,At least once per month,0.25244,482,1861,0.23269,0.27218
2007,Lower Secondary Level,West,Seldom,0.35797,692,1861,0.33618,0.37976
2007,Lower Secondary Level,West,Never,0.23298,393,1861,0.21377,0.25220
2007,Lower Secondary Level,East,At least once per week,0.12946,44,330,0.09319,0.16574
2007,Lower Secondary Level,East,At least once per month,0.28830,97,330,0.23936,0.33725
2007,Lower Secondary Level,East,Seldom,0.33527,115,330,0.28426,0.38628
2007,Lower Secondary Level,East,Never,0.24696,74,330,0.20036,0.29356
2007,Upper Secondary Level,West,At least once per week,0.11958,987,7655,0.11231,0.12685
2007,Upper Secondary Level,West,At least once per month,0.32508,2485,7655,0.31459,0.33558
2007,Upper Secondary Level,West,Seldom,0.42887,3296,7655,0.41778,0.43995
2007,Upper Secondary Level,West,Never,0.12647,887,7655,0.11903,0.13392
2007,Upper Secondary Level,East,At least once per week,0.12262,319,2607,0.11002,0.13521
2007,Upper Secondary Level,East,At least once per month,0.34916,889,2607,0.33085,0.36746
2007,Upper Secondary Level,East,Seldom,0.41596,1122,2607,0.39704,0.43489
2007,Upper Secondary Level,East,Never,0.11226,277,2607,0.10014,0.12438
2007,Post-secondary Non-tertiary Level,West,At least once per week,0.09911,113,998,0.08056,0.11765
2007,Post-secondary Non-tertiary Level,West,At least once per month,0.34742,333,998,0.31786,0.37698
2007,Post-secondary Non-tertiary Level,West,Seldom,0.46757,472,998,0.43660,0.49854
2007,Post-secondary Non-tertiary Level,West,Never,0.08590,80,998,0.06851,0.10329
2007,Post-secondary Non-tertiary Level,East,At least once per month,0.44586,73,137,0.36232,0.52941
2007,Post-secondary Non-tertiary Level,East,Seldom,0.35780,64,137,0.27724,0.43837
2007,First Stage of Tertiary Education,West,At least once per week,0.11729,124,1120,0.09844,0.13615
2007,First Stage of Tertiary Education,West,At least once per month,0.33784,385,1120,0.31012,0.36555
2007,First Stage of Tertiary Education,West,Seldom,0.44737,517,1120,0.41824,0.47650
2007,First Stage of Tertiary Education,West,Never,0.09750,94,1120,0.08012,0.11488
2007,First Stage of Tertiary Education,East,At least once per week,0.10617,37,400,0.07594,0.13640
2007,First Stage of Tertiary Education,East,At least once per month,0.32866,135,400,0.28257,0.37475
2007,First Stage of Tertiary Education,East,Seldom,0.47694,190,400,0.42793,0.52595
2007,First Stage of Tertiary Education,East,Never,0.08823,38,400,0.06040,0.11606
2007,Second Stage of Tertiary Education,West,At least once per week,0.09762,346,3073,0.08712,0.10811
2007,Second Stage of Tertiary Education,West,At least once per month,0.29154,879,3073,0.27547,0.30762
2007,Second Stage of Tertiary Education,West,Seldom,0.50682,1539,3073,0.48914,0.52450
2007,Second Stage of Tertiary Education,West,Never,0.10402,309,3073,0.09322,0.11481
2007,Second Stage of Tertiary Education,East,At least once per week,0.11444,139,1293,0.09708,0.13180
2007,Second Stage of Tertiary Education,East,At least once per month,0.31208,405,1293,0.28682,0.33735
2007,Second Stage of Tertiary Education,East,Seldom,0.51388,674,1293,0.48663,0.54113
2007,Second Stage of Tertiary Education,East,Never,0.05960,75,1293,0.04669,0.07251
2009,No answer / don't know,West,At least once per week,0.15998,42,221,0.11153,0.20842
2009,No answer / don't know,West,At least once per month,0.35848,90,221,0.29511,0.42185
2009,No answer / don't know,West,Seldom,0.35306,89,221,0.28991,0.41622
2009,No answer / don't know,East,At least once per month,0.49405,37,37,0.33073,0.65737
2009,Pre-primary Level,West,At least once per week,0.14417,37,243,0.09991,0.18842
2009,Pre-primary Level,West,At least once per month,0.41229,102,243,0.35027,0.47431
2009,Pre-primary Level,West,Seldom,0.39312,104,243,0.33158,0.45466
2009,Primary Level,West,At least once per month,0.32353,39,131,0.24311,0.40395
2009,Primary Level,West,Seldom,0.24855,41,131,0.17426,0.32284
2009,Primary Level,West,Never,0.34725,51,131,0.26541,0.42909
2009,Lower Secondary Level,West,At least once per week,0.11910,183,1514,0.10278,0.13542
2009,Lower Secondary Level,West,At least once per month,0.27049,424,1514,0.24811,0.29287
2009,Lower Secondary Level,West,Seldom,0.38852,594,1514,0.36395,0.41308
2009,Lower Secondary Level,West,Never,0.22189,313,1514,0.20095,0.24283
2009,Lower Secondary Level,East,At least once per week,0.12401,39,260,0.08387,0.16415
2009,Lower Secondary Level,East,At least once per month,0.22416,62,260,0.17337,0.27495
2009,Lower Secondary Level,East,Seldom,0.41714,102,260,0.35709,0.47719
2009,Lower Secondary Level,East,Never,0.23469,57,260,0.18308,0.28631
2009,Upper Secondary Level,West,At least once per week,0.10376,680,6624,0.09642,0.11111
2009,Upper Secondary Level,West,At least once per month,0.30737,2040,6624,0.29625,0.31848
2009,Upper Secondary Level,West,Seldom,0.46945,3147,6624,0.45743,0.48147
2009,Upper Secondary Level,West,Never,0.11942,757,6624,0.11161,0.12723
2009,Upper Secondary Level,East,At least once per week,0.11884,262,2382,0.10584,0.13184
2009,Upper Secondary Level,East,At least once per month,0.35417,791,2382,0.33496,0.37338
2009,Upper Secondary Level,East,Seldom,0.42978,1098,2382,0.40990,0.44967
2009,Upper Secondary Level,East,Never,0.09721,231,2382,0.08531,0.10911
2009,Post-secondary Non-tertiary Level,West,At least once per week,0.12795,90,840,0.10535,0.15056
2009,Post-secondary Non-tertiary Level,West,At least once per month,0.32029,279,840,0.28872,0.35186
2009,Post-secondary Non-tertiary Level,West,Seldom,0.47239,407,840,0.43861,0.50618
2009,Post-secondary Non-tertiary Level,West,Never,0.07936,64,840,0.06107,0.09766
2009,Post-secondary Non-tertiary Level,East,At least once per month,0.34925,43,117,0.26250,0.43601
2009,Post-secondary Non-tertiary Level,East,Seldom,0.36146,74,117,0.27403,0.44889
2009,First Stage of Tertiary Education,West,At least once per week,0.10123,93,955,0.08209,0.12037
2009,First Stage of Tertiary Education,West,At least once per month,0.31814,308,955,0.28858,0.34769
2009,First Stage of Tertiary Education,West,Seldom,0.48552,464,955,0.45381,0.51724
2009,First Stage of Tertiary Education,West,Never,0.09511,90,955,0.07650,0.11373
2009,First Stage of Tertiary Education,East,At least once per week,0.08970,46,342,0.05937,0.12003
2009,First Stage of Tertiary Education,East,At least once per month,0.32674,107,342,0.27695,0.37652
2009,First Stage of Tertiary Education,East,Seldom,0.51301,189,342,0.45995,0.56606
2009,Second Stage of Tertiary Education,West,At least once per week,0.08652,266,2810,0.07613,0.09692
2009,Second Stage of Tertiary Education,West,At least once per month,0.27983,795,2810,0.26323,0.29643
2009,Second Stage of Tertiary Education,West,Seldom,0.52556,1463,2810,0.50709,0.54403
2009,Second Stage of Tertiary Education,West,Never,0.10808,286,2810,0.09660,0.11957
2009,Second Stage of Tertiary Education,East,At least once per week,0.09914,105,1203,0.08225,0.11604
2009,Second Stage of Tertiary Education,East,At least once per month,0.31496,395,1203,0.28870,0.34122
2009,Second Stage of Tertiary Education,East,Seldom,0.52485,633,1203,0.49662,0.55309
2009,Second Stage of Tertiary Education,East,Never,0.06104,70,1203,0.04751,0.07458
2011,No answer / don't know,West,At least once per week,0.16130,97,465,0.12783,0.19477
2011,No answer / don't know,West,At least once per month,0.33867,140,465,0.29560,0.38173
2011,No answer / don't know,West,Seldom,0.37537,185,465,0.33131,0.41943
2011,No answer / don't know,West,Never,0.12467,43,465,0.09461,0.15473
2011,No answer / don't know,East,At least once per month,0.38690,46,81,0.28018,0.49363
2011,No answer / don't know,East,Seldom,0.35879,35,81,0.25368,0.46389
2011,Pre-primary Level,West,At least once per week,0.20757,91,408,0.16817,0.24697
2011,Pre-primary Level,West,At least once per month,0.40248,168,408,0.35484,0.45012
2011,Pre-primary Level,West,Seldom,0.37308,149,408,0.32610,0.42007
2011,Primary Level,West,At least once per week,0.15396,63,360,0.11663,0.19130
2011,Primary Level,West,At least once per month,0.19958,79,360,0.15824,0.24093
2011,Primary Level,West,Seldom,0.36911,127,360,0.31919,0.41903
2011,Primary Level,West,Never,0.27734,91,360,0.23103,0.32365
2011,Lower Secondary Level,West,At least once per week,0.12672,369,2533,0.11377,0.13968
2011,Lower Secondary Level,West,At least once per month,0.23401,685,2533,0.21752,0.25051
2011,Lower Secondary Level,West,Seldom,0.41030,994,2533,0.39114,0.42946
2011,Lower Secondary Level,West,Never,0.22896,485,2533,0.21260,0.24533
2011,Lower Secondary Level,East,At least once per week,0.14263,71,399,0.10828,0.17699
2011,Lower Secondary Level,East,At least once per month,0.31764,126,399,0.27190,0.36338
2011,Lower Secondary Level,East,Seldom,0.32885,118,399,0.28270,0.37501
2011,Lower Secondary Level,East,Never,0.21087,84,399,0.17079,0.25095
2011,Upper Secondary Level,West,At least once per week,0.12410,1459,10472,0.11779,0.13042
2011,Upper Secondary Level,West,At least once per month,0.30425,3385,10472,0.29544,0.31307
2011,Upper Secondary Level,West,Seldom,0.45068,4458,10472,0.44115,0.46021
2011,Upper Secondary Level,West,Never,0.12097,1170,10472,0.11472,0.12721
2011,Upper Secondary Level,East,At least once per week,0.14560,461,3373,0.13370,0.15751
2011,Upper Secondary Level,East,At least once per month,0.34978,1180,3373,0.33369,0.36588
2011,Upper Secondary Level,East,Seldom,0.41629,1419,3373,0.39965,0.43293
2011,Upper Secondary Level,East,Never,0.08833,313,3373,0.07875,0.09790
2011,Post-secondary Non-tertiary Level,West,At least once per week,0.12242,221,1709,0.10687,0.13796
2011,Post-secondary Non-tertiary Level,West,At least once per month,0.36498,596,1709,0.34215,0.38781
2011,Post-secondary Non-tertiary Level,West,Seldom,0.43429,764,1709,0.41079,0.45780
2011,Post-secondary Non-tertiary Level,West,Never,0.07831,128,1709,0.06557,0.09105
2011,Post-secondary Non-tertiary Level,East,At least once per week,0.16575,41,268,0.12115,0.21036
2011,Post-secondary Non-tertiary Level,East,At least once per month,0.40030,124,268,0.34153,0.45907
2011,Post-secondary Non-tertiary Level,East,Seldom,0.33831,103,268,0.28156,0.39507
2011,First Stage of Tertiary Education,West,At least once per week,0.11338,177,1375,0.09661,0.13014
2011,First Stage of Tertiary Education,West,At least once per month,0.30032,461,1375,0.27608,0.32456
2011,First Stage of Tertiary Education,West,Seldom,0.48925,631,1375,0.46282,0.51568
2011,First Stage of Tertiary Education,West,Never,0.09705,106,1375,0.08140,0.11270
2011,First Stage of Tertiary Education,East,At least once per week,0.10070,53,465,0.07332,0.12808
2011,First Stage of Tertiary Education,East,At least once per month,0.29765,142,465,0.25605,0.33925
2011,First Stage of Tertiary Education,East,Seldom,0.51692,227,465,0.47145,0.56239
2011,First Stage of Tertiary Education,East,Never,0.08473,43,465,0.05939,0.11007
2011,Second Stage of Tertiary Education,West,At least once per week,0.09687,462,4635,0.08836,0.10539
2011,Second Stage of Tertiary Education,West,At least once per month,0.29443,1436,4635,0.28130,0.30755
2011,Second Stage of Tertiary Education,West,Seldom,0.51237,2313,4635,0.49798,0.52676
2011,Second Stage of Tertiary Education,West,Never,0.09633,424,4635,0.08784,0.10483
2011,Second Stage of Tertiary Education,East,At least once per week,0.12082,165,1557,0.10463,0.13702
2011,Second Stage of Tertiary Education,East,At least once per month,0.30689,498,1557,0.28398,0.32981
2011,Second Stage of Tertiary Education,East,Seldom,0.48622,785,1557,0.46139,0.51106
2011,Second Stage of Tertiary Education,East,Never,0.08606,109,1557,0.07212,0.09999
2015,No answer / don't know,West,At least once per week,0.23983,121,554,0.20424,0.27541
2015,No answer / don't know,West,At least once per month,0.36674,199,554,0.32657,0.40690
2015,No answer / don't know,West,Seldom,0.31032,188,554,0.27177,0.34888
2015,No answer / don't know,West,Never,0.08311,46,554,0.06011,0.10612
2015,No answer / don't know,East,At least once per month,0.43039,35,35,0.26395,0.59682
2015,Pre-primary Level,West,At least once per week,0.15106,70,300,0.11047,0.19165
2015,Pre-primary Level,West,At least once per month,0.47805,125,300,0.42143,0.53467
2015,Pre-primary Level,West,Seldom,0.32200,105,300,0.26904,0.37496
2015,Primary Level,West,At least once per week,0.16854,99,480,0.13502,0.20206
2015,Primary Level,West,At least once per month,0.27018,146,480,0.23041,0.30994
2015,Primary Level,West,Seldom,0.35801,166,480,0.31508,0.40095
2015,Primary Level,West,Never,0.20327,69,480,0.16723,0.23931
2015,Lower Secondary Level,West,At least once per week,0.13011,419,2595,0.11716,0.14306
2015,Lower Secondary Level,West,At least once per month,0.28044,845,2595,0.26315,0.29772
2015,Lower Secondary Level,West,Seldom,0.40781,981,2595,0.38890,0.42672
2015,Lower Secondary Level,West,Never,0.18164,350,2595,0.16680,0.19648
2015,Lower Secondary Level,East,At least once per week,0.18730,52,363,0.14710,0.22749
2015,Lower Secondary Level,East,At least once per month,0.25148,103,363,0.20678,0.29617
2015,Lower Secondary Level,East,Seldom,0.34367,136,363,0.29474,0.39259
2015,Lower Secondary Level,East,Never,0.21756,72,363,0.17506,0.26006
2015,Upper Secondary Level,West,At least once per week,0.12112,1282,9391,0.11452,0.12771
2015,Upper Secondary Level,West,At least once per month,0.31638,3223,9391,0.30698,0.32579
2015,Upper Secondary Level,West,Seldom,0.45743,4054,9391,0.44735,0.46751
2015,Upper Secondary Level,West,Never,0.10507,832,9391,0.09887,0.11128
2015,Upper Secondary Level,East,At least once per week,0.12156,313,2733,0.10930,0.13381
2015,Upper Secondary Level,East,At least once per month,0.31358,908,2733,0.29618,0.33097
2015,Upper Secondary Level,East,Seldom,0.47108,1265,2733,0.45236,0.48980
2015,Upper Secondary Level,East,Never,0.09378,247,2733,0.08285,0.10472
2015,Post-secondary Non-tertiary Level,West,At least once per week,0.11772,264,1866,0.10309,0.13235
2015,Post-secondary Non-tertiary Level,West,At least once per month,0.35182,656,1866,0.33015,0.37349
2015,Post-secondary Non-tertiary Level,West,Seldom,0.44900,818,1866,0.42643,0.47158
2015,Post-secondary Non-tertiary Level,West,Never,0.08146,128,1866,0.06904,0.09387
2015,Post-secondary Non-tertiary Level,East,At least once per month,0.42330,111,243,0.36105,0.48555
2015,Post-secondary Non-tertiary Level,East,Seldom,0.44164,132,243,0.37907,0.50420
2015,First Stage of Tertiary Education,West,At least once per week,0.10198,130,1126,0.08430,0.11967
2015,First Stage of Tertiary Education,West,At least once per month,0.31083,380,1126,0.28379,0.33788
2015,First Stage of Tertiary Education,West,Seldom,0.50149,538,1126,0.47227,0.53070
2015,First Stage of Tertiary Education,West,Never,0.08570,78,1126,0.06934,0.10205
2015,First Stage of Tertiary Education,East,At least once per week,0.10035,44,396,0.07072,0.12998
2015,First Stage of Tertiary Education,East,At least once per month,0.29356,130,396,0.24865,0.33847
2015,First Stage of Tertiary Education,East,Seldom,0.50979,187,396,0.46049,0.55909
2015,First Stage of Tertiary Education,East,Never,0.09631,35,396,0.06721,0.12540
2015,Second Stage of Tertiary Education,West,At least once per week,0.08683,512,4997,0.07902,0.09464
2015,Second Stage of Tertiary Education,West,At least once per month,0.32406,1659,4997,0.31108,0.33704
2015,Second Stage of Tertiary Education,West,Seldom,0.50429,2442,4997,0.49042,0.51815
2015,Second Stage of Tertiary Education,West,Never,0.08482,384,4997,0.07710,0.09255
2015,Second Stage of Tertiary Education,East,At least once per week,0.08207,141,1415,0.06776,0.09638
2015,Second Stage of Tertiary Education,East,At least once per month,0.32178,480,1415,0.29743,0.34613
2015,Second Stage of Tertiary Education,East,Seldom,0.52886,706,1415,0.50284,0.55488
2015,Second Stage of Tertiary Education,East,Never,0.06729,88,1415,0.05423,0.08035
2017,No answer / don't know,West,At least once per week,0.20652,126,516,0.17156,0.24149
2017,No answer / don't know,West,At least once per month,0.34702,161,516,0.30591,0.38814
2017,No answer / don't know,West,Seldom,0.34372,174,516,0.30270,0.38474
2017,No answer / don't know,West,Never,0.10273,55,516,0.07651,0.12895
2017,No answer / don't know,East,At least once per month,0.41202,37,69,0.29503,0.52900
2017,No answer / don't know,East,Seldom,0.39008,32,69,0.27415,0.50602
2017,Pre-primary Level,West,At least once per week,0.19320,69,328,0.15041,0.23600
2017,Pre-primary Level,West,At least once per month,0.40823,135,328,0.35496,0.46150
2017,Pre-primary Level,West,Seldom,0.36649,124,328,0.31426,0.41872
2017,Primary Level,West,At least once per week,0.18277,82,401,0.14490,0.22065
2017,Primary Level,West,At least once per month,0.30147,137,401,0.25650,0.34644
2017,Primary Level,West,Seldom,0.35549,125,401,0.30858,0.40240
2017,Primary Level,West,Never,0.16027,57,401,0.12432,0.19622
2017,Lower Secondary Level,West,At least once per week,0.14508,392,2365,0.13088,0.15928
2017,Lower Secondary Level,West,At least once per month,0.30291,782,2365,0.28439,0.32144
2017,Lower Secondary Level,West,Seldom,0.38088,876,2365,0.36130,0.40045
2017,Lower Secondary Level,West,Never,0.17113,315,2365,0.15595,0.18632
2017,Lower Secondary Level,East,At least once per week,0.17351,71,376,0.13518,0.21184
2017,Lower Secondary Level,East,At least once per month,0.26917,111,376,0.22428,0.31406
2017,Lower Secondary Level,East,Seldom,0.34414,126,376,0.29605,0.39222
2017,Lower Secondary Level,East,Never,0.21319,68,376,0.17173,0.25464
2017,Upper Secondary Level,West,At least once per week,0.13927,1403,9209,0.13219,0.14634
2017,Upper Secondary Level,West,At least once per month,0.33158,3205,9209,0.32197,0.34120
2017,Upper Secondary Level,West,Seldom,0.41777,3783,9209,0.40770,0.42784
2017,Upper Secondary Level,West,Never,0.11138,818,9209,0.10495,0.11781
2017,Upper Secondary Level,East,At least once per week,0.13479,376,2840,0.12223,0.14735
2017,Upper Secondary Level,East,At least once per month,0.34662,992,2840,0.32911,0.36412
2017,Upper Secondary Level,East,Seldom,0.42296,1210,2840,0.40478,0.44113
2017,Upper Secondary Level,East,Never,0.09564,262,2840,0.08482,0.10646
2017,Post-secondary Non-tertiary Level,West,At least once per week,0.12944,286,1882,0.11427,0.14461
2017,Post-secondary Non-tertiary Level,West,At least once per month,0.34665,651,1882,0.32514,0.36816
2017,Post-secondary Non-tertiary Level,West,Seldom,0.42905,812,1882,0.40668,0.45142
2017,Post-secondary Non-tertiary Level,West,Never,0.09486,133,1882,0.08162,0.10810
2017,Post-secondary Non-tertiary Level,East,At least once per week,0.14836,43,304,0.10834,0.18839
2017,Post-secondary Non-tertiary Level,East,At least once per month,0.39727,132,304,0.34217,0.45237
2017,Post-secondary Non-tertiary Level,East,Seldom,0.37160,129,304,0.31719,0.42601
2017,First Stage of Tertiary Education,West,At least once per week,0.12751,144,1130,0.10806,0.14697
2017,First Stage of Tertiary Education,West,At least once per month,0.34563,410,1130,0.31789,0.37337
2017,First Stage of Tertiary Education,West,Seldom,0.44581,506,1130,0.41682,0.47481
2017,First Stage of Tertiary Education,West,Never,0.08105,70,1130,0.06513,0.09697
2017,First Stage of Tertiary Education,East,At least once per week,0.17486,54,367,0.13594,0.21378
2017,First Stage of Tertiary Education,East,At least once per month,0.33659,154,367,0.28818,0.38501
2017,First Stage of Tertiary Education,East,Seldom,0.42194,159,367,0.37134,0.47254
2017,Second Stage of Tertiary Education,West,At least once per week,0.11633,577,5070,0.10750,0.12516
2017,Second Stage of Tertiary Education,West,At least once per month,0.33834,1790,5070,0.32532,0.35137
2017,Second Stage of Tertiary Education,West,Seldom,0.46603,2347,5070,0.45230,0.47976
2017,Second Stage of Tertiary Education,West,Never,0.07930,356,5070,0.07186,0.08673
2017,Second Stage of Tertiary Education,East,At least once per week,0.12310,172,1429,0.10606,0.14015
2017,Second Stage of Tertiary Education,East,At least once per month,0.33157,491,1429,0.30715,0.35599
2017,Second Stage of Tertiary Education,East,Seldom,0.47131,679,1429,0.44542,0.49720
2017,Second Stage of Tertiary Education,East,Never,0.07401,87,1429,0.06044,0.08759
