year,bula_h,regtyp,pli0095_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1999,Thuringa,Urban regions,At least once per week,0.08444444444444445,17396,0.080312454419568,0.0885764344693209
1999,Thuringa,Rural regions,Seldom,0.4959349593495935,17396,0.48850498999179454,0.5033649287073925
1999,Thuringa,Rural regions,At least once per month,0.3313008130081301,17396,0.324306291334063,0.33829533468219714
1999,Thuringa,Rural regions,Never,0.09146341463414634,17396,0.08717964322879918,0.0957471860394935
1999,Thuringa,Rural regions,At least once per week,0.08130081300813008,17396,0.07723950916434852,0.08536211685191164
2001,Schleswig-Holstein,Urban regions,Seldom,0.3978102189781022,27798,0.39205642967738313,0.4035640082788213
2001,Schleswig-Holstein,Urban regions,At least once per month,0.3686131386861314,27798,0.3629418406380338,0.37428443673422895
2001,Schleswig-Holstein,Urban regions,At least once per week,0.15693430656934307,27798,0.15265829421827445,0.16121031892041168
2001,Schleswig-Holstein,Urban regions,Never,0.07664233576642336,27798,0.0735150422734947,0.07976962925935202
2001,Schleswig-Holstein,Rural regions,Seldom,0.45108695652173914,27798,0.44523728868485357,0.4569366243586247
2001,Schleswig-Holstein,Rural regions,At least once per month,0.3016304347826087,27798,0.2962349617221898,0.3070259078430276
2001,Schleswig-Holstein,Rural regions,Never,0.12771739130434784,27798,0.12379362690424017,0.1316411557044555
2001,Schleswig-Holstein,Rural regions,At least once per week,0.11956521739130435,27798,0.11575104497778639,0.12337938980482231
2001,Hamburg,Urban regions,Seldom,0.45925925925925926,27798,0.45340094314628454,0.46511757537223397
2001,Hamburg,Urban regions,At least once per month,0.2851851851851852,27798,0.27987744630681394,0.2904929240635565
2001,Hamburg,Urban regions,Never,0.13333333333333333,27798,0.12933715637844576,0.1373295102882209
2001,Hamburg,Urban regions,At least once per week,0.12222222222222222,27798,0.11837172623749274,0.12607271820695168
2001,Lower Saxony,Urban regions,Seldom,0.4699205448354143,27798,0.464053329895285,0.47578775977554355
2001,Lower Saxony,Urban regions,At least once per month,0.2735527809307605,27798,0.2683122909387428,0.2787932709227782
2001,Lower Saxony,Urban regions,Never,0.13507377979568672,27798,0.13105564636785635,0.13909191322351708
2001,Lower Saxony,Urban regions,At least once per week,0.12145289443813848,27798,0.11761285436218326,0.1252929345140937
2001,Lower Saxony,Rural regions,Seldom,0.4668769716088328,27798,0.4610120225563235,0.4727419206613421
2001,Lower Saxony,Rural regions,At least once per month,0.3217665615141956,27798,0.3162748293314975,0.3272582936968937
2001,Lower Saxony,Rural regions,Never,0.10830704521556257,27798,0.10465374537760452,0.11196034505352062
2001,Lower Saxony,Rural regions,At least once per week,0.10304942166140904,27798,0.09947540697688254,0.10662343634593555
2001,Bremen,Urban regions,Seldom,0.4423076923076923,27798,0.4364690903388884,0.44814629427649616
2001,Bremen,Urban regions,At least once per month,0.2564102564102564,27798,0.25127710957004373,0.26154340325046904
2001,Bremen,Urban regions,At least once per week,0.15384615384615385,27798,0.14960467520691256,0.15808763248539515
2001,Bremen,Urban regions,Never,0.14743589743589744,27798,0.1432680248277158,0.15160377004407907
2001,North Rhine-Westphalia,Urban regions,Seldom,0.44699331848552337,27798,0.44114858111654914,0.4528380558544976
2001,North Rhine-Westphalia,Urban regions,At least once per month,0.3200445434298441,27798,0.31456057758478734,0.3255285092749009
2001,North Rhine-Westphalia,Urban regions,At least once per week,0.11648106904231625,27798,0.11270982271941746,0.12025231536521505
2001,North Rhine-Westphalia,Urban regions,Never,0.11648106904231625,27798,0.11270982271941746,0.12025231536521505
2001,North Rhine-Westphalia,Rural regions,Seldom,0.576271186440678,27798,0.5704621146019092,0.5820802582794468
2001,North Rhine-Westphalia,Rural regions,At least once per month,0.2542372881355932,27798,0.2491184752775332,0.2593561009936532
2001,North Rhine-Westphalia,Rural regions,Never,0.1016949152542373,27798,0.0981417873249339,0.1052480431835407
2001,North Rhine-Westphalia,Rural regions,At least once per week,0.06779661016949153,27798,0.06484126218795926,0.0707519581510238
2001,Hesse,Urban regions,Seldom,0.42127659574468085,27798,0.4154720466970441,0.4270811447923176
2001,Hesse,Urban regions,At least once per month,0.3140425531914894,27798,0.30858632992163765,0.3194987764613411
2001,Hesse,Urban regions,At least once per week,0.1327659574468085,27798,0.1287769869827039,0.1367549279109131
2001,Hesse,Urban regions,Never,0.13191489361702127,27798,0.12793677833493586,0.1358930088991067
2001,Hesse,Rural regions,At least once per month,0.38205980066445183,27798,0.3763478007435386,0.3877718005853651
2001,Hesse,Rural regions,Seldom,0.3588039867109635,27798,0.3531653601507172,0.36444261327120975
2001,Hesse,Rural regions,At least once per week,0.16943521594684385,27798,0.1650252230205317,0.17384520887315602
2001,Hesse,Rural regions,Never,0.08970099667774087,27798,0.0863417649467165,0.09306022840876524
2001,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.41487279843444225,27798,0.40908075352514794,0.42066484334373655
2001,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.273972602739726,27798,0.2687296086448272,0.2792155968346248
2001,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.19863013698630136,27798,0.19393996930113436,0.20332030467146836
2001,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.11252446183953033,27798,0.10880952902392498,0.11623939465513568
2001,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.4553846153846154,27798,0.44953020144844175,0.46123902932078903
2001,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.3261538461538461,27798,0.320642712732929,0.33166497957476326
2001,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.12,27798,0.1161798426187603,0.12382015738123969
2001,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.09846153846153846,27798,0.09495906595867594,0.10196401096440098
2001,Baden-Wuerttemberg,Urban regions,Seldom,0.3956185567010309,27798,0.38987020695609603,0.4013669064459658
2001,Baden-Wuerttemberg,Urban regions,At least once per month,0.3071305841924399,27798,0.30170762264895723,0.31255354573592253
2001,Baden-Wuerttemberg,Urban regions,At least once per week,0.17783505154639176,27798,0.17333997121532035,0.18233013187746316
2001,Baden-Wuerttemberg,Urban regions,Never,0.11941580756013746,27798,0.11560369558796714,0.12322791953230779
2001,Baden-Wuerttemberg,Rural regions,Seldom,0.404,27798,0.3982314971904623,0.40976850280953775
2001,Baden-Wuerttemberg,Rural regions,At least once per month,0.308,27798,0.3025727765650811,0.3134272234349189
2001,Baden-Wuerttemberg,Rural regions,Never,0.156,27798,0.1517343735709406,0.1602656264290594
2001,Baden-Wuerttemberg,Rural regions,At least once per week,0.132,27798,0.12802079673515884,0.13597920326484117
2001,Bavaria,Urban regions,Seldom,0.48150732728541523,27798,0.4756334880225701,0.48738116654826036
2001,Bavaria,Urban regions,At least once per month,0.23307745987438938,27798,0.22810724476487573,0.23804767498390303
2001,Bavaria,Urban regions,Never,0.19260293091416608,27798,0.18796713480999336,0.1972387270183388
2001,Bavaria,Urban regions,At least once per week,0.0928122819260293,27798,0.0894011336143219,0.0962234302377367
2001,Bavaria,Rural regions,Seldom,0.4254108723135272,27798,0.4195987828500148,0.4312229617770396
2001,Bavaria,Rural regions,At least once per month,0.26991150442477874,27798,0.2646929796870006,0.27513002916255686
2001,Bavaria,Rural regions,Never,0.1820480404551201,27798,0.17751169417388019,0.18658438673636002
2001,Bavaria,Rural regions,At least once per week,0.12262958280657396,27798,0.11877357046777316,0.12648559514537475
2001,Berlin,Urban regions,Seldom,0.4980891719745223,27798,0.4922113540500132,0.5039669898990313
2001,Berlin,Urban regions,At least once per month,0.32229299363057323,27798,0.3167989043057508,0.32778708295539566
2001,Berlin,Urban regions,Never,0.10063694267515924,27798,0.09710026455624463,0.10417362079407386
2001,Berlin,Urban regions,At least once per week,0.07898089171974522,27798,0.07581026852261626,0.08215151491687418
2001,Brandenburg,Urban regions,Seldom,0.5652173913043478,27798,0.5593897456600564,0.5710450369486392
2001,Brandenburg,Urban regions,At least once per month,0.17391304347826086,27798,0.16945721714083173,0.17836886981569
2001,Brandenburg,Urban regions,At least once per week,0.17391304347826086,27798,0.16945721714083173,0.17836886981569
2001,Brandenburg,Urban regions,Never,0.08695652173913043,27798,0.08364409634638227,0.0902689471318786
2001,Brandenburg,Rural regions,Seldom,0.45588235294117646,27798,0.4500274177484011,0.4617372881339518
2001,Brandenburg,Rural regions,At least once per month,0.3235294117647059,27798,0.3180298176364669,0.32902900589294487
2001,Brandenburg,Rural regions,At least once per week,0.13122171945701358,27798,0.12725248607060768,0.13519095284341948
2001,Brandenburg,Rural regions,Never,0.08936651583710407,27798,0.08601293702674924,0.09272009464745891
2001,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.40298507462686567,27798,0.3972189188484633,0.40875123040526806
2001,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.3582089552238806,27798,0.35257239252857586,0.3638455179191853
2001,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.14925373134328357,27798,0.14506471628815537,0.15344274639841177
2001,Mecklenburg-Western Pomerania,Urban regions,Never,0.08955223880597014,27798,0.08619551942529419,0.0929089581866461
2001,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.4253393665158371,27798,0.419527403933136,0.4311513290985382
2001,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.36877828054298645,27798,0.36310645413240766,0.37445010695356523
2001,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.1493212669683258,27798,0.14513147059067966,0.15351106334597192
2001,Mecklenburg-Western Pomerania,Rural regions,Never,0.05656108597285068,27798,0.05384549060915622,0.05927668133654514
2001,Saxony,Urban regions,Seldom,0.46983311938382544,27798,0.463965966474501,0.4757002722931499
2001,Saxony,Urban regions,At least once per month,0.306803594351733,27798,0.3013822415714,0.312224947132066
2001,Saxony,Urban regions,At least once per week,0.12836970474967907,27798,0.12443740400497783,0.13230200549438031
2001,Saxony,Urban regions,Never,0.09499358151476252,27798,0.09154673252623097,0.09844043050329407
2001,Saxony,Rural regions,At least once per month,0.39294117647058824,27798,0.38719963568045684,0.39868271726071963
2001,Saxony,Rural regions,Seldom,0.3870588235294118,27798,0.38133287841285135,0.3927847686459722
2001,Saxony,Rural regions,At least once per week,0.13176470588235295,27798,0.12778851191016605,0.13574089985453985
2001,Saxony,Rural regions,Never,0.08823529411764706,27798,0.0849009389859458,0.09156964924934832
2001,Saxony-Anhalt,Urban regions,Seldom,0.521505376344086,27798,0.5156329548133406,0.5273777978748314
2001,Saxony-Anhalt,Urban regions,At least once per month,0.2849462365591398,27798,0.27963983505824164,0.290252638060038
2001,Saxony-Anhalt,Urban regions,At least once per week,0.14516129032258066,27798,0.14102018004322678,0.14930240060193453
2001,Saxony-Anhalt,Urban regions,Never,0.04838709677419355,27798,0.0458645208889409,0.050909672659446195
2001,Saxony-Anhalt,Rural regions,Seldom,0.47029702970297027,27798,0.4644295497006131,0.4761645097053274
2001,Saxony-Anhalt,Rural regions,At least once per month,0.31683168316831684,27798,0.31136243718141277,0.3223009291552209
2001,Saxony-Anhalt,Rural regions,At least once per week,0.12376237623762376,27798,0.11989109641372118,0.12763365606152635
2001,Saxony-Anhalt,Rural regions,Never,0.0891089108910891,27798,0.0857596954046692,0.09245812637750901
2001,Thuringa,Urban regions,Seldom,0.5321428571428571,27798,0.5262771544491273,0.538008559836587
2001,Thuringa,Urban regions,At least once per month,0.32857142857142857,27798,0.3230498392374331,0.33409301790542406
2001,Thuringa,Urban regions,At least once per week,0.08214285714285714,27798,0.07891494471170088,0.0853707695740134
2001,Thuringa,Urban regions,Never,0.05714285714285714,27798,0.05441417329911451,0.059871540986599775
2001,Thuringa,Rural regions,Seldom,0.4585152838427948,27798,0.4526576893146961,0.46437287837089347
2001,Thuringa,Rural regions,At least once per month,0.3333333333333333,27798,0.32779163298076613,0.3388750336859005
2001,Thuringa,Rural regions,At least once per week,0.10480349344978165,27798,0.10120271529542849,0.10840427160413482
2001,Thuringa,Rural regions,Never,0.10334788937409024,27798,0.09976929817567598,0.1069264805725045
2005,Schleswig-Holstein,Urban regions,Seldom,0.4548736462093863,25520,0.448764089314912,0.4609832031038606
2005,Schleswig-Holstein,Urban regions,At least once per month,0.3140794223826715,25520,0.30838470213802655,0.31977414262731646
2005,Schleswig-Holstein,Urban regions,At least once per week,0.148014440433213,25520,0.14365747717983257,0.1523714036865934
2005,Schleswig-Holstein,Urban regions,Never,0.08303249097472924,25520,0.07964703832793454,0.08641794362152394
2005,Schleswig-Holstein,Rural regions,Seldom,0.45652173913043476,25520,0.4504103835063975,0.462633094754472
2005,Schleswig-Holstein,Rural regions,At least once per month,0.37228260869565216,25520,0.36635152310688124,0.3782136942844231
2005,Schleswig-Holstein,Rural regions,At least once per week,0.11684782608695653,25520,0.11290648676752087,0.12078916540639219
2005,Schleswig-Holstein,Rural regions,Never,0.05434782608695652,25520,0.05156636788853396,0.057129284285379084
2005,Hamburg,Urban regions,Seldom,0.42105263157894735,25520,0.41499499141974305,0.42711027173815164
2005,Hamburg,Urban regions,At least once per month,0.34385964912280703,25520,0.33803184807185105,0.349687450173763
2005,Hamburg,Urban regions,At least once per week,0.13333333333333333,25520,0.12916261221296577,0.1375040544537009
2005,Hamburg,Urban regions,Never,0.10175438596491228,25520,0.09804510391458819,0.10546366801523636
2005,Lower Saxony,Urban regions,Seldom,0.4817432273262662,25520,0.4756127253279,0.48787372932463235
2005,Lower Saxony,Urban regions,At least once per month,0.3003533568904594,25520,0.29472901958130426,0.3059776941996145
2005,Lower Saxony,Urban regions,Never,0.12603062426383982,25520,0.12195867941157926,0.13010256911610038
2005,Lower Saxony,Urban regions,At least once per week,0.09187279151943463,25520,0.08832888272463388,0.09541670031423538
2005,Lower Saxony,Rural regions,Seldom,0.455531453362256,25520,0.44942117044902186,0.4616417362754901
2005,Lower Saxony,Rural regions,At least once per month,0.3275488069414317,25520,0.3217906415954642,0.33330697228739914
2005,Lower Saxony,Rural regions,Never,0.113882863340564,25520,0.10998532412957746,0.11778040255155053
2005,Lower Saxony,Rural regions,At least once per week,0.10303687635574837,25520,0.0993069575957743,0.10676679511572244
2005,Bremen,Urban regions,Seldom,0.503448275862069,25520,0.4973138289503682,0.5095827227737698
2005,Bremen,Urban regions,At least once per month,0.27586206896551724,25520,0.2703783854845802,0.28134575244645427
2005,Bremen,Urban regions,Never,0.11724137931034483,25520,0.11329428794262424,0.12118847067806542
2005,Bremen,Urban regions,At least once per week,0.10344827586206896,25520,0.09971177540447729,0.10718477631966064
2005,North Rhine-Westphalia,Urban regions,Seldom,0.45577105014191105,25520,0.4496605054566754,0.4618815948271467
2005,North Rhine-Westphalia,Urban regions,At least once per month,0.31385998107852414,25520,0.308166340034757,0.31955362212229127
2005,North Rhine-Westphalia,Urban regions,At least once per week,0.11920529801324503,25520,0.11522971467245495,0.12318088135403511
2005,North Rhine-Westphalia,Urban regions,Never,0.11116367076631978,25520,0.10730703988431559,0.11502030164832397
2005,North Rhine-Westphalia,Rural regions,Seldom,0.5333333333333333,25520,0.5272123881411853,0.5394542785254813
2005,North Rhine-Westphalia,Rural regions,At least once per month,0.24761904761904763,25520,0.242323307593586,0.25291478764450925
2005,North Rhine-Westphalia,Rural regions,Never,0.17142857142857143,25520,0.16680452361504072,0.17605261924210214
2005,North Rhine-Westphalia,Rural regions,At least once per week,0.047619047619047616,25520,0.04500621590125363,0.0502318793368416
2005,Hesse,Urban regions,Seldom,0.47491039426523296,25520,0.46878352964058656,0.48103725888987936
2005,Hesse,Urban regions,At least once per month,0.30913978494623656,25520,0.30346971680313417,0.31480985308933895
2005,Hesse,Urban regions,At least once per week,0.11379928315412187,25520,0.1099029906945249,0.11769557561371884
2005,Hesse,Urban regions,Never,0.10215053763440861,25520,0.09843486171262074,0.10586621355619648
2005,Hesse,Rural regions,Seldom,0.41935483870967744,25520,0.41330056611559546,0.4254091113037594
2005,Hesse,Rural regions,At least once per month,0.3548387096774194,25520,0.34896834092214485,0.3607090784326939
2005,Hesse,Rural regions,At least once per week,0.16129032258064516,25520,0.15677773422241806,0.16580291093887226
2005,Hesse,Rural regions,Never,0.06451612903225806,25520,0.06150195697593329,0.06753030108858284
2005,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.42250530785562634,25520,0.41644484464238246,0.4285657710688702
2005,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.31634819532908703,25520,0.310642403808639,0.32205398684953507
2005,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.16878980891719744,25520,0.16419418716145018,0.1733854306729447
2005,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.09235668789808917,25520,0.08880440522726174,0.09590897056891659
2005,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.4812286689419795,25520,0.47509840087034627,0.48735893701361277
2005,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.27986348122866894,25520,0.2743554515736169,0.285371510883721
2005,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.13651877133105803,25520,0.13230628628447813,0.14073125637763792
2005,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.10238907849829351,25520,0.0986695609022316,0.10610859609435543
2005,Baden-Wuerttemberg,Urban regions,Seldom,0.4275109170305677,25520,0.4214411370942912,0.4335806969668442
2005,Baden-Wuerttemberg,Urban regions,At least once per month,0.31877729257641924,25520,0.3130598214084119,0.3244947637444266
2005,Baden-Wuerttemberg,Urban regions,At least once per week,0.1462882096069869,25520,0.141952341744869,0.1506240774691048
2005,Baden-Wuerttemberg,Urban regions,Never,0.10742358078602621,25520,0.10362441493185857,0.11122274664019384
2005,Baden-Wuerttemberg,Rural regions,Seldom,0.43333333333333335,25520,0.42725351477841367,0.43941315188825303
2005,Baden-Wuerttemberg,Rural regions,At least once per month,0.3238095238095238,25520,0.318068424357429,0.32955062326161866
2005,Baden-Wuerttemberg,Rural regions,Never,0.12380952380952381,25520,0.11976849425153484,0.12785055336751278
2005,Baden-Wuerttemberg,Rural regions,At least once per week,0.11904761904761904,25520,0.11507431032987604,0.12302092776536204
2005,Bavaria,Urban regions,Seldom,0.5024424284717376,25520,0.49630790886197873,0.5085769480814964
2005,Bavaria,Urban regions,At least once per month,0.2777390090718772,25520,0.2722438374971465,0.28323418064660794
2005,Bavaria,Urban regions,Never,0.11584089323098395,25520,0.11191433631134781,0.1197674501506201
2005,Bavaria,Urban regions,At least once per week,0.10397766922540126,25520,0.10023272639690062,0.1077226120539019
2005,Bavaria,Rural regions,Seldom,0.4302486187845304,25520,0.4241740119829599,0.4363232255861009
2005,Bavaria,Rural regions,At least once per month,0.3197513812154696,25520,0.3140292767104777,0.3254734857204615
2005,Bavaria,Rural regions,Never,0.1319060773480663,25520,0.12775432445527848,0.13605783024085413
2005,Bavaria,Rural regions,At least once per week,0.1180939226519337,25520,0.11413441963420436,0.12205342566966305
2005,Berlin,Urban regions,Seldom,0.4766977363515313,25520,0.470569809283932,0.4828256634191306
2005,Berlin,Urban regions,At least once per month,0.28894806924101196,25520,0.2833867696075058,0.2945093688745181
2005,Berlin,Urban regions,At least once per week,0.14513981358189082,25520,0.1408180942149087,0.14946153294887293
2005,Berlin,Urban regions,Never,0.08921438082556592,25520,0.08571701347385097,0.09271174817728087
2005,Brandenburg,Urban regions,Seldom,0.4935064935064935,25520,0.48737241806471515,0.49964056894827186
2005,Brandenburg,Urban regions,At least once per month,0.35064935064935066,25520,0.34479482254152943,0.3565038787571719
2005,Brandenburg,Urban regions,At least once per week,0.14285714285714285,25520,0.13856382224474062,0.14715046346954508
2005,Brandenburg,Urban regions,Never,0.012987012987012988,25520,0.011597918437325792,0.014376107536700183
2005,Brandenburg,Rural regions,Seldom,0.4641509433962264,25520,0.4580321387145543,0.47026974807789856
2005,Brandenburg,Rural regions,At least once per month,0.33962264150943394,25520,0.33381218651765365,0.34543309650121423
2005,Brandenburg,Rural regions,At least once per week,0.09811320754716982,25520,0.09446352167129964,0.10176289342304
2005,Brandenburg,Rural regions,Never,0.09811320754716982,25520,0.09446352167129964,0.10176289342304
2005,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.5362318840579711,25520,0.5301134188221104,0.5423503492938317
2005,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.21739130434782608,25520,0.21233062110337653,0.22245198759227564
2005,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.2028985507246377,25520,0.19796440458620249,0.2078326968630729
2005,Mecklenburg-Western Pomerania,Urban regions,Never,0.043478260869565216,25520,0.040976192108154744,0.04598032963097569
2005,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.5138888888888888,25520,0.5077566632851697,0.520021114492608
2005,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.2824074074074074,25520,0.27688418220007044,0.28793063261474433
2005,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.125,25520,0.12094234826315085,0.12905765173684913
2005,Mecklenburg-Western Pomerania,Rural regions,Never,0.0787037037037037,25520,0.07539990952148394,0.08200749788592347
2005,Saxony,Urban regions,Seldom,0.4868766404199475,25520,0.4807441610131273,0.4930091198267677
2005,Saxony,Urban regions,At least once per month,0.32677165354330706,25520,0.3210170008099455,0.3325263062766686
2005,Saxony,Urban regions,At least once per week,0.1194225721784777,25520,0.11544385818624633,0.12340128617070906
2005,Saxony,Urban regions,Never,0.06692913385826772,25520,0.06386307382962285,0.0699951938869126
2005,Saxony,Rural regions,Seldom,0.46816976127320953,25520,0.4620476117899966,0.47429191075642246
2005,Saxony,Rural regions,At least once per month,0.32625994694960214,25520,0.3205076168511194,0.3320122770480849
2005,Saxony,Rural regions,At least once per week,0.11936339522546419,25520,0.11538553347861552,0.12334125697231285
2005,Saxony,Rural regions,Never,0.08620689655172414,25520,0.08276331256394402,0.08965048053950427
2005,Saxony-Anhalt,Urban regions,Seldom,0.5649717514124294,25520,0.5588891713712711,0.5710543314535876
2005,Saxony-Anhalt,Urban regions,At least once per month,0.2824858757062147,25520,0.2769621852552223,0.2880095661572071
2005,Saxony-Anhalt,Urban regions,At least once per week,0.0847457627118644,25520,0.08132875777103084,0.08816276765269797
2005,Saxony-Anhalt,Urban regions,Never,0.06779661016949153,25520,0.06471217912858457,0.07088104121039848
2005,Saxony-Anhalt,Rural regions,Seldom,0.46582984658298465,25520,0.4597095960406623,0.471950097125307
2005,Saxony-Anhalt,Rural regions,At least once per month,0.3333333333333333,25520,0.32754958377366183,0.3391170828930048
2005,Saxony-Anhalt,Rural regions,At least once per week,0.10320781032078104,25520,0.0994751546678616,0.10694046597370048
2005,Saxony-Anhalt,Rural regions,Never,0.09762900976290098,25520,0.0939873636393382,0.10127065588646376
2005,Thuringa,Urban regions,Seldom,0.5645756457564576,25520,0.5584924307781859,0.5706588607347293
2005,Thuringa,Urban regions,At least once per month,0.2730627306273063,25520,0.2675964060133505,0.2785290552412621
2005,Thuringa,Urban regions,At least once per week,0.11808118081180811,25520,0.11412186280480448,0.12204049881881175
2005,Thuringa,Urban regions,Never,0.04428044280442804,25520,0.04175645675282042,0.04680442885603566
2005,Thuringa,Rural regions,Seldom,0.4675324675324675,25520,0.46141082184093213,0.4736541132240029
2005,Thuringa,Rural regions,At least once per month,0.3262987012987013,25520,0.32054619502168963,0.332051207575713
2005,Thuringa,Rural regions,At least once per week,0.11038961038961038,25520,0.10654475721556766,0.1142344635636531
2005,Thuringa,Rural regions,Never,0.09577922077922078,25520,0.09216854387855132,0.09938989767989025
2007,Schleswig-Holstein,Urban regions,Seldom,0.5236220472440944,25385,0.5174780321139895,0.5297660623741994
2007,Schleswig-Holstein,Urban regions,At least once per month,0.27165354330708663,25385,0.2661815673508222,0.27712551926335105
2007,Schleswig-Holstein,Urban regions,Never,0.16535433070866143,25385,0.16078422393810726,0.1699244374792156
2007,Schleswig-Holstein,Urban regions,At least once per week,0.03937007874015748,25385,0.03697770688784434,0.04176245059247062
2007,Schleswig-Holstein,Rural regions,Seldom,0.46348314606741575,25385,0.457348688803836,0.4696176033309955
2007,Schleswig-Holstein,Rural regions,At least once per month,0.28370786516853935,25385,0.2781622686725673,0.2892534616645114
2007,Schleswig-Holstein,Rural regions,Never,0.13764044943820225,25385,0.1334022175255958,0.1418786813508087
2007,Schleswig-Holstein,Rural regions,At least once per week,0.1151685393258427,25385,0.11124150502393347,0.11909557362775193
2007,Hamburg,Urban regions,Seldom,0.5,25385,0.4938491166357084,0.5061508833642916
2007,Hamburg,Urban regions,At least once per month,0.3458904109589041,25385,0.3400389810590048,0.3517418408588034
2007,Hamburg,Urban regions,Never,0.09246575342465753,25385,0.08890214928233911,0.09602935756697595
2007,Hamburg,Urban regions,At least once per week,0.06164383561643835,25385,0.058685168056238204,0.0646025031766385
2007,Lower Saxony,Urban regions,Seldom,0.46072684642438455,25385,0.45459496642210423,0.46685872642666487
2007,Lower Saxony,Urban regions,At least once per month,0.29425556858147717,25385,0.28864956252407964,0.2998615746388747
2007,Lower Saxony,Urban regions,At least once per week,0.13716295427901523,25385,0.1329309091095825,0.14139499944844797
2007,Lower Saxony,Urban regions,Never,0.10785463071512309,25385,0.10403866294144488,0.1116705984888013
2007,Lower Saxony,Rural regions,Seldom,0.44258872651356995,25385,0.4364785249751007,0.4486989280520392
2007,Lower Saxony,Rural regions,At least once per month,0.33924843423799583,25385,0.33342411040349523,0.34507275807249643
2007,Lower Saxony,Rural regions,At least once per week,0.11377870563674322,25385,0.10987237434554337,0.11768503692794308
2007,Lower Saxony,Rural regions,Never,0.10438413361169102,25385,0.1006227673709503,0.10814549985243174
2007,Bremen,Urban regions,Seldom,0.4489795918367347,25385,0.44286081477461947,0.4550983688988499
2007,Bremen,Urban regions,At least once per month,0.3401360544217687,25385,0.3343080345751343,0.3459640742684031
2007,Bremen,Urban regions,Never,0.10884353741496598,25385,0.10501224065897476,0.11267483417095721
2007,Bremen,Urban regions,At least once per week,0.10204081632653061,25385,0.09831704719179093,0.1057645854612703
2007,North Rhine-Westphalia,Urban regions,Seldom,0.44836889870002455,25385,0.4422508969137362,0.4544869004863129
2007,North Rhine-Westphalia,Urban regions,At least once per month,0.3078243806720628,25385,0.30214596548349343,0.3135027958606322
2007,North Rhine-Westphalia,Urban regions,Never,0.12582781456953643,25385,0.12174786959131417,0.12990775954775868
2007,North Rhine-Westphalia,Urban regions,At least once per week,0.11797890605837626,25385,0.11401056348955985,0.12194724862719267
2007,North Rhine-Westphalia,Rural regions,Seldom,0.4528301886792453,25385,0.4467067378099113,0.45895363954857926
2007,North Rhine-Westphalia,Rural regions,At least once per month,0.3113207547169811,25385,0.3056246230147138,0.3170168864192484
2007,North Rhine-Westphalia,Rural regions,Never,0.14150943396226415,25385,0.13722169884758595,0.14579716907694235
2007,North Rhine-Westphalia,Rural regions,At least once per week,0.09433962264150944,25385,0.09074380847783163,0.09793543680518725
2007,Hesse,Urban regions,Seldom,0.44006999125109364,25385,0.4339634508238736,0.44617653167831367
2007,Hesse,Urban regions,At least once per month,0.3088363954505687,25385,0.30315281311997605,0.3145199777811613
2007,Hesse,Urban regions,At least once per week,0.14348206474190725,25385,0.13916951093209887,0.14779461855171563
2007,Hesse,Urban regions,Never,0.10761154855643044,25385,0.10379936416639858,0.11142373294646231
2007,Hesse,Rural regions,Seldom,0.36693548387096775,25385,0.36100641726672045,0.37286455047521505
2007,Hesse,Rural regions,At least once per month,0.35080645161290325,25385,0.34493577211903337,0.3566771311067731
2007,Hesse,Rural regions,At least once per week,0.20161290322580644,25385,0.19667737768179175,0.20654842876982113
2007,Hesse,Rural regions,Never,0.08064516129032258,25385,0.07729552056597233,0.08399480201467283
2007,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.44519774011299434,25385,0.4390839141234964,0.4513115661024923
2007,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.3129943502824859,25385,0.30728987252686446,0.31869882803810734
