year,pgisced97,quintil_oecd,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Upper Secondary Level,2nd Quintile,Never,0.15386,324,2467,0.13962,0.16810
2001,Upper Secondary Level,3rd Quintile,At least once per week,0.13193,342,2615,0.11896,0.14490
2001,Upper Secondary Level,3rd Quintile,At least once per month,0.31678,841,2615,0.29895,0.33462
2001,Upper Secondary Level,3rd Quintile,Seldom,0.42284,1136,2615,0.40391,0.44178
2001,Upper Secondary Level,3rd Quintile,Never,0.12844,296,2615,0.11562,0.14127
2001,Upper Secondary Level,4th Quintile,At least once per week,0.12630,319,2477,0.11322,0.13939
2001,Upper Secondary Level,4th Quintile,At least once per month,0.31233,820,2477,0.29408,0.33059
2001,Upper Secondary Level,4th Quintile,Seldom,0.45309,1108,2477,0.43348,0.47270
2001,Upper Secondary Level,4th Quintile,Never,0.10828,230,2477,0.09604,0.12052
2001,Upper Secondary Level,5th Quintile,At least once per week,0.10663,211,1928,0.09285,0.12041
2001,Upper Secondary Level,5th Quintile,At least once per month,0.28189,569,1928,0.26180,0.30198
2001,Upper Secondary Level,5th Quintile,Seldom,0.48530,922,1928,0.46298,0.50761
2001,Upper Secondary Level,5th Quintile,Never,0.12619,226,1928,0.11136,0.14101
2001,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.37206,59,113,0.28254,0.46158
2001,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.35670,54,113,0.26799,0.44542
2001,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.33408,63,143,0.25650,0.41166
2001,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.41487,80,143,0.33383,0.49591
2001,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.41071,82,163,0.33495,0.48647
2001,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.38182,81,163,0.30701,0.45664
2001,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.14695,31,217,0.09973,0.19416
2001,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.29526,73,217,0.23443,0.35610
2001,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.48996,113,217,0.42329,0.55663
2001,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.35572,101,252,0.29649,0.41494
2001,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.42096,117,252,0.35988,0.48204
2001,Post-secondary Non-tertiary Level,5th Quintile,Never,0.12710,34,252,0.08590,0.16831
2001,First Stage of Tertiary Education,1st Quintile,At least once per month,0.32572,48,107,0.23651,0.41494
2001,First Stage of Tertiary Education,1st Quintile,Seldom,0.32222,59,107,0.23325,0.41119
2001,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.14330,42,269,0.10135,0.18525
2001,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.32220,102,269,0.26625,0.37815
2001,First Stage of Tertiary Education,2nd Quintile,Seldom,0.44101,125,269,0.38157,0.50046
2001,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.14315,49,381,0.10794,0.17836
2001,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.33656,142,381,0.28905,0.38407
2001,First Stage of Tertiary Education,3rd Quintile,Seldom,0.44071,190,381,0.39079,0.49062
2001,First Stage of Tertiary Education,4th Quintile,At least once per week,0.12115,56,423,0.09002,0.15228
2001,First Stage of Tertiary Education,4th Quintile,At least once per month,0.30422,131,423,0.26032,0.34812
2001,First Stage of Tertiary Education,4th Quintile,Seldom,0.46290,200,423,0.41533,0.51048
2001,First Stage of Tertiary Education,4th Quintile,Never,0.11173,36,423,0.08167,0.14178
2001,First Stage of Tertiary Education,5th Quintile,At least once per week,0.08295,39,368,0.05473,0.11117
2001,First Stage of Tertiary Education,5th Quintile,At least once per month,0.31642,124,368,0.26884,0.36400
2001,First Stage of Tertiary Education,5th Quintile,Seldom,0.53362,205,368,0.48258,0.58466
2001,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.17553,43,216,0.12468,0.22638
2001,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.28842,68,216,0.22787,0.34898
2001,Second Stage of Tertiary Education,1st Quintile,Seldom,0.43266,105,216,0.36644,0.49889
2001,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.10901,38,329,0.07528,0.14273
2001,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.30217,108,329,0.25247,0.35187
2001,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.49763,183,329,0.44352,0.55174
2001,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.13258,61,544,0.10406,0.16110
2001,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.27020,163,544,0.23284,0.30755
2001,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.48388,268,544,0.44184,0.52591
2001,Second Stage of Tertiary Education,3rd Quintile,Never,0.11335,52,544,0.08668,0.14001
2001,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.10860,90,852,0.08770,0.12951
2001,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.28712,259,852,0.25673,0.31752
2001,Second Stage of Tertiary Education,4th Quintile,Seldom,0.52590,451,852,0.49236,0.55945
2001,Second Stage of Tertiary Education,4th Quintile,Never,0.07837,52,852,0.06031,0.09643
2001,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.08361,118,1539,0.06978,0.09745
2001,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.27052,424,1539,0.24832,0.29272
2001,Second Stage of Tertiary Education,5th Quintile,Seldom,0.51526,819,1539,0.49028,0.54024
2001,Second Stage of Tertiary Education,5th Quintile,Never,0.13060,178,1539,0.11376,0.14744
2005,No answer / don't know,1st Quintile,At least once per month,0.42404,36,68,0.30571,0.54238
2005,No answer / don't know,1st Quintile,Seldom,0.34118,32,68,0.22765,0.45470
2005,Pre-primary Level,1st Quintile,At least once per month,0.33747,46,95,0.24188,0.43306
2005,Pre-primary Level,1st Quintile,Seldom,0.38582,49,95,0.28741,0.48422
2005,Pre-primary Level,2nd Quintile,At least once per month,0.27366,32,96,0.18401,0.36332
2005,Pre-primary Level,2nd Quintile,Seldom,0.51753,64,96,0.41704,0.61801
2005,Pre-primary Level,3rd Quintile,At least once per month,0.27158,32,74,0.16955,0.37362
2005,Pre-primary Level,3rd Quintile,Seldom,0.41569,42,74,0.30263,0.52874
2005,Pre-primary Level,4th Quintile,At least once per month,0.35077,39,89,0.25107,0.45048
2005,Pre-primary Level,4th Quintile,Seldom,0.47578,50,89,0.37144,0.58013
2005,Pre-primary Level,5th Quintile,At least once per month,0.44685,76,147,0.36621,0.52750
2005,Pre-primary Level,5th Quintile,Seldom,0.37999,71,147,0.30126,0.45873
2005,Primary Level,1st Quintile,At least once per month,0.28448,41,115,0.20166,0.36730
2005,Primary Level,1st Quintile,Seldom,0.38187,41,115,0.29268,0.47106
2005,Primary Level,1st Quintile,Never,0.16240,33,115,0.09470,0.23011
2005,Lower Secondary Level,1st Quintile,At least once per week,0.17977,131,734,0.15197,0.20757
2005,Lower Secondary Level,1st Quintile,At least once per month,0.24514,180,734,0.21400,0.27628
2005,Lower Secondary Level,1st Quintile,Seldom,0.35920,271,734,0.32447,0.39394
2005,Lower Secondary Level,1st Quintile,Never,0.21589,152,734,0.18610,0.24567
2005,Lower Secondary Level,2nd Quintile,At least once per week,0.12341,85,595,0.09696,0.14986
2005,Lower Secondary Level,2nd Quintile,At least once per month,0.24601,164,595,0.21138,0.28065
2005,Lower Secondary Level,2nd Quintile,Seldom,0.41341,234,595,0.37381,0.45302
2005,Lower Secondary Level,2nd Quintile,Never,0.21716,112,595,0.18400,0.25032
2005,Lower Secondary Level,3rd Quintile,At least once per week,0.14337,74,426,0.11006,0.17669
2005,Lower Secondary Level,3rd Quintile,At least once per month,0.27163,114,426,0.22934,0.31391
2005,Lower Secondary Level,3rd Quintile,Seldom,0.35497,154,426,0.30948,0.40046
2005,Lower Secondary Level,3rd Quintile,Never,0.23003,84,426,0.19002,0.27004
2005,Lower Secondary Level,4th Quintile,At least once per week,0.12317,53,393,0.09064,0.15571
2005,Lower Secondary Level,4th Quintile,At least once per month,0.28479,115,393,0.24011,0.32947
2005,Lower Secondary Level,4th Quintile,Seldom,0.40265,162,393,0.35410,0.45120
2005,Lower Secondary Level,4th Quintile,Never,0.18938,63,393,0.15060,0.22817
2005,Lower Secondary Level,5th Quintile,At least once per month,0.34167,69,198,0.27544,0.40790
2005,Lower Secondary Level,5th Quintile,Seldom,0.40730,96,198,0.33868,0.47591
2005,Lower Secondary Level,5th Quintile,Never,0.15266,33,198,0.10243,0.20288
2005,Upper Secondary Level,1st Quintile,At least once per week,0.14408,205,1586,0.12679,0.16137
2005,Upper Secondary Level,1st Quintile,At least once per month,0.30523,530,1586,0.28255,0.32790
2005,Upper Secondary Level,1st Quintile,Seldom,0.39552,640,1586,0.37145,0.41959
2005,Upper Secondary Level,1st Quintile,Never,0.15518,211,1586,0.13735,0.17300
2005,Upper Secondary Level,2nd Quintile,At least once per week,0.13047,253,2078,0.11598,0.14495
2005,Upper Secondary Level,2nd Quintile,At least once per month,0.32390,689,2078,0.30378,0.34403
2005,Upper Secondary Level,2nd Quintile,Seldom,0.39409,874,2078,0.37308,0.41511
2005,Upper Secondary Level,2nd Quintile,Never,0.15154,262,2078,0.13612,0.16696
2005,Upper Secondary Level,3rd Quintile,At least once per week,0.11073,248,2154,0.09748,0.12399
2005,Upper Secondary Level,3rd Quintile,At least once per month,0.32644,674,2154,0.30663,0.34625
2005,Upper Secondary Level,3rd Quintile,Seldom,0.45550,1032,2154,0.43446,0.47653
2005,Upper Secondary Level,3rd Quintile,Never,0.10733,200,2154,0.09425,0.12040
2005,Upper Secondary Level,4th Quintile,At least once per week,0.12214,268,2239,0.10858,0.13571
2005,Upper Secondary Level,4th Quintile,At least once per month,0.31312,729,2239,0.29390,0.33233
2005,Upper Secondary Level,4th Quintile,Seldom,0.46856,1050,2239,0.44788,0.48923
2005,Upper Secondary Level,4th Quintile,Never,0.09618,192,2239,0.08397,0.10840
2005,Upper Secondary Level,5th Quintile,At least once per week,0.09954,231,2131,0.08683,0.11226
2005,Upper Secondary Level,5th Quintile,At least once per month,0.30843,657,2131,0.28882,0.32805
2005,Upper Secondary Level,5th Quintile,Seldom,0.49159,1037,2131,0.47036,0.51282
2005,Upper Secondary Level,5th Quintile,Never,0.10043,206,2131,0.08767,0.11320
2005,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.33628,45,105,0.24548,0.42708
2005,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.42202,60,105,0.32710,0.51694
2005,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.35042,52,130,0.26809,0.43275
2005,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.42289,78,130,0.33764,0.50814
2005,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.46561,88,182,0.39294,0.53828
2005,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.44773,94,182,0.37528,0.52017
2005,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.34397,87,202,0.27830,0.40964
2005,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.50377,115,202,0.43465,0.57289
2005,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.35449,132,319,0.30192,0.40707
2005,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.47120,187,319,0.41634,0.52606
2005,First Stage of Tertiary Education,1st Quintile,At least once per month,0.30762,36,84,0.20833,0.40691
2005,First Stage of Tertiary Education,1st Quintile,Seldom,0.40263,48,84,0.29712,0.50814
2005,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.32498,77,211,0.26163,0.38833
2005,First Stage of Tertiary Education,2nd Quintile,Seldom,0.38733,101,211,0.32144,0.45322
2005,First Stage of Tertiary Education,2nd Quintile,Never,0.18219,33,211,0.12998,0.23440
2005,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.40065,116,250,0.33978,0.46152
2005,First Stage of Tertiary Education,3rd Quintile,Seldom,0.42003,134,250,0.35872,0.48133
2005,First Stage of Tertiary Education,4th Quintile,At least once per week,0.15715,59,395,0.12121,0.19308
2005,First Stage of Tertiary Education,4th Quintile,At least once per month,0.32306,144,395,0.27688,0.36924
2005,First Stage of Tertiary Education,4th Quintile,Seldom,0.44727,192,395,0.39817,0.49636
2005,First Stage of Tertiary Education,5th Quintile,At least once per week,0.11660,50,451,0.08695,0.14626
2005,First Stage of Tertiary Education,5th Quintile,At least once per month,0.27595,135,451,0.23465,0.31725
2005,First Stage of Tertiary Education,5th Quintile,Seldom,0.55508,266,451,0.50917,0.60100
2005,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.35364,72,162,0.27979,0.42750
2005,Second Stage of Tertiary Education,1st Quintile,Seldom,0.39615,90,162,0.32060,0.47170
2005,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.27407,93,253,0.21900,0.32915
2005,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.54349,160,253,0.48199,0.60499
2005,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.11579,54,476,0.08702,0.14457
2005,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.27551,141,476,0.23533,0.31569
2005,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.52260,244,476,0.47768,0.56752
2005,Second Stage of Tertiary Education,3rd Quintile,Never,0.08609,37,476,0.06087,0.11132
2005,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.09000,59,800,0.07015,0.10984
2005,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.33698,271,800,0.30420,0.36975
2005,Second Stage of Tertiary Education,4th Quintile,Seldom,0.51808,429,800,0.48343,0.55273
2005,Second Stage of Tertiary Education,4th Quintile,Never,0.05494,41,800,0.03914,0.07075
2005,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.09311,222,2361,0.08138,0.10483
2005,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.26936,659,2361,0.25146,0.28726
2005,Second Stage of Tertiary Education,5th Quintile,Seldom,0.53696,1264,2361,0.51685,0.55708
2005,Second Stage of Tertiary Education,5th Quintile,Never,0.10057,216,2361,0.08843,0.11270
2007,No answer / don't know,1st Quintile,At least once per month,0.37357,34,76,0.26408,0.48305
2007,No answer / don't know,1st Quintile,Seldom,0.32672,42,76,0.22057,0.43286
2007,Pre-primary Level,3rd Quintile,At least once per month,0.45449,31,31,0.27631,0.63267
2007,Pre-primary Level,4th Quintile,At least once per month,0.53826,33,33,0.36553,0.71099
2007,Pre-primary Level,5th Quintile,Seldom,0.46775,39,39,0.30911,0.62640
2007,Primary Level,1st Quintile,Seldom,0.41068,45,78,0.30079,0.52056
2007,Primary Level,1st Quintile,Never,0.24654,33,78,0.15027,0.34281
2007,Lower Secondary Level,1st Quintile,At least once per week,0.14298,98,669,0.11644,0.16953
2007,Lower Secondary Level,1st Quintile,At least once per month,0.23630,157,669,0.20408,0.26851
2007,Lower Secondary Level,1st Quintile,Seldom,0.35383,244,669,0.31756,0.39009
2007,Lower Secondary Level,1st Quintile,Never,0.26689,170,669,0.23335,0.30044
2007,Lower Secondary Level,2nd Quintile,At least once per week,0.16538,87,556,0.13447,0.19629
2007,Lower Secondary Level,2nd Quintile,At least once per month,0.26932,144,556,0.23241,0.30623
2007,Lower Secondary Level,2nd Quintile,Seldom,0.34296,206,556,0.30347,0.38246
2007,Lower Secondary Level,2nd Quintile,Never,0.22233,119,556,0.18774,0.25693
2007,Lower Secondary Level,3rd Quintile,At least once per week,0.13536,71,439,0.10332,0.16740
2007,Lower Secondary Level,3rd Quintile,At least once per month,0.26775,125,439,0.22628,0.30922
2007,Lower Secondary Level,3rd Quintile,Seldom,0.35904,156,439,0.31411,0.40397
2007,Lower Secondary Level,3rd Quintile,Never,0.23785,87,439,0.19797,0.27772
2007,Lower Secondary Level,4th Quintile,At least once per week,0.17517,55,344,0.13494,0.21539
2007,Lower Secondary Level,4th Quintile,At least once per month,0.27069,101,344,0.22366,0.31771
2007,Lower Secondary Level,4th Quintile,Seldom,0.35592,125,344,0.30525,0.40659
2007,Lower Secondary Level,4th Quintile,Never,0.19823,63,344,0.15603,0.24042
2007,Lower Secondary Level,5th Quintile,At least once per month,0.24954,52,128,0.17428,0.32480
2007,Lower Secondary Level,5th Quintile,Seldom,0.40005,76,128,0.31485,0.48526
2007,Upper Secondary Level,1st Quintile,At least once per week,0.13405,229,1738,0.11803,0.15008
2007,Upper Secondary Level,1st Quintile,At least once per month,0.30677,546,1738,0.28509,0.32846
2007,Upper Secondary Level,1st Quintile,Seldom,0.40214,711,1738,0.37908,0.42520
2007,Upper Secondary Level,1st Quintile,Never,0.15703,252,1738,0.13992,0.17414
2007,Upper Secondary Level,2nd Quintile,At least once per week,0.10858,246,2019,0.09501,0.12216
2007,Upper Secondary Level,2nd Quintile,At least once per month,0.31903,666,2019,0.29870,0.33937
2007,Upper Secondary Level,2nd Quintile,Seldom,0.42896,851,2019,0.40737,0.45056
2007,Upper Secondary Level,2nd Quintile,Never,0.14342,256,2019,0.12813,0.15871
2007,Upper Secondary Level,3rd Quintile,At least once per week,0.12754,286,2180,0.11354,0.14155
2007,Upper Secondary Level,3rd Quintile,At least once per month,0.34543,724,2180,0.32546,0.36539
2007,Upper Secondary Level,3rd Quintile,Seldom,0.42444,951,2180,0.40368,0.44519
2007,Upper Secondary Level,3rd Quintile,Never,0.10259,219,2180,0.08985,0.11533
2007,Upper Secondary Level,4th Quintile,At least once per week,0.11605,279,2232,0.10276,0.12934
2007,Upper Secondary Level,4th Quintile,At least once per month,0.36435,791,2232,0.34438,0.38432
2007,Upper Secondary Level,4th Quintile,Seldom,0.42225,956,2232,0.40176,0.44275
2007,Upper Secondary Level,4th Quintile,Never,0.09735,206,2232,0.08505,0.10965
2007,Upper Secondary Level,5th Quintile,At least once per week,0.11417,266,2090,0.10053,0.12780
2007,Upper Secondary Level,5th Quintile,At least once per month,0.30561,645,2090,0.28585,0.32536
2007,Upper Secondary Level,5th Quintile,Seldom,0.45856,948,2090,0.43719,0.47993
2007,Upper Secondary Level,5th Quintile,Never,0.12167,231,2090,0.10765,0.13569
2007,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.47982,64,120,0.39005,0.56958
2007,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.36880,56,120,0.28211,0.45549
2007,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.36180,67,143,0.28276,0.44083
2007,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.48187,76,143,0.39968,0.56405
2007,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.33687,73,178,0.26724,0.40650
2007,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.48579,105,178,0.41216,0.55942
2007,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.32959,97,225,0.26803,0.39115
2007,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.49388,128,225,0.42840,0.55935
2007,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.11954,35,345,0.08525,0.15382
2007,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.31533,105,345,0.26623,0.36443
2007,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.43644,171,345,0.38403,0.48885
2007,Post-secondary Non-tertiary Level,5th Quintile,Never,0.12870,34,345,0.09331,0.16408
2007,First Stage of Tertiary Education,1st Quintile,At least once per month,0.27327,37,84,0.17739,0.36914
2007,First Stage of Tertiary Education,1st Quintile,Seldom,0.35439,47,84,0.25148,0.45730
2007,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.39213,97,189,0.32234,0.46192
2007,First Stage of Tertiary Education,2nd Quintile,Seldom,0.37852,92,189,0.30919,0.44785
2007,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.35329,118,296,0.29875,0.40784
2007,First Stage of Tertiary Education,3rd Quintile,Seldom,0.43976,142,296,0.38312,0.49641
2007,First Stage of Tertiary Education,3rd Quintile,Never,0.13602,36,296,0.09690,0.17514
2007,First Stage of Tertiary Education,4th Quintile,At least once per week,0.13941,45,361,0.10363,0.17520
2007,First Stage of Tertiary Education,4th Quintile,At least once per month,0.35065,136,361,0.30135,0.39994
2007,First Stage of Tertiary Education,4th Quintile,Seldom,0.44121,180,361,0.38992,0.49250
2007,First Stage of Tertiary Education,5th Quintile,At least once per week,0.08215,42,420,0.05586,0.10844
2007,First Stage of Tertiary Education,5th Quintile,At least once per month,0.29877,132,420,0.25494,0.34260
2007,First Stage of Tertiary Education,5th Quintile,Seldom,0.56642,246,420,0.51897,0.61388
2007,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.33552,71,161,0.26236,0.40869
2007,Second Stage of Tertiary Education,1st Quintile,Seldom,0.43577,90,161,0.35893,0.51260
2007,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.13963,49,313,0.10117,0.17809
2007,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.30669,107,313,0.25552,0.35786
2007,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.48123,157,313,0.42579,0.53667
2007,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.10294,63,544,0.07738,0.12850
2007,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.31183,165,544,0.27287,0.35080
2007,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.49663,272,544,0.45457,0.53868
2007,Second Stage of Tertiary Education,3rd Quintile,Never,0.08860,44,544,0.06470,0.11250
2007,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.08357,86,924,0.06571,0.10142
2007,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.30628,288,924,0.27654,0.33602
2007,Second Stage of Tertiary Education,4th Quintile,Seldom,0.54355,495,924,0.51142,0.57569
2007,Second Stage of Tertiary Education,4th Quintile,Never,0.06660,55,924,0.05052,0.08269
2007,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.09905,259,2357,0.08699,0.11111
2007,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.27888,653,2357,0.26077,0.29699
2007,Second Stage of Tertiary Education,5th Quintile,Seldom,0.51264,1199,2357,0.49246,0.53283
2007,Second Stage of Tertiary Education,5th Quintile,Never,0.10943,246,2357,0.09683,0.12204
2009,No answer / don't know,1st Quintile,At least once per month,0.32642,41,76,0.22030,0.43254
2009,No answer / don't know,1st Quintile,Seldom,0.39299,35,76,0.28245,0.50352
2009,Pre-primary Level,4th Quintile,Seldom,0.46071,34,34,0.29065,0.63078
2009,Pre-primary Level,5th Quintile,At least once per month,0.41066,35,35,0.24530,0.57602
2009,Primary Level,1st Quintile,Never,0.35065,33,33,0.18532,0.51599
2009,Lower Secondary Level,1st Quintile,At least once per week,0.13681,78,588,0.10901,0.16461
2009,Lower Secondary Level,1st Quintile,At least once per month,0.22183,141,588,0.18822,0.25545
2009,Lower Secondary Level,1st Quintile,Seldom,0.37219,215,588,0.33309,0.41130
2009,Lower Secondary Level,1st Quintile,Never,0.26916,154,588,0.23328,0.30504
2009,Lower Secondary Level,2nd Quintile,At least once per week,0.11804,50,456,0.08840,0.14769
2009,Lower Secondary Level,2nd Quintile,At least once per month,0.30597,137,456,0.26362,0.34831
2009,Lower Secondary Level,2nd Quintile,Seldom,0.39298,185,456,0.34810,0.43786
2009,Lower Secondary Level,2nd Quintile,Never,0.18301,84,456,0.14748,0.21854
2009,Lower Secondary Level,3rd Quintile,At least once per week,0.11542,45,359,0.08232,0.14852
2009,Lower Secondary Level,3rd Quintile,At least once per month,0.28342,108,359,0.23674,0.33011
2009,Lower Secondary Level,3rd Quintile,Seldom,0.39276,141,359,0.34217,0.44335
2009,Lower Secondary Level,3rd Quintile,Never,0.20840,65,359,0.16633,0.25048
2009,Lower Secondary Level,4th Quintile,At least once per month,0.27220,71,220,0.21325,0.33115
2009,Lower Secondary Level,4th Quintile,Seldom,0.42436,104,220,0.35890,0.48982
2009,Lower Secondary Level,4th Quintile,Never,0.22625,45,220,0.17083,0.28167
2009,Lower Secondary Level,5th Quintile,Seldom,0.43341,50,50,0.29466,0.57217
2009,Upper Secondary Level,1st Quintile,At least once per week,0.11865,178,1544,0.10252,0.13479
2009,Upper Secondary Level,1st Quintile,At least once per month,0.31497,495,1544,0.29180,0.33815
2009,Upper Secondary Level,1st Quintile,Seldom,0.41317,643,1544,0.38861,0.43774
2009,Upper Secondary Level,1st Quintile,Never,0.15320,228,1544,0.13523,0.17117
2009,Upper Secondary Level,2nd Quintile,At least once per week,0.11917,212,1868,0.10447,0.13386
2009,Upper Secondary Level,2nd Quintile,At least once per month,0.29286,543,1868,0.27222,0.31350
2009,Upper Secondary Level,2nd Quintile,Seldom,0.44796,869,1868,0.42540,0.47052
2009,Upper Secondary Level,2nd Quintile,Never,0.14002,244,1868,0.12428,0.15576
2009,Upper Secondary Level,3rd Quintile,At least once per week,0.08543,163,1889,0.07282,0.09804
2009,Upper Secondary Level,3rd Quintile,At least once per month,0.33977,630,1889,0.31841,0.36114
2009,Upper Secondary Level,3rd Quintile,Seldom,0.48148,919,1889,0.45894,0.50402
2009,Upper Secondary Level,3rd Quintile,Never,0.09331,177,1889,0.08019,0.10644
2009,Upper Secondary Level,4th Quintile,At least once per week,0.12821,238,1976,0.11347,0.14296
2009,Upper Secondary Level,4th Quintile,At least once per month,0.32745,665,1976,0.30676,0.34815
2009,Upper Secondary Level,4th Quintile,Seldom,0.46534,917,1976,0.44334,0.48734
2009,Upper Secondary Level,4th Quintile,Never,0.07900,156,1976,0.06710,0.09089
2009,Upper Secondary Level,5th Quintile,At least once per week,0.07415,150,1727,0.06179,0.08651
2009,Upper Secondary Level,5th Quintile,At least once per month,0.30672,498,1727,0.28496,0.32847
2009,Upper Secondary Level,5th Quintile,Seldom,0.50581,896,1727,0.48222,0.52940
2009,Upper Secondary Level,5th Quintile,Never,0.11332,183,1727,0.09837,0.12828
2009,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.42841,48,84,0.32195,0.53487
2009,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.32519,36,84,0.22441,0.42597
2009,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.21568,37,115,0.14018,0.29119
2009,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.50191,78,115,0.41013,0.59369
2009,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.40274,67,162,0.32698,0.47850
2009,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.45606,95,162,0.37913,0.53300
2009,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.31723,74,190,0.25088,0.38358
2009,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.51318,116,190,0.44192,0.58444
2009,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.27297,96,252,0.21786,0.32808
2009,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.45891,156,252,0.39726,0.52055
2009,First Stage of Tertiary Education,1st Quintile,Seldom,0.46743,55,55,0.33436,0.60051
2009,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.22913,54,153,0.16231,0.29594
2009,First Stage of Tertiary Education,2nd Quintile,Seldom,0.48277,99,153,0.40333,0.56221
2009,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.10156,32,266,0.06519,0.13793
2009,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.37970,104,266,0.32126,0.43813
2009,First Stage of Tertiary Education,3rd Quintile,Seldom,0.44150,130,266,0.38171,0.50129
2009,First Stage of Tertiary Education,4th Quintile,At least once per week,0.08768,32,315,0.05639,0.11896
2009,First Stage of Tertiary Education,4th Quintile,At least once per month,0.32077,117,315,0.26914,0.37240
2009,First Stage of Tertiary Education,4th Quintile,Seldom,0.50395,166,315,0.44865,0.55926
