,Unnamed: 0,year,bula_h,sampreg,pli0095_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
322,322,1997,Berlin,West,Seldom,0.43744,123,12550,0.38895,0.48503
323,323,1997,Berlin,West,Never,0.19388,40,12550,0.15658,0.23329
324,324,1997,Berlin,East,At least once per week,0.15633,31,12550,0.12625,0.19009
325,325,1997,Berlin,East,At least once per month,0.39105,79,12550,0.346,0.42859
326,326,1997,Berlin,East,Seldom,0.45262,104,12550,0.40697,0.49775
327,327,1997,Brandenburg,East,At least once per week,0.12211,70,12550,0.10864,0.137
328,328,1997,Brandenburg,East,At least once per month,0.30919,180,12550,0.28093,0.33677
329,329,1997,Brandenburg,East,Seldom,0.4661,292,12550,0.4336,0.49813
330,330,1997,Brandenburg,East,Never,0.10259,52,12550,0.08957,0.11796
331,331,1997,Mecklenburg-Western Pomerania,East,At least once per week,0.20918,65,12550,0.17921,0.2299
332,332,1997,Mecklenburg-Western Pomerania,East,At least once per month,0.29466,109,12550,0.26279,0.32624
333,333,1997,Mecklenburg-Western Pomerania,East,Seldom,0.49617,190,12550,0.45665,0.54166
334,334,1997,Saxony,East,At least once per week,0.11453,118,12550,0.10475,0.12672
335,335,1997,Saxony,East,At least once per month,0.29944,319,12550,0.27859,0.3233
336,336,1997,Saxony,East,Seldom,0.48168,545,12550,0.45753,0.50377
337,337,1997,Saxony,East,Never,0.10435,89,12550,0.09243,0.11739
338,338,1997,Saxony-Anhalt,East,At least once per week,0.10784,72,12550,0.09377,0.12336
339,339,1997,Saxony-Anhalt,East,At least once per month,0.34588,229,12550,0.31495,0.37692
340,340,1997,Saxony-Anhalt,East,Seldom,0.43583,304,12550,0.3996,0.4702
341,341,1997,Saxony-Anhalt,East,Never,0.11045,57,12550,0.09546,0.12715
342,342,1997,Thuringa,East,At least once per week,0.096,61,12550,0.07843,0.11531
343,343,1997,Thuringa,East,At least once per month,0.3111,214,12550,0.28603,0.33701
344,344,1997,Thuringa,East,Seldom,0.48237,327,12550,0.45451,0.51793
345,345,1997,Thuringa,East,Never,0.11053,58,12550,0.09017,0.13334
346,346,1999,Schleswig-Holstein,West,At least once per month,0.34117,92,13404,0.30457,0.38008
347,347,1999,Schleswig-Holstein,West,Seldom,0.65883,173,13404,0.60184,0.71678
348,348,1999,Hamburg,West,At least once per month,0.31139,42,13404,0.24731,0.39547
349,349,1999,Hamburg,West,Seldom,0.68861,67,13404,0.59166,0.77733
350,350,1999,Lower Saxony,West,At least once per week,0.09351,119,13404,0.08331,0.10711
351,351,1999,Lower Saxony,West,At least once per month,0.28848,356,13404,0.26874,0.3078
352,352,1999,Lower Saxony,West,Seldom,0.5115,584,13404,0.484,0.54069
353,353,1999,Lower Saxony,West,Never,0.10651,102,13404,0.09378,0.1189
354,354,1999,Bremen,West,Seldom,1.0,37,13404,0.84009,1.16825
355,355,1999,North Rhine-Westphalia,West,At least once per week,0.09354,273,13404,0.08547,0.10153
356,356,1999,North Rhine-Westphalia,West,At least once per month,0.26823,738,13404,0.25245,0.27989
357,357,1999,North Rhine-Westphalia,West,Seldom,0.49768,1345,13404,0.47816,0.51883
358,358,1999,North Rhine-Westphalia,West,Never,0.14055,328,13404,0.12957,0.15205
359,359,1999,Hesse,West,At least once per week,0.11339,108,13404,0.09973,0.12652
360,360,1999,Hesse,West,At least once per month,0.27386,277,13404,0.25279,0.29665
361,361,1999,Hesse,West,Seldom,0.48415,407,13404,0.44823,0.52043
362,362,1999,Hesse,West,Never,0.12861,96,13404,0.10973,0.1505
363,363,1999,"Rhineland-Palatinate, Saarland",West,At least once per week,0.09516,74,13404,0.08361,0.11052
364,364,1999,"Rhineland-Palatinate, Saarland",West,At least once per month,0.28613,254,13404,0.26639,0.31027
365,365,1999,"Rhineland-Palatinate, Saarland",West,Seldom,0.43772,324,13404,0.41026,0.46987
366,366,1999,"Rhineland-Palatinate, Saarland",West,Never,0.18098,115,13404,0.16055,0.20163
367,367,1999,Baden-Wuerttemberg,West,At least once per week,0.12777,226,13404,0.11237,0.14349
368,368,1999,Baden-Wuerttemberg,West,At least once per month,0.2686,503,13404,0.2498,0.29026
369,369,1999,Baden-Wuerttemberg,West,Seldom,0.45688,760,13404,0.42957,0.48409
370,370,1999,Baden-Wuerttemberg,West,Never,0.14675,230,13404,0.1307,0.16608
371,371,1999,Bavaria,West,At least once per week,0.10528,197,13404,0.09622,0.11513
372,372,1999,Bavaria,West,At least once per month,0.22967,463,13404,0.21515,0.24413
373,373,1999,Bavaria,West,Seldom,0.48067,845,13404,0.45719,0.50395
374,374,1999,Bavaria,West,Never,0.18438,276,13404,0.17075,0.19907
375,375,1999,Berlin,West,At least once per week,0.151,40,13404,0.1254,0.18132
376,376,1999,Berlin,West,At least once per month,0.25638,83,13404,0.2337,0.28925
377,377,1999,Berlin,West,Seldom,0.4456,133,13404,0.40158,0.49366
378,378,1999,Berlin,West,Never,0.14702,32,13404,0.12332,0.17594
379,379,1999,Berlin,East,At least once per month,0.29485,54,13404,0.25711,0.34044
380,380,1999,Berlin,East,Seldom,0.70515,134,13404,0.65238,0.76738
381,381,1999,Brandenburg,East,At least once per week,0.11085,60,13404,0.09521,0.12726
382,382,1999,Brandenburg,East,At least once per month,0.29026,171,13404,0.25945,0.32907
383,383,1999,Brandenburg,East,Seldom,0.52366,324,13404,0.48556,0.55558
384,384,1999,Brandenburg,East,Never,0.07523,37,13404,0.06136,0.09158
385,385,1999,Mecklenburg-Western Pomerania,East,At least once per week,0.15088,46,13404,0.12536,0.17984
386,386,1999,Mecklenburg-Western Pomerania,East,At least once per month,0.34834,137,13404,0.31084,0.39081
387,387,1999,Mecklenburg-Western Pomerania,East,Seldom,0.50077,192,13404,0.44778,0.55611
388,388,1999,Saxony,East,At least once per week,0.08532,98,13404,0.07849,0.09323
389,389,1999,Saxony,East,At least once per month,0.30551,374,13404,0.28662,0.32511
390,390,1999,Saxony,East,Seldom,0.51349,593,13404,0.48753,0.53965
391,391,1999,Saxony,East,Never,0.09569,79,13404,0.08398,0.10489
392,392,1999,Saxony-Anhalt,East,At least once per week,0.11679,79,13404,0.10158,0.13608
393,393,1999,Saxony-Anhalt,East,At least once per month,0.28322,205,13404,0.25987,0.31068
394,394,1999,Saxony-Anhalt,East,Seldom,0.4867,347,13404,0.45447,0.52298
395,395,1999,Saxony-Anhalt,East,Never,0.1133,58,13404,0.10028,0.12871
396,396,1999,Thuringa,East,At least once per week,0.09273,59,13404,0.07866,0.10477
397,397,1999,Thuringa,East,At least once per month,0.26683,223,13404,0.24955,0.2857
398,398,1999,Thuringa,East,Seldom,0.51334,369,13404,0.47741,0.55366
399,399,1999,Thuringa,East,Never,0.1271,66,13404,0.10633,0.14453
400,400,2001,Schleswig-Holstein,West,At least once per week,0.12151,87,21664,0.10644,0.14195
401,401,2001,Schleswig-Holstein,West,At least once per month,0.32274,212,21664,0.30309,0.34817
402,402,2001,Schleswig-Holstein,West,Seldom,0.44535,275,21664,0.41659,0.47836
403,403,2001,Schleswig-Holstein,West,Never,0.1104,68,21664,0.09686,0.12193
404,404,2001,Hamburg,West,At least once per week,0.11865,33,21664,0.10225,0.14025
405,405,2001,Hamburg,West,At least once per month,0.27335,77,21664,0.24152,0.30488
406,406,2001,Hamburg,West,Seldom,0.45569,124,21664,0.40991,0.49362
407,407,2001,Hamburg,West,Never,0.1523,36,21664,0.13331,0.17099
408,408,2001,Lower Saxony,West,At least once per week,0.11473,205,21664,0.10689,0.12368
409,409,2001,Lower Saxony,West,At least once per month,0.30169,547,21664,0.28598,0.315
410,410,2001,Lower Saxony,West,Seldom,0.45155,858,21664,0.43645,0.47173
411,411,2001,Lower Saxony,West,Never,0.13203,222,21664,0.124,0.14183
412,412,2001,Bremen,West,At least once per month,0.29698,40,21664,0.24087,0.34629
413,413,2001,Bremen,West,Seldom,0.70302,69,21664,0.62971,0.77602
414,414,2001,North Rhine-Westphalia,West,At least once per week,0.1144,531,21664,0.10928,0.12041
415,415,2001,North Rhine-Westphalia,West,At least once per month,0.30664,1467,21664,0.29678,0.31529
416,416,2001,North Rhine-Westphalia,West,Seldom,0.44692,2075,21664,0.43499,0.4585
417,417,2001,North Rhine-Westphalia,West,Never,0.13205,535,21664,0.12676,0.13839
418,418,2001,Hesse,West,At least once per week,0.1434,207,21664,0.13426,0.15435
419,419,2001,Hesse,West,At least once per month,0.30531,484,21664,0.29161,0.32214
420,420,2001,Hesse,West,Seldom,0.41076,603,21664,0.39054,0.43264
421,421,2001,Hesse,West,Never,0.14053,182,21664,0.12816,0.15121
422,422,2001,"Rhineland-Palatinate, Saarland",West,At least once per week,0.10149,147,21664,0.09428,0.11005
423,423,2001,"Rhineland-Palatinate, Saarland",West,At least once per month,0.26829,386,21664,0.25216,0.28323
424,424,2001,"Rhineland-Palatinate, Saarland",West,Seldom,0.42597,572,21664,0.40902,0.44727
425,425,2001,"Rhineland-Palatinate, Saarland",West,Never,0.20424,242,21664,0.19325,0.2198
426,426,2001,Baden-Wuerttemberg,West,At least once per week,0.15255,447,21664,0.1422,0.16394
427,427,2001,Baden-Wuerttemberg,West,At least once per month,0.30011,792,21664,0.28729,0.31251
428,428,2001,Baden-Wuerttemberg,West,Seldom,0.40353,1022,21664,0.38478,0.42346
429,429,2001,Baden-Wuerttemberg,West,Never,0.14381,317,21664,0.1342,0.15509
430,430,2001,Bavaria,West,At least once per week,0.11154,327,21664,0.10419,0.11947
431,431,2001,Bavaria,West,At least once per month,0.24355,761,21664,0.2332,0.2544
432,432,2001,Bavaria,West,Seldom,0.43426,1363,21664,0.41894,0.44684
433,433,2001,Bavaria,West,Never,0.21065,564,21664,0.20042,0.21875
434,434,2001,Berlin,West,At least once per month,0.3008,129,21664,0.27038,0.3282
435,435,2001,Berlin,West,Seldom,0.56281,232,21664,0.52499,0.5985
436,436,2001,Berlin,West,Never,0.13639,49,21664,0.11723,0.15435
437,437,2001,Berlin,East,At least once per week,0.12927,42,21664,0.11101,0.14911
438,438,2001,Berlin,East,At least once per month,0.37956,124,21664,0.33945,0.42218
439,439,2001,Berlin,East,Seldom,0.49117,159,21664,0.45323,0.52909
440,440,2001,Brandenburg,East,At least once per week,0.13572,128,21664,0.12502,0.15005
441,441,2001,Brandenburg,East,At least once per month,0.30607,298,21664,0.28682,0.32589
442,442,2001,Brandenburg,East,Seldom,0.45102,442,21664,0.42452,0.47185
443,443,2001,Brandenburg,East,Never,0.1072,85,21664,0.09599,0.11859
444,444,2001,Mecklenburg-Western Pomerania,East,At least once per week,0.16856,76,21664,0.15201,0.18571
445,445,2001,Mecklenburg-Western Pomerania,East,At least once per month,0.36891,190,21664,0.33687,0.39956
446,446,2001,Mecklenburg-Western Pomerania,East,Seldom,0.396,212,21664,0.36646,0.4278
447,447,2001,Mecklenburg-Western Pomerania,East,Never,0.06653,31,21664,0.05448,0.07838
448,448,2001,Saxony,East,At least once per week,0.14697,212,21664,0.13664,0.15937
449,449,2001,Saxony,East,At least once per month,0.32582,573,21664,0.31017,0.34061
450,450,2001,Saxony,East,Seldom,0.41708,695,21664,0.39839,0.43504
451,451,2001,Saxony,East,Never,0.11012,149,21664,0.10182,0.11971
452,452,2001,Saxony-Anhalt,East,At least once per week,0.13098,127,21664,0.11759,0.14539
453,453,2001,Saxony-Anhalt,East,At least once per month,0.30286,309,21664,0.28622,0.31943
454,454,2001,Saxony-Anhalt,East,Seldom,0.46537,477,21664,0.44199,0.48935
455,455,2001,Saxony-Anhalt,East,Never,0.1008,81,21664,0.09009,0.11338
456,456,2001,Thuringa,East,At least once per week,0.10978,95,21664,0.09631,0.12309
457,457,2001,Thuringa,East,At least once per month,0.301,321,21664,0.27867,0.31888
458,458,2001,Thuringa,East,Seldom,0.4733,464,21664,0.44603,0.50068
459,459,2001,Thuringa,East,Never,0.11592,87,21664,0.10406,0.12895
460,460,2005,Schleswig-Holstein,West,At least once per week,0.14597,84,20465,0.12722,0.1644
461,461,2005,Schleswig-Holstein,West,At least once per month,0.34555,224,20465,0.31807,0.38112
462,462,2005,Schleswig-Holstein,West,Seldom,0.43457,294,20465,0.38982,0.48153
463,463,2005,Schleswig-Holstein,West,Never,0.0739,43,20465,0.06264,0.08514
464,464,2005,Hamburg,West,At least once per week,0.11716,38,20465,0.08606,0.15599
465,465,2005,Hamburg,West,At least once per month,0.43761,98,20465,0.37094,0.51073
466,466,2005,Hamburg,West,Seldom,0.44523,120,20465,0.37533,0.5002
467,467,2005,Lower Saxony,West,At least once per week,0.09536,173,20465,0.08357,0.1064
468,468,2005,Lower Saxony,West,At least once per month,0.31602,557,20465,0.29415,0.33695
469,469,2005,Lower Saxony,West,Seldom,0.44674,829,20465,0.42426,0.47723
470,470,2005,Lower Saxony,West,Never,0.14188,212,20465,0.12778,0.15616
471,471,2005,Bremen,West,At least once per month,0.31893,40,20465,0.25511,0.39153
472,472,2005,Bremen,West,Seldom,0.68107,73,20465,0.56374,0.80464
473,473,2005,North Rhine-Westphalia,West,At least once per week,0.11241,509,20465,0.10601,0.12067
474,474,2005,North Rhine-Westphalia,West,At least once per month,0.30264,1353,20465,0.28813,0.31842
475,475,2005,North Rhine-Westphalia,West,Seldom,0.45409,1983,20465,0.4408,0.47206
476,476,2005,North Rhine-Westphalia,West,Never,0.13085,488,20465,0.122,0.13893
477,477,2005,Hesse,West,At least once per week,0.12228,167,20465,0.10682,0.13686
478,478,2005,Hesse,West,At least once per month,0.3054,433,20465,0.28059,0.32734
479,479,2005,Hesse,West,Seldom,0.45808,634,20465,0.4272,0.49014
480,480,2005,Hesse,West,Never,0.11424,130,20465,0.10237,0.12916
481,481,2005,"Rhineland-Palatinate, Saarland",West,At least once per week,0.10833,127,20465,0.09361,0.12525
482,482,2005,"Rhineland-Palatinate, Saarland",West,At least once per month,0.31523,380,20465,0.29034,0.34063
483,483,2005,"Rhineland-Palatinate, Saarland",West,Seldom,0.40554,539,20465,0.3782,0.43208
484,484,2005,"Rhineland-Palatinate, Saarland",West,Never,0.17089,189,20465,0.1553,0.18712
485,485,2005,Baden-Wuerttemberg,West,At least once per week,0.13546,360,20465,0.12268,0.15142
486,486,2005,Baden-Wuerttemberg,West,At least once per month,0.30989,798,20465,0.29164,0.32967
487,487,2005,Baden-Wuerttemberg,West,Seldom,0.43374,1070,20465,0.4146,0.45732
488,488,2005,Baden-Wuerttemberg,West,Never,0.12091,272,20465,0.10838,0.13279
489,489,2005,Bavaria,West,At least once per week,0.12353,320,20465,0.11357,0.13451
490,490,2005,Bavaria,West,At least once per month,0.30209,861,20465,0.28597,0.31803
491,491,2005,Bavaria,West,Seldom,0.44059,1343,20465,0.42271,0.45931
492,492,2005,Bavaria,West,Never,0.13378,357,20465,0.12388,0.1436
493,493,2005,Berlin,West,At least once per week,0.19547,80,20465,0.1634,0.21885
494,494,2005,Berlin,West,At least once per month,0.30879,118,20465,0.26811,0.35623
495,495,2005,Berlin,West,Seldom,0.40491,171,20465,0.35182,0.45508
496,496,2005,Berlin,West,Never,0.09083,42,20465,0.0715,0.1138
497,497,2005,Berlin,East,At least once per month,0.37682,99,20465,0.32283,0.43359
498,498,2005,Berlin,East,Seldom,0.62318,187,20465,0.55841,0.70496
499,499,2005,Brandenburg,East,At least once per week,0.10608,89,20465,0.09186,0.11899
500,500,2005,Brandenburg,East,At least once per month,0.34914,297,20465,0.31682,0.38364
501,501,2005,Brandenburg,East,Seldom,0.44702,407,20465,0.41859,0.47457
502,502,2005,Brandenburg,East,Never,0.09776,79,20465,0.08422,0.11073
503,503,2005,Mecklenburg-Western Pomerania,East,At least once per week,0.13423,68,20465,0.11517,0.15686
504,504,2005,Mecklenburg-Western Pomerania,East,At least once per month,0.3196,159,20465,0.28312,0.3679
505,505,2005,Mecklenburg-Western Pomerania,East,Seldom,0.45085,237,20465,0.41039,0.50492
506,506,2005,Mecklenburg-Western Pomerania,East,Never,0.09532,37,20465,0.08135,0.10908
507,507,2005,Saxony,East,At least once per week,0.14176,181,20465,0.12697,0.16013
508,508,2005,Saxony,East,At least once per month,0.30855,495,20465,0.28634,0.33012
509,509,2005,Saxony,East,Seldom,0.4532,724,20465,0.42547,0.48164
510,510,2005,Saxony,East,Never,0.09649,116,20465,0.08666,0.10615
511,511,2005,Saxony-Anhalt,East,At least once per week,0.11487,89,20465,0.09971,0.13492
512,512,2005,Saxony-Anhalt,East,At least once per month,0.30891,289,20465,0.28144,0.33951
513,513,2005,Saxony-Anhalt,East,Seldom,0.46409,434,20465,0.4307,0.50519
514,514,2005,Saxony-Anhalt,East,Never,0.11212,82,20465,0.09828,0.12589
515,515,2005,Thuringa,East,At least once per week,0.13347,100,20465,0.11367,0.15554
516,516,2005,Thuringa,East,At least once per month,0.2794,275,20465,0.25081,0.30902
517,517,2005,Thuringa,East,Seldom,0.48849,441,20465,0.44458,0.52597
518,518,2005,Thuringa,East,Never,0.09864,71,20465,0.08562,0.11056
519,519,2007,Schleswig-Holstein,West,At least once per week,0.0812,51,20259,0.06819,0.09532
520,520,2007,Schleswig-Holstein,West,At least once per month,0.31284,170,20259,0.28103,0.33695
521,521,2007,Schleswig-Holstein,West,Seldom,0.47011,298,20259,0.43197,0.50849
522,522,2007,Schleswig-Holstein,West,Never,0.13585,91,20259,0.11944,0.15327
523,523,2007,Hamburg,West,At least once per month,0.4442,101,20259,0.37461,0.51837
524,524,2007,Hamburg,West,Seldom,0.5558,146,20259,0.4779,0.62422
525,525,2007,Lower Saxony,West,At least once per week,0.12163,226,20259,0.10967,0.13651
526,526,2007,Lower Saxony,West,At least once per month,0.30101,576,20259,0.28028,0.32013
527,527,2007,Lower Saxony,West,Seldom,0.46254,817,20259,0.43654,0.48651
528,528,2007,Lower Saxony,West,Never,0.11481,192,20259,0.10386,0.12586
529,529,2007,Bremen,West,At least once per month,0.34974,50,20259,0.27538,0.43547
530,530,2007,Bremen,West,Seldom,0.65026,66,20259,0.55162,0.74711
531,531,2007,North Rhine-Westphalia,West,At least once per week,0.10092,491,20259,0.09362,0.10897
532,532,2007,North Rhine-Westphalia,West,At least once per month,0.31712,1288,20259,0.30247,0.33462
533,533,2007,North Rhine-Westphalia,West,Seldom,0.44361,1876,20259,0.42844,0.46124
534,534,2007,North Rhine-Westphalia,West,Never,0.13835,528,20259,0.1287,0.14672
535,535,2007,Hesse,West,At least once per week,0.13975,214,20259,0.12596,0.15751
536,536,2007,Hesse,West,At least once per month,0.31885,440,20259,0.2925,0.34428
537,537,2007,Hesse,West,Seldom,0.42199,594,20259,0.39354,0.45468
538,538,2007,Hesse,West,Never,0.11942,143,20259,0.10501,0.1346
539,539,2007,"Rhineland-Palatinate, Saarland",West,At least once per week,0.10373,114,20259,0.08668,0.1206
540,540,2007,"Rhineland-Palatinate, Saarland",West,At least once per month,0.31545,375,20259,0.28857,0.33953
541,541,2007,"Rhineland-Palatinate, Saarland",West,Seldom,0.43364,511,20259,0.40392,0.4654
542,542,2007,"Rhineland-Palatinate, Saarland",West,Never,0.14718,167,20259,0.13319,0.16181
543,543,2007,Baden-Wuerttemberg,West,At least once per week,0.17079,468,20259,0.15768,0.18427
544,544,2007,Baden-Wuerttemberg,West,At least once per month,0.31459,768,20259,0.29564,0.33471
545,545,2007,Baden-Wuerttemberg,West,Seldom,0.40066,988,20259,0.37977,0.42
546,546,2007,Baden-Wuerttemberg,West,Never,0.11396,250,20259,0.10459,0.12515
547,547,2007,Bavaria,West,At least once per week,0.1294,342,20259,0.11864,0.14045
548,548,2007,Bavaria,West,At least once per month,0.29237,905,20259,0.27803,0.31107
549,549,2007,Bavaria,West,Seldom,0.42129,1305,20259,0.40379,0.44407
550,550,2007,Bavaria,West,Never,0.15695,380,20259,0.14665,0.16866
551,551,2007,Berlin,West,At least once per week,0.09283,43,20259,0.07221,0.11586
552,552,2007,Berlin,West,At least once per month,0.28453,102,20259,0.24207,0.32725
553,553,2007,Berlin,West,Seldom,0.40429,175,20259,0.36197,0.45461
554,554,2007,Berlin,West,Never,0.21835,86,20259,0.18861,0.25886
555,555,2007,Berlin,East,At least once per month,0.44979,125,20259,0.38679,0.51202
556,556,2007,Berlin,East,Seldom,0.55021,165,20259,0.49578,0.61195
557,557,2007,Brandenburg,East,At least once per week,0.11605,86,20259,0.09724,0.13291
558,558,2007,Brandenburg,East,At least once per month,0.36012,311,20259,0.32616,0.39797
559,559,2007,Brandenburg,East,Seldom,0.42158,369,20259,0.38308,0.45456
560,560,2007,Brandenburg,East,Never,0.10226,91,20259,0.08879,0.11387
561,561,2007,Mecklenburg-Western Pomerania,East,At least once per week,0.1604,81,20259,0.1348,0.18437
562,562,2007,Mecklenburg-Western Pomerania,East,At least once per month,0.37204,178,20259,0.33558,0.41038
563,563,2007,Mecklenburg-Western Pomerania,East,Seldom,0.3597,195,20259,0.31553,0.41365
564,564,2007,Mecklenburg-Western Pomerania,East,Never,0.10785,47,20259,0.09346,0.12569
565,565,2007,Saxony,East,At least once per week,0.13129,180,20259,0.11648,0.14676
566,566,2007,Saxony,East,At least once per month,0.33256,511,20259,0.30836,0.35861
567,567,2007,Saxony,East,Seldom,0.42589,659,20259,0.39863,0.44968
568,568,2007,Saxony,East,Never,0.11025,151,20259,0.09648,0.12624
569,569,2007,Saxony-Anhalt,East,At least once per week,0.11665,96,20259,0.09692,0.13744
570,570,2007,Saxony-Anhalt,East,At least once per month,0.33032,298,20259,0.30298,0.35702
571,571,2007,Saxony-Anhalt,East,Seldom,0.45767,399,20259,0.41372,0.50197
572,572,2007,Saxony-Anhalt,East,Never,0.09536,70,20259,0.08032,0.11054
573,573,2007,Thuringa,East,At least once per week,0.11473,116,20259,0.09789,0.13278
574,574,2007,Thuringa,East,At least once per month,0.29288,250,20259,0.26407,0.32502
575,575,2007,Thuringa,East,Seldom,0.46405,441,20259,0.42741,0.51144
576,576,2007,Thuringa,East,Never,0.12834,103,20259,0.11429,0.14596
577,577,2009,Schleswig-Holstein,West,At least once per month,0.36514,146,17766,0.31733,0.4124
578,578,2009,Schleswig-Holstein,West,Seldom,0.50335,263,17766,0.45415,0.55483
579,579,2009,Schleswig-Holstein,West,Never,0.13151,71,17766,0.11346,0.15164
580,580,2009,Hamburg,West,At least once per month,0.28219,74,17766,0.22197,0.33857
581,581,2009,Hamburg,West,Seldom,0.56587,130,17766,0.47316,0.64702
582,582,2009,Hamburg,West,Never,0.15193,33,17766,0.1257,0.18111
583,583,2009,Lower Saxony,West,At least once per week,0.11582,191,17766,0.10131,0.12978
584,584,2009,Lower Saxony,West,At least once per month,0.29452,476,17766,0.27066,0.32228
585,585,2009,Lower Saxony,West,Seldom,0.47102,777,17766,0.43751,0.49801
586,586,2009,Lower Saxony,West,Never,0.11864,181,17766,0.10506,0.13168
587,587,2009,Bremen,West,Seldom,1.0,57,17766,0.77895,1.22771
588,588,2009,North Rhine-Westphalia,West,At least once per week,0.08555,307,17766,0.07688,0.09581
589,589,2009,North Rhine-Westphalia,West,At least once per month,0.31299,1148,17766,0.29605,0.33009
590,590,2009,North Rhine-Westphalia,West,Seldom,0.46983,1706,17766,0.45343,0.49036
591,591,2009,North Rhine-Westphalia,West,Never,0.13163,453,17766,0.12291,0.14086
592,592,2009,Hesse,West,At least once per week,0.11529,132,17766,0.10094,0.13416
593,593,2009,Hesse,West,At least once per month,0.31843,394,17766,0.29203,0.34924
594,594,2009,Hesse,West,Seldom,0.4554,557,17766,0.41919,0.49313
595,595,2009,Hesse,West,Never,0.11087,126,17766,0.09911,0.12445
596,596,2009,"Rhineland-Palatinate, Saarland",West,At least once per week,0.11586,121,17766,0.09917,0.13532
597,597,2009,"Rhineland-Palatinate, Saarland",West,At least once per month,0.30506,298,17766,0.27556,0.33652
598,598,2009,"Rhineland-Palatinate, Saarland",West,Seldom,0.44918,463,17766,0.41355,0.48675
599,599,2009,"Rhineland-Palatinate, Saarland",West,Never,0.1299,135,17766,0.11376,0.1477
600,600,2009,Baden-Wuerttemberg,West,At least once per week,0.12738,300,17766,0.11135,0.14085
601,601,2009,Baden-Wuerttemberg,West,At least once per month,0.31836,663,17766,0.29108,0.34335
602,602,2009,Baden-Wuerttemberg,West,Seldom,0.43332,933,17766,0.40589,0.45788
603,603,2009,Baden-Wuerttemberg,West,Never,0.12094,196,17766,0.10602,0.13675
604,604,2009,Bavaria,West,At least once per week,0.10953,254,17766,0.09609,0.12612
605,605,2009,Bavaria,West,At least once per month,0.27215,745,17766,0.25687,0.28765
606,606,2009,Bavaria,West,Seldom,0.47373,1247,17766,0.45141,0.49545
607,607,2009,Bavaria,West,Never,0.14459,340,17766,0.13128,0.1545
608,608,2009,Berlin,West,At least once per week,0.13188,38,17766,0.09733,0.16718
609,609,2009,Berlin,West,At least once per month,0.29639,103,17766,0.2432,0.35676
610,610,2009,Berlin,West,Seldom,0.4502,176,17766,0.39624,0.51554
611,611,2009,Berlin,West,Never,0.12154,43,17766,0.09474,0.15509
612,612,2009,Berlin,East,At least once per week,0.10789,31,17766,0.08078,0.13966
613,613,2009,Berlin,East,At least once per month,0.3646,97,17766,0.29416,0.4324
614,614,2009,Berlin,East,Seldom,0.52751,163,17766,0.45194,0.59386
615,615,2009,Brandenburg,East,At least once per week,0.11823,82,17766,0.0991,0.13787
616,616,2009,Brandenburg,East,At least once per month,0.30984,235,17766,0.27697,0.35853
617,617,2009,Brandenburg,East,Seldom,0.47795,399,17766,0.44005,0.52452
618,618,2009,Brandenburg,East,Never,0.09399,70,17766,0.07479,0.11042
619,619,2009,Mecklenburg-Western Pomerania,East,At least once per week,0.19736,83,17766,0.17077,0.22849
620,620,2009,Mecklenburg-Western Pomerania,East,At least once per month,0.33663,155,17766,0.29268,0.39687
621,621,2009,Mecklenburg-Western Pomerania,East,Seldom,0.39735,198,17766,0.34858,0.43564
622,622,2009,Mecklenburg-Western Pomerania,East,Never,0.06866,31,17766,0.05175,0.09169
623,623,2009,Saxony,East,At least once per week,0.10603,157,17766,0.09204,0.12175
624,624,2009,Saxony,East,At least once per month,0.33932,430,17766,0.30917,0.37242
625,625,2009,Saxony,East,Seldom,0.44774,639,17766,0.41052,0.48857
626,626,2009,Saxony,East,Never,0.10691,135,17766,0.09416,0.12891
627,627,2009,Saxony-Anhalt,East,At least once per week,0.0836,69,17766,0.06414,0.1013
628,628,2009,Saxony-Anhalt,East,At least once per month,0.37639,280,17766,0.33274,0.41801
629,629,2009,Saxony-Anhalt,East,Seldom,0.4748,365,17766,0.42472,0.53241
630,630,2009,Saxony-Anhalt,East,Never,0.06522,54,17766,0.05516,0.0748
631,631,2009,Thuringa,East,At least once per week,0.09677,74,17766,0.07609,0.1208
632,632,2009,Thuringa,East,At least once per month,0.34276,266,17766,0.29782,0.38617
633,633,2009,Thuringa,East,Seldom,0.44569,384,17766,0.40117,0.4854
634,634,2009,Thuringa,East,Never,0.11478,92,17766,0.1003,0.12807
635,635,2011,Schleswig-Holstein,West,At least once per week,0.10767,117,28217,0.083,0.13093
636,636,2011,Schleswig-Holstein,West,At least once per month,0.31426,311,28217,0.28119,0.35557
637,637,2011,Schleswig-Holstein,West,Seldom,0.46792,445,28217,0.42542,0.51311
638,638,2011,Schleswig-Holstein,West,Never,0.11015,108,28217,0.09081,0.13324
639,639,2011,Hamburg,West,At least once per week,0.0653,43,28217,0.04397,0.0934
640,640,2011,Hamburg,West,At least once per month,0.33056,135,28217,0.26808,0.40266
641,641,2011,Hamburg,West,Seldom,0.41253,191,28217,0.3537,0.48087
642,642,2011,Hamburg,West,Never,0.1916,60,28217,0.16281,0.22172
643,643,2011,Lower Saxony,West,At least once per week,0.09451,295,28217,0.08505,0.10657
644,644,2011,Lower Saxony,West,At least once per month,0.31208,883,28217,0.28782,0.33263
645,645,2011,Lower Saxony,West,Seldom,0.47592,1191,28217,0.44719,0.50588
