"pli0095_h","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Seltener","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1990","66 und älter","Ostdeutschland, neue Bundeslaender","161","0.355426638635932","0.309867413767958","0.400985863503906"
"Nie","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","78","0.0460707510772117","0.0360759197925324","0.056065582361891"
"Nie","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","174","0.0847592579581074","0.0733517286011258","0.096166787315089"
"Nie","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1990","66 und älter","Ostdeutschland, neue Bundeslaender","145","0.38489227645766","0.338578483377012","0.431206069538308"
"Nie, sehr selten (1984)","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","414","0.100346447622092","0.0905206327377074","0.110172262506476"
"Min 1x pro Woche","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","113","0.087388618190743","0.0725372199215245","0.102240016459962"
"Min 1x pro Woche","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","438","0.0842648322713015","0.0762806628961915","0.0922490016464115"
"Min 1x pro Woche","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","171","0.0832177338112294","0.0716309669764404","0.0948045006460184"
"Min 1x pro Woche","1992","66 und älter","Westdeutschland, alte Bundeslaender","100","0.0956125746383754","0.0778430837434488","0.113382065533302"
"Min 1x pro Woche","1992","66 und älter","Ostdeutschland, neue Bundeslaender","42","0.0973799567001146","0.0681796257847269","0.126580287615502"
"Min 1x pro Monat","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1211","0.341498333509667","0.325990445340232","0.357006221679101"
"Min 1x pro Monat","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","500","0.37380170388053","0.34835839751938","0.399245010241679"
"Min 1x pro Monat","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1195","0.241497294141889","0.229195843842415","0.253798744441363"
"Min 1x pro Monat","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","531","0.244384525849916","0.226358146903315","0.262410904796518"
"Min 1x pro Monat","1992","66 und älter","Westdeutschland, alte Bundeslaender","183","0.152669580045485","0.130935419252255","0.174403740838714"
"Min 1x pro Monat","1992","66 und älter","Ostdeutschland, neue Bundeslaender","55","0.125227203450053","0.0926287141927918","0.157825692707314"
"Seltener","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1654","0.486300696869768","0.469955623993636","0.502645769745901"
"Seltener","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","712","0.497745025952385","0.47145066891188","0.524039382992889"
"Seltener","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2346","0.535555263262382","0.521220491474624","0.54989003505014"
"Seltener","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1305","0.58028896305059","0.559586664214406","0.600991261886774"
"Seltener","1992","66 und älter","Westdeutschland, alte Bundeslaender","302","0.273682020010635","0.246740211065205","0.300623828956065"
"Seltener","1992","66 und älter","Ostdeutschland, neue Bundeslaender","146","0.317221554171049","0.271383967548766","0.363059140793332"
"Nie","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","313","0.0718545219984732","0.0634092234686922","0.0802998205282541"
"Nie","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","64","0.0410646519763426","0.0306288529865756","0.0515004509661095"
"Nie","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","671","0.138682610324428","0.128748837449651","0.148616383199205"
"Nie","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","176","0.0921087772882646","0.0799779996921081","0.104239554884421"
"Nie","1992","66 und älter","Westdeutschland, alte Bundeslaender","467","0.478035825305505","0.44785085231234","0.508220798298669"
"Nie","1992","66 und älter","Ostdeutschland, neue Bundeslaender","153","0.460171285678784","0.411081826594373","0.509260744763194"
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","384","0.0995519312372449","0.0896765604152193","0.109427302059271"
"Min 1x pro Woche","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","129","0.096248721317393","0.0800344564777153","0.112462986157071"
"Min 1x pro Woche","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","409","0.0842219719703641","0.0760750452369717","0.0923688987037564"
"Min 1x pro Woche","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","173","0.093071472334943","0.0806394960589391","0.105503448610947"
"Min 1x pro Woche","1994","66 und älter","Westdeutschland, alte Bundeslaender","101","0.0865820590092142","0.0699329292722038","0.103231188746225"
"Min 1x pro Woche","1994","66 und älter","Ostdeutschland, neue Bundeslaender","35","0.0910914438397708","0.0628935296765686","0.119289358002973"
"Min 1x pro Monat","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1193","0.336322637865662","0.320739468720709","0.351905807010614"
"Min 1x pro Monat","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","425","0.366082023169947","0.339598177337356","0.392565869002539"
"Min 1x pro Monat","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1152","0.242570828111353","0.229996745847778","0.255144910374928"
"Min 1x pro Monat","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","523","0.24538278514943","0.226969522457706","0.263796047841154"
"Min 1x pro Monat","1994","66 und älter","Westdeutschland, alte Bundeslaender","194","0.166054523274003","0.144023381880929","0.188085664667077"
"Min 1x pro Monat","1994","66 und älter","Ostdeutschland, neue Bundeslaender","57","0.131904686324299","0.0987433583472331","0.165066014301365"
"Seltener","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1686","0.499309465359448","0.482817636384308","0.515801294334587"
"Seltener","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","656","0.495580606438153","0.468093542353992","0.523067670522314"
"Seltener","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2325","0.54566147045682","0.53105526428321","0.560267676630429"
"Seltener","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1232","0.570819379055167","0.549639925277593","0.591998832832742"
"Seltener","1994","66 und älter","Westdeutschland, alte Bundeslaender","377","0.33404615266053","0.306122764261302","0.361969541059759"
"Seltener","1994","66 und älter","Ostdeutschland, neue Bundeslaender","138","0.290975727605811","0.246463735815473","0.335487719396149"
"Nie","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","268","0.0648159655376459","0.0566953533299456","0.0729365777453463"
"Nie","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","61","0.0420886490745064","0.0310498845631794","0.0531274135858334"
"Nie","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","578","0.127545729461463","0.117760065559125","0.137331393363801"
"Nie","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","170","0.0907263634604595","0.0784361507173468","0.103016576203572"
"Nie","1994","66 und älter","Westdeutschland, alte Bundeslaender","424","0.413317265056252","0.384164064429382","0.442470465683122"
"Nie","1994","66 und älter","Ostdeutschland, neue Bundeslaender","170","0.486028142230119","0.437048176856397","0.535008107603841"
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","464","0.122662188051122","0.111908712668315","0.133415663433928"
"Min 1x pro Woche","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","149","0.128381109494019","0.109367216605029","0.147395002383009"
"Min 1x pro Woche","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","582","0.121658906010879","0.11228041978184","0.131037392239917"
"Min 1x pro Woche","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","210","0.108770256705466","0.0953673698097077","0.122173143601225"
"Min 1x pro Woche","1996","66 und älter","Westdeutschland, alte Bundeslaender","129","0.0968781571204442","0.0797452344305173","0.114011079810371"
"Min 1x pro Woche","1996","66 und älter","Ostdeutschland, neue Bundeslaender","52","0.114474649743023","0.0840614437142534","0.144887855771793"
"Min 1x pro Monat","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1323","0.38250528600997","0.366574198960368","0.398436373059571"
"Min 1x pro Monat","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","480","0.410009344494552","0.382053243051912","0.437965445937192"
"Min 1x pro Monat","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1390","0.279742743896584","0.266864625103729","0.292620862689439"
"Min 1x pro Monat","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","661","0.315008186402875","0.295011775576379","0.335004597229371"
"Min 1x pro Monat","1996","66 und älter","Westdeutschland, alte Bundeslaender","238","0.187401586669516","0.164798384761484","0.210004788577549"
"Min 1x pro Monat","1996","66 und älter","Ostdeutschland, neue Bundeslaender","83","0.173976459443279","0.13776479398895","0.210188124897608"
"Seltener","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1550","0.436933819279353","0.420674677427009","0.453192961131698"
"Seltener","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","531","0.438070765951422","0.409869402019426","0.466272129883419"
"Seltener","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2218","0.502371749425709","0.488026955657477","0.516716543193941"
"Seltener","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1100","0.517730311241328","0.496220073054192","0.539240549428464"
"Seltener","1996","66 und älter","Westdeutschland, alte Bundeslaender","400","0.359518978879963","0.33172444526743","0.387313512492496"
"Seltener","1996","66 und älter","Ostdeutschland, neue Bundeslaender","168","0.375952397100695","0.329684226112221","0.422220568089169"
"Nie","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","238","0.0578987066595555","0.0502428587139663","0.0655545546051448"
"Nie","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","477","0.0962266006668283","0.0877658959166637","0.104687305416993"
"Nie","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","102","0.0584912456503308","0.0483892760697241","0.0685932152309375"
"Nie","1996","66 und älter","Westdeutschland, alte Bundeslaender","378","0.356201277330077","0.328463724700517","0.383938829959637"
