year,bula_h,hlf0188,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2019,Hesse,No,0.24197983501374887,18428,0.23579615600966264,0.2481635140178351
2019,"Rhineland-Palatinate, Saarland",Yes,0.6548672566371682,18428,0.6480031078379997,0.6617314054363366
2019,"Rhineland-Palatinate, Saarland",No,0.34513274336283184,18428,0.33826859456366337,0.3519968921620003
2019,Baden-Wuerttemberg,Yes,0.7640449438202247,18428,0.7579145120018934,0.770175375638556
2019,Baden-Wuerttemberg,No,0.23595505617977527,18428,0.22982462436144402,0.24208548799810653
2019,Bavaria,Yes,0.7336762960031659,18428,0.7272940414083797,0.740058550597952
2019,Bavaria,No,0.2663237039968342,18428,0.25994144940204805,0.27270595859162033
2019,Berlin,Yes,0.7327935222672065,18428,0.7264045460496104,0.7391824984848027
2019,Berlin,No,0.26720647773279355,18428,0.2608175015151974,0.2735954539503897
2019,Brandenburg,Yes,0.6680555555555555,18428,0.6612563845880577,0.6748547265230533
2019,Brandenburg,No,0.33194444444444443,18428,0.3251452734769466,0.33874361541194226
2019,Mecklenburg-Western Pomerania,Yes,0.630272952853598,18428,0.6233031271783699,0.637242778528826
2019,Mecklenburg-Western Pomerania,No,0.369727047146402,18428,0.36275722147117395,0.37669687282163
2019,Saxony,Yes,0.7393822393822393,18428,0.7330442211954618,0.7457202575690169
2019,Saxony,No,0.2606177606177606,18428,0.25427974243098306,0.26695577880453814
2019,Saxony-Anhalt,Yes,0.6543859649122807,18428,0.6475195563214676,0.6612523735030938
2019,Saxony-Anhalt,No,0.3456140350877193,18428,0.3387476264969062,0.35248044367853243
2019,Thuringa,Yes,0.696917808219178,18428,0.6902820896257417,0.7035535268126144
2019,Thuringa,No,0.3030821917808219,18428,0.2964464731873856,0.3097179103742582
2021,Schleswig-Holstein,Yes,0.5844660194174758,12568,0.5758500154401193,0.5930820233948323
2021,Schleswig-Holstein,No,0.4155339805825243,12568,0.40691797660516776,0.4241499845598808
2021,Hamburg,Yes,0.6493506493506493,12568,0.6410080930846686,0.6576932056166301
2021,Hamburg,No,0.35064935064935066,12568,0.3423067943833699,0.3589919069153314
2021,Lower Saxony,Yes,0.5903814262023217,12568,0.5817837883321759,0.5989790640724675
2021,Lower Saxony,No,0.4096185737976783,12568,0.4010209359275326,0.418216211667824
2021,Bremen,Yes,0.6320754716981132,12568,0.6236443215241028,0.6405066218721236
2021,Bremen,No,0.36792452830188677,12568,0.35949337812787635,0.3763556784758972
2021,North Rhine-Westphalia,Yes,0.6245810055865921,12568,0.6161150596126864,0.6330469515604978
2021,North Rhine-Westphalia,No,0.3754189944134078,12568,0.3669530484395021,0.3838849403873135
2021,Hesse,Yes,0.6507566938300349,12568,0.6424218713805182,0.6590915162795515
2021,Hesse,No,0.3492433061699651,12568,0.3409084837204484,0.35757812861948174
2021,"Rhineland-Palatinate, Saarland",Yes,0.5538221528861155,12568,0.5451313049944189,0.5625130007778121
2021,"Rhineland-Palatinate, Saarland",No,0.44617784711388453,12568,0.4374869992221879,0.45486869500558114
2021,Baden-Wuerttemberg,Yes,0.6681481481481482,12568,0.6599156528258963,0.6763806434704001
2021,Baden-Wuerttemberg,No,0.33185185185185184,12568,0.3236193565296,0.3400843471741037
2021,Bavaria,Yes,0.6336,12568,0.6251761950546774,0.6420238049453227
2021,Bavaria,No,0.3664,12568,0.3579761950546773,0.3748238049453227
2021,Berlin,Yes,0.6875957120980092,12568,0.6794926706891826,0.6956987535068357
2021,Berlin,No,0.3124042879019908,12568,0.3043012464931642,0.32050732931081743
2021,Brandenburg,Yes,0.60625,12568,0.5977080083109246,0.6147919916890753
2021,Brandenburg,No,0.39375,12568,0.38520800831092467,0.4022919916890753
2021,Mecklenburg-Western Pomerania,Yes,0.610909090909091,12568,0.6023852208369909,0.619432960981191
2021,Mecklenburg-Western Pomerania,No,0.3890909090909091,12568,0.38056703901880895,0.39761477916300925
2021,Saxony,Yes,0.6788036410923277,12568,0.6706400663435311,0.6869672158411243
2021,Saxony,No,0.3211963589076723,12568,0.3130327841588757,0.3293599336564689
2021,Saxony-Anhalt,Yes,0.6090225563909775,12568,0.600491250269869,0.6175538625120859
2021,Saxony-Anhalt,No,0.39097744360902253,12568,0.3824461374879142,0.3995087497301309
2021,Thuringa,Yes,0.6265060240963856,12568,0.6180488083116418,0.6349632398811293
2021,Thuringa,No,0.37349397590361444,12568,0.36503676011887065,0.3819511916883582
