year,bula_h,regtyp,hlf0188,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,Schleswig-Holstein,Rural regions,Yes,0.5232198142414861,17870,0.5158967138899612,0.5305429145930111
2013,Schleswig-Holstein,Rural regions,No,0.47678018575851394,17870,0.46945708540698905,0.48410328611003883
2013,Hamburg,Urban regions,Yes,0.6313868613138686,17870,0.6243134816294557,0.6384602409982815
2013,Hamburg,Urban regions,No,0.3686131386861314,17870,0.3615397590017185,0.3756865183705443
2013,Lower Saxony,Urban regions,Yes,0.6173285198555957,17870,0.6102022048788347,0.6244548348323566
2013,Lower Saxony,Urban regions,No,0.38267148014440433,17870,0.3755451651676433,0.38979779512116536
2013,Lower Saxony,Rural regions,Yes,0.5279411764705882,17870,0.5206216224074088,0.5352607305337677
2013,Lower Saxony,Rural regions,No,0.47205882352941175,17870,0.46473926946623234,0.47937837759259116
2013,Bremen,Urban regions,Yes,0.5619047619047619,17870,0.5546301568892171,0.5691793669203067
2013,Bremen,Urban regions,No,0.4380952380952381,17870,0.4308206330796933,0.44536984311078287
2013,North Rhine-Westphalia,Urban regions,Yes,0.6179007907979871,17870,0.6107765065297595,0.6250250750662147
2013,North Rhine-Westphalia,Urban regions,No,0.38209920920201296,17870,0.37497492493378526,0.38922349347024066
2013,North Rhine-Westphalia,Rural regions,Yes,0.5,17870,0.49266899021056876,0.5073310097894312
2013,North Rhine-Westphalia,Rural regions,No,0.5,17870,0.49266899021056876,0.5073310097894312
2013,Hesse,Urban regions,Yes,0.6209677419354839,17870,0.6138545193052481,0.6280809645657196
2013,Hesse,Urban regions,No,0.3790322580645161,17870,0.3719190354342804,0.38614548069475185
2013,Hesse,Rural regions,Yes,0.5058823529411764,17870,0.49855185050561895,0.513212855376734
2013,Hesse,Rural regions,No,0.49411764705882355,17870,0.48678714462326605,0.5014481494943811
2013,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5357142857142857,17870,0.5284020013955116,0.5430265700330598
2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.4642857142857143,17870,0.4569734299669402,0.4715979986044884
2013,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5863874345549738,17870,0.5791666733169065,0.593608195793041
2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.41361256544502617,17870,0.40639180420695886,0.4208333266830935
2013,Baden-Wuerttemberg,Urban regions,Yes,0.6376518218623481,17870,0.630604101911466,0.6446995418132303
2013,Baden-Wuerttemberg,Urban regions,No,0.3623481781376518,17870,0.35530045818676964,0.36939589808853396
2013,Baden-Wuerttemberg,Rural regions,Yes,0.6,17870,0.592817106686618,0.6071828933133819
2013,Baden-Wuerttemberg,Rural regions,No,0.4,17870,0.39281710668661807,0.407182893313382
2013,Bavaria,Urban regions,Yes,0.6396989651928504,17870,0.6326599099445412,0.6467380204411596
2013,Bavaria,Urban regions,No,0.3603010348071496,17870,0.3532619795588404,0.36734009005545876
2013,Bavaria,Rural regions,Yes,0.5678260869565217,17870,0.560562841188037,0.5750893327250064
2013,Bavaria,Rural regions,No,0.43217391304347824,17870,0.4249106672749936,0.4394371588119629
2013,Berlin,Urban regions,Yes,0.6491228070175439,17870,0.6421254376526175,0.6561201763824702
2013,Berlin,Urban regions,No,0.3508771929824561,17870,0.34387982361752983,0.3578745623473824
2013,Brandenburg,Urban regions,Yes,0.6818181818181818,17870,0.6749890457839027,0.6886473178524608
2013,Brandenburg,Urban regions,No,0.3181818181818182,17870,0.31135268214753914,0.3250109542160972
2013,Brandenburg,Rural regions,Yes,0.5156576200417536,17870,0.5083302056903405,0.5229850343931668
2013,Brandenburg,Rural regions,No,0.48434237995824636,17870,0.4770149656068332,0.4916697943096595
2013,Mecklenburg-Western Pomerania,Urban regions,Yes,0.575,17870,0.5677519332797807,0.5822480667202192
2013,Mecklenburg-Western Pomerania,Urban regions,No,0.425,17870,0.4177519332797807,0.43224806672021926
2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.5038461538461538,17870,0.49651536095371196,0.5111769467385957
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.49615384615384617,17870,0.4888230532614043,0.503484639046288
2013,Saxony,Urban regions,Yes,0.6496519721577726,17870,0.6426570318254367,0.6566469124901085
2013,Saxony,Urban regions,No,0.3503480278422274,17870,0.34335308750989146,0.35734296817456335
2013,Saxony,Rural regions,Yes,0.5465994962216625,17870,0.5393003946392656,0.5538985978040594
2013,Saxony,Rural regions,No,0.4534005037783375,17870,0.4461014021959406,0.46069960536073445
2013,Saxony-Anhalt,Urban regions,Yes,0.6212121212121212,17870,0.6140997929594599,0.6283244494647825
2013,Saxony-Anhalt,Urban regions,No,0.3787878787878788,17870,0.3716755505352175,0.38590020704054007
2013,Saxony-Anhalt,Rural regions,Yes,0.552,17870,0.5447087440982702,0.5592912559017299
2013,Saxony-Anhalt,Rural regions,No,0.448,17870,0.44070874409827016,0.45529125590172986
2013,Thuringa,Urban regions,Yes,0.5875,17870,0.5802821191765574,0.5947178808234427
2013,Thuringa,Urban regions,No,0.4125,17870,0.4052821191765573,0.41971788082344264
2013,Thuringa,Rural regions,Yes,0.5880597014925373,17870,0.580843284103346,0.5952761188817286
2013,Thuringa,Rural regions,No,0.41194029850746267,17870,0.4047238811182714,0.41915671589665393
2015,Schleswig-Holstein,Urban regions,Yes,0.551948051948052,15764,0.544184934696571,0.5597111691995329
2015,Schleswig-Holstein,Urban regions,No,0.44805194805194803,15764,0.4402888308004671,0.45581506530342897
2015,Schleswig-Holstein,Rural regions,No,0.5088607594936709,15764,0.5010566265984862,0.5166648923888557
2015,Schleswig-Holstein,Rural regions,Yes,0.4911392405063291,15764,0.48333510761114434,0.4989433734015139
2015,Hamburg,Urban regions,Yes,0.6855123674911661,15764,0.678264132064468,0.6927606029178641
2015,Hamburg,Urban regions,No,0.31448763250883394,15764,0.3072393970821359,0.321735867935532
2015,Lower Saxony,Urban regions,Yes,0.5964630225080386,15764,0.588804300798338,0.6041217442177392
2015,Lower Saxony,Urban regions,No,0.40353697749196143,15764,0.3958782557822608,0.41119569920166205
2015,Lower Saxony,Rural regions,Yes,0.535796766743649,15764,0.5280114375118294,0.5435820959754685
2015,Lower Saxony,Rural regions,No,0.46420323325635104,15764,0.4564179040245316,0.4719885624881705
2015,Bremen,Urban regions,Yes,0.5555555555555556,15764,0.5477985277776953,0.5633125833334158
2015,Bremen,Urban regions,No,0.4444444444444444,15764,0.4366874166665842,0.4522014722223046
2015,North Rhine-Westphalia,Urban regions,Yes,0.6178060413354531,15764,0.610220425534608,0.6253916571362983
2015,North Rhine-Westphalia,Urban regions,No,0.3821939586645469,15764,0.3746083428637017,0.38977957446539213
2015,North Rhine-Westphalia,Rural regions,No,0.5555555555555556,15764,0.5477985277776953,0.5633125833334158
2015,North Rhine-Westphalia,Rural regions,Yes,0.4444444444444444,15764,0.4366874166665842,0.4522014722223046
2015,Hesse,Urban regions,Yes,0.6534653465346535,15764,0.6460367379745895,0.6608939550947175
2015,Hesse,Urban regions,No,0.3465346534653465,15764,0.3391060449052825,0.3539632620254105
2015,Hesse,Rural regions,Yes,0.5504587155963303,15764,0.5426932048412886,0.558224226351372
2015,Hesse,Rural regions,No,0.44954128440366975,15764,0.441775773648628,0.4573067951587115
2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5506607929515418,15764,0.5428956028287929,0.5584259830742907
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.44933920704845814,15764,0.44157401692570925,0.45710439717120704
2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5313807531380753,15764,0.5235907823495095,0.5391707239266411
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.4686192468619247,15764,0.46082927607335883,0.47640921765049055
2015,Baden-Wuerttemberg,Urban regions,Yes,0.6693154034229829,15764,0.6619711906411987,0.6766596162047671
2015,Baden-Wuerttemberg,Urban regions,No,0.3306845965770171,15764,0.32334038379523283,0.33802880935880136
2015,Baden-Wuerttemberg,Rural regions,Yes,0.6470588235294118,15764,0.6395987019616903,0.6545189450971333
2015,Baden-Wuerttemberg,Rural regions,No,0.35294117647058826,15764,0.34548105490286674,0.3604012980383098
2015,Bavaria,Urban regions,Yes,0.6729200652528549,15764,0.6655963483450367,0.680243782160673
2015,Bavaria,Urban regions,No,0.3270799347471452,15764,0.319756217839327,0.3344036516549634
2015,Bavaria,Rural regions,Yes,0.5808118081180812,15764,0.5731090706322195,0.5885145456039429
2015,Bavaria,Rural regions,No,0.4191881918819188,15764,0.4114854543960571,0.4268909293677805
2015,Berlin,Urban regions,Yes,0.6492307692307693,15764,0.6417811658635658,0.6566803725979727
2015,Berlin,Urban regions,No,0.3507692307692308,15764,0.3433196274020273,0.35821883413643424
2015,Brandenburg,Urban regions,Yes,0.673469387755102,15764,0.6661488372789223,0.6807899382312818
2015,Brandenburg,Urban regions,No,0.32653061224489793,15764,0.3192100617687182,0.3338511627210777
2015,Brandenburg,Rural regions,Yes,0.5026929982046678,15764,0.4948877527815544,0.5104982436277813
2015,Brandenburg,Rural regions,No,0.49730700179533216,15764,0.4895017563722187,0.5051122472184456
2015,Mecklenburg-Western Pomerania,Urban regions,Yes,0.5111111111111111,15764,0.5033076799615556,0.5189145422606666
2015,Mecklenburg-Western Pomerania,Urban regions,No,0.4888888888888889,15764,0.4810854577393334,0.4966923200384443
2015,Mecklenburg-Western Pomerania,Rural regions,No,0.5081967213114754,15764,0.5003924115707605,0.5160010310521903
2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.4918032786885246,15764,0.4839989689478097,0.49960758842923947
2015,Saxony,Urban regions,Yes,0.6574257425742575,15764,0.6500173570655746,0.6648341280829403
2015,Saxony,Urban regions,No,0.3425742574257426,15764,0.33516587191705977,0.34998264293442544
2015,Saxony,Rural regions,Yes,0.5672371638141809,15764,0.5595027006423032,0.5749716269860585
2015,Saxony,Rural regions,No,0.43276283618581907,15764,0.4250283730139414,0.4404972993576967
2015,Saxony-Anhalt,Urban regions,Yes,0.556390977443609,15764,0.5486354188558773,0.5641465360313407
2015,Saxony-Anhalt,Urban regions,No,0.44360902255639095,15764,0.4358534639686592,0.4513645811441227
2015,Saxony-Anhalt,Rural regions,Yes,0.5024271844660194,15764,0.4946219177962079,0.5102324511358309
2015,Saxony-Anhalt,Rural regions,No,0.4975728155339806,15764,0.48976754886416907,0.5053780822037921
2015,Thuringa,Urban regions,Yes,0.6492146596858639,15764,0.6417649776813807,0.656664341690347
2015,Thuringa,Urban regions,No,0.3507853403141361,15764,0.34333565830965296,0.35823502231861926
2015,Thuringa,Rural regions,Yes,0.5773195876288659,15764,0.5696081195382009,0.585031055719531
2015,Thuringa,Rural regions,No,0.422680412371134,15764,0.414968944280469,0.43039188046179905
2016,Schleswig-Holstein,Urban regions,Yes,0.6115107913669064,16419,0.6040553344918814,0.6189662482419315
2016,Schleswig-Holstein,Urban regions,No,0.38848920863309355,16419,0.38103375175806853,0.3959446655081186
2016,Schleswig-Holstein,Rural regions,Yes,0.5068870523415978,16419,0.4992396925745412,0.5145344121086545
2016,Schleswig-Holstein,Rural regions,No,0.4931129476584022,16419,0.4854655878913456,0.5007603074254589
2016,Hamburg,Urban regions,Yes,0.688212927756654,16419,0.6811273839885136,0.6952984715247944
2016,Hamburg,Urban regions,No,0.311787072243346,16419,0.30470152847520554,0.3188726160114865
2016,Lower Saxony,Urban regions,Yes,0.6261022927689595,16419,0.6187014399404578,0.6335031455974611
2016,Lower Saxony,Urban regions,No,0.37389770723104054,16419,0.3664968544025389,0.3812985600595422
2016,Lower Saxony,Rural regions,Yes,0.5564102564102564,16419,0.5488110011743575,0.5640095116461553
2016,Lower Saxony,Rural regions,No,0.44358974358974357,16419,0.43599048835384463,0.4511889988256425
2016,Bremen,Urban regions,Yes,0.5142857142857142,16419,0.506640751268891,0.5219306773025375
2016,Bremen,Urban regions,No,0.4857142857142857,16419,0.4780693226974625,0.4933592487311089
2016,North Rhine-Westphalia,Urban regions,Yes,0.6374166374166375,16419,0.6300630653401977,0.6447702094930772
2016,North Rhine-Westphalia,Urban regions,No,0.3625833625833626,16419,0.3552297905069228,0.3699369346598024
2016,North Rhine-Westphalia,Rural regions,Yes,0.5384615384615384,16419,0.5308361141832575,0.5460869627398194
2016,North Rhine-Westphalia,Rural regions,No,0.46153846153846156,16419,0.4539130372601806,0.4691638858167425
2016,Hesse,Urban regions,Yes,0.6691729323308271,16419,0.6619759171206976,0.6763699475409566
2016,Hesse,Urban regions,No,0.3308270676691729,16419,0.32363005245904347,0.33802408287930236
2016,Hesse,Rural regions,Yes,0.5642458100558659,16419,0.5566611228135346,0.5718304972981972
2016,Hesse,Rural regions,No,0.43575418994413406,16419,0.42816950270180276,0.44333887718646536
2016,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5689102564102564,16419,0.5613351550781043,0.5764853577424085
2016,"Rhineland-Palatinate, Saarland",Urban regions,No,0.4310897435897436,16419,0.42351464225759156,0.43866484492189567
2016,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.6018099547511312,16419,0.5943220966999853,0.6092978128022771
2016,"Rhineland-Palatinate, Saarland",Rural regions,No,0.39819004524886875,16419,0.39070218719772287,0.40567790330001463
2016,Baden-Wuerttemberg,Urban regions,Yes,0.6671261199172984,16419,0.6599179245087041,0.6743343153258927
2016,Baden-Wuerttemberg,Urban regions,No,0.3328738800827016,16419,0.3256656846741072,0.34008207549129593
2016,Baden-Wuerttemberg,Rural regions,Yes,0.6647398843930635,16419,0.6575188480005286,0.6719609207855984
2016,Baden-Wuerttemberg,Rural regions,No,0.3352601156069364,16419,0.32803907921440156,0.34248115199947127
2016,Bavaria,Urban regions,Yes,0.7068014705882353,16419,0.6998382150060205,0.7137647261704501
2016,Bavaria,Urban regions,No,0.2931985294117647,16419,0.28623527382954994,0.3001617849939795
2016,Bavaria,Rural regions,Yes,0.5561097256857855,16419,0.5485099498931503,0.5637095014784208
2016,Bavaria,Rural regions,No,0.44389027431421446,16419,0.4362904985215792,0.4514900501068497
2016,Berlin,Urban regions,Yes,0.6957236842105263,16419,0.6886859122836702,0.7027614561373825
2016,Berlin,Urban regions,No,0.3042763157894737,16419,0.2972385438626175,0.31131408771632985
2016,Brandenburg,Urban regions,Yes,0.8,16419,0.7938815317426907,0.8061184682573094
2016,Brandenburg,Urban regions,No,0.2,16419,0.19388153174269074,0.20611846825730928
2016,Brandenburg,Rural regions,Yes,0.5087040618955513,16419,0.5010571355102187,0.5163509882808839
2016,Brandenburg,Rural regions,No,0.4912959381044487,16419,0.4836490117191161,0.4989428644897813
2016,Mecklenburg-Western Pomerania,Urban regions,No,0.5777777777777777,16419,0.5702227914869362,0.5853327640686192
2016,Mecklenburg-Western Pomerania,Urban regions,Yes,0.4222222222222222,16419,0.41466723593138066,0.4297772085130638
2016,Mecklenburg-Western Pomerania,Rural regions,Yes,0.5653710247349824,16419,0.5577885873707396,0.5729534620992252
2016,Mecklenburg-Western Pomerania,Rural regions,No,0.43462897526501765,16419,0.42704653790077485,0.44221141262926045
2016,Saxony,Urban regions,Yes,0.6336206896551724,16419,0.6262507681004046,0.6409906112099402
2016,Saxony,Urban regions,No,0.36637931034482757,16419,0.3590093887900598,0.37374923189959536
2016,Saxony,Rural regions,Yes,0.575,16419,0.5674384451412043,0.5825615548587956
2016,Saxony,Rural regions,No,0.425,16419,0.41743844514120443,0.43256155485879555
2016,Saxony-Anhalt,Urban regions,Yes,0.5564516129032258,16419,0.5488524295223955,0.564050796284056
2016,Saxony-Anhalt,Urban regions,No,0.4435483870967742,16419,0.4359492037159439,0.45114757047760445
2016,Saxony-Anhalt,Rural regions,Yes,0.5180412371134021,16419,0.5103981321063341,0.5256843421204701
2016,Saxony-Anhalt,Rural regions,No,0.48195876288659795,16419,0.47431565787952995,0.48960186789366594
2016,Thuringa,Urban regions,Yes,0.6333333333333333,16419,0.6259621942085847,0.6407044724580819
2016,Thuringa,Urban regions,No,0.36666666666666664,16419,0.359295527541918,0.37403780579141527
2016,Thuringa,Rural regions,Yes,0.5718232044198895,16419,0.5642544368053759,0.5793919720344032
2016,Thuringa,Rural regions,No,0.4281767955801105,16419,0.4206080279655968,0.4357455631946242
2017,Schleswig-Holstein,Urban regions,No,0.5175097276264592,18279,0.5102656450098829,0.5247538102430355
2017,Schleswig-Holstein,Urban regions,Yes,0.48249027237354086,18279,0.47524618975696464,0.4897343549901171
2017,Schleswig-Holstein,Rural regions,No,0.5093457943925234,18279,0.5020985320912311,0.5165930566938156
2017,Schleswig-Holstein,Rural regions,Yes,0.49065420560747663,18279,0.4834069433061844,0.4979014679087689
2017,Hamburg,Urban regions,Yes,0.6625386996904025,18279,0.6556838573868022,0.6693935419940027
2017,Hamburg,Urban regions,No,0.33746130030959753,18279,0.3306064580059973,0.34431614261319776
2017,Lower Saxony,Urban regions,Yes,0.6007653061224489,18279,0.5936655012231755,0.6078651110217224
2017,Lower Saxony,Urban regions,No,0.399234693877551,18279,0.3921348889782776,0.4063344987768244
2017,Lower Saxony,Rural regions,Yes,0.553125,18279,0.5459175020335314,0.5603324979664686
2017,Lower Saxony,Rural regions,No,0.446875,18279,0.43966750203353144,0.4540824979664686
2017,Bremen,Urban regions,No,0.5494505494505495,18279,0.5422375584033621,0.5566635404977369
2017,Bremen,Urban regions,Yes,0.45054945054945056,18279,0.44333645950226314,0.457762441596638
2017,North Rhine-Westphalia,Urban regions,Yes,0.6115916955017301,18279,0.6045260003123872,0.618657390691073
2017,North Rhine-Westphalia,Urban regions,No,0.3884083044982699,18279,0.38134260930892705,0.39547399968761277
2017,North Rhine-Westphalia,Rural regions,No,0.524390243902439,18279,0.5171503444652249,0.5316301433396532
2017,North Rhine-Westphalia,Rural regions,Yes,0.47560975609756095,18279,0.4683698566603468,0.4828496555347751
2017,Hesse,Urban regions,Yes,0.61337513061651,18279,0.606315404874241,0.6204348563587789
2017,Hesse,Urban regions,No,0.38662486938349006,18279,0.37956514364122107,0.39368459512575904
2017,Hesse,Rural regions,Yes,0.5421686746987951,18279,0.5349459706865805,0.5493913787110098
2017,Hesse,Rural regions,No,0.4578313253012048,18279,0.4506086212889901,0.4650540293134195
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5128865979381443,18279,0.5056404771422439,0.5201327187340447
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.48711340206185566,18279,0.4798672812659553,0.49435952285775603
2017,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.575107296137339,18279,0.5679410135379731,0.5822735787367049
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.4248927038626609,18279,0.41772642126329507,0.4320589864620268
2017,Baden-Wuerttemberg,Urban regions,Yes,0.656629994209612,18279,0.6497463028267809,0.6635136855924431
2017,Baden-Wuerttemberg,Urban regions,No,0.34337000579038796,18279,0.33648631440755683,0.3502536971732191
2017,Baden-Wuerttemberg,Rural regions,Yes,0.6255707762557078,18279,0.61855456026885,0.6325869922425655
2017,Baden-Wuerttemberg,Rural regions,No,0.3744292237442922,18279,0.3674130077574344,0.38144543973115
2017,Bavaria,Urban regions,Yes,0.6888168557536467,18279,0.6821050439543332,0.6955286675529602
2017,Bavaria,Urban regions,No,0.31118314424635335,18279,0.3044713324470399,0.3178949560456668
2017,Bavaria,Rural regions,Yes,0.5642265193370166,18279,0.5570380404593814,0.5714149982146518
2017,Bavaria,Rural regions,No,0.43577348066298344,18279,0.42858500178534825,0.4429619595406186
2017,Berlin,Urban regions,Yes,0.648876404494382,18279,0.6419566473392396,0.6557961616495244
2017,Berlin,Urban regions,No,0.351123595505618,18279,0.34420383835047563,0.3580433526607604
2017,Brandenburg,Urban regions,Yes,0.7758620689655172,18279,0.7698166028069007,0.7819075351241338
2017,Brandenburg,Urban regions,No,0.22413793103448276,18279,0.21809246487586614,0.23018339719309938
2017,Brandenburg,Rural regions,Yes,0.5101721439749609,18279,0.502925115536119,0.5174191724138029
2017,Brandenburg,Rural regions,No,0.48982785602503914,18279,0.48258082758619714,0.49707488446388115
2017,Mecklenburg-Western Pomerania,Urban regions,No,0.6229508196721312,18279,0.6159248586482164,0.6299767806960459
2017,Mecklenburg-Western Pomerania,Urban regions,Yes,0.3770491803278688,18279,0.37002321930395415,0.3840751413517835
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.5495495495495496,18279,0.5423367012897595,0.5567623978093397
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.45045045045045046,18279,0.4432376021906604,0.45766329871024053
2017,Saxony,Urban regions,Yes,0.6226415094339622,18279,0.6156144123586996,0.6296686065092248
2017,Saxony,Urban regions,No,0.37735849056603776,18279,0.37033139349077515,0.3843855876413004
2017,Saxony,Rural regions,Yes,0.6101694915254238,18279,0.6030991073584439,0.6172398756924037
2017,Saxony,Rural regions,No,0.3898305084745763,18279,0.38276012430759637,0.3969008926415562
2017,Saxony-Anhalt,Urban regions,Yes,0.5428571428571428,18279,0.535635290551854,0.5500789951624316
2017,Saxony-Anhalt,Urban regions,No,0.45714285714285713,18279,0.44992100483756836,0.4643647094481459
2017,Saxony-Anhalt,Rural regions,Yes,0.5197505197505198,18279,0.5125076483731841,0.5269933911278555
2017,Saxony-Anhalt,Rural regions,No,0.4802494802494803,18279,0.4730066088721445,0.48749235162681603
2017,Thuringa,Urban regions,Yes,0.6530612244897959,18279,0.6461606821527686,0.6599617668268232
2017,Thuringa,Urban regions,No,0.3469387755102041,18279,0.3400382331731768,0.3538393178472314
2017,Thuringa,Rural regions,Yes,0.5770114942528736,18279,0.5698494603874791,0.5841735281182681
2017,Thuringa,Rural regions,No,0.42298850574712643,18279,0.4158264718817319,0.430150539612521
2018,Schleswig-Holstein,Urban regions,No,0.55,17878,0.5427073695494686,0.5572926304505315
2018,Schleswig-Holstein,Urban regions,Yes,0.45,17878,0.44270736954946854,0.4572926304505315
2018,Schleswig-Holstein,Rural regions,Yes,0.5468354430379747,17878,0.5395382993113556,0.5541325867645939
2018,Schleswig-Holstein,Rural regions,No,0.4531645569620253,17878,0.4458674132354061,0.4604617006886445
2018,Hamburg,Urban regions,Yes,0.6565934065934066,17878,0.6496327665082151,0.6635540466785981
2018,Hamburg,Urban regions,No,0.3434065934065934,17878,0.336445953321402,0.35036723349178484
2018,Lower Saxony,Urban regions,Yes,0.5428211586901763,17878,0.5355187178032506,0.5501235995771021
2018,Lower Saxony,Urban regions,No,0.45717884130982367,17878,0.4498764004228979,0.46448128219674945
2018,Lower Saxony,Rural regions,Yes,0.5349301397205589,17878,0.5276186775627064,0.5422416018784114
2018,Lower Saxony,Rural regions,No,0.46506986027944114,17878,0.4577583981215887,0.4723813224372936
2018,Bremen,Urban regions,Yes,0.5191256830601093,17878,0.5118016776931801,0.5264496884270385
2018,Bremen,Urban regions,No,0.4808743169398907,17878,0.47355031157296146,0.4881983223068199
2018,North Rhine-Westphalia,Urban regions,Yes,0.5821341297855009,17878,0.5749043247412705,0.5893639348297314
2018,North Rhine-Westphalia,Urban regions,No,0.41786587021449906,17878,0.4106360651702686,0.4250956752587295
2018,North Rhine-Westphalia,Rural regions,Yes,0.5131578947368421,17878,0.5058310636711637,0.5204847258025206
2018,North Rhine-Westphalia,Rural regions,No,0.4868421052631579,17878,0.4795152741974795,0.4941689363288363
2018,Hesse,Urban regions,Yes,0.6260245901639344,17878,0.618931853684242,0.6331173266436269
2018,Hesse,Urban regions,No,0.3739754098360656,17878,0.3668826733563732,0.38106814631575797
2018,Hesse,Rural regions,Yes,0.5625,17878,0.5552281167620653,0.5697718832379347
2018,Hesse,Rural regions,No,0.4375,17878,0.43022811676206535,0.44477188323793465
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.505521472392638,17878,0.4981925499267142,0.5128503948585618
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.49447852760736194,17878,0.4871496051414381,0.5018074500732858
2018,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5528455284552846,17878,0.5455572107697254,0.5601338461408437
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.44715447154471544,17878,0.43986615385915634,0.45444278923027454
2018,Baden-Wuerttemberg,Urban regions,Yes,0.6530005941770648,17878,0.6460228063674135,0.6599783819867161
2018,Baden-Wuerttemberg,Urban regions,No,0.34699940582293526,17878,0.34002161801328395,0.35397719363258656
2018,Baden-Wuerttemberg,Rural regions,Yes,0.6616161616161617,17878,0.654680235411175,0.6685520878211483
2018,Baden-Wuerttemberg,Rural regions,No,0.3383838383838384,17878,0.3314479121788517,0.3453197645888251
2018,Bavaria,Urban regions,Yes,0.6644844517184942,17878,0.6575630295125783,0.6714058739244102
2018,Bavaria,Urban regions,No,0.3355155482815057,17878,0.3285941260755897,0.3424369704874217
2018,Bavaria,Rural regions,Yes,0.5908127208480566,17878,0.5836052551259675,0.5980201865701457
2018,Bavaria,Rural regions,No,0.4091872791519435,17878,0.4019798134298544,0.41639474487403255
2018,Berlin,Urban regions,Yes,0.6342710997442456,17878,0.6272109533457022,0.6413312461427889
2018,Berlin,Urban regions,No,0.3657289002557545,17878,0.35866875385721114,0.37278904665429785
2018,Brandenburg,Urban regions,Yes,0.7164179104477612,17878,0.7098106835462769,0.7230251373492455
2018,Brandenburg,Urban regions,No,0.2835820895522388,17878,0.27697486265075455,0.29018931645372303
2018,Brandenburg,Rural regions,Yes,0.5121951219512195,17878,0.5048679329623191,0.5195223109401199
2018,Brandenburg,Rural regions,No,0.4878048780487805,17878,0.4804776890598801,0.49513206703768087
2018,Mecklenburg-Western Pomerania,Urban regions,Yes,0.5441176470588235,17878,0.5368168647150697,0.5514184294025772
2018,Mecklenburg-Western Pomerania,Urban regions,No,0.45588235294117646,17878,0.44858157059742265,0.46318313528493027
2018,Mecklenburg-Western Pomerania,Rural regions,Yes,0.5142857142857142,17878,0.5069593371003319,0.5216120914710966
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.4857142857142857,17878,0.4783879085289034,0.493040662899668
2018,Saxony,Urban regions,Yes,0.6488294314381271,17878,0.6418322855151736,0.6558265773610806
2018,Saxony,Urban regions,No,0.3511705685618729,17878,0.34417342263891937,0.3581677144848264
2018,Saxony,Rural regions,Yes,0.6420824295010846,17878,0.6350552101968944,0.6491096488052749
2018,Saxony,Rural regions,No,0.3579175704989154,17878,0.35089035119472517,0.3649447898031057
2018,Saxony-Anhalt,Urban regions,No,0.5098039215686274,17878,0.5024759612807885,0.5171318818564663
2018,Saxony-Anhalt,Urban regions,Yes,0.49019607843137253,17878,0.4828681181435337,0.49752403871921136
2018,Saxony-Anhalt,Rural regions,Yes,0.5373134328358209,17878,0.5300045012040182,0.5446223644676236
2018,Saxony-Anhalt,Rural regions,No,0.4626865671641791,17878,0.45537763553237637,0.46999549879598185
2018,Thuringa,Urban regions,Yes,0.5892857142857143,17878,0.5820741502233538,0.5964972783480748
2018,Thuringa,Urban regions,No,0.4107142857142857,17878,0.40350272165192524,0.41792584977664615
2018,Thuringa,Rural regions,Yes,0.5450236966824644,17878,0.5377241030060496,0.5523232903588793
2018,Thuringa,Rural regions,No,0.4549763033175355,17878,0.44767670964112066,0.4622758969939504
2019,Schleswig-Holstein,Urban regions,Yes,0.7813953488372093,18428,0.7754279910267493,0.7873627066476693
2019,Schleswig-Holstein,Urban regions,No,0.2186046511627907,18428,0.21263729335233067,0.22457200897325075
2019,Schleswig-Holstein,Rural regions,Yes,0.6391184573002755,18428,0.6321843591480987,0.6460525554524523
2019,Schleswig-Holstein,Rural regions,No,0.3608815426997245,18428,0.3539474445475477,0.3678156408519013
2019,Hamburg,Urban regions,Yes,0.8035190615835777,18428,0.7977821880877205,0.8092559350794348
2019,Hamburg,Urban regions,No,0.19648093841642228,18428,0.19074406492056506,0.2022178119122795
