year,bula_h,sampreg,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Bavaria,West,Seldom,0.32482,1266,3966,0.31025,0.33940
2018,Bavaria,West,Sometimes,0.17492,686,3966,0.16310,0.18675
2018,Bavaria,West,Often,0.06152,238,3966,0.05404,0.06900
2018,Bavaria,West,Very often,0.01484,59,3966,0.01107,0.01860
2018,Berlin,West,Very seldom,0.44773,262,594,0.40771,0.48776
2018,Berlin,West,Seldom,0.32472,195,594,0.28703,0.36241
2018,Berlin,West,Sometimes,0.15064,94,594,0.12185,0.17943
2018,Berlin,West,Often,0.06816,43,594,0.04788,0.08845
2018,Berlin,East,Very seldom,0.35585,160,363,0.30653,0.40517
2018,Berlin,East,Seldom,0.40675,140,363,0.35614,0.45735
2018,Berlin,East,Sometimes,0.16270,63,363,0.12468,0.20073
2018,Brandenburg,East,Very seldom,0.36286,427,1010,0.33320,0.39253
2018,Brandenburg,East,Seldom,0.41338,365,1010,0.38299,0.44376
2018,Brandenburg,East,Sometimes,0.17357,176,1010,0.15020,0.19694
2018,Brandenburg,East,Often,0.03489,42,1010,0.02357,0.04621
2018,Mecklenburg-Western Pomerania,East,Very seldom,0.43399,273,584,0.39376,0.47422
2018,Mecklenburg-Western Pomerania,East,Seldom,0.34085,196,584,0.30237,0.37932
2018,Mecklenburg-Western Pomerania,East,Sometimes,0.14980,78,584,0.12083,0.17876
2018,Mecklenburg-Western Pomerania,East,Often,0.05691,37,584,0.03810,0.07571
2018,Saxony,East,Very seldom,0.36050,617,1595,0.33693,0.38407
2018,Saxony,East,Seldom,0.39863,647,1595,0.37460,0.42267
2018,Saxony,East,Sometimes,0.16571,255,1595,0.14745,0.18396
2018,Saxony,East,Often,0.05617,76,1595,0.04486,0.06747
2018,Saxony-Anhalt,East,Very seldom,0.36384,357,896,0.33232,0.39536
2018,Saxony-Anhalt,East,Seldom,0.41211,356,896,0.37987,0.44436
2018,Saxony-Anhalt,East,Sometimes,0.14960,140,896,0.12623,0.17297
2018,Saxony-Anhalt,East,Often,0.05580,43,896,0.04076,0.07084
2018,Thuringa,East,Very seldom,0.44601,399,919,0.41385,0.47816
2018,Thuringa,East,Seldom,0.28210,298,919,0.25299,0.31122
2018,Thuringa,East,Sometimes,0.17408,157,919,0.14956,0.19861
2018,Thuringa,East,Often,0.07402,65,919,0.05708,0.09096
2019,Schleswig-Holstein,West,Very seldom,0.41009,421,946,0.37873,0.44145
2019,Schleswig-Holstein,West,Seldom,0.38478,334,946,0.35376,0.41580
2019,Schleswig-Holstein,West,Sometimes,0.14933,147,946,0.12660,0.17205
2019,Schleswig-Holstein,West,Often,0.04234,44,946,0.02951,0.05518
2019,Hamburg,West,Very seldom,0.41483,244,494,0.37134,0.45832
2019,Hamburg,West,Seldom,0.31257,164,494,0.27166,0.35349
2019,Hamburg,West,Sometimes,0.21622,86,494,0.17988,0.25256
2019,Lower Saxony,West,Very seldom,0.42588,1079,2464,0.40635,0.44541
2019,Lower Saxony,West,Seldom,0.35940,890,2464,0.34045,0.37835
2019,Lower Saxony,West,Sometimes,0.14924,368,2464,0.13517,0.16332
2019,Lower Saxony,West,Often,0.04965,127,2464,0.04107,0.05823
2019,Bremen,West,Very seldom,0.39665,84,203,0.32919,0.46411
2019,Bremen,West,Seldom,0.31161,74,203,0.24774,0.37549
2019,Bremen,West,Sometimes,0.21572,45,203,0.15900,0.27245
2019,North Rhine-Westphalia,West,Very seldom,0.39087,2343,5394,0.37785,0.40390
2019,North Rhine-Westphalia,West,Seldom,0.37473,1822,5394,0.36182,0.38765
2019,North Rhine-Westphalia,West,Sometimes,0.15746,822,5394,0.14774,0.16718
2019,North Rhine-Westphalia,West,Often,0.05725,311,5394,0.05105,0.06345
2019,North Rhine-Westphalia,West,Very often,0.01968,96,5394,0.01597,0.02339
2019,Hesse,West,Very seldom,0.43093,745,1684,0.40728,0.45459
2019,Hesse,West,Seldom,0.36843,602,1684,0.34538,0.39147
2019,Hesse,West,Sometimes,0.14301,243,1684,0.12628,0.15974
2019,Hesse,West,Often,0.04653,94,1684,0.03647,0.05660
2019,"Rhineland-Palatinate, Saarland",West,Very seldom,0.44987,681,1445,0.42421,0.47553
2019,"Rhineland-Palatinate, Saarland",West,Seldom,0.34493,485,1445,0.32041,0.36945
2019,"Rhineland-Palatinate, Saarland",West,Sometimes,0.13720,205,1445,0.11945,0.15494
2019,"Rhineland-Palatinate, Saarland",West,Often,0.05457,74,1445,0.04286,0.06629
2019,Baden-Wuerttemberg,West,Very seldom,0.41420,1213,2788,0.39592,0.43249
2019,Baden-Wuerttemberg,West,Seldom,0.34111,933,2788,0.32351,0.35871
2019,Baden-Wuerttemberg,West,Sometimes,0.17506,464,2788,0.16095,0.18917
2019,Baden-Wuerttemberg,West,Often,0.05489,137,2788,0.04643,0.06334
2019,Baden-Wuerttemberg,West,Very often,0.01474,41,2788,0.01027,0.01921
2019,Bavaria,West,Very seldom,0.45286,1791,3946,0.43733,0.46840
2019,Bavaria,West,Seldom,0.30926,1257,3946,0.29484,0.32368
2019,Bavaria,West,Sometimes,0.17100,630,3946,0.15925,0.18275
2019,Bavaria,West,Often,0.04997,208,3946,0.04317,0.05677
2019,Bavaria,West,Very often,0.01691,60,3946,0.01289,0.02094
2019,Berlin,Does not apply,Very seldom,0.44309,34,34,0.27360,0.61257
2019,Berlin,West,Very seldom,0.37398,227,560,0.33387,0.41409
2019,Berlin,West,Seldom,0.38771,210,560,0.34732,0.42810
2019,Berlin,West,Sometimes,0.14539,89,560,0.11617,0.17461
2019,Berlin,West,Often,0.06920,34,560,0.04816,0.09024
2019,Berlin,East,Very seldom,0.36704,154,349,0.31640,0.41769
2019,Berlin,East,Seldom,0.40213,136,349,0.35061,0.45365
2019,Berlin,East,Sometimes,0.16755,59,349,0.12831,0.20679
2019,Brandenburg,East,Very seldom,0.37806,456,1093,0.34930,0.40682
2019,Brandenburg,East,Seldom,0.40098,412,1093,0.37191,0.43005
2019,Brandenburg,East,Sometimes,0.13915,163,1093,0.11862,0.15967
2019,Brandenburg,East,Often,0.07058,62,1093,0.05539,0.08577
2019,Mecklenburg-Western Pomerania,East,Very seldom,0.45520,309,601,0.41535,0.49505
2019,Mecklenburg-Western Pomerania,East,Seldom,0.28433,174,601,0.24823,0.32043
2019,Mecklenburg-Western Pomerania,East,Sometimes,0.19942,85,601,0.16745,0.23139
2019,Mecklenburg-Western Pomerania,East,Often,0.04492,33,601,0.02835,0.06150
2019,Saxony,East,Very seldom,0.37288,663,1617,0.34930,0.39646
2019,Saxony,East,Seldom,0.38068,635,1617,0.35701,0.40436
2019,Saxony,East,Sometimes,0.16989,242,1617,0.15158,0.18820
2019,Saxony,East,Often,0.05743,77,1617,0.04609,0.06878
2019,Saxony-Anhalt,East,Very seldom,0.36628,344,874,0.33432,0.39824
2019,Saxony-Anhalt,East,Seldom,0.39130,335,874,0.35893,0.42368
2019,Saxony-Anhalt,East,Sometimes,0.16036,147,874,0.13602,0.18470
2019,Saxony-Anhalt,East,Often,0.05873,48,874,0.04313,0.07432
2019,Thuringa,East,Very seldom,0.46924,421,915,0.43688,0.50159
2019,Thuringa,East,Seldom,0.26974,294,915,0.24096,0.29851
2019,Thuringa,East,Sometimes,0.16516,146,915,0.14109,0.18923
2019,Thuringa,East,Often,0.09004,54,915,0.07148,0.10860
2020,Schleswig-Holstein,West,Very seldom,0.34979,324,890,0.31844,0.38114
2020,Schleswig-Holstein,West,Seldom,0.38653,354,890,0.35452,0.41854
2020,Schleswig-Holstein,West,Sometimes,0.19772,160,890,0.17154,0.22390
2020,Schleswig-Holstein,West,Often,0.05188,52,890,0.03730,0.06646
2020,Hamburg,West,Very seldom,0.39066,195,518,0.34860,0.43272
2020,Hamburg,West,Seldom,0.36902,198,518,0.32742,0.41061
2020,Hamburg,West,Sometimes,0.17029,82,518,0.13788,0.20269
2020,Hamburg,West,Often,0.05263,43,518,0.03338,0.07188
2020,Lower Saxony,West,Very seldom,0.35392,906,2449,0.33498,0.37286
2020,Lower Saxony,West,Seldom,0.34718,830,2449,0.32832,0.36604
2020,Lower Saxony,West,Sometimes,0.18356,467,2449,0.16822,0.19889
2020,Lower Saxony,West,Often,0.09212,194,2449,0.08066,0.10358
2020,Lower Saxony,West,Very often,0.02322,52,2449,0.01725,0.02919
2020,Bremen,West,Very seldom,0.32853,73,198,0.26294,0.39412
2020,Bremen,West,Seldom,0.32889,74,198,0.26328,0.39449
2020,Bremen,West,Sometimes,0.29486,51,198,0.23119,0.35854
2020,North Rhine-Westphalia,West,Very seldom,0.36952,1976,5452,0.35670,0.38233
2020,North Rhine-Westphalia,West,Seldom,0.34074,1764,5452,0.32815,0.35332
2020,North Rhine-Westphalia,West,Sometimes,0.19365,1119,5452,0.18316,0.20414
2020,North Rhine-Westphalia,West,Often,0.07515,471,5452,0.06815,0.08215
2020,North Rhine-Westphalia,West,Very often,0.02094,122,5452,0.01714,0.02475
2020,Hesse,West,Very seldom,0.34778,621,1753,0.32548,0.37009
2020,Hesse,West,Seldom,0.36840,608,1753,0.34581,0.39099
2020,Hesse,West,Sometimes,0.18174,342,1753,0.16368,0.19980
2020,Hesse,West,Often,0.08874,151,1753,0.07542,0.10205
2020,Hesse,West,Very often,0.01334,31,1753,0.00797,0.01872
2020,"Rhineland-Palatinate, Saarland",West,Very seldom,0.41398,526,1336,0.38756,0.44040
2020,"Rhineland-Palatinate, Saarland",West,Seldom,0.28240,436,1336,0.25825,0.30655
2020,"Rhineland-Palatinate, Saarland",West,Sometimes,0.20686,260,1336,0.18513,0.22858
2020,"Rhineland-Palatinate, Saarland",West,Often,0.07279,114,1336,0.05885,0.08672
2020,Baden-Wuerttemberg,West,Very seldom,0.34947,1017,2839,0.33192,0.36701
2020,Baden-Wuerttemberg,West,Seldom,0.33207,929,2839,0.31474,0.34940
2020,Baden-Wuerttemberg,West,Sometimes,0.23281,619,2839,0.21726,0.24836
2020,Baden-Wuerttemberg,West,Often,0.06473,220,2839,0.05568,0.07378
2020,Baden-Wuerttemberg,West,Very often,0.02092,54,2839,0.01566,0.02619
2020,Bavaria,West,Very seldom,0.34480,1472,4051,0.33016,0.35944
2020,Bavaria,West,Seldom,0.33464,1298,4051,0.32011,0.34917
2020,Bavaria,West,Sometimes,0.21071,839,4051,0.19815,0.22327
2020,Bavaria,West,Often,0.08951,361,4051,0.08072,0.09831
2020,Bavaria,West,Very often,0.02034,81,4051,0.01599,0.02469
2020,Berlin,West,Very seldom,0.37707,258,732,0.34193,0.41220
2020,Berlin,West,Seldom,0.29574,230,732,0.26266,0.32882
2020,Berlin,West,Sometimes,0.20698,167,732,0.17761,0.23635
2020,Berlin,West,Often,0.10942,77,732,0.08679,0.13204
2020,Berlin,East,Very seldom,0.29211,147,417,0.24841,0.33580
2020,Berlin,East,Seldom,0.37327,144,417,0.32679,0.41975
2020,Berlin,East,Sometimes,0.25781,88,417,0.21577,0.29984
2020,Berlin,East,Often,0.05959,38,417,0.03684,0.08234
2020,Brandenburg,East,Very seldom,0.30269,380,1048,0.27486,0.33051
2020,Brandenburg,East,Seldom,0.39416,396,1048,0.36456,0.42376
2020,Brandenburg,East,Sometimes,0.19809,190,1048,0.17395,0.22223
2020,Brandenburg,East,Often,0.08564,82,1048,0.06869,0.10259
2020,Mecklenburg-Western Pomerania,East,Very seldom,0.43302,210,491,0.38914,0.47689
2020,Mecklenburg-Western Pomerania,East,Seldom,0.30729,161,491,0.26644,0.34815
2020,Mecklenburg-Western Pomerania,East,Sometimes,0.17670,86,491,0.14293,0.21048
2020,Mecklenburg-Western Pomerania,East,Often,0.06224,34,491,0.04085,0.08363
2020,Saxony,East,Very seldom,0.34987,565,1519,0.32587,0.37386
2020,Saxony,East,Seldom,0.37758,582,1519,0.35320,0.40197
2020,Saxony,East,Sometimes,0.20242,283,1519,0.18221,0.22264
2020,Saxony,East,Often,0.05364,89,1519,0.04231,0.06498
2020,Saxony-Anhalt,East,Very seldom,0.28189,291,865,0.25189,0.31189
2020,Saxony-Anhalt,East,Seldom,0.39209,339,865,0.35953,0.42464
2020,Saxony-Anhalt,East,Sometimes,0.20330,162,865,0.17646,0.23013
2020,Saxony-Anhalt,East,Often,0.09451,73,865,0.07500,0.11401
2020,Thuringa,East,Very seldom,0.36455,305,877,0.33268,0.39643
2020,Thuringa,East,Seldom,0.31098,308,877,0.28033,0.34164
2020,Thuringa,East,Sometimes,0.23061,199,877,0.20272,0.25850
2020,Thuringa,East,Often,0.08188,65,877,0.06372,0.10004
2021,Schleswig-Holstein,West,Very seldom,0.38436,287,706,0.34845,0.42027
2021,Schleswig-Holstein,West,Seldom,0.39607,250,706,0.35997,0.43218
2021,Schleswig-Holstein,West,Sometimes,0.15904,127,706,0.13205,0.18604
2021,Schleswig-Holstein,West,Often,0.05647,42,706,0.03943,0.07351
2021,Hamburg,West,Very seldom,0.35573,156,366,0.30661,0.40484
2021,Hamburg,West,Seldom,0.38881,141,366,0.33880,0.43882
2021,Hamburg,West,Sometimes,0.17054,69,366,0.13195,0.20912
2021,Lower Saxony,West,Very seldom,0.43961,730,1673,0.41582,0.46340
2021,Lower Saxony,West,Seldom,0.34647,595,1673,0.32366,0.36928
2021,Lower Saxony,West,Sometimes,0.13225,218,1673,0.11601,0.14849
2021,Lower Saxony,West,Often,0.06088,90,1673,0.04941,0.07234
2021,Lower Saxony,West,Very often,0.02079,40,1673,0.01395,0.02763
2021,Bremen,West,Very seldom,0.42178,60,101,0.32499,0.51857
2021,Bremen,West,Seldom,0.38167,41,101,0.28645,0.47688
2021,North Rhine-Westphalia,West,Very seldom,0.37968,1458,3579,0.36378,0.39558
2021,North Rhine-Westphalia,West,Seldom,0.37669,1289,3579,0.36081,0.39257
2021,North Rhine-Westphalia,West,Sometimes,0.16009,549,3579,0.14808,0.17211
2021,North Rhine-Westphalia,West,Often,0.07030,228,3579,0.06193,0.07868
2021,North Rhine-Westphalia,West,Very often,0.01323,55,3579,0.00949,0.01698
2021,Hesse,West,Very seldom,0.38611,428,1049,0.35664,0.41559
2021,Hesse,West,Seldom,0.37623,389,1049,0.34690,0.40556
2021,Hesse,West,Sometimes,0.14555,169,1049,0.12420,0.16691
2021,Hesse,West,Often,0.06394,63,1049,0.04913,0.07875
2021,"Rhineland-Palatinate, Saarland",West,Very seldom,0.43738,367,858,0.40417,0.47060
2021,"Rhineland-Palatinate, Saarland",West,Seldom,0.33017,304,858,0.29869,0.36166
2021,"Rhineland-Palatinate, Saarland",West,Sometimes,0.15570,125,858,0.13143,0.17998
2021,"Rhineland-Palatinate, Saarland",West,Often,0.06932,62,858,0.05232,0.08633
2021,Baden-Wuerttemberg,West,Very seldom,0.36908,763,1934,0.34756,0.39059
2021,Baden-Wuerttemberg,West,Seldom,0.37884,715,1934,0.35722,0.40047
2021,Baden-Wuerttemberg,West,Sometimes,0.18455,320,1934,0.16725,0.20184
2021,Baden-Wuerttemberg,West,Often,0.05541,136,1934,0.04521,0.06561
2021,Bavaria,West,Very seldom,0.42308,1159,2676,0.40436,0.44180
2021,Bavaria,West,Seldom,0.33055,897,2676,0.31272,0.34837
2021,Bavaria,West,Sometimes,0.17823,422,2676,0.16373,0.19274
2021,Bavaria,West,Often,0.05090,156,2676,0.04257,0.05923
2021,Bavaria,West,Very often,0.01724,42,2676,0.01231,0.02217
2021,Berlin,West,Very seldom,0.40712,203,489,0.36353,0.45071
2021,Berlin,West,Seldom,0.37057,169,489,0.32771,0.41342
2021,Berlin,West,Sometimes,0.16631,80,489,0.13327,0.19934
2021,Berlin,West,Often,0.04595,37,489,0.02738,0.06453
2021,Berlin,East,Very seldom,0.35622,119,271,0.29910,0.41334
2021,Berlin,East,Seldom,0.40995,103,271,0.35128,0.46861
2021,Berlin,East,Sometimes,0.17455,49,271,0.12927,0.21982
2021,Brandenburg,East,Very seldom,0.38235,273,647,0.34487,0.41982
2021,Brandenburg,East,Seldom,0.32333,224,647,0.28726,0.35940
2021,Brandenburg,East,Sometimes,0.18180,101,647,0.15206,0.21154
2021,Brandenburg,East,Often,0.09230,49,647,0.06998,0.11462
2021,Mecklenburg-Western Pomerania,East,Very seldom,0.41941,175,363,0.36857,0.47024
2021,Mecklenburg-Western Pomerania,East,Seldom,0.37960,142,363,0.32961,0.42959
2021,Mecklenburg-Western Pomerania,East,Sometimes,0.12166,46,363,0.08798,0.15533
2021,Saxony,East,Very seldom,0.40337,449,1101,0.37438,0.43236
2021,Saxony,East,Seldom,0.36523,431,1101,0.33677,0.39368
2021,Saxony,East,Sometimes,0.17196,168,1101,0.14966,0.19426
2021,Saxony,East,Often,0.04981,53,1101,0.03695,0.06266
2021,Saxony-Anhalt,East,Very seldom,0.35854,241,522,0.31736,0.39972
2021,Saxony-Anhalt,East,Seldom,0.38328,212,522,0.34153,0.42503
2021,Saxony-Anhalt,East,Sometimes,0.15523,69,522,0.12413,0.18632
2021,Thuringa,East,Very seldom,0.48097,269,588,0.44055,0.52139
2021,Thuringa,East,Seldom,0.29624,196,588,0.25930,0.33318
2021,Thuringa,East,Sometimes,0.12624,78,588,0.09937,0.15311
2021,Thuringa,East,Often,0.08202,45,588,0.05982,0.10422
2022,Schleswig-Holstein,West,Very seldom,0.39703,355,916,0.36533,0.42874
2022,Schleswig-Holstein,West,Seldom,0.33345,300,916,0.30291,0.36400
2022,Schleswig-Holstein,West,Sometimes,0.18805,192,916,0.16273,0.21337
2022,Schleswig-Holstein,West,Often,0.06440,69,916,0.04850,0.08031
2022,Hamburg,West,Very seldom,0.36311,190,562,0.32331,0.40290
2022,Hamburg,West,Seldom,0.38663,209,562,0.34633,0.42693
2022,Hamburg,West,Sometimes,0.12489,100,562,0.09753,0.15224
2022,Hamburg,West,Often,0.10558,63,562,0.08015,0.13101
2022,Lower Saxony,West,Very seldom,0.38339,816,2227,0.36319,0.40359
2022,Lower Saxony,West,Seldom,0.33446,728,2227,0.31486,0.35406
2022,Lower Saxony,West,Sometimes,0.19084,442,2227,0.17452,0.20717
2022,Lower Saxony,West,Often,0.06534,179,2227,0.05508,0.07561
2022,Lower Saxony,West,Very often,0.02597,62,2227,0.01936,0.03257
2022,Bremen,West,Very seldom,0.33249,56,155,0.25808,0.40689
2022,Bremen,West,Seldom,0.35155,60,155,0.27614,0.42696
2022,Bremen,West,Sometimes,0.24284,39,155,0.17512,0.31057
2022,North Rhine-Westphalia,West,Very seldom,0.35462,1894,5406,0.34187,0.36738
2022,North Rhine-Westphalia,West,Seldom,0.33952,1763,5406,0.32690,0.35215
2022,North Rhine-Westphalia,West,Sometimes,0.20065,1113,5406,0.18997,0.21132
2022,North Rhine-Westphalia,West,Often,0.08264,497,5406,0.07530,0.08998
2022,North Rhine-Westphalia,West,Very often,0.02257,139,5406,0.01861,0.02653
2022,Hesse,West,Very seldom,0.33701,553,1685,0.31443,0.35959
2022,Hesse,West,Seldom,0.36105,546,1685,0.33811,0.38399
2022,Hesse,West,Sometimes,0.21577,385,1685,0.19612,0.23542
2022,Hesse,West,Often,0.06158,155,1685,0.05010,0.07306
2022,Hesse,West,Very often,0.02459,46,1685,0.01719,0.03199
2022,"Rhineland-Palatinate, Saarland",West,Very seldom,0.40199,471,1228,0.37456,0.42943
2022,"Rhineland-Palatinate, Saarland",West,Seldom,0.32233,398,1228,0.29618,0.34848
2022,"Rhineland-Palatinate, Saarland",West,Sometimes,0.16712,219,1228,0.14624,0.18799
2022,"Rhineland-Palatinate, Saarland",West,Often,0.08518,105,1228,0.06956,0.10080
2022,"Rhineland-Palatinate, Saarland",West,Very often,0.02338,35,1228,0.01493,0.03184
2022,Baden-Wuerttemberg,West,Very seldom,0.35522,1072,3153,0.33851,0.37193
2022,Baden-Wuerttemberg,West,Seldom,0.35013,1053,3153,0.33348,0.36679
2022,Baden-Wuerttemberg,West,Sometimes,0.21371,688,3153,0.19940,0.22802
2022,Baden-Wuerttemberg,West,Often,0.06844,277,3153,0.05963,0.07726
2022,Baden-Wuerttemberg,West,Very often,0.01249,63,3153,0.00862,0.01637
2022,Bavaria,West,Very seldom,0.37435,1516,4288,0.35987,0.38884
2022,Bavaria,West,Seldom,0.34946,1428,4288,0.33519,0.36374
2022,Bavaria,West,Sometimes,0.18069,873,4288,0.16918,0.19221
2022,Bavaria,West,Often,0.07285,359,4288,0.06507,0.08063
2022,Bavaria,West,Very often,0.02264,112,4288,0.01818,0.02709
2022,Berlin,West,Very seldom,0.37896,258,830,0.34593,0.41198
2022,Berlin,West,Seldom,0.30911,244,830,0.27765,0.34057
2022,Berlin,West,Sometimes,0.22573,193,830,0.19727,0.25419
2022,Berlin,West,Often,0.07907,104,830,0.06070,0.09744
2022,Berlin,West,Very often,0.00712,31,830,0.00140,0.01285
2022,Berlin,East,Very seldom,0.34356,173,628,0.30638,0.38073
2022,Berlin,East,Seldom,0.30222,169,628,0.26627,0.33816
2022,Berlin,East,Sometimes,0.19985,152,628,0.16855,0.23115
2022,Berlin,East,Often,0.11276,99,628,0.08800,0.13752
2022,Berlin,East,Very often,0.04162,35,628,0.02598,0.05725
2022,Brandenburg,East,Very seldom,0.36440,349,954,0.33385,0.39496
2022,Brandenburg,East,Seldom,0.34747,335,954,0.31723,0.37770
2022,Brandenburg,East,Sometimes,0.18531,187,954,0.16064,0.20998
2022,Brandenburg,East,Often,0.07201,83,954,0.05560,0.08842
2022,Mecklenburg-Western Pomerania,East,Very seldom,0.40460,216,539,0.36313,0.44608
2022,Mecklenburg-Western Pomerania,East,Seldom,0.29440,168,539,0.25589,0.33291
2022,Mecklenburg-Western Pomerania,East,Sometimes,0.15536,106,539,0.12475,0.18597
2022,Mecklenburg-Western Pomerania,East,Often,0.11220,49,539,0.08553,0.13887
2022,Saxony,East,Very seldom,0.33508,606,1705,0.31267,0.35749
2022,Saxony,East,Seldom,0.32766,583,1705,0.30538,0.34995
2022,Saxony,East,Sometimes,0.19659,339,1705,0.17772,0.21546
2022,Saxony,East,Often,0.11316,134,1705,0.09812,0.12820
2022,Saxony,East,Very often,0.02751,43,1705,0.01975,0.03528
2022,Saxony-Anhalt,East,Very seldom,0.30622,309,875,0.27566,0.33678
2022,Saxony-Anhalt,East,Seldom,0.36604,320,875,0.33410,0.39798
2022,Saxony-Anhalt,East,Sometimes,0.19835,162,875,0.17191,0.22479
2022,Saxony-Anhalt,East,Often,0.10686,84,875,0.08638,0.12734
2022,Thuringa,East,Very seldom,0.38139,313,797,0.34765,0.41514
2022,Thuringa,East,Seldom,0.27134,250,797,0.24045,0.30223
2022,Thuringa,East,Sometimes,0.26062,166,797,0.23012,0.29112
2022,Thuringa,East,Often,0.06532,68,797,0.04815,0.08248
