"plh0185","year","bildungsniveau","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Oft","2012","Hauptschule","Laendlicher Raum","165","0.0627461347222644","0.0536073895983355","0.0718848798461932"
"Oft","2012","Hauptschule","Staedtischer Raum","277","0.0650224808589409","0.0575780212576931","0.0724669404601886"
"Oft","2012","Realschule","Laendlicher Raum","113","0.0538646235817071","0.0447508810574552","0.062978366105959"
"Oft","2012","Realschule","Staedtischer Raum","172","0.0646170126712108","0.0559275343832493","0.0733064909591723"
"Sehr oft","2012","(Fach-)Abitur","Laendlicher Raum","11","","",""
"Sehr oft","2012","(Fach-)Abitur","Staedtischer Raum","18","","",""
"Sehr oft","2012","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Sehr oft","2012","(noch) kein Abschluss","Staedtischer Raum","10","","",""
"Sehr oft","2012","AkademikerIn","Laendlicher Raum","13","","",""
"Sehr oft","2012","AkademikerIn","Staedtischer Raum","27","","",""
"Sehr oft","2012","Hauptschule","Laendlicher Raum","43","0.0148275299641915","0.0102728801143481","0.0193821798140348"
"Sehr oft","2012","Hauptschule","Staedtischer Raum","65","0.0164266224690748","0.0125888577510006","0.020264387187149"
"Sehr oft","2012","Realschule","Laendlicher Raum","28","","",""
"Sehr oft","2012","Realschule","Staedtischer Raum","35","0.00955862196952365","0.00611957931890056","0.0129976646201467"
"Sehr selten","2012","(Fach-)Abitur","Laendlicher Raum","277","0.406735376738709","0.369173645052948","0.444297108424471"
"Sehr selten","2012","(Fach-)Abitur","Staedtischer Raum","688","0.38050893818716","0.357864961706043","0.403152914668276"
"Sehr selten","2012","(noch) kein Abschluss","Laendlicher Raum","66","0.40320970042796","0.328587094596346","0.477832306259574"
"Sehr selten","2012","(noch) kein Abschluss","Staedtischer Raum","152","0.376612632540786","0.327766674574662","0.425458590506911"
"Sehr selten","2012","AkademikerIn","Laendlicher Raum","587","0.417406293150177","0.391416705336734","0.44339588096362"
"Sehr selten","2012","AkademikerIn","Staedtischer Raum","1462","0.456000423453072","0.438898126032711","0.473102720873434"
"Sehr selten","2012","Hauptschule","Laendlicher Raum","1102","0.383310369487515","0.364988361702486","0.401632377272545"
"Sehr selten","2012","Hauptschule","Staedtischer Raum","1724","0.397807073678883","0.38302943985527","0.412584707502496"
"Sehr selten","2012","Realschule","Laendlicher Raum","924","0.38730304051253","0.367637014216227","0.406969066808833"
"Sehr selten","2012","Realschule","Staedtischer Raum","1276","0.416373967920168","0.398950498276657","0.433797437563679"
"Selten","2012","(Fach-)Abitur","Laendlicher Raum","238","0.370913651020545","0.333977048538107","0.407850253502983"
"Selten","2012","(Fach-)Abitur","Staedtischer Raum","604","0.341670455305429","0.31955081158383","0.363790099027029"
"Selten","2012","(noch) kein Abschluss","Laendlicher Raum","64","0.356531188743727","0.28366827047286","0.429394107014593"
"Selten","2012","(noch) kein Abschluss","Staedtischer Raum","122","0.331842106695469","0.284373390235839","0.379310823155099"
"Selten","2012","AkademikerIn","Laendlicher Raum","495","0.33821090371749","0.313276981111805","0.363144826323174"
"Selten","2012","AkademikerIn","Staedtischer Raum","1114","0.333123684583506","0.316939234277329","0.349308134889682"
"Selten","2012","Hauptschule","Laendlicher Raum","932","0.363621841153984","0.345493958971751","0.381749723336217"
"Selten","2012","Hauptschule","Staedtischer Raum","1362","0.328103834524298","0.313927708687145","0.342279960361452"
"Selten","2012","Realschule","Laendlicher Raum","911","0.386414088642883","0.366756399388424","0.406071777897343"
"Selten","2012","Realschule","Staedtischer Raum","1079","0.348129144112577","0.33129168692032","0.364966601304834"
"Manchmal","2013","(Fach-)Abitur","Laendlicher Raum","141","0.133779124994324","0.111782164458701","0.155776085529947"
"Manchmal","2013","(Fach-)Abitur","Staedtischer Raum","418","0.192914557565066","0.177048569236973","0.208780545893159"
"Manchmal","2013","(noch) kein Abschluss","Laendlicher Raum","37","0.119729205349253","0.0814981397479384","0.157960270950568"
"Manchmal","2013","(noch) kein Abschluss","Staedtischer Raum","96","0.182206083798492","0.14985731153729","0.214554856059694"
"Manchmal","2013","AkademikerIn","Laendlicher Raum","238","0.174361972263499","0.156137217109091","0.192586727417906"
"Manchmal","2013","AkademikerIn","Staedtischer Raum","604","0.158986623473412","0.147890847341481","0.170082399605343"
"Manchmal","2013","Hauptschule","Laendlicher Raum","551","0.183843440899468","0.170121130661162","0.197565751137774"
"Manchmal","2013","Hauptschule","Staedtischer Raum","828","0.188686351612412","0.17748752271632","0.199885180508503"
"Manchmal","2013","Realschule","Laendlicher Raum","501","0.174641719962336","0.161522203864192","0.18776123606048"
"Manchmal","2013","Realschule","Staedtischer Raum","626","0.16371257825035","0.152251648169338","0.175173508331363"
"Oft","2013","(Fach-)Abitur","Laendlicher Raum","52","0.0597638343873554","0.0444461936189142","0.0750814751557966"
"Oft","2013","(Fach-)Abitur","Staedtischer Raum","137","0.0525004704484717","0.0435324627603041","0.0614684781366393"
"Oft","2013","(noch) kein Abschluss","Laendlicher Raum","19","","",""
"Oft","2013","(noch) kein Abschluss","Staedtischer Raum","39","0.0868689516564979","0.0632667088926569","0.110471194420339"
"Oft","2013","AkademikerIn","Laendlicher Raum","58","0.0398482702939939","0.0304528623065264","0.0492436782814613"
"Oft","2013","AkademikerIn","Staedtischer Raum","196","0.0514310397202383","0.0447287523054159","0.0581333271350607"
"Oft","2013","Hauptschule","Laendlicher Raum","210","0.076495706644742","0.0670799675471143","0.0859114457423697"
"Oft","2013","Hauptschule","Staedtischer Raum","317","0.0703125978990736","0.0629945875404181","0.0776306082577291"
"Oft","2013","Realschule","Laendlicher Raum","179","0.0523796895412281","0.0446809221033554","0.0600784569791009"
"Oft","2013","Realschule","Staedtischer Raum","224","0.0619213284277087","0.0544561392123852","0.0693865176430322"
"Sehr oft","2013","(Fach-)Abitur","Laendlicher Raum","14","","",""
"Sehr oft","2013","(Fach-)Abitur","Staedtischer Raum","30","0.00952934715695564","0.00562294228164238","0.0134357520322689"
"Sehr oft","2013","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Sehr oft","2013","(noch) kein Abschluss","Staedtischer Raum","10","","",""
"Sehr oft","2013","AkademikerIn","Laendlicher Raum","23","","",""
"Sehr oft","2013","AkademikerIn","Staedtischer Raum","37","0.0075785513437472","0.00494696811042658","0.0102101345770678"
"Sehr oft","2013","Hauptschule","Laendlicher Raum","51","0.0163843342777274","0.0118871203736523","0.0208815481818024"
"Sehr oft","2013","Hauptschule","Staedtischer Raum","89","0.017696900411303","0.0139230964559802","0.0214707043666258"
"Sehr oft","2013","Realschule","Laendlicher Raum","47","0.0119093047326625","0.00816074729812977","0.0156578621671952"
"Sehr oft","2013","Realschule","Staedtischer Raum","54","0.0133195165843117","0.00976865652412195","0.0168703766445014"
"Sehr selten","2013","(Fach-)Abitur","Laendlicher Raum","404","0.456481440195999","0.424295001305395","0.488667879086604"
"Sehr selten","2013","(Fach-)Abitur","Staedtischer Raum","933","0.402631270283628","0.382911590155869","0.422350950411387"
"Sehr selten","2013","(noch) kein Abschluss","Laendlicher Raum","120","0.490260127813032","0.431389889159444","0.549130366466619"
"Sehr selten","2013","(noch) kein Abschluss","Staedtischer Raum","229","0.452389774069469","0.410679159167447","0.494100388971491"
"Sehr selten","2013","AkademikerIn","Laendlicher Raum","734","0.408452059391994","0.384841488375389","0.432062630408598"
"Sehr selten","2013","AkademikerIn","Staedtischer Raum","1857","0.444021341504248","0.42894461960294","0.459098063405556"
"Sehr selten","2013","Hauptschule","Laendlicher Raum","1240","0.381269681382593","0.364063548970696","0.398475813794489"
"Sehr selten","2013","Hauptschule","Staedtischer Raum","1889","0.39810079160192","0.384089880377819","0.412111702826021"
"Sehr selten","2013","Realschule","Laendlicher Raum","1286","0.391771933615475","0.374903589623162","0.408640277607789"
"Sehr selten","2013","Realschule","Staedtischer Raum","1564","0.389297331553662","0.37419455910959","0.404400103997734"
"Selten","2013","(Fach-)Abitur","Laendlicher Raum","309","0.327327218540273","0.297005964091813","0.357648472988732"
"Selten","2013","(Fach-)Abitur","Staedtischer Raum","858","0.342424354545879","0.323344280502186","0.361504428589572"
"Selten","2013","(noch) kein Abschluss","Laendlicher Raum","96","0.295051552767137","0.241343941371832","0.348759164162443"
"Selten","2013","(noch) kein Abschluss","Staedtischer Raum","173","0.263407309809946","0.226494080411171","0.300320539208722"
"Selten","2013","AkademikerIn","Laendlicher Raum","612","0.361019384603664","0.33794925286412","0.384089516343207"
"Selten","2013","AkademikerIn","Staedtischer Raum","1478","0.337982443958355","0.323628945550051","0.352335942366658"
"Selten","2013","Hauptschule","Laendlicher Raum","1009","0.34200683679547","0.325201604860705","0.358812068730234"
"Selten","2013","Hauptschule","Staedtischer Raum","1566","0.325203358475292","0.311795113322454","0.33861160362813"
"Selten","2013","Realschule","Laendlicher Raum","1204","0.369297352148298","0.352620158001812","0.385974546294785"
"Selten","2013","Realschule","Staedtischer Raum","1536","0.371749245183967","0.356780251200337","0.386718239167597"
"Manchmal","2014","(Fach-)Abitur","Laendlicher Raum","143","0.119496587812717","0.099763607250844","0.13922956837459"
"Manchmal","2014","(Fach-)Abitur","Staedtischer Raum","466","0.166090104356176","0.152528679655365","0.179651529056986"
"Manchmal","2014","(noch) kein Abschluss","Laendlicher Raum","57","0.204012455182937","0.159651597204725","0.248373313161149"
"Manchmal","2014","(noch) kein Abschluss","Staedtischer Raum","135","0.170198717338672","0.142014697784821","0.198382736892522"
"Manchmal","2014","AkademikerIn","Laendlicher Raum","254","0.162702487350202","0.145249349938378","0.180155624762026"
"Manchmal","2014","AkademikerIn","Staedtischer Raum","697","0.145749301979638","0.135436360338644","0.156062243620631"
"Manchmal","2014","Hauptschule","Laendlicher Raum","519","0.18366309414214","0.170052302248223","0.197273886036058"
"Manchmal","2014","Hauptschule","Staedtischer Raum","916","0.193431348117001","0.182547064497284","0.204315631736719"
"Manchmal","2014","Realschule","Laendlicher Raum","464","0.160278005576099","0.147092938665987","0.173463072486211"
"Manchmal","2014","Realschule","Staedtischer Raum","588","0.153216835511825","0.141900624767083","0.164533046256567"
"Oft","2014","(Fach-)Abitur","Laendlicher Raum","40","0.0537883838575207","0.0400641597967597","0.0675126079182816"
"Oft","2014","(Fach-)Abitur","Staedtischer Raum","169","0.0552641543064738","0.04693787768161","0.0635904309313377"
"Oft","2014","(noch) kein Abschluss","Laendlicher Raum","23","","",""
"Oft","2014","(noch) kein Abschluss","Staedtischer Raum","46","0.0952642806865528","0.0732470012772016","0.117281560095904"
"Oft","2014","AkademikerIn","Laendlicher Raum","67","0.041579527213155","0.0321399112566195","0.0510191431696906"
"Oft","2014","AkademikerIn","Staedtischer Raum","240","0.058570749550989","0.051707640777393","0.0654338583245849"
"Oft","2014","Hauptschule","Laendlicher Raum","180","0.0668688785892078","0.0580883413920591","0.0756494157863566"
"Oft","2014","Hauptschule","Staedtischer Raum","329","0.0687605177533407","0.0617875764286047","0.0757334590780767"
"Oft","2014","Realschule","Laendlicher Raum","159","0.0689191356397883","0.0598149475719413","0.0780233237076352"
"Oft","2014","Realschule","Staedtischer Raum","216","0.0614051653272385","0.0538628756625492","0.0689474549919278"
"Sehr oft","2014","(Fach-)Abitur","Laendlicher Raum","16","","",""
"Sehr oft","2014","(Fach-)Abitur","Staedtischer Raum","53","0.0116801928888846","0.00776504987069928","0.01559533590707"
"Sehr oft","2014","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Sehr oft","2014","(noch) kein Abschluss","Staedtischer Raum","15","","",""
"Sehr oft","2014","AkademikerIn","Laendlicher Raum","17","","",""
"Sehr oft","2014","AkademikerIn","Staedtischer Raum","58","0.01060522885164","0.00761136894031303","0.013599088762967"
"Sehr oft","2014","Hauptschule","Laendlicher Raum","50","0.013555448874177","0.00949072525784408","0.01762017249051"
"Sehr oft","2014","Hauptschule","Staedtischer Raum","101","0.0165790053664687","0.0130604472786112","0.0200975634543262"
"Sehr oft","2014","Realschule","Laendlicher Raum","45","0.0137950496961463","0.00960303465080136","0.0179870647414913"
"Sehr oft","2014","Realschule","Staedtischer Raum","50","0.0138375491432599","0.0101675539579015","0.0175075443286182"
"Sehr selten","2014","(Fach-)Abitur","Laendlicher Raum","464","0.423447206029126","0.393388617001027","0.453505795057225"
"Sehr selten","2014","(Fach-)Abitur","Staedtischer Raum","1196","0.409379474148765","0.391461406411071","0.42729754188646"
"Sehr selten","2014","(noch) kein Abschluss","Laendlicher Raum","132","0.400423705138329","0.346484992502618","0.454362417774039"
"Sehr selten","2014","(noch) kein Abschluss","Staedtischer Raum","296","0.471743490638783","0.434305448743847","0.509181532533719"
"Sehr selten","2014","AkademikerIn","Laendlicher Raum","737","0.419357546285621","0.3960238717678","0.442691220803443"
"Sehr selten","2014","AkademikerIn","Staedtischer Raum","2019","0.44649899724456","0.431969315651099","0.46102867883802"
"Sehr selten","2014","Hauptschule","Laendlicher Raum","1368","0.415865065465804","0.398540173316408","0.4331899576152"
"Sehr selten","2014","Hauptschule","Staedtischer Raum","2087","0.394563927137664","0.381095757224939","0.408032097050388"
"Sehr selten","2014","Realschule","Laendlicher Raum","1198","0.40022431169806","0.38261575455566","0.417832868840461"
"Sehr selten","2014","Realschule","Staedtischer Raum","1590","0.404975057613238","0.389552961740033","0.420397153486443"
"Selten","2014","(Fach-)Abitur","Laendlicher Raum","375","0.373823148968005","0.344390387272088","0.403255910663922"
"Selten","2014","(Fach-)Abitur","Staedtischer Raum","1009","0.3575860742997","0.340120951392618","0.375051197206783"
"Selten","2014","(noch) kein Abschluss","Laendlicher Raum","100","0.320004972487987","0.26865387950674","0.371356065469234"
"Selten","2014","(noch) kein Abschluss","Staedtischer Raum","191","0.236650937452721","0.204775699019401","0.268526175886042"
"Selten","2014","AkademikerIn","Laendlicher Raum","643","0.357516639312028","0.334853734055031","0.380179544569025"
"Selten","2014","AkademikerIn","Staedtischer Raum","1483","0.338575722373174","0.324744689296123","0.352406755450225"
"Selten","2014","Hauptschule","Laendlicher Raum","992","0.320047512928671","0.303649763654467","0.336445262202874"
"Selten","2014","Hauptschule","Staedtischer Raum","1626","0.326665201625526","0.313741625130593","0.339588778120458"
"Selten","2014","Realschule","Laendlicher Raum","1108","0.356783497389906","0.339566453868942","0.374000540910871"
"Selten","2014","Realschule","Staedtischer Raum","1448","0.366565392404439","0.351426702289186","0.381704082519691"
"Manchmal","2015","(Fach-)Abitur","Laendlicher Raum","152","0.163261630948154","0.14013296972783","0.186390292168479"
"Manchmal","2015","(Fach-)Abitur","Staedtischer Raum","451","0.17984720395927","0.165249378977901","0.194445028940638"
"Manchmal","2015","(noch) kein Abschluss","Laendlicher Raum","44","0.126951455156195","0.087018587542879","0.166884322769511"
"Manchmal","2015","(noch) kein Abschluss","Staedtischer Raum","82","0.143206491898276","0.113798235476382","0.17261474832017"
"Manchmal","2015","AkademikerIn","Laendlicher Raum","254","0.15732925529733","0.139802984013739","0.174855526580921"
"Manchmal","2015","AkademikerIn","Staedtischer Raum","622","0.145247957751804","0.134595655347971","0.155900260155637"
"Manchmal","2015","Hauptschule","Laendlicher Raum","522","0.208422475326941","0.19345492871125","0.223390021942631"
"Manchmal","2015","Hauptschule","Staedtischer Raum","794","0.194215925073378","0.182664050834699","0.205767799312056"
"Manchmal","2015","Realschule","Laendlicher Raum","490","0.176085568949256","0.162062240521546","0.190108897376967"
"Manchmal","2015","Realschule","Staedtischer Raum","581","0.166557594379495","0.154470506618429","0.178644682140562"
"Oft","2015","(Fach-)Abitur","Laendlicher Raum","60","0.0657292428707361","0.0502221895586736","0.0812362961827987"
"Oft","2015","(Fach-)Abitur","Staedtischer Raum","146","0.0542174604479264","0.045610413853134","0.0628245070427188"
"Oft","2015","(noch) kein Abschluss","Laendlicher Raum","24","","",""
"Oft","2015","(noch) kein Abschluss","Staedtischer Raum","44","0.103288245508124","0.0777376091263981","0.12883888188985"
"Oft","2015","AkademikerIn","Laendlicher Raum","62","0.0376222503708253","0.0284631883622753","0.0467813123793753"
"Oft","2015","AkademikerIn","Staedtischer Raum","185","0.0478420705209279","0.0413895725934069","0.0542945684484489"
"Oft","2015","Hauptschule","Laendlicher Raum","169","0.0634402956023481","0.0544581115392322","0.0724224796654641"
"Oft","2015","Hauptschule","Staedtischer Raum","306","0.0647634760115417","0.0575768259544071","0.0719501260686762"
"Oft","2015","Realschule","Laendlicher Raum","162","0.0621999982852811","0.0533080184528274","0.0710919781177348"
"Oft","2015","Realschule","Staedtischer Raum","201","0.0596813039704888","0.0519960478394597","0.0673665601015178"
"Sehr oft","2015","(Fach-)Abitur","Laendlicher Raum","6","","",""
"Sehr oft","2015","(Fach-)Abitur","Staedtischer Raum","33","0.00651981750861086","0.00346076982639023","0.00957886519083149"
"Sehr oft","2015","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Sehr oft","2015","(noch) kein Abschluss","Staedtischer Raum","19","","",""
"Sehr oft","2015","AkademikerIn","Laendlicher Raum","16","","",""
"Sehr oft","2015","AkademikerIn","Staedtischer Raum","48","0.0126747184622686","0.00929276454519884","0.0160566723793383"
"Sehr oft","2015","Hauptschule","Laendlicher Raum","53","0.0180979974311814","0.0131857418891971","0.0230102529731657"
"Sehr oft","2015","Hauptschule","Staedtischer Raum","97","0.0185726035400495","0.0146301537044485","0.0225150533756505"
"Sehr oft","2015","Realschule","Laendlicher Raum","38","0.00923405661675569","0.00571253815594789","0.0127555750775635"
"Sehr oft","2015","Realschule","Staedtischer Raum","58","0.0163039372111954","0.0121954837443641","0.0204123906780266"
"Sehr selten","2015","(Fach-)Abitur","Laendlicher Raum","424","0.407790051881453","0.377038307923332","0.438541795839574"
"Sehr selten","2015","(Fach-)Abitur","Staedtischer Raum","1131","0.415483922889261","0.396752780530961","0.434215065247561"
"Sehr selten","2015","(noch) kein Abschluss","Laendlicher Raum","108","0.418705333255149","0.359529432692499","0.477881233817799"
"Sehr selten","2015","(noch) kein Abschluss","Staedtischer Raum","220","0.412162734609781","0.370837744487833","0.453487724731729"
"Sehr selten","2015","AkademikerIn","Laendlicher Raum","700","0.426699712371722","0.402892525396046","0.450506899347398"
"Sehr selten","2015","AkademikerIn","Staedtischer Raum","1867","0.45544736215981","0.440391437785748","0.470503286533872"
"Sehr selten","2015","Hauptschule","Laendlicher Raum","1107","0.361966306447838","0.344257573151635","0.379675039744041"
"Sehr selten","2015","Hauptschule","Staedtischer Raum","1851","0.397318109504998","0.383028711117675","0.411607507892321"
"Sehr selten","2015","Realschule","Laendlicher Raum","1076","0.389601281866303","0.371647118891204","0.407555444841403"
"Sehr selten","2015","Realschule","Staedtischer Raum","1466","0.399768792728581","0.383877274555185","0.415660310901976"
"Selten","2015","(Fach-)Abitur","Laendlicher Raum","339","0.355630700304884","0.325674920457528","0.385586480152239"
"Selten","2015","(Fach-)Abitur","Staedtischer Raum","898","0.343931595194932","0.325876510873158","0.361986679516706"
"Selten","2015","(noch) kein Abschluss","Laendlicher Raum","90","0.385396774508234","0.327019486460015","0.443774062556453"
"Selten","2015","(noch) kein Abschluss","Staedtischer Raum","180","0.30661694514077","0.267905932863942","0.345327957417599"
"Selten","2015","AkademikerIn","Laendlicher Raum","626","0.361437818717716","0.338313219145088","0.384562418290343"
"Selten","2015","AkademikerIn","Staedtischer Raum","1481","0.338787891105189","0.32447910687101","0.353096675339368"
"Selten","2015","Hauptschule","Laendlicher Raum","978","0.348072925191692","0.330519323169507","0.365626527213877"
"Selten","2015","Hauptschule","Staedtischer Raum","1457","0.325129885870033","0.311451361852728","0.338808409887339"
"Selten","2015","Realschule","Laendlicher Raum","1068","0.362879094282404","0.345176371424435","0.380581817140372"
"Selten","2015","Realschule","Staedtischer Raum","1344","0.35768837171024","0.342138494575512","0.373238248844967"
"Manchmal","2016","(Fach-)Abitur","Laendlicher Raum","182","0.179308163376415","0.155376129851815","0.203240196901016"
"Manchmal","2016","(Fach-)Abitur","Staedtischer Raum","475","0.179949775168841","0.165406019356227","0.194493530981455"
"Manchmal","2016","(noch) kein Abschluss","Laendlicher Raum","42","0.115123942968977","0.0736949175126763","0.156552968425277"
"Manchmal","2016","(noch) kein Abschluss","Staedtischer Raum","95","0.148272899781978","0.11940150786091","0.177144291703046"
"Manchmal","2016","AkademikerIn","Laendlicher Raum","278","0.170300471778707","0.152195982755259","0.188404960802156"
"Manchmal","2016","AkademikerIn","Staedtischer Raum","704","0.165859923665916","0.15462162810172","0.177098219230112"
"Manchmal","2016","Hauptschule","Laendlicher Raum","507","0.218078253441939","0.202510967803448","0.23364553908043"
"Manchmal","2016","Hauptschule","Staedtischer Raum","780","0.194313278305004","0.182395178808577","0.206231377801432"
"Manchmal","2016","Realschule","Laendlicher Raum","455","0.174234029999026","0.159794993677702","0.18867306632035"
"Manchmal","2016","Realschule","Staedtischer Raum","594","0.179061592962925","0.166089990695353","0.192033195230497"
"Oft","2016","(Fach-)Abitur","Laendlicher Raum","62","0.0775209579738209","0.0608378356473379","0.094204080300304"
"Oft","2016","(Fach-)Abitur","Staedtischer Raum","160","0.0569036265678604","0.0481330386928923","0.0656742144428285"
"Oft","2016","(noch) kein Abschluss","Laendlicher Raum","17","","",""
"Oft","2016","(noch) kein Abschluss","Staedtischer Raum","45","0.0774415802342724","0.0557260398908198","0.0991571205777249"
"Oft","2016","AkademikerIn","Laendlicher Raum","71","0.0647681666226577","0.0529143455602758","0.0766219876850397"
"Oft","2016","AkademikerIn","Staedtischer Raum","217","0.0553077727696447","0.0484014243967862","0.0622141211425032"
"Oft","2016","Hauptschule","Laendlicher Raum","192","0.0783507062497475","0.0682202414172894","0.0884811710822057"
"Oft","2016","Hauptschule","Staedtischer Raum","328","0.0794503363545427","0.0713043412251953","0.0875963314838901"
"Oft","2016","Realschule","Laendlicher Raum","183","0.0792007158276334","0.0689207832315637","0.0894806484237031"
"Oft","2016","Realschule","Staedtischer Raum","216","0.072561126958322","0.063784416484002","0.081337837432642"
"Sehr oft","2016","(Fach-)Abitur","Laendlicher Raum","14","","",""
"Sehr oft","2016","(Fach-)Abitur","Staedtischer Raum","42","0.0161227666816615","0.0113543858421078","0.0208911475212152"
"Sehr oft","2016","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Sehr oft","2016","(noch) kein Abschluss","Staedtischer Raum","18","","",""
"Sehr oft","2016","AkademikerIn","Laendlicher Raum","14","","",""
"Sehr oft","2016","AkademikerIn","Staedtischer Raum","44","0.0100491561111602","0.00703558227260851","0.0130627299497119"
"Sehr oft","2016","Hauptschule","Laendlicher Raum","40","0.0125352279987593","0.00834100041130912","0.0167294555862095"
"Sehr oft","2016","Hauptschule","Staedtischer Raum","78","0.0163070315480158","0.0124920722976263","0.0201219907984054"
"Sehr oft","2016","Realschule","Laendlicher Raum","52","0.0177219572428274","0.0126994995459652","0.0227444149396897"
"Sehr oft","2016","Realschule","Staedtischer Raum","50","0.0160475475488407","0.0117961814332403","0.020298913664441"
"Sehr selten","2016","(Fach-)Abitur","Laendlicher Raum","378","0.393853123795044","0.363370973677744","0.424335273912344"
"Sehr selten","2016","(Fach-)Abitur","Staedtischer Raum","1047","0.384553180153044","0.366134684175499","0.40297167613059"
"Sehr selten","2016","(noch) kein Abschluss","Laendlicher Raum","91","0.435819903577474","0.371455895893092","0.500183911261855"
"Sehr selten","2016","(noch) kein Abschluss","Staedtischer Raum","222","0.411070511518523","0.371096621734937","0.451044401302109"
"Sehr selten","2016","AkademikerIn","Laendlicher Raum","665","0.378158922923056","0.354803119869737","0.401514725976374"
"Sehr selten","2016","AkademikerIn","Staedtischer Raum","1723","0.413312733191791","0.39843444559739","0.428191020786193"
"Sehr selten","2016","Hauptschule","Laendlicher Raum","1061","0.357114988670171","0.339051744286474","0.375178233053867"
"Sehr selten","2016","Hauptschule","Staedtischer Raum","1656","0.371138569629718","0.356586720326383","0.385690418933052"
"Sehr selten","2016","Realschule","Laendlicher Raum","972","0.354145721602017","0.335940268286312","0.372351174917723"
"Sehr selten","2016","Realschule","Staedtischer Raum","1292","0.376923913771985","0.360528042400069","0.393319785143902"
"Selten","2016","(Fach-)Abitur","Laendlicher Raum","351","0.340620495382715","0.311054491829764","0.370186498935666"
"Selten","2016","(Fach-)Abitur","Staedtischer Raum","956","0.362470651428593","0.344270826544547","0.380670476312639"
"Selten","2016","(noch) kein Abschluss","Laendlicher Raum","74","0.350947626382043","0.288997571781888","0.412897680982198"
"Selten","2016","(noch) kein Abschluss","Staedtischer Raum","202","0.30695929845142","0.269487342229218","0.344431254673623"
"Selten","2016","AkademikerIn","Laendlicher Raum","628","0.373935441228228","0.350631691958028","0.397239190498428"
"Selten","2016","AkademikerIn","Staedtischer Raum","1520","0.355470414261488","0.341008246856255","0.36993258166672"
"Selten","2016","Hauptschule","Laendlicher Raum","903","0.333920823639383","0.316141724653334","0.351699922625433"
"Selten","2016","Hauptschule","Staedtischer Raum","1392","0.338790784162719","0.324534448662181","0.353047119663258"
"Selten","2016","Realschule","Laendlicher Raum","989","0.374697575328496","0.356271674690382","0.393123475966609"
"Selten","2016","Realschule","Staedtischer Raum","1204","0.355405818757928","0.339212249901395","0.371599387614461"
"Manchmal","2017","(Fach-)Abitur","Laendlicher Raum","194","0.173995962644024","0.151960177496118","0.19603174779193"
"Manchmal","2017","(Fach-)Abitur","Staedtischer Raum","491","0.166708343230718","0.153319721913338","0.180096964548098"
"Manchmal","2017","(noch) kein Abschluss","Laendlicher Raum","38","0.134103175295375","0.0929977892087871","0.175208561381964"
"Manchmal","2017","(noch) kein Abschluss","Staedtischer Raum","114","0.18046682496559","0.150833668860437","0.210099981070742"
"Manchmal","2017","AkademikerIn","Laendlicher Raum","287","0.181012188609264","0.16332797520773","0.198696402010798"
"Manchmal","2017","AkademikerIn","Staedtischer Raum","718","0.160978107217942","0.150433126773694","0.171523087662191"
"Manchmal","2017","Hauptschule","Laendlicher Raum","460","0.189031495353152","0.174526562566075","0.203536428140229"
"Manchmal","2017","Hauptschule","Staedtischer Raum","751","0.182502127156552","0.170991947178766","0.194012307134338"
"Manchmal","2017","Realschule","Laendlicher Raum","532","0.178922471945081","0.165364228388917","0.192480715501246"
"Manchmal","2017","Realschule","Staedtischer Raum","661","0.174659529022208","0.162635184335251","0.186683873709166"
"Oft","2017","(Fach-)Abitur","Laendlicher Raum","57","0.0509305549480272","0.0381512845746454","0.0637098253214089"
"Oft","2017","(Fach-)Abitur","Staedtischer Raum","174","0.0684730391241209","0.0594007644552619","0.0775453137929799"
"Oft","2017","(noch) kein Abschluss","Laendlicher Raum","15","","",""
"Oft","2017","(noch) kein Abschluss","Staedtischer Raum","52","0.109198863749205","0.085166560716208","0.133231166782202"
"Oft","2017","AkademikerIn","Laendlicher Raum","88","0.0586177727806623","0.0478285348111212","0.0694070107502035"
"Oft","2017","AkademikerIn","Staedtischer Raum","197","0.0456511967149083","0.0396621820875075","0.0516402113423091"
"Oft","2017","Hauptschule","Laendlicher Raum","171","0.0650346034636764","0.055899432933213","0.0741697739941398"
"Oft","2017","Hauptschule","Staedtischer Raum","311","0.0782684333279328","0.0702645567253927","0.0862723099304729"
"Oft","2017","Realschule","Laendlicher Raum","172","0.0621695919891134","0.0536281721990337","0.070711011779193"
"Oft","2017","Realschule","Staedtischer Raum","220","0.0598509613278332","0.0523384935473113","0.0673634291083551"
"Sehr oft","2017","(Fach-)Abitur","Laendlicher Raum","13","","",""
"Sehr oft","2017","(Fach-)Abitur","Staedtischer Raum","52","0.0172876603900765","0.0126055678882661","0.0219697528918869"
"Sehr oft","2017","(noch) kein Abschluss","Laendlicher Raum","8","","",""
"Sehr oft","2017","(noch) kein Abschluss","Staedtischer Raum","23","","",""
"Sehr oft","2017","AkademikerIn","Laendlicher Raum","14","","",""
"Sehr oft","2017","AkademikerIn","Staedtischer Raum","46","0.00908397181190474","0.00636169653281564","0.0118062470909938"
