year,bula_h,hhtyp,hlc0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Saxony,Couple without children,No,0.99395,265,265,0.98459,1.00330
2021,Saxony,Single parent,No,0.96207,69,69,0.91666,1.00747
2021,Saxony,Couple with children,No,0.92304,164,164,0.88212,0.96395
2021,Saxony-Anhalt,Single-person household,No,0.94271,112,112,0.89947,0.98594
2021,Saxony-Anhalt,Couple without children,No,0.99383,119,119,0.97971,1.00796
2021,Saxony-Anhalt,Single parent,No,0.94060,38,38,0.86444,1.01676
2021,Saxony-Anhalt,Couple with children,No,0.95759,71,71,0.91037,1.00480
2021,Thuringa,Single-person household,No,0.96913,114,114,0.93724,1.00102
2021,Thuringa,Couple without children,No,0.96444,124,124,0.93172,0.99717
2021,Thuringa,Single parent,No,0.96318,38,38,0.90250,1.02386
2021,Thuringa,Couple with children,No,0.97618,86,86,0.94377,1.00860
2022,Schleswig-Holstein,Single-person household,No,0.98282,158,158,0.96249,1.00315
2022,Schleswig-Holstein,Couple without children,No,0.97156,200,200,0.94847,0.99466
2022,Schleswig-Holstein,Single parent,No,0.94363,46,46,0.87624,1.01101
2022,Schleswig-Holstein,Couple with children,No,0.94834,191,191,0.91686,0.97981
2022,Hamburg,Single-person household,No,0.96295,128,128,0.93010,0.99580
2022,Hamburg,Couple without children,No,0.98518,132,132,0.96449,1.00587
2022,Hamburg,Single parent,No,0.99934,36,36,0.99084,1.00784
2022,Hamburg,Couple with children,No,0.84975,93,93,0.77674,0.92277
2022,Lower Saxony,Single-person household,No,0.96649,434,434,0.94954,0.98344
2022,Lower Saxony,Couple without children,No,0.98240,478,478,0.97060,0.99420
2022,Lower Saxony,Single parent,No,0.96955,93,93,0.93444,1.00466
2022,Lower Saxony,Couple with children,No,0.92079,446,446,0.89570,0.94588
2022,Lower Saxony,Other Combinations,No,0.96576,89,89,0.92776,1.00375
2022,Bremen,Single-person household,No,0.97712,48,48,0.93438,1.01987
2022,Bremen,Couple without children,No,0.86557,33,33,0.74738,0.98376
2022,North Rhine-Westphalia,Single-person household,Yes,0.02781,35,1081,0.01800,0.03762
2022,North Rhine-Westphalia,Single-person household,No,0.94924,1046,1081,0.93615,0.96233
2022,North Rhine-Westphalia,Couple without children,Yes,0.01632,31,1187,0.00911,0.02354
2022,North Rhine-Westphalia,Couple without children,No,0.97672,1156,1187,0.96814,0.98530
2022,North Rhine-Westphalia,Single parent,No,0.94747,201,201,0.91655,0.97839
2022,North Rhine-Westphalia,Couple with children,Yes,0.02968,37,1117,0.01973,0.03964
2022,North Rhine-Westphalia,Couple with children,No,0.93787,1080,1117,0.92371,0.95204
2022,North Rhine-Westphalia,Other Combinations,No,0.93245,224,224,0.89950,0.96539
2022,Hesse,Single-person household,No,0.94773,368,368,0.92496,0.97050
2022,Hesse,Couple without children,No,0.94695,366,366,0.92395,0.96994
2022,Hesse,Single parent,No,0.96517,74,74,0.92310,1.00723
2022,Hesse,Couple with children,No,0.92882,303,303,0.89982,0.95782
2022,Hesse,Other Combinations,No,0.99178,57,57,0.96812,1.01543
2022,"Rhineland-Palatinate, Saarland",Single-person household,No,0.94155,254,254,0.91265,0.97046
2022,"Rhineland-Palatinate, Saarland",Couple without children,No,0.97145,263,263,0.95129,0.99162
2022,"Rhineland-Palatinate, Saarland",Single parent,No,0.95640,50,50,0.89922,1.01358
2022,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95821,221,221,0.93177,0.98465
2022,"Rhineland-Palatinate, Saarland",Other Combinations,No,0.97026,55,55,0.92495,1.01557
2022,Baden-Wuerttemberg,Single-person household,No,0.96309,589,589,0.94785,0.97833
2022,Baden-Wuerttemberg,Couple without children,No,0.98960,619,619,0.98160,0.99760
2022,Baden-Wuerttemberg,Single parent,No,0.99262,105,105,0.97617,1.00907
2022,Baden-Wuerttemberg,Couple with children,No,0.93881,680,680,0.92078,0.95683
2022,Baden-Wuerttemberg,Other Combinations,No,0.91132,150,150,0.86568,0.95697
2022,Bavaria,Single-person household,No,0.97075,870,870,0.95954,0.98195
2022,Bavaria,Couple without children,Yes,0.02673,32,907,0.01623,0.03723
2022,Bavaria,Couple without children,No,0.96458,875,907,0.95254,0.97661
2022,Bavaria,Single parent,No,0.95597,165,165,0.92457,0.98737
2022,Bavaria,Couple with children,Yes,0.06385,50,851,0.04742,0.08029
2022,Bavaria,Couple with children,No,0.92271,801,851,0.90476,0.94067
2022,Bavaria,Other Combinations,No,0.96126,188,188,0.93360,0.98892
2022,Berlin,Single-person household,No,0.97187,444,444,0.95647,0.98727
2022,Berlin,Couple without children,No,0.96453,328,328,0.94448,0.98458
2022,Berlin,Single parent,No,0.90433,59,59,0.82864,0.98003
2022,Berlin,Couple with children,No,0.88911,182,182,0.84337,0.93485
2022,Berlin,Other Combinations,No,0.92813,56,56,0.85988,0.99639
2022,Brandenburg,Single-person household,No,0.99725,189,189,0.98977,1.00473
2022,Brandenburg,Couple without children,No,0.98006,233,233,0.96207,0.99805
2022,Brandenburg,Single parent,No,0.98067,49,49,0.94171,1.01962
2022,Brandenburg,Couple with children,No,0.97084,188,188,0.94673,0.99496
2022,Brandenburg,Other Combinations,No,0.95208,41,41,0.88589,1.01828
2022,Mecklenburg-Western Pomerania,Single-person household,No,0.94089,144,144,0.90224,0.97955
2022,Mecklenburg-Western Pomerania,Couple without children,No,0.98500,120,120,0.96316,1.00684
2022,Mecklenburg-Western Pomerania,Single parent,No,0.99499,38,38,0.97223,1.01774
2022,Mecklenburg-Western Pomerania,Couple with children,No,0.94836,85,85,0.90103,0.99569
2022,Saxony,Single-person household,No,0.95579,376,376,0.93498,0.97659
2022,Saxony,Couple without children,No,0.97989,386,386,0.96587,0.99392
2022,Saxony,Single parent,No,0.97603,98,98,0.94558,1.00647
2022,Saxony,Couple with children,No,0.95218,306,306,0.92824,0.97613
2022,Saxony,Other Combinations,No,0.96873,63,63,0.92540,1.01205
2022,Saxony-Anhalt,Single-person household,No,0.95205,191,191,0.92167,0.98243
2022,Saxony-Anhalt,Couple without children,No,0.97951,194,194,0.95952,0.99950
2022,Saxony-Anhalt,Single parent,No,0.99251,46,46,0.96733,1.01770
2022,Saxony-Anhalt,Couple with children,No,0.95675,165,165,0.92562,0.98789
2022,Saxony-Anhalt,Other Combinations,No,0.79094,38,38,0.65992,0.92197
2022,Thuringa,Single-person household,No,0.97239,168,168,0.94754,0.99724
2022,Thuringa,Couple without children,No,0.98437,160,160,0.96509,1.00365
2022,Thuringa,Single parent,No,0.96160,36,36,0.89794,1.02526
2022,Thuringa,Couple with children,No,0.96387,150,150,0.93391,0.99384
2022,Thuringa,Other Combinations,No,0.98784,33,33,0.94986,1.02582
