year,bula_h,quintil_oecd_hh,hlc0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Thuringa,1st Quintile,No,0.95328,145,145,0.91881,0.98775
2020,Thuringa,2nd Quintile,No,0.97721,138,138,0.95222,1.00220
2020,Thuringa,3rd Quintile,No,0.99905,101,101,0.99301,1.00509
2020,Thuringa,4th Quintile,No,0.91053,86,86,0.84985,0.97120
2020,Thuringa,5th Quintile,No,0.95029,79,79,0.90205,0.99852
2021,Schleswig-Holstein,1st Quintile,No,0.91164,72,72,0.84562,0.97766
2021,Schleswig-Holstein,2nd Quintile,No,0.97613,87,87,0.94387,1.00839
2021,Schleswig-Holstein,3rd Quintile,No,0.95116,73,73,0.90138,1.00095
2021,Schleswig-Holstein,4th Quintile,No,0.98197,84,84,0.95335,1.01060
2021,Schleswig-Holstein,5th Quintile,No,0.95622,98,98,0.91550,0.99694
2021,Hamburg,1st Quintile,No,0.95438,49,49,0.89535,1.01341
2021,Hamburg,2nd Quintile,No,0.95797,48,48,0.90060,1.01534
2021,Hamburg,3rd Quintile,No,0.96386,40,40,0.90528,1.02244
2021,Hamburg,4th Quintile,No,0.94653,46,46,0.88080,1.01226
2021,Hamburg,5th Quintile,No,0.98037,72,72,0.94810,1.01264
2021,Lower Saxony,1st Quintile,No,0.93691,190,190,0.90225,0.97157
2021,Lower Saxony,2nd Quintile,No,0.96651,206,206,0.94189,0.99114
2021,Lower Saxony,3rd Quintile,No,0.98763,192,192,0.97196,1.00331
2021,Lower Saxony,4th Quintile,No,0.98948,199,199,0.97526,1.00369
2021,Lower Saxony,5th Quintile,No,0.97207,244,244,0.95135,0.99279
2021,North Rhine-Westphalia,1st Quintile,No,0.91149,437,437,0.88483,0.93815
2021,North Rhine-Westphalia,2nd Quintile,No,0.97207,434,434,0.95655,0.98759
2021,North Rhine-Westphalia,3rd Quintile,No,0.97053,379,379,0.95348,0.98758
2021,North Rhine-Westphalia,4th Quintile,No,0.97918,402,402,0.96520,0.99315
2021,North Rhine-Westphalia,5th Quintile,No,0.98212,550,550,0.97103,0.99320
2021,Hesse,1st Quintile,No,0.94432,115,115,0.90223,0.98642
2021,Hesse,2nd Quintile,No,0.93976,95,95,0.89167,0.98786
2021,Hesse,3rd Quintile,No,0.97555,127,127,0.94859,1.00252
2021,Hesse,4th Quintile,No,0.98588,123,123,0.96495,1.00682
2021,Hesse,5th Quintile,No,0.95496,214,214,0.92711,0.98281
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.80152,98,98,0.72214,0.88089
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98496,109,109,0.96201,1.00792
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.93261,107,107,0.88488,0.98033
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98227,92,92,0.95516,1.00938
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.95546,111,111,0.91691,0.99401
2021,Baden-Wuerttemberg,1st Quintile,No,0.94796,165,165,0.91397,0.98195
2021,Baden-Wuerttemberg,2nd Quintile,No,0.97032,191,191,0.94619,0.99445
2021,Baden-Wuerttemberg,3rd Quintile,No,0.98995,213,213,0.97652,1.00338
2021,Baden-Wuerttemberg,4th Quintile,No,0.97920,244,244,0.96125,0.99714
2021,Baden-Wuerttemberg,5th Quintile,No,0.95811,361,361,0.93741,0.97880
2021,Bavaria,1st Quintile,No,0.95325,235,235,0.92620,0.98030
2021,Bavaria,2nd Quintile,No,0.96552,338,338,0.94604,0.98500
2021,Bavaria,3rd Quintile,No,0.96198,301,301,0.94033,0.98362
2021,Bavaria,4th Quintile,No,0.96834,360,360,0.95023,0.98646
2021,Bavaria,5th Quintile,No,0.96874,445,445,0.95256,0.98493
2021,Berlin,1st Quintile,No,0.92224,114,114,0.87287,0.97162
2021,Berlin,2nd Quintile,No,0.93897,84,84,0.88746,0.99047
2021,Berlin,3rd Quintile,No,0.89891,87,87,0.83519,0.96262
2021,Berlin,4th Quintile,No,0.95088,101,101,0.90853,0.99324
2021,Berlin,5th Quintile,No,0.97965,142,142,0.95634,1.00295
2021,Brandenburg,1st Quintile,No,0.97929,87,87,0.94920,1.00939
2021,Brandenburg,2nd Quintile,No,0.98613,104,104,0.96354,1.00872
2021,Brandenburg,3rd Quintile,No,0.97977,83,83,0.94929,1.01024
2021,Brandenburg,4th Quintile,No,0.98736,76,76,0.96208,1.01264
2021,Brandenburg,5th Quintile,No,0.96368,86,86,0.92391,1.00345
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.97610,66,66,0.93897,1.01323
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.98270,63,63,0.95024,1.01516
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98330,44,44,0.94500,1.02160
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.94065,38,38,0.86452,1.01679
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.81265,42,42,0.69321,0.93209
2021,Saxony,1st Quintile,No,0.93539,152,152,0.89618,0.97460
2021,Saxony,2nd Quintile,No,0.99480,174,174,0.98408,1.00552
2021,Saxony,3rd Quintile,No,0.95584,164,164,0.92430,0.98738
2021,Saxony,4th Quintile,No,0.93957,109,109,0.89463,0.98451
2021,Saxony,5th Quintile,No,0.97333,111,111,0.94322,1.00344
2021,Saxony-Anhalt,1st Quintile,No,0.92414,94,94,0.87033,0.97795
2021,Saxony-Anhalt,2nd Quintile,No,0.97340,86,86,0.93919,1.00761
2021,Saxony-Anhalt,3rd Quintile,No,0.96153,71,71,0.91647,1.00658
2021,Saxony-Anhalt,4th Quintile,No,0.98377,57,57,0.95067,1.01687
2021,Saxony-Anhalt,5th Quintile,No,0.96382,50,50,0.91153,1.01611
2021,Thuringa,1st Quintile,No,0.93384,92,92,0.88277,0.98491
2021,Thuringa,2nd Quintile,No,0.97248,92,92,0.93886,1.00609
2021,Thuringa,3rd Quintile,No,0.97733,64,64,0.94057,1.01409
2021,Thuringa,4th Quintile,No,0.99301,63,63,0.97228,1.01375
2021,Thuringa,5th Quintile,No,0.99046,60,60,0.96566,1.01526
2022,Schleswig-Holstein,1st Quintile,No,0.93405,123,123,0.89001,0.97809
2022,Schleswig-Holstein,2nd Quintile,No,0.96541,119,119,0.93243,0.99838
2022,Schleswig-Holstein,3rd Quintile,No,0.98058,127,127,0.95649,1.00468
2022,Schleswig-Holstein,4th Quintile,No,0.96592,124,124,0.93386,0.99799
2022,Schleswig-Holstein,5th Quintile,No,0.99307,134,134,0.97897,1.00717
2022,Hamburg,1st Quintile,No,0.94555,91,91,0.89867,0.99243
2022,Hamburg,2nd Quintile,No,0.93650,79,79,0.88238,0.99062
2022,Hamburg,3rd Quintile,No,0.94418,60,60,0.88560,1.00276
2022,Hamburg,4th Quintile,No,0.92041,91,91,0.86449,0.97633
2022,Hamburg,5th Quintile,No,0.98925,94,94,0.96829,1.01021
2022,Lower Saxony,1st Quintile,No,0.94172,390,390,0.91844,0.96500
2022,Lower Saxony,2nd Quintile,No,0.96092,324,324,0.93979,0.98205
2022,Lower Saxony,3rd Quintile,No,0.97067,242,242,0.94937,0.99197
2022,Lower Saxony,4th Quintile,No,0.95556,290,290,0.93180,0.97932
2022,Lower Saxony,5th Quintile,No,0.98060,316,316,0.96537,0.99583
2022,Bremen,1st Quintile,No,0.94146,44,44,0.87129,1.01163
2022,North Rhine-Westphalia,1st Quintile,No,0.94242,906,906,0.92724,0.95760
2022,North Rhine-Westphalia,2nd Quintile,No,0.94783,761,761,0.93201,0.96364
2022,North Rhine-Westphalia,3rd Quintile,No,0.95980,659,659,0.94480,0.97481
2022,North Rhine-Westphalia,4th Quintile,No,0.97487,647,647,0.96280,0.98694
2022,North Rhine-Westphalia,5th Quintile,No,0.95293,793,793,0.93818,0.96768
2022,Hesse,1st Quintile,No,0.88812,237,237,0.84791,0.92834
2022,Hesse,2nd Quintile,No,0.96306,230,230,0.93863,0.98749
2022,Hesse,3rd Quintile,No,0.93885,228,228,0.90768,0.97002
2022,Hesse,4th Quintile,No,0.97312,232,232,0.95227,0.99398
2022,Hesse,5th Quintile,No,0.96162,264,264,0.93841,0.98484
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.86904,204,204,0.82263,0.91545
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.94056,172,172,0.90512,0.97600
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98071,167,167,0.95979,1.00164
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98637,156,156,0.96811,1.00462
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97967,159,159,0.95767,1.00168
2022,Baden-Wuerttemberg,1st Quintile,No,0.93205,490,490,0.90974,0.95435
2022,Baden-Wuerttemberg,2nd Quintile,No,0.97278,410,410,0.95701,0.98855
2022,Baden-Wuerttemberg,3rd Quintile,No,0.96111,347,347,0.94074,0.98148
2022,Baden-Wuerttemberg,4th Quintile,No,0.98421,422,422,0.97230,0.99612
2022,Baden-Wuerttemberg,5th Quintile,No,0.96711,508,508,0.95158,0.98263
2022,Bavaria,1st Quintile,No,0.93780,603,603,0.91851,0.95710
2022,Bavaria,2nd Quintile,No,0.96979,550,550,0.95547,0.98410
2022,Bavaria,3rd Quintile,No,0.96207,505,505,0.94539,0.97875
2022,Bavaria,4th Quintile,No,0.95575,595,595,0.93922,0.97229
2022,Bavaria,5th Quintile,Yes,0.02943,32,732,0.01718,0.04169
2022,Bavaria,5th Quintile,No,0.96393,700,732,0.95042,0.97745
2022,Berlin,1st Quintile,No,0.94363,259,259,0.91548,0.97177
2022,Berlin,2nd Quintile,No,0.94998,222,222,0.92124,0.97872
2022,Berlin,3rd Quintile,No,0.97195,189,189,0.94834,0.99555
2022,Berlin,4th Quintile,No,0.95571,191,191,0.92645,0.98496
2022,Berlin,5th Quintile,No,0.95810,219,219,0.93151,0.98470
2022,Brandenburg,1st Quintile,No,0.97283,181,181,0.94907,0.99658
2022,Brandenburg,2nd Quintile,No,0.98832,162,162,0.97172,1.00492
2022,Brandenburg,3rd Quintile,No,0.99800,142,142,0.99062,1.00538
2022,Brandenburg,4th Quintile,No,0.98017,120,120,0.95512,1.00522
2022,Brandenburg,5th Quintile,No,0.98591,115,115,0.96427,1.00755
2022,Mecklenburg-Western Pomerania,1st Quintile,No,0.92542,107,107,0.87541,0.97544
2022,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94954,113,113,0.90900,0.99008
2022,Mecklenburg-Western Pomerania,3rd Quintile,No,0.97535,84,84,0.94199,1.00871
2022,Mecklenburg-Western Pomerania,4th Quintile,No,0.99179,50,50,0.96651,1.01706
2022,Mecklenburg-Western Pomerania,5th Quintile,No,0.97602,52,52,0.93404,1.01801
2022,Saxony,1st Quintile,No,0.95807,353,353,0.93713,0.97901
2022,Saxony,2nd Quintile,No,0.95929,297,297,0.93678,0.98180
2022,Saxony,3rd Quintile,No,0.98429,248,248,0.96878,0.99980
2022,Saxony,4th Quintile,No,0.96160,188,188,0.93406,0.98914
2022,Saxony,5th Quintile,No,0.95841,148,148,0.92614,0.99069
2022,Saxony-Anhalt,1st Quintile,No,0.94073,200,200,0.90792,0.97354
2022,Saxony-Anhalt,2nd Quintile,No,0.95030,164,164,0.91693,0.98366
2022,Saxony-Anhalt,3rd Quintile,No,0.97663,123,123,0.94983,1.00344
2022,Saxony-Anhalt,4th Quintile,No,0.98199,96,96,0.95525,1.00873
2022,Saxony-Anhalt,5th Quintile,No,0.94396,76,76,0.89191,0.99602
2022,Thuringa,1st Quintile,No,0.97233,149,149,0.94590,0.99876
2022,Thuringa,2nd Quintile,No,0.95930,135,135,0.92584,0.99275
2022,Thuringa,3rd Quintile,No,0.97959,112,112,0.95328,1.00589
2022,Thuringa,4th Quintile,No,0.99962,78,78,0.99524,1.00399
2022,Thuringa,5th Quintile,No,0.97652,85,85,0.94414,1.00890
