year,bula_h,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.25920,231,878,0.23020,0.28820
2004,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.29342,302,878,0.26329,0.32356
2004,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.03219,40,878,0.02051,0.04387
2004,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.11115,129,878,0.09035,0.13195
2004,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.06023,93,878,0.04448,0.07597
2004,Thuringa,East,(1b) General Elementary School,0.05109,36,900,0.03669,0.06548
2004,Thuringa,East,(1c) Basic Vocational Qualification,0.26003,251,900,0.23136,0.28871
2004,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.36559,373,900,0.33411,0.39707
2004,Thuringa,East,(2c_gen) General Maturity Certificate,0.01974,34,900,0.01064,0.02883
2004,Thuringa,East,(2c_voc) Vocational Maturity Certificate,0.03016,34,900,0.01898,0.04134
2004,Thuringa,East,(3a) Lower Tertiary Education,0.06740,93,900,0.05101,0.08379
2004,Thuringa,East,(3b) Higher Tertiary Education,0.04950,79,900,0.03532,0.06368
2005,Schleswig-Holstein,West,(1b) General Elementary School,0.08768,59,580,0.06464,0.11072
2005,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.31539,203,580,0.27754,0.35324
2005,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.21119,163,580,0.17795,0.24444
2005,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.06922,50,580,0.04855,0.08990
2005,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.03733,40,580,0.02189,0.05277
2005,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.05774,65,580,0.03874,0.07674
2005,Hamburg,West,(1c) Basic Vocational Qualification,0.24473,55,179,0.18157,0.30789
2005,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.23536,76,179,0.17304,0.29769
2005,Hamburg,West,(3b) Higher Tertiary Education,0.11066,48,179,0.06457,0.15675
2005,Lower Saxony,West,(0) No qualification (yet),0.02238,63,1729,0.01541,0.02936
2005,Lower Saxony,West,(1b) General Elementary School,0.10210,177,1729,0.08782,0.11637
2005,Lower Saxony,West,(1c) Basic Vocational Qualification,0.25353,507,1729,0.23302,0.27404
2005,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.24429,518,1729,0.22404,0.26455
2005,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.01589,39,1729,0.01000,0.02179
2005,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.05348,133,1729,0.04287,0.06409
2005,Lower Saxony,West,(3a) Lower Tertiary Education,0.04104,99,1729,0.03169,0.05039
2005,Lower Saxony,West,(3b) Higher Tertiary Education,0.06677,193,1729,0.05500,0.07854
2005,Bremen,West,(1c) Basic Vocational Qualification,0.25303,32,74,0.15330,0.35276
2005,Bremen,West,(2) Intermediate General/Vocational Qualification,0.21656,42,74,0.12207,0.31105
2005,North Rhine-Westphalia,West,(0) No qualification (yet),0.02158,137,4282,0.01723,0.02594
2005,North Rhine-Westphalia,West,(1a) Inadequately completed,0.01760,79,4282,0.01366,0.02154
2005,North Rhine-Westphalia,West,(1b) General Elementary School,0.09965,437,4282,0.09068,0.10862
2005,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.27607,1285,4282,0.26268,0.28947
2005,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.16958,895,4282,0.15833,0.18082
2005,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.03186,190,4282,0.02660,0.03712
2005,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.08224,443,4282,0.07401,0.09047
2005,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.04227,268,4282,0.03624,0.04830
2005,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.08081,548,4282,0.07265,0.08898
2005,Hesse,West,(0) No qualification (yet),0.01915,37,1325,0.01177,0.02654
2005,Hesse,West,(1b) General Elementary School,0.09159,126,1325,0.07605,0.10713
2005,Hesse,West,(1c) Basic Vocational Qualification,0.24836,362,1325,0.22509,0.27163
2005,Hesse,West,(2) Intermediate General/Vocational Qualification,0.17654,311,1325,0.15600,0.19707
2005,Hesse,West,(2c_gen) General Maturity Certificate,0.03036,53,1325,0.02112,0.03960
2005,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.07347,129,1325,0.05942,0.08752
2005,Hesse,West,(3a) Lower Tertiary Education,0.04565,97,1325,0.03440,0.05689
2005,Hesse,West,(3b) Higher Tertiary Education,0.10875,210,1325,0.09198,0.12551
2005,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.13487,181,1170,0.11529,0.15446
2005,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.32586,449,1170,0.29899,0.35273
2005,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.16061,243,1170,0.13956,0.18165
2005,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.02952,49,1170,0.01982,0.03922
2005,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.04943,78,1170,0.03701,0.06186
2005,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.02744,56,1170,0.01808,0.03681
2005,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.04510,114,1170,0.03320,0.05700
2005,Baden-Wuerttemberg,West,(0) No qualification (yet),0.02933,103,2462,0.02267,0.03600
2005,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.01886,53,2462,0.01348,0.02423
2005,Baden-Wuerttemberg,West,(1b) General Elementary School,0.11826,331,2462,0.10550,0.13101
2005,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.24741,705,2462,0.23036,0.26446
2005,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.17038,530,2462,0.15553,0.18523
2005,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.02585,99,2462,0.01958,0.03212
2005,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.06806,196,2462,0.05811,0.07801
2005,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.05381,157,2462,0.04490,0.06273
2005,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.07114,288,2462,0.06098,0.08130
2005,Bavaria,West,(0) No qualification (yet),0.01654,85,2830,0.01184,0.02124
2005,Bavaria,West,(1b) General Elementary School,0.09974,285,2830,0.08870,0.11078
2005,Bavaria,West,(1c) Basic Vocational Qualification,0.32597,972,2830,0.30870,0.34324
2005,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.17699,652,2830,0.16293,0.19106
2005,Bavaria,West,(2c_gen) General Maturity Certificate,0.02036,88,2830,0.01515,0.02556
2005,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.05884,189,2830,0.05016,0.06751
2005,Bavaria,West,(3a) Lower Tertiary Education,0.05046,204,2830,0.04239,0.05852
2005,Bavaria,West,(3b) Higher Tertiary Education,0.07108,355,2830,0.06161,0.08055
2005,Berlin,West,(1c) Basic Vocational Qualification,0.12109,62,328,0.08573,0.15645
2005,Berlin,West,(2) Intermediate General/Vocational Qualification,0.24608,108,328,0.19939,0.29276
2005,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.07610,42,328,0.04736,0.10484
2005,Berlin,West,(3a) Lower Tertiary Education,0.07990,40,328,0.05051,0.10929
2005,Berlin,West,(3b) Higher Tertiary Education,0.11100,76,328,0.07696,0.14505
2005,Berlin,East,(1c) Basic Vocational Qualification,0.11762,44,269,0.07905,0.15620
2005,Berlin,East,(2) Intermediate General/Vocational Qualification,0.30513,104,269,0.25000,0.36025
2005,Berlin,East,(3a) Lower Tertiary Education,0.12034,49,269,0.08139,0.15930
2005,Berlin,East,(3b) Higher Tertiary Education,0.15732,72,269,0.11373,0.20092
2005,Brandenburg,East,(1b) General Elementary School,0.03988,36,837,0.02662,0.05315
2005,Brandenburg,East,(1c) Basic Vocational Qualification,0.18291,172,837,0.15671,0.20912
2005,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.32483,305,837,0.29308,0.35657
2005,Brandenburg,East,(2c_gen) General Maturity Certificate,0.02322,37,837,0.01301,0.03343
2005,Brandenburg,East,(2c_voc) Vocational Maturity Certificate,0.03525,39,837,0.02275,0.04775
2005,Brandenburg,East,(3a) Lower Tertiary Education,0.12867,145,837,0.10597,0.15137
2005,Brandenburg,East,(3b) Higher Tertiary Education,0.08528,103,837,0.06635,0.10422
2005,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.22805,98,422,0.18797,0.26813
2005,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.34057,192,422,0.29530,0.38584
2005,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.09912,71,422,0.07057,0.12766
2005,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.06427,61,422,0.04085,0.08770
2005,Saxony,East,(0) No qualification (yet),0.01871,38,1498,0.01184,0.02557
2005,Saxony,East,(1b) General Elementary School,0.04102,54,1498,0.03097,0.05106
2005,Saxony,East,(1c) Basic Vocational Qualification,0.19818,312,1498,0.17799,0.21838
2005,Saxony,East,(2) Intermediate General/Vocational Qualification,0.34854,614,1498,0.32440,0.37268
2005,Saxony,East,(2c_gen) General Maturity Certificate,0.03072,56,1498,0.02198,0.03947
2005,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.03540,64,1498,0.02604,0.04476
2005,Saxony,East,(3a) Lower Tertiary Education,0.09768,180,1498,0.08264,0.11271
2005,Saxony,East,(3b) Higher Tertiary Education,0.08550,180,1498,0.07133,0.09966
2005,Saxony-Anhalt,East,(0) No qualification (yet),0.02171,32,850,0.01190,0.03151
2005,Saxony-Anhalt,East,(1b) General Elementary School,0.06925,48,850,0.05217,0.08632
2005,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.24150,217,850,0.21271,0.27029
2005,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.29460,287,850,0.26393,0.32526
2005,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.03746,43,850,0.02469,0.05024
2005,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.10538,124,850,0.08472,0.12603
2005,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.07274,99,850,0.05527,0.09021
2005,Thuringa,East,(1b) General Elementary School,0.05092,36,821,0.03588,0.06597
2005,Thuringa,East,(1c) Basic Vocational Qualification,0.25510,239,821,0.22526,0.28493
2005,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.36166,342,821,0.32877,0.39454
2005,Thuringa,East,(2c_voc) Vocational Maturity Certificate,0.03655,35,821,0.02370,0.04939
2005,Thuringa,East,(3a) Lower Tertiary Education,0.06577,90,821,0.04881,0.08274
2005,Thuringa,East,(3b) Higher Tertiary Education,0.04629,79,821,0.03191,0.06067
2006,Schleswig-Holstein,West,(1b) General Elementary School,0.08146,58,616,0.05984,0.10308
2006,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.28922,206,616,0.25339,0.32505
2006,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.20859,176,616,0.17647,0.24070
2006,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.07543,54,616,0.05456,0.09631
2006,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.04775,46,616,0.03089,0.06460
2006,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.07188,76,616,0.05147,0.09229
2006,Hamburg,West,(1c) Basic Vocational Qualification,0.22545,61,189,0.16571,0.28518
2006,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.21252,76,189,0.15404,0.27100
2006,Hamburg,West,(3b) Higher Tertiary Education,0.11647,52,189,0.07061,0.16232
2006,Lower Saxony,West,(0) No qualification (yet),0.02049,63,1932,0.01418,0.02681
2006,Lower Saxony,West,(1b) General Elementary School,0.09480,196,1932,0.08173,0.10787
2006,Lower Saxony,West,(1c) Basic Vocational Qualification,0.24703,572,1932,0.22780,0.26627
2006,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.24625,575,1932,0.22703,0.26546
2006,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.02030,48,1932,0.01401,0.02659
2006,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.06062,151,1932,0.04998,0.07127
2006,Lower Saxony,West,(3a) Lower Tertiary Education,0.04409,122,1932,0.03493,0.05325
2006,Lower Saxony,West,(3b) Higher Tertiary Education,0.06697,205,1932,0.05582,0.07812
2006,Bremen,West,(1c) Basic Vocational Qualification,0.23517,31,70,0.13510,0.33524
2006,Bremen,West,(2) Intermediate General/Vocational Qualification,0.21639,39,70,0.11923,0.31355
2006,North Rhine-Westphalia,West,(0) No qualification (yet),0.02153,142,4520,0.01730,0.02576
2006,North Rhine-Westphalia,West,(1a) Inadequately completed,0.01786,75,4520,0.01400,0.02172
2006,North Rhine-Westphalia,West,(1b) General Elementary School,0.10007,465,4520,0.09132,0.10882
2006,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.27311,1371,4520,0.26012,0.28611
2006,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.16778,932,4520,0.15688,0.17867
2006,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.03145,195,4520,0.02636,0.03654
2006,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.08241,475,4520,0.07440,0.09043
2006,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.04420,286,4520,0.03821,0.05020
2006,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.08428,579,4520,0.07618,0.09238
2006,Hesse,West,(0) No qualification (yet),0.02139,45,1457,0.01396,0.02882
2006,Hesse,West,(1b) General Elementary School,0.08866,131,1457,0.07406,0.10327
2006,Hesse,West,(1c) Basic Vocational Qualification,0.23618,393,1457,0.21436,0.25799
2006,Hesse,West,(2) Intermediate General/Vocational Qualification,0.17846,342,1457,0.15879,0.19813
2006,Hesse,West,(2c_gen) General Maturity Certificate,0.03326,56,1457,0.02405,0.04247
2006,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.07103,135,1457,0.05783,0.08422
2006,Hesse,West,(3a) Lower Tertiary Education,0.04672,109,1457,0.03588,0.05756
2006,Hesse,West,(3b) Higher Tertiary Education,0.11466,246,1457,0.09829,0.13102
2006,"Rhineland-Palatinate, Saarland",West,(0) No qualification (yet),0.01968,34,1267,0.01203,0.02734
2006,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.13104,188,1267,0.11245,0.14963
2006,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.30144,458,1267,0.27616,0.32671
2006,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.16515,258,1267,0.14470,0.18561
2006,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.02784,46,1267,0.01878,0.03690
2006,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.05255,87,1267,0.04026,0.06484
2006,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.02756,63,1267,0.01855,0.03658
2006,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.06170,133,1267,0.04845,0.07496
2006,Baden-Wuerttemberg,West,(0) No qualification (yet),0.02552,105,2680,0.01954,0.03149
2006,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.01606,46,2680,0.01130,0.02082
2006,Baden-Wuerttemberg,West,(1b) General Elementary School,0.11319,329,2680,0.10119,0.12519
2006,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.23733,760,2680,0.22122,0.25344
2006,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.17827,598,2680,0.16378,0.19277
2006,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.03224,114,2680,0.02555,0.03893
2006,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.06410,205,2680,0.05483,0.07338
2006,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.05773,190,2680,0.04890,0.06656
2006,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.08152,333,2680,0.07116,0.09188
2006,Bavaria,West,(0) No qualification (yet),0.01123,73,3097,0.00752,0.01494
2006,Bavaria,West,(1b) General Elementary School,0.09855,315,3097,0.08806,0.10905
2006,Bavaria,West,(1c) Basic Vocational Qualification,0.31584,1079,3097,0.29947,0.33222
2006,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.17314,709,3097,0.15981,0.18647
2006,Bavaria,West,(2c_gen) General Maturity Certificate,0.02153,99,3097,0.01641,0.02664
2006,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.05969,209,3097,0.05134,0.06803
2006,Bavaria,West,(3a) Lower Tertiary Education,0.05070,226,3097,0.04297,0.05843
2006,Bavaria,West,(3b) Higher Tertiary Education,0.07913,387,3097,0.06962,0.08864
2006,Berlin,West,(1c) Basic Vocational Qualification,0.13710,68,386,0.10274,0.17146
2006,Berlin,West,(2) Intermediate General/Vocational Qualification,0.22618,108,386,0.18439,0.26797
2006,Berlin,West,(2c_gen) General Maturity Certificate,0.07389,31,386,0.04776,0.10002
2006,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.08554,44,386,0.05760,0.11348
2006,Berlin,West,(3a) Lower Tertiary Education,0.08558,47,386,0.05764,0.11352
2006,Berlin,West,(3b) Higher Tertiary Education,0.12897,88,386,0.09549,0.16245
2006,Berlin,East,(1c) Basic Vocational Qualification,0.11798,45,280,0.08013,0.15583
2006,Berlin,East,(2) Intermediate General/Vocational Qualification,0.29725,108,280,0.24362,0.35088
2006,Berlin,East,(3a) Lower Tertiary Education,0.11452,48,280,0.07716,0.15189
2006,Berlin,East,(3b) Higher Tertiary Education,0.16745,79,280,0.12363,0.21126
2006,Brandenburg,East,(1b) General Elementary School,0.05128,47,904,0.03690,0.06567
2006,Brandenburg,East,(1c) Basic Vocational Qualification,0.19621,192,904,0.17030,0.22211
2006,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.31243,319,904,0.28220,0.34266
2006,Brandenburg,East,(2c_gen) General Maturity Certificate,0.02252,35,904,0.01284,0.03220
2006,Brandenburg,East,(2c_voc) Vocational Maturity Certificate,0.03490,45,904,0.02293,0.04687
2006,Brandenburg,East,(3a) Lower Tertiary Education,0.11677,147,904,0.09582,0.13772
2006,Brandenburg,East,(3b) Higher Tertiary Education,0.09823,119,904,0.07882,0.11764
2006,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.21381,108,471,0.17675,0.25088
2006,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.36243,217,471,0.31897,0.40589
2006,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.09968,74,471,0.07259,0.12676
2006,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.07126,72,471,0.04800,0.09452
2006,Saxony,East,(0) No qualification (yet),0.01868,37,1577,0.01200,0.02537
2006,Saxony,East,(1b) General Elementary School,0.04274,58,1577,0.03276,0.05273
2006,Saxony,East,(1c) Basic Vocational Qualification,0.19922,335,1577,0.17950,0.21894
2006,Saxony,East,(2) Intermediate General/Vocational Qualification,0.34125,636,1577,0.31784,0.36466
2006,Saxony,East,(2c_gen) General Maturity Certificate,0.03093,55,1577,0.02238,0.03948
2006,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.03859,71,1577,0.02908,0.04809
2006,Saxony,East,(3a) Lower Tertiary Education,0.09580,193,1577,0.08127,0.11033
2006,Saxony,East,(3b) Higher Tertiary Education,0.09517,192,1577,0.08068,0.10966
2006,Saxony-Anhalt,East,(0) No qualification (yet),0.02171,32,877,0.01206,0.03136
2006,Saxony-Anhalt,East,(1b) General Elementary School,0.06367,47,877,0.04750,0.07984
2006,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.22765,220,877,0.19988,0.25542
2006,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.30499,310,877,0.27451,0.33548
2006,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.04014,45,877,0.02714,0.05313
2006,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.09847,124,877,0.07874,0.11821
2006,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.07400,99,877,0.05667,0.09134
2006,Thuringa,East,(1b) General Elementary School,0.05593,44,925,0.04111,0.07074
2006,Thuringa,East,(1c) Basic Vocational Qualification,0.24857,258,925,0.22070,0.27644
2006,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.37774,374,925,0.34648,0.40901
2006,Thuringa,East,(2c_gen) General Maturity Certificate,0.02109,31,925,0.01183,0.03036
2006,Thuringa,East,(2c_voc) Vocational Maturity Certificate,0.03569,33,925,0.02373,0.04765
2006,Thuringa,East,(3a) Lower Tertiary Education,0.06351,98,925,0.04779,0.07924
2006,Thuringa,East,(3b) Higher Tertiary Education,0.04617,87,925,0.03264,0.05970
2007,Schleswig-Holstein,West,(1b) General Elementary School,0.07573,50,559,0.05378,0.09768
2007,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.29668,189,559,0.25878,0.33458
2007,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.22025,167,559,0.18587,0.25464
2007,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.07024,45,559,0.04904,0.09144
2007,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.04899,44,559,0.03108,0.06690
2007,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.06498,64,559,0.04453,0.08544
2007,Hamburg,West,(1c) Basic Vocational Qualification,0.24833,61,184,0.18574,0.31093
2007,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.20767,71,184,0.14890,0.26645
2007,Hamburg,West,(3b) Higher Tertiary Education,0.12543,52,184,0.07744,0.17341
2007,Lower Saxony,West,(0) No qualification (yet),0.02315,54,1794,0.01619,0.03011
2007,Lower Saxony,West,(1b) General Elementary School,0.09242,175,1794,0.07902,0.10583
2007,Lower Saxony,West,(1c) Basic Vocational Qualification,0.24743,524,1794,0.22746,0.26741
2007,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.24517,534,1794,0.22526,0.26508
2007,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.02035,49,1794,0.01382,0.02689
2007,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.06220,145,1794,0.05102,0.07338
2007,Lower Saxony,West,(3a) Lower Tertiary Education,0.04462,110,1794,0.03506,0.05418
2007,Lower Saxony,West,(3b) Higher Tertiary Education,0.07556,203,1794,0.06332,0.08779
2007,Bremen,West,(2) Intermediate General/Vocational Qualification,0.23626,42,42,0.10624,0.36629
2007,North Rhine-Westphalia,West,(0) No qualification (yet),0.02296,131,4184,0.01842,0.02750
2007,North Rhine-Westphalia,West,(1a) Inadequately completed,0.01541,62,4184,0.01167,0.01914
2007,North Rhine-Westphalia,West,(1b) General Elementary School,0.09398,414,4184,0.08514,0.10282
2007,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.25980,1219,4184,0.24651,0.27308
2007,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.16973,873,4184,0.15836,0.18111
2007,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.03314,193,4184,0.02772,0.03857
2007,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.08684,451,4184,0.07831,0.09537
2007,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.04775,277,4184,0.04129,0.05421
2007,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.09026,564,4184,0.08157,0.09894
2007,Hesse,West,(0) No qualification (yet),0.02182,42,1366,0.01407,0.02957
2007,Hesse,West,(1b) General Elementary School,0.08320,117,1366,0.06855,0.09785
2007,Hesse,West,(1c) Basic Vocational Qualification,0.22897,353,1366,0.20668,0.25126
2007,Hesse,West,(2) Intermediate General/Vocational Qualification,0.18702,334,1366,0.16634,0.20771
2007,Hesse,West,(2c_gen) General Maturity Certificate,0.03661,53,1366,0.02665,0.04658
2007,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.07744,135,1366,0.06326,0.09162
2007,Hesse,West,(3a) Lower Tertiary Education,0.04863,102,1366,0.03722,0.06004
2007,Hesse,West,(3b) Higher Tertiary Education,0.11249,230,1366,0.09573,0.12926
2007,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.11708,157,1124,0.09828,0.13589
2007,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.30557,416,1124,0.27863,0.33251
2007,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.16812,238,1124,0.14624,0.18999
2007,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.03694,49,1124,0.02591,0.04797
2007,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.05363,80,1124,0.04045,0.06680
2007,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.02302,55,1124,0.01425,0.03180
2007,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.06853,129,1124,0.05375,0.08331
2007,Baden-Wuerttemberg,West,(0) No qualification (yet),0.02700,103,2458,0.02059,0.03341
2007,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.01888,41,2458,0.01350,0.02427
2007,Baden-Wuerttemberg,West,(1b) General Elementary School,0.10963,282,2458,0.09728,0.12199
2007,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.23381,688,2458,0.21708,0.25055
2007,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.17662,554,2458,0.16154,0.19170
2007,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.03610,111,2458,0.02872,0.04347
2007,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.06097,192,2458,0.05151,0.07043
2007,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.05908,173,2458,0.04976,0.06841
2007,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.08502,314,2458,0.07399,0.09605
2007,Bavaria,West,(0) No qualification (yet),0.01489,70,2925,0.01050,0.01928
2007,Bavaria,West,(1b) General Elementary School,0.09591,286,2925,0.08524,0.10659
2007,Bavaria,West,(1c) Basic Vocational Qualification,0.31896,1019,2925,0.30206,0.33585
2007,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.17836,678,2925,0.16448,0.19223
2007,Bavaria,West,(2c_gen) General Maturity Certificate,0.02167,92,2925,0.01639,0.02694
2007,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.05925,204,2925,0.05069,0.06781
2007,Bavaria,West,(3a) Lower Tertiary Education,0.04996,215,2925,0.04207,0.05786
2007,Bavaria,West,(3b) Higher Tertiary Education,0.07742,361,2925,0.06773,0.08710
2007,Berlin,West,(1c) Basic Vocational Qualification,0.11398,55,368,0.08146,0.14649
2007,Berlin,West,(2) Intermediate General/Vocational Qualification,0.22670,103,368,0.18386,0.26954
2007,Berlin,West,(2c_gen) General Maturity Certificate,0.08348,35,368,0.05518,0.11178
2007,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.07690,38,368,0.04964,0.10416
2007,Berlin,West,(3a) Lower Tertiary Education,0.09874,47,368,0.06822,0.12926
