year,pgisced97,quintil_oecd,pli0165,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2017,Primary Level,3rd Quintile,At least once per week,0.2222222222222222,45410,0.21839836358347914,0.22604608086096528
2017,Primary Level,3rd Quintile,Never,0.1111111111111111,45410,0.10822054568060249,0.11400167654161972
2017,Lower Secondary Level,1st Quintile,Daily,0.6431095406360424,45410,0.6387030762362907,0.6475160050357941
2017,Lower Secondary Level,1st Quintile,At least once per week,0.17667844522968199,45410,0.17317046733870403,0.18018642312065994
2017,Lower Secondary Level,1st Quintile,Never,0.10954063604240283,45410,0.10666803706068756,0.1124132350241181
2017,Lower Secondary Level,1st Quintile,Seldom,0.045936395759717315,45410,0.04401087837912765,0.04786191314030698
2017,Lower Secondary Level,1st Quintile,At least once per month,0.024734982332155476,45410,0.02330642575210284,0.02616353891220811
2017,Lower Secondary Level,2nd Quintile,Daily,0.7777777777777778,45410,0.7739539191390347,0.7816016364165209
2017,Lower Secondary Level,2nd Quintile,Never,0.16666666666666666,45410,0.16323887773435952,0.1700944555989738
2017,Lower Secondary Level,2nd Quintile,Seldom,0.05555555555555555,45410,0.05344871205878073,0.05766239905233037
2017,Lower Secondary Level,3rd Quintile,Daily,0.6,45410,0.5954940544305811,0.6045059455694188
2017,Lower Secondary Level,3rd Quintile,Never,0.2,45410,0.1963209108487231,0.20367908915127692
2017,Lower Secondary Level,3rd Quintile,Seldom,0.2,45410,0.1963209108487231,0.20367908915127692
2017,Upper Secondary Level,1st Quintile,Daily,0.6840148698884758,45410,0.679738784049208,0.6882909557277437
2017,Upper Secondary Level,1st Quintile,At least once per week,0.1449814126394052,45410,0.1417430590860437,0.1482197661927667
2017,Upper Secondary Level,1st Quintile,Never,0.08550185873605948,45410,0.08292992655846546,0.0880737909136535
2017,Upper Secondary Level,1st Quintile,Seldom,0.06319702602230483,45410,0.060959063695426065,0.06543498834918358
2017,Upper Secondary Level,1st Quintile,At least once per month,0.022304832713754646,45410,0.0209465770025321,0.02366308842497719
2017,Upper Secondary Level,2nd Quintile,Daily,0.7307692307692307,45410,0.7266894878914927,0.7348489736469688
2017,Upper Secondary Level,2nd Quintile,At least once per week,0.23076923076923078,45410,0.22689399977071753,0.23464446176774403
2017,Upper Secondary Level,2nd Quintile,Never,0.038461538461538464,45410,0.036692745600347645,0.04023033132272928
2017,Upper Secondary Level,3rd Quintile,At least once per week,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Upper Secondary Level,3rd Quintile,Daily,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Post-secondary Non-tertiary Level,1st Quintile,Daily,0.6976744186046512,45410,0.6934502215604118,0.7018986156488906
2017,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.18604651162790697,45410,0.18246727113147843,0.18962575212433552
2017,Post-secondary Non-tertiary Level,1st Quintile,Never,0.06976744186046512,45410,0.06742427893113152,0.07211060478979871
2017,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.023255813953488372,45410,0.021869580070014473,0.02464204783696227
2017,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.023255813953488372,45410,0.021869580070014473,0.02464204783696227
2017,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Post-secondary Non-tertiary Level,2nd Quintile,Daily,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Second Stage of Tertiary Education,1st Quintile,Daily,0.7507788161993769,45410,0.7468002297166073,0.7547574026821465
2017,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.11526479750778816,45410,0.11232758533055484,0.11820200968502148
2017,Second Stage of Tertiary Education,1st Quintile,Never,0.06853582554517133,45410,0.06621189993188964,0.07085975115845303
2017,Second Stage of Tertiary Education,1st Quintile,Seldom,0.04984423676012461,45410,0.04784260031918044,0.05184587320106878
2017,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.01557632398753894,45410,0.014437376157562546,0.016715271817515337
2017,Second Stage of Tertiary Education,2nd Quintile,Daily,0.85,45410,0.8467157560179909,0.8532842439820091
2017,Second Stage of Tertiary Education,2nd Quintile,Never,0.05,45410,0.0479954027731634,0.052004597226836605
2017,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.05,45410,0.0479954027731634,0.052004597226836605
2017,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.05,45410,0.0479954027731634,0.052004597226836605
2017,Second Stage of Tertiary Education,3rd Quintile,Daily,1.0,45410,1.0,1.0
2017,Second Stage of Tertiary Education,4th Quintile,Daily,1.0,45410,1.0,1.0
2017,Second Stage of Tertiary Education,5th Quintile,Daily,1.0,45410,1.0,1.0
2018,Pre-primary Level,1st Quintile,Daily,0.75,43121,0.7459129279347148,0.7540870720652852
2018,Pre-primary Level,1st Quintile,Never,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Primary Level,1st Quintile,Daily,0.5670225385527876,43121,0.5623457852098057,0.5716992918957695
2018,Primary Level,1st Quintile,At least once per week,0.16844602609727166,43121,0.16491348465105454,0.17197856754348878
2018,Primary Level,1st Quintile,Never,0.16251482799525505,43121,0.15903268405916832,0.16599697193134177
2018,Primary Level,1st Quintile,Seldom,0.06405693950177936,43121,0.061745835623620196,0.06636804337993853
2018,Primary Level,1st Quintile,At least once per month,0.03795966785290629,43121,0.03615594627370367,0.03976338943210891
2018,Primary Level,2nd Quintile,Daily,0.589041095890411,43121,0.5843971873869254,0.5936850043938966
2018,Primary Level,2nd Quintile,At least once per week,0.2465753424657534,43121,0.2425071040485426,0.25064358088296423
2018,Primary Level,2nd Quintile,Never,0.0958904109589041,43121,0.09311127504121446,0.09866954687659375
2018,Primary Level,2nd Quintile,At least once per month,0.0410958904109589,43121,0.03922219735748589,0.042969583464431915
2018,Primary Level,2nd Quintile,Seldom,0.0273972602739726,43121,0.02585650745314598,0.028938013094799223
2018,Primary Level,3rd Quintile,Daily,0.5555555555555556,43121,0.5508654334685632,0.560245677642548
2018,Primary Level,3rd Quintile,At least once per week,0.2777777777777778,43121,0.27355015885956846,0.2820053966959871
2018,Primary Level,3rd Quintile,Never,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Primary Level,3rd Quintile,At least once per month,0.05555555555555555,43121,0.05339351610099766,0.05771759501011345
2018,Primary Level,4th Quintile,Daily,0.7142857142857143,43121,0.710021749401322,0.7185496791701066
2018,Primary Level,4th Quintile,At least once per week,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Primary Level,4th Quintile,Seldom,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Primary Level,5th Quintile,Daily,1.0,43121,1.0,1.0
2018,Lower Secondary Level,1st Quintile,Daily,0.6759443339960238,43121,0.6715268301619975,0.6803618378300501
2018,Lower Secondary Level,1st Quintile,At least once per week,0.15904572564612326,43121,0.1555938205142045,0.16249763077804202
2018,Lower Secondary Level,1st Quintile,Never,0.08946322067594434,43121,0.08676931323245014,0.09215712811943853
2018,Lower Secondary Level,1st Quintile,At least once per month,0.041749502982107355,43121,0.039861612309086844,0.043637393655127865
2018,Lower Secondary Level,1st Quintile,Seldom,0.033797216699801194,43121,0.032091581030369784,0.035502852369232604
2018,Lower Secondary Level,2nd Quintile,Daily,0.56,43121,0.5553147581790374,0.5646852418209627
2018,Lower Secondary Level,2nd Quintile,Never,0.24,43121,0.23596889531673793,0.24403110468326206
2018,Lower Secondary Level,2nd Quintile,At least once per week,0.2,43121,0.19622452454865624,0.20377547545134378
2018,Lower Secondary Level,3rd Quintile,Daily,0.6666666666666666,43121,0.6622172261769191,0.6711161071564141
2018,Lower Secondary Level,3rd Quintile,At least once per week,0.2222222222222222,43121,0.21829818455247108,0.22614625989197334
