syear,age_gr,sex,ple0024,proportion,n,lower_confidence,upper_confidence
2011,66 und älter,female,1.0,0.016099131622597327,28898,0.014648025830947459,0.017550237414247195
2013,46-65 J.,female,2.0,0.1491898828939629,31177,0.14523507930906698,0.15314468647885882
2013,46-65 J.,male,2.0,0.1238971178011871,31177,0.12023993165290271,0.1275543039494715
2013,66 und älter,female,2.0,0.11994011015453719,31177,0.11633368232699497,0.12354653798207942
2013,66 und älter,male,2.0,0.10881771028287257,31177,0.10536092841574704,0.1122744921499981
2013,30-45 J.,female,1.0,0.06170793005721619,31177,0.059036902171543185,0.0643789579428892
2013,46-65 J.,female,1.0,0.05908774931821828,31177,0.05647039694604519,0.06170510169039137
2013,30-45 J.,female,2.0,0.05748355702903588,31177,0.05489977903720157,0.060067335020870194
2013,46-65 J.,male,1.0,0.05684188011336292,31177,0.054271689216609714,0.05941207101011613
2013,30-45 J.,male,1.0,0.055558526282017004,31177,0.05301578722678719,0.05810126533724682
2013,17-29 J.,male,1.0,0.046788941767819905,31177,0.044444685654353965,0.049133197881285846
2013,17-29 J.,female,1.0,0.04358055718945511,31177,0.041314298422149925,0.045846815956760295
2013,30-45 J.,male,2.0,0.040051334153253834,31177,0.03787477032089336,0.042227897985614306
2013,17-29 J.,female,2.0,0.025078872787551467,31177,0.023343160823179037,0.026814584751923897
2013,17-29 J.,male,2.0,0.01828779209667932,31177,0.016800447350896825,0.019775136842461818
2013,66 und älter,male,1.0,0.018020426715148922,31177,0.016543793367439285,0.01949706006285856
2013,66 und älter,female,1.0,0.015667611357681407,31177,0.014289097320991965,0.017046125394370847
2015,46-65 J.,female,2.0,0.1306941868902685,27342,0.1266988320233528,0.13468954175718417
2015,46-65 J.,male,2.0,0.10642586471015077,27342,0.10277050752741658,0.11008122189288495
2015,66 und älter,female,2.0,0.08868822059179231,27342,0.08531839522980798,0.09205804595377663
2015,30-45 J.,female,1.0,0.08808352817866645,27342,0.08472409650123515,0.09144295985609775
2015,30-45 J.,female,2.0,0.08372974280416029,27342,0.0804465785922695,0.08701290701605108
2015,66 und älter,male,2.0,0.08304442473595099,27342,0.07977350173990903,0.08631534773199294
2015,30-45 J.,male,1.0,0.07381278722889624,27342,0.07071354069132559,0.0769120337664669
2015,46-65 J.,male,1.0,0.05893735386600016,27342,0.05614580319040453,0.06172890454159579
2015,46-65 J.,female,1.0,0.05861485124566637,27342,0.05583047168697254,0.0613992308043602
2015,17-29 J.,male,1.0,0.05603483028299605,27342,0.053308691587192356,0.058760968978799746
2015,17-29 J.,female,1.0,0.05075384987503023,27342,0.048152104151036344,0.05335559559902412
2015,30-45 J.,male,2.0,0.04736757236152544,27342,0.04484963932569676,0.04988550539735412
2015,17-29 J.,female,2.0,0.0305168104490849,27342,0.028477982194888375,0.032555638703281424
2015,17-29 J.,male,2.0,0.0189873417721519,27342,0.0173695958217147,0.020605087722589097
2015,66 und älter,male,1.0,0.01281947915826816,27342,0.011486036296630737,0.014152922019905584
2015,66 und älter,female,1.0,0.011489155849391277,27342,0.01022594539522514,0.012752366303557415
2017,46-65 J.,female,2.0,0.14219087703332955,31140,0.13831180393105852,0.1460699501356006
2017,46-65 J.,male,2.0,0.11674818943616577,31140,0.11318150971545711,0.12031486915687443
2017,66 und älter,female,2.0,0.08425283433814887,31140,0.08116768054151491,0.08733798813478283
2017,30-45 J.,female,1.0,0.08262237894816668,31140,0.079564504247955,0.08568025364837836
2017,66 und älter,male,2.0,0.07970272627308232,31140,0.07669459057570117,0.08271086197046347
2017,30-45 J.,female,2.0,0.07560762901452243,31140,0.0726712794687788,0.07854397856026607
2017,30-45 J.,male,1.0,0.06737951693019376,31140,0.06459523513016237,0.07016379873022514
2017,46-65 J.,female,1.0,0.05960641565237174,31140,0.05697676473993459,0.062236066564808894
2017,46-65 J.,male,1.0,0.05721760891821181,31140,0.05463791992350824,0.059797297912915374
2017,17-29 J.,male,1.0,0.05668676297728738,31140,0.0541183458309234,0.05925518012365136
2017,17-29 J.,female,1.0,0.0525537481515186,31140,0.05007532243920593,0.055032173863831274
2017,30-45 J.,male,2.0,0.0475486292799454,31140,0.04518495748083045,0.049912301079060355
2017,17-29 J.,female,2.0,0.030978652409661397,31140,0.0290542552799803,0.03290304953934249
2017,17-29 J.,male,2.0,0.02358472680392826,31140,0.021899224019760542,0.02527022958809598
2017,66 und älter,male,1.0,0.013005725552648542,31140,0.011747317825008591,0.014264133280288494
2017,66 und älter,female,1.0,0.010313578280817503,31140,0.009191429975788538,0.011435726585846469
2019,46-65 J.,female,2.0,0.15513388481593288,29565,0.1510070754273195,0.15926069420454625
2019,46-65 J.,male,2.0,0.13470811933978907,29565,0.13081636578764705,0.1385998728919311
2019,66 und älter,male,2.0,0.09056337475986984,29565,0.08729200489518951,0.09383474462455016
2019,66 und älter,female,2.0,0.08970086642882347,29565,0.0864435682733887,0.09295816458425823
2019,30-45 J.,female,2.0,0.07621437252518916,29565,0.07318975008845541,0.07923899496192291
2019,46-65 J.,male,1.0,0.0629631081663857,29565,0.06019432749875491,0.06573188883401648
2019,30-45 J.,female,1.0,0.06292390324224723,29565,0.06015592681704331,0.06569187966745113
2019,30-45 J.,male,1.0,0.0562982710628455,29565,0.05367083574175624,0.05892570638393475
2019,46-65 J.,female,1.0,0.05210334418002901,29565,0.04957008033651741,0.05463660802354061
2019,17-29 J.,male,1.0,0.048496491159289605,29565,0.04604783680535779,0.05094514551322142
2019,30-45 J.,male,2.0,0.04833967146273572,29565,0.045894777885631184,0.05078456503984025
2019,17-29 J.,female,1.0,0.04328223624887286,29565,0.04096263200750933,0.04560184049023639
2019,17-29 J.,female,2.0,0.033481005214254914,29565,0.03143044951408215,0.035531560914427676
2019,17-29 J.,male,2.0,0.023797388952052377,29565,0.02205998115331529,0.025534796750789464
2019,66 und älter,male,1.0,0.011839887089818481,29565,0.010606911240869365,0.013072862938767598
2019,66 und älter,female,1.0,0.010154075351864194,29565,0.009011273013560816,0.011296877690167573
2021,46-65 J.,female,2.0,0.15085869394999216,19931,0.14588972043124124,0.15582766746874308
2021,46-65 J.,male,2.0,0.12183536044265804,19931,0.11729420700855309,0.126376513876763
2021,66 und älter,female,2.0,0.08341598371352509,19931,0.07957712344481509,0.08725484398223508
2021,66 und älter,male,2.0,0.08158897530928642,19931,0.07778860592843602,0.08538934469013683
2021,30-45 J.,female,2.0,0.08117137338831759,19931,0.07737988061493706,0.08496286616169813
2021,30-45 J.,male,1.0,0.07548154721511718,19931,0.071814050651817,0.07914904377841737
2021,30-45 J.,female,1.0,0.06316229054653652,19931,0.05978512271294716,0.06653945838012587
2021,17-29 J.,male,1.0,0.05945607349793809,19931,0.056173010768440855,0.06273913622743532
2021,46-65 J.,male,1.0,0.05747246437333612,19931,0.05424123000054903,0.06070369874612321
2021,30-45 J.,male,2.0,0.05188703868037793,19931,0.04880774570532096,0.0549663316554349
2021,17-29 J.,female,1.0,0.04760661899044736,19931,0.044650421931703196,0.05056281604919152
2021,46-65 J.,female,1.0,0.046406013467661954,19931,0.04348549195579519,0.04932653497952872
2021,17-29 J.,female,2.0,0.033251552957143604,19931,0.030762384809859822,0.035740721104427386
2021,17-29 J.,male,2.0,0.025421516938977918,19931,0.023236269262533752,0.027606764615422084
2021,66 und älter,male,1.0,0.01190165474761184,19931,0.010396104388970755,0.013407205106252925
2021,66 und älter,female,1.0,0.009082841781072193,19931,0.007765734727511593,0.010399948834632793
