year,bula_h,regtyp,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Hesse,Urban regions,Seldom,0.36323,273,786,0.32958,0.39687
1994,Hesse,Urban regions,Never,0.40174,316,786,0.36744,0.43603
1994,Hesse,Rural regions,Seldom,0.25900,32,87,0.16641,0.35159
1994,Hesse,Rural regions,Never,0.52706,55,87,0.42154,0.63258
1994,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.04531,32,515,0.02733,0.06328
1994,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.13229,68,515,0.10300,0.16158
1994,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.31246,173,515,0.27239,0.35253
1994,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.50995,242,515,0.46673,0.55316
1994,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.38855,53,85,0.28431,0.49279
1994,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.33843,32,85,0.23724,0.43962
1994,Baden-Wuerttemberg,Urban regions,At least once per week,0.09175,159,1505,0.07716,0.10634
1994,Baden-Wuerttemberg,Urban regions,At least once per month,0.15046,240,1505,0.13239,0.16852
1994,Baden-Wuerttemberg,Urban regions,Seldom,0.33503,500,1505,0.31118,0.35888
1994,Baden-Wuerttemberg,Urban regions,Never,0.42276,606,1505,0.39780,0.44773
1994,Baden-Wuerttemberg,Rural regions,Seldom,0.34634,62,167,0.27396,0.41872
1994,Baden-Wuerttemberg,Rural regions,Never,0.47302,105,167,0.39707,0.54897
1994,Bavaria,Urban regions,At least once per week,0.06167,64,793,0.04491,0.07842
1994,Bavaria,Urban regions,At least once per month,0.19169,152,793,0.16427,0.21910
1994,Bavaria,Urban regions,Seldom,0.38719,298,793,0.35327,0.42112
1994,Bavaria,Urban regions,Never,0.35945,279,793,0.32603,0.39287
1994,Bavaria,Rural regions,At least once per week,0.11108,91,768,0.08884,0.13332
1994,Bavaria,Rural regions,At least once per month,0.14959,125,768,0.12435,0.17483
1994,Bavaria,Rural regions,Seldom,0.36257,284,768,0.32855,0.39660
1994,Bavaria,Rural regions,Never,0.37676,268,768,0.34246,0.41105
1994,Berlin,Urban regions,At least once per week,0.07379,39,545,0.05182,0.09576
1994,Berlin,Urban regions,At least once per month,0.17630,88,545,0.14428,0.20832
1994,Berlin,Urban regions,Seldom,0.43913,253,545,0.39743,0.48083
1994,Berlin,Urban regions,Never,0.31078,165,545,0.27189,0.34967
1994,Brandenburg,Rural regions,At least once per week,0.06026,38,544,0.04024,0.08027
1994,Brandenburg,Rural regions,At least once per month,0.07504,54,544,0.05288,0.09720
1994,Brandenburg,Rural regions,Seldom,0.38442,232,544,0.34350,0.42533
1994,Brandenburg,Rural regions,Never,0.48029,220,544,0.43827,0.52231
1994,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.11139,46,334,0.07760,0.14519
1994,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.39472,154,334,0.34222,0.44722
1994,Mecklenburg-Western Pomerania,Rural regions,Never,0.44783,134,334,0.39442,0.50124
1994,Saxony,Urban regions,At least once per week,0.08463,49,580,0.06196,0.10730
1994,Saxony,Urban regions,At least once per month,0.06789,50,580,0.04740,0.08838
1994,Saxony,Urban regions,Seldom,0.37195,237,580,0.33258,0.41132
1994,Saxony,Urban regions,Never,0.47553,244,580,0.43485,0.51621
1994,Saxony,Rural regions,At least once per week,0.06570,44,538,0.04474,0.08665
1994,Saxony,Rural regions,At least once per month,0.06837,48,538,0.04702,0.08971
1994,Saxony,Rural regions,Seldom,0.39911,228,538,0.35769,0.44053
1994,Saxony,Rural regions,Never,0.46682,218,538,0.42463,0.50902
1994,Saxony-Anhalt,Urban regions,Seldom,0.39011,62,125,0.30425,0.47596
1994,Saxony-Anhalt,Urban regions,Never,0.47241,63,125,0.38454,0.56028
1994,Saxony-Anhalt,Rural regions,At least once per week,0.06353,38,540,0.04294,0.08412
1994,Saxony-Anhalt,Rural regions,At least once per month,0.12735,72,540,0.09921,0.15549
1994,Saxony-Anhalt,Rural regions,Seldom,0.34361,221,540,0.30352,0.38371
1994,Saxony-Anhalt,Rural regions,Never,0.46551,209,540,0.42339,0.50762
1994,Thuringa,Urban regions,Seldom,0.33364,75,155,0.25917,0.40811
1994,Thuringa,Urban regions,Never,0.48428,80,155,0.40534,0.56321
1994,Thuringa,Rural regions,At least once per week,0.08879,40,471,0.06307,0.11451
1994,Thuringa,Rural regions,At least once per month,0.11195,59,471,0.08345,0.14046
1994,Thuringa,Rural regions,Seldom,0.36947,200,471,0.32584,0.41311
1994,Thuringa,Rural regions,Never,0.42978,172,471,0.38503,0.47454
1995,Schleswig-Holstein,Urban regions,Seldom,0.40053,51,114,0.31018,0.49087
1995,Schleswig-Holstein,Urban regions,Never,0.40283,63,114,0.31239,0.49326
1995,Schleswig-Holstein,Rural regions,Seldom,0.39825,59,103,0.30325,0.49326
1995,Schleswig-Holstein,Rural regions,Never,0.33401,44,103,0.24248,0.42554
1995,Hamburg,Urban regions,Seldom,0.35793,52,97,0.26203,0.45383
1995,Hamburg,Urban regions,Never,0.38613,45,97,0.28874,0.48352
1995,Lower Saxony,Urban regions,At least once per month,0.15962,95,488,0.12709,0.19215
1995,Lower Saxony,Urban regions,Seldom,0.34802,172,488,0.30571,0.39032
1995,Lower Saxony,Urban regions,Never,0.44284,221,488,0.39872,0.48696
1995,Lower Saxony,Rural regions,At least once per week,0.06264,37,522,0.04184,0.08345
1995,Lower Saxony,Rural regions,At least once per month,0.13032,76,522,0.10142,0.15923
1995,Lower Saxony,Rural regions,Seldom,0.36310,198,522,0.32180,0.40439
1995,Lower Saxony,Rural regions,Never,0.44394,211,522,0.40127,0.48660
1995,Bremen,Urban regions,Never,0.51813,41,41,0.36328,0.67298
1995,North Rhine-Westphalia,Urban regions,At least once per week,0.05586,164,2501,0.04685,0.06486
1995,North Rhine-Westphalia,Urban regions,At least once per month,0.15367,409,2501,0.13953,0.16780
1995,North Rhine-Westphalia,Urban regions,Seldom,0.34250,829,2501,0.32390,0.36110
1995,North Rhine-Westphalia,Urban regions,Never,0.44798,1099,2501,0.42848,0.46747
1995,North Rhine-Westphalia,Rural regions,Never,0.52702,32,32,0.35127,0.70278
1995,Hesse,Urban regions,At least once per week,0.04490,44,799,0.03053,0.05927
1995,Hesse,Urban regions,At least once per month,0.13536,125,799,0.11163,0.15910
1995,Hesse,Urban regions,Seldom,0.36255,272,799,0.32919,0.39590
1995,Hesse,Urban regions,Never,0.45719,358,799,0.42263,0.49176
1995,Hesse,Rural regions,Seldom,0.28621,41,107,0.20016,0.37226
1995,Hesse,Rural regions,Never,0.52467,66,107,0.42960,0.61974
1995,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.11615,70,547,0.08927,0.14302
1995,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.25097,157,547,0.21460,0.28733
1995,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.58964,320,547,0.54838,0.63090
1995,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.28643,46,109,0.20117,0.37170
1995,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.53972,63,109,0.44572,0.63372
1995,Baden-Wuerttemberg,Urban regions,At least once per week,0.06911,136,1560,0.05652,0.08170
1995,Baden-Wuerttemberg,Urban regions,At least once per month,0.12497,214,1560,0.10856,0.14139
1995,Baden-Wuerttemberg,Urban regions,Seldom,0.34047,511,1560,0.31695,0.36399
1995,Baden-Wuerttemberg,Urban regions,Never,0.46545,699,1560,0.44069,0.49021
1995,Baden-Wuerttemberg,Rural regions,Seldom,0.27363,55,179,0.20814,0.33913
1995,Baden-Wuerttemberg,Rural regions,Never,0.56275,124,179,0.48988,0.63562
1995,Bavaria,Urban regions,At least once per week,0.05844,65,847,0.04263,0.07425
1995,Bavaria,Urban regions,At least once per month,0.17327,137,847,0.14777,0.19877
1995,Bavaria,Urban regions,Seldom,0.29200,266,847,0.26136,0.32264
1995,Bavaria,Urban regions,Never,0.47629,379,847,0.44263,0.50994
1995,Bavaria,Rural regions,At least once per week,0.07489,80,832,0.05699,0.09278
1995,Bavaria,Rural regions,At least once per month,0.13398,122,832,0.11082,0.15714
1995,Bavaria,Rural regions,Seldom,0.31679,276,832,0.28516,0.34842
1995,Bavaria,Rural regions,Never,0.47434,354,832,0.44039,0.50829
1995,Berlin,Urban regions,At least once per week,0.10160,50,562,0.07660,0.12660
1995,Berlin,Urban regions,At least once per month,0.17684,99,562,0.14527,0.20842
1995,Berlin,Urban regions,Seldom,0.39626,238,562,0.35578,0.43673
1995,Berlin,Urban regions,Never,0.32529,175,562,0.28652,0.36406
1995,Brandenburg,Rural regions,At least once per week,0.05892,39,566,0.03950,0.07834
1995,Brandenburg,Rural regions,At least once per month,0.11986,67,566,0.09308,0.14665
1995,Brandenburg,Rural regions,Seldom,0.36577,236,566,0.32605,0.40549
1995,Brandenburg,Rural regions,Never,0.45545,224,566,0.41438,0.49651
1995,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.08367,34,342,0.05428,0.11306
1995,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.40865,164,342,0.35647,0.46082
1995,Mecklenburg-Western Pomerania,Rural regions,Never,0.46895,144,342,0.41598,0.52191
1995,Saxony,Urban regions,At least once per week,0.06686,39,573,0.04639,0.08733
1995,Saxony,Urban regions,At least once per month,0.08726,67,573,0.06413,0.11039
1995,Saxony,Urban regions,Seldom,0.33151,227,573,0.29294,0.37009
1995,Saxony,Urban regions,Never,0.51437,240,573,0.47341,0.55533
1995,Saxony,Rural regions,At least once per month,0.07762,50,492,0.05395,0.10129
1995,Saxony,Rural regions,Seldom,0.34766,205,492,0.30553,0.38978
1995,Saxony,Rural regions,Never,0.54180,237,492,0.49772,0.58587
1995,Saxony-Anhalt,Urban regions,Seldom,0.32416,47,109,0.23588,0.41243
1995,Saxony-Anhalt,Urban regions,Never,0.58626,62,109,0.49338,0.67915
1995,Saxony-Anhalt,Rural regions,At least once per week,0.04686,37,556,0.02928,0.06444
1995,Saxony-Anhalt,Rural regions,At least once per month,0.11950,78,556,0.09252,0.14649
1995,Saxony-Anhalt,Rural regions,Seldom,0.31385,207,556,0.27524,0.35246
1995,Saxony-Anhalt,Rural regions,Never,0.51978,234,556,0.47822,0.56135
1995,Thuringa,Urban regions,Seldom,0.42055,88,156,0.34284,0.49827
1995,Thuringa,Urban regions,Never,0.41589,68,156,0.33830,0.49348
1995,Thuringa,Rural regions,At least once per week,0.06314,31,462,0.04094,0.08534
1995,Thuringa,Rural regions,At least once per month,0.12649,65,462,0.09615,0.15683
1995,Thuringa,Rural regions,Seldom,0.34821,190,462,0.30472,0.39170
1995,Thuringa,Rural regions,Never,0.46216,176,462,0.41665,0.50767
1996,Schleswig-Holstein,Urban regions,Seldom,0.47696,61,107,0.38187,0.57204
1996,Schleswig-Holstein,Urban regions,Never,0.29365,46,107,0.20695,0.38035
1996,Schleswig-Holstein,Rural regions,At least once per month,0.27377,36,102,0.18681,0.36073
1996,Schleswig-Holstein,Rural regions,Seldom,0.42996,66,102,0.33340,0.52651
1996,Hamburg,Urban regions,Seldom,0.38339,46,96,0.28562,0.48117
1996,Hamburg,Urban regions,Never,0.40697,50,96,0.30818,0.50576
1996,Lower Saxony,Urban regions,At least once per week,0.07094,39,511,0.04866,0.09322
1996,Lower Saxony,Urban regions,At least once per month,0.17133,101,511,0.13862,0.20403
1996,Lower Saxony,Urban regions,Seldom,0.40191,197,511,0.35936,0.44446
1996,Lower Saxony,Urban regions,Never,0.35582,174,511,0.31427,0.39737
1996,Lower Saxony,Rural regions,At least once per week,0.08447,46,524,0.06064,0.10831
1996,Lower Saxony,Rural regions,At least once per month,0.16411,96,524,0.13237,0.19585
1996,Lower Saxony,Rural regions,Seldom,0.40152,215,524,0.35951,0.44353
1996,Lower Saxony,Rural regions,Never,0.34990,167,524,0.30902,0.39078
1996,Bremen,Urban regions,Seldom,0.41772,40,74,0.30458,0.53086
1996,Bremen,Urban regions,Never,0.44194,34,74,0.32801,0.55586
1996,North Rhine-Westphalia,Urban regions,At least once per week,0.08935,204,2482,0.07813,0.10058
1996,North Rhine-Westphalia,Urban regions,At least once per month,0.18036,489,2482,0.16523,0.19549
1996,North Rhine-Westphalia,Urban regions,Seldom,0.38822,942,2482,0.36905,0.40740
1996,North Rhine-Westphalia,Urban regions,Never,0.34206,847,2482,0.32340,0.36073
1996,North Rhine-Westphalia,Rural regions,Seldom,0.51009,35,35,0.34206,0.67813
1996,Hesse,Urban regions,At least once per week,0.07622,60,766,0.05742,0.09503
1996,Hesse,Urban regions,At least once per month,0.17414,131,766,0.14727,0.20101
1996,Hesse,Urban regions,Seldom,0.35028,277,766,0.31647,0.38409
1996,Hesse,Urban regions,Never,0.39936,298,766,0.36465,0.43406
1996,Hesse,Rural regions,Seldom,0.33216,52,100,0.23938,0.42494
1996,Hesse,Rural regions,Never,0.42118,48,100,0.32392,0.51844
1996,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.05231,31,557,0.03380,0.07081
1996,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.15786,100,557,0.12756,0.18817
1996,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.30400,173,557,0.26577,0.34224
1996,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.48583,253,557,0.44429,0.52738
1996,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.32490,52,100,0.23264,0.41715
1996,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.42240,48,100,0.32510,0.51970
1996,Baden-Wuerttemberg,Urban regions,At least once per week,0.09179,146,1480,0.07707,0.10650
1996,Baden-Wuerttemberg,Urban regions,At least once per month,0.15931,257,1480,0.14066,0.17797
1996,Baden-Wuerttemberg,Urban regions,Seldom,0.38168,551,1480,0.35692,0.40644
1996,Baden-Wuerttemberg,Urban regions,Never,0.36722,526,1480,0.34265,0.39179
1996,Baden-Wuerttemberg,Rural regions,Seldom,0.37239,71,163,0.29794,0.44684
1996,Baden-Wuerttemberg,Rural regions,Never,0.42538,92,163,0.34925,0.50151
1996,Bavaria,Urban regions,At least once per week,0.07802,81,823,0.05969,0.09636
1996,Bavaria,Urban regions,At least once per month,0.22782,184,823,0.19914,0.25649
1996,Bavaria,Urban regions,Seldom,0.34343,296,823,0.31096,0.37589
1996,Bavaria,Urban regions,Never,0.35074,262,823,0.31811,0.38336
1996,Bavaria,Rural regions,At least once per week,0.11964,112,824,0.09747,0.14181
1996,Bavaria,Rural regions,At least once per month,0.15489,140,824,0.13017,0.17961
1996,Bavaria,Rural regions,Seldom,0.35764,321,824,0.32489,0.39038
1996,Bavaria,Rural regions,Never,0.36783,251,824,0.33489,0.40078
1996,Berlin,Urban regions,At least once per week,0.10204,55,538,0.07644,0.12765
1996,Berlin,Urban regions,At least once per month,0.19635,114,538,0.16275,0.22994
1996,Berlin,Urban regions,Seldom,0.43501,239,538,0.39308,0.47694
1996,Berlin,Urban regions,Never,0.26660,130,538,0.22920,0.30400
1996,Brandenburg,Rural regions,At least once per week,0.05378,34,566,0.03518,0.07238
1996,Brandenburg,Rural regions,At least once per month,0.13935,90,566,0.11079,0.16791
1996,Brandenburg,Rural regions,Seldom,0.44908,276,566,0.40807,0.49010
1996,Brandenburg,Rural regions,Never,0.35779,166,566,0.31826,0.39731
1996,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.14510,57,319,0.10639,0.18381
1996,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.47491,174,319,0.42003,0.52980
1996,Mecklenburg-Western Pomerania,Rural regions,Never,0.32506,88,319,0.27357,0.37654
1996,Saxony,Urban regions,At least once per week,0.06946,44,566,0.04850,0.09043
1996,Saxony,Urban regions,At least once per month,0.12948,87,566,0.10180,0.15716
1996,Saxony,Urban regions,Seldom,0.36984,230,566,0.33003,0.40965
1996,Saxony,Urban regions,Never,0.43122,205,566,0.39038,0.47205
1996,Saxony,Rural regions,At least once per week,0.05308,43,536,0.03408,0.07208
1996,Saxony,Rural regions,At least once per month,0.14078,77,536,0.11131,0.17025
1996,Saxony,Rural regions,Seldom,0.42043,238,536,0.37861,0.46226
1996,Saxony,Rural regions,Never,0.38571,178,536,0.34446,0.42695
1996,Saxony-Anhalt,Urban regions,Seldom,0.44110,61,108,0.34702,0.53518
1996,Saxony-Anhalt,Urban regions,Never,0.33711,47,108,0.24754,0.42668
1996,Saxony-Anhalt,Rural regions,At least once per week,0.04511,34,524,0.02732,0.06290
1996,Saxony-Anhalt,Rural regions,At least once per month,0.14716,80,524,0.11680,0.17752
1996,Saxony-Anhalt,Rural regions,Seldom,0.40388,247,524,0.36183,0.44594
1996,Saxony-Anhalt,Rural regions,Never,0.40385,163,524,0.36179,0.44590
1996,Thuringa,Urban regions,At least once per month,0.21988,40,173,0.15798,0.28177
1996,Thuringa,Urban regions,Seldom,0.32952,74,173,0.25928,0.39977
1996,Thuringa,Urban regions,Never,0.35746,59,173,0.28583,0.42908
1996,Thuringa,Rural regions,At least once per week,0.07269,44,469,0.04916,0.09621
1996,Thuringa,Rural regions,At least once per month,0.14436,73,469,0.11252,0.17620
1996,Thuringa,Rural regions,Seldom,0.43220,224,469,0.38732,0.47709
1996,Thuringa,Rural regions,Never,0.35075,128,469,0.30751,0.39398
1997,Schleswig-Holstein,Urban regions,Seldom,0.45339,57,99,0.35483,0.55196
1997,Schleswig-Holstein,Urban regions,Never,0.31423,42,99,0.22232,0.40614
1997,Schleswig-Holstein,Rural regions,Seldom,0.40646,57,92,0.30555,0.50738
1997,Schleswig-Holstein,Rural regions,Never,0.25850,35,92,0.16855,0.34846
1997,Hamburg,Urban regions,Seldom,0.32478,47,89,0.22693,0.42262
1997,Hamburg,Urban regions,Never,0.37577,42,89,0.27458,0.47696
1997,Lower Saxony,Urban regions,At least once per week,0.06013,34,507,0.03942,0.08084
1997,Lower Saxony,Urban regions,At least once per month,0.19927,103,507,0.16446,0.23407
1997,Lower Saxony,Urban regions,Seldom,0.40839,207,507,0.36556,0.45122
1997,Lower Saxony,Urban regions,Never,0.33221,163,507,0.29117,0.37325
1997,Lower Saxony,Rural regions,At least once per week,0.06680,41,516,0.04523,0.08836
1997,Lower Saxony,Rural regions,At least once per month,0.16124,84,516,0.12948,0.19301
1997,Lower Saxony,Rural regions,Seldom,0.39856,222,516,0.35628,0.44085
1997,Lower Saxony,Rural regions,Never,0.37340,169,516,0.33162,0.41517
1997,Bremen,Urban regions,Never,0.56855,44,44,0.42051,0.71658
1997,North Rhine-Westphalia,Urban regions,At least once per week,0.06827,170,2426,0.05823,0.07831
1997,North Rhine-Westphalia,Urban regions,At least once per month,0.18197,450,2426,0.16661,0.19732
1997,North Rhine-Westphalia,Urban regions,Seldom,0.39089,952,2426,0.37147,0.41031
1997,North Rhine-Westphalia,Urban regions,Never,0.35887,854,2426,0.33978,0.37796
1997,North Rhine-Westphalia,Rural regions,Seldom,0.44655,31,31,0.26865,0.62444
1997,Hesse,Urban regions,At least once per week,0.05459,42,709,0.03786,0.07132
1997,Hesse,Urban regions,At least once per month,0.18128,128,709,0.15291,0.20966
1997,Hesse,Urban regions,Seldom,0.36873,262,709,0.33319,0.40427
1997,Hesse,Urban regions,Never,0.39539,277,709,0.35938,0.43141
1997,Hesse,Rural regions,Seldom,0.23070,34,89,0.14267,0.31872
1997,Hesse,Rural regions,Never,0.51527,55,89,0.41085,0.61969
1997,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.07689,41,567,0.05494,0.09884
1997,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.14781,97,567,0.11857,0.17705
1997,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.31741,183,567,0.27906,0.35576
1997,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.45789,246,567,0.41684,0.49893
1997,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.41899,62,113,0.32761,0.51037
1997,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.37008,51,113,0.28066,0.45950
1997,Baden-Wuerttemberg,Urban regions,At least once per week,0.08383,154,1486,0.06973,0.09792
1997,Baden-Wuerttemberg,Urban regions,At least once per month,0.13768,239,1486,0.12016,0.15521
1997,Baden-Wuerttemberg,Urban regions,Seldom,0.37760,530,1486,0.35295,0.40226
1997,Baden-Wuerttemberg,Urban regions,Never,0.40089,563,1486,0.37596,0.42581
1997,Baden-Wuerttemberg,Rural regions,Seldom,0.34331,64,156,0.26856,0.41806
1997,Baden-Wuerttemberg,Rural regions,Never,0.45576,92,156,0.37736,0.53417
1997,Bavaria,Urban regions,At least once per week,0.08591,82,810,0.06660,0.10522
1997,Bavaria,Urban regions,At least once per month,0.19072,153,810,0.16365,0.21780
1997,Bavaria,Urban regions,Seldom,0.34813,291,810,0.31530,0.38095
1997,Bavaria,Urban regions,Never,0.37524,284,810,0.34187,0.40860
1997,Bavaria,Rural regions,At least once per week,0.11339,94,799,0.09140,0.13539
1997,Bavaria,Rural regions,At least once per month,0.13908,143,799,0.11507,0.16309
1997,Bavaria,Rural regions,Seldom,0.37643,303,799,0.34281,0.41004
1997,Bavaria,Rural regions,Never,0.37110,259,799,0.33758,0.40461
1997,Berlin,Urban regions,At least once per week,0.10463,43,506,0.07794,0.13133
1997,Berlin,Urban regions,At least once per month,0.19236,110,506,0.15798,0.22674
1997,Berlin,Urban regions,Seldom,0.41120,218,506,0.36829,0.45412
1997,Berlin,Urban regions,Never,0.29180,135,506,0.25215,0.33145
1997,Brandenburg,Rural regions,At least once per week,0.07197,40,566,0.05066,0.09328
1997,Brandenburg,Rural regions,At least once per month,0.12493,75,566,0.09766,0.15219
1997,Brandenburg,Rural regions,Seldom,0.42041,264,566,0.37971,0.46112
1997,Brandenburg,Rural regions,Never,0.38269,187,566,0.34262,0.42277
1997,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.13395,58,306,0.09572,0.17217
1997,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.44757,151,306,0.39176,0.50337
1997,Mecklenburg-Western Pomerania,Rural regions,Never,0.34754,97,306,0.29410,0.40098
1997,Saxony,Urban regions,At least once per week,0.06570,39,550,0.04498,0.08643
1997,Saxony,Urban regions,At least once per month,0.12570,86,550,0.09797,0.15343
1997,Saxony,Urban regions,Seldom,0.39041,233,550,0.34960,0.43122
1997,Saxony,Urban regions,Never,0.41818,192,550,0.37692,0.45945
1997,Saxony,Rural regions,At least once per week,0.07917,50,526,0.05607,0.10226
1997,Saxony,Rural regions,At least once per month,0.11960,70,526,0.09184,0.14735
1997,Saxony,Rural regions,Seldom,0.43355,242,526,0.39116,0.47594
1997,Saxony,Rural regions,Never,0.36769,164,526,0.32644,0.40893
1997,Saxony-Anhalt,Urban regions,Seldom,0.41877,61,104,0.32349,0.51405
1997,Saxony-Anhalt,Urban regions,Never,0.37124,43,104,0.27794,0.46455
1997,Saxony-Anhalt,Rural regions,At least once per week,0.07103,41,523,0.04899,0.09306
1997,Saxony-Anhalt,Rural regions,At least once per month,0.15783,94,523,0.12655,0.18910
1997,Saxony-Anhalt,Rural regions,Seldom,0.35536,220,523,0.31431,0.39642
1997,Saxony-Anhalt,Rural regions,Never,0.41578,168,523,0.37350,0.45806
1997,Thuringa,Urban regions,At least once per month,0.19143,38,176,0.13314,0.24972
1997,Thuringa,Urban regions,Seldom,0.38396,78,176,0.31190,0.45602
1997,Thuringa,Urban regions,Never,0.33392,60,176,0.26405,0.40380
1997,Thuringa,Rural regions,At least once per week,0.06423,43,466,0.04194,0.08651
1997,Thuringa,Rural regions,At least once per month,0.15168,76,466,0.11907,0.18428
1997,Thuringa,Rural regions,Seldom,0.39440,204,466,0.34998,0.43883
1997,Thuringa,Rural regions,Never,0.38969,143,466,0.34536,0.43402
1998,Schleswig-Holstein,Urban regions,Seldom,0.46815,91,149,0.38776,0.54854
1998,Schleswig-Holstein,Urban regions,Never,0.34237,58,149,0.26592,0.41881
1998,Schleswig-Holstein,Rural regions,At least once per month,0.19606,32,153,0.13294,0.25918
1998,Schleswig-Holstein,Rural regions,Seldom,0.51272,83,153,0.43326,0.59219
1998,Schleswig-Holstein,Rural regions,Never,0.23223,38,153,0.16510,0.29936
1998,Hamburg,Urban regions,At least once per month,0.20250,38,142,0.13616,0.26883
1998,Hamburg,Urban regions,Seldom,0.36457,57,142,0.28513,0.44402
1998,Hamburg,Urban regions,Never,0.35457,47,142,0.27560,0.43353
1998,Lower Saxony,Urban regions,At least once per month,0.22289,130,550,0.18808,0.25771
1998,Lower Saxony,Urban regions,Seldom,0.39762,234,550,0.35668,0.43856
1998,Lower Saxony,Urban regions,Never,0.33571,186,550,0.29620,0.37521
1998,Lower Saxony,Rural regions,At least once per month,0.15074,105,588,0.12180,0.17969
1998,Lower Saxony,Rural regions,Seldom,0.41128,274,588,0.37147,0.45109
1998,Lower Saxony,Rural regions,Never,0.39414,209,588,0.35461,0.43367
1998,Bremen,Urban regions,Never,0.56352,43,43,0.41353,0.71351
1998,North Rhine-Westphalia,Urban regions,At least once per week,0.04579,133,2761,0.03799,0.05359
1998,North Rhine-Westphalia,Urban regions,At least once per month,0.17770,526,2761,0.16344,0.19196
1998,North Rhine-Westphalia,Urban regions,Seldom,0.38848,1047,2761,0.37030,0.40666
1998,North Rhine-Westphalia,Urban regions,Never,0.38803,1055,2761,0.36985,0.40621
1998,North Rhine-Westphalia,Rural regions,Seldom,0.46533,32,32,0.28974,0.64092
1998,Hesse,Urban regions,At least once per week,0.05178,43,796,0.03638,0.06719
1998,Hesse,Urban regions,At least once per month,0.14839,134,796,0.12368,0.17310
1998,Hesse,Urban regions,Seldom,0.37233,281,796,0.33872,0.40593
1998,Hesse,Urban regions,Never,0.42750,338,796,0.39311,0.46189
1998,Hesse,Rural regions,Seldom,0.33217,54,119,0.24719,0.41716
1998,Hesse,Rural regions,Never,0.50152,65,119,0.41131,0.59174
1998,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.15987,99,596,0.13042,0.18931
1998,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.30538,200,596,0.26837,0.34238
1998,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.50190,297,596,0.46172,0.54208
1998,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.39237,78,159,0.31623,0.46851
1998,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.48901,81,159,0.41106,0.56695
1998,Baden-Wuerttemberg,Urban regions,At least once per week,0.05315,107,1594,0.04213,0.06417
1998,Baden-Wuerttemberg,Urban regions,At least once per month,0.15597,237,1594,0.13815,0.17379
1998,Baden-Wuerttemberg,Urban regions,Seldom,0.35945,589,1594,0.33589,0.38302
1998,Baden-Wuerttemberg,Urban regions,Never,0.43143,661,1594,0.40710,0.45575
1998,Baden-Wuerttemberg,Rural regions,Seldom,0.29789,62,165,0.22789,0.36788
1998,Baden-Wuerttemberg,Rural regions,Never,0.50532,103,165,0.42880,0.58184
1998,Bavaria,Urban regions,At least once per week,0.05473,56,908,0.03992,0.06953
1998,Bavaria,Urban regions,At least once per month,0.18359,170,908,0.15839,0.20878
1998,Bavaria,Urban regions,Seldom,0.31721,297,908,0.28692,0.34750
1998,Bavaria,Urban regions,Never,0.44447,385,908,0.41214,0.47681
1998,Bavaria,Rural regions,At least once per week,0.06512,68,951,0.04943,0.08081
1998,Bavaria,Rural regions,At least once per month,0.14115,149,951,0.11901,0.16329
1998,Bavaria,Rural regions,Seldom,0.31992,341,951,0.29026,0.34958
1998,Bavaria,Rural regions,Never,0.47380,393,951,0.44205,0.50555
1998,Berlin,Urban regions,At least once per week,0.06558,40,530,0.04448,0.08667
1998,Berlin,Urban regions,At least once per month,0.27701,139,530,0.23888,0.31515
