year,pgisced97,quintil_oecd,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Primary Level,4th Quintile,Never,0.65871,41,41,0.51178,0.80565
1998,Lower Secondary Level,1st Quintile,At least once per week,0.05000,39,651,0.03325,0.06676
1998,Lower Secondary Level,1st Quintile,At least once per month,0.11188,82,651,0.08765,0.13611
1998,Lower Secondary Level,1st Quintile,Seldom,0.15717,139,651,0.12919,0.18515
1998,Lower Secondary Level,1st Quintile,Never,0.68095,391,651,0.64512,0.71678
1998,Lower Secondary Level,2nd Quintile,At least once per week,0.08905,56,543,0.06507,0.11302
1998,Lower Secondary Level,2nd Quintile,At least once per month,0.09642,71,543,0.07157,0.12127
1998,Lower Secondary Level,2nd Quintile,Seldom,0.21867,129,543,0.18387,0.25347
1998,Lower Secondary Level,2nd Quintile,Never,0.59586,287,543,0.55455,0.63718
1998,Lower Secondary Level,3rd Quintile,At least once per week,0.06160,34,449,0.03934,0.08387
1998,Lower Secondary Level,3rd Quintile,At least once per month,0.13043,65,449,0.09924,0.16162
1998,Lower Secondary Level,3rd Quintile,Seldom,0.22419,120,449,0.18557,0.26281
1998,Lower Secondary Level,3rd Quintile,Never,0.58378,230,449,0.53814,0.62943
1998,Lower Secondary Level,4th Quintile,At least once per week,0.08211,38,365,0.05391,0.11031
1998,Lower Secondary Level,4th Quintile,At least once per month,0.11585,54,365,0.08297,0.14872
1998,Lower Secondary Level,4th Quintile,Seldom,0.30995,112,365,0.26244,0.35746
1998,Lower Secondary Level,4th Quintile,Never,0.49209,161,365,0.44073,0.54345
1998,Lower Secondary Level,5th Quintile,Seldom,0.40148,64,142,0.32057,0.48239
1998,Lower Secondary Level,5th Quintile,Never,0.39455,78,142,0.31387,0.47522
1998,Upper Secondary Level,1st Quintile,At least once per week,0.04514,45,1082,0.03276,0.05752
1998,Upper Secondary Level,1st Quintile,At least once per month,0.15273,148,1082,0.13128,0.17417
1998,Upper Secondary Level,1st Quintile,Seldom,0.31934,386,1082,0.29155,0.34713
1998,Upper Secondary Level,1st Quintile,Never,0.48280,503,1082,0.45301,0.51259
1998,Upper Secondary Level,2nd Quintile,At least once per week,0.02787,49,1321,0.01899,0.03675
1998,Upper Secondary Level,2nd Quintile,At least once per month,0.14943,209,1321,0.13019,0.16866
1998,Upper Secondary Level,2nd Quintile,Seldom,0.38966,542,1321,0.36335,0.41597
1998,Upper Secondary Level,2nd Quintile,Never,0.43304,521,1321,0.40631,0.45977
1998,Upper Secondary Level,3rd Quintile,At least once per week,0.04050,70,1386,0.03012,0.05089
1998,Upper Secondary Level,3rd Quintile,At least once per month,0.13357,205,1386,0.11565,0.15149
1998,Upper Secondary Level,3rd Quintile,Seldom,0.37253,570,1386,0.34706,0.39799
1998,Upper Secondary Level,3rd Quintile,Never,0.45340,541,1386,0.42718,0.47962
1998,Upper Secondary Level,4th Quintile,At least once per week,0.04435,70,1351,0.03337,0.05534
1998,Upper Secondary Level,4th Quintile,At least once per month,0.18263,258,1351,0.16202,0.20324
1998,Upper Secondary Level,4th Quintile,Seldom,0.40270,594,1351,0.37654,0.42887
1998,Upper Secondary Level,4th Quintile,Never,0.37031,429,1351,0.34455,0.39607
1998,Upper Secondary Level,5th Quintile,At least once per week,0.04722,69,1055,0.03441,0.06002
1998,Upper Secondary Level,5th Quintile,At least once per month,0.16287,192,1055,0.14058,0.18516
1998,Upper Secondary Level,5th Quintile,Seldom,0.47428,502,1055,0.44413,0.50442
1998,Upper Secondary Level,5th Quintile,Never,0.31563,292,1055,0.28758,0.34369
1998,Post-secondary Non-tertiary Level,1st Quintile,Never,0.36322,33,33,0.19658,0.52985
1998,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.50758,33,33,0.33435,0.68080
1998,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.44825,37,37,0.28579,0.61071
1998,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.28750,39,89,0.19294,0.38207
1998,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.42382,50,89,0.32057,0.52707
1998,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.51893,42,42,0.36599,0.67187
1998,First Stage of Tertiary Education,1st Quintile,Never,0.64552,32,32,0.47712,0.81391
1998,First Stage of Tertiary Education,2nd Quintile,Seldom,0.49838,63,103,0.40134,0.59541
1998,First Stage of Tertiary Education,2nd Quintile,Never,0.35672,40,103,0.26376,0.44969
1998,First Stage of Tertiary Education,3rd Quintile,Seldom,0.51078,83,130,0.42451,0.59704
1998,First Stage of Tertiary Education,3rd Quintile,Never,0.31581,47,130,0.23559,0.39602
1998,First Stage of Tertiary Education,4th Quintile,At least once per month,0.18015,42,190,0.12536,0.23494
1998,First Stage of Tertiary Education,4th Quintile,Seldom,0.46662,100,190,0.39549,0.53775
1998,First Stage of Tertiary Education,4th Quintile,Never,0.30677,48,190,0.24103,0.37252
1998,First Stage of Tertiary Education,5th Quintile,At least once per month,0.25213,41,178,0.18816,0.31611
1998,First Stage of Tertiary Education,5th Quintile,Seldom,0.50571,96,178,0.43206,0.57937
1998,First Stage of Tertiary Education,5th Quintile,Never,0.23168,41,178,0.16952,0.29383
1998,Second Stage of Tertiary Education,1st Quintile,Seldom,0.33569,40,74,0.22736,0.44402
1998,Second Stage of Tertiary Education,1st Quintile,Never,0.26830,34,74,0.16666,0.36995
1998,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.15503,31,193,0.10384,0.20623
1998,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.37006,90,193,0.30176,0.43835
1998,Second Stage of Tertiary Education,2nd Quintile,Never,0.43318,72,193,0.36309,0.50327
1998,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.12498,43,301,0.08756,0.16241
1998,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.47487,156,301,0.41836,0.53138
1998,Second Stage of Tertiary Education,3rd Quintile,Never,0.36906,102,301,0.31445,0.42366
1998,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.16742,75,411,0.13128,0.20356
1998,Second Stage of Tertiary Education,4th Quintile,Seldom,0.49552,225,411,0.44713,0.54392
1998,Second Stage of Tertiary Education,4th Quintile,Never,0.31663,111,411,0.27160,0.36165
1998,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.24617,171,668,0.21348,0.27886
1998,Second Stage of Tertiary Education,5th Quintile,Seldom,0.49305,349,668,0.45511,0.53099
1998,Second Stage of Tertiary Education,5th Quintile,Never,0.23621,148,668,0.20397,0.26844
1999,No answer / don't know,1st Quintile,Seldom,0.37969,35,75,0.26912,0.49027
1999,No answer / don't know,1st Quintile,Never,0.39234,40,75,0.28109,0.50359
1999,Pre-primary Level,2nd Quintile,At least once per month,0.43400,41,41,0.28040,0.58759
1999,Pre-primary Level,5th Quintile,At least once per month,0.57316,33,33,0.40178,0.74453
1999,Primary Level,1st Quintile,Seldom,0.25441,33,168,0.18835,0.32046
1999,Primary Level,1st Quintile,Never,0.68053,135,168,0.60981,0.75125
1999,Primary Level,2nd Quintile,Never,0.72133,73,73,0.61777,0.82489
1999,Primary Level,3rd Quintile,Never,0.70942,57,57,0.59050,0.82834
1999,Lower Secondary Level,1st Quintile,At least once per week,0.06245,57,725,0.04483,0.08008
1999,Lower Secondary Level,1st Quintile,At least once per month,0.11340,98,725,0.09031,0.13650
1999,Lower Secondary Level,1st Quintile,Seldom,0.23298,186,725,0.20219,0.26377
1999,Lower Secondary Level,1st Quintile,Never,0.59116,384,725,0.55535,0.62698
1999,Lower Secondary Level,2nd Quintile,At least once per week,0.05272,46,602,0.03486,0.07059
1999,Lower Secondary Level,2nd Quintile,At least once per month,0.11109,97,602,0.08597,0.13622
1999,Lower Secondary Level,2nd Quintile,Seldom,0.28791,179,602,0.25171,0.32411
1999,Lower Secondary Level,2nd Quintile,Never,0.54828,280,602,0.50849,0.58807
1999,Lower Secondary Level,3rd Quintile,At least once per week,0.08617,52,490,0.06130,0.11104
1999,Lower Secondary Level,3rd Quintile,At least once per month,0.11571,76,490,0.08735,0.14406
1999,Lower Secondary Level,3rd Quintile,Seldom,0.28134,136,490,0.24148,0.32119
1999,Lower Secondary Level,3rd Quintile,Never,0.51679,226,490,0.47249,0.56108
1999,Lower Secondary Level,4th Quintile,At least once per week,0.11736,49,370,0.08452,0.15020
1999,Lower Secondary Level,4th Quintile,At least once per month,0.12045,45,370,0.08724,0.15366
1999,Lower Secondary Level,4th Quintile,Seldom,0.29693,115,370,0.25031,0.34355
1999,Lower Secondary Level,4th Quintile,Never,0.46527,161,370,0.41437,0.51616
1999,Lower Secondary Level,5th Quintile,At least once per month,0.11464,32,209,0.07134,0.15794
1999,Lower Secondary Level,5th Quintile,Seldom,0.34429,88,209,0.27971,0.40886
1999,Lower Secondary Level,5th Quintile,Never,0.45473,89,209,0.38706,0.52240
1999,Upper Secondary Level,1st Quintile,At least once per week,0.07793,80,1221,0.06288,0.09297
1999,Upper Secondary Level,1st Quintile,At least once per month,0.16034,208,1221,0.13975,0.18093
1999,Upper Secondary Level,1st Quintile,Seldom,0.36019,473,1221,0.33325,0.38713
1999,Upper Secondary Level,1st Quintile,Never,0.40154,460,1221,0.37403,0.42905
1999,Upper Secondary Level,2nd Quintile,At least once per week,0.05545,92,1545,0.04403,0.06686
1999,Upper Secondary Level,2nd Quintile,At least once per month,0.13411,229,1545,0.11712,0.15111
1999,Upper Secondary Level,2nd Quintile,Seldom,0.41849,709,1545,0.39388,0.44309
1999,Upper Secondary Level,2nd Quintile,Never,0.39195,515,1545,0.36760,0.41630
1999,Upper Secondary Level,3rd Quintile,At least once per week,0.07406,119,1518,0.06088,0.08723
1999,Upper Secondary Level,3rd Quintile,At least once per month,0.17010,276,1518,0.15119,0.18901
1999,Upper Secondary Level,3rd Quintile,Seldom,0.44456,706,1518,0.41955,0.46956
1999,Upper Secondary Level,3rd Quintile,Never,0.31129,417,1518,0.28799,0.33459
1999,Upper Secondary Level,4th Quintile,At least once per week,0.07036,124,1418,0.05705,0.08368
1999,Upper Secondary Level,4th Quintile,At least once per month,0.19151,280,1418,0.17102,0.21200
1999,Upper Secondary Level,4th Quintile,Seldom,0.44064,641,1418,0.41479,0.46649
1999,Upper Secondary Level,4th Quintile,Never,0.29749,373,1418,0.27368,0.32129
1999,Upper Secondary Level,5th Quintile,At least once per week,0.07498,107,1186,0.05998,0.08997
1999,Upper Secondary Level,5th Quintile,At least once per month,0.17829,226,1186,0.15650,0.20009
1999,Upper Secondary Level,5th Quintile,Seldom,0.46966,563,1186,0.44124,0.49807
1999,Upper Secondary Level,5th Quintile,Never,0.27708,290,1186,0.25159,0.30256
1999,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.36561,39,39,0.21248,0.51874
1999,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.52345,46,46,0.37752,0.66938
1999,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.30542,42,100,0.21470,0.39615
1999,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.36269,58,100,0.26798,0.45739
1999,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.26619,36,81,0.16934,0.36304
1999,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.44678,45,81,0.33783,0.55572
1999,First Stage of Tertiary Education,1st Quintile,Seldom,0.44910,43,43,0.29866,0.59953
1999,First Stage of Tertiary Education,2nd Quintile,Seldom,0.48385,76,109,0.38960,0.57810
1999,First Stage of Tertiary Education,2nd Quintile,Never,0.38240,33,109,0.29075,0.47406
1999,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.14411,32,180,0.09266,0.19556
1999,First Stage of Tertiary Education,3rd Quintile,Seldom,0.48899,102,180,0.41575,0.56222
1999,First Stage of Tertiary Education,3rd Quintile,Never,0.30021,46,180,0.23306,0.36736
1999,First Stage of Tertiary Education,4th Quintile,At least once per month,0.17105,38,200,0.11873,0.22337
1999,First Stage of Tertiary Education,4th Quintile,Seldom,0.53187,120,200,0.46254,0.60119
1999,First Stage of Tertiary Education,4th Quintile,Never,0.25920,42,200,0.19831,0.32008
1999,First Stage of Tertiary Education,5th Quintile,At least once per month,0.22567,39,186,0.16543,0.28591
1999,First Stage of Tertiary Education,5th Quintile,Seldom,0.57407,113,186,0.50282,0.64533
1999,First Stage of Tertiary Education,5th Quintile,Never,0.18037,34,186,0.12496,0.23577
1999,Second Stage of Tertiary Education,1st Quintile,Seldom,0.43839,67,99,0.34015,0.53663
1999,Second Stage of Tertiary Education,1st Quintile,Never,0.26582,32,99,0.17835,0.35328
1999,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.20587,50,224,0.15280,0.25894
1999,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.52305,127,224,0.45750,0.58861
1999,Second Stage of Tertiary Education,2nd Quintile,Never,0.22078,47,224,0.16634,0.27522
1999,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.19265,71,332,0.15016,0.23513
1999,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.55666,195,332,0.50314,0.61018
1999,Second Stage of Tertiary Education,3rd Quintile,Never,0.20541,66,332,0.16189,0.24893
1999,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.20472,103,452,0.16748,0.24196
1999,Second Stage of Tertiary Education,4th Quintile,Seldom,0.53264,266,452,0.48659,0.57869
1999,Second Stage of Tertiary Education,4th Quintile,Never,0.23372,83,452,0.19466,0.27278
1999,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.05156,48,762,0.03585,0.06727
1999,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.23089,187,762,0.20095,0.26083
1999,Second Stage of Tertiary Education,5th Quintile,Seldom,0.49392,392,762,0.45839,0.52944
1999,Second Stage of Tertiary Education,5th Quintile,Never,0.22363,135,762,0.19403,0.25324
2001,Pre-primary Level,1st Quintile,At least once per month,0.50276,56,56,0.37062,0.63490
2001,Pre-primary Level,2nd Quintile,At least once per month,0.47134,57,57,0.34060,0.60209
2001,Pre-primary Level,3rd Quintile,At least once per week,0.43673,42,85,0.33066,0.54280
2001,Pre-primary Level,3rd Quintile,At least once per month,0.41289,43,85,0.30760,0.51818
2001,Pre-primary Level,4th Quintile,At least once per week,0.32431,36,88,0.22594,0.42268
2001,Pre-primary Level,4th Quintile,At least once per month,0.52683,52,88,0.42192,0.63175
2001,Pre-primary Level,5th Quintile,At least once per week,0.45435,46,89,0.35032,0.55838
2001,Pre-primary Level,5th Quintile,At least once per month,0.45646,43,89,0.35239,0.56053
2001,Primary Level,1st Quintile,Never,0.69522,108,108,0.60800,0.78244
2001,Primary Level,2nd Quintile,Never,0.71042,62,62,0.59660,0.82425
2001,Lower Secondary Level,1st Quintile,At least once per week,0.05030,64,990,0.03668,0.06392
2001,Lower Secondary Level,1st Quintile,At least once per month,0.09426,115,990,0.07605,0.11247
2001,Lower Secondary Level,1st Quintile,Seldom,0.21916,228,990,0.19338,0.24495
2001,Lower Secondary Level,1st Quintile,Never,0.63628,583,990,0.60630,0.66626
2001,Lower Secondary Level,2nd Quintile,At least once per week,0.06971,68,776,0.05178,0.08763
2001,Lower Secondary Level,2nd Quintile,At least once per month,0.10459,104,776,0.08305,0.12614
2001,Lower Secondary Level,2nd Quintile,Seldom,0.24687,202,776,0.21651,0.27722
2001,Lower Secondary Level,2nd Quintile,Never,0.57884,402,776,0.54407,0.61360
2001,Lower Secondary Level,3rd Quintile,At least once per week,0.09186,65,589,0.06851,0.11520
2001,Lower Secondary Level,3rd Quintile,At least once per month,0.11509,78,589,0.08929,0.14088
2001,Lower Secondary Level,3rd Quintile,Seldom,0.24601,157,589,0.21120,0.28082
2001,Lower Secondary Level,3rd Quintile,Never,0.54705,289,589,0.50681,0.58728
2001,Lower Secondary Level,4th Quintile,At least once per week,0.14233,70,455,0.11019,0.17447
2001,Lower Secondary Level,4th Quintile,At least once per month,0.14797,72,455,0.11531,0.18063
2001,Lower Secondary Level,4th Quintile,Seldom,0.25284,120,455,0.21285,0.29282
2001,Lower Secondary Level,4th Quintile,Never,0.45686,193,455,0.41104,0.50269
2001,Lower Secondary Level,5th Quintile,At least once per month,0.12525,37,216,0.08100,0.16949
2001,Lower Secondary Level,5th Quintile,Seldom,0.26871,66,216,0.20945,0.32796
2001,Lower Secondary Level,5th Quintile,Never,0.53073,113,216,0.46402,0.59744
2001,Upper Secondary Level,1st Quintile,At least once per week,0.06395,124,2007,0.05324,0.07465
2001,Upper Secondary Level,1st Quintile,At least once per month,0.13593,279,2007,0.12093,0.15093
2001,Upper Secondary Level,1st Quintile,Seldom,0.33030,711,2007,0.30972,0.35089
2001,Upper Secondary Level,1st Quintile,Never,0.46982,893,2007,0.44798,0.49166
2001,Upper Secondary Level,2nd Quintile,At least once per week,0.05387,135,2470,0.04496,0.06277
2001,Upper Secondary Level,2nd Quintile,At least once per month,0.14023,345,2470,0.12653,0.15392
2001,Upper Secondary Level,2nd Quintile,Seldom,0.34645,943,2470,0.32768,0.36522
2001,Upper Secondary Level,2nd Quintile,Never,0.45946,1047,2470,0.43980,0.47912
2001,Upper Secondary Level,3rd Quintile,At least once per week,0.06351,180,2618,0.05416,0.07285
2001,Upper Secondary Level,3rd Quintile,At least once per month,0.15743,416,2618,0.14348,0.17139
2001,Upper Secondary Level,3rd Quintile,Seldom,0.42641,1154,2618,0.40746,0.44536
2001,Upper Secondary Level,3rd Quintile,Never,0.35265,868,2618,0.33435,0.37096
2001,Upper Secondary Level,4th Quintile,At least once per week,0.07977,214,2478,0.06910,0.09044
2001,Upper Secondary Level,4th Quintile,At least once per month,0.16977,446,2478,0.15499,0.18456
2001,Upper Secondary Level,4th Quintile,Seldom,0.42813,1077,2478,0.40865,0.44762
2001,Upper Secondary Level,4th Quintile,Never,0.32232,741,2478,0.30392,0.34073
2001,Upper Secondary Level,5th Quintile,At least once per week,0.07463,161,1924,0.06288,0.08637
2001,Upper Secondary Level,5th Quintile,At least once per month,0.18845,391,1924,0.17097,0.20593
2001,Upper Secondary Level,5th Quintile,Seldom,0.42847,832,1924,0.40635,0.45059
2001,Upper Secondary Level,5th Quintile,Never,0.30845,540,1924,0.28781,0.32910
2001,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.37365,62,118,0.28599,0.46132
2001,Post-secondary Non-tertiary Level,1st Quintile,Never,0.35825,56,118,0.27136,0.44513
2001,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.25049,39,176,0.18629,0.31469
2001,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.41260,91,176,0.33966,0.48554
2001,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.27357,46,176,0.20752,0.33962
2001,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.26814,61,185,0.20413,0.33215
2001,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.39867,80,185,0.32792,0.46941
2001,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.22561,44,185,0.16521,0.28600
2001,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.26203,62,209,0.20227,0.32179
2001,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.42328,101,209,0.35613,0.49043
2001,Post-secondary Non-tertiary Level,4th Quintile,Never,0.20510,46,209,0.15023,0.25997
2001,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.29801,84,254,0.24165,0.35437
2001,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.41092,117,254,0.35029,0.47154
2001,Post-secondary Non-tertiary Level,5th Quintile,Never,0.20909,53,254,0.15898,0.25920
2001,First Stage of Tertiary Education,1st Quintile,Seldom,0.39569,69,121,0.30820,0.48319
2001,First Stage of Tertiary Education,1st Quintile,Never,0.42496,52,121,0.33651,0.51340
2001,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.12955,46,278,0.09000,0.16909
2001,First Stage of Tertiary Education,2nd Quintile,Seldom,0.42402,128,278,0.36583,0.48222
2001,First Stage of Tertiary Education,2nd Quintile,Never,0.38555,104,278,0.32823,0.44287
2001,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.16611,63,390,0.12912,0.20309
2001,First Stage of Tertiary Education,3rd Quintile,Seldom,0.51087,216,390,0.46120,0.56055
2001,First Stage of Tertiary Education,3rd Quintile,Never,0.28500,111,390,0.24014,0.32986
2001,First Stage of Tertiary Education,4th Quintile,At least once per month,0.21806,98,408,0.17794,0.25818
2001,First Stage of Tertiary Education,4th Quintile,Seldom,0.40969,192,408,0.36191,0.45747
2001,First Stage of Tertiary Education,4th Quintile,Never,0.33697,118,408,0.29105,0.38290
2001,First Stage of Tertiary Education,5th Quintile,At least once per month,0.17884,69,375,0.14000,0.21768
2001,First Stage of Tertiary Education,5th Quintile,Seldom,0.50294,208,375,0.45227,0.55362
2001,First Stage of Tertiary Education,5th Quintile,Never,0.27586,98,375,0.23056,0.32115
2001,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.20646,46,219,0.15273,0.26019
2001,Second Stage of Tertiary Education,1st Quintile,Seldom,0.42768,107,219,0.36200,0.49336
2001,Second Stage of Tertiary Education,1st Quintile,Never,0.28775,66,219,0.22766,0.34785
2001,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.20975,75,335,0.16608,0.25341
2001,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.43446,162,335,0.38130,0.48762
2001,Second Stage of Tertiary Education,2nd Quintile,Never,0.28896,98,335,0.24034,0.33757
2001,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.19463,111,523,0.16066,0.22859
2001,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.48571,270,523,0.44284,0.52859
2001,Second Stage of Tertiary Education,3rd Quintile,Never,0.27559,142,523,0.23726,0.31392
2001,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.05978,47,849,0.04382,0.07574
2001,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.19174,172,849,0.16524,0.21824
2001,Second Stage of Tertiary Education,4th Quintile,Seldom,0.55011,469,849,0.51662,0.58359
2001,Second Stage of Tertiary Education,4th Quintile,Never,0.19837,161,849,0.17153,0.22521
2001,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.06311,87,1541,0.05097,0.07526
2001,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.23932,370,1541,0.21801,0.26063
2001,Second Stage of Tertiary Education,5th Quintile,Seldom,0.47473,770,1541,0.44979,0.49967
2001,Second Stage of Tertiary Education,5th Quintile,Never,0.22284,314,1541,0.20205,0.24362
2003,No answer / don't know,1st Quintile,At least once per month,0.38725,32,32,0.21577,0.55873
2003,Pre-primary Level,1st Quintile,At least once per month,0.49792,48,86,0.39163,0.60422
2003,Pre-primary Level,1st Quintile,Seldom,0.36831,38,86,0.26576,0.47085
2003,Pre-primary Level,2nd Quintile,At least once per month,0.45820,42,42,0.30569,0.61071
2003,Pre-primary Level,3rd Quintile,At least once per month,0.52654,59,59,0.39804,0.65504
2003,Pre-primary Level,4th Quintile,At least once per week,0.25294,40,99,0.16687,0.33901
2003,Pre-primary Level,4th Quintile,At least once per month,0.51494,59,99,0.41598,0.61389
2003,Pre-primary Level,5th Quintile,At least once per week,0.31302,54,145,0.23728,0.38876
2003,Pre-primary Level,5th Quintile,At least once per month,0.50648,91,145,0.42482,0.58814
2003,Primary Level,1st Quintile,Never,0.78193,97,97,0.69933,0.86454
2003,Primary Level,2nd Quintile,Never,0.77074,56,56,0.65965,0.88184
2003,Lower Secondary Level,1st Quintile,At least once per week,0.04372,35,839,0.02988,0.05756
2003,Lower Secondary Level,1st Quintile,At least once per month,0.12256,110,839,0.10036,0.14477
2003,Lower Secondary Level,1st Quintile,Seldom,0.19583,167,839,0.16896,0.22270
2003,Lower Secondary Level,1st Quintile,Never,0.63789,527,839,0.60535,0.67043
2003,Lower Secondary Level,2nd Quintile,At least once per week,0.07764,43,696,0.05775,0.09754
2003,Lower Secondary Level,2nd Quintile,At least once per month,0.11545,92,696,0.09169,0.13921
2003,Lower Secondary Level,2nd Quintile,Seldom,0.20413,163,696,0.17416,0.23410
2003,Lower Secondary Level,2nd Quintile,Never,0.60278,398,696,0.56640,0.63916
2003,Lower Secondary Level,3rd Quintile,At least once per week,0.05786,37,484,0.03704,0.07868
2003,Lower Secondary Level,3rd Quintile,At least once per month,0.12125,73,484,0.09214,0.15036
2003,Lower Secondary Level,3rd Quintile,Seldom,0.22506,119,484,0.18782,0.26231
2003,Lower Secondary Level,3rd Quintile,Never,0.59583,255,484,0.55206,0.63959
2003,Lower Secondary Level,4th Quintile,At least once per week,0.08788,37,414,0.06058,0.11519
2003,Lower Secondary Level,4th Quintile,At least once per month,0.14920,68,414,0.11484,0.18357
2003,Lower Secondary Level,4th Quintile,Seldom,0.25076,110,414,0.20896,0.29257
2003,Lower Secondary Level,4th Quintile,Never,0.51215,199,414,0.46394,0.56036
2003,Lower Secondary Level,5th Quintile,At least once per week,0.07862,34,286,0.04737,0.10987
2003,Lower Secondary Level,5th Quintile,At least once per month,0.14007,64,286,0.09978,0.18037
2003,Lower Secondary Level,5th Quintile,Seldom,0.28611,77,286,0.23364,0.33858
2003,Lower Secondary Level,5th Quintile,Never,0.49520,111,286,0.43715,0.55325
2003,Upper Secondary Level,1st Quintile,At least once per week,0.03614,73,1746,0.02739,0.04490
2003,Upper Secondary Level,1st Quintile,At least once per month,0.12112,227,1746,0.10582,0.13643
2003,Upper Secondary Level,1st Quintile,Seldom,0.30190,536,1746,0.28036,0.32344
2003,Upper Secondary Level,1st Quintile,Never,0.54083,910,1746,0.51745,0.56421
2003,Upper Secondary Level,2nd Quintile,At least once per week,0.02702,64,2255,0.02033,0.03371
2003,Upper Secondary Level,2nd Quintile,At least once per month,0.10724,245,2255,0.09447,0.12001
2003,Upper Secondary Level,2nd Quintile,Seldom,0.35360,858,2255,0.33386,0.37334
2003,Upper Secondary Level,2nd Quintile,Never,0.51214,1088,2255,0.49150,0.53277
2003,Upper Secondary Level,3rd Quintile,At least once per week,0.02841,87,2327,0.02166,0.03516
2003,Upper Secondary Level,3rd Quintile,At least once per month,0.12767,290,2327,0.11410,0.14123
2003,Upper Secondary Level,3rd Quintile,Seldom,0.40987,984,2327,0.38988,0.42986
2003,Upper Secondary Level,3rd Quintile,Never,0.43405,966,2327,0.41391,0.45420
2003,Upper Secondary Level,4th Quintile,At least once per week,0.04627,108,2267,0.03762,0.05492
2003,Upper Secondary Level,4th Quintile,At least once per month,0.16615,401,2267,0.15082,0.18148
2003,Upper Secondary Level,4th Quintile,Seldom,0.43683,1021,2267,0.41640,0.45725
2003,Upper Secondary Level,4th Quintile,Never,0.35075,737,2267,0.33110,0.37040
2003,Upper Secondary Level,5th Quintile,At least once per week,0.04598,135,2467,0.03771,0.05424
2003,Upper Secondary Level,5th Quintile,At least once per month,0.16992,475,2467,0.15510,0.18475
2003,Upper Secondary Level,5th Quintile,Seldom,0.42481,1102,2467,0.40530,0.44432
2003,Upper Secondary Level,5th Quintile,Never,0.35929,755,2467,0.34035,0.37823
2003,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.23574,36,145,0.16641,0.30507
2003,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.29878,48,145,0.22402,0.37354
2003,Post-secondary Non-tertiary Level,1st Quintile,Never,0.44739,61,145,0.36617,0.52860
2003,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.55871,84,123,0.47059,0.64682
2003,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.28959,39,123,0.20910,0.37008
2003,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.18147,39,189,0.12637,0.23656
2003,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.42961,95,189,0.35884,0.50037
2003,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.31880,55,189,0.25219,0.38542
