year,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Second Stage of Tertiary Education,Seldom,0.47570,2232,4339,0.46084,0.49056
2003,Second Stage of Tertiary Education,Never,0.26706,1051,4339,0.25389,0.28023
2005,No answer / don't know,At least once per week,0.19112,62,308,0.14714,0.23510
2005,No answer / don't know,At least once per month,0.32503,111,308,0.27263,0.37743
2005,No answer / don't know,Seldom,0.32074,99,308,0.26853,0.37295
2005,No answer / don't know,Never,0.16311,36,308,0.12178,0.20444
2005,Pre-primary Level,At least once per week,0.27063,208,627,0.23582,0.30543
2005,Pre-primary Level,At least once per month,0.47666,292,627,0.43753,0.51579
2005,Pre-primary Level,Seldom,0.21692,127,627,0.18464,0.24921
2005,Primary Level,Seldom,0.18204,43,210,0.12973,0.23436
2005,Primary Level,Never,0.61668,167,210,0.55076,0.68259
2005,Lower Secondary Level,At least once per week,0.06980,181,2381,0.05957,0.08004
2005,Lower Secondary Level,At least once per month,0.13809,352,2381,0.12423,0.15196
2005,Lower Secondary Level,Seldom,0.26566,639,2381,0.24791,0.28341
2005,Lower Secondary Level,Never,0.52644,1209,2381,0.50638,0.54650
2005,Upper Secondary Level,At least once per week,0.05194,560,10196,0.04763,0.05624
2005,Upper Secondary Level,At least once per month,0.14941,1602,10196,0.14249,0.15633
2005,Upper Secondary Level,Seldom,0.44163,4597,10196,0.43199,0.45127
2005,Upper Secondary Level,Never,0.35702,3437,10196,0.34772,0.36632
2005,Post-secondary Non-tertiary Level,At least once per week,0.06620,72,1124,0.05166,0.08074
2005,Post-secondary Non-tertiary Level,At least once per month,0.24495,280,1124,0.21979,0.27010
2005,Post-secondary Non-tertiary Level,Seldom,0.48305,566,1124,0.45383,0.51228
2005,Post-secondary Non-tertiary Level,Never,0.20580,206,1124,0.18215,0.22944
2005,First Stage of Tertiary Education,At least once per week,0.03849,59,1549,0.02891,0.04808
2005,First Stage of Tertiary Education,At least once per month,0.14807,222,1549,0.13037,0.16576
2005,First Stage of Tertiary Education,Seldom,0.50670,833,1549,0.48180,0.53161
2005,First Stage of Tertiary Education,Never,0.30673,435,1549,0.28376,0.32971
2005,Second Stage of Tertiary Education,At least once per week,0.05273,196,4144,0.04593,0.05954
2005,Second Stage of Tertiary Education,At least once per month,0.23709,934,4144,0.22414,0.25005
2005,Second Stage of Tertiary Education,Seldom,0.49199,2190,4144,0.47676,0.50721
2005,Second Stage of Tertiary Education,Never,0.21819,824,4144,0.20561,0.23076
2007,No answer / don't know,At least once per week,0.17914,73,333,0.13789,0.22039
2007,No answer / don't know,At least once per month,0.31146,121,333,0.26164,0.36127
2007,No answer / don't know,Seldom,0.35827,100,333,0.30669,0.40984
2007,No answer / don't know,Never,0.15113,39,333,0.11260,0.18966
2007,Pre-primary Level,At least once per week,0.25135,107,333,0.20469,0.29801
2007,Pre-primary Level,At least once per month,0.44030,144,333,0.38690,0.49370
2007,Pre-primary Level,Seldom,0.28865,82,333,0.23990,0.33739
2007,Primary Level,Seldom,0.17864,39,188,0.12374,0.23355
2007,Primary Level,Never,0.68995,149,188,0.62366,0.75625
2007,Lower Secondary Level,At least once per week,0.05957,146,2189,0.04965,0.06949
2007,Lower Secondary Level,At least once per month,0.12679,301,2189,0.11284,0.14073
2007,Lower Secondary Level,Seldom,0.26911,584,2189,0.25053,0.28770
2007,Lower Secondary Level,Never,0.54453,1158,2189,0.52367,0.56540
2007,Upper Secondary Level,At least once per week,0.05375,534,10262,0.04939,0.05812
2007,Upper Secondary Level,At least once per month,0.15012,1618,10262,0.14320,0.15703
2007,Upper Secondary Level,Seldom,0.43925,4625,10262,0.42965,0.44885
2007,Upper Secondary Level,Never,0.35688,3485,10262,0.34761,0.36615
2007,Post-secondary Non-tertiary Level,At least once per week,0.06869,79,1165,0.05416,0.08322
2007,Post-secondary Non-tertiary Level,At least once per month,0.21987,260,1165,0.19608,0.24366
2007,Post-secondary Non-tertiary Level,Seldom,0.50744,604,1165,0.47871,0.53616
2007,Post-secondary Non-tertiary Level,Never,0.20400,222,1165,0.18085,0.22715
2007,First Stage of Tertiary Education,At least once per week,0.03660,56,1527,0.02718,0.04603
2007,First Stage of Tertiary Education,At least once per month,0.15173,233,1527,0.13373,0.16973
2007,First Stage of Tertiary Education,Seldom,0.53724,822,1527,0.51222,0.56225
2007,First Stage of Tertiary Education,Never,0.27443,416,1527,0.25204,0.29682
2007,Second Stage of Tertiary Education,At least once per week,0.04832,195,4367,0.04196,0.05468
2007,Second Stage of Tertiary Education,At least once per month,0.23106,963,4367,0.21856,0.24357
2007,Second Stage of Tertiary Education,Seldom,0.51464,2317,4367,0.49981,0.52946
2007,Second Stage of Tertiary Education,Never,0.20598,892,4367,0.19398,0.21797
2008,No answer / don't know,At least once per week,0.15659,60,334,0.11756,0.19562
2008,No answer / don't know,At least once per month,0.34822,124,334,0.29705,0.39939
2008,No answer / don't know,Seldom,0.33110,105,334,0.28055,0.38165
2008,No answer / don't know,Never,0.16409,45,334,0.12431,0.20386
2008,Pre-primary Level,At least once per week,0.21438,73,336,0.17044,0.25833
2008,Pre-primary Level,At least once per month,0.46915,163,336,0.41571,0.52259
2008,Pre-primary Level,Seldom,0.27305,100,336,0.22534,0.32076
2008,Primary Level,Seldom,0.24195,38,164,0.17621,0.30770
2008,Primary Level,Never,0.63390,126,164,0.55994,0.70785
2008,Lower Secondary Level,At least once per week,0.03846,82,2006,0.03004,0.04688
2008,Lower Secondary Level,At least once per month,0.13311,282,2006,0.11824,0.14798
2008,Lower Secondary Level,Seldom,0.24722,488,2006,0.22834,0.26611
2008,Lower Secondary Level,Never,0.58121,1154,2006,0.55961,0.60280
2008,Upper Secondary Level,At least once per week,0.02951,270,9699,0.02614,0.03288
2008,Upper Secondary Level,At least once per month,0.13415,1299,9699,0.12737,0.14094
2008,Upper Secondary Level,Seldom,0.41007,4061,9699,0.40028,0.41986
2008,Upper Secondary Level,Never,0.42627,4069,9699,0.41642,0.43611
2008,Post-secondary Non-tertiary Level,At least once per week,0.04501,46,1087,0.03268,0.05734
2008,Post-secondary Non-tertiary Level,At least once per month,0.20030,208,1087,0.17650,0.22411
2008,Post-secondary Non-tertiary Level,Seldom,0.49642,562,1087,0.46668,0.52616
2008,Post-secondary Non-tertiary Level,Never,0.25827,271,1087,0.23224,0.28430
2008,First Stage of Tertiary Education,At least once per month,0.12773,178,1400,0.11024,0.14522
2008,First Stage of Tertiary Education,Seldom,0.52116,726,1400,0.49498,0.54733
2008,First Stage of Tertiary Education,Never,0.34118,496,1400,0.31634,0.36602
2008,Second Stage of Tertiary Education,At least once per week,0.02736,94,4178,0.02242,0.03231
2008,Second Stage of Tertiary Education,At least once per month,0.21388,808,4178,0.20145,0.22632
2008,Second Stage of Tertiary Education,Seldom,0.49165,2185,4178,0.47649,0.50681
2008,Second Stage of Tertiary Education,Never,0.26710,1091,4178,0.25369,0.28052
2009,No answer / don't know,At least once per week,0.21026,65,299,0.16399,0.25653
2009,No answer / don't know,At least once per month,0.38780,125,299,0.33248,0.44312
2009,No answer / don't know,Seldom,0.30542,109,299,0.25312,0.35771
2009,Pre-primary Level,At least once per week,0.22671,78,307,0.17980,0.27363
2009,Pre-primary Level,At least once per month,0.54805,158,307,0.49229,0.60381
2009,Pre-primary Level,Seldom,0.21267,71,307,0.16682,0.25852
2009,Primary Level,Seldom,0.28257,47,155,0.21146,0.35368
2009,Primary Level,Never,0.62529,108,155,0.54884,0.70174
2009,Lower Secondary Level,At least once per week,0.05555,105,1772,0.04489,0.06622
2009,Lower Secondary Level,At least once per month,0.13385,245,1772,0.11799,0.14971
2009,Lower Secondary Level,Seldom,0.27617,504,1772,0.25534,0.29699
2009,Lower Secondary Level,Never,0.53443,918,1772,0.51120,0.55766
2009,Upper Secondary Level,At least once per week,0.05037,451,9018,0.04586,0.05489
2009,Upper Secondary Level,At least once per month,0.14975,1310,9018,0.14239,0.15712
2009,Upper Secondary Level,Seldom,0.47103,4322,9018,0.46073,0.48133
2009,Upper Secondary Level,Never,0.32885,2935,9018,0.31915,0.33854
2009,Post-secondary Non-tertiary Level,At least once per week,0.06176,46,992,0.04677,0.07675
2009,Post-secondary Non-tertiary Level,At least once per month,0.25338,239,992,0.22630,0.28046
2009,Post-secondary Non-tertiary Level,Seldom,0.49155,517,992,0.46042,0.52267
2009,Post-secondary Non-tertiary Level,Never,0.19331,190,992,0.16872,0.21790
2009,First Stage of Tertiary Education,At least once per week,0.03668,44,1326,0.02656,0.04680
2009,First Stage of Tertiary Education,At least once per month,0.14863,187,1326,0.12947,0.16778
2009,First Stage of Tertiary Education,Seldom,0.55495,745,1326,0.52819,0.58171
2009,First Stage of Tertiary Education,Never,0.25974,350,1326,0.23613,0.28336
2009,Second Stage of Tertiary Education,At least once per week,0.04866,183,4020,0.04201,0.05531
2009,Second Stage of Tertiary Education,At least once per month,0.23650,903,4020,0.22336,0.24963
2009,Second Stage of Tertiary Education,Seldom,0.53311,2168,4020,0.51768,0.54853
2009,Second Stage of Tertiary Education,Never,0.18174,766,4020,0.16981,0.19366
2011,No answer / don't know,At least once per week,0.14361,70,575,0.11492,0.17230
2011,No answer / don't know,At least once per month,0.34811,180,575,0.30914,0.38708
2011,No answer / don't know,Seldom,0.34240,213,575,0.30358,0.38122
2011,No answer / don't know,Never,0.16588,112,575,0.13545,0.19631
2011,Pre-primary Level,At least once per week,0.31679,133,456,0.27405,0.35954
2011,Pre-primary Level,At least once per month,0.40823,201,456,0.36307,0.45340
2011,Pre-primary Level,Seldom,0.23597,122,456,0.19696,0.27499
2011,Primary Level,Seldom,0.25147,114,365,0.20690,0.29604
2011,Primary Level,Never,0.66635,251,365,0.61791,0.71479
2011,Lower Secondary Level,At least once per week,0.05092,148,2935,0.04297,0.05888
2011,Lower Secondary Level,At least once per month,0.12728,379,2935,0.11522,0.13934
2011,Lower Secondary Level,Seldom,0.28288,935,2935,0.26659,0.29918
2011,Lower Secondary Level,Never,0.53892,1473,2935,0.52088,0.55695
2011,Upper Secondary Level,At least once per week,0.04772,589,13858,0.04417,0.05127
2011,Upper Secondary Level,At least once per month,0.15824,2013,13858,0.15216,0.16431
2011,Upper Secondary Level,Seldom,0.44903,6673,13858,0.44075,0.45732
2011,Upper Secondary Level,Never,0.34501,4583,13858,0.33709,0.35293
2011,Post-secondary Non-tertiary Level,At least once per week,0.07158,101,1999,0.06027,0.08288
2011,Post-secondary Non-tertiary Level,At least once per month,0.25596,412,1999,0.23683,0.27510
2011,Post-secondary Non-tertiary Level,Seldom,0.49208,1084,1999,0.47016,0.51400
2011,Post-secondary Non-tertiary Level,Never,0.18038,402,1999,0.16352,0.19724
2011,First Stage of Tertiary Education,At least once per week,0.04595,75,1839,0.03638,0.05553
2011,First Stage of Tertiary Education,At least once per month,0.18700,306,1839,0.16918,0.20483
2011,First Stage of Tertiary Education,Seldom,0.51925,1005,1839,0.49641,0.54209
2011,First Stage of Tertiary Education,Never,0.24779,453,1839,0.22805,0.26753
2011,Second Stage of Tertiary Education,At least once per week,0.04701,245,6196,0.04174,0.05228
2011,Second Stage of Tertiary Education,At least once per month,0.23968,1343,6196,0.22905,0.25031
2011,Second Stage of Tertiary Education,Seldom,0.51238,3395,6196,0.49994,0.52483
2011,Second Stage of Tertiary Education,Never,0.20092,1213,6196,0.19094,0.21090
2013,No answer / don't know,At least once per week,0.09709,50,460,0.07000,0.12418
2013,No answer / don't know,At least once per month,0.37766,172,460,0.33331,0.42202
2013,No answer / don't know,Seldom,0.31088,147,460,0.26854,0.35322
2013,No answer / don't know,Never,0.21437,91,460,0.17682,0.25191
2013,Pre-primary Level,At least once per week,0.14612,61,428,0.11262,0.17963
2013,Pre-primary Level,At least once per month,0.49495,235,428,0.44752,0.54237
2013,Pre-primary Level,Seldom,0.32450,132,428,0.28010,0.36891
2013,Primary Level,At least once per month,0.12001,31,319,0.08429,0.15572
2013,Primary Level,Seldom,0.26601,93,319,0.21744,0.31458
2013,Primary Level,Never,0.59699,195,319,0.54308,0.65090
2013,Lower Secondary Level,At least once per week,0.03248,96,2581,0.02564,0.03932
2013,Lower Secondary Level,At least once per month,0.14081,396,2581,0.12739,0.15424
2013,Lower Secondary Level,Seldom,0.27382,823,2581,0.25662,0.29103
2013,Lower Secondary Level,Never,0.55288,1266,2581,0.53370,0.57207
2013,Upper Secondary Level,At least once per week,0.02546,239,12364,0.02268,0.02824
2013,Upper Secondary Level,At least once per month,0.15293,1886,12364,0.14658,0.15927
2013,Upper Secondary Level,Seldom,0.42538,5748,12364,0.41666,0.43409
2013,Upper Secondary Level,Never,0.39623,4491,12364,0.38761,0.40485
2013,Post-secondary Non-tertiary Level,At least once per week,0.03546,36,1769,0.02684,0.04408
2013,Post-secondary Non-tertiary Level,At least once per month,0.22698,375,1769,0.20745,0.24650
2013,Post-secondary Non-tertiary Level,Seldom,0.52633,991,1769,0.50305,0.54960
2013,Post-secondary Non-tertiary Level,Never,0.21123,367,1769,0.19221,0.23026
2013,First Stage of Tertiary Education,At least once per month,0.14943,254,1647,0.13221,0.16666
2013,First Stage of Tertiary Education,Seldom,0.54653,922,1647,0.52248,0.57058
2013,First Stage of Tertiary Education,Never,0.29008,471,1647,0.26816,0.31200
2013,Second Stage of Tertiary Education,At least once per week,0.02091,96,5812,0.01723,0.02459
2013,Second Stage of Tertiary Education,At least once per month,0.25755,1347,5812,0.24630,0.26879
2013,Second Stage of Tertiary Education,Seldom,0.51738,3203,5812,0.50453,0.53022
2013,Second Stage of Tertiary Education,Never,0.20417,1166,5812,0.19381,0.21453
2015,No answer / don't know,At least once per week,0.09668,55,641,0.07379,0.11958
2015,No answer / don't know,At least once per month,0.36061,213,641,0.32341,0.39781
2015,No answer / don't know,Seldom,0.32814,233,641,0.29176,0.36452
2015,No answer / don't know,Never,0.21456,140,641,0.18276,0.24637
2015,Pre-primary Level,At least once per week,0.12196,53,356,0.08792,0.15601
2015,Pre-primary Level,At least once per month,0.49657,180,356,0.44456,0.54858
2015,Pre-primary Level,Seldom,0.31657,123,356,0.26819,0.36496
2015,Primary Level,At least once per month,0.08067,37,524,0.05733,0.10401
2015,Primary Level,Seldom,0.31244,182,524,0.27272,0.35217
2015,Primary Level,Never,0.58365,305,524,0.54141,0.62590
2015,Lower Secondary Level,At least once per week,0.03073,122,2960,0.02452,0.03695
2015,Lower Secondary Level,At least once per month,0.14231,437,2960,0.12972,0.15490
2015,Lower Secondary Level,Seldom,0.32598,1052,2960,0.30909,0.34287
2015,Lower Secondary Level,Never,0.50098,1349,2960,0.48296,0.51899
2015,Upper Secondary Level,At least once per week,0.03556,408,12123,0.03227,0.03886
2015,Upper Secondary Level,At least once per month,0.16131,1969,12123,0.15476,0.16786
2015,Upper Secondary Level,Seldom,0.46570,5949,12123,0.45682,0.47458
2015,Upper Secondary Level,Never,0.33742,3797,12123,0.32901,0.34584
2015,Post-secondary Non-tertiary Level,At least once per week,0.06655,87,2150,0.05602,0.07709
2015,Post-secondary Non-tertiary Level,At least once per month,0.23038,430,2150,0.21258,0.24818
2015,Post-secondary Non-tertiary Level,Seldom,0.48438,1149,2150,0.46325,0.50551
2015,Post-secondary Non-tertiary Level,Never,0.21868,484,2150,0.20120,0.23616
2015,First Stage of Tertiary Education,At least once per week,0.02437,33,1524,0.01663,0.03211
2015,First Stage of Tertiary Education,At least once per month,0.15753,254,1524,0.13923,0.17582
2015,First Stage of Tertiary Education,Seldom,0.56780,875,1524,0.54292,0.59268
2015,First Stage of Tertiary Education,Never,0.25030,362,1524,0.22855,0.27206
2015,Second Stage of Tertiary Education,At least once per week,0.03916,235,6410,0.03441,0.04391
2015,Second Stage of Tertiary Education,At least once per month,0.25897,1475,6410,0.24824,0.26969
2015,Second Stage of Tertiary Education,Seldom,0.51812,3492,6410,0.50588,0.53035
2015,Second Stage of Tertiary Education,Never,0.18376,1208,6410,0.17427,0.19324
2017,No answer / don't know,At least once per week,0.09909,65,837,0.07884,0.11934
2017,No answer / don't know,At least once per month,0.34494,214,837,0.31272,0.37716
2017,No answer / don't know,Seldom,0.33383,263,837,0.30186,0.36580
2017,No answer / don't know,Never,0.22214,295,837,0.19396,0.25032
2017,Pre-primary Level,At least once per week,0.11986,53,401,0.08803,0.15169
2017,Pre-primary Level,At least once per month,0.51479,194,401,0.46581,0.56377
2017,Pre-primary Level,Seldom,0.32861,154,401,0.28258,0.37464
2017,Primary Level,At least once per week,0.01295,32,1870,0.00782,0.01808
2017,Primary Level,At least once per month,0.11515,142,1870,0.10068,0.12962
2017,Primary Level,Seldom,0.28996,333,1870,0.26939,0.31053
2017,Primary Level,Never,0.58194,1363,1870,0.55958,0.60431
2017,Lower Secondary Level,At least once per week,0.03220,112,3541,0.02638,0.03801
2017,Lower Secondary Level,At least once per month,0.14910,514,3541,0.13736,0.16083
2017,Lower Secondary Level,Seldom,0.36862,1225,3541,0.35273,0.38451
2017,Lower Secondary Level,Never,0.45008,1690,3541,0.43369,0.46647
2017,Upper Secondary Level,At least once per week,0.04115,499,12722,0.03770,0.04460
2017,Upper Secondary Level,At least once per month,0.19191,2396,12722,0.18506,0.19875
2017,Upper Secondary Level,Seldom,0.44957,5945,12722,0.44092,0.45821
2017,Upper Secondary Level,Never,0.31737,3882,12722,0.30929,0.32546
2017,Post-secondary Non-tertiary Level,At least once per week,0.05932,104,2309,0.04968,0.06895
2017,Post-secondary Non-tertiary Level,At least once per month,0.26889,551,2309,0.25080,0.28698
2017,Post-secondary Non-tertiary Level,Seldom,0.47188,1163,2309,0.45151,0.49225
2017,Post-secondary Non-tertiary Level,Never,0.19991,491,2309,0.18359,0.21623
2017,First Stage of Tertiary Education,At least once per week,0.03340,63,1524,0.02438,0.04243
2017,First Stage of Tertiary Education,At least once per month,0.18698,317,1524,0.16740,0.20656
2017,First Stage of Tertiary Education,Seldom,0.58036,848,1524,0.55558,0.60515
2017,First Stage of Tertiary Education,Never,0.19925,296,1524,0.17919,0.21931
2017,Second Stage of Tertiary Education,At least once per week,0.04455,271,7238,0.03980,0.04931
2017,Second Stage of Tertiary Education,At least once per month,0.28448,1787,7238,0.27409,0.29488
2017,Second Stage of Tertiary Education,Seldom,0.50307,3619,7238,0.49155,0.51459
2017,Second Stage of Tertiary Education,Never,0.16790,1561,7238,0.15929,0.17651
2019,No answer / don't know,At least once per month,0.35816,205,761,0.32407,0.39225
2019,No answer / don't know,Seldom,0.35313,247,761,0.31915,0.38711
2019,No answer / don't know,Never,0.26300,309,761,0.23170,0.29430
2019,Pre-primary Level,At least once per month,0.46033,132,286,0.40247,0.51820
2019,Pre-primary Level,Seldom,0.43805,154,286,0.38045,0.49566
2019,Primary Level,At least once per month,0.10597,116,1504,0.09041,0.12153
2019,Primary Level,Seldom,0.21747,265,1504,0.19661,0.23832
2019,Primary Level,Never,0.65577,1123,1504,0.63175,0.67979
2019,Lower Secondary Level,At least once per week,0.02633,79,3039,0.02064,0.03203
2019,Lower Secondary Level,At least once per month,0.16427,494,3039,0.15110,0.17745
2019,Lower Secondary Level,Seldom,0.32753,944,3039,0.31084,0.34422
2019,Lower Secondary Level,Never,0.48186,1522,3039,0.46409,0.49963
2019,Upper Secondary Level,At least once per week,0.01652,207,11638,0.01420,0.01884
2019,Upper Secondary Level,At least once per month,0.18627,2164,11638,0.17920,0.19334
2019,Upper Secondary Level,Seldom,0.43792,5297,11638,0.42891,0.44694
2019,Upper Secondary Level,Never,0.35929,3970,11638,0.35057,0.36800
2019,Post-secondary Non-tertiary Level,At least once per week,0.02607,49,2254,0.01949,0.03265
2019,Post-secondary Non-tertiary Level,At least once per month,0.24407,517,2254,0.22633,0.26180
2019,Post-secondary Non-tertiary Level,Seldom,0.51445,1184,2254,0.49381,0.53509
2019,Post-secondary Non-tertiary Level,Never,0.21542,504,2254,0.19844,0.23240
2019,First Stage of Tertiary Education,At least once per month,0.17539,282,1635,0.15695,0.19383
2019,First Stage of Tertiary Education,Seldom,0.55916,954,1635,0.53509,0.58324
2019,First Stage of Tertiary Education,Never,0.25323,399,1635,0.23215,0.27432
2019,Second Stage of Tertiary Education,At least once per week,0.02434,172,7545,0.02087,0.02782
2019,Second Stage of Tertiary Education,At least once per month,0.25573,1821,7545,0.24588,0.26557
2019,Second Stage of Tertiary Education,Seldom,0.51430,3955,7545,0.50302,0.52558
2019,Second Stage of Tertiary Education,Never,0.20563,1597,7545,0.19651,0.21475
