year,bula_h,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Brandenburg,Upper Secondary Level,Seldom,0.45621,200,410,0.40793,0.50448
2005,Brandenburg,Upper Secondary Level,Never,0.38011,158,410,0.33306,0.42715
2005,Brandenburg,First Stage of Tertiary Education,Seldom,0.66780,45,45,0.52863,0.80697
2005,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.16847,38,237,0.12071,0.21622
2005,Brandenburg,Second Stage of Tertiary Education,Seldom,0.59672,151,237,0.53413,0.65931
2005,Brandenburg,Second Stage of Tertiary Education,Never,0.20559,48,237,0.15403,0.25715
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.15379,45,249,0.10889,0.19868
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.46579,127,249,0.40371,0.52788
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.36843,77,249,0.30839,0.42847
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.55815,79,79,0.44794,0.66836
2005,Saxony,Lower Secondary Level,Never,0.37133,37,37,0.21350,0.52916
2005,Saxony,Upper Secondary Level,At least once per week,0.05219,34,817,0.03693,0.06745
2005,Saxony,Upper Secondary Level,At least once per month,0.17323,132,817,0.14727,0.19920
2005,Saxony,Upper Secondary Level,Seldom,0.41245,358,817,0.37867,0.44623
2005,Saxony,Upper Secondary Level,Never,0.36213,293,817,0.32915,0.39510
2005,Saxony,First Stage of Tertiary Education,Seldom,0.45264,68,112,0.36004,0.54524
2005,Saxony,First Stage of Tertiary Education,Never,0.35193,44,112,0.26309,0.44078
2005,Saxony,Second Stage of Tertiary Education,At least once per month,0.13946,52,343,0.10274,0.17617
2005,Saxony,Second Stage of Tertiary Education,Seldom,0.54059,213,343,0.48777,0.59341
2005,Saxony,Second Stage of Tertiary Education,Never,0.25081,78,343,0.20486,0.29675
2005,Saxony-Anhalt,Lower Secondary Level,Never,0.49978,32,32,0.32377,0.67580
2005,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.15737,63,401,0.12168,0.19305
2005,Saxony-Anhalt,Upper Secondary Level,Seldom,0.41703,188,401,0.36871,0.46535
2005,Saxony-Anhalt,Upper Secondary Level,Never,0.38229,150,401,0.33467,0.42991
2005,Saxony-Anhalt,First Stage of Tertiary Education,Seldom,0.40176,36,75,0.29006,0.51347
2005,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.45333,39,75,0.33990,0.56675
2005,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per month,0.17809,38,211,0.12634,0.22983
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.53468,125,211,0.46722,0.60214
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.26421,48,211,0.20457,0.32384
2005,Thuringa,Upper Secondary Level,At least once per month,0.13883,68,508,0.10873,0.16893
2005,Thuringa,Upper Secondary Level,Seldom,0.43908,245,508,0.39588,0.48228
2005,Thuringa,Upper Secondary Level,Never,0.38191,195,508,0.33962,0.42420
2005,Thuringa,First Stage of Tertiary Education,Seldom,0.54545,33,33,0.37293,0.71797
2005,Thuringa,Second Stage of Tertiary Education,At least once per month,0.24744,38,165,0.18139,0.31348
2005,Thuringa,Second Stage of Tertiary Education,Seldom,0.45087,90,165,0.37471,0.52702
2005,Thuringa,Second Stage of Tertiary Education,Never,0.28349,37,165,0.21451,0.35247
2007,Schleswig-Holstein,Lower Secondary Level,Never,0.52370,33,33,0.35065,0.69674
2007,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.13541,46,311,0.09732,0.17350
2007,Schleswig-Holstein,Upper Secondary Level,Seldom,0.45207,140,311,0.39666,0.50747
2007,Schleswig-Holstein,Upper Secondary Level,Never,0.35511,125,311,0.30183,0.40838
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.56186,57,57,0.43191,0.69181
2007,Hamburg,Upper Secondary Level,Seldom,0.42408,57,94,0.32364,0.52453
2007,Hamburg,Upper Secondary Level,Never,0.30617,37,94,0.21250,0.39985
2007,Lower Saxony,Lower Secondary Level,At least once per month,0.14472,37,212,0.09725,0.19219
2007,Lower Saxony,Lower Secondary Level,Seldom,0.26016,58,212,0.20096,0.31936
2007,Lower Saxony,Lower Secondary Level,Never,0.54768,117,212,0.48052,0.61484
2007,Lower Saxony,Upper Secondary Level,At least once per week,0.05616,50,964,0.04162,0.07070
2007,Lower Saxony,Upper Secondary Level,At least once per month,0.14692,148,964,0.12456,0.16928
2007,Lower Saxony,Upper Secondary Level,Seldom,0.44097,461,964,0.40961,0.47233
2007,Lower Saxony,Upper Secondary Level,Never,0.35595,305,964,0.32571,0.38620
2007,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.51718,59,59,0.38857,0.64578
2007,Lower Saxony,First Stage of Tertiary Education,Seldom,0.53355,63,63,0.40937,0.65773
2007,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.24536,85,300,0.19659,0.29414
2007,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.48212,147,300,0.42548,0.53876
2007,Lower Saxony,Second Stage of Tertiary Education,Never,0.22690,68,300,0.17942,0.27437
2007,Bremen,Upper Secondary Level,Seldom,0.49521,31,31,0.31629,0.67412
2007,North Rhine-Westphalia,Pre-primary Level,At least once per month,0.47402,34,34,0.30365,0.64439
2007,North Rhine-Westphalia,Primary Level,Never,0.73465,55,55,0.61689,0.85241
2007,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.11284,71,481,0.08453,0.14114
2007,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.27181,131,481,0.23201,0.31161
2007,North Rhine-Westphalia,Lower Secondary Level,Never,0.56801,279,481,0.52370,0.61233
2007,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.04045,86,2010,0.03183,0.04906
2007,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.13334,295,2010,0.11847,0.14820
2007,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.43934,901,2010,0.41764,0.46104
2007,North Rhine-Westphalia,Upper Secondary Level,Never,0.38688,728,2010,0.36558,0.40817
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.19809,69,311,0.15372,0.24246
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.55917,182,311,0.50390,0.61444
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.19058,60,311,0.14686,0.23431
2007,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per month,0.19398,47,284,0.14791,0.24005
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.52183,160,284,0.46363,0.58003
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.25619,77,284,0.20533,0.30705
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.03850,36,836,0.02545,0.05155
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.22852,193,836,0.20004,0.25700
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.53152,428,836,0.49768,0.56537
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.20146,179,836,0.17426,0.22867
2007,Hesse,Lower Secondary Level,Seldom,0.20378,36,123,0.13230,0.27526
2007,Hesse,Lower Secondary Level,Never,0.62573,87,123,0.53986,0.71161
2007,Hesse,Upper Secondary Level,At least once per week,0.06770,37,657,0.04847,0.08692
2007,Hesse,Upper Secondary Level,At least once per month,0.13016,101,657,0.10441,0.15591
2007,Hesse,Upper Secondary Level,Seldom,0.44731,298,657,0.40926,0.48536
2007,Hesse,Upper Secondary Level,Never,0.35483,221,657,0.31821,0.39144
2007,Hesse,Post-secondary Non-tertiary Level,Seldom,0.44385,47,47,0.30027,0.58743
2007,Hesse,First Stage of Tertiary Education,Seldom,0.63423,48,48,0.49653,0.77193
2007,Hesse,Second Stage of Tertiary Education,At least once per month,0.23161,75,313,0.18480,0.27842
2007,Hesse,Second Stage of Tertiary Education,Seldom,0.50894,166,313,0.45347,0.56441
2007,Hesse,Second Stage of Tertiary Education,Never,0.20093,72,313,0.15647,0.24540
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.27493,47,149,0.20300,0.34686
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.57575,102,149,0.49613,0.65538
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.12892,95,575,0.10150,0.15633
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.44714,249,575,0.40646,0.48781
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.36586,231,575,0.32645,0.40526
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,0.46003,48,48,0.31754,0.60252
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per month,0.19617,34,175,0.13717,0.25518
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.46944,88,175,0.39529,0.54360
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.27682,53,175,0.21034,0.34330
2007,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.29562,94,280,0.24207,0.34917
2007,Baden-Wuerttemberg,Lower Secondary Level,Never,0.52299,186,280,0.46438,0.58160
2007,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.07044,85,1173,0.05579,0.08509
2007,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.17134,194,1173,0.14976,0.19291
2007,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.44681,528,1173,0.41835,0.47527
2007,Baden-Wuerttemberg,Upper Secondary Level,Never,0.31141,366,1173,0.28490,0.33792
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per month,0.23369,35,104,0.15197,0.31542
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.49944,69,104,0.40288,0.59600
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.63339,110,148,0.55549,0.71129
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.20181,38,148,0.13692,0.26669
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.30608,128,466,0.26419,0.34797
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.46687,241,466,0.42152,0.51221
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.18542,97,466,0.15010,0.22075
2007,Bavaria,Lower Secondary Level,At least once per month,0.13128,43,302,0.09313,0.16943
2007,Bavaria,Lower Secondary Level,Seldom,0.22144,85,302,0.17453,0.26835
2007,Bavaria,Lower Secondary Level,Never,0.56979,174,302,0.51386,0.62572
2007,Bavaria,Upper Secondary Level,At least once per week,0.05069,93,1557,0.03979,0.06159
2007,Bavaria,Upper Secondary Level,At least once per month,0.16525,294,1557,0.14680,0.18371
2007,Bavaria,Upper Secondary Level,Seldom,0.42653,679,1557,0.40195,0.45110
2007,Bavaria,Upper Secondary Level,Never,0.35753,491,1557,0.33372,0.38134
2007,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.54936,86,86,0.44359,0.65514
2007,Bavaria,First Stage of Tertiary Education,At least once per month,0.13657,36,217,0.09077,0.18236
2007,Bavaria,First Stage of Tertiary Education,Seldom,0.48017,119,217,0.41354,0.54680
2007,Bavaria,First Stage of Tertiary Education,Never,0.33843,62,217,0.27533,0.40154
2007,Bavaria,Second Stage of Tertiary Education,At least once per month,0.20261,116,544,0.16880,0.23641
2007,Bavaria,Second Stage of Tertiary Education,Seldom,0.52341,317,544,0.48140,0.56542
2007,Bavaria,Second Stage of Tertiary Education,Never,0.21104,111,544,0.17672,0.24537
2007,Berlin,Upper Secondary Level,At least once per month,0.21702,66,281,0.16873,0.26530
2007,Berlin,Upper Secondary Level,Seldom,0.46374,145,281,0.40533,0.52216
2007,Berlin,Upper Secondary Level,Never,0.25832,70,281,0.20705,0.30959
2007,Berlin,Second Stage of Tertiary Education,At least once per month,0.29054,74,253,0.23449,0.34660
2007,Berlin,Second Stage of Tertiary Education,Seldom,0.52191,144,253,0.46023,0.58358
2007,Berlin,Second Stage of Tertiary Education,Never,0.13910,35,253,0.09638,0.18183
2007,Brandenburg,Upper Secondary Level,At least once per month,0.15009,58,403,0.11517,0.18500
2007,Brandenburg,Upper Secondary Level,Seldom,0.41907,193,403,0.37084,0.46730
2007,Brandenburg,Upper Secondary Level,Never,0.38688,152,403,0.33927,0.43449
2007,Brandenburg,First Stage of Tertiary Education,Seldom,0.61458,33,33,0.44595,0.78321
2007,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.12730,40,240,0.08505,0.16956
2007,Brandenburg,Second Stage of Tertiary Education,Seldom,0.64082,157,240,0.58000,0.70165
2007,Brandenburg,Second Stage of Tertiary Education,Never,0.20219,43,240,0.15127,0.25311
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.12929,37,243,0.08701,0.17156
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.41855,117,243,0.35639,0.48070
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.40980,89,243,0.34784,0.47176
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per month,0.24525,34,106,0.16295,0.32754
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.49221,72,106,0.39658,0.58784
2007,Saxony,Lower Secondary Level,Never,0.39136,38,38,0.23409,0.54862
2007,Saxony,Upper Secondary Level,At least once per week,0.05089,32,816,0.03580,0.06598
2007,Saxony,Upper Secondary Level,At least once per month,0.15324,119,816,0.12851,0.17797
2007,Saxony,Upper Secondary Level,Seldom,0.43273,375,816,0.39871,0.46674
2007,Saxony,Upper Secondary Level,Never,0.36314,290,816,0.33012,0.39616
2007,Saxony,Post-secondary Non-tertiary Level,Seldom,0.60648,31,31,0.43166,0.78130
2007,Saxony,First Stage of Tertiary Education,Seldom,0.51052,69,110,0.41667,0.60436
2007,Saxony,First Stage of Tertiary Education,Never,0.31066,41,110,0.22378,0.39753
2007,Saxony,Second Stage of Tertiary Education,At least once per month,0.15337,59,364,0.11630,0.19044
2007,Saxony,Second Stage of Tertiary Education,Seldom,0.55060,212,364,0.49942,0.60177
2007,Saxony,Second Stage of Tertiary Education,Never,0.26265,93,364,0.21738,0.30793
2007,Saxony-Anhalt,Lower Secondary Level,Never,0.62800,35,35,0.46554,0.79047
2007,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.10751,56,416,0.07771,0.13731
2007,Saxony-Anhalt,Upper Secondary Level,Seldom,0.48056,212,416,0.43249,0.52863
2007,Saxony-Anhalt,Upper Secondary Level,Never,0.38738,148,416,0.34051,0.43425
2007,Saxony-Anhalt,First Stage of Tertiary Education,Seldom,0.46327,42,42,0.31063,0.61590
2007,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per month,0.16475,36,211,0.11457,0.21492
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.56185,140,211,0.49474,0.62895
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.19305,35,211,0.13966,0.24643
2007,Thuringa,Upper Secondary Level,At least once per week,0.06981,31,552,0.04853,0.09109
2007,Thuringa,Upper Secondary Level,At least once per month,0.15860,72,552,0.12810,0.18911
2007,Thuringa,Upper Secondary Level,Seldom,0.39530,239,552,0.35448,0.43613
2007,Thuringa,Upper Secondary Level,Never,0.37628,210,552,0.33583,0.41674
2007,Thuringa,First Stage of Tertiary Education,Seldom,0.59474,38,38,0.43655,0.75293
2007,Thuringa,Second Stage of Tertiary Education,Seldom,0.53904,105,142,0.45676,0.62132
2007,Thuringa,Second Stage of Tertiary Education,Never,0.25400,37,142,0.18215,0.32585
2008,Schleswig-Holstein,Lower Secondary Level,Never,0.58076,35,35,0.41489,0.74662
2008,Schleswig-Holstein,Upper Secondary Level,Seldom,0.43858,120,253,0.37732,0.49985
2008,Schleswig-Holstein,Upper Secondary Level,Never,0.40773,133,253,0.34706,0.46840
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.51965,43,77,0.40733,0.63198
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.31776,34,77,0.21308,0.42244
2008,Hamburg,Upper Secondary Level,Seldom,0.45098,52,94,0.34985,0.55212
2008,Hamburg,Upper Secondary Level,Never,0.38363,42,94,0.28480,0.48246
2008,Hamburg,Second Stage of Tertiary Education,Seldom,0.27228,31,31,0.11299,0.43157
2008,Lower Saxony,Lower Secondary Level,At least once per month,0.15340,35,199,0.10320,0.20359
2008,Lower Saxony,Lower Secondary Level,Seldom,0.20509,44,199,0.14885,0.26133
2008,Lower Saxony,Lower Secondary Level,Never,0.60943,120,199,0.54147,0.67739
2008,Lower Saxony,Upper Secondary Level,At least once per month,0.12590,109,907,0.10430,0.14750
2008,Lower Saxony,Upper Secondary Level,Seldom,0.42908,419,907,0.39685,0.46131
2008,Lower Saxony,Upper Secondary Level,Never,0.42306,379,907,0.39089,0.45523
2008,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.59438,62,62,0.47116,0.71760
2008,Lower Saxony,First Stage of Tertiary Education,Seldom,0.60094,66,66,0.48188,0.71999
2008,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.23000,73,306,0.18277,0.27723
2008,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.52214,164,306,0.46608,0.57820
2008,Lower Saxony,Second Stage of Tertiary Education,Never,0.22580,69,306,0.17887,0.27272
2008,Bremen,Upper Secondary Level,Never,0.46122,31,31,0.28284,0.63961
2008,North Rhine-Westphalia,No answer / don't know,At least once per month,0.47221,32,32,0.29647,0.64796
2008,North Rhine-Westphalia,Pre-primary Level,At least once per month,0.51679,35,35,0.34881,0.68476
2008,North Rhine-Westphalia,Primary Level,Never,0.77382,46,46,0.65159,0.89606
2008,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.14428,69,456,0.11200,0.17657
2008,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.26760,117,456,0.22692,0.30828
2008,North Rhine-Westphalia,Lower Secondary Level,Never,0.56593,270,456,0.52039,0.61147
2008,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.02309,47,1893,0.01633,0.02986
2008,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.11777,226,1893,0.10324,0.13229
2008,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.40955,789,1893,0.38739,0.43170
2008,North Rhine-Westphalia,Upper Secondary Level,Never,0.44959,831,1893,0.42718,0.47201
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.16324,53,286,0.12033,0.20615
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.54571,164,286,0.48790,0.60352
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.25375,69,286,0.20323,0.30427
2008,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per month,0.17134,38,271,0.12639,0.21628
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.53696,149,271,0.47748,0.59643
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.28880,84,271,0.23474,0.34286
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.21288,140,764,0.18383,0.24192
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.49319,407,764,0.45771,0.52866
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.27310,217,764,0.24149,0.30472
2008,Hesse,Lower Secondary Level,Never,0.66871,89,89,0.57037,0.76705
2008,Hesse,Upper Secondary Level,At least once per month,0.13464,80,609,0.10750,0.16177
2008,Hesse,Upper Secondary Level,Seldom,0.44036,282,609,0.40090,0.47982
2008,Hesse,Upper Secondary Level,Never,0.40462,247,609,0.36561,0.44364
2008,Hesse,Post-secondary Non-tertiary Level,Seldom,0.39402,43,43,0.24624,0.54180
2008,Hesse,First Stage of Tertiary Education,Seldom,0.52028,38,38,0.35930,0.68126
2008,Hesse,Second Stage of Tertiary Education,At least once per month,0.22232,69,316,0.17640,0.26824
2008,Hesse,Second Stage of Tertiary Education,Seldom,0.45585,165,316,0.40085,0.51085
2008,Hesse,Second Stage of Tertiary Education,Never,0.27831,82,316,0.22881,0.32780
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.23925,38,146,0.16981,0.30869
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.62270,108,146,0.54380,0.70159
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.10571,64,542,0.07980,0.13162
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.36090,189,542,0.32043,0.40138
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.50933,289,542,0.46721,0.55146
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,0.34780,42,79,0.24210,0.45349
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.55578,37,79,0.44551,0.66605
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.45654,83,149,0.37629,0.53679
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.35381,66,149,0.27677,0.43084
2008,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.13022,34,287,0.09122,0.16923
2008,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.28199,79,287,0.22984,0.33414
2008,Baden-Wuerttemberg,Lower Secondary Level,Never,0.54507,174,287,0.48735,0.60278
2008,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.04294,46,1137,0.03115,0.05473
2008,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.13823,162,1137,0.11816,0.15830
2008,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.43697,483,1137,0.40812,0.46581
2008,Baden-Wuerttemberg,Upper Secondary Level,Never,0.38186,446,1137,0.35361,0.41012
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.47154,69,103,0.37466,0.56842
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.27925,34,103,0.19218,0.36631
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.63219,99,144,0.55315,0.71123
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.23108,45,144,0.16199,0.30017
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.24365,99,440,0.20350,0.28381
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.50584,237,440,0.45907,0.55261
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.22088,104,440,0.18207,0.25968
2008,Bavaria,Lower Secondary Level,At least once per month,0.10322,37,286,0.06789,0.13854
2008,Bavaria,Lower Secondary Level,Seldom,0.19467,65,286,0.14870,0.24064
2008,Bavaria,Lower Secondary Level,Never,0.63858,184,286,0.58280,0.69435
2008,Bavaria,Upper Secondary Level,At least once per week,0.04304,57,1447,0.03258,0.05350
2008,Bavaria,Upper Secondary Level,At least once per month,0.14456,243,1447,0.12644,0.16269
2008,Bavaria,Upper Secondary Level,Seldom,0.40361,585,1447,0.37832,0.42890
2008,Bavaria,Upper Secondary Level,Never,0.40879,562,1447,0.38345,0.43413
2008,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.51817,72,72,0.40194,0.63440
2008,Bavaria,First Stage of Tertiary Education,Seldom,0.48206,100,182,0.40927,0.55486
2008,Bavaria,First Stage of Tertiary Education,Never,0.40984,82,182,0.33819,0.48148
2008,Bavaria,Second Stage of Tertiary Education,At least once per month,0.21373,115,537,0.17903,0.24844
2008,Bavaria,Second Stage of Tertiary Education,Seldom,0.49713,285,537,0.45480,0.53946
2008,Bavaria,Second Stage of Tertiary Education,Never,0.25972,137,537,0.22260,0.29684
2008,Berlin,Upper Secondary Level,At least once per month,0.23164,70,271,0.18131,0.28196
2008,Berlin,Upper Secondary Level,Seldom,0.39407,112,271,0.33578,0.45236
2008,Berlin,Upper Secondary Level,Never,0.31767,89,271,0.26213,0.37320
2008,Berlin,Second Stage of Tertiary Education,At least once per month,0.25740,66,248,0.20287,0.31192
2008,Berlin,Second Stage of Tertiary Education,Seldom,0.55129,142,248,0.48927,0.61332
2008,Berlin,Second Stage of Tertiary Education,Never,0.15018,40,248,0.10563,0.19474
2008,Brandenburg,Upper Secondary Level,At least once per month,0.13403,49,395,0.10039,0.16767
2008,Brandenburg,Upper Secondary Level,Seldom,0.37049,164,395,0.32280,0.41817
2008,Brandenburg,Upper Secondary Level,Never,0.47215,182,395,0.42285,0.52144
2008,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.14973,33,237,0.10421,0.19526
2008,Brandenburg,Second Stage of Tertiary Education,Seldom,0.47801,132,237,0.41428,0.54174
2008,Brandenburg,Second Stage of Tertiary Education,Never,0.37078,72,237,0.30915,0.43241
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.39742,107,209,0.33091,0.46393
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.48203,102,209,0.41413,0.54994
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.49948,74,110,0.40562,0.59335
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.31108,36,110,0.22417,0.39799
2008,Saxony,Lower Secondary Level,Never,0.45809,37,37,0.29533,0.62085
2008,Saxony,Upper Secondary Level,At least once per month,0.14414,89,755,0.11907,0.16921
2008,Saxony,Upper Secondary Level,Seldom,0.39321,346,755,0.35834,0.42807
2008,Saxony,Upper Secondary Level,Never,0.43051,320,755,0.39516,0.46585
2008,Saxony,Post-secondary Non-tertiary Level,Seldom,0.46817,31,31,0.28961,0.64673
2008,Saxony,First Stage of Tertiary Education,Seldom,0.54868,61,112,0.45611,0.64126
2008,Saxony,First Stage of Tertiary Education,Never,0.37717,51,112,0.28700,0.46734
2008,Saxony,Second Stage of Tertiary Education,At least once per month,0.14295,57,354,0.10643,0.17946
2008,Saxony,Second Stage of Tertiary Education,Seldom,0.46451,180,354,0.41248,0.51654
2008,Saxony,Second Stage of Tertiary Education,Never,0.35827,117,354,0.30825,0.40829
2008,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.11064,52,412,0.08032,0.14097
2008,Saxony-Anhalt,Upper Secondary Level,Seldom,0.38135,179,412,0.33439,0.42831
2008,Saxony-Anhalt,Upper Secondary Level,Never,0.48857,181,412,0.44025,0.53690
2008,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.61749,40,40,0.46496,0.77003
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.53133,119,172,0.45653,0.60612
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.29699,53,172,0.22850,0.36548
2008,Thuringa,Upper Secondary Level,At least once per month,0.15676,67,510,0.12518,0.18835
2008,Thuringa,Upper Secondary Level,Seldom,0.39647,208,510,0.35397,0.43896
2008,Thuringa,Upper Secondary Level,Never,0.43027,235,510,0.38726,0.47328
2008,Thuringa,Second Stage of Tertiary Education,Seldom,0.54400,111,153,0.46481,0.62318
2008,Thuringa,Second Stage of Tertiary Education,Never,0.27080,42,153,0.20015,0.34144
2009,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.14243,35,262,0.10003,0.18483
2009,Schleswig-Holstein,Upper Secondary Level,Seldom,0.49639,127,262,0.43573,0.55704
2009,Schleswig-Holstein,Upper Secondary Level,Never,0.29390,100,262,0.23864,0.34917
2009,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.71897,50,50,0.59311,0.84483
