"pli0091_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1992","(Fach-)Abitur","weiblich","","","",""
"Täglich","1992","AkademikerIn","männlich","","","",""
"Täglich","1992","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","männlich","55","0.224115344308603","0.181853673046319","0.266377015570887"
"Min 1x pro Woche","1992","(noch) kein Abschluss","weiblich","41","0.120831649546575","0.092031687563034","0.149631611530116"
"Min 1x pro Woche","1992","Hauptschule","männlich","265","0.0770180440097627","0.0676775731458092","0.0863585148737162"
"Min 1x pro Woche","1992","Hauptschule","weiblich","92","0.0240851149553333","0.0188590235759997","0.0293112063346669"
"Min 1x pro Woche","1992","Realschule","männlich","211","0.143320861232871","0.124867010448451","0.161774712017292"
"Min 1x pro Woche","1992","Realschule","weiblich","142","0.0710220431331493","0.0587757676691722","0.0832683185971264"
"Min 1x pro Woche","1992","(Fach-)Abitur","männlich","108","0.225092063205119","0.188484718022601","0.261699408387636"
"Min 1x pro Woche","1992","(Fach-)Abitur","weiblich","59","0.135348561548418","0.101396734967244","0.169300388129593"
"Min 1x pro Woche","1992","AkademikerIn","männlich","45","0.0509751711407302","0.0366690038099472","0.0652813384715132"
"Min 1x pro Woche","1992","AkademikerIn","weiblich","19","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","männlich","51","0.174786581803828","0.136296443193117","0.213276720414538"
"Min 1x pro Monat","1992","(noch) kein Abschluss","weiblich","52","0.153948569900032","0.122058773167387","0.185838366632677"
"Min 1x pro Monat","1992","Hauptschule","männlich","389","0.111639903623712","0.100607245262391","0.122672561985032"
"Min 1x pro Monat","1992","Hauptschule","weiblich","225","0.0609727176724075","0.0528162231665782","0.0691292121782368"
"Min 1x pro Monat","1992","Realschule","männlich","257","0.196716459693224","0.17578121755703","0.217651701829418"
"Min 1x pro Monat","1992","Realschule","weiblich","322","0.176479659310199","0.158304039390761","0.194655279229638"
"Min 1x pro Monat","1992","(Fach-)Abitur","männlich","140","0.287959346018237","0.248269348354991","0.327649343681483"
"Min 1x pro Monat","1992","(Fach-)Abitur","weiblich","102","0.293359930250855","0.248172742408147","0.338547118093563"
"Min 1x pro Monat","1992","AkademikerIn","männlich","143","0.183524533879658","0.158346384763716","0.208702682995601"
"Min 1x pro Monat","1992","AkademikerIn","weiblich","99","0.158372823370624","0.132014696019527","0.18473095072172"
"Seltener","1992","(noch) kein Abschluss","männlich","87","0.226021733462889","0.183632869886804","0.268410597038974"
"Seltener","1992","(noch) kein Abschluss","weiblich","102","0.201692492413683","0.166236021010091","0.237148963817276"
"Seltener","1992","Hauptschule","männlich","1122","0.360558197678645","0.343736720862737","0.377379674494554"
"Seltener","1992","Hauptschule","weiblich","1017","0.287412471447065","0.271985929670984","0.302839013223145"
"Seltener","1992","Realschule","männlich","609","0.414323370471759","0.388380270627351","0.440266470316167"
"Seltener","1992","Realschule","weiblich","790","0.443410500566343","0.419725400174894","0.467095600957792"
"Seltener","1992","(Fach-)Abitur","männlich","152","0.290356995129465","0.250569261791623","0.330144728467306"
"Seltener","1992","(Fach-)Abitur","weiblich","150","0.386387001279446","0.338061728200359","0.434712274358533"
"Seltener","1992","AkademikerIn","männlich","447","0.455040010587486","0.422649912134718","0.487430109040253"
"Seltener","1992","AkademikerIn","weiblich","424","0.507424151717894","0.471330030607301","0.543518272828486"
"Nie","1992","(noch) kein Abschluss","männlich","181","0.375076340424681","0.326009780715272","0.424142900134089"
"Nie","1992","(noch) kein Abschluss","weiblich","297","0.52352728813971","0.479395226304821","0.567659349974598"
"Nie","1992","Hauptschule","männlich","1354","0.45078385468788","0.433352475648956","0.468215233726804"
"Nie","1992","Hauptschule","weiblich","1972","0.627529695925195","0.611049603831062","0.644009788019328"
"Nie","1992","Realschule","männlich","308","0.245639308602146","0.222968779172404","0.268309838031887"
"Nie","1992","Realschule","weiblich","436","0.309087796990308","0.287055635816775","0.331119958163841"
"Nie","1992","(Fach-)Abitur","männlich","100","0.19659159564718","0.161756761436047","0.231426429858312"
"Nie","1992","(Fach-)Abitur","weiblich","79","0.184904506921281","0.14637497066393","0.223434043178632"
"Nie","1992","AkademikerIn","männlich","273","0.310460284392126","0.280365735695232","0.340554833089019"
"Nie","1992","AkademikerIn","weiblich","195","0.301580975674393","0.268446939017857","0.334715012330929"
"Täglich","1993","(noch) kein Abschluss","männlich","","","",""
"Täglich","1993","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1993","Hauptschule","männlich","","","",""
"Täglich","1993","Hauptschule","weiblich","","","",""
"Täglich","1993","Realschule","männlich","","","",""
"Täglich","1993","Realschule","weiblich","","","",""
"Täglich","1993","(Fach-)Abitur","männlich","","","",""
"Täglich","1993","(Fach-)Abitur","weiblich","","","",""
"Täglich","1993","AkademikerIn","männlich","","","",""
"Täglich","1993","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1993","Hauptschule","männlich","","","",""
"Min 1x pro Woche","1993","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1993","Realschule","männlich","","","",""
"Min 1x pro Woche","1993","Realschule","weiblich","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1993","AkademikerIn","männlich","","","",""
"Min 1x pro Woche","1993","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1993","Hauptschule","männlich","","","",""
"Min 1x pro Monat","1993","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1993","Realschule","männlich","","","",""
"Min 1x pro Monat","1993","Realschule","weiblich","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1993","AkademikerIn","männlich","","","",""
"Min 1x pro Monat","1993","AkademikerIn","weiblich","","","",""
"Seltener","1993","(noch) kein Abschluss","männlich","","","",""
"Seltener","1993","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1993","Hauptschule","männlich","","","",""
"Seltener","1993","Hauptschule","weiblich","","","",""
"Seltener","1993","Realschule","männlich","","","",""
"Seltener","1993","Realschule","weiblich","","","",""
"Seltener","1993","(Fach-)Abitur","männlich","","","",""
"Seltener","1993","(Fach-)Abitur","weiblich","","","",""
"Seltener","1993","AkademikerIn","männlich","","","",""
"Seltener","1993","AkademikerIn","weiblich","","","",""
"Nie","1993","(noch) kein Abschluss","männlich","","","",""
"Nie","1993","(noch) kein Abschluss","weiblich","","","",""
"Nie","1993","Hauptschule","männlich","","","",""
"Nie","1993","Hauptschule","weiblich","","","",""
"Nie","1993","Realschule","männlich","","","",""
"Nie","1993","Realschule","weiblich","","","",""
"Nie","1993","(Fach-)Abitur","männlich","","","",""
"Nie","1993","(Fach-)Abitur","weiblich","","","",""
"Nie","1993","AkademikerIn","männlich","","","",""
"Nie","1993","AkademikerIn","weiblich","","","",""
"Täglich","1994","(noch) kein Abschluss","männlich","","","",""
"Täglich","1994","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1994","Hauptschule","männlich","","","",""
"Täglich","1994","Hauptschule","weiblich","","","",""
"Täglich","1994","Realschule","männlich","","","",""
"Täglich","1994","Realschule","weiblich","","","",""
"Täglich","1994","(Fach-)Abitur","männlich","","","",""
"Täglich","1994","(Fach-)Abitur","weiblich","","","",""
"Täglich","1994","AkademikerIn","männlich","","","",""
"Täglich","1994","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","männlich","59","0.234718706093443","0.190938153311478","0.278499258875407"
"Min 1x pro Woche","1994","(noch) kein Abschluss","weiblich","65","0.197113806231712","0.161672401475372","0.232555210988051"
"Min 1x pro Woche","1994","Hauptschule","männlich","267","0.0793103028538828","0.0695040898552459","0.0891165158525198"
"Min 1x pro Woche","1994","Hauptschule","weiblich","99","0.0286582864562798","0.022792601743576","0.0345239711689835"
"Min 1x pro Woche","1994","Realschule","männlich","192","0.139965511881971","0.121457930883323","0.15847309288062"
"Min 1x pro Woche","1994","Realschule","weiblich","156","0.0775587262826115","0.0647417725067335","0.0903756800584895"
"Min 1x pro Woche","1994","(Fach-)Abitur","männlich","93","0.185599339037105","0.151280554133903","0.219918123940307"
"Min 1x pro Woche","1994","(Fach-)Abitur","weiblich","75","0.173047873911389","0.136955521974682","0.209140225848096"
"Min 1x pro Woche","1994","AkademikerIn","männlich","45","0.0521091996375247","0.0376613735615901","0.0665570257134592"
"Min 1x pro Woche","1994","AkademikerIn","weiblich","20","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","männlich","58","0.185505311021772","0.145352205231817","0.225658416811727"
"Min 1x pro Monat","1994","(noch) kein Abschluss","weiblich","57","0.159164355834605","0.126572891404063","0.191755820265148"
"Min 1x pro Monat","1994","Hauptschule","männlich","340","0.113870316041792","0.102342851846481","0.125397780237103"
"Min 1x pro Monat","1994","Hauptschule","weiblich","205","0.0605495786091098","0.052164636254035","0.0689345209641846"
"Min 1x pro Monat","1994","Realschule","männlich","280","0.205617110294301","0.184058251247138","0.227175969341463"
"Min 1x pro Monat","1994","Realschule","weiblich","309","0.160806356734407","0.143203513569788","0.178409199899027"
"Min 1x pro Monat","1994","(Fach-)Abitur","männlich","147","0.301916647302701","0.26139176126965","0.342441533335753"
"Min 1x pro Monat","1994","(Fach-)Abitur","weiblich","123","0.264380119513618","0.222304260453783","0.306455978573453"
"Min 1x pro Monat","1994","AkademikerIn","männlich","143","0.171431932498213","0.146931367152049","0.195932497844377"
"Min 1x pro Monat","1994","AkademikerIn","weiblich","122","0.192966700498148","0.16445677405982","0.221476626936477"
"Seltener","1994","(noch) kein Abschluss","männlich","88","0.253349893191659","0.208422029428603","0.298277756954716"
"Seltener","1994","(noch) kein Abschluss","weiblich","94","0.190660837921817","0.155664593862858","0.225657081980776"
"Seltener","1994","Hauptschule","männlich","1025","0.351942750723712","0.334611792514288","0.369273708933136"
"Seltener","1994","Hauptschule","weiblich","985","0.299495992561464","0.283392932756888","0.31559905236604"
"Seltener","1994","Realschule","männlich","631","0.457825502233286","0.431248821457049","0.484402183009523"
"Seltener","1994","Realschule","weiblich","791","0.462610282638645","0.438718286409096","0.486502278868194"
"Seltener","1994","(Fach-)Abitur","männlich","168","0.33714445763545","0.295415062502597","0.378873852768303"
"Seltener","1994","(Fach-)Abitur","weiblich","149","0.409247891002997","0.362335482441721","0.456160299564273"
"Seltener","1994","AkademikerIn","männlich","475","0.501776899505251","0.469273153825193","0.534280645185308"
"Seltener","1994","AkademikerIn","weiblich","406","0.485109472203095","0.449002879049691","0.521216065356498"
"Nie","1994","(noch) kein Abschluss","männlich","155","0.326426089693126","0.277988569543065","0.374863609843187"
"Nie","1994","(noch) kein Abschluss","weiblich","268","0.453061000011866","0.408713086086025","0.497408913937707"
"Nie","1994","Hauptschule","männlich","1285","0.454876630380613","0.436805967270941","0.472947293490285"
"Nie","1994","Hauptschule","weiblich","1819","0.611296142373146","0.594158825031019","0.628433459715273"
"Nie","1994","Realschule","männlich","247","0.196591875590442","0.175392059207183","0.217791691973702"
"Nie","1994","Realschule","weiblich","417","0.299024634344337","0.277086232737926","0.320963035950747"
"Nie","1994","(Fach-)Abitur","männlich","85","0.175339556024744","0.141773357070261","0.208905754979227"
"Nie","1994","(Fach-)Abitur","weiblich","75","0.153324115571996","0.118948087550825","0.187700143593166"
"Nie","1994","AkademikerIn","männlich","246","0.274681968359012","0.245665439243427","0.303698497474596"
"Nie","1994","AkademikerIn","weiblich","188","0.290298016952973","0.257505917096964","0.323090116808982"
"Täglich","1995","(noch) kein Abschluss","männlich","","","",""
"Täglich","1995","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1995","Hauptschule","männlich","3","","",""
"Täglich","1995","Hauptschule","weiblich","","","",""
"Täglich","1995","Realschule","männlich","1","","",""
"Täglich","1995","Realschule","weiblich","","","",""
"Täglich","1995","(Fach-)Abitur","männlich","2","","",""
"Täglich","1995","(Fach-)Abitur","weiblich","1","","",""
"Täglich","1995","AkademikerIn","männlich","","","",""
"Täglich","1995","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","männlich","62","0.237823120045877","0.195622907936238","0.280023332155516"
"Min 1x pro Woche","1995","(noch) kein Abschluss","weiblich","74","0.218470149704906","0.181733563646225","0.255206735763588"
"Min 1x pro Woche","1995","Hauptschule","männlich","191","0.0511638524099067","0.04323713506384","0.0590905697559734"
"Min 1x pro Woche","1995","Hauptschule","weiblich","68","0.0189424046587126","0.0141613148003779","0.0237234945170473"
"Min 1x pro Woche","1995","Realschule","männlich","147","0.0924978667755789","0.0771279522930882","0.10786778125807"
"Min 1x pro Woche","1995","Realschule","weiblich","141","0.0653338732055079","0.0537094694756097","0.0769582769354061"
"Min 1x pro Woche","1995","(Fach-)Abitur","männlich","75","0.132845590829709","0.104633681077566","0.161057500581852"
"Min 1x pro Woche","1995","(Fach-)Abitur","weiblich","58","0.0918136387720529","0.0665785297027267","0.117048747841379"
"Min 1x pro Woche","1995","AkademikerIn","männlich","28","","",""
"Min 1x pro Woche","1995","AkademikerIn","weiblich","23","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","männlich","74","0.242972472418673","0.200462180746628","0.285482764090717"
"Min 1x pro Monat","1995","(noch) kein Abschluss","weiblich","59","0.167545029732976","0.134342122947107","0.200747936518845"
"Min 1x pro Monat","1995","Hauptschule","männlich","299","0.0885045402600711","0.0782862985214784","0.0987227819986638"
"Min 1x pro Monat","1995","Hauptschule","weiblich","240","0.0664381296758054","0.0577035431652828","0.0751727161863279"
"Min 1x pro Monat","1995","Realschule","männlich","262","0.18110870676807","0.160678885987319","0.201538527548821"
"Min 1x pro Monat","1995","Realschule","weiblich","329","0.16851505686944","0.150906661508413","0.186123452230467"
"Min 1x pro Monat","1995","(Fach-)Abitur","männlich","172","0.316748969580062","0.278080369617424","0.355417569542701"
"Min 1x pro Monat","1995","(Fach-)Abitur","weiblich","144","0.302728162250933","0.262577605383143","0.342878719118724"
"Min 1x pro Monat","1995","AkademikerIn","männlich","143","0.165412878419523","0.141835560336018","0.188990196503027"
"Min 1x pro Monat","1995","AkademikerIn","weiblich","122","0.153737129214103","0.128632516592123","0.178841741836083"
"Seltener","1995","(noch) kein Abschluss","männlich","74","0.1807967520656","0.142650589327114","0.218942914804085"
"Seltener","1995","(noch) kein Abschluss","weiblich","64","0.140333820311588","0.109453908514531","0.171213732108645"
"Seltener","1995","Hauptschule","männlich","923","0.303081435222733","0.286547096624331","0.319615773821134"
"Seltener","1995","Hauptschule","weiblich","848","0.25363205601989","0.238372543521615","0.268891568518165"
"Seltener","1995","Realschule","männlich","635","0.44973663214183","0.423346218464539","0.476127045819121"
"Seltener","1995","Realschule","weiblich","807","0.434289102762105","0.410972784808242","0.457605420715967"
"Seltener","1995","(Fach-)Abitur","männlich","175","0.302170685849028","0.264001625815311","0.340339745882745"
"Seltener","1995","(Fach-)Abitur","weiblich","180","0.383552722932384","0.341059017511512","0.426046428353256"
"Seltener","1995","AkademikerIn","männlich","454","0.433979468804438","0.402529183618347","0.46542975399053"
"Seltener","1995","AkademikerIn","weiblich","420","0.506840205337414","0.472043281066042","0.541637129608786"
"Nie","1995","(noch) kein Abschluss","männlich","181","0.338407655469851","0.291507418452877","0.385307892486825"
"Nie","1995","(noch) kein Abschluss","weiblich","289","0.473651000250529","0.429259881862788","0.518042118638271"
"Nie","1995","Hauptschule","männlich","1552","0.556687809244701","0.538815657825127","0.574559960664274"
"Nie","1995","Hauptschule","weiblich","1967","0.660987409645592","0.644385172758731","0.677589646532453"
"Nie","1995","Realschule","männlich","320","0.276437372788739","0.252711717989956","0.300163027587522"
"Nie","1995","Realschule","weiblich","459","0.331861967162947","0.309711388857045","0.354012545468849"
"Nie","1995","(Fach-)Abitur","männlich","132","0.238627378725254","0.203197516919035","0.274057240531474"
"Nie","1995","(Fach-)Abitur","weiblich","120","0.220105651261803","0.183898231091074","0.256313071432531"
"Nie","1995","AkademikerIn","männlich","329","0.362515084505168","0.332010023256211","0.393020145754124"
"Nie","1995","AkademikerIn","weiblich","228","0.316631560980691","0.28425609283411","0.349007029127273"
"Täglich","1996","(noch) kein Abschluss","männlich","","","",""
"Täglich","1996","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1996","Hauptschule","männlich","","","",""
"Täglich","1996","Hauptschule","weiblich","","","",""
"Täglich","1996","Realschule","männlich","","","",""
"Täglich","1996","Realschule","weiblich","","","",""
"Täglich","1996","(Fach-)Abitur","männlich","","","",""
"Täglich","1996","(Fach-)Abitur","weiblich","","","",""
"Täglich","1996","AkademikerIn","männlich","","","",""
"Täglich","1996","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","männlich","66","0.248366944635855","0.204282564263673","0.292451325008037"
"Min 1x pro Woche","1996","(noch) kein Abschluss","weiblich","66","0.210204053153972","0.173249526486716","0.247158579821228"
"Min 1x pro Woche","1996","Hauptschule","männlich","241","0.0792071935584035","0.0693457672511003","0.0890686198657067"
"Min 1x pro Woche","1996","Hauptschule","weiblich","97","0.0318188828539052","0.0255652209625335","0.038072544745277"
"Min 1x pro Woche","1996","Realschule","männlich","189","0.128664937162349","0.110973562682527","0.146356311642171"
"Min 1x pro Woche","1996","Realschule","weiblich","155","0.0799205793723688","0.0671387632762714","0.0927023954684663"
"Min 1x pro Woche","1996","(Fach-)Abitur","männlich","108","0.210416716098205","0.175550282138523","0.245283150057887"
"Min 1x pro Woche","1996","(Fach-)Abitur","weiblich","78","0.133911464883366","0.104060861500988","0.163762068265744"
"Min 1x pro Woche","1996","AkademikerIn","männlich","58","0.0610680638391121","0.0459364696332692","0.076199658044955"
"Min 1x pro Woche","1996","AkademikerIn","weiblich","26","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","männlich","76","0.281004775722155","0.235142588676636","0.326866962767674"
"Min 1x pro Monat","1996","(noch) kein Abschluss","weiblich","74","0.192785589836133","0.157007150872142","0.228564028800124"
"Min 1x pro Monat","1996","Hauptschule","männlich","419","0.138246889284204","0.12564326130183","0.150850517266579"
"Min 1x pro Monat","1996","Hauptschule","weiblich","279","0.0800011001654642","0.0703349116024783","0.0896672887284501"
"Min 1x pro Monat","1996","Realschule","männlich","334","0.239907129598243","0.21734428870837","0.262469970488116"
"Min 1x pro Monat","1996","Realschule","weiblich","398","0.206136852356974","0.18706902393371","0.225204680780238"
"Min 1x pro Monat","1996","(Fach-)Abitur","männlich","146","0.300375170245032","0.261161900089106","0.339588440400957"
"Min 1x pro Monat","1996","(Fach-)Abitur","weiblich","148","0.287741765416566","0.248060704018957","0.327422826814175"
"Min 1x pro Monat","1996","AkademikerIn","männlich","205","0.224569932984907","0.198200081855306","0.250939784114509"
"Min 1x pro Monat","1996","AkademikerIn","weiblich","152","0.175548879658982","0.149120347414289","0.201977411903675"
"Seltener","1996","(noch) kein Abschluss","männlich","86","0.20775039419052","0.166356445969684","0.249144342411357"
"Seltener","1996","(noch) kein Abschluss","weiblich","87","0.194551764295907","0.158649151542383","0.230454377049431"
"Seltener","1996","Hauptschule","männlich","1114","0.379514861774394","0.361795154321748","0.397234569227041"
"Seltener","1996","Hauptschule","weiblich","1027","0.315791092755107","0.299229277758777","0.332352907751438"
"Seltener","1996","Realschule","männlich","641","0.453227467303997","0.426924767412919","0.479530167195075"
"Seltener","1996","Realschule","weiblich","828","0.458439994738383","0.43495366598372","0.481926323493045"
"Seltener","1996","(Fach-)Abitur","männlich","177","0.30968395916264","0.270133477471108","0.349234440854172"
"Seltener","1996","(Fach-)Abitur","weiblich","189","0.383073270795688","0.340462360972687","0.425684180618688"
"Seltener","1996","AkademikerIn","männlich","486","0.48218511106738","0.450609285088694","0.513760937046067"
"Seltener","1996","AkademikerIn","weiblich","446","0.521894694015191","0.487193471139769","0.556595916890614"
"Nie","1996","(noch) kein Abschluss","männlich","141","0.262877885451469","0.217963893723535","0.307791877179403"
"Nie","1996","(noch) kein Abschluss","weiblich","240","0.402458592713987","0.357981718730866","0.446935466697109"
"Nie","1996","Hauptschule","männlich","1107","0.403031055382998","0.38511998307112","0.420942127694875"
"Nie","1996","Hauptschule","weiblich","1623","0.572388924225523","0.554761708776092","0.590016139674954"
"Nie","1996","Realschule","männlich","212","0.178200465935411","0.157980694731607","0.198420237139215"
"Nie","1996","Realschule","weiblich","348","0.255502573532275","0.234944622169033","0.276060524895516"
"Nie","1996","(Fach-)Abitur","männlich","94","0.179524154494124","0.146694766674212","0.212353542314036"
"Nie","1996","(Fach-)Abitur","weiblich","85","0.19527349890438","0.16052717253033","0.23001982527843"
"Nie","1996","AkademikerIn","männlich","213","0.2321768921086","0.205495981926338","0.258857802290862"
"Nie","1996","AkademikerIn","weiblich","172","0.275386774381584","0.244354312901425","0.306419235861743"
"Täglich","1997","(noch) kein Abschluss","männlich","","","",""
"Täglich","1997","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1997","Hauptschule","männlich","","","",""
"Täglich","1997","Hauptschule","weiblich","","","",""
"Täglich","1997","Realschule","männlich","","","",""
"Täglich","1997","Realschule","weiblich","","","",""
"Täglich","1997","(Fach-)Abitur","männlich","","","",""
"Täglich","1997","(Fach-)Abitur","weiblich","","","",""
"Täglich","1997","AkademikerIn","männlich","","","",""
"Täglich","1997","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","männlich","67","0.195029140837201","0.154872985731143","0.235185295943259"
"Min 1x pro Woche","1997","(noch) kein Abschluss","weiblich","66","0.193699209316427","0.15734684757287","0.230051571059985"
"Min 1x pro Woche","1997","Hauptschule","männlich","211","0.066803996723159","0.0575508485666251","0.0760571448796929"
"Min 1x pro Woche","1997","Hauptschule","weiblich","83","0.0264449920336276","0.0206191958710313","0.0322707881962239"
"Min 1x pro Woche","1997","Realschule","männlich","186","0.126760080940737","0.10907786536229","0.144442296519185"
"Min 1x pro Woche","1997","Realschule","weiblich","139","0.073309247079052","0.0609229147390098","0.0856955794190941"
"Min 1x pro Woche","1997","(Fach-)Abitur","männlich","113","0.216434071421339","0.181038656674126","0.251829486168551"
"Min 1x pro Woche","1997","(Fach-)Abitur","weiblich","64","0.0969506251663248","0.0708844957811075","0.123016754551542"
"Min 1x pro Woche","1997","AkademikerIn","männlich","65","0.0753883019538665","0.0587219232221639","0.092054680685569"
"Min 1x pro Woche","1997","AkademikerIn","weiblich","36","0.0542921308120409","0.0385509067062726","0.0700333549178092"
"Min 1x pro Monat","1997","(noch) kein Abschluss","männlich","72","0.220507317239417","0.178489855425283","0.262524779053551"
"Min 1x pro Monat","1997","(noch) kein Abschluss","weiblich","73","0.197861897465062","0.161215961147987","0.234507833782138"
"Min 1x pro Monat","1997","Hauptschule","männlich","391","0.121403803329041","0.109300256256943","0.133507350401138"
"Min 1x pro Monat","1997","Hauptschule","weiblich","248","0.0798191427342793","0.0699791802193027","0.0896591052492559"
"Min 1x pro Monat","1997","Realschule","männlich","302","0.221030324819331","0.198977468730772","0.243083180907889"
"Min 1x pro Monat","1997","Realschule","weiblich","376","0.203597809640278","0.184461917789711","0.222733701490844"
"Min 1x pro Monat","1997","(Fach-)Abitur","männlich","137","0.281230717755477","0.242587565052775","0.319873870458179"
"Min 1x pro Monat","1997","(Fach-)Abitur","weiblich","160","0.33272952966613","0.291220544320559","0.374238515011701"
"Min 1x pro Monat","1997","AkademikerIn","männlich","201","0.205709357671095","0.180192551119134","0.231226164223057"
"Min 1x pro Monat","1997","AkademikerIn","weiblich","158","0.1963688148576","0.168772174913524","0.223965454801677"
"Seltener","1997","(noch) kein Abschluss","männlich","92","0.246510150541152","0.202831582053748","0.290188719028556"
"Seltener","1997","(noch) kein Abschluss","weiblich","89","0.197257724175396","0.16065400275663","0.233861445594161"
"Seltener","1997","Hauptschule","männlich","1044","0.37377127557755","0.355841646242468","0.391700904912632"
"Seltener","1997","Hauptschule","weiblich","965","0.315715504549505","0.298839500443735","0.332591508655274"
"Seltener","1997","Realschule","männlich","645","0.445137342352212","0.418724301688934","0.471550383015489"
"Seltener","1997","Realschule","weiblich","825","0.461818225860431","0.438126540217564","0.485509911503298"
"Seltener","1997","(Fach-)Abitur","männlich","180","0.334240609518105","0.293695854846602","0.374785364189608"
"Seltener","1997","(Fach-)Abitur","weiblich","189","0.406754935613108","0.363480742966893","0.450029128259322"
"Seltener","1997","AkademikerIn","männlich","479","0.470562276529003","0.439053933178523","0.502070619879482"
"Seltener","1997","AkademikerIn","weiblich","409","0.451117855170226","0.416549706810452","0.485686003529999"
"Nie","1997","(noch) kein Abschluss","männlich","143","0.33795339138223","0.290014832194108","0.385891950570352"
"Nie","1997","(noch) kein Abschluss","weiblich","226","0.411181169043115","0.365919807058323","0.456442531027906"
"Nie","1997","Hauptschule","männlich","1151","0.438020924370251","0.419633988585562","0.456407860154939"
"Nie","1997","Hauptschule","weiblich","1618","0.578020360682589","0.560088694974167","0.595952026391011"
"Nie","1997","Realschule","männlich","227","0.20707225188772","0.185536680549819","0.228607823225622"
"Nie","1997","Realschule","weiblich","361","0.261274717420239","0.240396851268961","0.282152583571517"
"Nie","1997","(Fach-)Abitur","männlich","90","0.168094601305079","0.135953535552728","0.20023566705743"
"Nie","1997","(Fach-)Abitur","weiblich","82","0.163564909554438","0.130980738078711","0.196149081030165"
"Nie","1997","AkademikerIn","männlich","219","0.248340063846035","0.221066388303988","0.275613739388083"
"Nie","1997","AkademikerIn","weiblich","193","0.298221199160133","0.266440683784733","0.330001714535533"
"Täglich","1998","(noch) kein Abschluss","männlich","1","","",""
"Täglich","1998","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1998","Hauptschule","männlich","","","",""
"Täglich","1998","Hauptschule","weiblich","1","","",""
"Täglich","1998","Realschule","männlich","2","","",""
"Täglich","1998","Realschule","weiblich","2","","",""
"Täglich","1998","(Fach-)Abitur","männlich","1","","",""
"Täglich","1998","(Fach-)Abitur","weiblich","","","",""
"Täglich","1998","AkademikerIn","männlich","","","",""
"Täglich","1998","AkademikerIn","weiblich","1","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","männlich","48","0.125656715579768","0.0918370935761976","0.159476337583338"
"Min 1x pro Woche","1998","(noch) kein Abschluss","weiblich","58","0.168162897623388","0.133759257249536","0.202566537997241"
"Min 1x pro Woche","1998","Hauptschule","männlich","129","0.0353341538564293","0.0287429876035335","0.0419253201093251"
"Min 1x pro Woche","1998","Hauptschule","weiblich","56","0.0177550221306542","0.0131411002507986","0.0223689440105097"
"Min 1x pro Woche","1998","Realschule","männlich","134","0.0730232102712032","0.059930782353571","0.0861156381888354"
"Min 1x pro Woche","1998","Realschule","weiblich","115","0.0561378970292591","0.0456768786953326","0.0665989153631856"
"Min 1x pro Woche","1998","(Fach-)Abitur","männlich","78","0.126663746399477","0.0990923288046725","0.154235163994281"
"Min 1x pro Woche","1998","(Fach-)Abitur","weiblich","70","0.0950623392095568","0.0712540936424745","0.118870584776639"
"Min 1x pro Woche","1998","AkademikerIn","männlich","40","0.039253323264798","0.0276607093687366","0.0508459371608594"
"Min 1x pro Woche","1998","AkademikerIn","weiblich","30","0.0281121601618209","0.0172404768891076","0.0389838434345341"
"Min 1x pro Monat","1998","(noch) kein Abschluss","männlich","78","0.249030777089152","0.204907019583737","0.293154534594568"
