year,pgisced97,sampreg,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Primary Level,West,Seldom,0.21824,78,403,0.17786,0.25862
1998,Primary Level,West,Never,0.71017,325,403,0.66582,0.75452
1998,Lower Secondary Level,West,At least once per week,0.05956,145,2150,0.04956,0.06957
1998,Lower Secondary Level,West,At least once per month,0.11259,270,2150,0.09922,0.12595
1998,Lower Secondary Level,West,Seldom,0.24575,578,2150,0.22755,0.26395
1998,Lower Secondary Level,West,Never,0.58210,1157,2150,0.56125,0.60295
1998,Lower Secondary Level,East,At least once per week,0.11334,58,372,0.08108,0.14560
1998,Lower Secondary Level,East,At least once per month,0.12662,64,372,0.09278,0.16045
1998,Lower Secondary Level,East,Seldom,0.17944,76,372,0.14040,0.21849
1998,Lower Secondary Level,East,Never,0.58060,174,372,0.53039,0.63082
1998,Upper Secondary Level,West,At least once per week,0.04156,235,4903,0.03597,0.04715
1998,Upper Secondary Level,West,At least once per month,0.15976,845,4903,0.14950,0.17001
1998,Upper Secondary Level,West,Seldom,0.39464,2016,4903,0.38096,0.40832
1998,Upper Secondary Level,West,Never,0.40404,1807,4903,0.39031,0.41778
1998,Upper Secondary Level,East,At least once per week,0.04237,107,2085,0.03372,0.05102
1998,Upper Secondary Level,East,At least once per month,0.14120,287,2085,0.12625,0.15615
1998,Upper Secondary Level,East,Seldom,0.38861,885,2085,0.36768,0.40954
1998,Upper Secondary Level,East,Never,0.42781,806,2085,0.40657,0.44906
1998,Post-secondary Non-tertiary Level,West,At least once per month,0.27036,111,409,0.22726,0.31346
1998,Post-secondary Non-tertiary Level,West,Seldom,0.45801,198,409,0.40966,0.50635
1998,Post-secondary Non-tertiary Level,West,Never,0.21635,100,409,0.17639,0.25630
1998,First Stage of Tertiary Education,West,At least once per month,0.18387,113,559,0.15172,0.21601
1998,First Stage of Tertiary Education,West,Seldom,0.47493,292,559,0.43350,0.51637
1998,First Stage of Tertiary Education,West,Never,0.31035,154,559,0.27196,0.34874
1998,First Stage of Tertiary Education,East,At least once per month,0.13084,36,231,0.08726,0.17442
1998,First Stage of Tertiary Education,East,Seldom,0.45610,112,231,0.39173,0.52047
1998,First Stage of Tertiary Education,East,Never,0.39832,83,231,0.33505,0.46159
1998,Second Stage of Tertiary Education,West,At least once per week,0.03735,48,1099,0.02614,0.04857
1998,Second Stage of Tertiary Education,West,At least once per month,0.24367,273,1099,0.21827,0.26906
1998,Second Stage of Tertiary Education,West,Seldom,0.45203,500,1099,0.42259,0.48147
1998,Second Stage of Tertiary Education,West,Never,0.26695,278,1099,0.24078,0.29311
1998,Second Stage of Tertiary Education,East,At least once per month,0.11486,117,844,0.09333,0.13638
1998,Second Stage of Tertiary Education,East,Seldom,0.49454,466,844,0.46079,0.52830
1998,Second Stage of Tertiary Education,East,Never,0.36114,261,844,0.32872,0.39357
1999,No answer / don't know,West,At least once per month,0.21552,53,209,0.15964,0.27140
1999,No answer / don't know,West,Seldom,0.39480,90,209,0.32837,0.46123
1999,No answer / don't know,West,Never,0.27798,66,209,0.21710,0.33887
1999,Pre-primary Level,West,At least once per week,0.37236,73,206,0.30618,0.43854
1999,Pre-primary Level,West,At least once per month,0.38785,86,206,0.32115,0.45456
1999,Pre-primary Level,West,Seldom,0.21290,47,206,0.15687,0.26894
1999,Pre-primary Level,East,At least once per month,0.49524,44,44,0.34579,0.64468
1999,Primary Level,West,Seldom,0.27236,101,388,0.22800,0.31671
1999,Primary Level,West,Never,0.66500,287,388,0.61798,0.71203
1999,Lower Secondary Level,West,At least once per week,0.06992,166,2056,0.05890,0.08095
1999,Lower Secondary Level,West,At least once per month,0.11037,278,2056,0.09682,0.12392
1999,Lower Secondary Level,West,Seldom,0.28471,618,2056,0.26520,0.30422
1999,Lower Secondary Level,West,Never,0.53500,994,2056,0.51343,0.55656
1999,Lower Secondary Level,East,At least once per week,0.13428,66,368,0.09940,0.16917
1999,Lower Secondary Level,East,At least once per month,0.15288,70,368,0.11606,0.18970
1999,Lower Secondary Level,East,Seldom,0.21596,86,368,0.17386,0.25806
1999,Lower Secondary Level,East,Never,0.49687,146,368,0.44572,0.54803
1999,Upper Secondary Level,West,At least once per week,0.07174,377,4827,0.06446,0.07902
1999,Upper Secondary Level,West,At least once per month,0.16854,873,4827,0.15798,0.17910
1999,Upper Secondary Level,West,Seldom,0.42913,2141,4827,0.41517,0.44310
1999,Upper Secondary Level,West,Never,0.33059,1436,4827,0.31732,0.34387
1999,Upper Secondary Level,East,At least once per week,0.06444,145,2061,0.05384,0.07505
1999,Upper Secondary Level,East,At least once per month,0.16169,346,2061,0.14579,0.17759
1999,Upper Secondary Level,East,Seldom,0.42850,951,2061,0.40713,0.44987
1999,Upper Secondary Level,East,Never,0.34537,619,2061,0.32483,0.36590
1999,Post-secondary Non-tertiary Level,West,At least once per week,0.09343,35,427,0.06580,0.12107
1999,Post-secondary Non-tertiary Level,West,At least once per month,0.26672,116,427,0.22472,0.30872
1999,Post-secondary Non-tertiary Level,West,Seldom,0.42975,186,427,0.38274,0.47676
1999,Post-secondary Non-tertiary Level,West,Never,0.21010,90,427,0.17141,0.24879
1999,Post-secondary Non-tertiary Level,East,Seldom,0.35006,32,32,0.18215,0.51798
1999,First Stage of Tertiary Education,West,At least once per month,0.15284,94,541,0.12249,0.18319
1999,First Stage of Tertiary Education,West,Seldom,0.52218,320,541,0.48005,0.56431
1999,First Stage of Tertiary Education,West,Never,0.28620,127,541,0.24808,0.32432
1999,First Stage of Tertiary Education,East,At least once per month,0.16090,43,230,0.11331,0.20849
1999,First Stage of Tertiary Education,East,Seldom,0.49408,134,230,0.42933,0.55884
1999,First Stage of Tertiary Education,East,Never,0.30803,53,230,0.24823,0.36782
1999,Second Stage of Tertiary Education,West,At least once per week,0.05118,65,1098,0.03814,0.06422
1999,Second Stage of Tertiary Education,West,At least once per month,0.24362,292,1098,0.21821,0.26902
1999,Second Stage of Tertiary Education,West,Seldom,0.49123,543,1098,0.46165,0.52082
1999,Second Stage of Tertiary Education,West,Never,0.21397,198,1098,0.18970,0.23824
1999,Second Stage of Tertiary Education,East,At least once per week,0.03180,33,850,0.02000,0.04361
1999,Second Stage of Tertiary Education,East,At least once per month,0.15421,148,850,0.12992,0.17851
1999,Second Stage of Tertiary Education,East,Seldom,0.55981,504,850,0.52642,0.59320
1999,Second Stage of Tertiary Education,East,Never,0.25418,165,850,0.22489,0.28346
2001,No answer / don't know,West,At least once per month,0.35939,32,32,0.19048,0.52830
2001,Pre-primary Level,West,At least once per week,0.32655,132,368,0.27857,0.37453
2001,Pre-primary Level,West,At least once per month,0.47139,178,368,0.42032,0.52246
2001,Pre-primary Level,West,Seldom,0.17265,58,368,0.13398,0.21131
2001,Pre-primary Level,East,At least once per week,0.31870,52,125,0.23668,0.40071
2001,Pre-primary Level,East,At least once per month,0.48688,73,125,0.39890,0.57485
2001,Primary Level,West,Seldom,0.22863,61,270,0.17845,0.27882
2001,Primary Level,West,Never,0.66154,209,270,0.60499,0.71808
2001,Lower Secondary Level,West,At least once per week,0.07649,230,2601,0.06627,0.08671
2001,Lower Secondary Level,West,At least once per month,0.10160,308,2601,0.08999,0.11322
2001,Lower Secondary Level,West,Seldom,0.24730,683,2601,0.23072,0.26389
2001,Lower Secondary Level,West,Never,0.57461,1380,2601,0.55560,0.59361
2001,Lower Secondary Level,East,At least once per week,0.09588,61,449,0.06862,0.12315
2001,Lower Secondary Level,East,At least once per month,0.18496,98,449,0.14901,0.22092
2001,Lower Secondary Level,East,Seldom,0.18481,90,449,0.14887,0.22075
2001,Lower Secondary Level,East,Never,0.53435,200,449,0.48815,0.58054
2001,Upper Secondary Level,West,At least once per week,0.06801,609,8514,0.06266,0.07336
2001,Upper Secondary Level,West,At least once per month,0.15637,1382,8514,0.14866,0.16409
2001,Upper Secondary Level,West,Seldom,0.39422,3477,8514,0.38384,0.40460
2001,Upper Secondary Level,West,Never,0.38140,3046,8514,0.37108,0.39172
2001,Upper Secondary Level,East,At least once per week,0.06308,205,2986,0.05436,0.07180
2001,Upper Secondary Level,East,At least once per month,0.16560,496,2986,0.15227,0.17894
2001,Upper Secondary Level,East,Seldom,0.38901,1240,2986,0.37152,0.40650
2001,Upper Secondary Level,East,Never,0.38230,1045,2986,0.36487,0.39974
2001,Post-secondary Non-tertiary Level,West,At least once per week,0.08985,79,940,0.07155,0.10814
2001,Post-secondary Non-tertiary Level,West,At least once per month,0.24138,227,940,0.21401,0.26875
2001,Post-secondary Non-tertiary Level,West,Seldom,0.41781,410,940,0.38626,0.44935
2001,Post-secondary Non-tertiary Level,West,Never,0.25096,224,940,0.22323,0.27869
2001,Post-secondary Non-tertiary Level,East,At least once per month,0.39958,46,87,0.29605,0.50310
2001,Post-secondary Non-tertiary Level,East,Seldom,0.25674,41,87,0.16442,0.34907
2001,First Stage of Tertiary Education,West,At least once per week,0.04890,59,1223,0.03680,0.06099
2001,First Stage of Tertiary Education,West,At least once per month,0.18016,229,1223,0.15861,0.20171
2001,First Stage of Tertiary Education,West,Seldom,0.45593,595,1223,0.42800,0.48385
2001,First Stage of Tertiary Education,West,Never,0.31502,340,1223,0.28897,0.34106
2001,First Stage of Tertiary Education,East,At least once per month,0.14308,69,430,0.10995,0.17622
2001,First Stage of Tertiary Education,East,Seldom,0.46219,218,430,0.41501,0.50937
2001,First Stage of Tertiary Education,East,Never,0.36922,143,430,0.32355,0.41488
2001,Second Stage of Tertiary Education,West,At least once per week,0.06762,150,2314,0.05739,0.07785
2001,Second Stage of Tertiary Education,West,At least once per month,0.23186,548,2314,0.21466,0.24905
2001,Second Stage of Tertiary Education,West,Seldom,0.47031,1099,2314,0.44997,0.49065
2001,Second Stage of Tertiary Education,West,Never,0.23021,517,2314,0.21306,0.24737
2001,Second Stage of Tertiary Education,East,At least once per week,0.04288,44,1213,0.03147,0.05429
2001,Second Stage of Tertiary Education,East,At least once per month,0.17331,226,1213,0.15200,0.19462
2001,Second Stage of Tertiary Education,East,Seldom,0.53033,679,1213,0.50223,0.55843
2001,Second Stage of Tertiary Education,East,Never,0.25348,264,1213,0.22899,0.27797
2003,No answer / don't know,West,At least once per month,0.40350,72,129,0.31851,0.48849
2003,No answer / don't know,West,Seldom,0.33246,57,129,0.25085,0.41408
2003,Pre-primary Level,West,At least once per week,0.22580,117,438,0.18660,0.26500
2003,Pre-primary Level,West,At least once per month,0.49937,220,438,0.45249,0.54625
2003,Pre-primary Level,West,Seldom,0.24408,101,438,0.20380,0.28435
2003,Pre-primary Level,East,At least once per week,0.24173,41,155,0.17411,0.30935
2003,Pre-primary Level,East,At least once per month,0.50901,79,155,0.43006,0.58797
2003,Pre-primary Level,East,Seldom,0.21136,35,155,0.14687,0.27584
2003,Primary Level,West,Seldom,0.17696,44,234,0.12796,0.22596
2003,Primary Level,West,Never,0.72512,190,234,0.66780,0.78245
2003,Lower Secondary Level,West,At least once per week,0.06450,153,2312,0.05448,0.07451
2003,Lower Secondary Level,West,At least once per month,0.11504,312,2312,0.10203,0.12805
2003,Lower Secondary Level,West,Seldom,0.21866,540,2312,0.20181,0.23551
2003,Lower Secondary Level,West,Never,0.60180,1307,2312,0.58184,0.62176
2003,Lower Secondary Level,East,At least once per week,0.06378,34,408,0.04004,0.08753
2003,Lower Secondary Level,East,At least once per month,0.20645,95,408,0.16713,0.24578
2003,Lower Secondary Level,East,Seldom,0.21302,96,408,0.17324,0.25280
2003,Lower Secondary Level,East,Never,0.51674,183,408,0.46819,0.56529
2003,Upper Secondary Level,West,At least once per week,0.03577,342,8263,0.03177,0.03978
2003,Upper Secondary Level,West,At least once per month,0.13385,1242,8263,0.12651,0.14119
2003,Upper Secondary Level,West,Seldom,0.39069,3356,8263,0.38017,0.40121
2003,Upper Secondary Level,West,Never,0.43969,3323,8263,0.42898,0.45039
2003,Upper Secondary Level,East,At least once per week,0.03891,126,2801,0.03175,0.04607
2003,Upper Secondary Level,East,At least once per month,0.15273,396,2801,0.13940,0.16605
2003,Upper Secondary Level,East,Seldom,0.37207,1146,2801,0.35417,0.38997
2003,Upper Secondary Level,East,Never,0.43629,1133,2801,0.41792,0.45466
2003,Post-secondary Non-tertiary Level,West,At least once per week,0.03491,42,1007,0.02356,0.04625
2003,Post-secondary Non-tertiary Level,West,At least once per month,0.23010,233,1007,0.20409,0.25611
2003,Post-secondary Non-tertiary Level,West,Seldom,0.45082,475,1007,0.42007,0.48157
2003,Post-secondary Non-tertiary Level,West,Never,0.28417,257,1007,0.25630,0.31204
2003,Post-secondary Non-tertiary Level,East,At least once per month,0.30725,45,107,0.21942,0.39507
2003,Post-secondary Non-tertiary Level,East,Seldom,0.36188,62,107,0.27040,0.45336
2003,First Stage of Tertiary Education,West,At least once per week,0.02801,33,1228,0.01878,0.03725
2003,First Stage of Tertiary Education,West,At least once per month,0.14545,186,1228,0.12573,0.16518
2003,First Stage of Tertiary Education,West,Seldom,0.45736,611,1228,0.42948,0.48523
2003,First Stage of Tertiary Education,West,Never,0.36918,398,1228,0.34217,0.39618
2003,First Stage of Tertiary Education,East,At least once per month,0.12430,54,442,0.09351,0.15509
2003,First Stage of Tertiary Education,East,Seldom,0.47280,226,442,0.42620,0.51940
2003,First Stage of Tertiary Education,East,Never,0.38544,162,442,0.34002,0.43087
2003,Second Stage of Tertiary Education,West,At least once per week,0.03879,105,3051,0.03194,0.04564
2003,Second Stage of Tertiary Education,West,At least once per month,0.24809,711,3051,0.23276,0.26342
2003,Second Stage of Tertiary Education,West,Seldom,0.46164,1515,3051,0.44395,0.47934
2003,Second Stage of Tertiary Education,West,Never,0.25147,720,3051,0.23608,0.26687
2003,Second Stage of Tertiary Education,East,At least once per month,0.15491,221,1269,0.13499,0.17483
2003,Second Stage of Tertiary Education,East,Seldom,0.51741,717,1269,0.48991,0.54492
2003,Second Stage of Tertiary Education,East,Never,0.31331,331,1269,0.28778,0.33884
2005,No answer / don't know,West,At least once per week,0.19506,46,202,0.14028,0.24984
2005,No answer / don't know,West,At least once per month,0.33276,82,202,0.26761,0.39790
2005,No answer / don't know,West,Seldom,0.30970,74,202,0.24578,0.37362
2005,Pre-primary Level,West,At least once per week,0.27451,169,487,0.23483,0.31418
2005,Pre-primary Level,West,At least once per month,0.48804,230,487,0.44360,0.53248
2005,Pre-primary Level,West,Seldom,0.19875,88,487,0.16327,0.23423
2005,Pre-primary Level,East,At least once per week,0.25356,39,140,0.18123,0.32588
2005,Pre-primary Level,East,At least once per month,0.42654,62,140,0.34432,0.50876
2005,Pre-primary Level,East,Seldom,0.29692,39,140,0.22096,0.37287
2005,Primary Level,West,Seldom,0.18749,39,200,0.13326,0.24172
2005,Primary Level,West,Never,0.63002,161,200,0.56294,0.69710
2005,Lower Secondary Level,West,At least once per week,0.06744,150,2044,0.05656,0.07831
2005,Lower Secondary Level,West,At least once per month,0.13328,285,2044,0.11855,0.14802
2005,Lower Secondary Level,West,Seldom,0.26379,542,2044,0.24468,0.28290
2005,Lower Secondary Level,West,Never,0.53548,1067,2044,0.51386,0.55711
2005,Lower Secondary Level,East,At least once per week,0.08935,31,337,0.05885,0.11985
2005,Lower Secondary Level,East,At least once per month,0.17788,67,337,0.13699,0.21877
2005,Lower Secondary Level,East,Seldom,0.28109,97,337,0.23302,0.32916
2005,Lower Secondary Level,East,Never,0.45167,142,337,0.39846,0.50489
2005,Upper Secondary Level,West,At least once per week,0.05431,439,7585,0.04921,0.05941
2005,Upper Secondary Level,West,At least once per month,0.14873,1216,7585,0.14072,0.15674
2005,Upper Secondary Level,West,Seldom,0.44266,3403,7585,0.43148,0.45384
2005,Upper Secondary Level,West,Never,0.35429,2527,7585,0.34353,0.36506
2005,Upper Secondary Level,East,At least once per week,0.04234,121,2611,0.03461,0.05006
2005,Upper Secondary Level,East,At least once per month,0.15214,386,2611,0.13836,0.16592
2005,Upper Secondary Level,East,Seldom,0.43747,1194,2611,0.41844,0.45651
2005,Upper Secondary Level,East,Never,0.36805,910,2611,0.34955,0.38655
2005,Post-secondary Non-tertiary Level,West,At least once per week,0.05566,50,963,0.04117,0.07014
2005,Post-secondary Non-tertiary Level,West,At least once per month,0.24397,238,963,0.21683,0.27111
2005,Post-secondary Non-tertiary Level,West,Seldom,0.48759,488,963,0.45601,0.51918
2005,Post-secondary Non-tertiary Level,West,Never,0.21278,187,963,0.18692,0.23864
2005,Post-secondary Non-tertiary Level,East,At least once per month,0.25334,42,120,0.17520,0.33149
2005,Post-secondary Non-tertiary Level,East,Seldom,0.44390,78,120,0.35463,0.53317
2005,First Stage of Tertiary Education,West,At least once per week,0.04416,51,1130,0.03217,0.05614
2005,First Stage of Tertiary Education,West,At least once per month,0.15413,169,1130,0.13307,0.17519
2005,First Stage of Tertiary Education,West,Seldom,0.50253,612,1130,0.47337,0.53170
2005,First Stage of Tertiary Education,West,Never,0.29918,298,1130,0.27247,0.32589
2005,First Stage of Tertiary Education,East,At least once per month,0.12593,53,411,0.09382,0.15805
2005,First Stage of Tertiary Education,East,Seldom,0.52193,221,411,0.47358,0.57028
2005,First Stage of Tertiary Education,East,Never,0.33433,137,411,0.28866,0.37999
2005,Second Stage of Tertiary Education,West,At least once per week,0.05656,146,2897,0.04815,0.06497
2005,Second Stage of Tertiary Education,West,At least once per month,0.25256,715,2897,0.23674,0.26839
2005,Second Stage of Tertiary Education,West,Seldom,0.47812,1472,2897,0.45993,0.49632
2005,Second Stage of Tertiary Education,West,Never,0.21275,564,2897,0.19785,0.22766
2005,Second Stage of Tertiary Education,East,At least once per week,0.04116,50,1247,0.03013,0.05219
2005,Second Stage of Tertiary Education,East,At least once per month,0.19030,219,1247,0.16851,0.21210
2005,Second Stage of Tertiary Education,East,Seldom,0.53392,718,1247,0.50622,0.56162
2005,Second Stage of Tertiary Education,East,Never,0.23462,260,1247,0.21109,0.25815
2007,No answer / don't know,West,At least once per week,0.16821,56,255,0.12221,0.21421
2007,No answer / don't know,West,At least once per month,0.29985,91,255,0.24350,0.35620
2007,No answer / don't know,West,Seldom,0.37050,77,255,0.31110,0.42989
2007,No answer / don't know,West,Never,0.16145,31,255,0.11620,0.20670
2007,Pre-primary Level,West,At least once per week,0.25769,86,253,0.20369,0.31169
2007,Pre-primary Level,West,At least once per month,0.43915,113,253,0.37788,0.50043
2007,Pre-primary Level,West,Seldom,0.28230,54,253,0.22672,0.33787
2007,Pre-primary Level,East,At least once per month,0.44544,31,31,0.26759,0.62329
2007,Primary Level,West,Seldom,0.18054,33,175,0.12338,0.23769
2007,Primary Level,West,Never,0.71977,142,175,0.65304,0.78650
2007,Lower Secondary Level,West,At least once per week,0.05590,109,1859,0.04546,0.06635
2007,Lower Secondary Level,West,At least once per month,0.12330,246,1859,0.10835,0.13825
2007,Lower Secondary Level,West,Seldom,0.26714,497,1859,0.24702,0.28726
2007,Lower Secondary Level,West,Never,0.55366,1007,1859,0.53106,0.57626
2007,Lower Secondary Level,East,At least once per week,0.08633,37,330,0.05598,0.11668
2007,Lower Secondary Level,East,At least once per month,0.15226,55,330,0.11343,0.19108
2007,Lower Secondary Level,East,Seldom,0.28354,87,330,0.23484,0.33224
2007,Lower Secondary Level,East,Never,0.47788,151,330,0.42390,0.53185
2007,Upper Secondary Level,West,At least once per week,0.05562,426,7653,0.05048,0.06075
2007,Upper Secondary Level,West,At least once per month,0.15208,1252,7653,0.14404,0.16013
2007,Upper Secondary Level,West,Seldom,0.43933,3413,7653,0.42821,0.45046
2007,Upper Secondary Level,West,Never,0.35297,2562,7653,0.34226,0.36367
2007,Upper Secondary Level,East,At least once per week,0.04634,108,2609,0.03827,0.05441
2007,Upper Secondary Level,East,At least once per month,0.14229,366,2609,0.12888,0.15570
2007,Upper Secondary Level,East,Seldom,0.43892,1212,2609,0.41987,0.45797
2007,Upper Secondary Level,East,Never,0.37245,923,2609,0.35389,0.39100
2007,Post-secondary Non-tertiary Level,West,At least once per week,0.06581,61,1000,0.05044,0.08119
2007,Post-secondary Non-tertiary Level,West,At least once per month,0.21759,225,1000,0.19201,0.24318
2007,Post-secondary Non-tertiary Level,West,Seldom,0.50782,516,1000,0.47682,0.53882
2007,Post-secondary Non-tertiary Level,West,Never,0.20878,198,1000,0.18357,0.23398
2007,Post-secondary Non-tertiary Level,East,At least once per month,0.24040,35,123,0.16457,0.31622
2007,Post-secondary Non-tertiary Level,East,Seldom,0.50399,88,123,0.41527,0.59271
2007,First Stage of Tertiary Education,West,At least once per week,0.04282,47,1123,0.03097,0.05466
2007,First Stage of Tertiary Education,West,At least once per month,0.15090,183,1123,0.12995,0.17184
2007,First Stage of Tertiary Education,West,Seldom,0.54243,607,1123,0.51328,0.57158
2007,First Stage of Tertiary Education,West,Never,0.26386,286,1123,0.23807,0.28964
2007,First Stage of Tertiary Education,East,At least once per month,0.15477,50,395,0.11906,0.19048
2007,First Stage of Tertiary Education,East,Seldom,0.51832,215,395,0.46899,0.56766
2007,First Stage of Tertiary Education,East,Never,0.31293,130,395,0.26714,0.35872
2007,Second Stage of Tertiary Education,West,At least once per week,0.05073,141,3073,0.04297,0.05849
2007,Second Stage of Tertiary Education,West,At least once per month,0.24652,730,3073,0.23128,0.26176
2007,Second Stage of Tertiary Education,West,Seldom,0.50151,1566,3073,0.48383,0.51919
2007,Second Stage of Tertiary Education,West,Never,0.20123,636,3073,0.18706,0.21541
2007,Second Stage of Tertiary Education,East,At least once per week,0.04057,54,1294,0.02982,0.05132
2007,Second Stage of Tertiary Education,East,At least once per month,0.18133,233,1294,0.16033,0.20233
2007,Second Stage of Tertiary Education,East,Seldom,0.55687,751,1294,0.52979,0.58395
2007,Second Stage of Tertiary Education,East,Never,0.22123,256,1294,0.19860,0.24385
2008,No answer / don't know,West,At least once per week,0.16622,50,252,0.12017,0.21228
2008,No answer / don't know,West,At least once per month,0.35073,96,252,0.29169,0.40977
2008,No answer / don't know,West,Seldom,0.33118,75,252,0.27296,0.38941
2008,No answer / don't know,West,Never,0.15186,31,252,0.10746,0.19626
2008,Pre-primary Level,West,At least once per week,0.24238,63,259,0.19009,0.29467
2008,Pre-primary Level,West,At least once per month,0.42676,118,259,0.36641,0.48712
2008,Pre-primary Level,West,Seldom,0.28784,78,259,0.23259,0.34309
2008,Pre-primary Level,East,At least once per month,0.63243,45,45,0.48996,0.77489
2008,Primary Level,West,Seldom,0.23842,32,153,0.17068,0.30617
2008,Primary Level,West,Never,0.67546,121,153,0.60103,0.74990
2008,Lower Secondary Level,West,At least once per week,0.03422,60,1703,0.02558,0.04285
2008,Lower Secondary Level,West,At least once per month,0.12666,223,1703,0.11086,0.14246
2008,Lower Secondary Level,West,Seldom,0.24837,409,1703,0.22784,0.26890
2008,Lower Secondary Level,West,Never,0.59075,1011,1703,0.56739,0.61411
2008,Lower Secondary Level,East,At least once per month,0.18408,59,281,0.13869,0.22948
2008,Lower Secondary Level,East,Seldom,0.23816,79,281,0.18827,0.28806
2008,Lower Secondary Level,East,Never,0.50573,143,281,0.44717,0.56429
2008,Upper Secondary Level,West,At least once per week,0.03102,221,7204,0.02702,0.03503
2008,Upper Secondary Level,West,At least once per month,0.13432,987,7204,0.12644,0.14219
2008,Upper Secondary Level,West,Seldom,0.41412,3000,7204,0.40274,0.42549
2008,Upper Secondary Level,West,Never,0.42054,2996,7204,0.40914,0.43195
2008,Upper Secondary Level,East,At least once per week,0.02337,49,2495,0.01744,0.02930
2008,Upper Secondary Level,East,At least once per month,0.13349,312,2495,0.12014,0.14684
2008,Upper Secondary Level,East,Seldom,0.39362,1061,2495,0.37444,0.41279
2008,Upper Secondary Level,East,Never,0.44952,1073,2495,0.43000,0.46904
2008,Post-secondary Non-tertiary Level,West,At least once per week,0.04418,34,922,0.03091,0.05746
2008,Post-secondary Non-tertiary Level,West,At least once per month,0.19836,175,922,0.17261,0.22412
2008,Post-secondary Non-tertiary Level,West,Seldom,0.49551,475,922,0.46322,0.52780
2008,Post-secondary Non-tertiary Level,West,Never,0.26194,238,922,0.23355,0.29034
2008,Post-secondary Non-tertiary Level,East,At least once per month,0.21640,33,153,0.15093,0.28186
2008,Post-secondary Non-tertiary Level,East,Seldom,0.50396,87,153,0.42448,0.58345
2008,Post-secondary Non-tertiary Level,East,Never,0.22780,33,153,0.16113,0.29448
2008,First Stage of Tertiary Education,West,At least once per month,0.13367,141,1026,0.11284,0.15451
2008,First Stage of Tertiary Education,West,Seldom,0.53333,552,1026,0.50279,0.56387
2008,First Stage of Tertiary Education,West,Never,0.32240,333,1026,0.29378,0.35101
2008,First Stage of Tertiary Education,East,At least once per month,0.10542,37,374,0.07425,0.13658
2008,First Stage of Tertiary Education,East,Seldom,0.47549,174,374,0.42481,0.52618
2008,First Stage of Tertiary Education,East,Never,0.41162,163,374,0.36168,0.46156
2008,Second Stage of Tertiary Education,West,At least once per week,0.02985,79,2939,0.02370,0.03601
2008,Second Stage of Tertiary Education,West,At least once per month,0.22806,606,2939,0.21289,0.24324
2008,Second Stage of Tertiary Education,West,Seldom,0.48729,1504,2939,0.46921,0.50536
2008,Second Stage of Tertiary Education,West,Never,0.25480,750,2939,0.23904,0.27055
2008,Second Stage of Tertiary Education,East,At least once per month,0.16612,202,1224,0.14527,0.18698
2008,Second Stage of Tertiary Education,East,Seldom,0.50634,681,1224,0.47832,0.53436
2008,Second Stage of Tertiary Education,East,Never,0.30855,341,1224,0.28267,0.33444
2009,No answer / don't know,West,At least once per week,0.20548,53,226,0.15268,0.25827
2009,No answer / don't know,West,At least once per month,0.39897,93,226,0.33498,0.46296
2009,No answer / don't know,West,Seldom,0.30726,80,226,0.24698,0.36755
2009,No answer / don't know,East,At least once per month,0.33158,32,32,0.16585,0.49731
2009,Pre-primary Level,West,At least once per week,0.24329,69,256,0.19062,0.29595
2009,Pre-primary Level,West,At least once per month,0.52461,128,256,0.46331,0.58590
2009,Pre-primary Level,West,Seldom,0.23112,59,256,0.17938,0.28286
2009,Primary Level,West,Seldom,0.29489,42,144,0.22015,0.36963
2009,Primary Level,West,Never,0.65159,102,144,0.57350,0.72969
2009,Lower Secondary Level,West,At least once per week,0.05032,76,1510,0.03929,0.06135
2009,Lower Secondary Level,West,At least once per month,0.13087,200,1510,0.11385,0.14789
2009,Lower Secondary Level,West,Seldom,0.27223,428,1510,0.24977,0.29469
2009,Lower Secondary Level,West,Never,0.54658,806,1510,0.52146,0.57170
2009,Lower Secondary Level,East,At least once per month,0.15800,45,233,0.11106,0.20493
2009,Lower Secondary Level,East,Seldom,0.30804,76,233,0.24863,0.36745
2009,Lower Secondary Level,East,Never,0.43601,112,233,0.37220,0.49982
2009,Upper Secondary Level,West,At least once per week,0.05272,367,6633,0.04734,0.05809
2009,Upper Secondary Level,West,At least once per month,0.15331,1007,6633,0.14464,0.16199
2009,Upper Secondary Level,West,Seldom,0.46636,3121,6633,0.45435,0.47837
2009,Upper Secondary Level,West,Never,0.32761,2138,6633,0.31631,0.33891
2009,Upper Secondary Level,East,At least once per week,0.04094,84,2385,0.03299,0.04890
2009,Upper Secondary Level,East,At least once per month,0.13542,303,2385,0.12168,0.14915
2009,Upper Secondary Level,East,Seldom,0.48981,1201,2385,0.46974,0.50988
2009,Upper Secondary Level,East,Never,0.33383,797,2385,0.31490,0.35276
2009,Post-secondary Non-tertiary Level,West,At least once per week,0.05899,40,843,0.04308,0.07491
2009,Post-secondary Non-tertiary Level,West,At least once per month,0.25234,197,843,0.22300,0.28168
2009,Post-secondary Non-tertiary Level,West,Seldom,0.49453,444,843,0.46076,0.52830
2009,Post-secondary Non-tertiary Level,West,Never,0.19413,162,843,0.16741,0.22085
2009,Post-secondary Non-tertiary Level,East,At least once per month,0.26147,42,115,0.18080,0.34214
2009,Post-secondary Non-tertiary Level,East,Seldom,0.46839,73,115,0.37679,0.55999
