year,age_gr,quintil_oecd,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,30-45 y.,2nd Quintile,Important,0.24559,375,1586,0.22440,0.26678
2016,30-45 y.,2nd Quintile,Less important,0.05454,52,1586,0.04336,0.06572
2016,30-45 y.,3rd Quintile,Very important,0.68458,1025,1379,0.66005,0.70912
2016,30-45 y.,3rd Quintile,Important,0.24160,311,1379,0.21900,0.26420
2016,30-45 y.,3rd Quintile,Less important,0.06423,43,1379,0.05128,0.07717
2016,30-45 y.,4th Quintile,Very important,0.71051,1009,1323,0.68606,0.73496
2016,30-45 y.,4th Quintile,Important,0.25418,314,1323,0.23071,0.27765
2016,30-45 y.,5th Quintile,Very important,0.73057,856,1090,0.70422,0.75692
2016,30-45 y.,5th Quintile,Important,0.23109,234,1090,0.20606,0.25613
2016,46-65 y.,1st Quintile,Very important,0.46665,717,1398,0.44048,0.49281
2016,46-65 y.,1st Quintile,Important,0.31371,445,1398,0.28938,0.33804
2016,46-65 y.,1st Quintile,Less important,0.15038,154,1398,0.13163,0.16912
2016,46-65 y.,1st Quintile,Unimportant,0.05882,82,1398,0.04649,0.07116
2016,46-65 y.,2nd Quintile,Very important,0.57285,869,1466,0.54752,0.59818
2016,46-65 y.,2nd Quintile,Important,0.29029,459,1466,0.26705,0.31353
2016,46-65 y.,2nd Quintile,Less important,0.08827,93,1466,0.07375,0.10280
2016,46-65 y.,2nd Quintile,Unimportant,0.03608,45,1466,0.02653,0.04563
2016,46-65 y.,3rd Quintile,Very important,0.56824,932,1523,0.54335,0.59312
2016,46-65 y.,3rd Quintile,Important,0.31079,474,1523,0.28754,0.33404
2016,46-65 y.,3rd Quintile,Less important,0.08314,83,1523,0.06927,0.09701
2016,46-65 y.,3rd Quintile,Unimportant,0.03213,34,1523,0.02327,0.04099
2016,46-65 y.,4th Quintile,Very important,0.63342,1193,1827,0.61132,0.65552
2016,46-65 y.,4th Quintile,Important,0.28057,516,1827,0.25996,0.30118
2016,46-65 y.,4th Quintile,Less important,0.05761,83,1827,0.04692,0.06830
2016,46-65 y.,4th Quintile,Unimportant,0.02525,35,1827,0.01806,0.03245
2016,46-65 y.,5th Quintile,Very important,0.67124,1640,2304,0.65205,0.69042
2016,46-65 y.,5th Quintile,Important,0.25823,588,2304,0.24035,0.27610
2016,46-65 y.,5th Quintile,Less important,0.05229,76,2304,0.04320,0.06138
2016,66 and older,1st Quintile,Very important,0.32407,260,663,0.28842,0.35973
2016,66 and older,1st Quintile,Important,0.37096,264,663,0.33416,0.40776
2016,66 and older,1st Quintile,Less important,0.10078,56,663,0.07785,0.12372
2016,66 and older,1st Quintile,Unimportant,0.14142,83,663,0.11488,0.16797
2016,66 and older,2nd Quintile,Very important,0.46289,617,1166,0.43425,0.49152
2016,66 and older,2nd Quintile,Important,0.33116,399,1166,0.30413,0.35818
2016,66 and older,2nd Quintile,Less important,0.07897,62,1166,0.06348,0.09445
2016,66 and older,2nd Quintile,Unimportant,0.08205,88,1166,0.06629,0.09781
2016,66 and older,3rd Quintile,Very important,0.46283,532,1005,0.43199,0.49367
2016,66 and older,3rd Quintile,Important,0.34029,354,1005,0.31099,0.36960
2016,66 and older,3rd Quintile,Less important,0.07177,56,1005,0.05580,0.08773
2016,66 and older,3rd Quintile,Unimportant,0.08269,63,1005,0.06565,0.09973
2016,66 and older,4th Quintile,Very important,0.54592,492,807,0.51155,0.58030
2016,66 and older,4th Quintile,Important,0.27337,237,807,0.24260,0.30413
2016,66 and older,4th Quintile,Less important,0.06266,41,807,0.04593,0.07940
2016,66 and older,4th Quintile,Unimportant,0.06669,37,807,0.04947,0.08392
2016,66 and older,5th Quintile,Very important,0.60346,605,881,0.57114,0.63578
2016,66 and older,5th Quintile,Important,0.27165,276,881,0.24226,0.30104
2021,17-29 y.,1st Quintile,Very important,0.52762,476,827,0.49357,0.56167
2021,17-29 y.,1st Quintile,Important,0.26678,263,827,0.23662,0.29694
2021,17-29 y.,1st Quintile,Less important,0.06590,88,827,0.04898,0.08282
2021,17-29 y.,2nd Quintile,Very important,0.50095,332,566,0.45972,0.54218
2021,17-29 y.,2nd Quintile,Important,0.31948,185,566,0.28103,0.35792
2021,17-29 y.,2nd Quintile,Less important,0.07466,49,566,0.05298,0.09633
2021,17-29 y.,3rd Quintile,Very important,0.57371,278,442,0.52756,0.61987
2021,17-29 y.,3rd Quintile,Important,0.23473,131,442,0.19517,0.27428
2021,17-29 y.,3rd Quintile,Less important,0.06365,33,442,0.04087,0.08644
2021,17-29 y.,4th Quintile,Very important,0.57709,280,445,0.53114,0.62304
2021,17-29 y.,4th Quintile,Important,0.28100,125,445,0.23919,0.32281
2021,17-29 y.,4th Quintile,Less important,0.07261,40,445,0.04848,0.09675
2021,17-29 y.,5th Quintile,Very important,0.58117,203,289,0.52419,0.63815
2021,17-29 y.,5th Quintile,Important,0.28792,86,289,0.23562,0.34021
2021,30-45 y.,1st Quintile,Very important,0.53358,505,799,0.49897,0.56819
2021,30-45 y.,1st Quintile,Important,0.26253,239,799,0.23200,0.29306
2021,30-45 y.,1st Quintile,Less important,0.09022,55,799,0.07034,0.11010
2021,30-45 y.,2nd Quintile,Very important,0.60322,609,893,0.57111,0.63532
2021,30-45 y.,2nd Quintile,Important,0.28708,233,893,0.25739,0.31676
2021,30-45 y.,2nd Quintile,Less important,0.08782,51,893,0.06924,0.10639
2021,30-45 y.,3rd Quintile,Very important,0.67606,549,802,0.64365,0.70847
2021,30-45 y.,3rd Quintile,Important,0.25889,218,802,0.22856,0.28923
2021,30-45 y.,3rd Quintile,Less important,0.05027,35,802,0.03514,0.06540
2021,30-45 y.,4th Quintile,Very important,0.65161,550,779,0.61813,0.68509
2021,30-45 y.,4th Quintile,Important,0.24163,197,779,0.21155,0.27171
2021,30-45 y.,4th Quintile,Less important,0.06713,32,779,0.04954,0.08471
2021,30-45 y.,5th Quintile,Very important,0.69775,594,772,0.66533,0.73016
2021,30-45 y.,5th Quintile,Important,0.23030,178,772,0.20058,0.26002
2021,46-65 y.,1st Quintile,Very important,0.43384,404,889,0.40124,0.46643
2021,46-65 y.,1st Quintile,Important,0.29143,288,889,0.26154,0.32131
2021,46-65 y.,1st Quintile,Less important,0.13011,118,889,0.10798,0.15224
2021,46-65 y.,1st Quintile,Unimportant,0.10741,79,889,0.08704,0.12777
2021,46-65 y.,2nd Quintile,Very important,0.51485,582,1066,0.48483,0.54486
2021,46-65 y.,2nd Quintile,Important,0.32809,349,1066,0.29989,0.35629
2021,46-65 y.,2nd Quintile,Less important,0.08999,94,1066,0.07280,0.10718
2021,46-65 y.,2nd Quintile,Unimportant,0.04823,41,1066,0.03536,0.06110
2021,46-65 y.,3rd Quintile,Very important,0.56290,657,1094,0.53350,0.59231
2021,46-65 y.,3rd Quintile,Important,0.29159,332,1094,0.26464,0.31853
2021,46-65 y.,3rd Quintile,Less important,0.09274,73,1094,0.07554,0.10993
2021,46-65 y.,3rd Quintile,Unimportant,0.03341,32,1094,0.02276,0.04407
2021,46-65 y.,4th Quintile,Very important,0.61263,876,1344,0.58658,0.63869
2021,46-65 y.,4th Quintile,Important,0.30044,389,1344,0.27592,0.32496
2021,46-65 y.,4th Quintile,Less important,0.05482,79,1344,0.04265,0.06700
2021,46-65 y.,5th Quintile,Very important,0.64686,1581,2285,0.62725,0.66646
2021,46-65 y.,5th Quintile,Important,0.28984,622,2285,0.27123,0.30845
2021,46-65 y.,5th Quintile,Less important,0.04606,82,2285,0.03746,0.05466
2021,66 and older,1st Quintile,Very important,0.43370,268,559,0.39258,0.47482
2021,66 and older,1st Quintile,Important,0.24156,169,559,0.20605,0.27708
2021,66 and older,1st Quintile,Less important,0.10873,60,559,0.08290,0.13455
2021,66 and older,1st Quintile,Unimportant,0.11104,62,559,0.08497,0.13711
2021,66 and older,2nd Quintile,Very important,0.50419,431,790,0.46930,0.53908
2021,66 and older,2nd Quintile,Important,0.32628,263,790,0.29357,0.35900
2021,66 and older,2nd Quintile,Less important,0.03952,37,790,0.02592,0.05311
2021,66 and older,2nd Quintile,Unimportant,0.08897,59,790,0.06911,0.10884
2021,66 and older,3rd Quintile,Very important,0.48717,341,613,0.44757,0.52677
2021,66 and older,3rd Quintile,Important,0.34279,199,613,0.30519,0.38040
2021,66 and older,3rd Quintile,Less important,0.07222,40,613,0.05171,0.09273
2021,66 and older,3rd Quintile,Unimportant,0.05144,33,613,0.03394,0.06894
2021,66 and older,4th Quintile,Very important,0.46487,347,550,0.42315,0.50659
2021,66 and older,4th Quintile,Important,0.32977,203,550,0.29044,0.36909
2021,66 and older,5th Quintile,Very important,0.53197,497,810,0.49759,0.56635
2021,66 and older,5th Quintile,Important,0.32151,274,810,0.28932,0.35369
2021,66 and older,5th Quintile,Less important,0.06449,39,810,0.04757,0.08142
