"party","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Grüne","1995","66 und älter","Hauptschule","","","",""
"Grüne","1995","66 und älter","Realschule","","","",""
"Grüne","1995","66 und älter","(Fach-)Abitur","","","",""
"Grüne","1995","66 und älter","AkademikerIn","","","",""
"PDS/Linke","1995","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1995","16-34 J.","Hauptschule","","","",""
"PDS/Linke","1995","16-34 J.","Realschule","34","0.0194667650684393","0.0127822200324442","0.0261513101044344"
"PDS/Linke","1995","16-34 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1995","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","1995","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1995","35-65 J.","Hauptschule","30","0.0058558191491353","0.00333919854832348","0.00837243974994713"
"PDS/Linke","1995","35-65 J.","Realschule","","","",""
"PDS/Linke","1995","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1995","35-65 J.","AkademikerIn","78","0.0506263392014625","0.0380696109618824","0.0631830674410426"
"PDS/Linke","1995","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","1995","66 und älter","Hauptschule","","","",""
"PDS/Linke","1995","66 und älter","Realschule","","","",""
"PDS/Linke","1995","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","1995","66 und älter","AkademikerIn","","","",""
"Rechtsextrem","1995","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1995","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","1995","16-34 J.","Realschule","","","",""
"Rechtsextrem","1995","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1995","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","1995","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1995","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","1995","35-65 J.","Realschule","","","",""
"Rechtsextrem","1995","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1995","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","1995","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","1995","66 und älter","Hauptschule","","","",""
"Rechtsextrem","1995","66 und älter","Realschule","","","",""
"Rechtsextrem","1995","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","1995","66 und älter","AkademikerIn","","","",""
"AfD","1995","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","1995","16-34 J.","Hauptschule","","","",""
"AfD","1995","16-34 J.","Realschule","","","",""
"AfD","1995","16-34 J.","(Fach-)Abitur","","","",""
"AfD","1995","16-34 J.","AkademikerIn","","","",""
"AfD","1995","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","1995","35-65 J.","Hauptschule","","","",""
"AfD","1995","35-65 J.","Realschule","","","",""
"AfD","1995","35-65 J.","(Fach-)Abitur","","","",""
"AfD","1995","35-65 J.","AkademikerIn","","","",""
"AfD","1995","66 und älter","(noch) kein Abschluss","","","",""
"AfD","1995","66 und älter","Hauptschule","","","",""
"AfD","1995","66 und älter","Realschule","","","",""
"AfD","1995","66 und älter","(Fach-)Abitur","","","",""
"AfD","1995","66 und älter","AkademikerIn","","","",""
"Sonstige","1995","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","1995","16-34 J.","Hauptschule","","","",""
"Sonstige","1995","16-34 J.","Realschule","","","",""
"Sonstige","1995","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","1995","16-34 J.","AkademikerIn","","","",""
"Sonstige","1995","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","1995","35-65 J.","Hauptschule","","","",""
"Sonstige","1995","35-65 J.","Realschule","","","",""
"Sonstige","1995","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","1995","35-65 J.","AkademikerIn","","","",""
"Sonstige","1995","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","1995","66 und älter","Hauptschule","","","",""
"Sonstige","1995","66 und älter","Realschule","","","",""
"Sonstige","1995","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","1995","66 und älter","AkademikerIn","","","",""
"keine PN","1996","16-34 J.","(noch) kein Abschluss","315","0.718450633994654","0.675022094320043","0.761879173669264"
"keine PN","1996","16-34 J.","Hauptschule","1078","0.751826778815775","0.729446544548387","0.774207013083163"
"keine PN","1996","16-34 J.","Realschule","1088","0.671889757162648","0.648567923739485","0.695211590585811"
"keine PN","1996","16-34 J.","(Fach-)Abitur","369","0.502949994480169","0.464948584237179","0.540951404723159"
"keine PN","1996","16-34 J.","AkademikerIn","193","0.426810038825645","0.379674930665268","0.473945146986021"
"keine PN","1996","35-65 J.","(noch) kein Abschluss","305","0.768605723938371","0.726370303955652","0.81084114392109"
"keine PN","1996","35-65 J.","Hauptschule","1842","0.495425027797197","0.478624119549858","0.512225936044535"
"keine PN","1996","35-65 J.","Realschule","724","0.454873682295565","0.428476485283706","0.481270879307423"
"keine PN","1996","35-65 J.","(Fach-)Abitur","170","0.462908688287198","0.408191410980896","0.5176259655935"
"keine PN","1996","35-65 J.","AkademikerIn","529","0.378166398239566","0.350486164687959","0.405846631791174"
"keine PN","1996","66 und älter","(noch) kein Abschluss","33","0.679566313987777","0.544715311494981","0.814417316480572"
"keine PN","1996","66 und älter","Hauptschule","545","0.481196306045183","0.451669639417371","0.510722972672995"
"keine PN","1996","66 und älter","Realschule","63","0.304071201977435","0.237603719601178","0.370538684353693"
"keine PN","1996","66 und älter","(Fach-)Abitur","","","",""
"keine PN","1996","66 und älter","AkademikerIn","61","0.397930238389858","0.321366145107149","0.474494331672567"
"CDU/CSU","1996","16-34 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","1996","16-34 J.","Hauptschule","134","0.101903483701916","0.086229322982542","0.11757764442129"
"CDU/CSU","1996","16-34 J.","Realschule","176","0.124394529802841","0.108001521486287","0.140787538119394"
"CDU/CSU","1996","16-34 J.","(Fach-)Abitur","85","0.151828486141693","0.124554052543032","0.179102919740355"
"CDU/CSU","1996","16-34 J.","AkademikerIn","73","0.187695038326616","0.150484679633275","0.224905397019956"
"CDU/CSU","1996","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","1996","35-65 J.","Hauptschule","683","0.221798269640416","0.207837604531172","0.235758934749661"
"CDU/CSU","1996","35-65 J.","Realschule","292","0.261905003457536","0.238597709048772","0.2852122978663"
"CDU/CSU","1996","35-65 J.","(Fach-)Abitur","53","0.182718746631251","0.140312476854025","0.225125016408478"
"CDU/CSU","1996","35-65 J.","AkademikerIn","218","0.228694976491895","0.204721413691857","0.252668539291933"
"CDU/CSU","1996","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","1996","66 und älter","Hauptschule","277","0.254139598017422","0.228410966137443","0.2798682298974"
"CDU/CSU","1996","66 und älter","Realschule","79","0.447959498283561","0.376106643914121","0.519812352653"
"CDU/CSU","1996","66 und älter","(Fach-)Abitur","","","",""
"CDU/CSU","1996","66 und älter","AkademikerIn","37","0.261658358400811","0.19290494690714","0.330411769894482"
"SPD","1996","16-34 J.","(noch) kein Abschluss","31","0.0701093192942129","0.0454544158596886","0.0947642227287373"
"SPD","1996","16-34 J.","Hauptschule","152","0.0904543230149387","0.075593077980477","0.1053155680494"
"SPD","1996","16-34 J.","Realschule","170","0.122437655930213","0.106155936084174","0.138719375776252"
"SPD","1996","16-34 J.","(Fach-)Abitur","93","0.130463973407061","0.104864775423558","0.156063171390564"
"SPD","1996","16-34 J.","AkademikerIn","71","0.1808086762614","0.144132824169465","0.217484528353335"
"SPD","1996","35-65 J.","(noch) kein Abschluss","55","0.148148051418388","0.112570280335008","0.183725822501769"
"SPD","1996","35-65 J.","Hauptschule","738","0.23753420483638","0.223233606867002","0.251834802805759"
"SPD","1996","35-65 J.","Realschule","225","0.188826392347547","0.16807954614021","0.209573238554885"
"SPD","1996","35-65 J.","(Fach-)Abitur","59","0.2102810191902","0.165562329027718","0.254999709352683"
"SPD","1996","35-65 J.","AkademikerIn","188","0.177423829591032","0.155617366785691","0.199230292396373"
"SPD","1996","66 und älter","(noch) kein Abschluss","","","",""
"SPD","1996","66 und älter","Hauptschule","231","0.226339553674078","0.201610518459988","0.251068588888168"
"SPD","1996","66 und älter","Realschule","34","0.191816010286207","0.134925906290921","0.248706114281494"
"SPD","1996","66 und älter","(Fach-)Abitur","","","",""
"SPD","1996","66 und älter","AkademikerIn","","","",""
"FDP","1996","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","1996","16-34 J.","Hauptschule","","","",""
"FDP","1996","16-34 J.","Realschule","","","",""
"FDP","1996","16-34 J.","(Fach-)Abitur","","","",""
"FDP","1996","16-34 J.","AkademikerIn","","","",""
"FDP","1996","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","1996","35-65 J.","Hauptschule","","","",""
"FDP","1996","35-65 J.","Realschule","","","",""
"FDP","1996","35-65 J.","(Fach-)Abitur","","","",""
"FDP","1996","35-65 J.","AkademikerIn","32","0.0342755416976817","0.0238904588046253","0.0446606245907381"
"FDP","1996","66 und älter","(noch) kein Abschluss","","","",""
"FDP","1996","66 und älter","Hauptschule","","","",""
"FDP","1996","66 und älter","Realschule","","","",""
"FDP","1996","66 und älter","(Fach-)Abitur","","","",""
"FDP","1996","66 und älter","AkademikerIn","","","",""
"Grüne","1996","16-34 J.","(noch) kein Abschluss","","","",""
"Grüne","1996","16-34 J.","Hauptschule","34","0.0268471815771271","0.0184725030209632","0.035221860133291"
"Grüne","1996","16-34 J.","Realschule","73","0.0439313950429692","0.0337516755586267","0.0541111145273118"
"Grüne","1996","16-34 J.","(Fach-)Abitur","88","0.164696889976714","0.136506439443174","0.192887340510254"
"Grüne","1996","16-34 J.","AkademikerIn","60","0.156696732074722","0.122054986426506","0.191338477722937"
"Grüne","1996","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","1996","35-65 J.","Hauptschule","56","0.0188267592101661","0.0142596481976851","0.0233938702226471"
"Grüne","1996","35-65 J.","Realschule","60","0.0525128633226751","0.0406883481007709","0.0643373785445794"
"Grüne","1996","35-65 J.","(Fach-)Abitur","","","",""
"Grüne","1996","35-65 J.","AkademikerIn","124","0.134929993234966","0.115428356378782","0.15443163009115"
"Grüne","1996","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","1996","66 und älter","Hauptschule","","","",""
"Grüne","1996","66 und älter","Realschule","","","",""
"Grüne","1996","66 und älter","(Fach-)Abitur","","","",""
"Grüne","1996","66 und älter","AkademikerIn","","","",""
"PDS/Linke","1996","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1996","16-34 J.","Hauptschule","","","",""
"PDS/Linke","1996","16-34 J.","Realschule","","","",""
"PDS/Linke","1996","16-34 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1996","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","1996","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1996","35-65 J.","Hauptschule","36","0.00796286456623332","0.0049762473391976","0.010949481793269"
"PDS/Linke","1996","35-65 J.","Realschule","","","",""
"PDS/Linke","1996","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1996","35-65 J.","AkademikerIn","83","0.0447021273353604","0.032906400966869","0.0564978537038519"
"PDS/Linke","1996","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","1996","66 und älter","Hauptschule","","","",""
"PDS/Linke","1996","66 und älter","Realschule","","","",""
"PDS/Linke","1996","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","1996","66 und älter","AkademikerIn","","","",""
"Rechtsextrem","1996","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1996","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","1996","16-34 J.","Realschule","","","",""
"Rechtsextrem","1996","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1996","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","1996","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1996","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","1996","35-65 J.","Realschule","","","",""
"Rechtsextrem","1996","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1996","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","1996","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","1996","66 und älter","Hauptschule","","","",""
"Rechtsextrem","1996","66 und älter","Realschule","","","",""
"Rechtsextrem","1996","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","1996","66 und älter","AkademikerIn","","","",""
"AfD","1996","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","1996","16-34 J.","Hauptschule","","","",""
"AfD","1996","16-34 J.","Realschule","","","",""
"AfD","1996","16-34 J.","(Fach-)Abitur","","","",""
"AfD","1996","16-34 J.","AkademikerIn","","","",""
"AfD","1996","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","1996","35-65 J.","Hauptschule","","","",""
"AfD","1996","35-65 J.","Realschule","","","",""
"AfD","1996","35-65 J.","(Fach-)Abitur","","","",""
"AfD","1996","35-65 J.","AkademikerIn","","","",""
"AfD","1996","66 und älter","(noch) kein Abschluss","","","",""
"AfD","1996","66 und älter","Hauptschule","","","",""
"AfD","1996","66 und älter","Realschule","","","",""
"AfD","1996","66 und älter","(Fach-)Abitur","","","",""
"AfD","1996","66 und älter","AkademikerIn","","","",""
"Sonstige","1996","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","1996","16-34 J.","Hauptschule","","","",""
"Sonstige","1996","16-34 J.","Realschule","","","",""
"Sonstige","1996","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","1996","16-34 J.","AkademikerIn","","","",""
"Sonstige","1996","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","1996","35-65 J.","Hauptschule","","","",""
"Sonstige","1996","35-65 J.","Realschule","","","",""
"Sonstige","1996","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","1996","35-65 J.","AkademikerIn","","","",""
"Sonstige","1996","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","1996","66 und älter","Hauptschule","","","",""
"Sonstige","1996","66 und älter","Realschule","","","",""
"Sonstige","1996","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","1996","66 und älter","AkademikerIn","","","",""
"keine PN","1997","16-34 J.","(noch) kein Abschluss","334","0.788101945052913","0.748832378242884","0.827371511862942"
"keine PN","1997","16-34 J.","Hauptschule","1043","0.755506467956719","0.732588653599788","0.77842428231365"
"keine PN","1997","16-34 J.","Realschule","1089","0.692681169434213","0.669340192921733","0.716022145946694"
"keine PN","1997","16-34 J.","(Fach-)Abitur","399","0.541805332715653","0.503821917233354","0.579788748197953"
"keine PN","1997","16-34 J.","AkademikerIn","212","0.485980945052497","0.437123101502794","0.534838788602201"
"keine PN","1997","35-65 J.","(noch) kein Abschluss","292","0.773372031908334","0.730423072850073","0.816320990966595"
"keine PN","1997","35-65 J.","Hauptschule","1804","0.489941733027214","0.472844389835116","0.507039076219312"
"keine PN","1997","35-65 J.","Realschule","813","0.512009693019524","0.485788643475706","0.538230742563342"
"keine PN","1997","35-65 J.","(Fach-)Abitur","167","0.481441909699158","0.425999582991296","0.53688423640702"
"keine PN","1997","35-65 J.","AkademikerIn","599","0.429155413194434","0.401104387745405","0.457206438643463"
"keine PN","1997","66 und älter","(noch) kein Abschluss","34","0.761789582123095","0.642514989734325","0.881064174511864"
"keine PN","1997","66 und älter","Hauptschule","540","0.465824369444601","0.436675281679807","0.494973457209396"
"keine PN","1997","66 und älter","Realschule","68","0.328310819908761","0.259129597441341","0.397492042376181"
"keine PN","1997","66 und älter","(Fach-)Abitur","","","",""
"keine PN","1997","66 und älter","AkademikerIn","60","0.337714688873176","0.265553503989359","0.409875873756993"
"CDU/CSU","1997","16-34 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","1997","16-34 J.","Hauptschule","102","0.0909098745703865","0.0755803242270225","0.106239424913751"
"CDU/CSU","1997","16-34 J.","Realschule","128","0.0922789683540952","0.0776374772071282","0.106920459501062"
"CDU/CSU","1997","16-34 J.","(Fach-)Abitur","84","0.144199063068951","0.117418792569875","0.170979333568027"
"CDU/CSU","1997","16-34 J.","AkademikerIn","55","0.131058454641838","0.0980699319779143","0.164046977305761"
"CDU/CSU","1997","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","1997","35-65 J.","Hauptschule","599","0.205656688754838","0.191833060133047","0.219480317376629"
"CDU/CSU","1997","35-65 J.","Realschule","249","0.222637257715094","0.200814171682194","0.244460343747994"
"CDU/CSU","1997","35-65 J.","(Fach-)Abitur","54","0.173987760538924","0.131922519252685","0.216053001825163"
"CDU/CSU","1997","35-65 J.","AkademikerIn","196","0.199789239100675","0.177128673721279","0.222449804480071"
"CDU/CSU","1997","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","1997","66 und älter","Hauptschule","273","0.244656541147824","0.219536376483553","0.269776705812096"
"CDU/CSU","1997","66 und älter","Realschule","70","0.443138202743195","0.369956119838645","0.516320285647746"
"CDU/CSU","1997","66 und älter","(Fach-)Abitur","","","",""
"CDU/CSU","1997","66 und älter","AkademikerIn","39","0.319640977723544","0.248485814649909","0.39079614079718"
"SPD","1997","16-34 J.","(noch) kein Abschluss","","","",""
"SPD","1997","16-34 J.","Hauptschule","155","0.107822390342578","0.0912837213886803","0.124361059296475"
"SPD","1997","16-34 J.","Realschule","169","0.128342149700834","0.111421562809322","0.145262736592346"
"SPD","1997","16-34 J.","(Fach-)Abitur","84","0.141843953692349","0.115246754324811","0.168441153059887"
"SPD","1997","16-34 J.","AkademikerIn","61","0.151005234804884","0.116003983386905","0.186006486222864"
"SPD","1997","35-65 J.","(noch) kein Abschluss","54","0.168203078296259","0.129829943168616","0.206576213423903"
"SPD","1997","35-65 J.","Hauptschule","750","0.264045984907403","0.248969099280878","0.279122870533928"
"SPD","1997","35-65 J.","Realschule","225","0.18751527808916","0.167039929106852","0.207990627071468"
"SPD","1997","35-65 J.","(Fach-)Abitur","54","0.210681305618626","0.165432201095244","0.255930410142007"
"SPD","1997","35-65 J.","AkademikerIn","188","0.181384263201898","0.159545786168565","0.20322274023523"
"SPD","1997","66 und älter","(noch) kein Abschluss","","","",""
"SPD","1997","66 und älter","Hauptschule","261","0.24517037358637","0.220032398413947","0.270308348758793"
"SPD","1997","66 und älter","Realschule","30","0.171243817224909","0.115745182615561","0.226742451834258"
"SPD","1997","66 und älter","(Fach-)Abitur","","","",""
"SPD","1997","66 und älter","AkademikerIn","","","",""
"FDP","1997","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","1997","16-34 J.","Hauptschule","","","",""
"FDP","1997","16-34 J.","Realschule","","","",""
"FDP","1997","16-34 J.","(Fach-)Abitur","","","",""
"FDP","1997","16-34 J.","AkademikerIn","","","",""
"FDP","1997","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","1997","35-65 J.","Hauptschule","","","",""
"FDP","1997","35-65 J.","Realschule","","","",""
"FDP","1997","35-65 J.","(Fach-)Abitur","","","",""
"FDP","1997","35-65 J.","AkademikerIn","32","0.0352804128619186","0.0248247907460981","0.0457360349777391"
"FDP","1997","66 und älter","(noch) kein Abschluss","","","",""
"FDP","1997","66 und älter","Hauptschule","","","",""
"FDP","1997","66 und älter","Realschule","","","",""
"FDP","1997","66 und älter","(Fach-)Abitur","","","",""
"FDP","1997","66 und älter","AkademikerIn","","","",""
"Grüne","1997","16-34 J.","(noch) kein Abschluss","","","",""
"Grüne","1997","16-34 J.","Hauptschule","","","",""
"Grüne","1997","16-34 J.","Realschule","60","0.0439431699338386","0.0335739689986427","0.0543123708690345"
"Grüne","1997","16-34 J.","(Fach-)Abitur","62","0.115882014309751","0.0914808532275698","0.140283175391932"
"Grüne","1997","16-34 J.","AkademikerIn","56","0.187725896669572","0.149553584930814","0.22589820840833"
"Grüne","1997","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","1997","35-65 J.","Hauptschule","53","0.0176447895109567","0.0131419233947668","0.0221476556271465"
"Grüne","1997","35-65 J.","Realschule","49","0.0405661197651367","0.030217209019209","0.0509150305110644"
"Grüne","1997","35-65 J.","(Fach-)Abitur","","","",""
"Grüne","1997","35-65 J.","AkademikerIn","109","0.116861727226171","0.0986549530817346","0.135068501370606"
"Grüne","1997","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","1997","66 und älter","Hauptschule","","","",""
"Grüne","1997","66 und älter","Realschule","","","",""
"Grüne","1997","66 und älter","(Fach-)Abitur","","","",""
"Grüne","1997","66 und älter","AkademikerIn","","","",""
"PDS/Linke","1997","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1997","16-34 J.","Hauptschule","","","",""
"PDS/Linke","1997","16-34 J.","Realschule","","","",""
"PDS/Linke","1997","16-34 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1997","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","1997","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1997","35-65 J.","Hauptschule","30","0.00627664614528461","0.00357553106418","0.00897776122638923"
"PDS/Linke","1997","35-65 J.","Realschule","","","",""
"PDS/Linke","1997","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1997","35-65 J.","AkademikerIn","70","0.0367991547272867","0.0261292669846714","0.0474690424699019"
"PDS/Linke","1997","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","1997","66 und älter","Hauptschule","","","",""
"PDS/Linke","1997","66 und älter","Realschule","","","",""
"PDS/Linke","1997","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","1997","66 und älter","AkademikerIn","","","",""
"Rechtsextrem","1997","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1997","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","1997","16-34 J.","Realschule","","","",""
"Rechtsextrem","1997","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1997","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","1997","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1997","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","1997","35-65 J.","Realschule","","","",""
"Rechtsextrem","1997","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1997","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","1997","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","1997","66 und älter","Hauptschule","","","",""
"Rechtsextrem","1997","66 und älter","Realschule","","","",""
"Rechtsextrem","1997","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","1997","66 und älter","AkademikerIn","","","",""
"AfD","1997","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","1997","16-34 J.","Hauptschule","","","",""
"AfD","1997","16-34 J.","Realschule","","","",""
"AfD","1997","16-34 J.","(Fach-)Abitur","","","",""
"AfD","1997","16-34 J.","AkademikerIn","","","",""
"AfD","1997","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","1997","35-65 J.","Hauptschule","","","",""
"AfD","1997","35-65 J.","Realschule","","","",""
"AfD","1997","35-65 J.","(Fach-)Abitur","","","",""
"AfD","1997","35-65 J.","AkademikerIn","","","",""
"AfD","1997","66 und älter","(noch) kein Abschluss","","","",""
"AfD","1997","66 und älter","Hauptschule","","","",""
"AfD","1997","66 und älter","Realschule","","","",""
"AfD","1997","66 und älter","(Fach-)Abitur","","","",""
"AfD","1997","66 und älter","AkademikerIn","","","",""
"Sonstige","1997","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","1997","16-34 J.","Hauptschule","","","",""
"Sonstige","1997","16-34 J.","Realschule","","","",""
"Sonstige","1997","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","1997","16-34 J.","AkademikerIn","","","",""
"Sonstige","1997","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","1997","35-65 J.","Hauptschule","","","",""
"Sonstige","1997","35-65 J.","Realschule","","","",""
"Sonstige","1997","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","1997","35-65 J.","AkademikerIn","","","",""
"Sonstige","1997","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","1997","66 und älter","Hauptschule","","","",""
"Sonstige","1997","66 und älter","Realschule","","","",""
"Sonstige","1997","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","1997","66 und älter","AkademikerIn","","","",""
"keine PN","1998","16-34 J.","(noch) kein Abschluss","337","0.771801582666865","0.731855489631614","0.811747675702117"
"keine PN","1998","16-34 J.","Hauptschule","1034","0.777560578685198","0.755150614401721","0.799970542968675"
"keine PN","1998","16-34 J.","Realschule","1131","0.685960217115396","0.66308190635306","0.708838527877732"
"keine PN","1998","16-34 J.","(Fach-)Abitur","447","0.547772558354548","0.511667732636909","0.583877384072187"
"keine PN","1998","16-34 J.","AkademikerIn","218","0.501528379403277","0.454915607287643","0.548141151518911"
"keine PN","1998","35-65 J.","(noch) kein Abschluss","264","0.696165169736116","0.647774873796652","0.74455546567558"
"keine PN","1998","35-65 J.","Hauptschule","1949","0.493553379639402","0.4771807211184","0.509926038160405"
"keine PN","1998","35-65 J.","Realschule","916","0.516638529785474","0.492098809199097","0.541178250371851"
"keine PN","1998","35-65 J.","(Fach-)Abitur","172","0.41490274463935","0.364147492442891","0.465657996835809"
"keine PN","1998","35-65 J.","AkademikerIn","618","0.417349868774981","0.390857967482005","0.443841770067958"
"keine PN","1998","66 und älter","(noch) kein Abschluss","40","0.706837310763873","0.584284228726989","0.829390392800756"
"keine PN","1998","66 und älter","Hauptschule","601","0.445884095205406","0.418535905831044","0.473232284579768"
"keine PN","1998","66 und älter","Realschule","72","0.31786710438426","0.254124698672771","0.381609510095749"
"keine PN","1998","66 und älter","(Fach-)Abitur","","","",""
"keine PN","1998","66 und älter","AkademikerIn","66","0.347506118557661","0.278702919886912","0.416309317228409"
"CDU/CSU","1998","16-34 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","1998","16-34 J.","Hauptschule","80","0.0653245544317312","0.0520096880097216","0.0786394208537407"
"CDU/CSU","1998","16-34 J.","Realschule","115","0.0790836950740343","0.0657811201510179","0.0923862699970507"
"CDU/CSU","1998","16-34 J.","(Fach-)Abitur","76","0.118836987356492","0.0953627978004363","0.142311176912547"
"CDU/CSU","1998","16-34 J.","AkademikerIn","54","0.105985969764122","0.077289180231568","0.134682759296676"
"CDU/CSU","1998","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","1998","35-65 J.","Hauptschule","604","0.18872322815066","0.175909293660191","0.20153716264113"
"CDU/CSU","1998","35-65 J.","Realschule","266","0.200628116962412","0.180962365970224","0.2202938679546"
"CDU/CSU","1998","35-65 J.","(Fach-)Abitur","59","0.171495613783032","0.132665584310005","0.210325643256059"
"CDU/CSU","1998","35-65 J.","AkademikerIn","208","0.182511856474954","0.161760555189611","0.203263157760298"
"CDU/CSU","1998","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","1998","66 und älter","Hauptschule","302","0.246245792561039","0.222542069525076","0.269949515597003"
"CDU/CSU","1998","66 und älter","Realschule","75","0.408411432679608","0.341124614496143","0.475698250863074"
"CDU/CSU","1998","66 und älter","(Fach-)Abitur","","","",""
"CDU/CSU","1998","66 und älter","AkademikerIn","43","0.290848948426951","0.225228030054188","0.356469866799715"
"SPD","1998","16-34 J.","(noch) kein Abschluss","","","",""
"SPD","1998","16-34 J.","Hauptschule","150","0.106096495980226","0.0895020021808313","0.12269098977962"
"SPD","1998","16-34 J.","Realschule","207","0.146053825070419","0.128645624872541","0.163462025268297"
"SPD","1998","16-34 J.","(Fach-)Abitur","107","0.155763967167668","0.129458131485211","0.182069802850126"
