"party","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"FDP","1990","35-65 Jahre alt","weiblich","50","0.0255638077212204","0.0192295843619962","0.0318980310804447"
"FDP","1990","66 und älter","maennlich","","","",""
"FDP","1990","66 und älter","weiblich","","","",""
"Grüne","1990","16-34 Jahre alt","maennlich","100","0.0565431933090543","0.0460240886325114","0.0670622979855972"
"Grüne","1990","16-34 Jahre alt","weiblich","92","0.0629700684873638","0.0516855793043979","0.0742545576703296"
"Grüne","1990","35-65 Jahre alt","maennlich","47","0.0203763493499459","0.0147180209197396","0.0260346777801521"
"Grüne","1990","35-65 Jahre alt","weiblich","58","0.0256006132105972","0.0192619513551426","0.0319392750660518"
"Grüne","1990","66 und älter","maennlich","","","",""
"Grüne","1990","66 und älter","weiblich","","","",""
"PDS/Linke","1990","16-34 Jahre alt","maennlich","","","",""
"PDS/Linke","1990","16-34 Jahre alt","weiblich","","","",""
"PDS/Linke","1990","35-65 Jahre alt","maennlich","","","",""
"PDS/Linke","1990","35-65 Jahre alt","weiblich","","","",""
"PDS/Linke","1990","66 und älter","maennlich","","","",""
"PDS/Linke","1990","66 und älter","weiblich","","","",""
"Rechtsextrem","1990","16-34 Jahre alt","maennlich","","","",""
"Rechtsextrem","1990","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1990","35-65 Jahre alt","maennlich","","","",""
"Rechtsextrem","1990","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1990","66 und älter","maennlich","","","",""
"Rechtsextrem","1990","66 und älter","weiblich","","","",""
"AfD","1990","16-34 Jahre alt","maennlich","","","",""
"AfD","1990","16-34 Jahre alt","weiblich","","","",""
"AfD","1990","35-65 Jahre alt","maennlich","","","",""
"AfD","1990","35-65 Jahre alt","weiblich","","","",""
"AfD","1990","66 und älter","maennlich","","","",""
"AfD","1990","66 und älter","weiblich","","","",""
"Sonstige","1990","16-34 Jahre alt","maennlich","","","",""
"Sonstige","1990","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1990","35-65 Jahre alt","maennlich","","","",""
"Sonstige","1990","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1990","66 und älter","maennlich","","","",""
"Sonstige","1990","66 und älter","weiblich","","","",""
"keine PI","1991","16-34 Jahre alt","maennlich","1945","0.632406243906695","0.613869771509325","0.650942716304064"
"keine PI","1991","16-34 Jahre alt","weiblich","2004","0.681874907781427","0.663826074292558","0.699923741270296"
"keine PI","1991","35-65 Jahre alt","maennlich","2319","0.50900392907579","0.492401526916155","0.525606331235425"
"keine PI","1991","35-65 Jahre alt","weiblich","2373","0.529041681422442","0.512507289915942","0.545576072928942"
"keine PI","1991","66 und älter","maennlich","272","0.416764137495386","0.375709663769745","0.457818611221028"
"keine PI","1991","66 und älter","weiblich","541","0.515687694728881","0.483394551902929","0.547980837554834"
"CDU/CSU","1991","16-34 Jahre alt","maennlich","264","0.148478829795945","0.134808627414269","0.162149032177621"
"CDU/CSU","1991","16-34 Jahre alt","weiblich","169","0.0930158953147561","0.0817600985139223","0.10427169211559"
"CDU/CSU","1991","35-65 Jahre alt","maennlich","491","0.206173259436524","0.192737866132873","0.219608652740174"
"CDU/CSU","1991","35-65 Jahre alt","weiblich","496","0.212899373978506","0.199339540483129","0.226459207473883"
"CDU/CSU","1991","66 und älter","maennlich","158","0.315305929489288","0.276615142722979","0.353996716255597"
"CDU/CSU","1991","66 und älter","weiblich","198","0.242301282898277","0.214614001790782","0.269988564005772"
"SPD","1991","16-34 Jahre alt","maennlich","272","0.150230611589979","0.136494155252855","0.163967067927102"
"SPD","1991","16-34 Jahre alt","weiblich","287","0.161633657112625","0.147368366024306","0.175898948200944"
"SPD","1991","35-65 Jahre alt","maennlich","552","0.232637830936128","0.218606084886974","0.246669576985282"
"SPD","1991","35-65 Jahre alt","weiblich","520","0.207601956852825","0.194166901680515","0.221037012025134"
"SPD","1991","66 und älter","maennlich","106","0.228704189968645","0.193730556413894","0.263677823523396"
"SPD","1991","66 und älter","weiblich","154","0.203693534375077","0.17766900285653","0.229718065893623"
"FDP","1991","16-34 Jahre alt","maennlich","","","",""
"FDP","1991","16-34 Jahre alt","weiblich","","","",""
"FDP","1991","35-65 Jahre alt","maennlich","70","0.0308248894242757","0.0250847393938792","0.0365650394546722"
"FDP","1991","35-65 Jahre alt","weiblich","57","0.024912412639812","0.0197496549287266","0.0300751703508974"
"FDP","1991","66 und älter","maennlich","","","",""
"FDP","1991","66 und älter","weiblich","","","",""
"Grüne","1991","16-34 Jahre alt","maennlich","62","0.03611718053764","0.0289439631756166","0.0432903978996634"
"Grüne","1991","16-34 Jahre alt","weiblich","69","0.044244695425066","0.0362757329019602","0.0522136579481718"
"Grüne","1991","35-65 Jahre alt","maennlich","36","0.0142810363748421","0.0103407501323794","0.0182213226173048"
"Grüne","1991","35-65 Jahre alt","weiblich","48","0.0219550106369714","0.0171010273371585","0.0268089939367843"
"Grüne","1991","66 und älter","maennlich","","","",""
"Grüne","1991","66 und älter","weiblich","","","",""
"PDS/Linke","1991","16-34 Jahre alt","maennlich","","","",""
"PDS/Linke","1991","16-34 Jahre alt","weiblich","","","",""
"PDS/Linke","1991","35-65 Jahre alt","maennlich","","","",""
"PDS/Linke","1991","35-65 Jahre alt","weiblich","","","",""
"PDS/Linke","1991","66 und älter","maennlich","","","",""
"PDS/Linke","1991","66 und älter","weiblich","","","",""
"Rechtsextrem","1991","16-34 Jahre alt","maennlich","","","",""
"Rechtsextrem","1991","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1991","35-65 Jahre alt","maennlich","","","",""
"Rechtsextrem","1991","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1991","66 und älter","maennlich","","","",""
"Rechtsextrem","1991","66 und älter","weiblich","","","",""
"AfD","1991","16-34 Jahre alt","maennlich","","","",""
"AfD","1991","16-34 Jahre alt","weiblich","","","",""
"AfD","1991","35-65 Jahre alt","maennlich","","","",""
"AfD","1991","35-65 Jahre alt","weiblich","","","",""
"AfD","1991","66 und älter","maennlich","","","",""
"AfD","1991","66 und älter","weiblich","","","",""
"Sonstige","1991","16-34 Jahre alt","maennlich","","","",""
"Sonstige","1991","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1991","35-65 Jahre alt","maennlich","","","",""
"Sonstige","1991","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1991","66 und älter","maennlich","","","",""
"Sonstige","1991","66 und älter","weiblich","","","",""
"keine PI","1992","16-34 Jahre alt","maennlich","1566","0.594783497022791","0.575492888835318","0.614074105210264"
"keine PI","1992","16-34 Jahre alt","weiblich","1773","0.66977160313372","0.651288249544316","0.688254956723125"
"keine PI","1992","35-65 Jahre alt","maennlich","1709","0.4345826380889","0.41798147335717","0.45118380282063"
"keine PI","1992","35-65 Jahre alt","weiblich","2021","0.511547770944218","0.494887205274004","0.528208336614433"
"keine PI","1992","66 und älter","maennlich","206","0.35817807406384","0.318107688673606","0.398248459454074"
"keine PI","1992","66 und älter","weiblich","497","0.506968820562667","0.474610107507631","0.539327533617702"
"CDU/CSU","1992","16-34 Jahre alt","maennlich","302","0.152456574749768","0.138331948600471","0.166581200899064"
"CDU/CSU","1992","16-34 Jahre alt","weiblich","181","0.0850081856792474","0.0740472109525023","0.0959691604059926"
"CDU/CSU","1992","35-65 Jahre alt","maennlich","653","0.228255198825696","0.214199093642371","0.242311304009021"
"CDU/CSU","1992","35-65 Jahre alt","weiblich","580","0.210622676587922","0.197032331536332","0.224213021639513"
"CDU/CSU","1992","66 und älter","maennlich","161","0.299685872243778","0.261399314200303","0.337972430287254"
"CDU/CSU","1992","66 und älter","weiblich","227","0.267292420649169","0.238649184256844","0.295935657041494"
"SPD","1992","16-34 Jahre alt","maennlich","417","0.160773382087989","0.146339950371818","0.175206813804161"
"SPD","1992","16-34 Jahre alt","weiblich","356","0.169816544166807","0.155059912579644","0.18457317575397"
"SPD","1992","35-65 Jahre alt","maennlich","821","0.257232460648805","0.242593604366863","0.271871316930748"
"SPD","1992","35-65 Jahre alt","weiblich","656","0.218904609789109","0.205122519601552","0.232686699976667"
"SPD","1992","66 und älter","maennlich","146","0.280405706645944","0.242864863232152","0.317946550059736"
"SPD","1992","66 und älter","weiblich","157","0.18653002134625","0.161317948222974","0.211742094469525"
"FDP","1992","16-34 Jahre alt","maennlich","32","0.0180288747568438","0.0128006220293136","0.023257127484374"
"FDP","1992","16-34 Jahre alt","weiblich","","","",""
"FDP","1992","35-65 Jahre alt","maennlich","92","0.0314574061546005","0.0256116779349354","0.0373031343742657"
"FDP","1992","35-65 Jahre alt","weiblich","63","0.0205534098234499","0.0158244250373394","0.0252823946095605"
"FDP","1992","66 und älter","maennlich","","","",""
"FDP","1992","66 und älter","weiblich","","","",""
"Grüne","1992","16-34 Jahre alt","maennlich","115","0.0499314589042153","0.0413731590291235","0.0584897587793071"
"Grüne","1992","16-34 Jahre alt","weiblich","117","0.0490763715622432","0.0405861457590992","0.0575665973653872"
"Grüne","1992","35-65 Jahre alt","maennlich","76","0.0244591063476636","0.0192858876876531","0.0296323250076741"
"Grüne","1992","35-65 Jahre alt","weiblich","88","0.0276335653004472","0.0221700893367032","0.0330970412641913"
"Grüne","1992","66 und älter","maennlich","","","",""
"Grüne","1992","66 und älter","weiblich","","","",""
"PDS/Linke","1992","16-34 Jahre alt","maennlich","","","",""
"PDS/Linke","1992","16-34 Jahre alt","weiblich","","","",""
"PDS/Linke","1992","35-65 Jahre alt","maennlich","41","0.00949224122114581","0.00624487606021475","0.0127396063820769"
"PDS/Linke","1992","35-65 Jahre alt","weiblich","36","0.00656872141661354","0.00387628824077595","0.00926115459245112"
"PDS/Linke","1992","66 und älter","maennlich","","","",""
"PDS/Linke","1992","66 und älter","weiblich","","","",""
"Rechtsextrem","1992","16-34 Jahre alt","maennlich","","","",""
"Rechtsextrem","1992","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1992","35-65 Jahre alt","maennlich","","","",""
"Rechtsextrem","1992","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1992","66 und älter","maennlich","","","",""
"Rechtsextrem","1992","66 und älter","weiblich","","","",""
"AfD","1992","16-34 Jahre alt","maennlich","","","",""
"AfD","1992","16-34 Jahre alt","weiblich","","","",""
"AfD","1992","35-65 Jahre alt","maennlich","","","",""
"AfD","1992","35-65 Jahre alt","weiblich","","","",""
"AfD","1992","66 und älter","maennlich","","","",""
"AfD","1992","66 und älter","weiblich","","","",""
"Sonstige","1992","16-34 Jahre alt","maennlich","44","0.018981931960984","0.0136198726653198","0.0243439912566483"
"Sonstige","1992","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1992","35-65 Jahre alt","maennlich","33","0.0145209487131888","0.0105146899461581","0.0185272074802194"
"Sonstige","1992","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1992","66 und älter","maennlich","","","",""
"Sonstige","1992","66 und älter","weiblich","","","",""
"keine PI","1993","16-34 Jahre alt","maennlich","1659","0.649348994091267","0.630469626503068","0.668228361679465"
"keine PI","1993","16-34 Jahre alt","weiblich","1888","0.730236055993119","0.712628957691403","0.747843154294836"
"keine PI","1993","35-65 Jahre alt","maennlich","1760","0.470190875217457","0.453292004153939","0.487089746280976"
"keine PI","1993","35-65 Jahre alt","weiblich","2121","0.561198974054841","0.544476930761452","0.57792101734823"
"keine PI","1993","66 und älter","maennlich","246","0.437733411946776","0.396570415774467","0.478896408119084"
"keine PI","1993","66 und älter","weiblich","538","0.54766463485393","0.515710449101518","0.579618820606342"
"CDU/CSU","1993","16-34 Jahre alt","maennlich","228","0.121447151049696","0.108523404772227","0.134370897327164"
"CDU/CSU","1993","16-34 Jahre alt","weiblich","129","0.0649635140416012","0.0551863425073299","0.0747406855758725"
"CDU/CSU","1993","35-65 Jahre alt","maennlich","534","0.192023721910294","0.17868735228229","0.205360091538299"
"CDU/CSU","1993","35-65 Jahre alt","weiblich","484","0.181597043835073","0.168606268439587","0.194587819230559"
"CDU/CSU","1993","66 und älter","maennlich","139","0.244977085632445","0.209293064359824","0.280661106905067"
"CDU/CSU","1993","66 und älter","weiblich","201","0.226072920467575","0.199218583843617","0.252927257091532"
"SPD","1993","16-34 Jahre alt","maennlich","340","0.1267808807203","0.113616534002302","0.139945227438298"
"SPD","1993","16-34 Jahre alt","weiblich","249","0.114235363142237","0.101616400536081","0.126854325748392"
"SPD","1993","35-65 Jahre alt","maennlich","780","0.243476112632988","0.228944949464951","0.258007275801025"
"SPD","1993","35-65 Jahre alt","weiblich","575","0.190915369951681","0.177671511990172","0.204159227913191"
"SPD","1993","66 und älter","maennlich","132","0.238892578061015","0.203512784160122","0.274272371961908"
"SPD","1993","66 und älter","weiblich","148","0.172886403309594","0.148608949605174","0.197163857014014"
"FDP","1993","16-34 Jahre alt","maennlich","32","0.0171891914164348","0.0120467009199801","0.0223316819128895"
"FDP","1993","16-34 Jahre alt","weiblich","","","",""
"FDP","1993","35-65 Jahre alt","maennlich","80","0.0278154437720874","0.0222477129260651","0.0333831746181096"
"FDP","1993","35-65 Jahre alt","weiblich","43","0.0159339743571645","0.011714374507131","0.020153574207198"
"FDP","1993","66 und älter","maennlich","","","",""
"FDP","1993","66 und älter","weiblich","","","",""
"Grüne","1993","16-34 Jahre alt","maennlich","121","0.0547862058620668","0.0457827041844294","0.0637897075397042"
"Grüne","1993","16-34 Jahre alt","weiblich","118","0.0619081615807822","0.0523480968297463","0.071468226331818"
"Grüne","1993","35-65 Jahre alt","maennlich","99","0.0337219930540366","0.0276102013894091","0.0398337847186642"
"Grüne","1993","35-65 Jahre alt","weiblich","93","0.031317465920177","0.0254482358559187","0.0371866959844353"
"Grüne","1993","66 und älter","maennlich","","","",""
"Grüne","1993","66 und älter","weiblich","","","",""
"PDS/Linke","1993","16-34 Jahre alt","maennlich","","","",""
"PDS/Linke","1993","16-34 Jahre alt","weiblich","","","",""
"PDS/Linke","1993","35-65 Jahre alt","maennlich","43","0.0105901646177579","0.00712438978089013","0.0140559394546256"
"PDS/Linke","1993","35-65 Jahre alt","weiblich","40","0.00793715147644709","0.00494695985987673","0.0109273430930175"
"PDS/Linke","1993","66 und älter","maennlich","","","",""
"PDS/Linke","1993","66 und älter","weiblich","","","",""
"Rechtsextrem","1993","16-34 Jahre alt","maennlich","47","0.0208432812141135","0.0151910494679152","0.0264955129603117"
"Rechtsextrem","1993","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1993","35-65 Jahre alt","maennlich","45","0.0193524529970572","0.0146881649701563","0.0240167410239581"
"Rechtsextrem","1993","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1993","66 und älter","maennlich","","","",""
"Rechtsextrem","1993","66 und älter","weiblich","","","",""
"AfD","1993","16-34 Jahre alt","maennlich","","","",""
"AfD","1993","16-34 Jahre alt","weiblich","","","",""
"AfD","1993","35-65 Jahre alt","maennlich","","","",""
"AfD","1993","35-65 Jahre alt","weiblich","","","",""
"AfD","1993","66 und älter","maennlich","","","",""
"AfD","1993","66 und älter","weiblich","","","",""
"Sonstige","1993","16-34 Jahre alt","maennlich","","","",""
"Sonstige","1993","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1993","35-65 Jahre alt","maennlich","","","",""
"Sonstige","1993","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1993","66 und älter","maennlich","","","",""
"Sonstige","1993","66 und älter","weiblich","","","",""
"keine PI","1994","16-34 Jahre alt","maennlich","1543","0.629680598594451","0.610243532876833","0.64911766431207"
"keine PI","1994","16-34 Jahre alt","weiblich","1836","0.714962441079469","0.69698393172055","0.732940950438389"
"keine PI","1994","35-65 Jahre alt","maennlich","1681","0.440857343505325","0.423848082680826","0.457866604329824"
"keine PI","1994","35-65 Jahre alt","weiblich","1969","0.522355774902574","0.505305786680774","0.539405763124375"
"keine PI","1994","66 und älter","maennlich","231","0.409411460994626","0.368937187034478","0.449885734954774"
"keine PI","1994","66 und älter","weiblich","503","0.498528879760689","0.466700682069681","0.530357077451697"
"CDU/CSU","1994","16-34 Jahre alt","maennlich","222","0.115025720663262","0.102183352388879","0.127868088937645"
"CDU/CSU","1994","16-34 Jahre alt","weiblich","115","0.058517100212624","0.0491693168674871","0.0678648835577608"
"CDU/CSU","1994","35-65 Jahre alt","maennlich","559","0.208297174520517","0.19438490843829","0.222209440602744"
"CDU/CSU","1994","35-65 Jahre alt","weiblich","483","0.189041240513005","0.175676323042681","0.202406157983328"
"CDU/CSU","1994","66 und älter","maennlich","153","0.264212786088687","0.227920895306794","0.300504676870581"
"CDU/CSU","1994","66 und älter","weiblich","230","0.25294177133886","0.225270352559729","0.280613190117992"
"SPD","1994","16-34 Jahre alt","maennlich","383","0.149615459812394","0.135257979548948","0.163972940075839"
"SPD","1994","16-34 Jahre alt","weiblich","299","0.142554920237529","0.128631200160263","0.156478640314795"
"SPD","1994","35-65 Jahre alt","maennlich","790","0.267884967274319","0.252713103932088","0.28305683061655"
"SPD","1994","35-65 Jahre alt","weiblich","626","0.221449162557047","0.207275923032064","0.23562240208203"
"SPD","1994","66 und älter","maennlich","151","0.273049038699372","0.236377473635765","0.30972060376298"
"SPD","1994","66 und älter","weiblich","166","0.192552746645195","0.167452622927886","0.217652870362505"
"FDP","1994","16-34 Jahre alt","maennlich","","","",""
"FDP","1994","16-34 Jahre alt","weiblich","","","",""
"FDP","1994","35-65 Jahre alt","maennlich","60","0.0238757921405942","0.0186457339042984","0.0291058503768901"
"FDP","1994","35-65 Jahre alt","weiblich","34","0.012809538869862","0.0089710892878824","0.0166479884518417"
"FDP","1994","66 und älter","maennlich","","","",""
"FDP","1994","66 und älter","weiblich","","","",""
"Grüne","1994","16-34 Jahre alt","maennlich","120","0.0570133118703457","0.0476802696635286","0.0663463540771629"
"Grüne","1994","16-34 Jahre alt","weiblich","117","0.062642022008243","0.0529915924382138","0.0722924515782721"
"Grüne","1994","35-65 Jahre alt","maennlich","79","0.0312034308494414","0.0252469114805142","0.0371599502183686"
"Grüne","1994","35-65 Jahre alt","weiblich","94","0.0341203885839857","0.0279237366704426","0.0403170404975288"
"Grüne","1994","66 und älter","maennlich","","","",""
"Grüne","1994","66 und älter","weiblich","","","",""
"PDS/Linke","1994","16-34 Jahre alt","maennlich","","","",""
"PDS/Linke","1994","16-34 Jahre alt","weiblich","","","",""
"PDS/Linke","1994","35-65 Jahre alt","maennlich","54","0.0125032000915744","0.00869645735724438","0.0163099428259044"
"PDS/Linke","1994","35-65 Jahre alt","weiblich","69","0.0130928789474518","0.00921276629258835","0.0169729916023153"
"PDS/Linke","1994","66 und älter","maennlich","","","",""
"PDS/Linke","1994","66 und älter","weiblich","","","",""
"Rechtsextrem","1994","16-34 Jahre alt","maennlich","37","0.0153371844939615","0.0103906743529607","0.0202836946349623"
"Rechtsextrem","1994","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1994","35-65 Jahre alt","maennlich","30","0.00996434288928436","0.0065616336640188","0.0133670521145499"
"Rechtsextrem","1994","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1994","66 und älter","maennlich","","","",""
"Rechtsextrem","1994","66 und älter","weiblich","","","",""
"AfD","1994","16-34 Jahre alt","maennlich","","","",""
"AfD","1994","16-34 Jahre alt","weiblich","","","",""
"AfD","1994","35-65 Jahre alt","maennlich","","","",""
"AfD","1994","35-65 Jahre alt","weiblich","","","",""
"AfD","1994","66 und älter","maennlich","","","",""
"AfD","1994","66 und älter","weiblich","","","",""
"Sonstige","1994","16-34 Jahre alt","maennlich","","","",""
"Sonstige","1994","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1994","35-65 Jahre alt","maennlich","","","",""
"Sonstige","1994","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1994","66 und älter","maennlich","","","",""
"Sonstige","1994","66 und älter","weiblich","","","",""
"keine PI","1995","16-34 Jahre alt","maennlich","1514","0.589263328283041","0.569762857050156","0.608763799515926"
"keine PI","1995","16-34 Jahre alt","weiblich","1776","0.666558080617757","0.648099995041817","0.685016166193696"
"keine PI","1995","35-65 Jahre alt","maennlich","1581","0.399249065979348","0.382770275081175","0.415727856877521"
"keine PI","1995","35-65 Jahre alt","weiblich","1931","0.493727407947318","0.477037141267128","0.510417674627508"
"keine PI","1995","66 und älter","maennlich","219","0.36654148466444","0.327494202157234","0.405588767171647"
"keine PI","1995","66 und älter","weiblich","458","0.452743916533323","0.421174393823905","0.484313439242741"
"CDU/CSU","1995","16-34 Jahre alt","maennlich","323","0.142473370135029","0.128618600285916","0.156328139984142"
"CDU/CSU","1995","16-34 Jahre alt","weiblich","197","0.0898561354190525","0.0786595280592876","0.101052742778817"
"CDU/CSU","1995","35-65 Jahre alt","maennlich","704","0.240366992104732","0.225989091087912","0.254744893121553"
"CDU/CSU","1995","35-65 Jahre alt","weiblich","612","0.206494020542054","0.192980880071628","0.220007161012479"
"CDU/CSU","1995","66 und älter","maennlich","163","0.288941218096456","0.252210648777544","0.325671787415368"
"CDU/CSU","1995","66 und älter","weiblich","256","0.285875469402709","0.257219056486538","0.31453188231888"
"SPD","1995","16-34 Jahre alt","maennlich","370","0.160068910545675","0.145534949824397","0.174602871266953"
"SPD","1995","16-34 Jahre alt","weiblich","305","0.137599211276109","0.124112063920705","0.151086358631514"
"SPD","1995","35-65 Jahre alt","maennlich","817","0.267773353157723","0.252874165011304","0.282672541304141"
"SPD","1995","35-65 Jahre alt","weiblich","659","0.222090629189732","0.208214859969724","0.235966398409741"
"SPD","1995","66 und älter","maennlich","167","0.283664468288374","0.247136049386825","0.320192887189922"
"SPD","1995","66 und älter","weiblich","186","0.200955003870727","0.175540511723499","0.226369496017956"
"FDP","1995","16-34 Jahre alt","maennlich","","","",""
"FDP","1995","16-34 Jahre alt","weiblich","","","",""
"FDP","1995","35-65 Jahre alt","maennlich","56","0.0180620540170161","0.0135809837798189","0.0225431242542134"
"FDP","1995","35-65 Jahre alt","weiblich","35","0.0130719690446008","0.00928021030248778","0.0168637277867137"
"FDP","1995","66 und älter","maennlich","","","",""
"FDP","1995","66 und älter","weiblich","","","",""
"Grüne","1995","16-34 Jahre alt","maennlich","147","0.0701251258560836","0.0600033260676192","0.080246925644548"
"Grüne","1995","16-34 Jahre alt","weiblich","160","0.0816133588592324","0.0708944405133297","0.0923322772051352"
"Grüne","1995","35-65 Jahre alt","maennlich","120","0.0439342865858399","0.0370382140270883","0.0508303591445915"
"Grüne","1995","35-65 Jahre alt","weiblich","132","0.0477934097049002","0.0406718183712656","0.0549150010385349"
"Grüne","1995","66 und älter","maennlich","","","",""
"Grüne","1995","66 und älter","weiblich","","","",""
"PDS/Linke","1995","16-34 Jahre alt","maennlich","44","0.0159523566249508","0.0109861001178748","0.0209186131320267"
"PDS/Linke","1995","16-34 Jahre alt","weiblich","45","0.0145387372967137","0.00985232298085381","0.0192251516125736"
"PDS/Linke","1995","35-65 Jahre alt","maennlich","73","0.0164447614499507","0.0121654950072447","0.0207240278926566"
"PDS/Linke","1995","35-65 Jahre alt","weiblich","62","0.0118505106116881","0.00823801518171091","0.0154630060416652"
"PDS/Linke","1995","66 und älter","maennlich","","","",""
"PDS/Linke","1995","66 und älter","weiblich","","","",""
"Rechtsextrem","1995","16-34 Jahre alt","maennlich","","","",""
"Rechtsextrem","1995","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1995","35-65 Jahre alt","maennlich","","","",""
"Rechtsextrem","1995","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1995","66 und älter","maennlich","","","",""
"Rechtsextrem","1995","66 und älter","weiblich","","","",""
"AfD","1995","16-34 Jahre alt","maennlich","","","",""
"AfD","1995","16-34 Jahre alt","weiblich","","","",""
"AfD","1995","35-65 Jahre alt","maennlich","","","",""
"AfD","1995","35-65 Jahre alt","weiblich","","","",""
"AfD","1995","66 und älter","maennlich","","","",""
"AfD","1995","66 und älter","weiblich","","","",""
"Sonstige","1995","16-34 Jahre alt","maennlich","","","",""
"Sonstige","1995","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1995","35-65 Jahre alt","maennlich","","","",""
"Sonstige","1995","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1995","66 und älter","maennlich","","","",""
"Sonstige","1995","66 und älter","weiblich","","","",""
"keine PI","1996","16-34 Jahre alt","maennlich","1485","0.589569060430334","0.56969326511955","0.609444855741118"
"keine PI","1996","16-34 Jahre alt","weiblich","1778","0.701711640314501","0.683476150375213","0.719947130253789"
"keine PI","1996","35-65 Jahre alt","maennlich","1642","0.433444999963635","0.416641571930861","0.45024842799641"
"keine PI","1996","35-65 Jahre alt","weiblich","1990","0.512603875801191","0.495829776496581","0.529377975105802"
"keine PI","1996","66 und älter","maennlich","244","0.381861440323803","0.343147602646136","0.420575278001471"
"keine PI","1996","66 und älter","weiblich","500","0.484281646409258","0.452783126084012","0.515780166734504"
"CDU/CSU","1996","16-34 Jahre alt","maennlich","327","0.160963817652726","0.146115009226796","0.175812626078656"
"CDU/CSU","1996","16-34 Jahre alt","weiblich","187","0.0909860422252922","0.0795231923208452","0.102448892129739"
"CDU/CSU","1996","35-65 Jahre alt","maennlich","690","0.236322000644501","0.221916874352894","0.250727126936108"
"CDU/CSU","1996","35-65 Jahre alt","weiblich","590","0.210364915900367","0.19668740388696","0.224042427913774"
"CDU/CSU","1996","66 und älter","maennlich","171","0.294391226254728","0.258073820254003","0.330708632255454"
"CDU/CSU","1996","66 und älter","weiblich","251","0.280390922519316","0.252079274830726","0.308702570207905"
"SPD","1996","16-34 Jahre alt","maennlich","304","0.128851463388349","0.115314292517088","0.14238863425961"
"SPD","1996","16-34 Jahre alt","weiblich","240","0.10423572106873","0.092056343329735","0.116415098807724"
"SPD","1996","35-65 Jahre alt","maennlich","731","0.23857494351447","0.224122680715919","0.253027206313021"
"SPD","1996","35-65 Jahre alt","weiblich","551","0.188796786049729","0.175663622244887","0.20192994985457"
"SPD","1996","66 und älter","maennlich","155","0.274560812158796","0.238998483996636","0.310123140320956"
"SPD","1996","66 und älter","weiblich","161","0.17582569008641","0.151832634738364","0.199818745434456"
"FDP","1996","16-34 Jahre alt","maennlich","","","",""
"FDP","1996","16-34 Jahre alt","weiblich","","","",""
"FDP","1996","35-65 Jahre alt","maennlich","45","0.0158958506598371","0.0116548116064264","0.0201368897132478"
"FDP","1996","35-65 Jahre alt","weiblich","30","0.0114391250656009","0.0078704636569051","0.0150077864742967"
"FDP","1996","66 und älter","maennlich","","","",""
"FDP","1996","66 und älter","weiblich","","","",""
"Grüne","1996","16-34 Jahre alt","maennlich","142","0.0727969085036518","0.0622995257876906","0.0832942912196131"
"Grüne","1996","16-34 Jahre alt","weiblich","152","0.0760039481637486","0.0654412935998409","0.0865666027276564"
"Grüne","1996","35-65 Jahre alt","maennlich","120","0.0455426206855929","0.038472983405539","0.0526122579656468"
"Grüne","1996","35-65 Jahre alt","weiblich","154","0.05665554827589","0.0488973012353656","0.0644137953164144"
"Grüne","1996","66 und älter","maennlich","","","",""
"Grüne","1996","66 und älter","weiblich","","","",""
"PDS/Linke","1996","16-34 Jahre alt","maennlich","41","0.0200382098364956","0.014376192970627","0.0257002267023643"
"PDS/Linke","1996","16-34 Jahre alt","weiblich","37","0.012594030395842","0.00814925125853704","0.0170388095331469"
"PDS/Linke","1996","35-65 Jahre alt","maennlich","74","0.0155834600665238","0.011383634525003","0.0197832856080445"
"PDS/Linke","1996","35-65 Jahre alt","weiblich","77","0.0136000567955703","0.00971315013556796","0.0174869634555727"
"PDS/Linke","1996","66 und älter","maennlich","","","",""
"PDS/Linke","1996","66 und älter","weiblich","","","",""
"Rechtsextrem","1996","16-34 Jahre alt","maennlich","34","0.017416934236576","0.0121311720351872","0.0227026964379648"
