"party","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grüne","2001","AkademikerIn","Ostdeutschland","45","0.0361870535867754","0.0256643243532238","0.0467097828203269"
"Linke","2001","(noch) kein Abschluss","Westdeutschland","5","0.00545213262117646","-1.85248316191614e-05","0.0109227900739721"
"Linke","2001","(noch) kein Abschluss","Ostdeutschland","9","0.0617931374717801","0.0258096465874698","0.0977766283560904"
"Linke","2001","Hauptschule","Westdeutschland","11","","",""
"Linke","2001","Hauptschule","Ostdeutschland","80","0.0523417217597685","0.0414186316705407","0.0632648118489963"
"Linke","2001","Realschule","Westdeutschland","11","","",""
"Linke","2001","Realschule","Ostdeutschland","86","0.0464469772266157","0.0373457695878702","0.0555481848653612"
"Linke","2001","(Fach-)Abitur","Westdeutschland","8","0.00544855508109812","0.00209776265367386","0.00879934750852239"
"Linke","2001","(Fach-)Abitur","Ostdeutschland","26","","",""
"Linke","2001","AkademikerIn","Westdeutschland","18","","",""
"Linke","2001","AkademikerIn","Ostdeutschland","178","","",""
"Rechte","2001","(noch) kein Abschluss","Westdeutschland","3","","",""
"Rechte","2001","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Rechte","2001","Hauptschule","Westdeutschland","34","0.00342543826880562","0.00212312597695194","0.0047277505606593"
"Rechte","2001","Hauptschule","Ostdeutschland","4","0.00165910567802544","-0.000336947412450741","0.00365515876850162"
"Rechte","2001","Realschule","Westdeutschland","22","","",""
"Rechte","2001","Realschule","Ostdeutschland","21","","",""
"Rechte","2001","(Fach-)Abitur","Westdeutschland","5","0.00165344671455101","-0.000195945347944778","0.00350283877704681"
"Rechte","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"Rechte","2001","AkademikerIn","Westdeutschland","1","","",""
"Rechte","2001","AkademikerIn","Ostdeutschland","4","0.00555552038679207","0.00136750711486738","0.00974353365871677"
"AfD","2001","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","2001","Hauptschule","Westdeutschland","","","",""
"AfD","2001","Hauptschule","Ostdeutschland","","","",""
"AfD","2001","Realschule","Westdeutschland","","","",""
"AfD","2001","Realschule","Ostdeutschland","","","",""
"AfD","2001","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","2001","AkademikerIn","Westdeutschland","","","",""
"AfD","2001","AkademikerIn","Ostdeutschland","","","",""
"Andere","2001","(noch) kein Abschluss","Westdeutschland","1","","",""
"Andere","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","2001","Hauptschule","Westdeutschland","27","","",""
"Andere","2001","Hauptschule","Ostdeutschland","11","","",""
"Andere","2001","Realschule","Westdeutschland","22","","",""
"Andere","2001","Realschule","Ostdeutschland","13","","",""
"Andere","2001","(Fach-)Abitur","Westdeutschland","4","0.00168355122151624","-0.000182572814193503","0.00354967525722598"
"Andere","2001","(Fach-)Abitur","Ostdeutschland","3","","",""
"Andere","2001","AkademikerIn","Westdeutschland","7","0.0021006413583719","0.000223792477867171","0.00397749023887664"
"Andere","2001","AkademikerIn","Ostdeutschland","1","","",""
"keine Parteineigung","2002","(noch) kein Abschluss","Westdeutschland","554","0.790565781928269","0.761068484399916","0.820063079456622"
"keine Parteineigung","2002","(noch) kein Abschluss","Ostdeutschland","135","","",""
"keine Parteineigung","2002","Hauptschule","Westdeutschland","4184","0.563011837749187","0.5516807062012","0.574342969297174"
"keine Parteineigung","2002","Hauptschule","Ostdeutschland","1011","","",""
"keine Parteineigung","2002","Realschule","Westdeutschland","2010","","",""
"keine Parteineigung","2002","Realschule","Ostdeutschland","1435","","",""
"keine Parteineigung","2002","(Fach-)Abitur","Westdeutschland","1018","","",""
"keine Parteineigung","2002","(Fach-)Abitur","Ostdeutschland","220","","",""
"keine Parteineigung","2002","AkademikerIn","Westdeutschland","1092","","",""
"keine Parteineigung","2002","AkademikerIn","Ostdeutschland","653","0.505442033750787","0.478388409585841","0.532495657915734"
"SPD","2002","(noch) kein Abschluss","Westdeutschland","76","0.0957677871079359","0.074435416701479","0.117100157514393"
"SPD","2002","(noch) kein Abschluss","Ostdeutschland","4","0.0400028149724399","0.0105447723078529","0.069460857637027"
"SPD","2002","Hauptschule","Westdeutschland","1603","","",""
"SPD","2002","Hauptschule","Ostdeutschland","172","","",""
"SPD","2002","Realschule","Westdeutschland","778","0.197110684902557","0.184639773942199","0.209581595862916"
"SPD","2002","Realschule","Ostdeutschland","164","","",""
"SPD","2002","(Fach-)Abitur","Westdeutschland","445","0.212850523944283","0.195217415216734","0.230483632671833"
"SPD","2002","(Fach-)Abitur","Ostdeutschland","30","0.0968580385093874","0.0657835267075852","0.12793255031119"
"SPD","2002","AkademikerIn","Westdeutschland","764","0.220756093526399","0.206361019951417","0.235151167101381"
"SPD","2002","AkademikerIn","Ostdeutschland","188","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Westdeutschland","57","0.0639896748392273","0.0462484061226932","0.0817309435557615"
"CDU/CSU","2002","(noch) kein Abschluss","Ostdeutschland","11","","",""
"CDU/CSU","2002","Hauptschule","Westdeutschland","1381","","",""
"CDU/CSU","2002","Hauptschule","Ostdeutschland","188","","",""
"CDU/CSU","2002","Realschule","Westdeutschland","875","0.224480997772039","0.211401192763971","0.237560802780107"
"CDU/CSU","2002","Realschule","Ostdeutschland","222","","",""
"CDU/CSU","2002","(Fach-)Abitur","Westdeutschland","365","0.174576865252808","0.158223972735961","0.190929757769655"
"CDU/CSU","2002","(Fach-)Abitur","Ostdeutschland","45","0.135570034154124","0.0996029502104349","0.171537118097814"
"CDU/CSU","2002","AkademikerIn","Westdeutschland","787","0.24216613835071","0.22729772785255","0.25703454884887"
"CDU/CSU","2002","AkademikerIn","Ostdeutschland","183","","",""
"FDP","2002","(noch) kein Abschluss","Westdeutschland","7","0.00635209297679584","0.000592867433406597","0.0121113185201851"
"FDP","2002","(noch) kein Abschluss","Ostdeutschland","3","","",""
"FDP","2002","Hauptschule","Westdeutschland","71","0.0106224734043831","0.00828054545850336","0.0129644013502628"
"FDP","2002","Hauptschule","Ostdeutschland","9","0.00603969649481132","0.00211347883788805","0.00996591415173458"
"FDP","2002","Realschule","Westdeutschland","77","0.015962764510498","0.0120338274172559","0.01989170160374"
"FDP","2002","Realschule","Ostdeutschland","24","","",""
"FDP","2002","(Fach-)Abitur","Westdeutschland","76","0.0318562544611502","0.0242908840553336","0.0394216248669668"
"FDP","2002","(Fach-)Abitur","Ostdeutschland","8","0.0366281834548983","0.0168920020714365","0.0563643648383601"
"FDP","2002","AkademikerIn","Westdeutschland","176","","",""
"FDP","2002","AkademikerIn","Ostdeutschland","29","","",""
"Grüne","2002","(noch) kein Abschluss","Westdeutschland","24","","",""
"Grüne","2002","(noch) kein Abschluss","Ostdeutschland","5","0.0156131353812151","-0.00302281725717362","0.0342490880196038"
"Grüne","2002","Hauptschule","Westdeutschland","57","0.00762888225605673","0.00564119892285236","0.0096165655892611"
"Grüne","2002","Hauptschule","Ostdeutschland","3","","",""
"Grüne","2002","Realschule","Westdeutschland","115","","",""
"Grüne","2002","Realschule","Ostdeutschland","14","","",""
"Grüne","2002","(Fach-)Abitur","Westdeutschland","134","","",""
"Grüne","2002","(Fach-)Abitur","Ostdeutschland","11","","",""
"Grüne","2002","AkademikerIn","Westdeutschland","332","0.0997690686076586","0.0893675738189711","0.110170563396346"
"Grüne","2002","AkademikerIn","Ostdeutschland","46","0.0329453783168295","0.0232870063876898","0.0426037502459691"
"Linke","2002","(noch) kein Abschluss","Westdeutschland","7","0.00628733197829458","0.000557353222511545","0.0120173107340776"
"Linke","2002","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Linke","2002","Hauptschule","Westdeutschland","14","","",""
"Linke","2002","Hauptschule","Ostdeutschland","104","","",""
"Linke","2002","Realschule","Westdeutschland","15","","",""
"Linke","2002","Realschule","Ostdeutschland","115","","",""
"Linke","2002","(Fach-)Abitur","Westdeutschland","18","","",""
"Linke","2002","(Fach-)Abitur","Ostdeutschland","32","0.10328953074197","0.071314369634277","0.135264691849663"
"Linke","2002","AkademikerIn","Westdeutschland","22","","",""
"Linke","2002","AkademikerIn","Ostdeutschland","210","","",""
"Rechte","2002","(noch) kein Abschluss","Westdeutschland","1","","",""
"Rechte","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","2002","Hauptschule","Westdeutschland","17","","",""
"Rechte","2002","Hauptschule","Ostdeutschland","3","","",""
"Rechte","2002","Realschule","Westdeutschland","17","","",""
"Rechte","2002","Realschule","Ostdeutschland","22","","",""
"Rechte","2002","(Fach-)Abitur","Westdeutschland","9","0.00601776300034562","0.00268603322671604","0.00934949277397521"
"Rechte","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Rechte","2002","AkademikerIn","Westdeutschland","4","0.00230606118578313","0.000641288616460445","0.00397083375510582"
"Rechte","2002","AkademikerIn","Ostdeutschland","1","","",""
"AfD","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","2002","Hauptschule","Westdeutschland","","","",""
"AfD","2002","Hauptschule","Ostdeutschland","","","",""
"AfD","2002","Realschule","Westdeutschland","","","",""
"AfD","2002","Realschule","Ostdeutschland","","","",""
"AfD","2002","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","2002","AkademikerIn","Westdeutschland","","","",""
"AfD","2002","AkademikerIn","Ostdeutschland","","","",""
"Andere","2002","(noch) kein Abschluss","Westdeutschland","5","0.00356083884070584","-0.000757243857400478","0.00787892153881216"
"Andere","2002","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Andere","2002","Hauptschule","Westdeutschland","34","0.00533379465450179","0.00366985907066202","0.00699773023834156"
"Andere","2002","Hauptschule","Ostdeutschland","6","0.00342586294527694","0.000464974176054313","0.00638675171449957"
"Andere","2002","Realschule","Westdeutschland","22","","",""
"Andere","2002","Realschule","Ostdeutschland","13","","",""
"Andere","2002","(Fach-)Abitur","Westdeutschland","5","0.00365392446881037","0.00105467593061474","0.00625317300700599"
"Andere","2002","(Fach-)Abitur","Ostdeutschland","2","","",""
"Andere","2002","AkademikerIn","Westdeutschland","12","","",""
"Andere","2002","AkademikerIn","Ostdeutschland","2","","",""
"keine Parteineigung","2003","(noch) kein Abschluss","Westdeutschland","488","0.695368476056862","0.661442425505314","0.72929452660841"
"keine Parteineigung","2003","(noch) kein Abschluss","Ostdeutschland","144","","",""
"keine Parteineigung","2003","Hauptschule","Westdeutschland","3840","0.543464672337339","0.531765025634523","0.555164319040154"
"keine Parteineigung","2003","Hauptschule","Ostdeutschland","944","0.660306161695513","0.635802067678332","0.684810255712693"
"keine Parteineigung","2003","Realschule","Westdeutschland","1743","","",""
"keine Parteineigung","2003","Realschule","Ostdeutschland","1400","","",""
"keine Parteineigung","2003","(Fach-)Abitur","Westdeutschland","913","0.453156751313856","0.431312744884355","0.475000757743356"
"keine Parteineigung","2003","(Fach-)Abitur","Ostdeutschland","214","","",""
"keine Parteineigung","2003","AkademikerIn","Westdeutschland","944","0.3458936793932","0.328869925035533","0.362917433750867"
"keine Parteineigung","2003","AkademikerIn","Ostdeutschland","597","0.473817996930593","0.446442851486363","0.501193142374823"
"SPD","2003","(noch) kein Abschluss","Westdeutschland","73","0.107894040774393","0.0850251377168681","0.130762943831918"
"SPD","2003","(noch) kein Abschluss","Ostdeutschland","6","0.0344514089002549","0.00788093108168935","0.0610218867188204"
"SPD","2003","Hauptschule","Westdeutschland","1429","","",""
"SPD","2003","Hauptschule","Ostdeutschland","200","","",""
"SPD","2003","Realschule","Westdeutschland","719","0.195522249826652","0.182774060349001","0.208270439304303"
"SPD","2003","Realschule","Ostdeutschland","172","","",""
"SPD","2003","(Fach-)Abitur","Westdeutschland","400","0.192598509226556","0.17529445469348","0.209902563759632"
"SPD","2003","(Fach-)Abitur","Ostdeutschland","32","0.0884420719737624","0.0593530487194544","0.11753109522807"
"SPD","2003","AkademikerIn","Westdeutschland","617","0.205517155923773","0.191055229071852","0.219979082775694"
"SPD","2003","AkademikerIn","Ostdeutschland","213","","",""
"CDU/CSU","2003","(noch) kein Abschluss","Westdeutschland","87","0.130565315848237","0.105729937721154","0.155400693975319"
"CDU/CSU","2003","(noch) kein Abschluss","Ostdeutschland","12","","",""
"CDU/CSU","2003","Hauptschule","Westdeutschland","1494","","",""
"CDU/CSU","2003","Hauptschule","Ostdeutschland","192","","",""
"CDU/CSU","2003","Realschule","Westdeutschland","988","0.267790070061168","0.253556677093386","0.282023463028949"
"CDU/CSU","2003","Realschule","Ostdeutschland","264","","",""
"CDU/CSU","2003","(Fach-)Abitur","Westdeutschland","419","0.208463005607933","0.19063812016938","0.226287891046486"
"CDU/CSU","2003","(Fach-)Abitur","Ostdeutschland","58","0.171254264814964","0.132658566823104","0.209849962806823"
"CDU/CSU","2003","AkademikerIn","Westdeutschland","866","0.267175914613561","0.251339444779759","0.283012384447363"
"CDU/CSU","2003","AkademikerIn","Ostdeutschland","216","","",""
"FDP","2003","(noch) kein Abschluss","Westdeutschland","6","0.0122270677791464","0.00412626415198396","0.0203278714063089"
"FDP","2003","(noch) kein Abschluss","Ostdeutschland","5","0.0296463560875684","0.00493711058161034","0.0543556015935264"
"FDP","2003","Hauptschule","Westdeutschland","63","0.00995272278366137","0.00762115087525663","0.0122842946920661"
"FDP","2003","Hauptschule","Ostdeutschland","5","0.00181352615138483","-0.000387827873629161","0.00401488017639882"
"FDP","2003","Realschule","Westdeutschland","71","0.0196296895935854","0.0151706103576492","0.0240887688295216"
"FDP","2003","Realschule","Ostdeutschland","24","","",""
"FDP","2003","(Fach-)Abitur","Westdeutschland","63","0.0290516896019196","0.0216818099865005","0.0364215692173387"
"FDP","2003","(Fach-)Abitur","Ostdeutschland","9","0.0485187366065236","0.0265065893028653","0.0705308839101819"
"FDP","2003","AkademikerIn","Westdeutschland","151","","",""
"FDP","2003","AkademikerIn","Ostdeutschland","24","","",""
"Grüne","2003","(noch) kein Abschluss","Westdeutschland","46","0.0365520583856594","0.0227193115031538","0.0503848052681649"
"Grüne","2003","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Grüne","2003","Hauptschule","Westdeutschland","85","0.0133392726079622","0.0106446379672898","0.0160339072486347"
"Grüne","2003","Hauptschule","Ostdeutschland","6","0.0022245384240413","-0.000213039487662009","0.00466211633574461"
"Grüne","2003","Realschule","Westdeutschland","157","","",""
"Grüne","2003","Realschule","Ostdeutschland","24","","",""
"Grüne","2003","(Fach-)Abitur","Westdeutschland","177","","",""
"Grüne","2003","(Fach-)Abitur","Ostdeutschland","27","","",""
"Grüne","2003","AkademikerIn","Westdeutschland","395","0.128847287205784","0.116856584249037","0.140837990162532"
"Grüne","2003","AkademikerIn","Ostdeutschland","63","0.0467270967088304","0.035155968989449","0.0582982244282118"
"Linke","2003","(noch) kein Abschluss","Westdeutschland","","","",""
"Linke","2003","(noch) kein Abschluss","Ostdeutschland","9","0.0475642593462865","0.0165567406025966","0.0785717780899763"
"Linke","2003","Hauptschule","Westdeutschland","5","0.000462485898717663","-4.25226041649503e-05","0.000967494401600276"
"Linke","2003","Hauptschule","Ostdeutschland","74","0.0551974839881097","0.0433819786118563","0.0670129893643631"
"Linke","2003","Realschule","Westdeutschland","14","","",""
"Linke","2003","Realschule","Ostdeutschland","71","0.0399835756765448","0.0313625804695254","0.0486045708835643"
"Linke","2003","(Fach-)Abitur","Westdeutschland","10","","",""
"Linke","2003","(Fach-)Abitur","Ostdeutschland","26","","",""
"Linke","2003","AkademikerIn","Westdeutschland","13","","",""
"Linke","2003","AkademikerIn","Ostdeutschland","162","","",""
"Rechte","2003","(noch) kein Abschluss","Westdeutschland","1","","",""
"Rechte","2003","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Rechte","2003","Hauptschule","Westdeutschland","16","","",""
"Rechte","2003","Hauptschule","Ostdeutschland","4","0.00241717488431545","-0.000123509151651241","0.00495785892028214"
"Rechte","2003","Realschule","Westdeutschland","14","","",""
"Rechte","2003","Realschule","Ostdeutschland","18","","",""
"Rechte","2003","(Fach-)Abitur","Westdeutschland","4","0.00290636732594596","0.000544149928646477","0.00526858472324545"
"Rechte","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Rechte","2003","AkademikerIn","Westdeutschland","2","","",""
"Rechte","2003","AkademikerIn","Ostdeutschland","3","","",""
"AfD","2003","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","2003","Hauptschule","Westdeutschland","","","",""
"AfD","2003","Hauptschule","Ostdeutschland","","","",""
"AfD","2003","Realschule","Westdeutschland","","","",""
"AfD","2003","Realschule","Ostdeutschland","","","",""
"AfD","2003","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","2003","AkademikerIn","Westdeutschland","","","",""
"AfD","2003","AkademikerIn","Ostdeutschland","","","",""
"Andere","2003","(noch) kein Abschluss","Westdeutschland","6","0.0152662716315728","0.00622843922907772","0.0243041040340679"
"Andere","2003","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Andere","2003","Hauptschule","Westdeutschland","31","0.00400829271282674","0.00252421217690261","0.00549237324875086"
"Andere","2003","Hauptschule","Ostdeutschland","10","","",""
"Andere","2003","Realschule","Westdeutschland","12","","",""
"Andere","2003","Realschule","Ostdeutschland","11","","",""
"Andere","2003","(Fach-)Abitur","Westdeutschland","9","0.006202751456796","0.00275752537999091","0.00964797753360109"
"Andere","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Andere","2003","AkademikerIn","Westdeutschland","11","","",""
"Andere","2003","AkademikerIn","Ostdeutschland","","","",""
"keine Parteineigung","2004","(noch) kein Abschluss","Westdeutschland","544","0.773414208493559","0.742857760521548","0.80397065646557"
"keine Parteineigung","2004","(noch) kein Abschluss","Ostdeutschland","151","","",""
"keine Parteineigung","2004","Hauptschule","Westdeutschland","4098","0.612951411939529","0.601257931788811","0.624644892090246"
"keine Parteineigung","2004","Hauptschule","Ostdeutschland","994","0.727987045720442","0.704406075947476","0.751568015493408"
"keine Parteineigung","2004","Realschule","Westdeutschland","2006","","",""
"keine Parteineigung","2004","Realschule","Ostdeutschland","1448","","",""
"keine Parteineigung","2004","(Fach-)Abitur","Westdeutschland","1038","","",""
"keine Parteineigung","2004","(Fach-)Abitur","Ostdeutschland","241","","",""
"keine Parteineigung","2004","AkademikerIn","Westdeutschland","1100","","",""
"keine Parteineigung","2004","AkademikerIn","Ostdeutschland","678","0.538364668947732","0.510870904271062","0.565858433624401"
"SPD","2004","(noch) kein Abschluss","Westdeutschland","60","0.0909969423529246","0.0700038444822435","0.111990040223606"
"SPD","2004","(noch) kein Abschluss","Ostdeutschland","11","","",""
"SPD","2004","Hauptschule","Westdeutschland","1124","","",""
"SPD","2004","Hauptschule","Ostdeutschland","127","","",""
"SPD","2004","Realschule","Westdeutschland","562","0.152186143618488","0.140547437626856","0.16382484961012"
"SPD","2004","Realschule","Ostdeutschland","129","","",""
"SPD","2004","(Fach-)Abitur","Westdeutschland","340","0.162295108994507","0.146103065360576","0.178487152628439"
"SPD","2004","(Fach-)Abitur","Ostdeutschland","29","","",""
"SPD","2004","AkademikerIn","Westdeutschland","529","0.167032816248507","0.153647263430251","0.180418369066763"
"SPD","2004","AkademikerIn","Ostdeutschland","143","","",""
"CDU/CSU","2004","(noch) kein Abschluss","Westdeutschland","71","0.0922571642920408","0.0711338566386813","0.1133804719454"
"CDU/CSU","2004","(noch) kein Abschluss","Ostdeutschland","8","0.0449432237342276","0.0147607028987524","0.0751257445697029"
"CDU/CSU","2004","Hauptschule","Westdeutschland","1265","","",""
"CDU/CSU","2004","Hauptschule","Ostdeutschland","151","","",""
"CDU/CSU","2004","Realschule","Westdeutschland","859","0.240246099624175","0.226403057888455","0.254089141359894"
"CDU/CSU","2004","Realschule","Ostdeutschland","190","","",""
"CDU/CSU","2004","(Fach-)Abitur","Westdeutschland","371","0.178448201357814","0.161633971240126","0.195262431475503"
"CDU/CSU","2004","(Fach-)Abitur","Ostdeutschland","56","0.135335429236007","0.10116524575667","0.169505612715345"
"CDU/CSU","2004","AkademikerIn","Westdeutschland","816","0.259378682461227","0.243650204127018","0.275107160795437"
"CDU/CSU","2004","AkademikerIn","Ostdeutschland","188","","",""
"FDP","2004","(noch) kein Abschluss","Westdeutschland","5","0.00621307249057131","0.000477453304130291","0.0119486916770123"
"FDP","2004","(noch) kein Abschluss","Ostdeutschland","3","","",""
"FDP","2004","Hauptschule","Westdeutschland","58","0.00984254543796795","0.00747251535228916","0.0122125755236467"
"FDP","2004","Hauptschule","Ostdeutschland","6","0.00300363182626675","0.000103784194152344","0.00590347945838116"
"FDP","2004","Realschule","Westdeutschland","53","0.0119342425760652","0.00841574512204928","0.0154527400300812"
"FDP","2004","Realschule","Ostdeutschland","22","","",""
"FDP","2004","(Fach-)Abitur","Westdeutschland","58","0.0281241950797906","0.0208639904749678","0.0353843996846133"
"FDP","2004","(Fach-)Abitur","Ostdeutschland","11","","",""
"FDP","2004","AkademikerIn","Westdeutschland","143","","",""
"FDP","2004","AkademikerIn","Ostdeutschland","22","","",""
"Grüne","2004","(noch) kein Abschluss","Westdeutschland","31","0.0271969086223197","0.015324120961318","0.0390696962833214"
"Grüne","2004","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Grüne","2004","Hauptschule","Westdeutschland","60","0.008883396741014","0.00663071458362016","0.0111360788984079"
"Grüne","2004","Hauptschule","Ostdeutschland","4","0.00210605548809104","-0.000323250052058205","0.00453536102824028"
"Grüne","2004","Realschule","Westdeutschland","132","","",""
"Grüne","2004","Realschule","Ostdeutschland","17","","",""
"Grüne","2004","(Fach-)Abitur","Westdeutschland","161","","",""
"Grüne","2004","(Fach-)Abitur","Ostdeutschland","21","","",""
"Grüne","2004","AkademikerIn","Westdeutschland","368","0.119761770366485","0.108110301441367","0.131413239291603"
"Grüne","2004","AkademikerIn","Ostdeutschland","56","0.0413603400143364","0.0303787263250893","0.0523419537035836"
"Linke","2004","(noch) kein Abschluss","Westdeutschland","4","0.00486767225624763","-0.000212536289482501","0.00994788080197776"
"Linke","2004","(noch) kein Abschluss","Ostdeutschland","4","0.0206781022622113","-5.32139397865193e-05","0.0414094184642092"
"Linke","2004","Hauptschule","Westdeutschland","12","","",""
"Linke","2004","Hauptschule","Ostdeutschland","76","0.0584241144912851","0.045995326631114","0.0708529023514563"
"Linke","2004","Realschule","Westdeutschland","14","","",""
"Linke","2004","Realschule","Ostdeutschland","85","0.0494970471546787","0.0397949893601229","0.0591991049492345"
"Linke","2004","(Fach-)Abitur","Westdeutschland","9","0.00670415468135206","0.00312059413573682","0.0102877152269673"
"Linke","2004","(Fach-)Abitur","Ostdeutschland","25","","",""
"Linke","2004","AkademikerIn","Westdeutschland","17","","",""
"Linke","2004","AkademikerIn","Ostdeutschland","172","","",""
"Rechte","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Rechte","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","2004","Hauptschule","Westdeutschland","20","","",""
"Rechte","2004","Hauptschule","Ostdeutschland","7","0.00381652627558987","0.00054907712955637","0.00708397542162338"
"Rechte","2004","Realschule","Westdeutschland","15","","",""
"Rechte","2004","Realschule","Ostdeutschland","19","","",""
"Rechte","2004","(Fach-)Abitur","Westdeutschland","5","0.00275137734436921","0.000451099878522876","0.00505165481021554"
"Rechte","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Rechte","2004","AkademikerIn","Westdeutschland","","","",""
"Rechte","2004","AkademikerIn","Ostdeutschland","1","","",""
"AfD","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","2004","Hauptschule","Westdeutschland","","","",""
"AfD","2004","Hauptschule","Ostdeutschland","","","",""
"AfD","2004","Realschule","Westdeutschland","","","",""
"AfD","2004","Realschule","Ostdeutschland","","","",""
"AfD","2004","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","2004","AkademikerIn","Westdeutschland","","","",""
"AfD","2004","AkademikerIn","Ostdeutschland","","","",""
"Andere","2004","(noch) kein Abschluss","Westdeutschland","6","0.00505403149233678","-0.000122027040246114","0.0102300900249197"
"Andere","2004","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Andere","2004","Hauptschule","Westdeutschland","28","","",""
"Andere","2004","Hauptschule","Ostdeutschland","3","","",""
"Andere","2004","Realschule","Westdeutschland","18","","",""
"Andere","2004","Realschule","Ostdeutschland","10","","",""
"Andere","2004","(Fach-)Abitur","Westdeutschland","10","","",""
"Andere","2004","(Fach-)Abitur","Ostdeutschland","2","","",""
"Andere","2004","AkademikerIn","Westdeutschland","10","","",""
"Andere","2004","AkademikerIn","Ostdeutschland","3","","",""
"keine Parteineigung","2005","(noch) kein Abschluss","Westdeutschland","545","0.754775410804875","0.723609241187101","0.785941580422649"
"keine Parteineigung","2005","(noch) kein Abschluss","Ostdeutschland","136","","",""
"keine Parteineigung","2005","Hauptschule","Westdeutschland","3650","0.5872949945893","0.575074806797294","0.599515182381307"
"keine Parteineigung","2005","Hauptschule","Ostdeutschland","892","0.704374523720818","0.679424596912635","0.729324450529"
"keine Parteineigung","2005","Realschule","Westdeutschland","1906","","",""
"keine Parteineigung","2005","Realschule","Ostdeutschland","1344","","",""
"keine Parteineigung","2005","(Fach-)Abitur","Westdeutschland","944","0.510674756863158","0.488096316626917","0.5332531970994"
"keine Parteineigung","2005","(Fach-)Abitur","Ostdeutschland","222","","",""
"keine Parteineigung","2005","AkademikerIn","Westdeutschland","994","0.373663510558506","0.355945874115538","0.391381147001474"
"keine Parteineigung","2005","AkademikerIn","Ostdeutschland","623","0.502487594264247","0.474624594547241","0.530350593981252"
"SPD","2005","(noch) kein Abschluss","Westdeutschland","68","0.107030554721921","0.0846348497305369","0.129426259713306"
"SPD","2005","(noch) kein Abschluss","Ostdeutschland","8","0.0423989701955526","0.0117466041341269","0.0730513362569783"
"SPD","2005","Hauptschule","Westdeutschland","1194","","",""
"SPD","2005","Hauptschule","Ostdeutschland","142","","",""
"SPD","2005","Realschule","Westdeutschland","575","0.15832173964707","0.146214244458862","0.170429234835279"
"SPD","2005","Realschule","Ostdeutschland","131","","",""
"SPD","2005","(Fach-)Abitur","Westdeutschland","355","0.188367600744687","0.170706989867359","0.206028211622015"
"SPD","2005","(Fach-)Abitur","Ostdeutschland","41","0.0977700674329058","0.0681411344492419","0.12739900041657"
"SPD","2005","AkademikerIn","Westdeutschland","568","0.193280708868354","0.178819085051185","0.207742332685523"
"SPD","2005","AkademikerIn","Ostdeutschland","166","","",""
"CDU/CSU","2005","(noch) kein Abschluss","Westdeutschland","67","0.0823492503799419","0.0624351318643278","0.102263368895556"
"CDU/CSU","2005","(noch) kein Abschluss","Ostdeutschland","8","0.0461521127778057","0.0142345734898275","0.078069652065784"
"CDU/CSU","2005","Hauptschule","Westdeutschland","1190","","",""
"CDU/CSU","2005","Hauptschule","Ostdeutschland","138","","",""
"CDU/CSU","2005","Realschule","Westdeutschland","767","0.222051466618009","0.208266261592814","0.235836671643204"
"CDU/CSU","2005","Realschule","Ostdeutschland","185","","",""
"CDU/CSU","2005","(Fach-)Abitur","Westdeutschland","354","0.17306723437607","0.155980248595079","0.190154220157062"
"CDU/CSU","2005","(Fach-)Abitur","Ostdeutschland","59","0.146108992495948","0.110872381522531","0.181345603469365"
