"party","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"SPD","1992","16-34 J.","Ost","120","0.0874828556819379","0.0726188675497648","0.102346843814111"
"SPD","1992","35-65 J.","West","1182","0.265805477785408","0.253143592542321","0.278467363028495"
"SPD","1992","35-65 J.","Ost","291","0.137368609461108","0.122931569655479","0.151805649266738"
"SPD","1992","66 und älter","West","247","0.243209045716201","0.217222259225994","0.269195832206407"
"SPD","1992","66 und älter","Ost","52","0.137440095422746","0.1032244570188","0.171655733826692"
"FDP","1992","16-34 J.","West","40","0.0173020955015384","0.0130187563838064","0.0215854346192704"
"FDP","1992","16-34 J.","Ost","","","",""
"FDP","1992","35-65 J.","West","100","0.0263763100391608","0.0217831304576077","0.0309694896207139"
"FDP","1992","35-65 J.","Ost","55","0.0247709004357421","0.0182524255495612","0.031289375321923"
"FDP","1992","66 und älter","West","","","",""
"FDP","1992","66 und älter","Ost","","","",""
"Grüne","1992","16-34 J.","West","164","0.048322142093057","0.041277788237357","0.0553664959487569"
"Grüne","1992","16-34 J.","Ost","66","0.0539803176276928","0.0420919791410075","0.0658686561143781"
"Grüne","1992","35-65 J.","West","105","0.0259063635290734","0.0213531877114931","0.0304595393466537"
"Grüne","1992","35-65 J.","Ost","58","0.0252970501143221","0.0187114879325638","0.0318826122960804"
"Grüne","1992","66 und älter","West","","","",""
"Grüne","1992","66 und älter","Ost","","","",""
"PDS/Linke","1992","16-34 J.","West","","","",""
"PDS/Linke","1992","16-34 J.","Ost","","","",""
"PDS/Linke","1992","35-65 J.","West","","","",""
"PDS/Linke","1992","35-65 J.","Ost","71","0.033780210147202","0.0262033213790609","0.041357098915343"
"PDS/Linke","1992","66 und älter","West","","","",""
"PDS/Linke","1992","66 und älter","Ost","","","",""
"Rechtsextrem","1992","16-34 J.","West","","","",""
"Rechtsextrem","1992","16-34 J.","Ost","","","",""
"Rechtsextrem","1992","35-65 J.","West","","","",""
"Rechtsextrem","1992","35-65 J.","Ost","","","",""
"Rechtsextrem","1992","66 und älter","West","","","",""
"Rechtsextrem","1992","66 und älter","Ost","","","",""
"AfD","1992","16-34 J.","West","","","",""
"AfD","1992","16-34 J.","Ost","","","",""
"AfD","1992","35-65 J.","West","","","",""
"AfD","1992","35-65 J.","Ost","","","",""
"AfD","1992","66 und älter","West","","","",""
"AfD","1992","66 und älter","Ost","","","",""
"Sonstige","1992","16-34 J.","West","43","0.0121724590376702","0.00857038348300133","0.0157745345923391"
"Sonstige","1992","16-34 J.","Ost","","","",""
"Sonstige","1992","35-65 J.","West","38","0.0105594445521937","0.00762972377873856","0.0134891653256487"
"Sonstige","1992","35-65 J.","Ost","","","",""
"Sonstige","1992","66 und älter","West","","","",""
"Sonstige","1992","66 und älter","Ost","","","",""
"keine PN","1993","16-34 J.","West","2472","0.666893490201416","0.651373826223658","0.682413154179175"
"keine PN","1993","16-34 J.","Ost","1058","0.786784839941137","0.764714694208683","0.808854985673591"
"keine PN","1993","35-65 J.","West","2455","0.474527513706212","0.460111326052108","0.488943701360315"
"keine PN","1993","35-65 J.","Ost","1413","0.66611414241176","0.645972622186355","0.686255662637165"
"keine PN","1993","66 und älter","West","524","0.477195747819064","0.44732378304265","0.507067712595478"
"keine PN","1993","66 und älter","Ost","243","0.636506259254156","0.588583433705456","0.684429084802856"
"CDU/CSU","1993","16-34 J.","West","289","0.102595760464569","0.0926044769961007","0.112587043933037"
"CDU/CSU","1993","16-34 J.","Ost","64","0.0493275134514822","0.037658658448312","0.0609963684546524"
"CDU/CSU","1993","35-65 J.","West","790","0.206376218192816","0.194692477799896","0.218059958585737"
"CDU/CSU","1993","35-65 J.","Ost","225","0.107215110929043","0.0940015362756351","0.120428685582451"
"CDU/CSU","1993","66 und älter","West","280","0.256897497049314","0.230766844886978","0.283028149211651"
"CDU/CSU","1993","66 und älter","Ost","51","0.122869001049685","0.0901616025665573","0.155576399532812"
"SPD","1993","16-34 J.","West","505","0.136393054917735","0.125092059303849","0.147694050531621"
"SPD","1993","16-34 J.","Ost","80","0.0635165404433104","0.0503745350172224","0.0766585458693984"
"SPD","1993","35-65 J.","West","1076","0.242730860209221","0.230353376486826","0.255108343931616"
"SPD","1993","35-65 J.","Ost","276","0.130958309214685","0.116550241430521","0.145366376998848"
"SPD","1993","66 und älter","West","219","0.210990352830413","0.186588747073185","0.235391958587641"
"SPD","1993","66 und älter","Ost","58","0.153146263240316","0.117266463131354","0.189026063349278"
"FDP","1993","16-34 J.","West","32","0.0131839345327756","0.00942812863688454","0.0169397404286666"
"FDP","1993","16-34 J.","Ost","","","",""
"FDP","1993","35-65 J.","West","88","0.0232602933887315","0.0189087656861426","0.0276118210913204"
"FDP","1993","35-65 J.","Ost","35","0.0167612419632978","0.011278453375359","0.0222440305512367"
"FDP","1993","66 und älter","West","","","",""
"FDP","1993","66 und älter","Ost","","","",""
"Grüne","1993","16-34 J.","West","185","0.0612148506566378","0.0533212706090787","0.0691084307041969"
"Grüne","1993","16-34 J.","Ost","53","0.0420846386401645","0.0312654787498127","0.0529037985305162"
"Grüne","1993","35-65 J.","West","136","0.0343979234083202","0.0291364189217523","0.0396594278948881"
"Grüne","1993","35-65 J.","Ost","56","0.0263681303150146","0.0195249817863621","0.0332112788436671"
"Grüne","1993","66 und älter","West","","","",""
"Grüne","1993","66 und älter","Ost","","","",""
"PDS/Linke","1993","16-34 J.","West","","","",""
"PDS/Linke","1993","16-34 J.","Ost","","","",""
"PDS/Linke","1993","35-65 J.","West","","","",""
"PDS/Linke","1993","35-65 J.","Ost","82","0.0435078348141154","0.0347953235702992","0.0522203460579315"
"PDS/Linke","1993","66 und älter","West","","","",""
"PDS/Linke","1993","66 und älter","Ost","","","",""
"Rechtsextrem","1993","16-34 J.","West","44","0.014913003521978","0.0109219976368498","0.0189040094071062"
"Rechtsextrem","1993","16-34 J.","Ost","","","",""
"Rechtsextrem","1993","35-65 J.","West","48","0.0149055373490812","0.0114072337696989","0.0184038409284635"
"Rechtsextrem","1993","35-65 J.","Ost","","","",""
"Rechtsextrem","1993","66 und älter","West","","","",""
"Rechtsextrem","1993","66 und älter","Ost","","","",""
"AfD","1993","16-34 J.","West","","","",""
"AfD","1993","16-34 J.","Ost","","","",""
"AfD","1993","35-65 J.","West","","","",""
"AfD","1993","35-65 J.","Ost","","","",""
"AfD","1993","66 und älter","West","","","",""
"AfD","1993","66 und älter","Ost","","","",""
"Sonstige","1993","16-34 J.","West","","","",""
"Sonstige","1993","16-34 J.","Ost","","","",""
"Sonstige","1993","35-65 J.","West","","","",""
"Sonstige","1993","35-65 J.","Ost","","","",""
"Sonstige","1993","66 und älter","West","","","",""
"Sonstige","1993","66 und älter","Ost","","","",""
"keine PN","1994","16-34 J.","West","2380","0.65291734664431","0.637148584817362","0.668686108471258"
"keine PN","1994","16-34 J.","Ost","986","0.758900569473054","0.73537518324478","0.782425955701327"
"keine PN","1994","35-65 J.","West","2242","0.437174515196886","0.422613476549687","0.451735553844086"
"keine PN","1994","35-65 J.","Ost","1396","0.660979679055237","0.640689868414874","0.6812694896956"
"keine PN","1994","66 und älter","West","474","0.437070163396772","0.407609883730508","0.466530443063037"
"keine PN","1994","66 und älter","Ost","248","0.620503771433707","0.572829671791724","0.66817787107569"
"CDU/CSU","1994","16-34 J.","West","276","0.0943143923845935","0.0846331798505334","0.103995604918654"
"CDU/CSU","1994","16-34 J.","Ost","61","0.0478886214975687","0.0361448855946769","0.0596323574004604"
"CDU/CSU","1994","35-65 J.","West","793","0.216930167586611","0.204831479472229","0.229028855700993"
"CDU/CSU","1994","35-65 J.","Ost","242","0.117968792753003","0.104142790677423","0.131794794828583"
"CDU/CSU","1994","66 und älter","West","319","0.285618610208764","0.258790352584862","0.312446867832665"
"CDU/CSU","1994","66 und älter","Ost","54","0.129124602794624","0.0961796366881652","0.162069568901082"
"SPD","1994","16-34 J.","West","594","0.166796896174336","0.15444818998626","0.179145602362412"
"SPD","1994","16-34 J.","Ost","85","0.066595363409912","0.052883287650278","0.0803074391695459"
"SPD","1994","35-65 J.","West","1172","0.278615845388846","0.265455591607849","0.291776099169844"
"SPD","1994","35-65 J.","Ost","242","0.11798027152669","0.104153686779054","0.131806856274325"
"SPD","1994","66 und älter","West","260","0.240595071229674","0.215207905389712","0.265982237069637"
"SPD","1994","66 und älter","Ost","53","0.14246611641106","0.108127088837982","0.176805143984138"
"FDP","1994","16-34 J.","West","","","",""
"FDP","1994","16-34 J.","Ost","","","",""
"FDP","1994","35-65 J.","West","66","0.0194364054006626","0.0153838970729122","0.0234889137284129"
"FDP","1994","35-65 J.","Ost","","","",""
"FDP","1994","66 und älter","West","","","",""
"FDP","1994","66 und älter","Ost","","","",""
"Grüne","1994","16-34 J.","West","174","0.0595184864434685","0.051681427618804","0.067355545268133"
"Grüne","1994","16-34 J.","Ost","60","0.0565356520830672","0.0438337084799763","0.0692375956861582"
"Grüne","1994","35-65 J.","West","127","0.0345286486791909","0.0291689849106478","0.039888312447734"
"Grüne","1994","35-65 J.","Ost","46","0.0235850803878226","0.0170806846218656","0.0300894761537796"
"Grüne","1994","66 und älter","West","","","",""
"Grüne","1994","66 und älter","Ost","","","",""
"PDS/Linke","1994","16-34 J.","West","","","",""
"PDS/Linke","1994","16-34 J.","Ost","41","0.03587633142526","0.0256477215066105","0.0461049413439094"
"PDS/Linke","1994","35-65 J.","West","","","",""
"PDS/Linke","1994","35-65 J.","Ost","118","0.0572877509889395","0.0473270125473007","0.0672484894305783"
"PDS/Linke","1994","66 und älter","West","","","",""
"PDS/Linke","1994","66 und älter","Ost","33","0.0832142259996597","0.0560786354953246","0.110349816503995"
"Rechtsextrem","1994","16-34 J.","West","33","0.00908504047597962","0.00594211805362679","0.0122279628983324"
"Rechtsextrem","1994","16-34 J.","Ost","","","",""
"Rechtsextrem","1994","35-65 J.","West","31","0.00758688859166767","0.00503972898473776","0.0101340481985976"
"Rechtsextrem","1994","35-65 J.","Ost","","","",""
"Rechtsextrem","1994","66 und älter","West","","","",""
"Rechtsextrem","1994","66 und älter","Ost","","","",""
"AfD","1994","16-34 J.","West","","","",""
"AfD","1994","16-34 J.","Ost","","","",""
"AfD","1994","35-65 J.","West","","","",""
"AfD","1994","35-65 J.","Ost","","","",""
"AfD","1994","66 und älter","West","","","",""
"AfD","1994","66 und älter","Ost","","","",""
"Sonstige","1994","16-34 J.","West","","","",""
"Sonstige","1994","16-34 J.","Ost","","","",""
"Sonstige","1994","35-65 J.","West","","","",""
"Sonstige","1994","35-65 J.","Ost","","","",""
"Sonstige","1994","66 und älter","West","","","",""
"Sonstige","1994","66 und älter","Ost","","","",""
"keine PN","1995","16-34 J.","West","2395","0.610613336561375","0.594880443629816","0.626346229492934"
"keine PN","1995","16-34 J.","Ost","876","0.700972850649783","0.675376499545063","0.726569201754503"
"keine PN","1995","35-65 J.","West","2257","0.412209418772122","0.398227419760716","0.426191417783528"
"keine PN","1995","35-65 J.","Ost","1241","0.589480843251493","0.568217179404232","0.610744507098754"
"keine PN","1995","66 und älter","West","435","0.382417240340172","0.353737405350702","0.411097075329642"
"keine PN","1995","66 und älter","Ost","222","0.558534913873495","0.510174064082192","0.606895763664799"
"CDU/CSU","1995","16-34 J.","West","412","0.126201331458964","0.115486815262486","0.136915847655442"
"CDU/CSU","1995","16-34 J.","Ost","106","0.0777565168728661","0.0627850847347046","0.0927279490110276"
"CDU/CSU","1995","35-65 J.","West","966","0.235702927528829","0.223646668043703","0.247759187013956"
"CDU/CSU","1995","35-65 J.","Ost","344","0.174029777235688","0.15764160523622","0.190417949235156"
"CDU/CSU","1995","66 und älter","West","340","0.318138510402861","0.290652194226883","0.345624826578839"
"CDU/CSU","1995","66 und älter","Ost","72","0.164158796289945","0.128083114538291","0.200234478041598"
"SPD","1995","16-34 J.","West","576","0.16449851446986","0.152536907971129","0.176460120968591"
"SPD","1995","16-34 J.","Ost","95","0.0868960295100453","0.0711477820060861","0.102644277014005"
"SPD","1995","35-65 J.","West","1208","0.272305757121252","0.259661250695337","0.284950263547167"
"SPD","1995","35-65 J.","Ost","267","0.130214835746969","0.115667858235545","0.144761813258393"
"SPD","1995","66 und älter","West","287","0.259563982526918","0.233692202059621","0.285435762994214"
"SPD","1995","66 und älter","Ost","63","0.147591829042185","0.113047597270652","0.182136060813717"
"FDP","1995","16-34 J.","West","","","",""
"FDP","1995","16-34 J.","Ost","","","",""
"FDP","1995","35-65 J.","West","68","0.0163545576757444","0.0127517780867526","0.0199573372647363"
"FDP","1995","35-65 J.","Ost","","","",""
"FDP","1995","66 und älter","West","","","",""
"FDP","1995","66 und älter","Ost","","","",""
"Grüne","1995","16-34 J.","West","242","0.0787463798709102","0.0700559789922932","0.0874367807495271"
"Grüne","1995","16-34 J.","Ost","58","0.0531494398621606","0.0406075721477061","0.065691307576615"
"Grüne","1995","35-65 J.","West","209","0.0519800787508871","0.0456744819295038","0.0582856755722705"
"Grüne","1995","35-65 J.","Ost","41","0.0224500724140897","0.0160466097321087","0.0288535350960707"
"Grüne","1995","66 und älter","West","","","",""
"Grüne","1995","66 und älter","Ost","","","",""
"PDS/Linke","1995","16-34 J.","West","","","",""
"PDS/Linke","1995","16-34 J.","Ost","76","0.0649813584830858","0.0512004871621462","0.0787622298040254"
"PDS/Linke","1995","35-65 J.","West","","","",""
"PDS/Linke","1995","35-65 J.","Ost","125","0.0649833128514775","0.0543284677424974","0.0756381579604576"
"PDS/Linke","1995","66 und älter","West","","","",""
"PDS/Linke","1995","66 und älter","Ost","42","0.112728182964199","0.081927157464373","0.143529208464026"
"Rechtsextrem","1995","16-34 J.","West","","","",""
"Rechtsextrem","1995","16-34 J.","Ost","","","",""
"Rechtsextrem","1995","35-65 J.","West","","","",""
"Rechtsextrem","1995","35-65 J.","Ost","","","",""
"Rechtsextrem","1995","66 und älter","West","","","",""
"Rechtsextrem","1995","66 und älter","Ost","","","",""
"AfD","1995","16-34 J.","West","","","",""
"AfD","1995","16-34 J.","Ost","","","",""
"AfD","1995","35-65 J.","West","","","",""
"AfD","1995","35-65 J.","Ost","","","",""
"AfD","1995","66 und älter","West","","","",""
"AfD","1995","66 und älter","Ost","","","",""
"Sonstige","1995","16-34 J.","West","","","",""
"Sonstige","1995","16-34 J.","Ost","","","",""
"Sonstige","1995","35-65 J.","West","","","",""
"Sonstige","1995","35-65 J.","Ost","","","",""
"Sonstige","1995","66 und älter","West","","","",""
"Sonstige","1995","66 und älter","Ost","","","",""
"keine PN","1996","16-34 J.","West","2352","0.621794168394244","0.605862123195116","0.637726213593372"
"keine PN","1996","16-34 J.","Ost","894","0.747873556810723","0.723191550945369","0.772555562676078"
"keine PN","1996","35-65 J.","West","2311","0.436464779332901","0.422225425994141","0.45070413267166"
"keine PN","1996","35-65 J.","Ost","1309","0.627526313241901","0.606699314647373","0.648353311836429"
"keine PN","1996","66 und älter","West","485","0.418681345515515","0.389840109345345","0.447522581685684"
"keine PN","1996","66 und älter","Ost","242","0.594109065407053","0.546976852700165","0.641241278113942"
"CDU/CSU","1996","16-34 J.","West","418","0.137986000939117","0.126655247988178","0.149316753890056"
"CDU/CSU","1996","16-34 J.","Ost","94","0.0732519330637803","0.0584421890072331","0.0880616771203276"
"CDU/CSU","1996","35-65 J.","West","946","0.23862332649961","0.226385300710732","0.250861352288487"
"CDU/CSU","1996","35-65 J.","Ost","329","0.16214010710886","0.146262178423016","0.178018035794704"
"CDU/CSU","1996","66 und älter","West","348","0.312055971814479","0.284969169575392","0.339142774053567"
"CDU/CSU","1996","66 und älter","Ost","64","0.148069154496655","0.113980133162027","0.182158175831283"
"SPD","1996","16-34 J.","West","495","0.136189470707743","0.124920996634743","0.147457944780742"
"SPD","1996","16-34 J.","Ost","49","0.0396938615056915","0.0285963988756783","0.0507913241357046"
"SPD","1996","35-65 J.","West","1067","0.240133822231804","0.227869307857275","0.252398336606333"
"SPD","1996","35-65 J.","Ost","212","0.102854125506269","0.0897681739415054","0.115940077071033"
"SPD","1996","66 und älter","West","253","0.229066933541096","0.204499800753302","0.253634066328889"
"SPD","1996","66 und älter","Ost","61","0.144957028873801","0.111166602363041","0.178747455384561"
"FDP","1996","16-34 J.","West","","","",""
"FDP","1996","16-34 J.","Ost","","","",""
"FDP","1996","35-65 J.","West","59","0.0148592913305212","0.0113855033010247","0.0183330793600178"
"FDP","1996","35-65 J.","Ost","","","",""
"FDP","1996","66 und älter","West","","","",""
"FDP","1996","66 und älter","Ost","","","",""
"Grüne","1996","16-34 J.","West","230","0.0790364155083992","0.0701726360038774","0.087900195012921"
"Grüne","1996","16-34 J.","Ost","61","0.0500499863345522","0.0376560425495899","0.0624439301195146"
"Grüne","1996","35-65 J.","West","219","0.0560241435453904","0.0494214188559468","0.0626268682348341"
"Grüne","1996","35-65 J.","Ost","53","0.0280189201284365","0.0209097727022617","0.0351280675546113"
"Grüne","1996","66 und älter","West","","","",""
"Grüne","1996","66 und älter","Ost","","","",""
"PDS/Linke","1996","16-34 J.","West","","","",""
"PDS/Linke","1996","16-34 J.","Ost","66","0.0631130735227481","0.0492914067537504","0.0769347402917458"
"PDS/Linke","1996","35-65 J.","West","","","",""
"PDS/Linke","1996","35-65 J.","Ost","138","0.0648694892891481","0.0542593943200947","0.0754795842582015"
"PDS/Linke","1996","66 und älter","West","","","",""
"PDS/Linke","1996","66 und älter","Ost","47","0.108586856608004","0.0787255909771807","0.138448122238828"
"Rechtsextrem","1996","16-34 J.","West","","","",""
"Rechtsextrem","1996","16-34 J.","Ost","","","",""
"Rechtsextrem","1996","35-65 J.","West","","","",""
"Rechtsextrem","1996","35-65 J.","Ost","","","",""
"Rechtsextrem","1996","66 und älter","West","","","",""
"Rechtsextrem","1996","66 und älter","Ost","","","",""
"AfD","1996","16-34 J.","West","","","",""
"AfD","1996","16-34 J.","Ost","","","",""
"AfD","1996","35-65 J.","West","","","",""
"AfD","1996","35-65 J.","Ost","","","",""
"AfD","1996","66 und älter","West","","","",""
"AfD","1996","66 und älter","Ost","","","",""
"Sonstige","1996","16-34 J.","West","","","",""
"Sonstige","1996","16-34 J.","Ost","","","",""
"Sonstige","1996","35-65 J.","West","","","",""
"Sonstige","1996","35-65 J.","Ost","","","",""
"Sonstige","1996","66 und älter","West","","","",""
"Sonstige","1996","66 und älter","Ost","","","",""
"keine PN","1997","16-34 J.","West","2386","0.6527564814826","0.636846797977664","0.668666164987535"
"keine PN","1997","16-34 J.","Ost","913","0.76350321705945","0.739081494789656","0.787924939329244"
"keine PN","1997","35-65 J.","West","2372","0.454088252175913","0.439689288981425","0.468487215370401"
"keine PN","1997","35-65 J.","Ost","1353","0.653563484408786","0.632874367204332","0.67425260161324"
"keine PN","1997","66 und älter","West","481","0.412529096076374","0.383914453060714","0.441143739092034"
"keine PN","1997","66 und älter","Ost","248","0.574232866702637","0.527767052417359","0.620698680987915"
"CDU/CSU","1997","16-34 J.","West","342","0.113822774352223","0.103209637957908","0.124435910746538"
"CDU/CSU","1997","16-34 J.","Ost","74","0.0663567278580802","0.05205161788814","0.0806618378280205"
"CDU/CSU","1997","35-65 J.","West","844","0.215193174263007","0.203308275136283","0.227078073389731"
"CDU/CSU","1997","35-65 J.","Ost","277","0.145895793900916","0.130547395797659","0.161244192004174"
"CDU/CSU","1997","66 und älter","West","341","0.307726074938298","0.28089803190109","0.334554117975506"
"CDU/CSU","1997","66 und älter","Ost","58","0.121567433358402","0.0908583890910263","0.152276477625778"
"SPD","1997","16-34 J.","West","456","0.135014587969756","0.123594653574183","0.146434522365328"
"SPD","1997","16-34 J.","Ost","54","0.0485987244186558","0.0362406008463638","0.0609568479909478"
"SPD","1997","35-65 J.","West","1062","0.25599111754114","0.243369896386958","0.268612338695322"
"SPD","1997","35-65 J.","Ost","219","0.109105136712119","0.0955494330716517","0.122660840352586"
"SPD","1997","66 und älter","West","273","0.238237364708932","0.213475540837628","0.262999188580235"
"SPD","1997","66 und älter","Ost","70","0.171604477216773","0.136173213593815","0.207035740839732"
"FDP","1997","16-34 J.","West","","","",""
"FDP","1997","16-34 J.","Ost","","","",""
"FDP","1997","35-65 J.","West","53","0.013150493147634","0.00985594125764543","0.0164450450376225"
"FDP","1997","35-65 J.","Ost","","","",""
"FDP","1997","66 und älter","West","","","",""
"FDP","1997","66 und älter","Ost","","","",""
"Grüne","1997","16-34 J.","West","188","0.0726695184758261","0.0639946623902506","0.0813443745614016"
"Grüne","1997","16-34 J.","Ost","38","0.0359226449252462","0.0252272130105294","0.046618076839963"
"Grüne","1997","35-65 J.","West","205","0.0494306777482014","0.0431617964288372","0.0556995590675655"
"Grüne","1997","35-65 J.","Ost","39","0.0207765639798831","0.0145748176034089","0.0269783103563573"
"Grüne","1997","66 und älter","West","","","",""
"Grüne","1997","66 und älter","Ost","","","",""
"PDS/Linke","1997","16-34 J.","West","","","",""
"PDS/Linke","1997","16-34 J.","Ost","50","0.048685167389822","0.0363166198825577","0.0610537148970863"
"PDS/Linke","1997","35-65 J.","West","","","",""
"PDS/Linke","1997","35-65 J.","Ost","118","0.0583965688176033","0.0482009422450377","0.0685921953901688"
"PDS/Linke","1997","66 und älter","West","","","",""
"PDS/Linke","1997","66 und älter","Ost","50","0.111336143058061","0.0817771042774307","0.140895181838692"
"Rechtsextrem","1997","16-34 J.","West","31","0.0104168008975512","0.00702397005003751","0.0138096317450648"
"Rechtsextrem","1997","16-34 J.","Ost","","","",""
"Rechtsextrem","1997","35-65 J.","West","","","",""
"Rechtsextrem","1997","35-65 J.","Ost","","","",""
"Rechtsextrem","1997","66 und älter","West","","","",""
"Rechtsextrem","1997","66 und älter","Ost","","","",""
"AfD","1997","16-34 J.","West","","","",""
"AfD","1997","16-34 J.","Ost","","","",""
"AfD","1997","35-65 J.","West","","","",""
"AfD","1997","35-65 J.","Ost","","","",""
"AfD","1997","66 und älter","West","","","",""
"AfD","1997","66 und älter","Ost","","","",""
"Sonstige","1997","16-34 J.","West","","","",""
"Sonstige","1997","16-34 J.","Ost","","","",""
"Sonstige","1997","35-65 J.","West","","","",""
"Sonstige","1997","35-65 J.","Ost","","","",""
"Sonstige","1997","66 und älter","West","","","",""
"Sonstige","1997","66 und älter","Ost","","","",""
"keine PN","1998","16-34 J.","West","2493","0.655381252721467","0.639944561811452","0.670817943631481"
"keine PN","1998","16-34 J.","Ost","951","0.768917553626338","0.745127369507413","0.792707737745262"
"keine PN","1998","35-65 J.","West","2632","0.448384326442596","0.435006509812847","0.461762143072346"
"keine PN","1998","35-65 J.","Ost","1448","0.662860804588204","0.642970839678476","0.682750769497931"
"keine PN","1998","66 und älter","West","575","0.392025125552471","0.366201775076539","0.417848476028404"
"keine PN","1998","66 und älter","Ost","263","0.565315961540605","0.520689609128506","0.609942313952705"
"CDU/CSU","1998","16-34 J.","West","311","0.0937110785296733","0.0842450773279317","0.103177079731415"
"CDU/CSU","1998","16-34 J.","Ost","60","0.0470278907671457","0.0350799714104385","0.0589758101238529"
"CDU/CSU","1998","35-65 J.","West","951","0.199508436318856","0.188758627504483","0.210258245133229"
"CDU/CSU","1998","35-65 J.","Ost","236","0.117415618144407","0.103871233538813","0.130960002750002"
"CDU/CSU","1998","66 und älter","West","397","0.302269230183244","0.277977763915071","0.326560696451417"
"CDU/CSU","1998","66 und älter","Ost","63","0.123670380443188","0.094033975922441","0.153306784963935"
"SPD","1998","16-34 J.","West","542","0.151791869699153","0.14013684435467","0.163446895043635"
"SPD","1998","16-34 J.","Ost","60","0.0509976521467313","0.0385816101838667","0.0634136941095959"
"SPD","1998","35-65 J.","West","1348","0.268207477698523","0.256290362075086","0.280124593321959"
"SPD","1998","35-65 J.","Ost","262","0.116593206155817","0.103090052363494","0.130096359948139"
"SPD","1998","66 und älter","West","349","0.26315281497914","0.23986088119461","0.28644474876367"
"SPD","1998","66 und älter","Ost","85","0.18718158798715","0.15206702642433","0.22229614954997"
"FDP","1998","16-34 J.","West","","","",""
"FDP","1998","16-34 J.","Ost","","","",""
"FDP","1998","35-65 J.","West","71","0.0154190416901878","0.0121047087296216","0.0187333746507541"
"FDP","1998","35-65 J.","Ost","","","",""
"FDP","1998","66 und älter","West","","","",""
"FDP","1998","66 und älter","Ost","","","",""
"Grüne","1998","16-34 J.","West","208","0.0666512061267498","0.0585497377096847","0.0747526745438148"
"Grüne","1998","16-34 J.","Ost","40","0.0440343779870783","0.0324548326494546","0.055613923324702"
"Grüne","1998","35-65 J.","West","235","0.0510680182037373","0.0451464904032944","0.0569895460041803"
"Grüne","1998","35-65 J.","Ost","60","0.029851828418907","0.0226916684170218","0.0370119884207923"
"Grüne","1998","66 und älter","West","","","",""
"Grüne","1998","66 und älter","Ost","","","",""
"PDS/Linke","1998","16-34 J.","West","","","",""
"PDS/Linke","1998","16-34 J.","Ost","56","0.0502830565423751","0.0379496693820872","0.0626164437026631"
"PDS/Linke","1998","35-65 J.","West","","","",""
"PDS/Linke","1998","35-65 J.","Ost","128","0.0568698569635543","0.0471256812967985","0.0666140326303102"
"PDS/Linke","1998","66 und älter","West","","","",""
"PDS/Linke","1998","66 und älter","Ost","54","0.103629196877836","0.0761917411109774","0.131066652644695"
"Rechtsextrem","1998","16-34 J.","West","","","",""
"Rechtsextrem","1998","16-34 J.","Ost","","","",""
"Rechtsextrem","1998","35-65 J.","West","","","",""
"Rechtsextrem","1998","35-65 J.","Ost","","","",""
"Rechtsextrem","1998","66 und älter","West","","","",""
"Rechtsextrem","1998","66 und älter","Ost","","","",""
"AfD","1998","16-34 J.","West","","","",""
"AfD","1998","16-34 J.","Ost","","","",""
"AfD","1998","35-65 J.","West","","","",""
"AfD","1998","35-65 J.","Ost","","","",""
"AfD","1998","66 und älter","West","","","",""
"AfD","1998","66 und älter","Ost","","","",""
"Sonstige","1998","16-34 J.","West","","","",""
"Sonstige","1998","16-34 J.","Ost","","","",""
"Sonstige","1998","35-65 J.","West","","","",""
"Sonstige","1998","35-65 J.","Ost","","","",""
"Sonstige","1998","66 und älter","West","","","",""
"Sonstige","1998","66 und älter","Ost","","","",""
"keine PN","1999","16-34 J.","West","2149","0.602887144638402","0.586474018107878","0.619300271168926"
"keine PN","1999","16-34 J.","Ost","824","0.676485330144742","0.649656431143729","0.703314229145756"
"keine PN","1999","35-65 J.","West","2396","0.427363590774537","0.41382774733781","0.440899434211264"
"keine PN","1999","35-65 J.","Ost","1281","0.600724939779873","0.579882350045104","0.621567529514641"
"keine PN","1999","66 und älter","West","518","0.371724754871337","0.345525073284075","0.397924436458599"
"keine PN","1999","66 und älter","Ost","229","0.483812249212504","0.439198692374044","0.528425806050964"
"CDU/CSU","1999","16-34 J.","West","434","0.140444907294276","0.128790070686661","0.152099743901891"
"CDU/CSU","1999","16-34 J.","Ost","92","0.0795052804626596","0.0639908689277035","0.0950196919976156"
"CDU/CSU","1999","35-65 J.","West","1054","0.22598753592607","0.214543919189187","0.237431152662953"
"CDU/CSU","1999","35-65 J.","Ost","298","0.145953954055399","0.130928544022392","0.160979364088405"
"CDU/CSU","1999","66 und älter","West","443","0.35567159152888","0.329718534187322","0.381624648870439"
"CDU/CSU","1999","66 und älter","Ost","70","0.13299737385689","0.1026824619075","0.16331228580628"
"SPD","1999","16-34 J.","West","561","0.168374062173565","0.15582191737239","0.18092620697474"
"SPD","1999","16-34 J.","Ost","102","0.0964468440788553","0.0795172114587801","0.113376476698931"
"SPD","1999","35-65 J.","West","1335","0.271706696259411","0.25953501942543","0.283878373093393"
"SPD","1999","35-65 J.","Ost","327","0.153546500477548","0.138203889598151","0.168889111356945"
"SPD","1999","66 und älter","West","309","0.240886247509533","0.217703242445547","0.264069252573519"
"SPD","1999","66 und älter","Ost","110","0.234857504961131","0.197013424716378","0.272701585205885"
"FDP","1999","16-34 J.","West","32","0.0101469275337167","0.00678514992864466","0.0135087051387888"
