"party","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grüne","2014","Realschule","weiblich","186","","",""
"Grüne","2014","(Fach-)Abitur","maennlich","108","","",""
"Grüne","2014","(Fach-)Abitur","weiblich","237","","",""
"Grüne","2014","AkademikerIn","maennlich","376","0.118369008967759","0.106858989478926","0.129879028456592"
"Grüne","2014","AkademikerIn","weiblich","518","0.188829749717957","0.174924194599707","0.202735304836208"
"Linke","2014","(noch) kein Abschluss","maennlich","12","","",""
"Linke","2014","(noch) kein Abschluss","weiblich","7","0.0188189424754413","0.00728290464734786","0.0303549803035346"
"Linke","2014","Hauptschule","maennlich","114","","",""
"Linke","2014","Hauptschule","weiblich","85","0.0200990782588387","0.0158257153315323","0.0243724411861451"
"Linke","2014","Realschule","maennlich","115","","",""
"Linke","2014","Realschule","weiblich","139","","",""
"Linke","2014","(Fach-)Abitur","maennlich","70","0.04656525946166","0.0363644387620106","0.0567660801613094"
"Linke","2014","(Fach-)Abitur","weiblich","63","0.0346308337644722","0.0270043079955491","0.0422573595333954"
"Linke","2014","AkademikerIn","maennlich","150","","",""
"Linke","2014","AkademikerIn","weiblich","144","","",""
"Rechte","2014","(noch) kein Abschluss","maennlich","7","0.0126743384331835","0.00223382975916018","0.0231148471072069"
"Rechte","2014","(noch) kein Abschluss","weiblich","3","","",""
"Rechte","2014","Hauptschule","maennlich","25","","",""
"Rechte","2014","Hauptschule","weiblich","8","0.00127679735066367","0.000189435278132461","0.00236415942319488"
"Rechte","2014","Realschule","maennlich","29","","",""
"Rechte","2014","Realschule","weiblich","16","","",""
"Rechte","2014","(Fach-)Abitur","maennlich","1","","",""
"Rechte","2014","(Fach-)Abitur","weiblich","3","","",""
"Rechte","2014","AkademikerIn","maennlich","2","","",""
"Rechte","2014","AkademikerIn","weiblich","1","","",""
"AfD","2014","(noch) kein Abschluss","maennlich","7","0.0233252686150371","0.00923831452993727","0.037412222700137"
"AfD","2014","(noch) kein Abschluss","weiblich","3","","",""
"AfD","2014","Hauptschule","maennlich","33","0.00641493355974827","0.00392016925047074","0.00890969786902579"
"AfD","2014","Hauptschule","weiblich","23","","",""
"AfD","2014","Realschule","maennlich","37","0.0121610484922177","0.00801219338902186","0.0163099035954136"
"AfD","2014","Realschule","weiblich","20","","",""
"AfD","2014","(Fach-)Abitur","maennlich","16","","",""
"AfD","2014","(Fach-)Abitur","weiblich","16","","",""
"AfD","2014","AkademikerIn","maennlich","39","0.0140295305793271","0.00983901795816019","0.018220043200494"
"AfD","2014","AkademikerIn","weiblich","8","0.00383557223280776","0.00163934277450397","0.00603180169111155"
"Andere","2014","(noch) kein Abschluss","maennlich","1","","",""
"Andere","2014","(noch) kein Abschluss","weiblich","","","",""
"Andere","2014","Hauptschule","maennlich","14","","",""
"Andere","2014","Hauptschule","weiblich","13","","",""
"Andere","2014","Realschule","maennlich","12","","",""
"Andere","2014","Realschule","weiblich","18","","",""
"Andere","2014","(Fach-)Abitur","maennlich","10","","",""
"Andere","2014","(Fach-)Abitur","weiblich","7","0.00709959487043535","0.00359757840305275","0.010601611337818"
"Andere","2014","AkademikerIn","maennlich","9","0.00542780347768849","0.00280995899033277","0.0080456479650442"
"Andere","2014","AkademikerIn","weiblich","16","","",""
"keine Parteineigung","2015","(noch) kein Abschluss","maennlich","313","0.749680629178251","0.708002384817571","0.791358873538931"
"keine Parteineigung","2015","(noch) kein Abschluss","weiblich","441","0.765813956769964","0.730062326417369","0.801565587122558"
"keine Parteineigung","2015","Hauptschule","maennlich","2381","","",""
"keine Parteineigung","2015","Hauptschule","weiblich","2652","","",""
"keine Parteineigung","2015","Realschule","maennlich","1550","","",""
"keine Parteineigung","2015","Realschule","weiblich","2592","","",""
"keine Parteineigung","2015","(Fach-)Abitur","maennlich","1025","","",""
"keine Parteineigung","2015","(Fach-)Abitur","weiblich","1555","","",""
"keine Parteineigung","2015","AkademikerIn","maennlich","1381","","",""
"keine Parteineigung","2015","AkademikerIn","weiblich","1629","","",""
"SPD","2015","(noch) kein Abschluss","maennlich","37","0.0909666840187828","0.0633001264728431","0.118633241564723"
"SPD","2015","(noch) kein Abschluss","weiblich","34","0.0721284831463099","0.0502885638296512","0.0939684024629686"
"SPD","2015","Hauptschule","maennlich","541","0.159154175499686","0.147530647531259","0.170777703468113"
"SPD","2015","Hauptschule","weiblich","476","0.141663642628322","0.130730908914361","0.152596376342284"
"SPD","2015","Realschule","maennlich","270","","",""
"SPD","2015","Realschule","weiblich","376","0.10625617669368","0.0965307897225841","0.115981563664777"
"SPD","2015","(Fach-)Abitur","maennlich","207","","",""
"SPD","2015","(Fach-)Abitur","weiblich","196","","",""
"SPD","2015","AkademikerIn","maennlich","426","0.146400707683553","0.134008399212991","0.158793016154115"
"SPD","2015","AkademikerIn","weiblich","345","0.130026952922177","0.118270497162906","0.141783408681448"
"CDU/CSU","2015","(noch) kein Abschluss","maennlich","33","0.0884715456124517","0.0611496413613942","0.115793449863509"
"CDU/CSU","2015","(noch) kein Abschluss","weiblich","30","0.0788280092172551","0.0560789023994857","0.101577116035024"
"CDU/CSU","2015","Hauptschule","maennlich","625","0.181017560133228","0.168783562027718","0.193251558238738"
"CDU/CSU","2015","Hauptschule","weiblich","610","0.197984678701557","0.185491356586833","0.21047800081628"
"CDU/CSU","2015","Realschule","maennlich","476","0.191234993632647","0.176051009523383","0.206418977741911"
"CDU/CSU","2015","Realschule","weiblich","530","0.154531361852302","0.143124128157936","0.165938595546669"
"CDU/CSU","2015","(Fach-)Abitur","maennlich","271","","",""
"CDU/CSU","2015","(Fach-)Abitur","weiblich","289","","",""
"CDU/CSU","2015","AkademikerIn","maennlich","713","0.251681559576724","0.236468291220369","0.266894827933078"
"CDU/CSU","2015","AkademikerIn","weiblich","488","0.165087340746148","0.152110044127413","0.178064637364883"
"FDP","2015","(noch) kein Abschluss","maennlich","","","",""
"FDP","2015","(noch) kein Abschluss","weiblich","","","",""
"FDP","2015","Hauptschule","maennlich","18","","",""
"FDP","2015","Hauptschule","weiblich","11","","",""
"FDP","2015","Realschule","maennlich","29","","",""
"FDP","2015","Realschule","weiblich","17","","",""
"FDP","2015","(Fach-)Abitur","maennlich","30","0.0156704097186584","0.00980951408929268","0.0215313053480242"
"FDP","2015","(Fach-)Abitur","weiblich","13","","",""
"FDP","2015","AkademikerIn","maennlich","92","0.0295461328870622","0.0236101672926328","0.0354820984814916"
"FDP","2015","AkademikerIn","weiblich","51","0.0164975288651501","0.0120450281435644","0.0209500295867357"
"Grüne","2015","(noch) kein Abschluss","maennlich","11","","",""
"Grüne","2015","(noch) kein Abschluss","weiblich","19","","",""
"Grüne","2015","Hauptschule","maennlich","61","0.0160274312503557","0.0120372353558085","0.0200176271449028"
"Grüne","2015","Hauptschule","weiblich","53","0.0121692362280507","0.00873172798779598","0.0156067444683055"
"Grüne","2015","Realschule","maennlich","65","0.0297767001676336","0.0232142651546786","0.0363391351805885"
"Grüne","2015","Realschule","weiblich","160","","",""
"Grüne","2015","(Fach-)Abitur","maennlich","89","0.065082531044208","0.0534420106583897","0.0767230514300262"
"Grüne","2015","(Fach-)Abitur","weiblich","196","","",""
"Grüne","2015","AkademikerIn","maennlich","313","0.107863927140199","0.0969894779526394","0.118738376327759"
"Grüne","2015","AkademikerIn","weiblich","470","0.16541801892121","0.15243030446041","0.17840573338201"
"Linke","2015","(noch) kein Abschluss","maennlich","11","","",""
"Linke","2015","(noch) kein Abschluss","weiblich","9","0.0301886725939487","0.015743612820182","0.0446337323677154"
"Linke","2015","Hauptschule","maennlich","89","0.0212393273229008","0.0166581258167945","0.0258205288290071"
"Linke","2015","Hauptschule","weiblich","70","0.0159086849403574","0.0119857992481857","0.0198315706325292"
"Linke","2015","Realschule","maennlich","92","0.0341667525638111","0.0271531071014349","0.0411803980261872"
"Linke","2015","Realschule","weiblich","119","","",""
"Linke","2015","(Fach-)Abitur","maennlich","68","0.0386386465071332","0.0295435392800178","0.0477337537342486"
"Linke","2015","(Fach-)Abitur","weiblich","61","0.0219037464361472","0.0159783244211617","0.0278291684511327"
"Linke","2015","AkademikerIn","maennlich","146","","",""
"Linke","2015","AkademikerIn","weiblich","137","","",""
"Rechte","2015","(noch) kein Abschluss","maennlich","4","0.00905456082333094","-5.88848590588695e-05","0.0181680065057208"
"Rechte","2015","(noch) kein Abschluss","weiblich","1","","",""
"Rechte","2015","Hauptschule","maennlich","26","","",""
"Rechte","2015","Hauptschule","weiblich","9","0.00144238126865515","0.000252517021266111","0.00263224551604418"
"Rechte","2015","Realschule","maennlich","24","","",""
"Rechte","2015","Realschule","weiblich","14","","",""
"Rechte","2015","(Fach-)Abitur","maennlich","5","0.00267734303278762","0.00023883947695005","0.0051158465886252"
"Rechte","2015","(Fach-)Abitur","weiblich","5","0.00153355081436255","-5.05583661998487e-05","0.00311765999492495"
"Rechte","2015","AkademikerIn","maennlich","4","0.00221906650354101","0.000569551145323988","0.00386858186175803"
"Rechte","2015","AkademikerIn","weiblich","","","",""
"AfD","2015","(noch) kein Abschluss","maennlich","5","0.0184936461609556","0.0055313520170136","0.0314559403048976"
"AfD","2015","(noch) kein Abschluss","weiblich","4","0.0123985542764784","0.00305676448237083","0.021740344070586"
"AfD","2015","Hauptschule","maennlich","50","0.0171090227164254","0.0129886544274017","0.0212293910054492"
"AfD","2015","Hauptschule","weiblich","19","","",""
"AfD","2015","Realschule","maennlich","56","0.019539080137667","0.0141951830896694","0.0248829771856646"
"AfD","2015","Realschule","weiblich","39","0.0145645413356661","0.0107837233482392","0.0183453593230931"
"AfD","2015","(Fach-)Abitur","maennlich","20","","",""
"AfD","2015","(Fach-)Abitur","weiblich","22","","",""
"AfD","2015","AkademikerIn","maennlich","39","0.0150412786040407","0.0107744519733343","0.0193081052347471"
"AfD","2015","AkademikerIn","weiblich","10","","",""
"Andere","2015","(noch) kein Abschluss","maennlich","1","","",""
"Andere","2015","(noch) kein Abschluss","weiblich","1","","",""
"Andere","2015","Hauptschule","maennlich","14","","",""
"Andere","2015","Hauptschule","weiblich","8","0.00144440199264618","0.000253705763356409","0.00263509822193596"
"Andere","2015","Realschule","maennlich","15","","",""
"Andere","2015","Realschule","weiblich","10","","",""
"Andere","2015","(Fach-)Abitur","maennlich","10","","",""
"Andere","2015","(Fach-)Abitur","weiblich","7","0.00597113546571158","0.00285226565112636","0.00909000528029679"
"Andere","2015","AkademikerIn","maennlich","12","","",""
"Andere","2015","AkademikerIn","weiblich","14","","",""
"keine Parteineigung","2016","(noch) kein Abschluss","maennlich","271","","",""
"keine Parteineigung","2016","(noch) kein Abschluss","weiblich","380","0.810612022946307","0.77503760068934","0.846186445203275"
"keine Parteineigung","2016","Hauptschule","maennlich","2154","","",""
"keine Parteineigung","2016","Hauptschule","weiblich","2355","","",""
"keine Parteineigung","2016","Realschule","maennlich","1453","","",""
"keine Parteineigung","2016","Realschule","weiblich","2424","","",""
"keine Parteineigung","2016","(Fach-)Abitur","maennlich","877","0.540360290610614","0.515371979873762","0.565348601347466"
"keine Parteineigung","2016","(Fach-)Abitur","weiblich","1378","","",""
"keine Parteineigung","2016","AkademikerIn","maennlich","1197","","",""
"keine Parteineigung","2016","AkademikerIn","weiblich","1524","","",""
"SPD","2016","(noch) kein Abschluss","maennlich","28","","",""
"SPD","2016","(noch) kein Abschluss","weiblich","23","","",""
"SPD","2016","Hauptschule","maennlich","436","0.133266819067423","0.121893040776653","0.144640597358193"
"SPD","2016","Hauptschule","weiblich","387","0.123461541893266","0.112549035714372","0.13437404807216"
"SPD","2016","Realschule","maennlich","223","","",""
"SPD","2016","Realschule","weiblich","289","","",""
"SPD","2016","(Fach-)Abitur","maennlich","179","","",""
"SPD","2016","(Fach-)Abitur","weiblich","186","","",""
"SPD","2016","AkademikerIn","maennlich","381","0.134485112919374","0.122024878176031","0.146945347662718"
"SPD","2016","AkademikerIn","weiblich","295","","",""
"CDU/CSU","2016","(noch) kein Abschluss","maennlich","19","","",""
"CDU/CSU","2016","(noch) kein Abschluss","weiblich","26","","",""
"CDU/CSU","2016","Hauptschule","maennlich","543","0.161523854180747","0.14920799480848","0.173839713553014"
"CDU/CSU","2016","Hauptschule","weiblich","552","0.185944880640633","0.173038865046239","0.198850896235028"
"CDU/CSU","2016","Realschule","maennlich","394","0.167925229858551","0.152856955903225","0.182993503813878"
"CDU/CSU","2016","Realschule","weiblich","490","0.148054003908998","0.136394089704842","0.159713918113155"
"CDU/CSU","2016","(Fach-)Abitur","maennlich","230","","",""
"CDU/CSU","2016","(Fach-)Abitur","weiblich","252","","",""
"CDU/CSU","2016","AkademikerIn","maennlich","636","0.232130363334967","0.216711172972642","0.247549553697291"
"CDU/CSU","2016","AkademikerIn","weiblich","440","0.155152197137531","0.142000094395982","0.16830429987908"
"FDP","2016","(noch) kein Abschluss","maennlich","1","","",""
"FDP","2016","(noch) kein Abschluss","weiblich","","","",""
"FDP","2016","Hauptschule","maennlich","28","","",""
"FDP","2016","Hauptschule","weiblich","11","","",""
"FDP","2016","Realschule","maennlich","31","0.0119406673437535","0.00756211882035354","0.0163192158671534"
"FDP","2016","Realschule","weiblich","18","","",""
"FDP","2016","(Fach-)Abitur","maennlich","22","","",""
"FDP","2016","(Fach-)Abitur","weiblich","11","","",""
"FDP","2016","AkademikerIn","maennlich","102","","",""
"FDP","2016","AkademikerIn","weiblich","51","0.0175128712117188","0.0127478032401682","0.0222779391832694"
"Grüne","2016","(noch) kein Abschluss","maennlich","14","","",""
"Grüne","2016","(noch) kein Abschluss","weiblich","19","","",""
"Grüne","2016","Hauptschule","maennlich","50","0.0194209706592621","0.0148027168443025","0.0240392244742217"
"Grüne","2016","Hauptschule","weiblich","67","0.0169822798780443","0.0126962831325432","0.0212682766235454"
"Grüne","2016","Realschule","maennlich","66","0.0307810406160328","0.0238183523011377","0.0377437289309279"
"Grüne","2016","Realschule","weiblich","162","","",""
"Grüne","2016","(Fach-)Abitur","maennlich","107","","",""
"Grüne","2016","(Fach-)Abitur","weiblich","180","","",""
"Grüne","2016","AkademikerIn","maennlich","345","0.120920168409247","0.1090128113443","0.132827525474194"
"Grüne","2016","AkademikerIn","weiblich","449","0.158874794499027","0.145595200026228","0.172154388971826"
"Linke","2016","(noch) kein Abschluss","maennlich","10","","",""
"Linke","2016","(noch) kein Abschluss","weiblich","6","0.00550224510103413","-0.00121400720042347","0.0122184974024917"
"Linke","2016","Hauptschule","maennlich","59","0.0124887407126585","0.00877226427690355","0.0162052171484134"
"Linke","2016","Hauptschule","weiblich","49","0.0129634466822124","0.00921112530388956","0.0167157680605353"
"Linke","2016","Realschule","maennlich","65","0.0282186650881593","0.0215432717014485","0.03489405847487"
"Linke","2016","Realschule","weiblich","94","0.020612946190369","0.0159482167678669","0.025277675612871"
"Linke","2016","(Fach-)Abitur","maennlich","65","0.0495490179357865","0.0386680181596848","0.0604300177118882"
"Linke","2016","(Fach-)Abitur","weiblich","63","0.0296465861522018","0.0224130034923584","0.0368801688120452"
"Linke","2016","AkademikerIn","maennlich","146","","",""
"Linke","2016","AkademikerIn","weiblich","122","","",""
"Rechte","2016","(noch) kein Abschluss","maennlich","3","","",""
"Rechte","2016","(noch) kein Abschluss","weiblich","1","","",""
"Rechte","2016","Hauptschule","maennlich","26","","",""
"Rechte","2016","Hauptschule","weiblich","8","0.00159434292029829","0.000270862404649687","0.0029178234359469"
"Rechte","2016","Realschule","maennlich","12","","",""
"Rechte","2016","Realschule","weiblich","9","0.00284354214605919","0.00109534369444056","0.00459174059767781"
"Rechte","2016","(Fach-)Abitur","maennlich","4","0.00244169323229277","-3.2884544175874e-05","0.00491627100876142"
"Rechte","2016","(Fach-)Abitur","weiblich","1","","",""
"Rechte","2016","AkademikerIn","maennlich","2","","",""
"Rechte","2016","AkademikerIn","weiblich","1","","",""
"AfD","2016","(noch) kein Abschluss","maennlich","5","0.015503041322344","0.00261531277371303","0.0283907698709751"
"AfD","2016","(noch) kein Abschluss","weiblich","9","0.0127936982605896","0.00259001088659246","0.0229973856345868"
"AfD","2016","Hauptschule","maennlich","122","","",""
"AfD","2016","Hauptschule","weiblich","54","0.0121435258322514","0.00851029917196373","0.0157767524925391"
"AfD","2016","Realschule","maennlich","98","0.0390542512480429","0.0312450260355649","0.046863476460521"
"AfD","2016","Realschule","weiblich","64","0.0185992570394151","0.0141636789170837","0.0230348351617465"
"AfD","2016","(Fach-)Abitur","maennlich","37","0.0301903272187454","0.0216107955886937","0.0387698588487972"
"AfD","2016","(Fach-)Abitur","weiblich","38","0.0193148906819885","0.0134452427596585","0.0251845386043185"
"AfD","2016","AkademikerIn","maennlich","58","0.0168610445722893","0.0121588398020829","0.0215632493424957"
"AfD","2016","AkademikerIn","weiblich","16","","",""
"Andere","2016","(noch) kein Abschluss","maennlich","2","","",""
"Andere","2016","(noch) kein Abschluss","weiblich","2","","",""
"Andere","2016","Hauptschule","maennlich","12","","",""
"Andere","2016","Hauptschule","weiblich","8","0.00146131129399998","0.000194164336265184","0.00272845825173478"
"Andere","2016","Realschule","maennlich","22","","",""
"Andere","2016","Realschule","weiblich","14","","",""
"Andere","2016","(Fach-)Abitur","maennlich","7","0.00632784575938336","0.00235194151667437","0.0103037500020923"
"Andere","2016","(Fach-)Abitur","weiblich","3","","",""
"Andere","2016","AkademikerIn","maennlich","13","","",""
"Andere","2016","AkademikerIn","weiblich","13","","",""
"keine Parteineigung","2017","(noch) kein Abschluss","maennlich","662","0.744669042816776","0.715004174050424","0.774333911583128"
"keine Parteineigung","2017","(noch) kein Abschluss","weiblich","690","0.751853335533248","0.722343352504056","0.78136331856244"
"keine Parteineigung","2017","Hauptschule","maennlich","2445","","",""
"keine Parteineigung","2017","Hauptschule","weiblich","2522","","",""
"keine Parteineigung","2017","Realschule","maennlich","1675","","",""
"keine Parteineigung","2017","Realschule","weiblich","2712","","",""
"keine Parteineigung","2017","(Fach-)Abitur","maennlich","1140","","",""
"keine Parteineigung","2017","(Fach-)Abitur","weiblich","1609","","",""
"keine Parteineigung","2017","AkademikerIn","maennlich","1541","","",""
"keine Parteineigung","2017","AkademikerIn","weiblich","1725","","",""
"SPD","2017","(noch) kein Abschluss","maennlich","45","0.0992593654171545","0.0789173176571221","0.119601413177187"
"SPD","2017","(noch) kein Abschluss","weiblich","37","0.113493868954201","0.0918230538993402","0.135164684009061"
"SPD","2017","Hauptschule","maennlich","501","0.167841424731894","0.155977612345273","0.179705237118515"
"SPD","2017","Hauptschule","weiblich","456","0.143091611125194","0.131840574458387","0.154342647792001"
"SPD","2017","Realschule","maennlich","298","","",""
"SPD","2017","Realschule","weiblich","421","0.110577359881108","0.100894965542728","0.120259754219488"
"SPD","2017","(Fach-)Abitur","maennlich","245","","",""
"SPD","2017","(Fach-)Abitur","weiblich","242","","",""
"SPD","2017","AkademikerIn","maennlich","464","0.137648131805281","0.126149956948661","0.149146306661901"
"SPD","2017","AkademikerIn","weiblich","402","0.142618659398873","0.130732885762018","0.154504433035728"
"CDU/CSU","2017","(noch) kein Abschluss","maennlich","76","0.0663497915870859","0.0494172977740379","0.0832822854001339"
"CDU/CSU","2017","(noch) kein Abschluss","weiblich","59","0.0639617087665282","0.04724483704877","0.0806785804842863"
"CDU/CSU","2017","Hauptschule","maennlich","562","0.15048729887797","0.139137020668294","0.161837577087647"
"CDU/CSU","2017","Hauptschule","weiblich","544","0.172372010001552","0.16023618755423","0.184507832448874"
"CDU/CSU","2017","Realschule","maennlich","447","0.159969205513306","0.146295674337494","0.173642736689118"
"CDU/CSU","2017","Realschule","weiblich","547","0.145323624833918","0.134442732107242","0.156204517560594"
"CDU/CSU","2017","(Fach-)Abitur","maennlich","281","","",""
"CDU/CSU","2017","(Fach-)Abitur","weiblich","327","0.136167564427872","0.122669427204635","0.14966570165111"
"CDU/CSU","2017","AkademikerIn","maennlich","739","0.22199601199651","0.208126378284832","0.235865645708187"
"CDU/CSU","2017","AkademikerIn","weiblich","526","0.151536010878122","0.139348166543788","0.163723855212456"
"FDP","2017","(noch) kein Abschluss","maennlich","9","0.0101127731109746","0.00330606641948299","0.0169194798024662"
"FDP","2017","(noch) kein Abschluss","weiblich","2","","",""
"FDP","2017","Hauptschule","maennlich","27","","",""
"FDP","2017","Hauptschule","weiblich","18","","",""
"FDP","2017","Realschule","maennlich","43","0.0146548792740197","0.0101725867569957","0.0191371717910437"
"FDP","2017","Realschule","weiblich","26","","",""
"FDP","2017","(Fach-)Abitur","maennlich","46","0.0204328670857576","0.0141695872944836","0.0266961468770315"
"FDP","2017","(Fach-)Abitur","weiblich","31","0.0190496138318757","0.0136695322656683","0.0244296953980831"
"FDP","2017","AkademikerIn","maennlich","143","","",""
"FDP","2017","AkademikerIn","weiblich","72","0.0246127072671662","0.0193462264567154","0.0298791880776171"
"Grüne","2017","(noch) kein Abschluss","maennlich","14","","",""
"Grüne","2017","(noch) kein Abschluss","weiblich","18","","",""
"Grüne","2017","Hauptschule","maennlich","45","0.00929725186604207","0.00625061546263266","0.0123438882694515"
"Grüne","2017","Hauptschule","weiblich","55","0.0144432689349259","0.0106098011392923","0.0182767367305594"
"Grüne","2017","Realschule","maennlich","58","0.0248166164197269","0.0190139271095414","0.0306193057299125"
"Grüne","2017","Realschule","weiblich","144","","",""
"Grüne","2017","(Fach-)Abitur","maennlich","104","","",""
"Grüne","2017","(Fach-)Abitur","weiblich","163","","",""
"Grüne","2017","AkademikerIn","maennlich","334","0.100821406108131","0.0907729150920956","0.110869897124167"
"Grüne","2017","AkademikerIn","weiblich","412","0.135307530650892","0.123681162022236","0.146933899279547"
"Linke","2017","(noch) kein Abschluss","maennlich","12","","",""
"Linke","2017","(noch) kein Abschluss","weiblich","9","0.017690349143444","0.00868417000612966","0.0266965282807584"
"Linke","2017","Hauptschule","maennlich","76","0.0181343347518038","0.0138984074700092","0.0223702620335984"
"Linke","2017","Hauptschule","weiblich","50","0.0105426823620253","0.00726103168753592","0.0138243330365147"
"Linke","2017","Realschule","maennlich","84","0.0298868416170214","0.0235354908772959","0.0362381923567468"
"Linke","2017","Realschule","weiblich","104","","",""
"Linke","2017","(Fach-)Abitur","maennlich","78","0.0441864971328177","0.0350883821052873","0.0532846121603481"
"Linke","2017","(Fach-)Abitur","weiblich","72","0.0290973031538653","0.0224822022406366","0.0357124040670941"
"Linke","2017","AkademikerIn","maennlich","156","","",""
"Linke","2017","AkademikerIn","weiblich","149","","",""
"Rechte","2017","(noch) kein Abschluss","maennlich","3","","",""
"Rechte","2017","(noch) kein Abschluss","weiblich","","","",""
"Rechte","2017","Hauptschule","maennlich","27","","",""
"Rechte","2017","Hauptschule","weiblich","8","0.00124323426666064","0.000111030464232378","0.00237543806908891"
"Rechte","2017","Realschule","maennlich","15","","",""
"Rechte","2017","Realschule","weiblich","11","","",""
"Rechte","2017","(Fach-)Abitur","maennlich","6","0.00244011149984746","0.000255901554759689","0.00462432144493523"
"Rechte","2017","(Fach-)Abitur","weiblich","7","0.00230109483437201","0.000415322512431895","0.00418686715631213"
"Rechte","2017","AkademikerIn","maennlich","3","","",""
"Rechte","2017","AkademikerIn","weiblich","3","","",""
"AfD","2017","(noch) kein Abschluss","maennlich","7","0.0315664509606492","0.0196716593962361","0.0434612425250624"
"AfD","2017","(noch) kein Abschluss","weiblich","5","0.00680548655592867","0.00118860948061897","0.0124223636312384"
"AfD","2017","Hauptschule","maennlich","120","","",""
"AfD","2017","Hauptschule","weiblich","58","0.013886331173432","0.0101264380108745","0.0176462243359896"
"AfD","2017","Realschule","maennlich","122","","",""
"AfD","2017","Realschule","weiblich","51","0.0126923818026568","0.00923622549278987","0.0161485381125237"
"AfD","2017","(Fach-)Abitur","maennlich","38","0.0277828620474012","0.0205069040585667","0.0350588200362356"
"AfD","2017","(Fach-)Abitur","weiblich","23","","",""
"AfD","2017","AkademikerIn","maennlich","53","0.0177956638966219","0.0133834199624264","0.0222079078308173"
"AfD","2017","AkademikerIn","weiblich","24","","",""
"Andere","2017","(noch) kein Abschluss","maennlich","2","","",""
"Andere","2017","(noch) kein Abschluss","weiblich","3","","",""
"Andere","2017","Hauptschule","maennlich","9","0.00152115042739302","0.000283986747100264","0.00275831410768577"
"Andere","2017","Hauptschule","weiblich","10","","",""
"Andere","2017","Realschule","maennlich","19","","",""
"Andere","2017","Realschule","weiblich","14","","",""
"Andere","2017","(Fach-)Abitur","maennlich","22","","",""
"Andere","2017","(Fach-)Abitur","weiblich","6","0.00438097380667134","0.00178168717866179","0.00698026043468088"
"Andere","2017","AkademikerIn","maennlich","16","","",""
"Andere","2017","AkademikerIn","weiblich","12","","",""
"keine Parteineigung","2018","(noch) kein Abschluss","maennlich","812","0.679151696137733","0.650277194093732","0.708026198181734"
"keine Parteineigung","2018","(noch) kein Abschluss","weiblich","884","0.808723791419778","0.784587052528995","0.832860530310561"
"keine Parteineigung","2018","Hauptschule","maennlich","2383","","",""
"keine Parteineigung","2018","Hauptschule","weiblich","2479","","",""
"keine Parteineigung","2018","Realschule","maennlich","1520","","",""
"keine Parteineigung","2018","Realschule","weiblich","2535","","",""
"keine Parteineigung","2018","(Fach-)Abitur","maennlich","1159","","",""
"keine Parteineigung","2018","(Fach-)Abitur","weiblich","1599","","",""
"keine Parteineigung","2018","AkademikerIn","maennlich","1525","","",""
"keine Parteineigung","2018","AkademikerIn","weiblich","1676","","",""
"SPD","2018","(noch) kein Abschluss","maennlich","40","0.115638192978152","0.0958572554169807","0.135419130539323"
"SPD","2018","(noch) kein Abschluss","weiblich","29","","",""
"SPD","2018","Hauptschule","maennlich","464","0.148964987885149","0.137561492356331","0.160368483413966"
"SPD","2018","Hauptschule","weiblich","386","0.1251175265229","0.114341273947908","0.135893779097893"
"SPD","2018","Realschule","maennlich","261","","",""
"SPD","2018","Realschule","weiblich","343","0.0932676348726799","0.0841559601412542","0.102379309604106"
"SPD","2018","(Fach-)Abitur","maennlich","194","","",""
"SPD","2018","(Fach-)Abitur","weiblich","197","","",""
"SPD","2018","AkademikerIn","maennlich","407","0.129082005075898","0.117929312880745","0.140234697271052"
"SPD","2018","AkademikerIn","weiblich","324","0.108338124968198","0.0977658169997993","0.118910432936597"
"CDU/CSU","2018","(noch) kein Abschluss","maennlich","96","0.105540650557601","0.0865354952908838","0.124545805824319"
"CDU/CSU","2018","(noch) kein Abschluss","weiblich","62","0.0715254922135976","0.0557107023805219","0.0873402820466733"
"CDU/CSU","2018","Hauptschule","maennlich","554","0.1561032406328","0.144478780321625","0.167727700943975"
"CDU/CSU","2018","Hauptschule","weiblich","516","0.175022589195532","0.162645973404919","0.187399204986144"
"CDU/CSU","2018","Realschule","maennlich","416","0.158871511949335","0.144919166786805","0.172823857111865"
"CDU/CSU","2018","Realschule","weiblich","537","0.151640661315313","0.140402612237183","0.162878710393443"
"CDU/CSU","2018","(Fach-)Abitur","maennlich","263","","",""
"CDU/CSU","2018","(Fach-)Abitur","weiblich","315","0.143910926771547","0.13014649662978","0.157675356913314"
"CDU/CSU","2018","AkademikerIn","maennlich","697","0.201720532392498","0.188372699369832","0.215068365415163"
"CDU/CSU","2018","AkademikerIn","weiblich","487","0.141405559909867","0.129553159141412","0.153257960678323"
"FDP","2018","(noch) kein Abschluss","maennlich","5","0.012651563234632","0.0057382131233176","0.0195649133459465"
"FDP","2018","(noch) kein Abschluss","weiblich","3","","",""
"FDP","2018","Hauptschule","maennlich","37","0.00902408241396637","0.0059953893935959","0.0120527754343369"
"FDP","2018","Hauptschule","weiblich","25","","",""
"FDP","2018","Realschule","maennlich","59","0.0257338097116788","0.0196903743064346","0.031777245116923"
"FDP","2018","Realschule","weiblich","42","0.0133099313909827","0.0097192947867682","0.0169005679951973"
"FDP","2018","(Fach-)Abitur","maennlich","63","0.030378214175483","0.022818631898974","0.0379377964519921"
