year,bula_h,quintil_oecd_hh,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Bavaria,4th Quintile,Yes,0.75038,121,163,0.68373,0.81702
1989,Bavaria,4th Quintile,No,0.21247,42,163,0.14948,0.27546
1989,Bavaria,5th Quintile,Yes,0.85020,139,139,0.79066,0.90975
1989,Berlin,4th Quintile,Yes,0.86026,41,41,0.75281,0.96771
1990,Lower Saxony,2nd Quintile,Yes,0.56952,64,115,0.47863,0.66042
1990,Lower Saxony,2nd Quintile,No,0.42446,51,115,0.33373,0.51519
1990,Lower Saxony,3rd Quintile,Yes,0.70886,88,133,0.63135,0.78636
1990,Lower Saxony,3rd Quintile,No,0.28467,45,133,0.20769,0.36165
1990,Lower Saxony,4th Quintile,Yes,0.65242,70,108,0.56218,0.74265
1990,Lower Saxony,4th Quintile,No,0.33745,38,108,0.24786,0.42705
1990,Lower Saxony,5th Quintile,Yes,0.69452,84,84,0.59543,0.79362
1990,North Rhine-Westphalia,2nd Quintile,Yes,0.48428,155,338,0.43092,0.53764
1990,North Rhine-Westphalia,2nd Quintile,No,0.48175,183,338,0.42840,0.53509
1990,North Rhine-Westphalia,3rd Quintile,Yes,0.63899,185,306,0.58508,0.69289
1990,North Rhine-Westphalia,3rd Quintile,No,0.33725,121,306,0.28420,0.39031
1990,North Rhine-Westphalia,4th Quintile,Yes,0.68162,177,266,0.62553,0.73771
1990,North Rhine-Westphalia,4th Quintile,No,0.28336,89,266,0.22911,0.33762
1990,North Rhine-Westphalia,5th Quintile,Yes,0.75799,213,278,0.70756,0.80843
1990,North Rhine-Westphalia,5th Quintile,No,0.24201,65,278,0.19157,0.29244
1990,Hesse,2nd Quintile,Yes,0.52651,54,111,0.43320,0.61982
1990,Hesse,2nd Quintile,No,0.38642,57,111,0.29543,0.47742
1990,Hesse,3rd Quintile,Yes,0.67447,60,98,0.58122,0.76772
1990,Hesse,3rd Quintile,No,0.28951,38,98,0.19925,0.37977
1990,Hesse,4th Quintile,Yes,0.63475,87,135,0.55323,0.71628
1990,Hesse,4th Quintile,No,0.30681,48,135,0.22873,0.38490
1990,Hesse,5th Quintile,Yes,0.77358,78,78,0.68010,0.86706
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.51530,48,88,0.41028,0.62032
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.43659,40,88,0.33237,0.54081
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.62715,59,59,0.50270,0.75160
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.76412,57,57,0.65293,0.87532
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.70494,38,38,0.55799,0.85190
1990,Baden-Wuerttemberg,2nd Quintile,Yes,0.56085,97,195,0.49101,0.63069
1990,Baden-Wuerttemberg,2nd Quintile,No,0.41606,98,195,0.34670,0.48542
1990,Baden-Wuerttemberg,3rd Quintile,Yes,0.72148,130,207,0.66026,0.78269
1990,Baden-Wuerttemberg,3rd Quintile,No,0.25711,77,207,0.19743,0.31679
1990,Baden-Wuerttemberg,4th Quintile,Yes,0.70090,142,219,0.64012,0.76168
1990,Baden-Wuerttemberg,4th Quintile,No,0.28662,77,219,0.22659,0.34664
1990,Baden-Wuerttemberg,5th Quintile,Yes,0.81517,142,178,0.75799,0.87236
1990,Baden-Wuerttemberg,5th Quintile,No,0.15484,36,178,0.10154,0.20813
1990,Bavaria,2nd Quintile,Yes,0.55082,86,157,0.47277,0.62888
1990,Bavaria,2nd Quintile,No,0.39346,71,157,0.31680,0.47012
1990,Bavaria,3rd Quintile,Yes,0.67253,129,190,0.60562,0.73944
1990,Bavaria,3rd Quintile,No,0.26992,61,190,0.20663,0.33321
1990,Bavaria,4th Quintile,Yes,0.71845,132,181,0.65275,0.78416
1990,Bavaria,4th Quintile,No,0.24447,49,181,0.18169,0.30726
1990,Bavaria,5th Quintile,Yes,0.85381,187,221,0.80712,0.90049
1990,Bavaria,5th Quintile,No,0.12966,34,221,0.08527,0.17405
1990,Berlin,1st Quintile,Yes,0.46576,90,90,0.36212,0.56940
1990,Berlin,3rd Quintile,Yes,0.80799,33,33,0.67151,0.94446
1990,Berlin,4th Quintile,Yes,0.79763,41,41,0.67313,0.92214
1990,Berlin,5th Quintile,Yes,0.83398,37,37,0.71243,0.95553
1990,Brandenburg,1st Quintile,Yes,0.43103,168,168,0.35592,0.50614
1990,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.42846,111,111,0.33598,0.52094
1990,Saxony,1st Quintile,Yes,0.32213,242,242,0.26313,0.38112
1990,Saxony-Anhalt,1st Quintile,Yes,0.31226,139,139,0.23494,0.38958
1990,Thuringa,1st Quintile,Yes,0.38985,144,144,0.30991,0.46979
1991,Schleswig-Holstein,3rd Quintile,Yes,0.69600,31,31,0.53140,0.86060
1991,Lower Saxony,2nd Quintile,Yes,0.55291,69,126,0.46575,0.64007
1991,Lower Saxony,2nd Quintile,No,0.44709,57,126,0.35993,0.53425
1991,Lower Saxony,3rd Quintile,Yes,0.71861,74,119,0.63748,0.79975
1991,Lower Saxony,3rd Quintile,No,0.28139,45,119,0.20025,0.36252
1991,Lower Saxony,4th Quintile,Yes,0.74472,87,87,0.65256,0.83687
1991,Lower Saxony,5th Quintile,Yes,0.71783,84,115,0.63521,0.80045
1991,Lower Saxony,5th Quintile,No,0.28217,31,115,0.19955,0.36479
1991,North Rhine-Westphalia,2nd Quintile,Yes,0.47551,163,345,0.42273,0.52828
1991,North Rhine-Westphalia,2nd Quintile,No,0.49841,182,345,0.44557,0.55125
1991,North Rhine-Westphalia,3rd Quintile,Yes,0.65653,196,311,0.60366,0.70939
1991,North Rhine-Westphalia,3rd Quintile,No,0.33940,115,311,0.28669,0.39212
1991,North Rhine-Westphalia,4th Quintile,Yes,0.72995,204,300,0.67962,0.78027
1991,North Rhine-Westphalia,4th Quintile,No,0.27005,96,300,0.21973,0.32038
1991,North Rhine-Westphalia,5th Quintile,Yes,0.78721,211,270,0.73830,0.83612
1991,North Rhine-Westphalia,5th Quintile,No,0.20839,59,270,0.15985,0.25693
1991,Hesse,2nd Quintile,Yes,0.53174,55,108,0.43719,0.62629
1991,Hesse,2nd Quintile,No,0.44829,53,108,0.35405,0.54252
1991,Hesse,3rd Quintile,Yes,0.62603,76,124,0.54052,0.71154
1991,Hesse,3rd Quintile,No,0.35304,48,124,0.26858,0.43750
1991,Hesse,4th Quintile,Yes,0.81508,82,113,0.74317,0.88698
1991,Hesse,4th Quintile,No,0.18492,31,113,0.11302,0.25683
1991,Hesse,5th Quintile,Yes,0.87988,92,92,0.81309,0.94668
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.47413,46,97,0.37424,0.57401
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.52587,51,97,0.42599,0.62576
1991,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.66776,54,54,0.54095,0.79457
1991,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.72031,61,61,0.60673,0.83388
1991,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.70422,41,41,0.56278,0.84565
1991,Baden-Wuerttemberg,2nd Quintile,Yes,0.61882,98,186,0.54883,0.68880
1991,Baden-Wuerttemberg,2nd Quintile,No,0.37905,88,186,0.30914,0.44896
1991,Baden-Wuerttemberg,3rd Quintile,Yes,0.71829,132,217,0.65830,0.77828
1991,Baden-Wuerttemberg,3rd Quintile,No,0.28171,85,217,0.22172,0.34170
1991,Baden-Wuerttemberg,4th Quintile,Yes,0.71777,144,226,0.65896,0.77658
1991,Baden-Wuerttemberg,4th Quintile,No,0.27011,82,226,0.21209,0.32812
1991,Baden-Wuerttemberg,5th Quintile,Yes,0.84098,154,193,0.78925,0.89271
1991,Baden-Wuerttemberg,5th Quintile,No,0.15902,39,193,0.10729,0.21075
1991,Bavaria,2nd Quintile,Yes,0.60224,91,158,0.52568,0.67880
1991,Bavaria,2nd Quintile,No,0.38419,67,158,0.30810,0.46028
1991,Bavaria,3rd Quintile,Yes,0.72846,144,202,0.66698,0.78995
1991,Bavaria,3rd Quintile,No,0.26060,58,202,0.19991,0.32128
1991,Bavaria,4th Quintile,Yes,0.76060,159,210,0.70275,0.81845
1991,Bavaria,4th Quintile,No,0.22325,51,210,0.16679,0.27971
1991,Bavaria,5th Quintile,Yes,0.89547,185,185,0.85127,0.93968
1991,Berlin,1st Quintile,Yes,0.56673,95,143,0.48523,0.64823
1991,Berlin,1st Quintile,No,0.38518,48,143,0.30513,0.46522
1991,Berlin,3rd Quintile,Yes,0.87329,31,31,0.75426,0.99233
1991,Berlin,4th Quintile,Yes,0.82857,42,42,0.71320,0.94393
1991,Berlin,5th Quintile,Yes,0.78089,38,38,0.64761,0.91418
1991,Brandenburg,1st Quintile,Yes,0.42548,153,318,0.37105,0.47991
1991,Brandenburg,1st Quintile,No,0.56300,165,318,0.50840,0.61761
1991,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.42635,102,217,0.36040,0.49231
1991,Mecklenburg-Western Pomerania,1st Quintile,No,0.55431,115,217,0.48802,0.62060
1991,Saxony,1st Quintile,Yes,0.32232,221,588,0.28451,0.36012
1991,Saxony,1st Quintile,No,0.66145,367,588,0.62317,0.69974
1991,Saxony-Anhalt,1st Quintile,Yes,0.31679,130,356,0.26839,0.36518
1991,Saxony-Anhalt,1st Quintile,No,0.62525,226,356,0.57490,0.67561
1991,Thuringa,1st Quintile,Yes,0.42620,140,323,0.37218,0.48021
1991,Thuringa,1st Quintile,No,0.54695,183,323,0.49258,0.60132
1992,Lower Saxony,1st Quintile,Yes,0.56993,35,35,0.40351,0.73634
1992,Lower Saxony,2nd Quintile,Yes,0.62407,47,80,0.51726,0.73088
1992,Lower Saxony,2nd Quintile,No,0.36449,33,80,0.25836,0.47063
1992,Lower Saxony,3rd Quintile,Yes,0.77801,77,77,0.68458,0.87145
1992,Lower Saxony,4th Quintile,Yes,0.70387,83,122,0.62252,0.78522
1992,Lower Saxony,4th Quintile,No,0.28010,39,122,0.20009,0.36012
1992,Lower Saxony,5th Quintile,Yes,0.69405,79,79,0.59178,0.79631
1992,North Rhine-Westphalia,1st Quintile,Yes,0.44989,67,159,0.37231,0.52746
1992,North Rhine-Westphalia,1st Quintile,No,0.52209,92,159,0.44420,0.59998
1992,North Rhine-Westphalia,2nd Quintile,Yes,0.59222,147,266,0.53305,0.65139
1992,North Rhine-Westphalia,2nd Quintile,No,0.37943,119,266,0.32101,0.43786
1992,North Rhine-Westphalia,3rd Quintile,Yes,0.63576,176,278,0.57909,0.69243
1992,North Rhine-Westphalia,3rd Quintile,No,0.35357,102,278,0.29727,0.40987
1992,North Rhine-Westphalia,4th Quintile,Yes,0.70020,176,264,0.64483,0.75558
1992,North Rhine-Westphalia,4th Quintile,No,0.29758,88,264,0.24233,0.35284
1992,North Rhine-Westphalia,5th Quintile,Yes,0.84539,223,269,0.80210,0.88867
1992,North Rhine-Westphalia,5th Quintile,No,0.14605,46,269,0.10376,0.18833
1992,Hesse,1st Quintile,No,0.53686,36,36,0.37166,0.70206
1992,Hesse,2nd Quintile,Yes,0.64385,43,43,0.49903,0.78867
1992,Hesse,3rd Quintile,Yes,0.68916,66,107,0.60105,0.77727
1992,Hesse,3rd Quintile,No,0.25492,41,107,0.17195,0.33789
1992,Hesse,4th Quintile,Yes,0.71236,73,73,0.60780,0.81692
1992,Hesse,5th Quintile,Yes,0.86817,91,91,0.79828,0.93807
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.65081,45,45,0.50995,0.79167
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.65796,49,49,0.52375,0.79216
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.70896,57,57,0.58999,0.82793
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.69164,39,39,0.54480,0.83847
1992,Baden-Wuerttemberg,1st Quintile,Yes,0.53113,46,89,0.42686,0.63539
1992,Baden-Wuerttemberg,1st Quintile,No,0.42910,43,89,0.32569,0.53252
1992,Baden-Wuerttemberg,2nd Quintile,Yes,0.65236,85,157,0.57763,0.72709
1992,Baden-Wuerttemberg,2nd Quintile,No,0.33832,72,157,0.26407,0.41257
1992,Baden-Wuerttemberg,3rd Quintile,Yes,0.71607,100,170,0.64808,0.78405
1992,Baden-Wuerttemberg,3rd Quintile,No,0.26763,70,170,0.20088,0.33438
1992,Baden-Wuerttemberg,4th Quintile,Yes,0.78203,146,217,0.72697,0.83709
1992,Baden-Wuerttemberg,4th Quintile,No,0.21706,71,217,0.16208,0.27203
1992,Baden-Wuerttemberg,5th Quintile,Yes,0.82754,154,188,0.77339,0.88168
1992,Baden-Wuerttemberg,5th Quintile,No,0.17201,34,188,0.11792,0.22610
1992,Bavaria,1st Quintile,Yes,0.52231,48,95,0.42133,0.62329
1992,Bavaria,1st Quintile,No,0.44538,47,95,0.34491,0.54586
1992,Bavaria,2nd Quintile,Yes,0.71298,94,128,0.63430,0.79165
1992,Bavaria,2nd Quintile,No,0.23889,34,128,0.16473,0.31306
1992,Bavaria,3rd Quintile,Yes,0.75618,115,160,0.68944,0.82292
1992,Bavaria,3rd Quintile,No,0.22493,45,160,0.16003,0.28983
1992,Bavaria,4th Quintile,Yes,0.78359,177,230,0.73025,0.83692
1992,Bavaria,4th Quintile,No,0.20673,53,230,0.15428,0.25918
1992,Bavaria,5th Quintile,Yes,0.88173,165,165,0.83231,0.93115
1992,Berlin,1st Quintile,Yes,0.50181,37,37,0.33848,0.66515
1992,Berlin,2nd Quintile,Yes,0.61478,42,42,0.46581,0.76374
1992,Berlin,3rd Quintile,Yes,0.84491,55,55,0.74836,0.94146
1992,Berlin,4th Quintile,Yes,0.80407,48,48,0.69060,0.91755
1992,Berlin,5th Quintile,Yes,0.79167,48,48,0.67556,0.90777
1992,Brandenburg,1st Quintile,Yes,0.37160,57,131,0.28853,0.45467
1992,Brandenburg,1st Quintile,No,0.54729,74,131,0.46172,0.63285
1992,Brandenburg,2nd Quintile,Yes,0.51160,51,95,0.41055,0.61266
1992,Brandenburg,2nd Quintile,No,0.44036,44,95,0.34001,0.54072
1992,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.38705,33,79,0.27896,0.49515
1992,Mecklenburg-Western Pomerania,1st Quintile,No,0.60216,46,79,0.49354,0.71078
1992,Saxony,1st Quintile,Yes,0.31360,81,249,0.25586,0.37135
1992,Saxony,1st Quintile,No,0.65037,168,249,0.59102,0.70972
1992,Saxony,2nd Quintile,Yes,0.32391,68,175,0.25438,0.39344
1992,Saxony,2nd Quintile,No,0.64576,107,175,0.57470,0.71683
1992,Saxony,3rd Quintile,Yes,0.42476,40,86,0.31968,0.52985
1992,Saxony,3rd Quintile,No,0.54854,46,86,0.44275,0.65434
1992,Saxony-Anhalt,1st Quintile,Yes,0.32452,47,132,0.24434,0.40470
1992,Saxony-Anhalt,1st Quintile,No,0.58990,85,132,0.50567,0.67413
1992,Saxony-Anhalt,2nd Quintile,Yes,0.27853,43,128,0.20056,0.35649
1992,Saxony-Anhalt,2nd Quintile,No,0.65058,85,128,0.56766,0.73350
1992,Saxony-Anhalt,3rd Quintile,Yes,0.47221,31,62,0.34693,0.59749
1992,Saxony-Anhalt,3rd Quintile,No,0.49555,31,62,0.37008,0.62102
1992,Thuringa,1st Quintile,Yes,0.42087,60,143,0.33967,0.50207
1992,Thuringa,1st Quintile,No,0.53886,83,143,0.45687,0.62085
1992,Thuringa,2nd Quintile,Yes,0.38058,48,104,0.28681,0.47434
1992,Thuringa,2nd Quintile,No,0.46822,56,104,0.37185,0.56458
1993,Lower Saxony,1st Quintile,Yes,0.55355,41,76,0.44104,0.66606
1993,Lower Saxony,1st Quintile,No,0.44645,35,76,0.33394,0.55896
1993,Lower Saxony,2nd Quintile,Yes,0.66739,56,94,0.57163,0.76315
1993,Lower Saxony,2nd Quintile,No,0.31794,38,94,0.22329,0.41258
1993,Lower Saxony,3rd Quintile,Yes,0.75484,82,82,0.66116,0.84853
1993,Lower Saxony,4th Quintile,Yes,0.74490,83,115,0.66488,0.82493
1993,Lower Saxony,4th Quintile,No,0.23973,32,115,0.16136,0.31810
1993,Lower Saxony,5th Quintile,Yes,0.71292,73,73,0.60842,0.81742
1993,North Rhine-Westphalia,1st Quintile,Yes,0.51370,97,199,0.44408,0.58332
1993,North Rhine-Westphalia,1st Quintile,No,0.44862,102,199,0.37934,0.51789
1993,North Rhine-Westphalia,2nd Quintile,Yes,0.53540,131,248,0.47320,0.59760
1993,North Rhine-Westphalia,2nd Quintile,No,0.42904,117,248,0.36732,0.49077
1993,North Rhine-Westphalia,3rd Quintile,Yes,0.67514,155,243,0.61613,0.73414
1993,North Rhine-Westphalia,3rd Quintile,No,0.30595,88,243,0.24790,0.36401
1993,North Rhine-Westphalia,4th Quintile,Yes,0.73379,183,264,0.68038,0.78721
1993,North Rhine-Westphalia,4th Quintile,No,0.25341,81,264,0.20085,0.30598
1993,North Rhine-Westphalia,5th Quintile,Yes,0.78819,220,276,0.73990,0.83648
1993,North Rhine-Westphalia,5th Quintile,No,0.17438,56,276,0.12953,0.21922
1993,Hesse,1st Quintile,Yes,0.52233,38,71,0.40531,0.63934
1993,Hesse,1st Quintile,No,0.47767,33,71,0.36066,0.59469
1993,Hesse,2nd Quintile,Yes,0.57821,44,76,0.46644,0.68997
1993,Hesse,2nd Quintile,No,0.40633,32,76,0.29518,0.51749
1993,Hesse,3rd Quintile,Yes,0.63328,55,94,0.53533,0.73122
1993,Hesse,3rd Quintile,No,0.32395,39,94,0.22883,0.41906
1993,Hesse,4th Quintile,Yes,0.71643,57,57,0.59838,0.83449
1993,Hesse,5th Quintile,Yes,0.85575,103,103,0.78756,0.92393
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.57117,36,36,0.40720,0.73513
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.77094,58,58,0.66184,0.88003
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65951,51,51,0.52816,0.79086
1993,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.74518,39,39,0.60663,0.88373
1993,Baden-Wuerttemberg,1st Quintile,Yes,0.51388,50,109,0.41961,0.60814
1993,Baden-Wuerttemberg,1st Quintile,No,0.41639,59,109,0.32342,0.50936
1993,Baden-Wuerttemberg,2nd Quintile,Yes,0.64808,84,149,0.57114,0.72502
1993,Baden-Wuerttemberg,2nd Quintile,No,0.35192,65,149,0.27498,0.42886
1993,Baden-Wuerttemberg,3rd Quintile,Yes,0.70341,116,191,0.63847,0.76836
1993,Baden-Wuerttemberg,3rd Quintile,No,0.24869,75,191,0.18723,0.31016
1993,Baden-Wuerttemberg,4th Quintile,Yes,0.79099,153,215,0.73651,0.84547
1993,Baden-Wuerttemberg,4th Quintile,No,0.20814,62,215,0.15375,0.26253
1993,Baden-Wuerttemberg,5th Quintile,Yes,0.84680,136,136,0.78605,0.90756
1993,Bavaria,1st Quintile,Yes,0.52821,57,103,0.43134,0.62509
1993,Bavaria,1st Quintile,No,0.43964,46,103,0.34332,0.53597
1993,Bavaria,2nd Quintile,Yes,0.69303,104,140,0.61635,0.76971
1993,Bavaria,2nd Quintile,No,0.25834,36,140,0.18557,0.33111
1993,Bavaria,3rd Quintile,Yes,0.70804,104,157,0.63669,0.77939
1993,Bavaria,3rd Quintile,No,0.23593,53,157,0.16931,0.30256
1993,Bavaria,4th Quintile,Yes,0.76590,156,202,0.70736,0.82444
1993,Bavaria,4th Quintile,No,0.18274,46,202,0.12931,0.23616
1993,Bavaria,5th Quintile,Yes,0.87104,173,173,0.82096,0.92113
1993,Berlin,1st Quintile,Yes,0.59072,39,39,0.43438,0.74705
1993,Berlin,2nd Quintile,Yes,0.62549,31,31,0.45230,0.79869
1993,Berlin,3rd Quintile,Yes,0.75379,60,60,0.64386,0.86372
1993,Berlin,4th Quintile,Yes,0.74545,49,49,0.62221,0.86868
1993,Berlin,5th Quintile,Yes,0.71287,42,42,0.57438,0.85136
1993,Brandenburg,1st Quintile,Yes,0.34462,38,95,0.24854,0.44069
1993,Brandenburg,1st Quintile,No,0.61647,57,95,0.51817,0.71477
1993,Brandenburg,2nd Quintile,Yes,0.44013,50,93,0.33870,0.54157
1993,Brandenburg,2nd Quintile,No,0.48156,43,93,0.37946,0.58366
1993,Brandenburg,3rd Quintile,Yes,0.53130,32,32,0.35564,0.70697
1993,Mecklenburg-Western Pomerania,1st Quintile,No,0.58504,36,36,0.42180,0.74827
1993,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.51441,33,65,0.39196,0.63686
1993,Mecklenburg-Western Pomerania,2nd Quintile,No,0.47076,32,65,0.34847,0.59305
1993,Saxony,1st Quintile,Yes,0.29939,59,189,0.23392,0.36486
1993,Saxony,1st Quintile,No,0.66087,130,189,0.59320,0.72855
1993,Saxony,2nd Quintile,Yes,0.36021,72,180,0.28988,0.43054
1993,Saxony,2nd Quintile,No,0.59788,108,180,0.52604,0.66971
1993,Saxony,3rd Quintile,Yes,0.39609,47,100,0.29974,0.49243
1993,Saxony,3rd Quintile,No,0.53915,53,100,0.44096,0.63734
1993,Saxony-Anhalt,1st Quintile,No,0.65928,72,72,0.54904,0.76953
1993,Saxony-Anhalt,2nd Quintile,Yes,0.31399,42,122,0.23130,0.39669
1993,Saxony-Anhalt,2nd Quintile,No,0.60354,80,122,0.51638,0.69070
1993,Saxony-Anhalt,3rd Quintile,No,0.51135,34,34,0.34080,0.68190
1993,Thuringa,1st Quintile,Yes,0.41103,36,90,0.30880,0.51325
1993,Thuringa,1st Quintile,No,0.48434,54,90,0.38051,0.58817
1993,Thuringa,2nd Quintile,Yes,0.42648,52,115,0.33569,0.51726
1993,Thuringa,2nd Quintile,No,0.52310,63,115,0.43141,0.61478
1993,Thuringa,3rd Quintile,No,0.59767,40,40,0.44377,0.75157
1994,Lower Saxony,1st Quintile,Yes,0.37651,40,90,0.27585,0.47717
1994,Lower Saxony,1st Quintile,No,0.55903,50,90,0.45587,0.66218
1994,Lower Saxony,2nd Quintile,Yes,0.73281,57,57,0.61691,0.84870
1994,Lower Saxony,3rd Quintile,Yes,0.66937,66,97,0.57526,0.76347
1994,Lower Saxony,3rd Quintile,No,0.30033,31,97,0.20863,0.39203
1994,Lower Saxony,4th Quintile,Yes,0.77222,92,92,0.68605,0.85839
1994,Lower Saxony,5th Quintile,Yes,0.74407,79,79,0.64723,0.84092
1994,North Rhine-Westphalia,1st Quintile,Yes,0.52141,113,233,0.45713,0.58569
1994,North Rhine-Westphalia,1st Quintile,No,0.40599,120,233,0.34279,0.46918
1994,North Rhine-Westphalia,2nd Quintile,Yes,0.61164,136,235,0.54920,0.67409
1994,North Rhine-Westphalia,2nd Quintile,No,0.37902,99,235,0.31686,0.44118
1994,North Rhine-Westphalia,3rd Quintile,Yes,0.61932,147,238,0.55750,0.68114
1994,North Rhine-Westphalia,3rd Quintile,No,0.34911,91,238,0.28842,0.40980
1994,North Rhine-Westphalia,4th Quintile,Yes,0.71386,162,241,0.65668,0.77104
1994,North Rhine-Westphalia,4th Quintile,No,0.24315,79,241,0.18888,0.29743
1994,North Rhine-Westphalia,5th Quintile,Yes,0.79171,206,246,0.74086,0.84256
1994,North Rhine-Westphalia,5th Quintile,No,0.16131,40,246,0.11525,0.20736
1994,Hesse,1st Quintile,Yes,0.48336,40,77,0.37101,0.59571
1994,Hesse,1st Quintile,No,0.50191,37,77,0.38950,0.61432
1994,Hesse,2nd Quintile,Yes,0.58092,44,44,0.43344,0.72840
1994,Hesse,3rd Quintile,Yes,0.75593,63,94,0.66863,0.84323
1994,Hesse,3rd Quintile,No,0.23395,31,94,0.14791,0.31999
1994,Hesse,4th Quintile,Yes,0.66310,54,85,0.56202,0.76417
1994,Hesse,4th Quintile,No,0.31002,31,85,0.21111,0.40892
1994,Hesse,5th Quintile,Yes,0.82757,95,95,0.75120,0.90393
1994,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.56275,32,32,0.38813,0.73738
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.78070,54,54,0.66930,0.89210
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.83312,50,50,0.72872,0.93752
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65318,47,47,0.51564,0.79073
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.77146,46,46,0.64877,0.89414
1994,Baden-Wuerttemberg,1st Quintile,Yes,0.54285,70,134,0.45819,0.62752
1994,Baden-Wuerttemberg,1st Quintile,No,0.39575,64,134,0.31264,0.47886
1994,Baden-Wuerttemberg,2nd Quintile,Yes,0.69281,83,142,0.61666,0.76895
1994,Baden-Wuerttemberg,2nd Quintile,No,0.30719,59,142,0.23105,0.38334
1994,Baden-Wuerttemberg,3rd Quintile,Yes,0.75290,116,173,0.68844,0.81736
1994,Baden-Wuerttemberg,3rd Quintile,No,0.21903,57,173,0.15722,0.28085
1994,Baden-Wuerttemberg,4th Quintile,Yes,0.73893,129,181,0.67477,0.80310
1994,Baden-Wuerttemberg,4th Quintile,No,0.24603,52,181,0.18311,0.30895
1994,Baden-Wuerttemberg,5th Quintile,Yes,0.84194,148,148,0.78297,0.90091
1994,Bavaria,1st Quintile,Yes,0.62395,63,110,0.53301,0.71489
1994,Bavaria,1st Quintile,No,0.37605,47,110,0.28511,0.46699
1994,Bavaria,2nd Quintile,Yes,0.64699,95,139,0.56725,0.72673
1994,Bavaria,2nd Quintile,No,0.30283,44,139,0.22616,0.37949
1994,Bavaria,3rd Quintile,Yes,0.71473,124,165,0.64562,0.78384
1994,Bavaria,3rd Quintile,No,0.21629,41,165,0.15328,0.27930
1994,Bavaria,4th Quintile,Yes,0.80089,148,184,0.74303,0.85874
1994,Bavaria,4th Quintile,No,0.13975,36,184,0.08952,0.18999
1994,Bavaria,5th Quintile,Yes,0.83453,177,177,0.77963,0.88943
1994,Berlin,1st Quintile,Yes,0.65636,40,40,0.50730,0.80541
1994,Berlin,3rd Quintile,Yes,0.69260,44,44,0.55469,0.83052
1994,Berlin,4th Quintile,Yes,0.68416,49,49,0.55266,0.81567
1994,Berlin,5th Quintile,Yes,0.81909,49,49,0.71019,0.92799
1994,Brandenburg,1st Quintile,Yes,0.40398,34,77,0.29365,0.51430
1994,Brandenburg,1st Quintile,No,0.51834,43,77,0.40600,0.63068
1994,Brandenburg,2nd Quintile,Yes,0.45030,45,83,0.34261,0.55799
1994,Brandenburg,2nd Quintile,No,0.47257,38,83,0.36451,0.58063
1994,Brandenburg,3rd Quintile,Yes,0.41705,33,65,0.29625,0.53785
1994,Brandenburg,3rd Quintile,No,0.54740,32,65,0.42545,0.66935
1994,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.56606,36,36,0.40186,0.73026
1994,Saxony,1st Quintile,Yes,0.31997,51,151,0.24532,0.39462
1994,Saxony,1st Quintile,No,0.63052,100,151,0.55328,0.70777
1994,Saxony,2nd Quintile,Yes,0.32942,69,180,0.26057,0.39827
1994,Saxony,2nd Quintile,No,0.61604,111,180,0.54479,0.68728
1994,Saxony,3rd Quintile,Yes,0.42489,54,114,0.33375,0.51604
1994,Saxony,3rd Quintile,No,0.56418,60,114,0.47275,0.65561
1994,Saxony,4th Quintile,Yes,0.39308,31,65,0.27342,0.51275
1994,Saxony,4th Quintile,No,0.52083,34,65,0.39844,0.64322
1994,Saxony-Anhalt,1st Quintile,No,0.67969,58,58,0.55856,0.80082
1994,Saxony-Anhalt,2nd Quintile,Yes,0.31148,34,102,0.22116,0.40179
1994,Saxony-Anhalt,2nd Quintile,No,0.63834,68,102,0.54463,0.73205
