year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,Direct migration background,West,2142,4.32685,4.13763,4.51607,0.00000,3.00000,9.00000,0.0,15.0,3.0,0.00000,5.00000
1998,Direct migration background,East,113,2.44030,1.64084,3.23976,0.00000,0.00000,4.65139,0.0,11.62847,0.0,0.00000,0.00000
1998,Indirect migration background,West,532,4.95035,4.56416,5.33655,0.00000,6.19020,9.00000,0.0,14.0,6.0,3.00000,8.00000
1998,Indirect migration background,East,,,,,,,,,,,,
1999,No migration background,West,7093,4.68961,4.58182,4.79740,0.00000,4.00000,9.00000,0.0,20.0,4.0,4.00000,5.00000
1999,No migration background,East,3550,4.96883,4.80834,5.12933,0.00000,6.00000,10.00000,0.0,18.0,6.0,4.00000,7.00000
1999,Direct migration background,West,2073,4.44693,4.25561,4.63826,0.00000,4.00000,9.00000,0.0,15.0,4.0,2.00000,5.02500
1999,Direct migration background,East,108,3.03939,2.04425,4.03452,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1999,Indirect migration background,West,564,5.14542,4.78394,5.50690,0.00000,8.00000,9.00000,0.0,14.0,8.0,5.00000,8.00000
1999,Indirect migration background,East,,,,,,,,,,,,
2000,No migration background,West,14146,4.73975,4.66317,4.81632,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2000,No migration background,East,5586,4.71748,4.59040,4.84455,0.00000,3.00000,9.00000,0.0,16.0,3.0,1.00000,5.00000
2000,Direct migration background,West,3117,4.60260,4.44534,4.75985,0.00000,4.00000,9.00000,0.0,16.0,4.0,3.00000,6.00000
2000,Direct migration background,East,143,2.52729,1.81797,3.23662,0.00000,0.00000,6.00000,0.0,14.0,0.0,0.00000,0.00000
2000,Indirect migration background,West,770,5.17558,4.85068,5.50048,0.00000,7.00000,9.00000,0.0,16.0,7.0,5.00000,8.00000
2000,Indirect migration background,East,,,,,,,,,,,,
2001,No migration background,West,12764,4.76189,4.68114,4.84264,0.00000,5.00000,9.00000,0.0,17.0,5.0,4.00000,5.00000
2001,No migration background,East,5165,4.77134,4.63943,4.90326,0.00000,4.00000,9.00000,0.0,22.50000,4.0,2.00000,6.00000
2001,Direct migration background,West,2768,4.56103,4.39203,4.73003,0.00000,4.00000,9.00000,0.0,16.0,4.0,3.00000,5.00000
2001,Direct migration background,East,116,2.35949,1.62219,3.09678,0.00000,0.00000,4.43888,0.0,11.09720,0.0,0.00000,0.00000
2001,Indirect migration background,West,717,5.52306,5.19441,5.85170,0.00000,8.00000,9.00000,0.0,16.0,8.0,7.00000,8.00000
2001,Indirect migration background,East,,,,,,,,,,,,
2002,No migration background,West,13975,4.60461,4.52849,4.68073,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,4.00000
2002,No migration background,East,5184,4.47500,4.34540,4.60461,0.00000,1.00000,9.00000,0.0,22.50000,1.0,0.00000,3.00000
2002,Direct migration background,West,2652,4.43611,4.26466,4.60756,0.00000,3.00000,9.00000,0.0,18.0,3.0,2.00000,4.02500
2002,Direct migration background,East,108,1.94617,1.20694,2.68539,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,Indirect migration background,West,729,5.22214,4.90256,5.54172,0.00000,7.00000,9.00000,0.0,17.0,7.0,6.00000,8.00000
2002,Indirect migration background,East,,,,,,,,,,,,
2003,No migration background,West,13289,4.61206,4.53396,4.69016,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2003,No migration background,East,5049,4.38873,4.25941,4.51805,0.00000,1.00000,9.00000,0.0,16.0,1.0,0.00000,3.00000
2003,Direct migration background,West,2450,4.20285,4.02761,4.37810,0.00000,2.00000,9.00000,0.0,18.0,2.0,1.00000,3.02500
2003,Direct migration background,East,101,2.02577,1.22471,2.82683,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,Indirect migration background,West,718,5.49416,5.17269,5.81562,0.00000,8.00000,9.00000,0.0,16.0,8.0,7.00000,8.00000
2003,Indirect migration background,East,31,2.93611,1.28685,4.58536,0.00000,0.00000,7.70729,0.0,13.0,0.0,0.00000,4.00000
2004,No migration background,West,12953,4.58137,4.50170,4.66103,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,4.00000
2004,No migration background,East,4933,4.31771,4.18628,4.44914,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,2.00000
2004,Direct migration background,West,2388,4.17275,3.99324,4.35227,0.00000,2.00000,9.00000,0.0,16.0,2.0,0.00000,3.00000
2004,Direct migration background,East,101,1.78792,1.01614,2.55970,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,Indirect migration background,West,735,5.17375,4.84288,5.50463,0.00000,7.00000,9.00000,0.0,16.0,7.0,5.00000,8.00000
2004,Indirect migration background,East,30,6.27332,4.55155,7.99508,0.00000,8.71556,10.00000,0.0,14.0,9.0,0.00000,10.00000
2005,No migration background,West,12407,4.64266,4.56139,4.72393,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2005,No migration background,East,4788,4.33984,4.20697,4.47270,0.00000,0.00000,9.00000,0.0,16.0,0.0,0.00000,3.00000
2005,Direct migration background,West,2232,4.10618,3.92374,4.28863,0.00000,2.00000,9.00000,0.0,16.0,2.0,0.00000,3.00000
2005,Direct migration background,East,97,1.84282,1.09172,2.59392,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,Indirect migration background,West,768,5.03146,4.71505,5.34786,0.00000,6.00000,9.00000,0.0,14.0,6.0,5.00000,8.00000
2005,Indirect migration background,East,32,5.76113,4.06798,7.45427,0.00000,6.77053,10.00000,0.0,15.0,7.0,0.00000,10.00000
2006,No migration background,West,13481,4.63280,4.55474,4.71085,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,4.00000
2006,No migration background,East,5028,4.33799,4.20813,4.46785,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,2.00000
2006,Direct migration background,West,2232,4.12013,3.93695,4.30331,0.00000,2.00000,9.00000,0.0,15.0,2.0,0.00000,3.00000
2006,Direct migration background,East,109,1.70092,1.03109,2.37075,0.00000,0.00000,0.14385,0.0,0.35963,0.0,0.00000,0.00000
2006,Indirect migration background,West,753,5.16044,4.83689,5.48398,0.00000,7.00000,9.00000,0.0,16.0,7.0,4.97500,8.00000
2006,Indirect migration background,East,37,4.76127,3.09176,6.43078,0.00000,1.53200,10.00000,0.0,14.0,2.0,0.00000,9.00000
2007,No migration background,West,12558,4.76911,4.68857,4.84965,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2007,No migration background,East,4777,4.59101,4.45647,4.72556,0.00000,4.00000,9.00000,0.0,22.50000,4.0,1.00000,5.00000
2007,Direct migration background,West,1994,4.10342,3.91018,4.29665,0.00000,2.00000,9.00000,0.0,16.0,2.0,0.00000,3.00000
2007,Direct migration background,East,90,1.72728,1.00475,2.44981,0.00000,0.00000,0.93529,0.0,2.33824,0.0,0.00000,0.00000
2007,Indirect migration background,West,719,5.48350,5.16407,5.80294,0.00000,8.00000,9.00000,0.0,16.0,8.0,6.00000,8.00000
2007,Indirect migration background,East,38,6.99185,5.49528,8.48842,4.14447,8.00000,11.00000,0.0,14.0,8.0,5.00000,11.00000
2008,No migration background,West,11778,4.84657,4.76310,4.93004,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2008,No migration background,East,4551,4.72008,4.58196,4.85819,0.00000,4.00000,9.00000,0.0,22.50000,4.0,2.00000,6.00000
2008,Direct migration background,West,1802,4.22071,4.01665,4.42477,0.00000,3.00000,9.00000,0.0,18.0,3.0,1.00000,4.00000
2008,Direct migration background,East,78,2.54036,1.64164,3.43908,0.00000,0.00000,5.22338,0.0,13.0,0.0,0.00000,0.00000
2008,Indirect migration background,West,705,5.83958,5.51618,6.16299,0.00000,8.00000,9.00000,0.0,15.0,8.0,7.00000,8.00000
2008,Indirect migration background,East,39,6.79116,5.09418,8.48814,1.59363,9.00000,10.00000,0.0,18.0,9.0,2.00000,10.00000
2009,No migration background,West,11033,4.79182,4.70637,4.87727,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2009,No migration background,East,4322,4.76099,4.61980,4.90218,0.00000,5.00000,9.00000,0.0,22.50000,5.0,3.00000,6.00000
2009,Direct migration background,West,1566,4.18092,3.96548,4.39635,0.00000,3.00000,8.00000,0.0,16.0,3.0,1.00000,4.00000
2009,Direct migration background,East,74,2.89370,1.89534,3.89206,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,4.00000
2009,Indirect migration background,West,649,5.84205,5.51668,6.16742,0.00000,8.00000,9.00000,0.0,14.0,8.0,7.00000,8.00000
2009,Indirect migration background,East,37,6.34608,4.81428,7.87788,0.00000,8.00000,10.00000,0.0,13.0,8.0,0.00000,10.00000
2010,No migration background,West,14417,4.85238,4.77745,4.92732,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2010,No migration background,East,5160,4.83263,4.70449,4.96076,0.00000,6.00000,9.00000,0.0,22.50000,6.0,4.00000,6.00000
2010,Direct migration background,West,2810,4.03903,3.87808,4.19998,0.00000,2.00000,8.00000,0.0,18.0,2.0,0.00000,3.00000
2010,Direct migration background,East,132,2.49427,1.78268,3.20586,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
2010,Indirect migration background,West,996,5.44991,5.17481,5.72502,0.00000,7.56633,9.00000,0.0,15.0,8.0,5.00000,8.00000
2010,Indirect migration background,East,67,5.26386,4.13866,6.38906,0.00000,6.93537,9.05245,0.0,13.0,7.0,0.00000,9.00000
2011,No migration background,West,17420,4.77802,4.71077,4.84528,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2011,No migration background,East,5935,4.89813,4.77902,5.01724,0.00000,6.00000,9.00000,0.0,22.50000,6.0,5.00000,6.00000
2011,Direct migration background,West,3126,4.38131,4.22684,4.53579,0.00000,4.00000,9.00000,0.0,22.50000,4.0,2.00000,4.00000
2011,Direct migration background,East,166,1.91983,1.38334,2.45631,0.00000,0.00000,2.29199,0.0,5.72998,0.0,0.00000,0.00000
2011,Indirect migration background,West,1128,5.74968,5.49614,6.00321,0.00000,8.00000,9.00000,0.0,15.0,8.0,7.00000,8.00000
2011,Indirect migration background,East,73,7.30022,6.37168,8.22876,5.79460,9.00000,10.00000,0.0,14.0,9.0,7.00000,10.00000
2012,No migration background,West,17066,4.82677,4.75802,4.89551,0.00000,5.00000,9.00000,0.0,22.50000,5.0,5.00000,5.00000
2012,No migration background,East,5819,4.77591,4.65607,4.89575,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,6.00000
2012,Direct migration background,West,2988,4.53914,4.38153,4.69676,0.00000,4.00000,9.00000,0.0,15.0,4.0,3.00000,5.00000
2012,Direct migration background,East,174,3.49253,2.84049,4.14458,0.00000,0.00000,8.00000,0.0,13.0,0.0,0.00000,4.00000
2012,Indirect migration background,West,1107,5.82479,5.56869,6.08089,0.00000,8.00000,9.00000,0.0,16.0,8.0,7.00000,8.00000
2012,Indirect migration background,East,67,4.69740,3.53446,5.86033,0.00000,3.77439,9.31132,0.0,14.0,2.0,0.00000,9.00000
2013,No migration background,West,15965,4.68649,4.61582,4.75716,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2013,No migration background,East,5421,4.82521,4.70306,4.94736,0.00000,6.00000,9.00000,0.0,16.0,6.0,5.00000,6.00000
2013,Direct migration background,West,2661,4.24220,4.07526,4.40913,0.00000,3.00000,9.00000,0.0,16.0,3.0,2.00000,4.00000
2013,Direct migration background,East,156,2.91064,2.24595,3.57533,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,0.00000
2013,Indirect migration background,West,1043,5.81876,5.55402,6.08349,0.00000,8.00000,9.00000,0.0,16.0,8.0,7.00000,8.00000
2013,Indirect migration background,East,65,5.40595,4.26491,6.54700,0.00000,8.00000,9.00000,0.0,13.0,8.0,0.00000,9.00000
2014,No migration background,West,14753,4.73916,4.66616,4.81216,0.00000,5.00000,9.00000,0.0,19.0,5.0,4.00000,5.00000
2014,No migration background,East,5033,4.83360,4.70543,4.96177,0.00000,6.00000,9.00000,0.0,16.0,6.0,4.00000,6.00000
2014,Direct migration background,West,4827,4.76165,4.63756,4.88574,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,5.02500
2014,Direct migration background,East,363,3.79941,3.35752,4.24130,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,4.00000
2014,Indirect migration background,West,1570,5.83107,5.61090,6.05125,0.00000,8.00000,10.00000,0.0,16.0,8.0,7.00000,8.00000
2014,Indirect migration background,East,90,5.84426,4.93106,6.75746,0.00000,8.00000,9.00000,0.0,13.0,8.0,5.00000,9.00000
2015,No migration background,West,14055,4.70758,4.63324,4.78192,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2015,No migration background,East,4794,4.82157,4.69368,4.94946,0.00000,6.00000,9.00000,0.0,16.0,6.0,5.00000,6.00000
2015,Direct migration background,West,5546,4.72810,4.61289,4.84330,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,5.00000
2015,Direct migration background,East,441,4.67911,4.27179,5.08643,0.00000,5.00000,9.00000,0.0,14.0,5.0,0.00000,7.00000
2015,Indirect migration background,West,1486,5.63230,5.40771,5.85689,0.00000,8.00000,9.00000,0.0,14.0,8.0,7.00000,8.00000
2015,Indirect migration background,East,92,5.95216,5.04260,6.86172,0.00000,8.00000,9.00000,0.0,15.0,8.0,5.92500,8.00000
2016,No migration background,West,12972,4.80243,4.72529,4.87958,0.00000,5.00000,9.00000,0.0,22.50000,5.0,5.00000,6.00000
2016,No migration background,East,4470,4.94029,4.80734,5.07324,0.00000,6.00000,9.00000,0.0,15.0,6.0,5.00000,7.00000
2016,Direct migration background,West,7019,4.80337,4.70029,4.90646,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,6.00000
2016,Direct migration background,East,880,4.71033,4.41360,5.00706,0.00000,5.00000,9.00000,0.0,14.0,5.0,1.95000,8.00000
2016,Indirect migration background,West,1348,5.66564,5.43415,5.89712,0.00000,8.00000,9.00000,0.0,15.0,8.0,7.00000,8.00000
2016,Indirect migration background,East,94,4.95371,4.05716,5.85025,0.00000,6.55256,9.00000,0.0,14.0,6.0,0.00000,8.00000
2017,No migration background,West,14708,4.87746,4.80481,4.95011,0.00000,5.00000,9.00000,0.0,16.0,5.0,5.00000,6.00000
2017,No migration background,East,5038,4.97050,4.84553,5.09547,0.00000,6.00000,9.00000,0.0,17.0,6.0,6.00000,7.00000
2017,Direct migration background,West,7656,4.60603,4.50860,4.70346,0.00000,4.00000,9.00000,0.0,16.0,4.0,4.00000,5.00000
2017,Direct migration background,East,954,4.89305,4.61325,5.17285,0.00000,6.00000,9.00000,0.0,14.0,6.0,3.00000,8.00000
2017,Indirect migration background,West,1475,5.67789,5.46012,5.89566,0.00000,8.00000,9.00000,0.0,15.0,8.0,7.00000,8.00000
2017,Indirect migration background,East,96,4.76144,3.83748,5.68539,0.00000,5.00000,9.00000,0.0,14.0,5.0,0.00000,8.00000
2018,No migration background,West,14145,4.88143,4.80759,4.95526,0.00000,5.00000,9.00000,0.0,21.0,5.0,5.00000,6.00000
2018,No migration background,East,4905,4.92085,4.79504,5.04665,0.00000,6.00000,9.00000,0.0,17.0,6.0,5.00000,7.00000
2018,Direct migration background,West,7093,4.83308,4.73088,4.93527,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,6.00000
2018,Direct migration background,East,869,5.24488,4.94975,5.54000,0.00000,6.00000,9.00000,0.0,15.0,6.0,5.00000,8.00000
2018,Indirect migration background,West,1459,6.07593,5.86000,6.29185,0.00000,8.00000,10.00000,0.0,14.0,8.0,8.00000,8.00000
2018,Indirect migration background,East,110,5.98522,5.22008,6.75036,2.00000,8.00000,9.00000,0.0,14.0,8.0,3.00000,9.00000
2019,No migration background,West,14655,4.93785,4.86570,5.01001,0.00000,6.00000,9.00000,0.0,18.0,6.0,5.00000,6.00000
2019,No migration background,East,5005,4.94497,4.82018,5.06975,0.00000,6.00000,9.00000,0.0,15.0,6.0,6.00000,7.00000
2019,Direct migration background,West,6455,4.79412,4.68759,4.90065,0.00000,5.00000,9.00000,0.0,18.0,5.0,4.00000,6.00000
2019,Direct migration background,East,744,4.90767,4.58938,5.22595,0.00000,5.00000,9.00000,0.0,15.0,5.0,2.00000,8.00000
2019,Indirect migration background,West,1409,5.88472,5.66730,6.10214,0.00000,8.00000,9.00000,0.0,16.0,8.0,8.00000,8.00000
2019,Indirect migration background,East,112,5.38152,4.58556,6.17747,0.00000,8.00000,9.00000,0.0,13.0,8.0,1.97500,9.00000
2020,No migration background,West,13603,4.84888,4.77500,4.92275,0.00000,6.00000,9.00000,0.0,17.0,6.0,5.00000,6.00000
2020,No migration background,East,4631,5.05269,4.92323,5.18214,0.00000,7.00000,9.00000,0.0,16.0,7.0,6.00000,7.00000
2020,Direct migration background,West,8131,4.79071,4.69587,4.88555,0.00000,5.39409,9.00000,0.0,18.0,6.0,4.00000,6.00000
2020,Direct migration background,East,959,5.24328,4.96764,5.51891,0.00000,6.00000,9.00000,0.0,14.0,6.0,5.00000,8.00000
2020,Indirect migration background,West,1387,5.89824,5.67661,6.11987,0.00000,8.00000,9.00000,0.0,14.0,8.0,8.00000,8.00000
2020,Indirect migration background,East,115,5.23083,4.46709,5.99457,0.00000,7.00000,9.00000,0.0,13.0,7.0,1.00000,8.00000
2021,No migration background,West,9608,4.92097,4.83429,5.00766,0.00000,6.00000,9.00000,0.0,22.50000,6.0,5.00000,6.00000
2021,No migration background,East,3143,5.09173,4.93708,5.24639,0.00000,7.00000,9.00000,0.0,20.0,7.0,6.00000,7.00000
2021,Direct migration background,West,4713,5.03931,4.91778,5.16084,0.00000,6.00000,9.00000,0.0,22.50000,6.0,5.00000,7.00000
2021,Direct migration background,East,541,4.92493,4.55048,5.29939,0.00000,5.00000,9.00000,0.0,15.0,5.0,1.95000,8.00000
2021,Indirect migration background,West,825,5.93221,5.66221,6.20221,0.15370,8.00000,9.00000,0.0,14.0,8.0,8.00000,8.00000
2021,Indirect migration background,East,80,5.35086,4.46019,6.24154,0.00000,8.00000,8.00000,0.0,12.0,8.0,0.00000,8.00000
2022,No migration background,West,13252,5.07545,5.00080,5.15010,0.00000,6.00000,9.00000,0.0,22.50000,6.0,6.00000,6.00000
2022,No migration background,East,4505,5.16627,5.03538,5.29716,0.00000,7.00000,9.00000,0.0,22.50000,7.0,6.00000,7.00000
2022,Direct migration background,West,6903,5.56981,5.46762,5.67199,0.00000,7.00000,9.00000,0.0,22.50000,7.0,6.00000,8.00000
2022,Direct migration background,East,995,5.47894,5.22359,5.73429,0.00000,7.00000,9.00000,0.0,22.50000,7.0,5.00000,8.00000
2022,Indirect migration background,West,1252,6.18528,5.94794,6.42262,0.00000,8.00000,9.00000,0.0,22.50000,8.0,8.00000,8.00000
