year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1988,Indirect migration background,215,4.33279,3.73269,4.93288,0.00000,3.57100,9.00000,0.0,15.0,4.0,0.00000,6.00000
1989,No migration background,6768,4.81387,4.70060,4.92715,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
1989,Direct migration background,2550,4.94428,4.76292,5.12565,0.00000,6.00000,9.00000,0.0,20.0,6.0,4.00000,8.00000
1989,Indirect migration background,255,4.00086,3.45404,4.54768,0.00000,0.00000,9.00000,0.0,15.0,0.0,0.00000,6.00000
1990,No migration background,10858,1.64853,1.58251,1.71454,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Direct migration background,2673,0.59626,0.51378,0.67875,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Indirect migration background,295,0.34195,0.16859,0.51531,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,No migration background,10079,5.06819,4.97709,5.15929,0.00000,6.00000,9.00000,0.0,18.0,6.0,6.00000,7.00000
1991,Direct migration background,2528,5.21481,5.03795,5.39167,0.00000,8.00000,9.00000,0.0,16.0,8.0,7.00000,8.00000
1991,Indirect migration background,322,5.20856,4.73267,5.68446,0.00000,7.76118,9.00000,0.0,14.0,8.0,4.00000,8.00000
1992,No migration background,9898,5.02352,4.93099,5.11604,0.00000,6.00000,9.00000,0.0,18.0,6.0,5.97500,7.00000
1992,Direct migration background,2463,5.11092,4.92900,5.29284,0.00000,7.00000,9.00000,0.0,18.0,7.0,6.00000,8.00000
1992,Indirect migration background,364,5.14056,4.66889,5.61224,0.00000,7.00000,9.00000,0.0,16.0,7.0,3.00000,8.00000
1993,No migration background,9718,5.00264,4.90907,5.09621,0.00000,6.00000,9.00000,0.0,18.0,6.0,5.00000,6.00000
1993,Direct migration background,2399,5.00198,4.81979,5.18417,0.00000,7.00000,9.00000,0.0,17.0,7.0,5.00000,8.00000
1993,Indirect migration background,437,5.08374,4.66735,5.50013,0.00000,8.00000,9.00000,0.0,15.0,8.0,4.00000,8.00000
1994,No migration background,9596,4.90714,4.81335,5.00092,0.00000,5.00000,9.00000,0.0,18.0,5.0,5.00000,6.00000
1994,Direct migration background,2291,4.66173,4.47216,4.85130,0.00000,4.00000,9.00000,0.0,16.0,4.0,2.00000,6.00000
1994,Indirect migration background,458,5.24366,4.82285,5.66447,0.00000,8.00000,9.00000,0.0,14.0,8.0,3.00000,8.00000
1995,No migration background,9721,4.86166,4.76830,4.95502,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,6.00000
1995,Direct migration background,2729,4.34632,4.17641,4.51623,0.00000,3.00000,9.00000,0.0,18.0,3.0,0.00000,4.00000
1995,Indirect migration background,481,4.85764,4.45278,5.26250,0.00000,6.00000,9.00000,0.0,15.0,6.0,1.97500,8.00000
1996,No migration background,9585,4.85016,4.75575,4.94458,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,5.00000
1996,Direct migration background,2541,4.37972,4.20188,4.55755,0.00000,3.00000,9.00000,0.0,18.0,3.0,0.00000,5.00000
1996,Indirect migration background,520,4.98432,4.59791,5.37073,0.00000,7.00000,9.00000,0.0,16.0,7.0,4.00000,8.00000
1997,No migration background,9451,4.73259,4.63781,4.82737,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
1997,Direct migration background,2398,4.29785,4.11864,4.47706,0.00000,3.00000,9.00000,0.0,22.50000,3.0,0.00000,4.00000
1997,Indirect migration background,539,5.38046,5.00192,5.75900,0.00000,8.00000,9.00000,0.0,16.0,8.0,6.00000,8.00000
1998,No migration background,10622,4.60189,4.51230,4.69148,0.00000,3.00000,9.00000,0.0,22.50000,3.0,3.00000,4.00000
1998,Direct migration background,2255,4.21042,4.02550,4.39535,0.00000,2.00000,9.00000,0.0,15.0,2.0,0.00000,4.00000
1998,Indirect migration background,551,4.94079,4.56104,5.32055,0.00000,6.19578,9.00000,0.0,14.0,6.0,4.00000,8.00000
1999,No migration background,10643,4.74929,4.66025,4.83832,0.00000,4.00000,9.00000,0.0,20.0,4.0,4.00000,5.00000
1999,Direct migration background,2181,4.36821,4.17923,4.55718,0.00000,3.00000,9.00000,0.0,22.50000,3.0,1.00000,5.00000
1999,Indirect migration background,582,5.14109,4.78317,5.49901,0.00000,8.00000,9.00000,0.0,14.0,8.0,5.00000,8.00000
2000,No migration background,19732,4.73489,4.66944,4.80034,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2000,Direct migration background,3260,4.50864,4.35445,4.66284,0.00000,4.00000,9.00000,0.0,16.0,4.0,3.00000,5.00000
2000,Indirect migration background,794,5.16004,4.83878,5.48130,0.00000,7.00000,9.00000,0.0,16.0,7.0,5.00000,8.00000
2001,No migration background,17929,4.76393,4.69522,4.83264,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2001,Direct migration background,2884,4.46923,4.30364,4.63482,0.00000,4.00000,9.00000,0.0,16.0,4.0,2.00000,5.00000
2001,Indirect migration background,737,5.48656,5.16162,5.81149,0.00000,8.00000,9.00000,0.0,16.0,8.0,6.00000,8.00000
2002,No migration background,19159,4.57661,4.51108,4.64215,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,4.00000
2002,Direct migration background,2760,4.33904,4.17087,4.50722,0.00000,3.00000,9.00000,0.0,18.0,3.0,2.00000,4.00000
2002,Indirect migration background,751,5.23161,4.91603,5.54719,0.00000,7.00000,9.00000,0.0,17.0,7.0,6.00000,8.00000
2003,No migration background,18338,4.56392,4.49713,4.63071,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,4.00000
2003,Direct migration background,2551,4.12368,3.95171,4.29565,0.00000,2.00000,9.00000,0.0,18.0,2.0,0.00000,3.00000
2003,Indirect migration background,749,5.39898,5.08206,5.71590,0.00000,8.00000,9.00000,0.0,16.0,8.0,6.00000,8.00000
2004,No migration background,17886,4.52500,4.45692,4.59307,0.00000,3.00000,9.00000,0.0,22.50000,3.0,3.00000,4.00000
2004,Direct migration background,2489,4.08921,3.91327,4.26516,0.00000,1.00000,9.00000,0.0,16.0,1.0,0.00000,2.00000
2004,Indirect migration background,765,5.21755,4.89277,5.54233,0.00000,7.00000,9.00000,0.0,16.0,7.0,5.00000,8.00000
2005,No migration background,17195,4.57741,4.50812,4.64670,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,4.00000
2005,Direct migration background,2329,4.01879,3.84028,4.19730,0.00000,1.00000,8.00000,0.0,16.0,1.0,0.00000,3.00000
2005,Indirect migration background,800,5.05374,4.74313,5.36436,0.00000,6.00000,9.00000,0.0,15.0,6.0,5.00000,8.00000
2006,No migration background,18509,4.56858,4.50171,4.63545,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,4.00000
2006,Direct migration background,2341,4.02294,3.84434,4.20154,0.00000,2.00000,9.00000,0.0,15.0,2.0,0.00000,3.00000
2006,Indirect migration background,790,5.14764,4.83061,5.46467,0.00000,7.00000,9.00000,0.0,16.0,7.0,5.00000,8.00000
2007,No migration background,17335,4.72999,4.66097,4.79901,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2007,Direct migration background,2084,4.01656,3.82791,4.20521,0.00000,2.00000,9.00000,0.0,16.0,2.0,0.00000,3.00000
2007,Indirect migration background,757,5.53917,5.22671,5.85163,0.00000,8.00000,9.00000,0.0,16.0,8.0,6.00000,8.00000
2008,No migration background,16329,4.81900,4.74766,4.89033,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2008,Direct migration background,1880,4.17043,3.97080,4.37007,0.00000,2.00000,9.00000,0.0,18.0,2.0,1.00000,4.00000
2008,Indirect migration background,744,5.87906,5.56117,6.19696,0.00000,8.00000,9.00000,0.0,18.0,8.0,8.00000,8.00000
2009,No migration background,15355,4.78508,4.71210,4.85805,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2009,Direct migration background,1640,4.14035,3.92961,4.35109,0.00000,2.41212,8.00000,0.0,16.0,3.0,1.00000,4.00000
2009,Indirect migration background,686,5.85799,5.54056,6.17543,0.00000,8.00000,9.00000,0.0,14.0,8.0,7.00000,8.00000
2010,No migration background,19577,4.84817,4.78355,4.91279,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.97500,5.00000
2010,Direct migration background,2942,3.99330,3.83595,4.15065,0.00000,2.00000,8.00000,0.0,18.0,2.0,0.00000,3.00000
2010,Indirect migration background,1063,5.44131,5.17449,5.70814,0.00000,7.96474,9.00000,0.0,15.0,8.0,5.00000,8.00000
2011,No migration background,23355,4.80355,4.74504,4.86206,0.00000,5.00000,9.00000,0.0,22.50000,5.0,5.00000,6.00000
2011,Direct migration background,3292,4.30335,4.15298,4.45372,0.00000,3.00000,9.00000,0.0,22.50000,3.0,2.00000,4.00000
2011,Indirect migration background,1201,5.80732,5.56179,6.05285,0.00000,8.00000,9.00000,0.0,15.0,8.0,7.00000,8.00000
2012,No migration background,22885,4.81612,4.75653,4.87570,0.00000,5.00000,9.00000,0.0,22.50000,5.0,5.00000,5.02500
2012,Direct migration background,3162,4.50585,4.35254,4.65916,0.00000,4.00000,9.00000,0.0,15.0,4.0,3.00000,5.00000
2012,Indirect migration background,1174,5.77399,5.52381,6.02416,0.00000,8.00000,9.00000,0.0,16.0,8.0,7.00000,8.00000
2013,No migration background,21386,4.71584,4.65469,4.77700,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2013,Direct migration background,2817,4.19701,4.03476,4.35927,0.00000,3.00000,9.00000,0.0,16.0,3.0,2.00000,4.00000
2013,Indirect migration background,1108,5.79913,5.54153,6.05673,0.00000,8.00000,9.00000,0.0,16.0,8.0,7.00000,8.00000
2014,No migration background,19786,4.75890,4.69553,4.82227,0.00000,5.00000,9.00000,0.0,19.0,5.0,5.00000,5.00000
2014,Direct migration background,5190,4.71530,4.59564,4.83495,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,5.00000
2014,Indirect migration background,1660,5.83157,5.61761,6.04553,0.00000,8.00000,10.00000,0.0,16.0,8.0,7.00000,8.00000
2015,No migration background,18849,4.73131,4.66705,4.79557,0.00000,5.00000,9.00000,0.0,22.50000,5.0,5.00000,5.00000
2015,Direct migration background,5987,4.72548,4.61463,4.83632,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,6.00000
2015,Indirect migration background,1578,5.64420,5.42628,5.86211,0.00000,8.00000,9.00000,0.0,15.0,8.0,7.00000,8.00000
2016,No migration background,17442,4.83095,4.76426,4.89765,0.00000,5.00000,9.00000,0.0,22.50000,5.0,5.00000,6.00000
2016,Direct migration background,7899,4.79795,4.70067,4.89522,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,6.00000
2016,Indirect migration background,1442,5.63449,5.41046,5.85852,0.00000,8.00000,9.00000,0.0,15.0,8.0,7.00000,8.00000
2017,No migration background,19746,4.89645,4.83367,4.95923,0.00000,6.00000,9.00000,0.0,17.0,6.0,5.00000,6.00000
2017,Direct migration background,8610,4.62244,4.53049,4.71439,0.00000,4.00000,9.00000,0.0,16.0,4.0,3.97500,5.00000
2017,Indirect migration background,1571,5.63479,5.42286,5.84672,0.00000,8.00000,9.00000,0.0,15.0,8.0,7.00000,8.00000
2018,No migration background,19050,4.88944,4.82577,4.95310,0.00000,5.00000,9.00000,0.0,21.0,5.0,5.00000,6.00000
2018,Direct migration background,7962,4.85556,4.75903,4.95209,0.00000,5.00000,9.00000,0.0,16.0,5.0,5.00000,6.00000
2018,Indirect migration background,1569,6.07150,5.86365,6.27934,0.00000,8.00000,9.00000,0.0,14.0,8.0,8.00000,8.00000
2019,No migration background,19726,4.94043,4.87811,5.00275,0.00000,6.00000,9.00000,0.0,18.0,6.0,6.00000,6.00000
2019,Direct migration background,7202,4.80107,4.70014,4.90199,0.00000,5.00000,9.00000,0.0,18.0,5.0,5.00000,6.00000
2019,Indirect migration background,1526,5.86601,5.65690,6.07511,0.00000,8.00000,9.00000,0.0,16.0,8.0,8.00000,8.00000
2020,No migration background,18234,4.89030,4.82619,4.95441,0.00000,6.00000,9.00000,0.0,17.0,6.0,5.00000,6.00000
2020,Direct migration background,9090,4.81561,4.72591,4.90532,0.00000,6.00000,9.00000,0.0,18.0,6.0,4.00000,6.00000
2020,Indirect migration background,1502,5.85748,5.64459,6.07036,0.00000,8.00000,9.00000,0.0,14.0,8.0,8.00000,8.00000
2021,No migration background,12751,4.95489,4.87933,5.03044,0.00000,6.00000,9.00000,0.0,22.50000,6.0,6.00000,6.00000
2021,Direct migration background,5254,5.03188,4.91646,5.14730,0.00000,6.00000,9.00000,0.0,22.50000,6.0,5.00000,7.00000
2021,Indirect migration background,905,5.89872,5.64062,6.15682,0.00000,8.00000,9.00000,0.0,14.0,8.0,8.00000,8.00000
2022,No migration background,17757,5.09295,5.02819,5.15772,0.00000,6.00000,9.00000,0.0,22.50000,6.0,6.00000,7.00000
2022,Direct migration background,7898,5.56323,5.46805,5.65841,0.00000,7.00000,9.00000,0.0,22.50000,7.0,6.00000,8.00000
2022,Indirect migration background,1410,6.14340,5.92080,6.36601,0.00000,8.00000,9.00000,0.0,22.50000,8.0,8.00000,8.00000
