year,bula_h,pgisced97,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Bavaria,Lower Secondary Level,Very concerned,0.31168,100,335,0.26201,0.36136
2005,Bavaria,Lower Secondary Level,Somewhat concerned,0.55700,189,335,0.50373,0.61028
2005,Bavaria,Lower Secondary Level,Not concerned at all,0.13132,46,335,0.09509,0.16754
2005,Bavaria,Upper Secondary Level,Very concerned,0.24985,337,1489,0.22785,0.27184
2005,Bavaria,Upper Secondary Level,Somewhat concerned,0.55042,818,1489,0.52514,0.57569
2005,Bavaria,Upper Secondary Level,Not concerned at all,0.19974,334,1489,0.17942,0.22005
2005,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.53195,76,114,0.43995,0.62395
2005,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.29231,38,114,0.20845,0.37617
2005,Bavaria,First Stage of Tertiary Education,Very concerned,0.20528,47,224,0.15227,0.25830
2005,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.57136,127,224,0.50640,0.63631
2005,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.22336,50,224,0.16869,0.27802
2005,Bavaria,Second Stage of Tertiary Education,Very concerned,0.16069,62,558,0.13019,0.19119
2005,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.44584,275,558,0.40456,0.48712
2005,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.39347,221,558,0.35290,0.43404
2005,Berlin,Upper Secondary Level,Very concerned,0.41317,125,309,0.35818,0.46816
2005,Berlin,Upper Secondary Level,Somewhat concerned,0.44874,135,309,0.39319,0.50428
2005,Berlin,Upper Secondary Level,Not concerned at all,0.13809,49,309,0.09956,0.17662
2005,Berlin,Second Stage of Tertiary Education,Very concerned,0.26423,57,236,0.20785,0.32060
2005,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.56481,131,236,0.50143,0.62820
2005,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.17096,48,236,0.12282,0.21909
2005,Brandenburg,Upper Secondary Level,Very concerned,0.43408,183,432,0.38729,0.48088
2005,Brandenburg,Upper Secondary Level,Somewhat concerned,0.48233,212,432,0.43515,0.52950
2005,Brandenburg,Upper Secondary Level,Not concerned at all,0.08359,37,432,0.05746,0.10972
2005,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,0.53426,42,42,0.38157,0.68695
2005,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.24740,52,248,0.19359,0.30121
2005,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.59212,153,248,0.53084,0.65341
2005,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.16048,43,248,0.11470,0.20625
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.50411,118,233,0.43977,0.56845
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.39494,115,233,0.33203,0.45784
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.52147,72,107,0.42637,0.61656
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.25969,35,107,0.17622,0.34316
2005,Saxony,Lower Secondary Level,Somewhat concerned,0.55596,62,62,0.43127,0.68064
2005,Saxony,Upper Secondary Level,Very concerned,0.36291,272,815,0.32988,0.39594
2005,Saxony,Upper Secondary Level,Somewhat concerned,0.48429,424,815,0.44996,0.51862
2005,Saxony,Upper Secondary Level,Not concerned at all,0.15280,119,815,0.12808,0.17752
2005,Saxony,First Stage of Tertiary Education,Very concerned,0.29343,37,110,0.20795,0.37891
2005,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.54719,73,110,0.45374,0.64064
2005,Saxony,Second Stage of Tertiary Education,Very concerned,0.17797,58,360,0.13840,0.21753
2005,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.55554,210,360,0.50414,0.60695
2005,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.26649,92,360,0.22075,0.31222
2005,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.40863,34,34,0.24091,0.57636
2005,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.38131,156,425,0.33507,0.42754
2005,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.48201,212,425,0.43445,0.52957
2005,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.13668,57,425,0.10399,0.16938
2005,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.50239,50,50,0.36239,0.64238
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.23754,49,222,0.18143,0.29365
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.58122,134,222,0.51617,0.64626
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.18124,39,222,0.13045,0.23203
2005,Thuringa,Upper Secondary Level,Very concerned,0.41183,201,535,0.37009,0.45358
2005,Thuringa,Upper Secondary Level,Somewhat concerned,0.49235,284,535,0.44995,0.53475
2005,Thuringa,Upper Secondary Level,Not concerned at all,0.09582,50,535,0.07085,0.12078
2005,Thuringa,First Stage of Tertiary Education,Somewhat concerned,0.66069,37,37,0.50603,0.81536
2005,Thuringa,Second Stage of Tertiary Education,Very concerned,0.21238,36,167,0.15016,0.27459
2005,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.52344,99,167,0.44746,0.59942
2005,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.26419,32,167,0.19711,0.33126
2006,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.41696,31,31,0.24052,0.59340
2006,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.22699,72,350,0.18304,0.27093
2006,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.51321,168,350,0.46077,0.56565
2006,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.25980,110,350,0.21379,0.30581
2006,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.58897,51,107,0.49530,0.68263
2006,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.31059,56,107,0.22249,0.39868
2006,Hamburg,Upper Secondary Level,Somewhat concerned,0.54748,69,107,0.45272,0.64224
2006,Hamburg,Upper Secondary Level,Not concerned at all,0.21958,38,107,0.14078,0.29839
2006,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.49877,40,40,0.34184,0.65569
2006,Lower Saxony,Lower Secondary Level,Very concerned,0.32377,81,253,0.26600,0.38154
2006,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.38952,106,253,0.32931,0.44973
2006,Lower Saxony,Lower Secondary Level,Not concerned at all,0.28671,66,253,0.23088,0.34255
2006,Lower Saxony,Upper Secondary Level,Very concerned,0.25581,246,1030,0.22915,0.28247
2006,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.47042,493,1030,0.43992,0.50092
2006,Lower Saxony,Upper Secondary Level,Not concerned at all,0.27377,291,1030,0.24652,0.30101
2006,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.53737,59,93,0.43549,0.63926
2006,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.23124,34,93,0.14509,0.31740
2006,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.43405,57,103,0.33787,0.53024
2006,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.32918,46,103,0.23798,0.42037
2006,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.11929,33,326,0.08405,0.15453
2006,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.44377,135,326,0.38975,0.49778
2006,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.43694,158,326,0.38302,0.49087
2006,North Rhine-Westphalia,No answer / don't know,Somewhat concerned,0.36916,31,31,0.19647,0.54185
2006,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.45259,40,72,0.33681,0.56837
2006,North Rhine-Westphalia,Pre-primary Level,Not concerned at all,0.31607,32,72,0.20792,0.42422
2006,North Rhine-Westphalia,Primary Level,Very concerned,0.52018,39,39,0.36133,0.67903
2006,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.39598,214,556,0.35530,0.43667
2006,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.45063,250,556,0.40923,0.49202
2006,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.15339,92,556,0.12341,0.18337
2006,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.28336,592,2199,0.26452,0.30220
2006,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.49933,1101,2199,0.47843,0.52024
2006,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.21731,506,2199,0.20007,0.23455
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.24357,76,345,0.19821,0.28893
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.54900,192,345,0.49641,0.60158
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.20744,77,345,0.16459,0.25028
2006,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.23702,68,318,0.19021,0.28383
2006,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.49568,166,318,0.44064,0.55072
2006,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.26730,84,318,0.21858,0.31602
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.18053,123,860,0.15480,0.20625
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.45377,386,860,0.42047,0.48706
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.36571,351,860,0.33350,0.39792
2006,Hesse,Lower Secondary Level,Very concerned,0.31572,47,163,0.24414,0.38729
2006,Hesse,Lower Secondary Level,Somewhat concerned,0.44640,80,163,0.36985,0.52295
2006,Hesse,Lower Secondary Level,Not concerned at all,0.23788,36,163,0.17231,0.30345
2006,Hesse,Upper Secondary Level,Very concerned,0.28687,176,694,0.25319,0.32054
2006,Hesse,Upper Secondary Level,Somewhat concerned,0.48727,347,694,0.45006,0.52449
2006,Hesse,Upper Secondary Level,Not concerned at all,0.22586,171,694,0.19473,0.25699
2006,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.57289,56,56,0.44215,0.70362
2006,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.49989,53,53,0.36399,0.63579
2006,Hesse,Second Stage of Tertiary Education,Very concerned,0.11305,32,354,0.08002,0.14608
2006,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.51908,182,354,0.46696,0.57120
2006,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.36787,140,354,0.31756,0.41817
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.30309,62,211,0.24093,0.36525
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.47138,106,211,0.40386,0.53889
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.22553,43,211,0.16900,0.28206
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.26805,165,654,0.23408,0.30202
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.51060,334,654,0.47226,0.54895
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.22135,155,654,0.18950,0.25319
2006,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Somewhat concerned,0.43187,31,31,0.25462,0.60912
2006,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.50721,51,85,0.40029,0.61413
2006,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not concerned at all,0.26354,34,85,0.16933,0.35776
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.47586,92,177,0.40207,0.54964
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.40436,85,177,0.33185,0.47686
2006,Baden-Wuerttemberg,Pre-primary Level,Somewhat concerned,0.63696,35,35,0.47532,0.79860
2006,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.31845,125,392,0.27227,0.36462
2006,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.44371,178,392,0.39447,0.49296
2006,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.23784,89,392,0.19564,0.28004
2006,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.26696,286,1274,0.24266,0.29126
2006,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.48656,628,1274,0.45910,0.51402
2006,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.24648,360,1274,0.22281,0.27016
2006,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.55801,79,116,0.46725,0.64878
2006,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.22284,37,116,0.14678,0.29890
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.21425,32,209,0.15849,0.27001
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.51927,113,209,0.45137,0.58717
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.26648,64,209,0.20640,0.32657
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.11577,50,521,0.08827,0.14327
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.43965,213,521,0.39699,0.48231
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.44458,258,521,0.40187,0.48729
2006,Bavaria,Lower Secondary Level,Very concerned,0.28480,99,350,0.23745,0.33215
2006,Bavaria,Lower Secondary Level,Somewhat concerned,0.51439,178,350,0.46195,0.56682
2006,Bavaria,Lower Secondary Level,Not concerned at all,0.20081,73,350,0.15878,0.24284
2006,Bavaria,Upper Secondary Level,Very concerned,0.24498,371,1645,0.22419,0.26577
2006,Bavaria,Upper Secondary Level,Somewhat concerned,0.53176,877,1645,0.50764,0.55588
2006,Bavaria,Upper Secondary Level,Not concerned at all,0.22326,397,1645,0.20313,0.24339
2006,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.27271,38,154,0.20214,0.34328
2006,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.48832,78,154,0.40911,0.56753
2006,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.23897,38,154,0.17140,0.30655
2006,Bavaria,First Stage of Tertiary Education,Very concerned,0.29391,62,240,0.23615,0.35167
2006,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.43443,121,240,0.37159,0.49728
2006,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.27166,57,240,0.21526,0.32805
2006,Bavaria,Second Stage of Tertiary Education,Very concerned,0.15293,70,613,0.12441,0.18145
2006,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.42527,260,613,0.38611,0.46444
2006,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.42179,283,613,0.38267,0.46092
2006,Berlin,Upper Secondary Level,Very concerned,0.39887,114,323,0.34539,0.45236
2006,Berlin,Upper Secondary Level,Somewhat concerned,0.49543,165,323,0.44082,0.55004
2006,Berlin,Upper Secondary Level,Not concerned at all,0.10569,44,323,0.07211,0.13927
2006,Berlin,First Stage of Tertiary Education,Somewhat concerned,0.55896,32,32,0.38417,0.73374
2006,Berlin,Second Stage of Tertiary Education,Very concerned,0.23065,66,262,0.17954,0.28175
2006,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.56315,138,262,0.50297,0.62332
2006,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.20621,58,262,0.15712,0.25529
2006,Brandenburg,Lower Secondary Level,Somewhat concerned,0.44255,31,31,0.26481,0.62029
2006,Brandenburg,Upper Secondary Level,Very concerned,0.44661,185,454,0.40082,0.49239
2006,Brandenburg,Upper Secondary Level,Somewhat concerned,0.46492,224,454,0.41899,0.51085
2006,Brandenburg,Upper Secondary Level,Not concerned at all,0.08847,45,454,0.06232,0.11462
2006,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,0.44171,36,36,0.27718,0.60623
2006,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.24525,56,264,0.19325,0.29725
2006,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.58594,150,264,0.52641,0.64547
2006,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.16881,58,264,0.12353,0.21408
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.41783,114,285,0.36047,0.47519
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.46060,137,285,0.40263,0.51857
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.12157,34,285,0.08357,0.15958
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.54159,80,122,0.45281,0.63037
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.27415,42,122,0.19466,0.35363
2006,Saxony,Lower Secondary Level,Somewhat concerned,0.48169,50,50,0.34179,0.62160
2006,Saxony,Upper Secondary Level,Very concerned,0.33751,274,860,0.30588,0.36913
2006,Saxony,Upper Secondary Level,Somewhat concerned,0.45897,427,860,0.42565,0.49230
2006,Saxony,Upper Secondary Level,Not concerned at all,0.20352,159,860,0.17660,0.23045
2006,Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.68679,35,35,0.53089,0.84269
2006,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.50168,78,78,0.39000,0.61336
2006,Saxony,Second Stage of Tertiary Education,Very concerned,0.18193,61,383,0.14324,0.22062
2006,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.60685,234,383,0.55787,0.65584
2006,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.21122,88,383,0.17028,0.25215
2006,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.46168,33,33,0.28895,0.63441
2006,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.34947,166,468,0.30622,0.39271
2006,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.49093,236,468,0.44559,0.53627
2006,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.15960,66,468,0.12638,0.19282
2006,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.61361,46,46,0.47134,0.75588
2006,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.27577,57,223,0.21698,0.33455
2006,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.45346,112,223,0.38797,0.51895
2006,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.27077,54,223,0.21232,0.32923
2006,Thuringa,Lower Secondary Level,Somewhat concerned,0.45875,31,31,0.28044,0.63707
2006,Thuringa,Upper Secondary Level,Very concerned,0.30766,175,579,0.27004,0.34529
2006,Thuringa,Upper Secondary Level,Somewhat concerned,0.55770,328,579,0.51721,0.59819
2006,Thuringa,Upper Secondary Level,Not concerned at all,0.13464,76,579,0.10681,0.16247
2006,Thuringa,First Stage of Tertiary Education,Somewhat concerned,0.59146,41,41,0.43913,0.74380
2006,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.59950,114,155,0.52211,0.67689
2006,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.24205,41,155,0.17440,0.30969
2007,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.53016,35,35,0.36240,0.69793
2007,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.23947,67,333,0.19356,0.28538
2007,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.47280,145,333,0.41910,0.52651
2007,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.28773,121,333,0.23903,0.33642
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.45210,46,97,0.35254,0.55166
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.39961,51,97,0.30162,0.49759
2007,Hamburg,Upper Secondary Level,Somewhat concerned,0.50990,66,100,0.41143,0.60838
2007,Hamburg,Upper Secondary Level,Not concerned at all,0.21818,34,100,0.13682,0.29954
2007,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.55342,37,72,0.43778,0.66906
2007,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.36827,35,72,0.25607,0.48046
2007,Lower Saxony,Lower Secondary Level,Very concerned,0.31445,79,226,0.25378,0.37512
2007,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.48717,97,226,0.42186,0.55249
2007,Lower Saxony,Lower Secondary Level,Not concerned at all,0.19838,50,226,0.14627,0.25048
2007,Lower Saxony,Upper Secondary Level,Very concerned,0.22259,215,966,0.19635,0.24884
2007,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.49576,456,966,0.46421,0.52730
2007,Lower Saxony,Upper Secondary Level,Not concerned at all,0.28165,295,966,0.25327,0.31003
2007,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.48664,62,62,0.36121,0.61208
2007,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.56453,62,96,0.46483,0.66424
2007,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.27836,34,96,0.18823,0.36848
2007,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.10766,32,312,0.07321,0.14210
2007,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.43617,130,312,0.38105,0.49129
2007,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.45617,150,312,0.40082,0.51153
2007,North Rhine-Westphalia,Primary Level,Very concerned,0.52709,34,34,0.35674,0.69743
2007,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.32539,161,507,0.28456,0.36621
2007,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.48466,245,507,0.44111,0.52820
2007,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.18996,101,507,0.15578,0.22414
2007,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.24737,474,2009,0.22850,0.26624
2007,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.49175,981,2009,0.46989,0.51362
2007,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.26088,554,2009,0.24167,0.28008
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.21254,66,326,0.16806,0.25702
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.54385,165,326,0.48970,0.59800
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.24361,95,326,0.19694,0.29028
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.22654,59,293,0.17852,0.27455
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.48927,145,293,0.43193,0.54661
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.28420,89,293,0.23246,0.33593
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.13148,97,835,0.10855,0.15442
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.45534,364,835,0.42154,0.48914
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.41318,374,835,0.37976,0.44659
2007,Hesse,Lower Secondary Level,Very concerned,0.28735,36,116,0.20465,0.37006
2007,Hesse,Lower Secondary Level,Somewhat concerned,0.51018,80,116,0.41882,0.60155
2007,Hesse,Upper Secondary Level,Very concerned,0.27321,146,653,0.23900,0.30741
2007,Hesse,Upper Secondary Level,Somewhat concerned,0.50669,336,653,0.46831,0.54506
2007,Hesse,Upper Secondary Level,Not concerned at all,0.22010,171,653,0.18830,0.25190
2007,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.58430,57,88,0.48074,0.68787
2007,Hesse,Post-secondary Non-tertiary Level,Not concerned at all,0.20082,31,88,0.11664,0.28500
2007,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.55179,48,48,0.40961,0.69397
2007,Hesse,Second Stage of Tertiary Education,Very concerned,0.14002,31,332,0.10263,0.17740
2007,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.46331,158,332,0.40959,0.51703
2007,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.39667,143,332,0.34397,0.44938
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.27050,50,175,0.20449,0.33650
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.49652,84,175,0.42223,0.57081
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.23299,41,175,0.17017,0.29580
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.23740,137,605,0.20347,0.27133
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.49929,305,605,0.45941,0.53916
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.26331,163,605,0.22819,0.29844
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.56576,53,53,0.43103,0.70048
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.41231,77,171,0.33831,0.48631
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.52227,94,171,0.44718,0.59736
2007,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.34079,111,332,0.28972,0.39185
2007,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.42847,152,332,0.37516,0.48178
2007,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.23074,69,332,0.18535,0.27613
2007,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.23127,242,1174,0.20714,0.25540
2007,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.51588,600,1174,0.48728,0.54448
2007,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.25285,332,1174,0.22797,0.27772
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very concerned,0.26069,31,143,0.18848,0.33290
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.47227,70,143,0.39016,0.55439
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.26704,42,143,0.19427,0.33981
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.20454,35,184,0.14609,0.26298
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.54585,94,184,0.47372,0.61799
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.24961,55,184,0.18690,0.31231
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.12315,46,485,0.09387,0.15243
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.38570,188,485,0.34233,0.42906
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.49115,251,485,0.44661,0.53569
2007,Bavaria,Lower Secondary Level,Very concerned,0.31749,91,326,0.26688,0.36810
2007,Bavaria,Lower Secondary Level,Somewhat concerned,0.52924,179,326,0.47497,0.58351
2007,Bavaria,Lower Secondary Level,Not concerned at all,0.15327,56,326,0.11410,0.19243
2007,Bavaria,Upper Secondary Level,Very concerned,0.22460,327,1549,0.20381,0.24539
2007,Bavaria,Upper Secondary Level,Somewhat concerned,0.52303,798,1549,0.49815,0.54791
2007,Bavaria,Upper Secondary Level,Not concerned at all,0.25237,424,1549,0.23073,0.27401
2007,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.20938,31,152,0.14448,0.27427
