"plh0033","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","154","0.256338940494404","0.222353079633539","0.29032480135527"
"Grosse Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","1972","0.189998577820224","0.182808260244668","0.197188895395781"
"Grosse Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","508","0.3212331785067","0.299094710716552","0.343371646296848"
"Grosse Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2002","66 und älter","kein Migrationshintergrund","307","0.100085437848117","0.0897563801558792","0.110414495540355"
"Grosse Sorgen","2002","66 und älter","direkter Migrationshintergrund","64","0.153805771795575","0.115902228104125","0.191709315487025"
"Grosse Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","2552","0.525859251567639","0.511693462401425","0.540025040733854"
"Einige Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","388","0.529657914187988","0.493672166949052","0.565643661426923"
"Einige Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","304","0.49927868259881","0.460358666208581","0.538198698989039"
"Einige Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","5787","0.525592985503252","0.516440683596917","0.534745287409586"
"Einige Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","881","0.514124101026804","0.490428173123004","0.537820028930604"
"Einige Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","78","0.621365185715203","0.537662967802332","0.705067403628074"
"Einige Sorgen","2002","66 und älter","kein Migrationshintergrund","1324","0.413524170285873","0.39657493434425","0.430473406227495"
"Einige Sorgen","2002","66 und älter","direkter Migrationshintergrund","150","0.46041478473178","0.40804713051538","0.512782438948179"
"Einige Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","1264","0.25452006260567","0.242162541394954","0.266877583816386"
"Keine Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","128","0.170031288273673","0.14294676755667","0.197115808990676"
"Keine Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","176","0.244382376906785","0.210932891299061","0.27783186251451"
"Keine Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","3676","0.284408436676524","0.276139801133073","0.292677072219975"
"Keine Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","320","0.164642720466496","0.147060065363052","0.18222537556994"
"Keine Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","33","0.210012908459102","0.139724092409403","0.280301724508801"
"Keine Sorgen","2002","66 und älter","kein Migrationshintergrund","1612","0.48639039186601","0.46918820424595","0.50359257948607"
"Keine Sorgen","2002","66 und älter","direkter Migrationshintergrund","134","0.385779443472645","0.334635974308869","0.436922912636422"
"Keine Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2003","16-34 Jahre alt","kein Migrationshintergrund","1154","0.253698833588175","0.24104724021411","0.26635042696224"
"Grosse Sorgen","2003","16-34 Jahre alt","direkter Migrationshintergrund","226","0.343635396112132","0.307754599117501","0.379516193106764"
"Grosse Sorgen","2003","16-34 Jahre alt","indirekter Migrationshintergrund","195","0.337372786049191","0.300510759309697","0.374234812788685"
"Grosse Sorgen","2003","35-65 Jahre alt","kein Migrationshintergrund","2471","0.25110579568174","0.242971962499992","0.259239628863489"
"Grosse Sorgen","2003","35-65 Jahre alt","direkter Migrationshintergrund","611","0.412729977879201","0.388523139771536","0.436936815986865"
"Grosse Sorgen","2003","35-65 Jahre alt","indirekter Migrationshintergrund","34","0.292047679064985","0.215627593190782","0.368467764939188"
"Grosse Sorgen","2003","66 und älter","kein Migrationshintergrund","388","0.121917579734149","0.110755987912424","0.133079171555873"
"Grosse Sorgen","2003","66 und älter","direkter Migrationshintergrund","70","0.195506791561266","0.154251844908341","0.236761738214191"
"Grosse Sorgen","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2003","16-34 Jahre alt","kein Migrationshintergrund","2459","0.546407230035464","0.53193217545222","0.560882284618708"
"Einige Sorgen","2003","16-34 Jahre alt","direkter Migrationshintergrund","345","0.522708999787796","0.484972451748853","0.560445547826738"
"Einige Sorgen","2003","16-34 Jahre alt","indirekter Migrationshintergrund","299","0.457657247895716","0.418815689659627","0.496498806131805"
"Einige Sorgen","2003","35-65 Jahre alt","kein Migrationshintergrund","5660","0.518505097673357","0.509133168020796","0.527877027325918"
"Einige Sorgen","2003","35-65 Jahre alt","direkter Migrationshintergrund","730","0.444042053250562","0.419612295263637","0.468471811237488"
"Einige Sorgen","2003","35-65 Jahre alt","indirekter Migrationshintergrund","75","0.556514184349011","0.473019923791186","0.640008444906836"
"Einige Sorgen","2003","66 und älter","kein Migrationshintergrund","1409","0.430318180121895","0.41342791929399","0.447208440949801"
"Einige Sorgen","2003","66 und älter","direkter Migrationshintergrund","170","0.488552635200286","0.436554224820769","0.540551045579803"
"Einige Sorgen","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2003","16-34 Jahre alt","kein Migrationshintergrund","931","0.199893936376361","0.188266003376386","0.211521869376336"
"Keine Sorgen","2003","16-34 Jahre alt","direkter Migrationshintergrund","102","0.133655604100072","0.107946944691853","0.159364263508292"
"Keine Sorgen","2003","16-34 Jahre alt","indirekter Migrationshintergrund","138","0.204969966055093","0.173497814484282","0.236442117625905"
"Keine Sorgen","2003","35-65 Jahre alt","kein Migrationshintergrund","2788","0.230389106644903","0.222490995672206","0.2382872176176"
"Keine Sorgen","2003","35-65 Jahre alt","direkter Migrationshintergrund","248","0.143227968870237","0.126004021119103","0.160451916621371"
"Keine Sorgen","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2003","66 und älter","kein Migrationshintergrund","1504","0.447764240143956","0.43080086388942","0.464727616398492"
"Keine Sorgen","2003","66 und älter","direkter Migrationshintergrund","115","0.315940573238447","0.267580880654308","0.364300265822587"
"Keine Sorgen","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2004","16-34 Jahre alt","kein Migrationshintergrund","1234","0.301770361077159","0.288135795345814","0.315404926808504"
"Grosse Sorgen","2004","16-34 Jahre alt","direkter Migrationshintergrund","204","0.327298252564971","0.290393235357543","0.3642032697724"
"Grosse Sorgen","2004","16-34 Jahre alt","indirekter Migrationshintergrund","187","0.291940454250939","0.256522109020132","0.327358799481746"
"Grosse Sorgen","2004","35-65 Jahre alt","kein Migrationshintergrund","2533","0.27330314584456","0.264789908627576","0.281816383061543"
"Grosse Sorgen","2004","35-65 Jahre alt","direkter Migrationshintergrund","583","0.410513660806587","0.385992330592982","0.435034991020192"
"Grosse Sorgen","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2004","66 und älter","kein Migrationshintergrund","541","0.168312897757213","0.155749685247254","0.180876110267172"
"Grosse Sorgen","2004","66 und älter","direkter Migrationshintergrund","98","0.251233907799329","0.206179705637458","0.296288109961199"
"Grosse Sorgen","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2004","16-34 Jahre alt","kein Migrationshintergrund","2316","0.521763820696552","0.506926274862251","0.536601366530853"
"Einige Sorgen","2004","16-34 Jahre alt","direkter Migrationshintergrund","326","0.541424553123876","0.502234426807786","0.580614679439966"
"Einige Sorgen","2004","16-34 Jahre alt","indirekter Migrationshintergrund","315","0.520055248024076","0.481135806361385","0.558974689686766"
"Einige Sorgen","2004","35-65 Jahre alt","kein Migrationshintergrund","5451","0.522366186790219","0.512824375127443","0.531907998452994"
"Einige Sorgen","2004","35-65 Jahre alt","direkter Migrationshintergrund","742","0.460900350752153","0.436052925650054","0.485747775854253"
"Einige Sorgen","2004","35-65 Jahre alt","indirekter Migrationshintergrund","94","0.610730009531866","0.533216680460171","0.688243338603561"
"Einige Sorgen","2004","66 und älter","kein Migrationshintergrund","1595","0.466662862276615","0.449910943547373","0.483414781005856"
"Einige Sorgen","2004","66 und älter","direkter Migrationshintergrund","157","0.464910920756561","0.413100035874683","0.51672180563844"
"Einige Sorgen","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2004","16-34 Jahre alt","kein Migrationshintergrund","804","0.176465818226289","0.165142466680885","0.187789169771693"
"Keine Sorgen","2004","16-34 Jahre alt","direkter Migrationshintergrund","91","0.131277194311153","0.104716614860262","0.157837773762044"
"Keine Sorgen","2004","16-34 Jahre alt","indirekter Migrationshintergrund","131","0.188004297724986","0.157566937097387","0.218441658352585"
"Keine Sorgen","2004","35-65 Jahre alt","kein Migrationshintergrund","2543","0.204330667365222","0.196628217751907","0.212033116978536"
"Keine Sorgen","2004","35-65 Jahre alt","direkter Migrationshintergrund","221","0.12858598844126","0.111899980750853","0.145271996131667"
"Keine Sorgen","2004","35-65 Jahre alt","indirekter Migrationshintergrund","31","0.155497363193594","0.097888631163192","0.213106095223995"
"Keine Sorgen","2004","66 und älter","kein Migrationshintergrund","1271","0.365024239966172","0.34885828181483","0.381190198117514"
"Keine Sorgen","2004","66 und älter","direkter Migrationshintergrund","101","0.28385517144411","0.237020020145443","0.330690322742776"
"Keine Sorgen","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2005","16-34 Jahre alt","kein Migrationshintergrund","1194","0.302156145980994","0.288144849451928","0.316167442510059"
"Grosse Sorgen","2005","16-34 Jahre alt","direkter Migrationshintergrund","206","0.429507778944744","0.387484022872414","0.471531535017075"
"Grosse Sorgen","2005","16-34 Jahre alt","indirekter Migrationshintergrund","207","0.338954192394528","0.302841289023674","0.375067095765382"
"Grosse Sorgen","2005","35-65 Jahre alt","kein Migrationshintergrund","2435","0.276469538901948","0.267693467278115","0.285245610525781"
"Grosse Sorgen","2005","35-65 Jahre alt","direkter Migrationshintergrund","618","0.453828287159776","0.428412139084961","0.47924443523459"
"Grosse Sorgen","2005","35-65 Jahre alt","indirekter Migrationshintergrund","37","0.180238060464369","0.119724964900093","0.240751156028645"
"Grosse Sorgen","2005","66 und älter","kein Migrationshintergrund","480","0.146935619168301","0.135061341916711","0.158809896419891"
"Grosse Sorgen","2005","66 und älter","direkter Migrationshintergrund","86","0.215221314213423","0.173117272479959","0.257325355946886"
"Grosse Sorgen","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2005","16-34 Jahre alt","kein Migrationshintergrund","2213","0.524549659281107","0.509311610297057","0.539787708265157"
"Einige Sorgen","2005","16-34 Jahre alt","direkter Migrationshintergrund","260","0.455114813953171","0.412838465103685","0.497391162802657"
"Einige Sorgen","2005","16-34 Jahre alt","indirekter Migrationshintergrund","351","0.544539236793825","0.506545133667457","0.582533339920192"
"Einige Sorgen","2005","35-65 Jahre alt","kein Migrationshintergrund","5202","0.525477702321041","0.515679338449472","0.53527606619261"
"Einige Sorgen","2005","35-65 Jahre alt","direkter Migrationshintergrund","678","0.430023046654139","0.404749053532942","0.455297039775336"
"Einige Sorgen","2005","35-65 Jahre alt","indirekter Migrationshintergrund","85","0.594122289529147","0.516815477210284","0.67142910184801"
"Einige Sorgen","2005","66 und älter","kein Migrationshintergrund","1605","0.465559227493284","0.448829456428284","0.482288998558283"
"Einige Sorgen","2005","66 und älter","direkter Migrationshintergrund","170","0.465023081464961","0.413924090352658","0.516122072577263"
"Einige Sorgen","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2005","16-34 Jahre alt","kein Migrationshintergrund","719","0.1732941947379","0.161745019260784","0.184843370215015"
"Keine Sorgen","2005","16-34 Jahre alt","direkter Migrationshintergrund","67","0.115377407102084","0.0882552712283108","0.142499542975858"
"Keine Sorgen","2005","16-34 Jahre alt","indirekter Migrationshintergrund","102","0.116506570811647","0.0920298634796677","0.140983278143627"
"Keine Sorgen","2005","35-65 Jahre alt","kein Migrationshintergrund","2340","0.198052758777011","0.190232674168017","0.205872843386005"
"Keine Sorgen","2005","35-65 Jahre alt","direkter Migrationshintergrund","178","0.116148666186085","0.0997919516782139","0.132505380693957"
"Keine Sorgen","2005","35-65 Jahre alt","indirekter Migrationshintergrund","33","0.225639650006484","0.159834254396974","0.291445045615994"
"Keine Sorgen","2005","66 und älter","kein Migrationshintergrund","1330","0.387505153338415","0.371165505288242","0.403844801388588"
"Keine Sorgen","2005","66 und älter","direkter Migrationshintergrund","110","0.319755604321617","0.271975277386001","0.367535931257232"
"Keine Sorgen","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2006","16-34 Jahre alt","kein Migrationshintergrund","1091","0.291905867719457","0.27774215510026","0.306069580338653"
"Grosse Sorgen","2006","16-34 Jahre alt","direkter Migrationshintergrund","203","0.406664593670766","0.365118589373153","0.448210597968379"
"Grosse Sorgen","2006","16-34 Jahre alt","indirekter Migrationshintergrund","226","0.382166371327771","0.343948693334459","0.420384049321084"
"Grosse Sorgen","2006","35-65 Jahre alt","kein Migrationshintergrund","2572","0.273603343659183","0.265174024466118","0.282032662852248"
"Grosse Sorgen","2006","35-65 Jahre alt","direkter Migrationshintergrund","589","0.44521541612486","0.419617117607934","0.470813714641786"
"Grosse Sorgen","2006","35-65 Jahre alt","indirekter Migrationshintergrund","47","0.283078597737302","0.217449249067184","0.34870794640742"
"Grosse Sorgen","2006","66 und älter","kein Migrationshintergrund","577","0.158114217463071","0.146869344155487","0.169359090770655"
"Grosse Sorgen","2006","66 und älter","direkter Migrationshintergrund","113","0.271725375990827","0.227688373929624","0.315762378052031"
"Grosse Sorgen","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2006","16-34 Jahre alt","kein Migrationshintergrund","2106","0.514982583003119","0.499412707717305","0.530552458288934"
"Einige Sorgen","2006","16-34 Jahre alt","direkter Migrationshintergrund","253","0.45122447826044","0.409136831910514","0.493312124610366"
"Einige Sorgen","2006","16-34 Jahre alt","indirekter Migrationshintergrund","293","0.473112521026538","0.433844098900135","0.512380943152941"
"Einige Sorgen","2006","35-65 Jahre alt","kein Migrationshintergrund","5447","0.503526493049147","0.494072743705146","0.512980242393147"
"Einige Sorgen","2006","35-65 Jahre alt","direkter Migrationshintergrund","662","0.437075214045495","0.411526615317941","0.46262381277305"
"Einige Sorgen","2006","35-65 Jahre alt","indirekter Migrationshintergrund","100","0.551563570866429","0.479110460581192","0.624016681151667"
"Einige Sorgen","2006","66 und älter","kein Migrationshintergrund","1835","0.453734889131482","0.438390650752653","0.469079127510312"
"Einige Sorgen","2006","66 und älter","direkter Migrationshintergrund","159","0.438911389682039","0.389785637914225","0.488037141449852"
"Einige Sorgen","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2006","16-34 Jahre alt","kein Migrationshintergrund","761","0.193111549277424","0.180813929258041","0.205409169296806"
"Keine Sorgen","2006","16-34 Jahre alt","direkter Migrationshintergrund","81","0.142110928068794","0.112579105270146","0.171642750867442"
"Keine Sorgen","2006","16-34 Jahre alt","indirekter Migrationshintergrund","102","0.144721107645691","0.117050282699987","0.172391932591395"
"Keine Sorgen","2006","35-65 Jahre alt","kein Migrationshintergrund","2726","0.222870163291671","0.215001197842711","0.23073912874063"
"Keine Sorgen","2006","35-65 Jahre alt","direkter Migrationshintergrund","197","0.117709369829645","0.101110628350546","0.134308111308743"
"Keine Sorgen","2006","35-65 Jahre alt","indirekter Migrationshintergrund","34","0.165357831396268","0.111236141444158","0.219479521348378"
"Keine Sorgen","2006","66 und älter","kein Migrationshintergrund","1632","0.388150893405447","0.373131064770082","0.403170722040811"
"Keine Sorgen","2006","66 und älter","direkter Migrationshintergrund","120","0.289363234327134","0.244473134748339","0.334253333905929"
"Keine Sorgen","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2007","16-34 Jahre alt","kein Migrationshintergrund","960","0.273809062581994","0.259382449626304","0.288235675537685"
"Grosse Sorgen","2007","16-34 Jahre alt","direkter Migrationshintergrund","148","0.381625473312893","0.336286334186259","0.426964612439527"
"Grosse Sorgen","2007","16-34 Jahre alt","indirekter Migrationshintergrund","183","0.335725939483826","0.297490562293534","0.373961316674117"
"Grosse Sorgen","2007","35-65 Jahre alt","kein Migrationshintergrund","2263","0.254652197310927","0.246091882186075","0.26321251243578"
"Grosse Sorgen","2007","35-65 Jahre alt","direkter Migrationshintergrund","477","0.405645355248835","0.378861008781013","0.432429701716657"
"Grosse Sorgen","2007","35-65 Jahre alt","indirekter Migrationshintergrund","42","0.288793974747372","0.223663627059634","0.35392432243511"
"Grosse Sorgen","2007","66 und älter","kein Migrationshintergrund","527","0.145818185618415","0.134839917247154","0.156796453989676"
"Grosse Sorgen","2007","66 und älter","direkter Migrationshintergrund","96","0.228177801377718","0.186039120965237","0.270316481790199"
"Grosse Sorgen","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2007","16-34 Jahre alt","kein Migrationshintergrund","1922","0.507513137310589","0.491338444986276","0.523687829634902"
"Einige Sorgen","2007","16-34 Jahre alt","direkter Migrationshintergrund","222","0.492476040286523","0.445815514930032","0.539136565643015"
"Einige Sorgen","2007","16-34 Jahre alt","indirekter Migrationshintergrund","294","0.516410127505156","0.475949253766807","0.556871001243505"
"Einige Sorgen","2007","35-65 Jahre alt","kein Migrationshintergrund","5070","0.509334594443601","0.499511894955926","0.519157293931277"
"Einige Sorgen","2007","35-65 Jahre alt","direkter Migrationshintergrund","632","0.477053433859425","0.449807785898877","0.504299081819972"
"Einige Sorgen","2007","35-65 Jahre alt","indirekter Migrationshintergrund","94","0.472886910452258","0.401136867426288","0.544636953478227"
"Einige Sorgen","2007","66 und älter","kein Migrationshintergrund","1758","0.441717632438305","0.426270347366907","0.457164917509703"
"Einige Sorgen","2007","66 und älter","direkter Migrationshintergrund","180","0.483244682471969","0.433066881766451","0.533422483177487"
"Einige Sorgen","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2007","16-34 Jahre alt","kein Migrationshintergrund","788","0.218677800107417","0.20530468788343","0.232050912331404"
"Keine Sorgen","2007","16-34 Jahre alt","direkter Migrationshintergrund","71","0.125898486400584","0.0949371294137877","0.15685984338738"
"Keine Sorgen","2007","16-34 Jahre alt","indirekter Migrationshintergrund","109","0.147863933011018","0.119124057436963","0.176603808585074"
"Keine Sorgen","2007","35-65 Jahre alt","kein Migrationshintergrund","2617","0.236013208245471","0.227669720545222","0.24435669594572"
"Keine Sorgen","2007","35-65 Jahre alt","direkter Migrationshintergrund","182","0.11730121089174","0.0997485693840345","0.134853852399446"
"Keine Sorgen","2007","35-65 Jahre alt","indirekter Migrationshintergrund","50","0.23831911480037","0.177090055677964","0.299548173922776"
"Keine Sorgen","2007","66 und älter","kein Migrationshintergrund","1685","0.41246418194328","0.397151081476291","0.427777282410269"
"Keine Sorgen","2007","66 und älter","direkter Migrationshintergrund","105","0.288577516150313","0.243080738132057","0.334074294168569"
"Keine Sorgen","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2008","16-34 Jahre alt","kein Migrationshintergrund","697","0.213345943699612","0.199622006258387","0.227069881140837"
"Grosse Sorgen","2008","16-34 Jahre alt","direkter Migrationshintergrund","106","0.345939321409932","0.297405566481445","0.394473076338419"
"Grosse Sorgen","2008","16-34 Jahre alt","indirekter Migrationshintergrund","143","0.295895888035853","0.258325604998204","0.333466171073503"
"Grosse Sorgen","2008","35-65 Jahre alt","kein Migrationshintergrund","1857","0.222400042309612","0.213950001875867","0.230850082743358"
"Grosse Sorgen","2008","35-65 Jahre alt","direkter Migrationshintergrund","377","0.348670423961036","0.321317310281592","0.376023537640481"
"Grosse Sorgen","2008","35-65 Jahre alt","indirekter Migrationshintergrund","36","0.256979490582055","0.195331479565749","0.318627501598361"
"Grosse Sorgen","2008","66 und älter","kein Migrationshintergrund","479","0.126513886136911","0.116137842173327","0.136889930100496"
"Grosse Sorgen","2008","66 und älter","direkter Migrationshintergrund","85","0.254886287836204","0.210600830391077","0.299171745281331"
"Grosse Sorgen","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","16-34 Jahre alt","kein Migrationshintergrund","1891","0.558014921461103","0.54137806186571","0.574651781056496"
"Einige Sorgen","2008","16-34 Jahre alt","direkter Migrationshintergrund","197","0.512919924258104","0.461921133906324","0.563918714609883"
"Einige Sorgen","2008","16-34 Jahre alt","indirekter Migrationshintergrund","305","0.52377239593841","0.482663563015484","0.564881228861336"
"Einige Sorgen","2008","35-65 Jahre alt","kein Migrationshintergrund","4785","0.514695949869233","0.50454058402305","0.524851315715416"
"Einige Sorgen","2008","35-65 Jahre alt","direkter Migrationshintergrund","603","0.520729422911849","0.492054962214842","0.549403883608856"
"Einige Sorgen","2008","35-65 Jahre alt","indirekter Migrationshintergrund","106","0.529877298123244","0.459462700026428","0.60029189622006"
"Einige Sorgen","2008","66 und älter","kein Migrationshintergrund","1697","0.448111308615498","0.432589104072039","0.463633513158958"
"Einige Sorgen","2008","66 und älter","direkter Migrationshintergrund","165","0.423354003860145","0.373144827491774","0.473563180228516"
"Einige Sorgen","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","16-34 Jahre alt","kein Migrationshintergrund","835","0.228639134839285","0.214570604673784","0.242707665004785"
"Keine Sorgen","2008","16-34 Jahre alt","direkter Migrationshintergrund","66","0.141140754331965","0.105616732961327","0.176664775702602"
"Keine Sorgen","2008","16-34 Jahre alt","indirekter Migrationshintergrund","119","0.180331716025737","0.148686236222598","0.211977195828875"
"Keine Sorgen","2008","35-65 Jahre alt","kein Migrationshintergrund","2662","0.262904007821154","0.253959141213656","0.271848874428653"
"Keine Sorgen","2008","35-65 Jahre alt","direkter Migrationshintergrund","186","0.130600153127115","0.111259085718484","0.149941220535745"
"Keine Sorgen","2008","35-65 Jahre alt","indirekter Migrationshintergrund","51","0.213143211294701","0.155366470841719","0.270919951747683"
"Keine Sorgen","2008","66 und älter","kein Migrationshintergrund","1767","0.425374805247591","0.409943135653786","0.440806474841395"
"Keine Sorgen","2008","66 und älter","direkter Migrationshintergrund","122","0.321759708303651","0.274288067393572","0.369231349213731"
"Keine Sorgen","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","kein Migrationshintergrund","758","0.259083710505386","0.243839052686624","0.274328368324148"
"Grosse Sorgen","2009","16-34 Jahre alt","direkter Migrationshintergrund","87","0.326147903674529","0.272831671074917","0.379464136274141"
"Grosse Sorgen","2009","16-34 Jahre alt","indirekter Migrationshintergrund","149","0.268048238042047","0.229792887558075","0.306303588526019"
"Grosse Sorgen","2009","35-65 Jahre alt","kein Migrationshintergrund","2020","0.249039403361521","0.23992858971824","0.258150217004803"
"Grosse Sorgen","2009","35-65 Jahre alt","direkter Migrationshintergrund","402","0.384820879937797","0.355049119339465","0.414592640536129"
"Grosse Sorgen","2009","35-65 Jahre alt","indirekter Migrationshintergrund","42","0.329879682996061","0.262849351707631","0.396910014284492"
"Grosse Sorgen","2009","66 und älter","kein Migrationshintergrund","535","0.144995868396303","0.133869615727395","0.156122121065211"
"Grosse Sorgen","2009","66 und älter","direkter Migrationshintergrund","67","0.223369543288061","0.178966889408225","0.267772197167897"
"Grosse Sorgen","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","16-34 Jahre alt","kein Migrationshintergrund","1765","0.537504860510034","0.520156523932973","0.554853197087096"
"Einige Sorgen","2009","16-34 Jahre alt","direkter Migrationshintergrund","164","0.541201510908108","0.484530578773724","0.597872443042492"
"Einige Sorgen","2009","16-34 Jahre alt","indirekter Migrationshintergrund","265","0.554062504785302","0.51113250838312","0.596992501187483"
"Einige Sorgen","2009","35-65 Jahre alt","kein Migrationshintergrund","4651","0.54508989502434","0.53459902727002","0.55558076277866"
"Einige Sorgen","2009","35-65 Jahre alt","direkter Migrationshintergrund","494","0.514244465713054","0.483662309486578","0.54482662193953"
"Einige Sorgen","2009","35-65 Jahre alt","indirekter Migrationshintergrund","105","0.485890234672845","0.414635422285116","0.557145047060575"
"Einige Sorgen","2009","66 und älter","kein Migrationshintergrund","1865","0.491268330706046","0.475470743221365","0.507065918190727"
"Einige Sorgen","2009","66 und älter","direkter Migrationshintergrund","176","0.498340098117594","0.445036398608426","0.551643797626762"
"Einige Sorgen","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","16-34 Jahre alt","kein Migrationshintergrund","650","0.203411428984579","0.189405311468142","0.217417546501016"
"Keine Sorgen","2009","16-34 Jahre alt","direkter Migrationshintergrund","46","0.132650585417363","0.0940742031451028","0.171226967689623"
"Keine Sorgen","2009","16-34 Jahre alt","indirekter Migrationshintergrund","101","0.177889257172651","0.144861088110468","0.210917426234835"
"Keine Sorgen","2009","35-65 Jahre alt","kein Migrationshintergrund","1984","0.205870701614139","0.197352313239726","0.214389089988552"
"Keine Sorgen","2009","35-65 Jahre alt","direkter Migrationshintergrund","130","0.100934654349149","0.0825019019339732","0.119367406764324"
"Keine Sorgen","2009","35-65 Jahre alt","indirekter Migrationshintergrund","42","0.184230082331093","0.12896112072321","0.239499043938976"
"Keine Sorgen","2009","66 und älter","kein Migrationshintergrund","1447","0.363735800897651","0.348533869583896","0.378937732211406"
"Keine Sorgen","2009","66 und älter","direkter Migrationshintergrund","95","0.278290358594345","0.230513226749089","0.326067490439601"
"Keine Sorgen","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2010","16-34 Jahre alt","kein Migrationshintergrund","1331","0.240355330896519","0.228371590562953","0.252339071230085"
"Grosse Sorgen","2010","16-34 Jahre alt","direkter Migrationshintergrund","384","0.37536371043317","0.344159228814734","0.406568192051606"
"Grosse Sorgen","2010","16-34 Jahre alt","indirekter Migrationshintergrund","261","0.345482464375149","0.311630245836291","0.379334682914007"
"Grosse Sorgen","2010","35-65 Jahre alt","kein Migrationshintergrund","2750","0.242368502816198","0.23448086491036","0.250256140722036"
"Grosse Sorgen","2010","35-65 Jahre alt","direkter Migrationshintergrund","688","0.392268385298319","0.368688110607433","0.415848659989204"
"Grosse Sorgen","2010","35-65 Jahre alt","indirekter Migrationshintergrund","107","0.243646179582549","0.200765660726897","0.286526698438201"
"Grosse Sorgen","2010","66 und älter","kein Migrationshintergrund","452","0.137388432110799","0.126337653923227","0.148439210298371"
"Grosse Sorgen","2010","66 und älter","direkter Migrationshintergrund","57","0.195517423244927","0.151720473196345","0.239314373293509"
"Grosse Sorgen","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","16-34 Jahre alt","kein Migrationshintergrund","2522","0.529832760457161","0.515835087260572","0.54383043365375"
"Einige Sorgen","2010","16-34 Jahre alt","direkter Migrationshintergrund","429","0.478356246545677","0.446164839838351","0.510547653253004"
"Einige Sorgen","2010","16-34 Jahre alt","indirekter Migrationshintergrund","361","0.484476566614357","0.44889917685224","0.520053956376473"
"Einige Sorgen","2010","35-65 Jahre alt","kein Migrationshintergrund","5724","0.507611931367988","0.49840956465494","0.516814298081035"
"Einige Sorgen","2010","35-65 Jahre alt","direkter Migrationshintergrund","740","0.488869763711359","0.464728296201567","0.513011231221151"
"Einige Sorgen","2010","35-65 Jahre alt","indirekter Migrationshintergrund","191","0.518229637791894","0.468318336915196","0.568140938668592"
"Einige Sorgen","2010","66 und älter","kein Migrationshintergrund","1665","0.449567157576157","0.433598823973287","0.465535491179028"
"Einige Sorgen","2010","66 und älter","direkter Migrationshintergrund","147","0.492483213061243","0.43727372300005","0.547692703122436"
