year,bula_h,regtyp,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Lower Saxony,Urban regions,Very concerned,0.19137,117,514,0.15733,0.22542
1995,Lower Saxony,Urban regions,Somewhat concerned,0.44191,237,514,0.39894,0.48489
1995,Lower Saxony,Urban regions,Not concerned at all,0.36671,160,514,0.32501,0.40841
1995,Lower Saxony,Rural regions,Very concerned,0.14842,84,517,0.11774,0.17909
1995,Lower Saxony,Rural regions,Somewhat concerned,0.46455,249,517,0.42152,0.50759
1995,Lower Saxony,Rural regions,Not concerned at all,0.38703,184,517,0.34501,0.42906
1995,Bremen,Urban regions,Somewhat concerned,0.28770,32,63,0.17502,0.40039
1995,Bremen,Urban regions,Not concerned at all,0.37217,31,63,0.25184,0.49249
1995,North Rhine-Westphalia,Urban regions,Very concerned,0.15414,492,2487,0.13994,0.16833
1995,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.49239,1246,2487,0.47274,0.51204
1995,North Rhine-Westphalia,Urban regions,Not concerned at all,0.35348,749,2487,0.33468,0.37227
1995,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.47302,33,33,0.30003,0.64601
1995,Hesse,Urban regions,Very concerned,0.13778,128,796,0.11382,0.16173
1995,Hesse,Urban regions,Somewhat concerned,0.41812,383,796,0.38383,0.45241
1995,Hesse,Urban regions,Not concerned at all,0.44410,285,796,0.40957,0.47864
1995,Hesse,Rural regions,Very concerned,0.19759,34,141,0.13163,0.26355
1995,Hesse,Rural regions,Somewhat concerned,0.44731,65,141,0.36494,0.52967
1995,Hesse,Rural regions,Not concerned at all,0.35510,42,141,0.27583,0.43437
1995,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.14966,105,570,0.12035,0.17897
1995,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.44066,265,570,0.39987,0.48146
1995,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.40968,200,570,0.36927,0.45009
1995,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.47603,69,107,0.38095,0.57110
1995,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.35134,38,107,0.26046,0.44222
1995,Baden-Wuerttemberg,Urban regions,Very concerned,0.16892,322,1563,0.15034,0.18751
1995,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.48193,772,1563,0.45715,0.50671
1995,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.34915,469,1563,0.32551,0.37279
1995,Baden-Wuerttemberg,Rural regions,Very concerned,0.13478,37,217,0.08924,0.18032
1995,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.43304,104,217,0.36696,0.49912
1995,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.43218,76,217,0.36611,0.49824
1995,Bavaria,Urban regions,Very concerned,0.13906,138,840,0.11565,0.16247
1995,Bavaria,Urban regions,Somewhat concerned,0.47000,417,840,0.43623,0.50377
1995,Bavaria,Urban regions,Not concerned at all,0.39094,285,840,0.35792,0.42396
1995,Bavaria,Rural regions,Very concerned,0.15474,128,826,0.13006,0.17942
1995,Bavaria,Rural regions,Somewhat concerned,0.55751,477,826,0.52362,0.59140
1995,Bavaria,Rural regions,Not concerned at all,0.28775,221,826,0.25686,0.31864
1995,Berlin,Urban regions,Very concerned,0.23008,135,565,0.19534,0.26481
1995,Berlin,Urban regions,Somewhat concerned,0.45958,291,565,0.41844,0.50071
1995,Berlin,Urban regions,Not concerned at all,0.31035,139,565,0.27217,0.34853
1995,Brandenburg,Rural regions,Very concerned,0.22665,139,566,0.19212,0.26117
1995,Brandenburg,Rural regions,Somewhat concerned,0.59666,342,566,0.55621,0.63711
1995,Brandenburg,Rural regions,Not concerned at all,0.17669,85,566,0.14524,0.20814
1995,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.24235,89,356,0.19777,0.28693
1995,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.50805,189,356,0.45605,0.56006
1995,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.24960,78,356,0.20458,0.29462
1995,Saxony,Urban regions,Very concerned,0.22953,120,569,0.19494,0.26411
1995,Saxony,Urban regions,Somewhat concerned,0.53501,319,569,0.49399,0.57603
1995,Saxony,Urban regions,Not concerned at all,0.23546,130,569,0.20057,0.27036
1995,Saxony,Rural regions,Very concerned,0.24014,126,520,0.20339,0.27689
1995,Saxony,Rural regions,Somewhat concerned,0.48163,273,520,0.43864,0.52462
1995,Saxony,Rural regions,Not concerned at all,0.27824,121,520,0.23968,0.31679
1995,Saxony-Anhalt,Urban regions,Very concerned,0.40326,47,117,0.31399,0.49253
1995,Saxony-Anhalt,Urban regions,Somewhat concerned,0.53912,70,117,0.44841,0.62983
1995,Saxony-Anhalt,Rural regions,Very concerned,0.21957,136,552,0.18501,0.25414
1995,Saxony-Anhalt,Rural regions,Somewhat concerned,0.57671,323,552,0.53545,0.61796
1995,Saxony-Anhalt,Rural regions,Not concerned at all,0.20372,93,552,0.17009,0.23735
1995,Thuringa,Urban regions,Very concerned,0.21723,45,189,0.15828,0.27617
1995,Thuringa,Urban regions,Somewhat concerned,0.58832,107,189,0.51797,0.65867
1995,Thuringa,Urban regions,Not concerned at all,0.19445,37,189,0.13788,0.25103
1995,Thuringa,Rural regions,Very concerned,0.24793,118,459,0.20838,0.28748
1995,Thuringa,Rural regions,Somewhat concerned,0.58301,274,459,0.53785,0.62817
1995,Thuringa,Rural regions,Not concerned at all,0.16906,67,459,0.13474,0.20339
1996,Schleswig-Holstein,Urban regions,Somewhat concerned,0.53381,79,128,0.44705,0.62057
1996,Schleswig-Holstein,Urban regions,Not concerned at all,0.39348,49,128,0.30852,0.47844
1996,Schleswig-Holstein,Rural regions,Somewhat concerned,0.60292,81,125,0.51680,0.68904
1996,Schleswig-Holstein,Rural regions,Not concerned at all,0.28434,44,125,0.20494,0.36374
1996,Hamburg,Urban regions,Somewhat concerned,0.57446,69,101,0.47756,0.67137
1996,Hamburg,Urban regions,Not concerned at all,0.25561,32,101,0.17011,0.34110
1996,Lower Saxony,Urban regions,Very concerned,0.20206,120,510,0.16717,0.23694
1996,Lower Saxony,Urban regions,Somewhat concerned,0.44018,236,510,0.39706,0.48331
1996,Lower Saxony,Urban regions,Not concerned at all,0.35776,154,510,0.31612,0.39940
1996,Lower Saxony,Rural regions,Very concerned,0.17045,98,527,0.13831,0.20258
1996,Lower Saxony,Rural regions,Somewhat concerned,0.47286,262,527,0.43019,0.51553
1996,Lower Saxony,Rural regions,Not concerned at all,0.35669,167,527,0.31576,0.39763
1996,Bremen,Urban regions,Somewhat concerned,0.43188,41,41,0.27838,0.58539
1996,North Rhine-Westphalia,Urban regions,Very concerned,0.15894,489,2482,0.14456,0.17333
1996,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.52834,1290,2482,0.50870,0.54798
1996,North Rhine-Westphalia,Urban regions,Not concerned at all,0.31272,703,2482,0.29447,0.33096
1996,North Rhine-Westphalia,Rural regions,Not concerned at all,0.46257,31,31,0.28415,0.64100
1996,Hesse,Urban regions,Very concerned,0.11663,108,763,0.09384,0.13943
1996,Hesse,Urban regions,Somewhat concerned,0.48606,411,763,0.45057,0.52154
1996,Hesse,Urban regions,Not concerned at all,0.39731,244,763,0.36257,0.43206
1996,Hesse,Rural regions,Somewhat concerned,0.47681,67,108,0.38217,0.57145
1996,Hesse,Rural regions,Not concerned at all,0.33357,41,108,0.24423,0.42290
1996,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.14884,106,552,0.11912,0.17856
1996,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.53531,290,552,0.49367,0.57696
1996,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.31585,156,552,0.27703,0.35466
1996,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.58475,82,113,0.49349,0.67601
1996,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.27907,31,113,0.19600,0.36214
1996,Baden-Wuerttemberg,Urban regions,Very concerned,0.14402,286,1481,0.12614,0.16191
1996,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.52812,781,1481,0.50269,0.55355
1996,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.32786,414,1481,0.30394,0.35177
1996,Baden-Wuerttemberg,Rural regions,Very concerned,0.23553,55,219,0.17920,0.29186
1996,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.44313,102,219,0.37718,0.50907
1996,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.32134,62,219,0.25935,0.38333
1996,Bavaria,Urban regions,Very concerned,0.12203,113,826,0.09970,0.14437
1996,Bavaria,Urban regions,Somewhat concerned,0.53730,461,826,0.50327,0.57132
1996,Bavaria,Urban regions,Not concerned at all,0.34067,252,826,0.30833,0.37301
1996,Bavaria,Rural regions,Very concerned,0.16032,134,827,0.13530,0.18535
1996,Bavaria,Rural regions,Somewhat concerned,0.53598,468,827,0.50197,0.56999
1996,Bavaria,Rural regions,Not concerned at all,0.30369,225,827,0.27233,0.33505
1996,Berlin,Urban regions,Very concerned,0.22598,142,540,0.19067,0.26129
1996,Berlin,Urban regions,Somewhat concerned,0.53162,288,540,0.48949,0.57374
1996,Berlin,Urban regions,Not concerned at all,0.24240,110,540,0.20622,0.27858
1996,Brandenburg,Rural regions,Very concerned,0.25188,144,565,0.21605,0.28770
1996,Brandenburg,Rural regions,Somewhat concerned,0.54015,329,565,0.49902,0.58128
1996,Brandenburg,Rural regions,Not concerned at all,0.20798,92,565,0.17448,0.24147
1996,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.52915,31,31,0.35053,0.70777
1996,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.24503,84,343,0.19944,0.29061
1996,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.51378,189,343,0.46080,0.56675
1996,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.24120,70,343,0.19586,0.28654
1996,Saxony,Urban regions,Very concerned,0.19661,109,569,0.16392,0.22929
1996,Saxony,Urban regions,Somewhat concerned,0.54640,331,569,0.50546,0.58734
1996,Saxony,Urban regions,Not concerned at all,0.25699,129,569,0.22105,0.29293
1996,Saxony,Rural regions,Very concerned,0.21162,120,538,0.17707,0.24617
1996,Saxony,Rural regions,Somewhat concerned,0.55035,301,538,0.50827,0.59242
1996,Saxony,Rural regions,Not concerned at all,0.23803,117,538,0.20201,0.27405
1996,Saxony-Anhalt,Urban regions,Very concerned,0.34852,49,138,0.26873,0.42831
1996,Saxony-Anhalt,Urban regions,Somewhat concerned,0.57041,89,138,0.48751,0.65330
1996,Saxony-Anhalt,Rural regions,Very concerned,0.19779,127,525,0.16369,0.23190
1996,Saxony-Anhalt,Rural regions,Somewhat concerned,0.56318,303,525,0.52071,0.60565
1996,Saxony-Anhalt,Rural regions,Not concerned at all,0.23902,95,525,0.20251,0.27554
1996,Thuringa,Urban regions,Very concerned,0.23923,44,190,0.17841,0.30005
1996,Thuringa,Urban regions,Somewhat concerned,0.59429,115,190,0.52429,0.66430
1996,Thuringa,Urban regions,Not concerned at all,0.16648,31,190,0.11337,0.21959
1996,Thuringa,Rural regions,Very concerned,0.20214,103,468,0.16571,0.23856
1996,Thuringa,Rural regions,Somewhat concerned,0.62631,297,468,0.58244,0.67019
1996,Thuringa,Rural regions,Not concerned at all,0.17155,68,468,0.13736,0.20574
1997,Schleswig-Holstein,Urban regions,Somewhat concerned,0.45747,59,106,0.36218,0.55276
1997,Schleswig-Holstein,Urban regions,Not concerned at all,0.38697,47,106,0.29380,0.48013
1997,Schleswig-Holstein,Rural regions,Somewhat concerned,0.50328,75,117,0.41229,0.59427
1997,Schleswig-Holstein,Rural regions,Not concerned at all,0.28066,42,117,0.19889,0.36243
1997,Hamburg,Urban regions,Somewhat concerned,0.53411,73,106,0.43870,0.62953
1997,Hamburg,Urban regions,Not concerned at all,0.31667,33,106,0.22770,0.40565
1997,Lower Saxony,Urban regions,Very concerned,0.20622,109,514,0.17121,0.24123
1997,Lower Saxony,Urban regions,Somewhat concerned,0.54385,283,514,0.50074,0.58695
1997,Lower Saxony,Urban regions,Not concerned at all,0.24994,122,514,0.21247,0.28740
1997,Lower Saxony,Rural regions,Very concerned,0.14676,84,520,0.11631,0.17720
1997,Lower Saxony,Rural regions,Somewhat concerned,0.53928,288,520,0.49640,0.58217
1997,Lower Saxony,Rural regions,Not concerned at all,0.31396,148,520,0.27403,0.35389
1997,Bremen,Urban regions,Somewhat concerned,0.36882,37,37,0.21121,0.52643
1997,North Rhine-Westphalia,Urban regions,Very concerned,0.19813,568,2433,0.18229,0.21397
1997,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.52054,1269,2433,0.50069,0.54040
1997,North Rhine-Westphalia,Urban regions,Not concerned at all,0.28133,596,2433,0.26346,0.29920
1997,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.46713,31,31,0.28859,0.64566
1997,Hesse,Urban regions,Very concerned,0.15116,125,713,0.12485,0.17747
1997,Hesse,Urban regions,Somewhat concerned,0.53864,390,713,0.50202,0.57525
1997,Hesse,Urban regions,Not concerned at all,0.31020,198,713,0.27622,0.34418
1997,Hesse,Rural regions,Somewhat concerned,0.62866,84,84,0.52472,0.73261
1997,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.19453,117,568,0.16194,0.22711
1997,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.54254,315,568,0.50154,0.58355
1997,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.26293,136,568,0.22669,0.29917
1997,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.66589,100,100,0.57297,0.75880
1997,Baden-Wuerttemberg,Urban regions,Very concerned,0.17593,340,1491,0.15660,0.19527
1997,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.55231,791,1491,0.52706,0.57755
1997,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.27176,360,1491,0.24917,0.29435
1997,Baden-Wuerttemberg,Rural regions,Very concerned,0.23417,54,205,0.17605,0.29228
1997,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.53535,107,205,0.46691,0.60379
1997,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.23049,44,205,0.17269,0.28828
1997,Bavaria,Urban regions,Very concerned,0.12707,125,814,0.10418,0.14997
1997,Bavaria,Urban regions,Somewhat concerned,0.54744,467,814,0.51322,0.58165
1997,Bavaria,Urban regions,Not concerned at all,0.32549,222,814,0.29328,0.35770
1997,Bavaria,Rural regions,Very concerned,0.17602,148,803,0.14966,0.20237
1997,Bavaria,Rural regions,Somewhat concerned,0.56027,476,803,0.52592,0.59463
1997,Bavaria,Rural regions,Not concerned at all,0.26371,179,803,0.23321,0.29421
1997,Berlin,Urban regions,Very concerned,0.25532,144,508,0.21737,0.29328
1997,Berlin,Urban regions,Somewhat concerned,0.51062,272,508,0.46711,0.55414
1997,Berlin,Urban regions,Not concerned at all,0.23406,92,508,0.19720,0.27091
1997,Brandenburg,Rural regions,Very concerned,0.26283,146,568,0.22660,0.29907
1997,Brandenburg,Rural regions,Somewhat concerned,0.59421,354,568,0.55380,0.63463
1997,Brandenburg,Rural regions,Not concerned at all,0.14295,68,568,0.11414,0.17176
1997,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.64830,36,36,0.49011,0.80650
1997,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.29367,92,330,0.24446,0.34288
1997,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.50187,182,330,0.44784,0.55590
1997,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.20446,56,330,0.16088,0.24804
1997,Saxony,Urban regions,Very concerned,0.18918,112,556,0.15659,0.22176
1997,Saxony,Urban regions,Somewhat concerned,0.66210,367,556,0.62275,0.70145
1997,Saxony,Urban regions,Not concerned at all,0.14872,77,556,0.11912,0.17833
1997,Saxony,Rural regions,Very concerned,0.25111,132,528,0.21408,0.28813
1997,Saxony,Rural regions,Somewhat concerned,0.54731,301,528,0.50481,0.58981
1997,Saxony,Rural regions,Not concerned at all,0.20158,95,528,0.16733,0.23583
1997,Saxony-Anhalt,Urban regions,Very concerned,0.33786,50,137,0.25836,0.41735
1997,Saxony-Anhalt,Urban regions,Somewhat concerned,0.64449,87,137,0.56404,0.72494
1997,Saxony-Anhalt,Rural regions,Very concerned,0.25279,138,524,0.21554,0.29004
1997,Saxony-Anhalt,Rural regions,Somewhat concerned,0.58665,324,524,0.54445,0.62886
1997,Saxony-Anhalt,Rural regions,Not concerned at all,0.16056,62,524,0.12909,0.19202
1997,Thuringa,Urban regions,Very concerned,0.27108,53,175,0.20503,0.33713
1997,Thuringa,Urban regions,Somewhat concerned,0.61870,122,175,0.54653,0.69087
1997,Thuringa,Rural regions,Very concerned,0.30848,141,465,0.26645,0.35050
1997,Thuringa,Rural regions,Somewhat concerned,0.58010,280,465,0.53519,0.62500
1997,Thuringa,Rural regions,Not concerned at all,0.11143,44,465,0.08280,0.14006
1998,Schleswig-Holstein,Urban regions,Somewhat concerned,0.49399,88,157,0.41553,0.57245
1998,Schleswig-Holstein,Urban regions,Not concerned at all,0.38068,69,157,0.30448,0.45688
1998,Schleswig-Holstein,Rural regions,Somewhat concerned,0.53499,88,136,0.45085,0.61913
1998,Schleswig-Holstein,Rural regions,Not concerned at all,0.25734,48,136,0.18360,0.33109
1998,Hamburg,Urban regions,Somewhat concerned,0.51046,79,123,0.42175,0.59917
1998,Hamburg,Urban regions,Not concerned at all,0.27946,44,123,0.19983,0.35909
1998,Lower Saxony,Urban regions,Very concerned,0.25872,154,577,0.22296,0.29449
1998,Lower Saxony,Urban regions,Somewhat concerned,0.47241,279,577,0.43164,0.51318
1998,Lower Saxony,Urban regions,Not concerned at all,0.26887,144,577,0.23266,0.30507
1998,Lower Saxony,Rural regions,Very concerned,0.19832,119,612,0.16670,0.22993
1998,Lower Saxony,Rural regions,Somewhat concerned,0.46948,303,612,0.42991,0.50905
1998,Lower Saxony,Rural regions,Not concerned at all,0.33220,190,612,0.29485,0.36955
1998,Bremen,Urban regions,Somewhat concerned,0.36619,39,39,0.21301,0.51937
1998,North Rhine-Westphalia,Urban regions,Very concerned,0.23325,713,2758,0.21747,0.24904
1998,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.49948,1369,2758,0.48082,0.51815
1998,North Rhine-Westphalia,Urban regions,Not concerned at all,0.26726,676,2758,0.25074,0.28378
1998,Hesse,Urban regions,Very concerned,0.16914,156,796,0.14309,0.19520
1998,Hesse,Urban regions,Somewhat concerned,0.49618,401,796,0.46143,0.53094
1998,Hesse,Urban regions,Not concerned at all,0.33467,239,796,0.30187,0.36748
1998,Hesse,Rural regions,Very concerned,0.22145,36,149,0.15456,0.28835
1998,Hesse,Rural regions,Somewhat concerned,0.50141,77,149,0.42086,0.58197
1998,Hesse,Rural regions,Not concerned at all,0.27714,36,149,0.20503,0.34925
1998,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.20725,143,615,0.17519,0.23931
1998,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.49139,311,615,0.45185,0.53093
1998,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.30136,161,615,0.26506,0.33765
1998,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.23821,45,183,0.17632,0.30010
1998,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.53542,103,183,0.46296,0.60788
1998,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.22637,35,183,0.16557,0.28716
1998,Baden-Wuerttemberg,Urban regions,Very concerned,0.20559,366,1601,0.18579,0.22539
1998,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.50014,827,1601,0.47564,0.52464
1998,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.29427,408,1601,0.27194,0.31660
1998,Baden-Wuerttemberg,Rural regions,Very concerned,0.20732,47,206,0.15182,0.26281
1998,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.54495,111,206,0.47678,0.61312
1998,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.24773,48,206,0.18864,0.30683
1998,Bavaria,Urban regions,Very concerned,0.15390,157,907,0.13040,0.17740
1998,Bavaria,Urban regions,Somewhat concerned,0.52709,491,907,0.49457,0.55960
1998,Bavaria,Urban regions,Not concerned at all,0.31901,259,907,0.28866,0.34936
1998,Bavaria,Rural regions,Very concerned,0.23571,225,951,0.20872,0.26270
1998,Bavaria,Rural regions,Somewhat concerned,0.52203,517,951,0.49026,0.55379
1998,Bavaria,Rural regions,Not concerned at all,0.24227,209,951,0.21502,0.26952
1998,Berlin,Urban regions,Very concerned,0.26912,150,528,0.23125,0.30698
1998,Berlin,Urban regions,Somewhat concerned,0.52568,277,528,0.48305,0.56831
1998,Berlin,Urban regions,Not concerned at all,0.20520,101,528,0.17072,0.23968
1998,Brandenburg,Rural regions,Very concerned,0.31650,182,588,0.27888,0.35413
1998,Brandenburg,Rural regions,Somewhat concerned,0.53418,332,588,0.49382,0.57453
1998,Brandenburg,Rural regions,Not concerned at all,0.14932,74,588,0.12049,0.17815
1998,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.55291,31,31,0.37500,0.73083
1998,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.35026,124,353,0.30043,0.40010
1998,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.43028,162,353,0.37855,0.48200
1998,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.21946,67,353,0.17622,0.26270
1998,Saxony,Urban regions,Very concerned,0.27516,156,581,0.23881,0.31150
1998,Saxony,Urban regions,Somewhat concerned,0.52071,319,581,0.48005,0.56136
1998,Saxony,Urban regions,Not concerned at all,0.20414,106,581,0.17133,0.23694
1998,Saxony,Rural regions,Very concerned,0.27608,176,597,0.24019,0.31197
1998,Saxony,Rural regions,Somewhat concerned,0.52984,312,597,0.48977,0.56991
1998,Saxony,Rural regions,Not concerned at all,0.19408,109,597,0.16233,0.22584
1998,Saxony-Anhalt,Urban regions,Very concerned,0.38218,59,124,0.29631,0.46806
1998,Saxony-Anhalt,Urban regions,Somewhat concerned,0.53862,65,124,0.45052,0.62672
1998,Saxony-Anhalt,Rural regions,Very concerned,0.29784,178,550,0.25958,0.33609
1998,Saxony-Anhalt,Rural regions,Somewhat concerned,0.51121,291,550,0.46939,0.55302
1998,Saxony-Anhalt,Rural regions,Not concerned at all,0.19095,81,550,0.15807,0.22383
1998,Thuringa,Urban regions,Very concerned,0.32652,66,219,0.26427,0.38877
1998,Thuringa,Urban regions,Somewhat concerned,0.49129,118,219,0.42493,0.55765
1998,Thuringa,Urban regions,Not concerned at all,0.18219,35,219,0.13095,0.23343
1998,Thuringa,Rural regions,Very concerned,0.33852,176,510,0.29741,0.37963
1998,Thuringa,Rural regions,Somewhat concerned,0.53439,282,510,0.49106,0.57773
1998,Thuringa,Rural regions,Not concerned at all,0.12709,52,510,0.09815,0.15602
1999,Schleswig-Holstein,Urban regions,Somewhat concerned,0.43960,73,146,0.35881,0.52039
1999,Schleswig-Holstein,Urban regions,Not concerned at all,0.46841,73,146,0.38719,0.54963
1999,Schleswig-Holstein,Rural regions,Somewhat concerned,0.47481,71,142,0.39239,0.55724
1999,Schleswig-Holstein,Rural regions,Not concerned at all,0.41066,71,142,0.32946,0.49186
1999,Hamburg,Urban regions,Somewhat concerned,0.47481,66,118,0.38432,0.56529
1999,Hamburg,Urban regions,Not concerned at all,0.36928,52,118,0.28183,0.45673
1999,Lower Saxony,Urban regions,Very concerned,0.17166,112,574,0.14079,0.20254
1999,Lower Saxony,Urban regions,Somewhat concerned,0.47419,282,574,0.43330,0.51507
1999,Lower Saxony,Urban regions,Not concerned at all,0.35415,180,574,0.31499,0.39331
1999,Lower Saxony,Rural regions,Very concerned,0.16263,99,590,0.13282,0.19243
1999,Lower Saxony,Rural regions,Somewhat concerned,0.45259,279,590,0.41239,0.49279
1999,Lower Saxony,Rural regions,Not concerned at all,0.38479,212,590,0.34549,0.42408
1999,Bremen,Urban regions,Not concerned at all,0.43666,36,36,0.27235,0.60098
1999,North Rhine-Westphalia,Urban regions,Very concerned,0.16770,502,2611,0.15336,0.18203
1999,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.48862,1319,2611,0.46944,0.50780
1999,North Rhine-Westphalia,Urban regions,Not concerned at all,0.34368,790,2611,0.32546,0.36191
1999,North Rhine-Westphalia,Rural regions,Not concerned at all,0.46226,32,32,0.28675,0.63777
1999,Hesse,Urban regions,Very concerned,0.14807,115,752,0.12267,0.17347
1999,Hesse,Urban regions,Somewhat concerned,0.45674,360,752,0.42112,0.49237
1999,Hesse,Urban regions,Not concerned at all,0.39518,277,752,0.36022,0.43015
1999,Hesse,Rural regions,Somewhat concerned,0.48408,66,116,0.39274,0.57541
1999,Hesse,Rural regions,Not concerned at all,0.39340,50,116,0.30412,0.48269
1999,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.13303,90,589,0.10558,0.16048
1999,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.49551,318,589,0.45510,0.53593
1999,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.37146,181,589,0.33240,0.41051
1999,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.60831,108,155,0.53122,0.68541
1999,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.26033,47,155,0.19103,0.32964
1999,Baden-Wuerttemberg,Urban regions,Very concerned,0.17977,321,1526,0.16050,0.19905
1999,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.50434,759,1526,0.47924,0.52943
1999,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.31589,446,1526,0.29256,0.33922
1999,Baden-Wuerttemberg,Rural regions,Very concerned,0.16576,37,197,0.11370,0.21782
1999,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.49011,94,197,0.42013,0.56010
1999,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.34413,66,197,0.27761,0.41064
1999,Bavaria,Urban regions,Very concerned,0.12702,131,890,0.10513,0.14891
1999,Bavaria,Urban regions,Somewhat concerned,0.47427,444,890,0.44144,0.50709
1999,Bavaria,Urban regions,Not concerned at all,0.39871,315,890,0.36653,0.43090
1999,Bavaria,Rural regions,Very concerned,0.13020,119,900,0.10821,0.15220
1999,Bavaria,Rural regions,Somewhat concerned,0.55217,511,900,0.51966,0.58467
1999,Bavaria,Rural regions,Not concerned at all,0.31763,270,900,0.28720,0.34806
1999,Berlin,Urban regions,Very concerned,0.21087,114,514,0.17557,0.24617
1999,Berlin,Urban regions,Somewhat concerned,0.49791,276,514,0.45465,0.54118
1999,Berlin,Urban regions,Not concerned at all,0.29122,124,514,0.25191,0.33054
1999,Brandenburg,Rural regions,Very concerned,0.23837,147,557,0.20295,0.27379
1999,Brandenburg,Rural regions,Somewhat concerned,0.54297,319,557,0.50156,0.58437
1999,Brandenburg,Rural regions,Not concerned at all,0.21866,91,557,0.18431,0.25302
1999,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.58235,32,32,0.40874,0.75596
1999,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.23327,80,347,0.18871,0.27783
1999,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.53338,195,347,0.48081,0.58595
1999,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.23335,72,347,0.18878,0.27792
1999,Saxony,Urban regions,Very concerned,0.18291,107,560,0.15086,0.21496
1999,Saxony,Urban regions,Somewhat concerned,0.59014,336,560,0.54937,0.63091
1999,Saxony,Urban regions,Not concerned at all,0.22695,117,560,0.19223,0.26167
