"plh0033","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","1987","16-34 J.","(noch) kein Abschluss","191","0.440268695936108","0.390617332289381","0.489920059582836"
"Einige Sorgen","1987","16-34 J.","Hauptschule","943","0.536741967925288","0.513686799006501","0.559797136844074"
"Einige Sorgen","1987","16-34 J.","Realschule","498","0.512463842915082","0.480795367831546","0.544132317998619"
"Einige Sorgen","1987","16-34 J.","(Fach-)Abitur","258","0.50596391464193","0.463278265401917","0.548649563881943"
"Einige Sorgen","1987","16-34 J.","AkademikerIn","90","0.407764218583402","0.34238042688176","0.473148010285044"
"Einige Sorgen","1987","35-65 J.","(noch) kein Abschluss","258","0.429956921289519","0.389701318373767","0.470212524205271"
"Einige Sorgen","1987","35-65 J.","Hauptschule","1612","0.485255979348631","0.468339405176163","0.502172553521099"
"Einige Sorgen","1987","35-65 J.","Realschule","283","0.449384476686965","0.410229632056828","0.488539321317102"
"Einige Sorgen","1987","35-65 J.","(Fach-)Abitur","93","0.43057679569294","0.362293370552097","0.498860220833784"
"Einige Sorgen","1987","35-65 J.","AkademikerIn","159","0.332557439294298","0.289643549890527","0.375471328698069"
"Einige Sorgen","1987","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","1987","66 und älter","Hauptschule","230","0.294994155907432","0.262571815622329","0.327416496192535"
"Einige Sorgen","1987","66 und älter","Realschule","39","0.254387121431991","0.186478672911191","0.322295569952791"
"Einige Sorgen","1987","66 und älter","(Fach-)Abitur","","","",""
"Einige Sorgen","1987","66 und älter","AkademikerIn","","","",""
"Keine Sorgen","1987","16-34 J.","(noch) kein Abschluss","112","0.327385770311613","0.280450923598071","0.374320617025154"
"Keine Sorgen","1987","16-34 J.","Hauptschule","477","0.258198348068747","0.237963745432372","0.278432950705122"
"Keine Sorgen","1987","16-34 J.","Realschule","315","0.337760326600374","0.307796033432091","0.367724619768658"
"Keine Sorgen","1987","16-34 J.","(Fach-)Abitur","165","0.325276941978014","0.285279501699778","0.36527438225625"
"Keine Sorgen","1987","16-34 J.","AkademikerIn","100","0.479223407002687","0.412755353109432","0.545691460895942"
"Keine Sorgen","1987","35-65 J.","(noch) kein Abschluss","164","0.2879731535004","0.251153117371612","0.324793189629188"
"Keine Sorgen","1987","35-65 J.","Hauptschule","1108","0.334865951946826","0.318891667983392","0.35084023591026"
"Keine Sorgen","1987","35-65 J.","Realschule","275","0.442572823463431","0.403476250875551","0.481669396051311"
"Keine Sorgen","1987","35-65 J.","(Fach-)Abitur","73","0.435763792315214","0.367383893605499","0.504143691024929"
"Keine Sorgen","1987","35-65 J.","AkademikerIn","262","0.575203270824889","0.530177739020495","0.620228802629282"
"Keine Sorgen","1987","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","1987","66 und älter","Hauptschule","462","0.61798463517217","0.583440800297617","0.652528470046724"
"Keine Sorgen","1987","66 und älter","Realschule","113","0.703819533667933","0.632627989697039","0.775011077638828"
"Keine Sorgen","1987","66 und älter","(Fach-)Abitur","31","0.685950544379827","0.548809586733715","0.823091502025939"
"Keine Sorgen","1987","66 und älter","AkademikerIn","48","0.883034987056622","0.798100574275286","0.967969399837959"
"Große Sorgen","1988","16-34 J.","(noch) kein Abschluss","70","0.192303095557109","0.150411588997248","0.23419460211697"
"Große Sorgen","1988","16-34 J.","Hauptschule","412","0.217920623636205","0.198528592991437","0.237312654280973"
"Große Sorgen","1988","16-34 J.","Realschule","129","0.123570835216528","0.102212515982973","0.144929154450083"
"Große Sorgen","1988","16-34 J.","(Fach-)Abitur","78","0.136051160641593","0.105726043772543","0.166376277510642"
"Große Sorgen","1988","16-34 J.","AkademikerIn","","","",""
"Große Sorgen","1988","35-65 J.","(noch) kein Abschluss","147","0.287593142189965","0.249057423332242","0.326128861047688"
"Große Sorgen","1988","35-65 J.","Hauptschule","640","0.187428958226525","0.173865090461706","0.200992825991343"
"Große Sorgen","1988","35-65 J.","Realschule","47","0.0878628420976947","0.0655612707473585","0.110164413448031"
"Große Sorgen","1988","35-65 J.","(Fach-)Abitur","42","0.161585274025142","0.10938632658844","0.213784221461844"
"Große Sorgen","1988","35-65 J.","AkademikerIn","47","0.11048536296922","0.0811932516732935","0.139777474265146"
"Große Sorgen","1988","66 und älter","(noch) kein Abschluss","","","",""
"Große Sorgen","1988","66 und älter","Hauptschule","74","0.103515394594634","0.0814923017061139","0.125538487483153"
"Große Sorgen","1988","66 und älter","Realschule","","","",""
"Große Sorgen","1988","66 und älter","(Fach-)Abitur","","","",""
"Große Sorgen","1988","66 und älter","AkademikerIn","","","",""
"Einige Sorgen","1988","16-34 J.","(noch) kein Abschluss","168","0.454209006960618","0.401285369504786","0.507132644416451"
"Einige Sorgen","1988","16-34 J.","Hauptschule","885","0.515491736696087","0.492016490607895","0.538966982784279"
"Einige Sorgen","1988","16-34 J.","Realschule","468","0.516750126610641","0.484317894301832","0.549182358919451"
"Einige Sorgen","1988","16-34 J.","(Fach-)Abitur","272","0.551263252155185","0.507270342737956","0.595256161572413"
"Einige Sorgen","1988","16-34 J.","AkademikerIn","95","0.482594922355399","0.41402404210242","0.551165802608378"
"Einige Sorgen","1988","35-65 J.","(noch) kein Abschluss","253","0.461852547594121","0.419408922247559","0.504296172940682"
"Einige Sorgen","1988","35-65 J.","Hauptschule","1534","0.479712373941124","0.462348495366599","0.49707625251565"
"Einige Sorgen","1988","35-65 J.","Realschule","284","0.449592557187299","0.41040443332849","0.488780681046108"
"Einige Sorgen","1988","35-65 J.","(Fach-)Abitur","83","0.433669088280009","0.363386819186482","0.503951357373535"
"Einige Sorgen","1988","35-65 J.","AkademikerIn","157","0.341077635189615","0.296781534410255","0.385373735968976"
"Einige Sorgen","1988","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","1988","66 und älter","Hauptschule","218","0.291613093490158","0.258754936964081","0.324471250016234"
"Einige Sorgen","1988","66 und älter","Realschule","42","0.285327962017244","0.21491621661945","0.355739707415038"
"Einige Sorgen","1988","66 und älter","(Fach-)Abitur","","","",""
"Einige Sorgen","1988","66 und älter","AkademikerIn","","","",""
"Keine Sorgen","1988","16-34 J.","(noch) kein Abschluss","102","0.353487897482273","0.302673797624566","0.404301997339979"
"Keine Sorgen","1988","16-34 J.","Hauptschule","444","0.266587639667708","0.245817337120044","0.287357942215372"
"Keine Sorgen","1988","16-34 J.","Realschule","315","0.35967903817283","0.32853269276025","0.390825383585411"
"Keine Sorgen","1988","16-34 J.","(Fach-)Abitur","141","0.312685587203223","0.271680380805407","0.353690793601039"
"Keine Sorgen","1988","16-34 J.","AkademikerIn","86","0.430720181447917","0.362769547652643","0.498670815243192"
"Keine Sorgen","1988","35-65 J.","(noch) kein Abschluss","130","0.250554310215915","0.213662396992299","0.287446223439531"
"Keine Sorgen","1988","35-65 J.","Hauptschule","1006","0.332858667832351","0.316480195541778","0.349237140122925"
"Keine Sorgen","1988","35-65 J.","Realschule","288","0.462544600715006","0.423266471954183","0.501822729475829"
"Keine Sorgen","1988","35-65 J.","(Fach-)Abitur","66","0.404745637694849","0.335135292224463","0.474355983165235"
"Keine Sorgen","1988","35-65 J.","AkademikerIn","236","0.548437001841165","0.501937928221715","0.594936075460615"
"Keine Sorgen","1988","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","1988","66 und älter","Hauptschule","443","0.604871511915209","0.569528369705745","0.640214654124673"
"Keine Sorgen","1988","66 und älter","Realschule","103","0.624098877070857","0.54857521163717","0.699622542504544"
"Keine Sorgen","1988","66 und älter","(Fach-)Abitur","34","0.764456093901216","0.639074449122748","0.889837738679685"
"Keine Sorgen","1988","66 und älter","AkademikerIn","49","0.902601773222609","0.824945294510815","0.980258251934402"
"Große Sorgen","1989","16-34 J.","(noch) kein Abschluss","81","0.195443515798672","0.153168999826778","0.237718031770566"
"Große Sorgen","1989","16-34 J.","Hauptschule","317","0.17078960586202","0.15271895981852","0.188860251905519"
"Große Sorgen","1989","16-34 J.","Realschule","98","0.0990681705365412","0.0794406190831124","0.11869572198997"
"Große Sorgen","1989","16-34 J.","(Fach-)Abitur","79","0.107677662495616","0.0806960560514677","0.134659268939765"
"Große Sorgen","1989","16-34 J.","AkademikerIn","","","",""
"Große Sorgen","1989","35-65 J.","(noch) kein Abschluss","127","0.241417028330341","0.204421262128355","0.278412794532327"
"Große Sorgen","1989","35-65 J.","Hauptschule","558","0.169312542363049","0.155950371484969","0.182674713241129"
"Große Sorgen","1989","35-65 J.","Realschule","38","0.0654668761523719","0.0455251609581288","0.085408591346615"
"Große Sorgen","1989","35-65 J.","(Fach-)Abitur","","","",""
"Große Sorgen","1989","35-65 J.","AkademikerIn","","","",""
"Große Sorgen","1989","66 und älter","(noch) kein Abschluss","","","",""
"Große Sorgen","1989","66 und älter","Hauptschule","54","0.0724160753052597","0.0534188939434462","0.0914132566670732"
"Große Sorgen","1989","66 und älter","Realschule","","","",""
"Große Sorgen","1989","66 und älter","(Fach-)Abitur","","","",""
"Große Sorgen","1989","66 und älter","AkademikerIn","","","",""
"Einige Sorgen","1989","16-34 J.","(noch) kein Abschluss","145","0.398151098915511","0.345964687205212","0.450337510625811"
"Einige Sorgen","1989","16-34 J.","Hauptschule","869","0.520050749238599","0.496060701360715","0.544040797116484"
"Einige Sorgen","1989","16-34 J.","Realschule","461","0.523798629929527","0.49098678978521","0.556610470073844"
"Einige Sorgen","1989","16-34 J.","(Fach-)Abitur","245","0.49393797338594","0.450418644016041","0.537457302755839"
"Einige Sorgen","1989","16-34 J.","AkademikerIn","86","0.400051410543712","0.332987931146703","0.467114889940721"
"Einige Sorgen","1989","35-65 J.","(noch) kein Abschluss","239","0.448862157347466","0.405863673366639","0.491860641328293"
"Einige Sorgen","1989","35-65 J.","Hauptschule","1341","0.441344734197806","0.423652831092401","0.459036637303211"
"Einige Sorgen","1989","35-65 J.","Realschule","255","0.42798649146735","0.388095711870606","0.467877271064095"
"Einige Sorgen","1989","35-65 J.","(Fach-)Abitur","73","0.321629056177044","0.255729772542406","0.387528339811681"
"Einige Sorgen","1989","35-65 J.","AkademikerIn","149","0.33988590495043","0.294905913151838","0.384865896749022"
"Einige Sorgen","1989","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","1989","66 und älter","Hauptschule","228","0.329703245828567","0.29524523210417","0.364161259552963"
"Einige Sorgen","1989","66 und älter","Realschule","32","0.228318804690794","0.161368984171574","0.295268625210014"
"Einige Sorgen","1989","66 und älter","(Fach-)Abitur","","","",""
"Einige Sorgen","1989","66 und älter","AkademikerIn","","","",""
"Keine Sorgen","1989","16-34 J.","(noch) kein Abschluss","112","0.406405385285817","0.354043600170822","0.458767170400812"
"Keine Sorgen","1989","16-34 J.","Hauptschule","480","0.309159644899381","0.286967931152871","0.331351358645891"
"Keine Sorgen","1989","16-34 J.","Realschule","331","0.377133199533932","0.345291366405192","0.408975032662672"
"Keine Sorgen","1989","16-34 J.","(Fach-)Abitur","183","0.398384364118443","0.355770117860749","0.440998610376138"
"Keine Sorgen","1989","16-34 J.","AkademikerIn","101","0.525610326262733","0.457255258460742","0.593965394064724"
"Keine Sorgen","1989","35-65 J.","(noch) kein Abschluss","148","0.309720814322193","0.269748056093337","0.349693572551048"
"Keine Sorgen","1989","35-65 J.","Hauptschule","1127","0.389342723439145","0.371969579068962","0.406715867809328"
"Keine Sorgen","1989","35-65 J.","Realschule","298","0.506546632380278","0.466239015183509","0.546854249577046"
"Keine Sorgen","1989","35-65 J.","(Fach-)Abitur","91","0.552082217820004","0.481925305324926","0.622239130315083"
"Keine Sorgen","1989","35-65 J.","AkademikerIn","256","0.60883210288206","0.562490220972322","0.655173984791798"
"Keine Sorgen","1989","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","1989","66 und älter","Hauptschule","433","0.597880678866174","0.561940535933166","0.633820821799182"
"Keine Sorgen","1989","66 und älter","Realschule","113","0.728285514114277","0.657333153446945","0.799237874781609"
"Keine Sorgen","1989","66 und älter","(Fach-)Abitur","32","0.691671528291457","0.55821926618782","0.825123790395094"
"Keine Sorgen","1989","66 und älter","AkademikerIn","48","0.902870703272403","0.824608035298066","0.981133371246741"
"Große Sorgen","1990","16-34 J.","(noch) kein Abschluss","76","0.176314990380056","0.136275949177909","0.216354031582203"
"Große Sorgen","1990","16-34 J.","Hauptschule","412","0.200407768434773","0.181785161728347","0.219030375141199"
"Große Sorgen","1990","16-34 J.","Realschule","451","0.189043398532335","0.171552493211","0.20653430385367"
"Große Sorgen","1990","16-34 J.","(Fach-)Abitur","99","0.130334184122465","0.103305162248833","0.157363205996098"
"Große Sorgen","1990","16-34 J.","AkademikerIn","98","0.136830949559139","0.107178311225829","0.166483587892449"
