"plh0033","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2000","(noch) kein Abschluss","Laendlicher Raum","64","0.259274264397186","0.204950918779027","0.313597610015344"
"Keine Sorgen","2000","(noch) kein Abschluss","Staedtischer Raum","176","0.267038877744536","0.232975453393701","0.301102302095371"
"Keine Sorgen","2000","AkademikerIn","Laendlicher Raum","426","0.380024187434243","0.352618067096562","0.407430307771924"
"Keine Sorgen","2000","AkademikerIn","Staedtischer Raum","1171","0.46451997402194","0.445308711785024","0.483731236258856"
"Keine Sorgen","2000","Hauptschule","Laendlicher Raum","1216","0.349749040402272","0.33440564840947","0.365092432395074"
"Keine Sorgen","2000","Hauptschule","Staedtischer Raum","2405","0.371983697399469","0.36054946892511","0.383417925873828"
"Keine Sorgen","2000","Realschule","Laendlicher Raum","605","0.256964180603137","0.240311796391104","0.27361656481517"
"Keine Sorgen","2000","Realschule","Staedtischer Raum","1293","0.384206575616854","0.368304311037848","0.400108840195861"
"Einige Sorgen","2001","(Fach-)Abitur","Laendlicher Raum","255","0.42876090322504","0.386265125689876","0.471256680760204"
"Einige Sorgen","2001","(Fach-)Abitur","Staedtischer Raum","858","0.495667942597235","0.471823511263766","0.519512373930704"
"Einige Sorgen","2001","(noch) kein Abschluss","Laendlicher Raum","133","0.481028618244348","0.419823848179217","0.54223338830948"
"Einige Sorgen","2001","(noch) kein Abschluss","Staedtischer Raum","281","0.485500331847966","0.445609164078091","0.52539149961784"
"Einige Sorgen","2001","AkademikerIn","Laendlicher Raum","537","0.421935398277912","0.392960150220934","0.450910646334889"
"Einige Sorgen","2001","AkademikerIn","Staedtischer Raum","1050","0.42388430807214","0.404154716642946","0.443613899501334"
"Einige Sorgen","2001","Hauptschule","Laendlicher Raum","1583","0.464390271393112","0.447314683879236","0.481465858906987"
"Einige Sorgen","2001","Hauptschule","Staedtischer Raum","2795","0.455396636500558","0.442831115305682","0.467962157695435"
"Einige Sorgen","2001","Realschule","Laendlicher Raum","1311","0.534162924366969","0.51418088023604","0.554144968497898"
"Einige Sorgen","2001","Realschule","Staedtischer Raum","1640","0.471305901598354","0.454374475016786","0.488237328179922"
"Grosse Sorgen","2001","(Fach-)Abitur","Laendlicher Raum","95","0.165591858269233","0.133673688099585","0.197510028438881"
"Grosse Sorgen","2001","(Fach-)Abitur","Staedtischer Raum","245","0.13700492151763","0.120606369195344","0.153403473839916"
"Grosse Sorgen","2001","(noch) kein Abschluss","Laendlicher Raum","53","0.234432474942603","0.182537089022713","0.286327860862493"
"Grosse Sorgen","2001","(noch) kein Abschluss","Staedtischer Raum","116","0.186542366582539","0.155450582327982","0.217634150837097"
"Grosse Sorgen","2001","AkademikerIn","Laendlicher Raum","145","0.138660885077605","0.118384988721445","0.158936781433766"
"Grosse Sorgen","2001","AkademikerIn","Staedtischer Raum","232","0.0982388850675396","0.0863558594269145","0.110121910708165"
"Grosse Sorgen","2001","Hauptschule","Laendlicher Raum","622","0.179563807587339","0.166422406260087","0.192705208914591"
"Grosse Sorgen","2001","Hauptschule","Staedtischer Raum","1123","0.177870284053728","0.168221617222466","0.187518950884991"
"Grosse Sorgen","2001","Realschule","Laendlicher Raum","556","0.216736730233779","0.200232086384513","0.233241374083046"
"Grosse Sorgen","2001","Realschule","Staedtischer Raum","505","0.141685818112524","0.1298574122788","0.153514223946248"
"Keine Sorgen","2001","(Fach-)Abitur","Laendlicher Raum","171","0.405647238505727","0.363484808452273","0.447809668559181"
"Keine Sorgen","2001","(Fach-)Abitur","Staedtischer Raum","586","0.367327135885135","0.344336585072899","0.390317686697371"
"Keine Sorgen","2001","(noch) kein Abschluss","Laendlicher Raum","70","0.284538906813049","0.229268590689861","0.339809222936236"
"Keine Sorgen","2001","(noch) kein Abschluss","Staedtischer Raum","206","0.327957301569495","0.290486194821551","0.365428408317439"
"Keine Sorgen","2001","AkademikerIn","Laendlicher Raum","434","0.439403716644483","0.410284950820101","0.468522482468866"
"Keine Sorgen","2001","AkademikerIn","Staedtischer Raum","1128","0.477876806860321","0.457934103058402","0.497819510662239"
"Keine Sorgen","2001","Hauptschule","Laendlicher Raum","1072","0.35604592101955","0.339651717320296","0.372440124718803"
"Keine Sorgen","2001","Hauptschule","Staedtischer Raum","2116","0.366733079445713","0.35457363082193","0.378892528069497"
"Keine Sorgen","2001","Realschule","Laendlicher Raum","527","0.249100345399252","0.231775708740632","0.266424982057872"
"Keine Sorgen","2001","Realschule","Staedtischer Raum","1194","0.387008280289122","0.370487623304753","0.403528937273492"
"Einige Sorgen","2002","(Fach-)Abitur","Laendlicher Raum","314","0.510598318537995","0.47019362224376","0.551003014832229"
"Einige Sorgen","2002","(Fach-)Abitur","Staedtischer Raum","960","0.514828896810866","0.492103882934554","0.537553910687179"
"Einige Sorgen","2002","(noch) kein Abschluss","Laendlicher Raum","124","0.506503107386394","0.444279452243343","0.568726762529445"
"Einige Sorgen","2002","(noch) kein Abschluss","Staedtischer Raum","304","0.507823585963799","0.469211613291836","0.546435558635762"
"Einige Sorgen","2002","AkademikerIn","Laendlicher Raum","682","0.513667326423505","0.486826018549725","0.540508634297284"
"Einige Sorgen","2002","AkademikerIn","Staedtischer Raum","1408","0.462777880105054","0.44554785937894","0.480007900831168"
"Einige Sorgen","2002","Hauptschule","Laendlicher Raum","1572","0.505056348052864","0.487442041084098","0.522670655021629"
"Einige Sorgen","2002","Hauptschule","Staedtischer Raum","2816","0.488189924479005","0.475281130462677","0.501098718495333"
"Einige Sorgen","2002","Realschule","Laendlicher Raum","1319","0.544023965479974","0.524126852295235","0.563921078664713"
"Einige Sorgen","2002","Realschule","Staedtischer Raum","1827","0.52420353831575","0.507795952852818","0.540611123778682"
"Grosse Sorgen","2002","(Fach-)Abitur","Laendlicher Raum","105","0.18425415963486","0.152918018650581","0.215590300619139"
"Grosse Sorgen","2002","(Fach-)Abitur","Staedtischer Raum","295","0.174974675439531","0.157698545004502","0.19225080587456"
"Grosse Sorgen","2002","(noch) kein Abschluss","Laendlicher Raum","49","0.22094282266123","0.16930750345582","0.272578141866641"
"Grosse Sorgen","2002","(noch) kein Abschluss","Staedtischer Raum","128","0.212684419618826","0.181080029172568","0.244288810065084"
"Grosse Sorgen","2002","AkademikerIn","Laendlicher Raum","163","0.149172010843448","0.130040003683563","0.168304018003332"
"Grosse Sorgen","2002","AkademikerIn","Staedtischer Raum","303","0.12323835912361","0.111879458904391","0.134597259342829"
"Grosse Sorgen","2002","Hauptschule","Laendlicher Raum","642","0.203798904234153","0.18960734637664","0.217990462091666"
"Grosse Sorgen","2002","Hauptschule","Staedtischer Raum","1222","0.207986682755797","0.197505245099789","0.218468120411804"
"Grosse Sorgen","2002","Realschule","Laendlicher Raum","605","0.250112242633637","0.23281106549283","0.267413419774444"
"Grosse Sorgen","2002","Realschule","Staedtischer Raum","609","0.170918878307736","0.158551500527514","0.183286256087957"
"Keine Sorgen","2002","(Fach-)Abitur","Laendlicher Raum","169","0.305147521827145","0.267928868337564","0.342366175316726"
"Keine Sorgen","2002","(Fach-)Abitur","Staedtischer Raum","603","0.310196427749603","0.289163179302128","0.331229676197078"
"Keine Sorgen","2002","(noch) kein Abschluss","Laendlicher Raum","75","0.272554069952376","0.217136312747962","0.327971827156789"
"Keine Sorgen","2002","(noch) kein Abschluss","Staedtischer Raum","212","0.279491994417374","0.244833535415306","0.314150453419442"
"Keine Sorgen","2002","AkademikerIn","Laendlicher Raum","487","0.337160662733048","0.311773242888266","0.36254808257783"
"Keine Sorgen","2002","AkademikerIn","Staedtischer Raum","1506","0.413983760771336","0.396963389125352","0.43100413241732"
"Keine Sorgen","2002","Hauptschule","Laendlicher Raum","881","0.291144747712983","0.275139919204331","0.307149576221635"
"Keine Sorgen","2002","Hauptschule","Staedtischer Raum","1722","0.303823392765199","0.291946381539539","0.315700403990858"
"Keine Sorgen","2002","Realschule","Laendlicher Raum","483","0.205863791886389","0.189711002560749","0.222016581212029"
"Keine Sorgen","2002","Realschule","Staedtischer Raum","1123","0.304877583376514","0.289753206502527","0.320001960250501"
"Einige Sorgen","2003","(Fach-)Abitur","Laendlicher Raum","309","0.55337730023236","0.512493148677624","0.594261451787095"
"Einige Sorgen","2003","(Fach-)Abitur","Staedtischer Raum","953","0.519631592847195","0.496734716929446","0.542528468764944"
"Einige Sorgen","2003","(noch) kein Abschluss","Laendlicher Raum","127","0.473691570298175","0.41299985552535","0.534383285070999"
"Einige Sorgen","2003","(noch) kein Abschluss","Staedtischer Raum","293","0.501784080926923","0.462647619099444","0.540920542754403"
"Einige Sorgen","2003","AkademikerIn","Laendlicher Raum","668","0.497734511378647","0.470246655693517","0.525222367063776"
"Einige Sorgen","2003","AkademikerIn","Staedtischer Raum","1526","0.494588304333614","0.476885247015514","0.512291361651714"
"Einige Sorgen","2003","Hauptschule","Laendlicher Raum","1497","0.500210046459919","0.48209017461182","0.518329918308018"
"Einige Sorgen","2003","Hauptschule","Staedtischer Raum","2611","0.473975049594468","0.460745167947608","0.487204931241328"
"Einige Sorgen","2003","Realschule","Laendlicher Raum","1216","0.503130726113103","0.482811614001803","0.523449838224402"
"Einige Sorgen","2003","Realschule","Staedtischer Raum","1773","0.526091419074667","0.50938619340982","0.542796644739514"
"Grosse Sorgen","2003","(Fach-)Abitur","Laendlicher Raum","128","0.207133135520874","0.173805934044781","0.240460336996967"
"Grosse Sorgen","2003","(Fach-)Abitur","Staedtischer Raum","382","0.230960353686849","0.211645815834883","0.250274891538815"
"Grosse Sorgen","2003","(noch) kein Abschluss","Laendlicher Raum","68","0.305078851998392","0.249111438978139","0.361046265018645"
"Grosse Sorgen","2003","(noch) kein Abschluss","Staedtischer Raum","161","0.264731527699896","0.230198065157856","0.299264990241935"
"Grosse Sorgen","2003","AkademikerIn","Laendlicher Raum","217","0.200491056344054","0.178480324596526","0.222501788091583"
"Grosse Sorgen","2003","AkademikerIn","Staedtischer Raum","424","0.175945837337817","0.162463316893132","0.189428357782502"
"Grosse Sorgen","2003","Hauptschule","Laendlicher Raum","704","0.237750707209275","0.222323241861908","0.253178172556643"
"Grosse Sorgen","2003","Hauptschule","Staedtischer Raum","1442","0.258705261468176","0.247102185487129","0.270308337449224"
"Grosse Sorgen","2003","Realschule","Laendlicher Raum","721","0.319336507853459","0.300389800356463","0.338283215350455"
"Grosse Sorgen","2003","Realschule","Staedtischer Raum","784","0.225861039674617","0.211871462921946","0.239850616427288"
"Keine Sorgen","2003","(Fach-)Abitur","Laendlicher Raum","131","0.239489564246766","0.204392579336008","0.274586549157525"
"Keine Sorgen","2003","(Fach-)Abitur","Staedtischer Raum","494","0.249408053465957","0.229579162491313","0.2692369444406"
"Keine Sorgen","2003","(noch) kein Abschluss","Laendlicher Raum","65","0.221229577703433","0.170776491563846","0.271682663843021"
"Keine Sorgen","2003","(noch) kein Abschluss","Staedtischer Raum","173","0.233484391373181","0.200370993416801","0.26659778932956"
"Keine Sorgen","2003","AkademikerIn","Laendlicher Raum","386","0.301774432277299","0.276538787215843","0.327010077338756"
"Keine Sorgen","2003","AkademikerIn","Staedtischer Raum","1114","0.329465858328569","0.312823327631908","0.346108389025229"
"Keine Sorgen","2003","Hauptschule","Laendlicher Raum","724","0.262039246330805","0.246103039433152","0.277975453228459"
"Keine Sorgen","2003","Hauptschule","Staedtischer Raum","1419","0.267319688937356","0.255593745882507","0.279045631992204"
"Keine Sorgen","2003","Realschule","Laendlicher Raum","389","0.177532766033438","0.162003826523439","0.193061705543438"
"Keine Sorgen","2003","Realschule","Staedtischer Raum","875","0.248047541250716","0.23359856402496","0.262496518476473"
"Einige Sorgen","2004","(Fach-)Abitur","Laendlicher Raum","316","0.552076854189871","0.51114531428631","0.593008394093433"
"Einige Sorgen","2004","(Fach-)Abitur","Staedtischer Raum","947","0.539324502788299","0.516418232868341","0.562230772708257"
"Einige Sorgen","2004","(noch) kein Abschluss","Laendlicher Raum","134","0.530394781737451","0.469378237407493","0.591411326067409"
"Einige Sorgen","2004","(noch) kein Abschluss","Staedtischer Raum","299","0.482559036043021","0.443754365135132","0.521363706950911"
"Einige Sorgen","2004","AkademikerIn","Laendlicher Raum","707","0.521564567279797","0.493971439395321","0.549157695164274"
"Einige Sorgen","2004","AkademikerIn","Staedtischer Raum","1472","0.497017840167375","0.479194409666168","0.514841270668581"
"Einige Sorgen","2004","Hauptschule","Laendlicher Raum","1406","0.491162081147454","0.472608575397389","0.509715586897519"
"Einige Sorgen","2004","Hauptschule","Staedtischer Raum","2571","0.48363271564757","0.470085219506016","0.497180211789124"
"Einige Sorgen","2004","Realschule","Laendlicher Raum","1219","0.530324290303263","0.50986103141617","0.550787549190355"
"Einige Sorgen","2004","Realschule","Staedtischer Raum","1743","0.536580009583639","0.519612639733816","0.553547379433462"
"Grosse Sorgen","2004","(Fach-)Abitur","Laendlicher Raum","137","0.235389575421223","0.200469893287461","0.270309257554985"
"Grosse Sorgen","2004","(Fach-)Abitur","Staedtischer Raum","423","0.24167602771651","0.222002786309753","0.261349269123266"
"Grosse Sorgen","2004","(noch) kein Abschluss","Laendlicher Raum","68","0.284342466079773","0.229191259784261","0.339493672375286"
"Grosse Sorgen","2004","(noch) kein Abschluss","Staedtischer Raum","177","0.296584317441554","0.261114537859313","0.332054097023795"
"Grosse Sorgen","2004","AkademikerIn","Laendlicher Raum","211","0.202463846943978","0.180267364394132","0.224660329493825"
"Grosse Sorgen","2004","AkademikerIn","Staedtischer Raum","427","0.178241907156672","0.164599031449605","0.19188478286374"
"Grosse Sorgen","2004","Hauptschule","Laendlicher Raum","804","0.286997183590357","0.27020882356754","0.303785543613173"
"Grosse Sorgen","2004","Hauptschule","Staedtischer Raum","1498","0.297198311859423","0.2848085942448","0.309588029474046"
"Grosse Sorgen","2004","Realschule","Laendlicher Raum","740","0.327871282359478","0.308623402276979","0.347119162441978"
"Grosse Sorgen","2004","Realschule","Staedtischer Raum","783","0.239145844602395","0.224631680532551","0.25366000867224"
"Keine Sorgen","2004","(Fach-)Abitur","Laendlicher Raum","114","0.212533570388906","0.178860218028108","0.246206922749704"
"Keine Sorgen","2004","(Fach-)Abitur","Staedtischer Raum","449","0.218999469495191","0.199993985348077","0.238004953642306"
"Keine Sorgen","2004","(noch) kein Abschluss","Laendlicher Raum","55","0.185262752182775","0.137763762636054","0.232761741729497"
"Keine Sorgen","2004","(noch) kein Abschluss","Staedtischer Raum","161","0.220856646515424","0.188642821390243","0.253070471640606"
"Keine Sorgen","2004","AkademikerIn","Laendlicher Raum","341","0.275971585776225","0.251280214171202","0.300662957381248"
"Keine Sorgen","2004","AkademikerIn","Staedtischer Raum","1124","0.324740252675953","0.308047325047465","0.341433180304441"
"Keine Sorgen","2004","Hauptschule","Laendlicher Raum","579","0.22184073526219","0.206420935712016","0.237260534812364"
"Keine Sorgen","2004","Hauptschule","Staedtischer Raum","1158","0.219168972493007","0.207954214456057","0.230383730529958"
"Keine Sorgen","2004","Realschule","Laendlicher Raum","326","0.141804427337259","0.127500904330627","0.156107950343891"
"Keine Sorgen","2004","Realschule","Staedtischer Raum","792","0.224274145813965","0.210081817835516","0.238466473792414"
"Einige Sorgen","2005","(Fach-)Abitur","Laendlicher Raum","316","0.606932666917259","0.566112903914654","0.647752429919863"
"Einige Sorgen","2005","(Fach-)Abitur","Staedtischer Raum","911","0.543076592848024","0.519616680087646","0.566536505608402"
"Einige Sorgen","2005","(noch) kein Abschluss","Laendlicher Raum","128","0.461044129919632","0.400336111022124","0.52175214881714"
"Einige Sorgen","2005","(noch) kein Abschluss","Staedtischer Raum","304","0.475552407281196","0.436831288028783","0.514273526533609"
"Einige Sorgen","2005","AkademikerIn","Laendlicher Raum","647","0.501133773207358","0.473077042516648","0.529190503898067"
"Einige Sorgen","2005","AkademikerIn","Staedtischer Raum","1469","0.502716995319425","0.484640597513668","0.520793393125181"
"Einige Sorgen","2005","Hauptschule","Laendlicher Raum","1319","0.502188813650016","0.483003146996295","0.521374480303736"
"Einige Sorgen","2005","Hauptschule","Staedtischer Raum","2397","0.487528772294222","0.473551913477524","0.501505631110919"
"Einige Sorgen","2005","Realschule","Laendlicher Raum","1147","0.502122771477083","0.481138864683669","0.523106678270496"
"Einige Sorgen","2005","Realschule","Staedtischer Raum","1709","0.525265660395487","0.507936896765561","0.542594424025413"
"Grosse Sorgen","2005","(Fach-)Abitur","Laendlicher Raum","136","0.237065952343313","0.201523708921905","0.272608195764722"
"Grosse Sorgen","2005","(Fach-)Abitur","Staedtischer Raum","415","0.244141427398075","0.223910529495296","0.264372325300853"
"Grosse Sorgen","2005","(noch) kein Abschluss","Laendlicher Raum","71","0.320197245629491","0.263377607327111","0.377016883931871"
"Grosse Sorgen","2005","(noch) kein Abschluss","Staedtischer Raum","181","0.336654440269162","0.30001407887241","0.373294801665913"
"Grosse Sorgen","2005","AkademikerIn","Laendlicher Raum","200","0.19002141921168","0.168007051232558","0.212035787190801"
"Grosse Sorgen","2005","AkademikerIn","Staedtischer Raum","400","0.172078701829613","0.158432669810882","0.185724733848345"
"Grosse Sorgen","2005","Hauptschule","Laendlicher Raum","731","0.272263229619725","0.255183039247029","0.28934341999242"
"Grosse Sorgen","2005","Hauptschule","Staedtischer Raum","1456","0.298283958625939","0.285491018703879","0.311076898547999"
"Grosse Sorgen","2005","Realschule","Laendlicher Raum","740","0.36323558626144","0.343051743912585","0.383419428610294"
"Grosse Sorgen","2005","Realschule","Staedtischer Raum","774","0.263306041105785","0.248022404064294","0.278589678147276"
"Keine Sorgen","2005","(Fach-)Abitur","Laendlicher Raum","98","0.156001380739428","0.125676309103465","0.186326452375391"
"Keine Sorgen","2005","(Fach-)Abitur","Staedtischer Raum","406","0.212781979753901","0.193507215129322","0.232056744378481"
"Keine Sorgen","2005","(noch) kein Abschluss","Laendlicher Raum","60","0.218758624450877","0.168411645162299","0.269105603739455"
"Keine Sorgen","2005","(noch) kein Abschluss","Staedtischer Raum","154","0.187793152449642","0.1575121072504","0.218074197648885"
"Keine Sorgen","2005","AkademikerIn","Laendlicher Raum","373","0.308844807580962","0.282919368806741","0.334770246355184"
"Keine Sorgen","2005","AkademikerIn","Staedtischer Raum","1070","0.325204302850962","0.308268234727907","0.342140370974018"
"Keine Sorgen","2005","Hauptschule","Laendlicher Raum","559","0.22554795673026","0.209510785545706","0.241585127914814"
"Keine Sorgen","2005","Hauptschule","Staedtischer Raum","1060","0.21418726907984","0.202715482310661","0.225659055849018"
"Keine Sorgen","2005","Realschule","Laendlicher Raum","294","0.134641642261478","0.120316202770534","0.148967081752422"
"Keine Sorgen","2005","Realschule","Staedtischer Raum","707","0.211428298498728","0.197258786252667","0.225597810744789"
"Einige Sorgen","2006","(Fach-)Abitur","Laendlicher Raum","323","0.520550380489221","0.48037520876223","0.560725552216213"
"Einige Sorgen","2006","(Fach-)Abitur","Staedtischer Raum","955","0.511128307770744","0.488318988823953","0.533937626717535"
"Einige Sorgen","2006","(noch) kein Abschluss","Laendlicher Raum","82","0.444660181793439","0.373245887913011","0.516074475673867"
"Einige Sorgen","2006","(noch) kein Abschluss","Staedtischer Raum","207","0.448217395994986","0.402869675671159","0.493565116318813"
"Einige Sorgen","2006","AkademikerIn","Laendlicher Raum","666","0.481454299196456","0.454691665120237","0.508216933272675"
"Einige Sorgen","2006","AkademikerIn","Staedtischer Raum","1520","0.486367767268074","0.46911231026242","0.503623224273728"
"Einige Sorgen","2006","Hauptschule","Laendlicher Raum","1458","0.495150618333829","0.476855619164752","0.513445617502905"
"Einige Sorgen","2006","Hauptschule","Staedtischer Raum","2442","0.464434400134737","0.450826479517268","0.478042320752207"
"Einige Sorgen","2006","Realschule","Laendlicher Raum","1251","0.522826115440841","0.502784633062955","0.542867597818727"
"Einige Sorgen","2006","Realschule","Staedtischer Raum","1704","0.499055104501813","0.482105907343848","0.516004301659778"
"Grosse Sorgen","2006","(Fach-)Abitur","Laendlicher Raum","148","0.269189809490323","0.233521175829108","0.304858443151538"
"Grosse Sorgen","2006","(Fach-)Abitur","Staedtischer Raum","416","0.255496546642109","0.235595506244674","0.275397587039544"
"Grosse Sorgen","2006","(noch) kein Abschluss","Laendlicher Raum","51","0.295559644735733","0.229984946523552","0.361134342947915"
"Grosse Sorgen","2006","(noch) kein Abschluss","Staedtischer Raum","135","0.357120430296937","0.313428698049571","0.400812162544303"
"Grosse Sorgen","2006","AkademikerIn","Laendlicher Raum","225","0.184486950026509","0.163711229928929","0.205262670124089"
"Grosse Sorgen","2006","AkademikerIn","Staedtischer Raum","425","0.156320721263106","0.143783106980342","0.16885833554587"
"Grosse Sorgen","2006","Hauptschule","Laendlicher Raum","776","0.277119631950618","0.260742053861514","0.293497210039721"
"Grosse Sorgen","2006","Hauptschule","Staedtischer Raum","1538","0.312020015393595","0.299378405948722","0.324661624838469"
"Grosse Sorgen","2006","Realschule","Laendlicher Raum","731","0.314276202128551","0.295649188582647","0.332903215674455"
"Grosse Sorgen","2006","Realschule","Staedtischer Raum","805","0.268676991758556","0.25365077118112","0.283703212335991"
"Keine Sorgen","2006","(Fach-)Abitur","Laendlicher Raum","123","0.210259810020456","0.177489909552266","0.243029710488646"
"Keine Sorgen","2006","(Fach-)Abitur","Staedtischer Raum","474","0.233375145587147","0.214074641395889","0.252675649778405"
"Keine Sorgen","2006","(noch) kein Abschluss","Laendlicher Raum","53","0.259780173470828","0.196760670034745","0.322799676906911"
"Keine Sorgen","2006","(noch) kein Abschluss","Staedtischer Raum","120","0.194662173708077","0.15855803935492","0.230766308061233"
"Keine Sorgen","2006","AkademikerIn","Laendlicher Raum","448","0.334058750777035","0.308795619019256","0.359321882534814"
"Keine Sorgen","2006","AkademikerIn","Staedtischer Raum","1278","0.35731151146882","0.340767466462736","0.373855556474905"
"Keine Sorgen","2006","Hauptschule","Laendlicher Raum","635","0.227729749715554","0.212384380087566","0.243075119343541"
"Keine Sorgen","2006","Hauptschule","Staedtischer Raum","1180","0.223545584471667","0.212178102601633","0.234913066341702"
"Keine Sorgen","2006","Realschule","Laendlicher Raum","404","0.162897682430608","0.148080705786924","0.177714659074291"
"Keine Sorgen","2006","Realschule","Staedtischer Raum","834","0.232267903739632","0.217953299297701","0.246582508181563"
"Einige Sorgen","2007","(Fach-)Abitur","Laendlicher Raum","340","0.558969992588297","0.518701072384377","0.599238912792217"
"Einige Sorgen","2007","(Fach-)Abitur","Staedtischer Raum","891","0.510918064307568","0.487617126487516","0.534219002127621"
"Einige Sorgen","2007","(noch) kein Abschluss","Laendlicher Raum","77","0.46298450107282","0.387584719697738","0.538384282447903"
"Einige Sorgen","2007","(noch) kein Abschluss","Staedtischer Raum","177","0.417952569531865","0.368492001752229","0.4674131373115"
"Einige Sorgen","2007","AkademikerIn","Laendlicher Raum","687","0.514747808730402","0.487411077365965","0.542084540094839"
"Einige Sorgen","2007","AkademikerIn","Staedtischer Raum","1393","0.449057574033304","0.431497113746604","0.466618034320004"
"Einige Sorgen","2007","Hauptschule","Laendlicher Raum","1334","0.508601621530631","0.489502610554615","0.527700632506647"
"Einige Sorgen","2007","Hauptschule","Staedtischer Raum","2242","0.479381875355483","0.465009029975661","0.493754720735306"
"Einige Sorgen","2007","Realschule","Laendlicher Raum","1145","0.512745422690363","0.492060099342228","0.533430746038499"
"Einige Sorgen","2007","Realschule","Staedtischer Raum","1610","0.504080947594371","0.48658742945575","0.521574465732993"
"Grosse Sorgen","2007","(Fach-)Abitur","Laendlicher Raum","119","0.222213698445346","0.188496054028111","0.25593134286258"
"Grosse Sorgen","2007","(Fach-)Abitur","Staedtischer Raum","394","0.251355290922497","0.231134932191171","0.271575649653824"
"Grosse Sorgen","2007","(noch) kein Abschluss","Laendlicher Raum","44","0.315039797339865","0.244795862824021","0.385283731855708"
"Grosse Sorgen","2007","(noch) kein Abschluss","Staedtischer Raum","104","0.341805721592269","0.294241200864981","0.389370242319558"
"Grosse Sorgen","2007","AkademikerIn","Laendlicher Raum","196","0.171191399031247","0.150588246659986","0.191794551402508"
"Grosse Sorgen","2007","AkademikerIn","Staedtischer Raum","394","0.154575630036629","0.141813015055904","0.167338245017354"
"Grosse Sorgen","2007","Hauptschule","Laendlicher Raum","667","0.257690231635649","0.240981375708194","0.274399087563104"
"Grosse Sorgen","2007","Hauptschule","Staedtischer Raum","1255","0.286404596302032","0.273398159935088","0.299411032668975"
"Grosse Sorgen","2007","Realschule","Laendlicher Raum","671","0.301521851363456","0.282529914327498","0.320513788399415"
"Grosse Sorgen","2007","Realschule","Staedtischer Raum","709","0.249523179233262","0.234382487731858","0.264663870734666"
"Keine Sorgen","2007","(Fach-)Abitur","Laendlicher Raum","125","0.218816308966358","0.185284414134659","0.252348203798056"
"Keine Sorgen","2007","(Fach-)Abitur","Staedtischer Raum","483","0.237726644769934","0.217883922175885","0.257569367363983"
"Keine Sorgen","2007","(noch) kein Abschluss","Laendlicher Raum","47","0.221975701587315","0.15913475053895","0.284816652635681"
"Keine Sorgen","2007","(noch) kein Abschluss","Staedtischer Raum","101","0.240241708875866","0.197398860403852","0.28308455734788"
"Keine Sorgen","2007","AkademikerIn","Laendlicher Raum","401","0.314060792238351","0.288673565964717","0.339448018511985"
"Keine Sorgen","2007","AkademikerIn","Staedtischer Raum","1295","0.396366795930067","0.379097804763799","0.413635787096335"
"Keine Sorgen","2007","Hauptschule","Laendlicher Raum","631","0.23370814683372","0.217540784238743","0.249875509428697"
"Keine Sorgen","2007","Hauptschule","Staedtischer Raum","1144","0.234213528342485","0.222029184675381","0.246397872009589"
"Keine Sorgen","2007","Realschule","Laendlicher Raum","427","0.18573272594618","0.169638831044942","0.201826620847419"
"Keine Sorgen","2007","Realschule","Staedtischer Raum","819","0.246395873172367","0.231319045522448","0.261472700822286"
"Einige Sorgen","2008","(Fach-)Abitur","Laendlicher Raum","291","0.575686477570016","0.533962071936763","0.617410883203269"
"Einige Sorgen","2008","(Fach-)Abitur","Staedtischer Raum","842","0.515518910799831","0.491264997207632","0.539772824392031"
"Einige Sorgen","2008","(noch) kein Abschluss","Laendlicher Raum","84","0.454844057906164","0.378633032537759","0.53105508327457"
"Einige Sorgen","2008","(noch) kein Abschluss","Staedtischer Raum","186","0.48783753891225","0.437447618665594","0.538227459158905"
"Einige Sorgen","2008","AkademikerIn","Laendlicher Raum","596","0.473640135598973","0.445656734718","0.501623536479947"
"Einige Sorgen","2008","AkademikerIn","Staedtischer Raum","1303","0.449010138635536","0.431091619574623","0.466928657696449"
"Einige Sorgen","2008","Hauptschule","Laendlicher Raum","1277","0.53567456458827","0.515958560401306","0.555390568775233"
"Einige Sorgen","2008","Hauptschule","Staedtischer Raum","2137","0.495413293223889","0.480493604892236","0.510332981555541"
"Einige Sorgen","2008","Realschule","Laendlicher Raum","1161","0.532566453978228","0.511307734493771","0.553825173462685"
"Einige Sorgen","2008","Realschule","Staedtischer Raum","1579","0.531299169290514","0.513385500794037","0.54921283778699"
"Grosse Sorgen","2008","(Fach-)Abitur","Laendlicher Raum","108","0.187168714872013","0.154240321367268","0.220097108376757"
"Grosse Sorgen","2008","(Fach-)Abitur","Staedtischer Raum","301","0.20610518924636","0.186473979857169","0.225736398635552"
"Grosse Sorgen","2008","(noch) kein Abschluss","Laendlicher Raum","32","0.240157879655967","0.174779181373924","0.305536577938009"
"Grosse Sorgen","2008","(noch) kein Abschluss","Staedtischer Raum","81","0.285536057737886","0.240003418066573","0.331068697409199"
"Grosse Sorgen","2008","AkademikerIn","Laendlicher Raum","174","0.155031988925291","0.134747425936697","0.175316551913885"
"Grosse Sorgen","2008","AkademikerIn","Staedtischer Raum","313","0.131217198763019","0.119053848195224","0.143380549330813"
"Grosse Sorgen","2008","Hauptschule","Laendlicher Raum","572","0.230310057269896","0.213665528303042","0.24695458623675"
