year,bula_h,pgisced97,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.48626,381,813,0.45188,0.52064
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.29741,40,85,0.19965,0.39517
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.49882,45,85,0.39190,0.60575
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.42183,48,116,0.33157,0.51210
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.52126,68,116,0.42996,0.61256
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.25132,74,233,0.19550,0.30713
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.66321,159,233,0.60240,0.72403
1999,Hesse,Lower Secondary Level,Not concerned at all,0.49303,38,38,0.33193,0.65412
1999,Hesse,Upper Secondary Level,Very concerned,0.13921,31,264,0.09737,0.18105
1999,Hesse,Upper Secondary Level,Somewhat concerned,0.33926,93,264,0.28204,0.39648
1999,Hesse,Upper Secondary Level,Not concerned at all,0.52153,140,264,0.46116,0.58190
1999,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.32179,37,91,0.22527,0.41830
1999,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.63022,54,91,0.53049,0.72996
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.47113,37,75,0.35740,0.58486
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.47421,38,75,0.36044,0.58798
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.12637,31,235,0.08379,0.16894
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.31546,79,235,0.25592,0.37500
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.55817,125,235,0.49454,0.62180
1999,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.48980,32,32,0.31382,0.66578
1999,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.16906,39,215,0.11885,0.21928
1999,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.44302,98,215,0.37646,0.50957
1999,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.38792,78,215,0.32263,0.45321
1999,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.12435,62,481,0.09483,0.15387
1999,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.41510,211,481,0.37102,0.45918
1999,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.46055,208,481,0.41595,0.50514
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.57968,44,44,0.43214,0.72722
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.32724,33,106,0.23749,0.41698
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.60821,73,106,0.51484,0.70158
1999,Bavaria,Lower Secondary Level,Somewhat concerned,0.38483,75,167,0.31081,0.45885
1999,Bavaria,Lower Secondary Level,Not concerned at all,0.52633,92,167,0.45038,0.60229
1999,Bavaria,Upper Secondary Level,Very concerned,0.08386,52,603,0.06172,0.10600
1999,Bavaria,Upper Secondary Level,Somewhat concerned,0.36918,232,603,0.33063,0.40773
1999,Bavaria,Upper Secondary Level,Not concerned at all,0.54696,319,603,0.50719,0.58673
1999,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.55608,42,42,0.40400,0.70817
1999,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.30435,49,144,0.22893,0.37977
1999,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.60034,95,144,0.52005,0.68062
1999,Berlin,Upper Secondary Level,Somewhat concerned,0.51506,61,102,0.41759,0.61253
1999,Berlin,Upper Secondary Level,Not concerned at all,0.31987,41,102,0.22890,0.41083
1999,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.51418,50,82,0.40533,0.62302
1999,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.38831,32,82,0.28217,0.49445
1999,Brandenburg,Upper Secondary Level,Very concerned,0.25554,49,171,0.18997,0.32110
1999,Brandenburg,Upper Secondary Level,Somewhat concerned,0.51580,88,171,0.44068,0.59093
1999,Brandenburg,Upper Secondary Level,Not concerned at all,0.22866,34,171,0.16553,0.29179
1999,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.50885,50,50,0.36887,0.64883
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.29625,39,130,0.21746,0.37505
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.35960,54,130,0.27678,0.44241
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.34415,37,130,0.26217,0.42614
1999,Saxony,Upper Secondary Level,Very concerned,0.26362,95,368,0.21854,0.30870
1999,Saxony,Upper Secondary Level,Somewhat concerned,0.51159,185,368,0.46045,0.56273
1999,Saxony,Upper Secondary Level,Not concerned at all,0.22479,88,368,0.18208,0.26750
1999,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.53860,91,137,0.45482,0.62238
1999,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.28555,46,137,0.20964,0.36147
1999,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.25039,54,197,0.18973,0.31104
1999,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.53608,97,197,0.46626,0.60589
1999,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.21354,46,197,0.15617,0.27091
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.59380,63,63,0.47155,0.71605
1999,Thuringa,Upper Secondary Level,Very concerned,0.17602,48,245,0.12824,0.22381
1999,Thuringa,Upper Secondary Level,Somewhat concerned,0.57349,148,245,0.51144,0.63555
1999,Thuringa,Upper Secondary Level,Not concerned at all,0.25048,49,245,0.19612,0.30485
1999,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.59289,60,60,0.46752,0.71825
2000,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.34483,77,215,0.28115,0.40852
2000,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.55602,138,215,0.48945,0.62259
2000,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.61640,50,50,0.48025,0.75255
2000,Hamburg,Upper Secondary Level,Somewhat concerned,0.37131,32,69,0.25647,0.48614
2000,Hamburg,Upper Secondary Level,Not concerned at all,0.45630,37,69,0.33791,0.57468
2000,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.53172,59,98,0.43242,0.63103
2000,Lower Saxony,Lower Secondary Level,Not concerned at all,0.37580,39,98,0.27941,0.47218
2000,Lower Saxony,Upper Secondary Level,Very concerned,0.12367,82,685,0.09900,0.14834
2000,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.36238,252,685,0.32636,0.39841
2000,Lower Saxony,Upper Secondary Level,Not concerned at all,0.51395,351,685,0.47649,0.55141
2000,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.56721,35,35,0.40067,0.73376
2000,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.32473,31,78,0.22014,0.42933
2000,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.54810,47,78,0.43694,0.65927
2000,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.34427,59,165,0.27155,0.41699
2000,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.61394,106,165,0.53943,0.68845
2000,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.16959,50,320,0.12841,0.21077
2000,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.46980,152,320,0.41503,0.52457
2000,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.36061,118,320,0.30791,0.41330
2000,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.13422,204,1464,0.11676,0.15169
2000,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.37705,537,1464,0.35222,0.40189
2000,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.48872,723,1464,0.46311,0.51434
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.34846,97,226,0.28620,0.41073
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.56497,129,226,0.50019,0.62974
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.36753,99,248,0.30740,0.42766
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.52898,149,248,0.46673,0.59123
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.08047,41,513,0.05690,0.10403
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.28180,154,513,0.24283,0.32077
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.63773,318,513,0.59610,0.67937
2000,Hesse,Lower Secondary Level,Somewhat concerned,0.42466,43,95,0.32474,0.52459
2000,Hesse,Lower Secondary Level,Not concerned at all,0.46603,52,95,0.36518,0.56688
2000,Hesse,Upper Secondary Level,Very concerned,0.12570,63,487,0.09622,0.15517
2000,Hesse,Upper Secondary Level,Somewhat concerned,0.33398,168,487,0.29205,0.37591
2000,Hesse,Upper Secondary Level,Not concerned at all,0.54032,256,487,0.49601,0.58463
2000,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.46488,31,31,0.28640,0.64336
2000,Hesse,First Stage of Tertiary Education,Not concerned at all,0.54716,38,38,0.38677,0.70755
2000,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.32018,66,194,0.25436,0.38600
2000,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.62241,128,194,0.55402,0.69081
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.39122,41,88,0.28867,0.49377
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.46098,47,88,0.35623,0.56573
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.13353,62,445,0.10189,0.16517
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.35818,158,445,0.31358,0.40277
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.50830,225,445,0.46179,0.55480
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.39381,31,76,0.28323,0.50439
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not concerned at all,0.53113,45,76,0.41819,0.64407
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.36362,33,90,0.26368,0.46356
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.52142,57,90,0.41764,0.62520
2000,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.17073,42,261,0.12499,0.21647
2000,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.42248,119,261,0.36244,0.48253
2000,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.40679,100,261,0.34708,0.46650
2000,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.09839,86,825,0.07805,0.11872
2000,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.35925,307,825,0.32650,0.39201
2000,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.54236,432,825,0.50834,0.57638
2000,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.48929,35,35,0.32126,0.65732
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.37781,62,161,0.30268,0.45293
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.56089,99,161,0.48399,0.63778
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.34073,87,254,0.28233,0.39913
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.62464,167,254,0.56498,0.68431
2000,Bavaria,Lower Secondary Level,Very concerned,0.11397,32,246,0.07418,0.15376
2000,Bavaria,Lower Secondary Level,Somewhat concerned,0.35680,96,246,0.29682,0.41679
2000,Bavaria,Lower Secondary Level,Not concerned at all,0.52923,118,246,0.46673,0.59173
2000,Bavaria,Upper Secondary Level,Very concerned,0.10021,111,1169,0.08299,0.11743
2000,Bavaria,Upper Secondary Level,Somewhat concerned,0.34697,420,1169,0.31967,0.37426
2000,Bavaria,Upper Secondary Level,Not concerned at all,0.55282,638,1169,0.52431,0.58134
2000,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.60155,52,52,0.46718,0.73592
2000,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.26317,51,150,0.19247,0.33388
2000,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.62137,99,150,0.54349,0.69925
2000,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.35549,108,322,0.30313,0.40785
2000,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.61043,214,322,0.55708,0.66378
2000,Berlin,Upper Secondary Level,Very concerned,0.24113,47,184,0.17915,0.30310
2000,Berlin,Upper Secondary Level,Somewhat concerned,0.41425,78,184,0.34288,0.48562
2000,Berlin,Upper Secondary Level,Not concerned at all,0.34462,59,184,0.27576,0.41348
2000,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.45025,72,133,0.36538,0.53513
2000,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.40642,61,133,0.32263,0.49021
2000,Brandenburg,Upper Secondary Level,Very concerned,0.33628,87,268,0.27961,0.39295
2000,Brandenburg,Upper Secondary Level,Somewhat concerned,0.41742,122,268,0.35827,0.47658
2000,Brandenburg,Upper Secondary Level,Not concerned at all,0.24629,59,268,0.19461,0.29797
2000,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.21230,37,174,0.15136,0.27323
2000,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.48031,82,174,0.40586,0.55476
2000,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.30740,55,174,0.23864,0.37615
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.25568,47,186,0.19281,0.31854
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.47453,89,186,0.40257,0.54649
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.26979,50,186,0.20583,0.33375
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.41025,36,74,0.29741,0.52308
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.48958,38,74,0.37491,0.60426
2000,Saxony,Upper Secondary Level,Very concerned,0.29603,144,522,0.25683,0.33523
2000,Saxony,Upper Secondary Level,Somewhat concerned,0.43072,236,522,0.38819,0.47324
2000,Saxony,Upper Secondary Level,Not concerned at all,0.27326,142,522,0.23499,0.31153
2000,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.54093,51,51,0.40280,0.67906
2000,Saxony,Second Stage of Tertiary Education,Very concerned,0.14900,39,259,0.10555,0.19245
2000,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.47380,130,259,0.41287,0.53473
2000,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.37720,90,259,0.31806,0.43634
2000,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.30159,79,271,0.24684,0.35633
2000,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.49267,129,271,0.43304,0.55231
2000,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.20574,63,271,0.15752,0.25396
2000,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.46778,31,31,0.28923,0.64634
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.20522,32,160,0.14245,0.26800
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.51725,81,160,0.43957,0.59492
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.27753,47,160,0.20793,0.34713
2000,Thuringa,Upper Secondary Level,Very concerned,0.24971,92,372,0.20567,0.29376
2000,Thuringa,Upper Secondary Level,Somewhat concerned,0.49797,189,372,0.44709,0.54885
2000,Thuringa,Upper Secondary Level,Not concerned at all,0.25232,91,372,0.20812,0.29652
2000,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.55490,70,109,0.46117,0.64863
2000,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.35024,39,109,0.26027,0.44021
2001,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.25217,56,205,0.19258,0.31176
2001,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.69150,149,205,0.62811,0.75488
2001,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.64754,43,43,0.50305,0.79202
2001,Hamburg,Upper Secondary Level,Not concerned at all,0.54625,39,39,0.38795,0.70454
2001,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.32199,33,88,0.22381,0.42018
2001,Lower Saxony,Lower Secondary Level,Not concerned at all,0.53261,55,88,0.42777,0.63745
2001,Lower Saxony,Upper Secondary Level,Very concerned,0.08603,48,603,0.06363,0.10843
2001,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.34135,204,603,0.30347,0.37923
2001,Lower Saxony,Upper Secondary Level,Not concerned at all,0.57262,351,603,0.53310,0.61214
2001,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.67310,38,38,0.52195,0.82425
2001,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.60073,46,46,0.45764,0.74383
2001,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.29108,55,167,0.22197,0.36018
2001,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.64917,112,167,0.57657,0.72177
2001,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.19335,56,295,0.14821,0.23849
2001,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.36822,112,295,0.31309,0.42335
2001,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.43843,127,295,0.38171,0.49515
2001,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.09052,128,1324,0.07506,0.10598
2001,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.33533,440,1324,0.30989,0.36077
2001,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.57415,756,1324,0.54751,0.60080
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.36561,86,211,0.30048,0.43075
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.55956,125,211,0.49241,0.62670
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.35448,83,225,0.29184,0.41712
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.57017,142,225,0.50534,0.63500
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.31681,145,453,0.27392,0.35970
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.63658,308,453,0.59224,0.68093
2001,Hesse,Lower Secondary Level,Not concerned at all,0.53313,51,51,0.39485,0.67142
2001,Hesse,Upper Secondary Level,Very concerned,0.09250,42,459,0.06597,0.11904
2001,Hesse,Upper Secondary Level,Somewhat concerned,0.32969,155,459,0.28664,0.37274
2001,Hesse,Upper Secondary Level,Not concerned at all,0.57781,262,459,0.53257,0.62304
2001,Hesse,Post-secondary Non-tertiary Level,Not concerned at all,0.63253,50,50,0.49753,0.76752
2001,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.30740,58,169,0.23762,0.37717
2001,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.64123,111,169,0.56870,0.71376
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.73481,57,57,0.61919,0.85043
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.08431,34,421,0.05774,0.11089
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.34961,147,421,0.30401,0.39522
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.56607,240,421,0.51867,0.61347
2001,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not concerned at all,0.53636,39,39,0.37781,0.69492
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.31915,33,92,0.22337,0.41493
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.56428,59,92,0.46240,0.66616
2001,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.32924,100,222,0.26728,0.39120
2001,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.54569,122,222,0.48005,0.61134
2001,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.09952,72,768,0.07833,0.12071
2001,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.34075,289,768,0.30721,0.37429
2001,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.55973,407,768,0.52460,0.59486
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.46358,34,77,0.35146,0.57569
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.51509,43,77,0.40272,0.62745
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.35380,57,152,0.27753,0.43007
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.59644,95,152,0.51819,0.67469
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.31540,78,242,0.25673,0.37407
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.64814,164,242,0.58784,0.70843
2001,Bavaria,Lower Secondary Level,Somewhat concerned,0.34220,72,202,0.27661,0.40780
2001,Bavaria,Lower Secondary Level,Not concerned at all,0.55634,130,202,0.48766,0.62502
2001,Bavaria,Upper Secondary Level,Very concerned,0.07731,75,1045,0.06111,0.09351
2001,Bavaria,Upper Secondary Level,Somewhat concerned,0.31541,333,1045,0.28722,0.34360
2001,Bavaria,Upper Secondary Level,Not concerned at all,0.60728,637,1045,0.57766,0.63691
2001,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.69566,57,57,0.57514,0.81617
2001,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.31026,46,137,0.23252,0.38801
2001,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.64065,91,137,0.56001,0.72129
2001,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.26775,80,294,0.21705,0.31845
2001,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.70104,214,294,0.64862,0.75346
2001,Berlin,Upper Secondary Level,Very concerned,0.20488,39,197,0.14837,0.26139
2001,Berlin,Upper Secondary Level,Somewhat concerned,0.39802,80,197,0.32950,0.46655
2001,Berlin,Upper Secondary Level,Not concerned at all,0.39710,78,197,0.32859,0.46560
2001,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.38286,61,132,0.29962,0.46610
2001,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.47854,71,132,0.39300,0.56409
2001,Brandenburg,Upper Secondary Level,Very concerned,0.31337,76,253,0.25610,0.37065
2001,Brandenburg,Upper Secondary Level,Somewhat concerned,0.45328,122,253,0.39182,0.51474
2001,Brandenburg,Upper Secondary Level,Not concerned at all,0.23335,55,253,0.18112,0.28557
2001,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.43463,69,134,0.35038,0.51887
2001,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.42597,65,134,0.34193,0.51001
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.25344,39,170,0.18786,0.31902
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.50056,87,170,0.42518,0.57595
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.24600,44,170,0.18106,0.31093
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.36317,32,69,0.24886,0.47747
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.44916,37,69,0.33093,0.56739
2001,Saxony,Upper Secondary Level,Very concerned,0.25627,119,480,0.21717,0.29537
2001,Saxony,Upper Secondary Level,Somewhat concerned,0.44492,216,480,0.40042,0.48943
2001,Saxony,Upper Secondary Level,Not concerned at all,0.29881,145,480,0.25782,0.33980
2001,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.49795,41,41,0.34300,0.65290
2001,Saxony,Second Stage of Tertiary Education,Very concerned,0.13563,31,247,0.09284,0.17842
2001,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.45979,123,247,0.39751,0.52208
2001,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.40458,93,247,0.34324,0.46591
2001,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.18981,48,252,0.14130,0.23833
2001,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.54788,136,252,0.48631,0.60945
2001,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.26231,68,252,0.20789,0.31673
2001,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.62419,36,36,0.46374,0.78465
2001,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.49746,80,129,0.41084,0.58408
2001,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.32601,49,129,0.24481,0.40722
2001,Thuringa,Upper Secondary Level,Very concerned,0.28064,94,342,0.23295,0.32832
2001,Thuringa,Upper Secondary Level,Somewhat concerned,0.44030,166,342,0.38761,0.49300
2001,Thuringa,Upper Secondary Level,Not concerned at all,0.27906,82,342,0.23145,0.32667
2001,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.37517,50,98,0.27882,0.47152
2001,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.51201,48,98,0.41253,0.61148
2002,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.33509,70,213,0.27155,0.39864
2002,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.56607,143,213,0.49935,0.63279
2002,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.59725,66,66,0.47802,0.71649
2002,Hamburg,Upper Secondary Level,Somewhat concerned,0.51142,39,81,0.40188,0.62096
2002,Hamburg,Upper Secondary Level,Not concerned at all,0.40850,42,81,0.30079,0.51622
2002,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.55303,49,49,0.41237,0.69368
2002,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.29805,32,77,0.19521,0.40088
2002,Lower Saxony,Lower Secondary Level,Not concerned at all,0.42871,45,77,0.31744,0.53997
2002,Lower Saxony,Upper Secondary Level,Very concerned,0.10990,63,612,0.08510,0.13470
2002,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.37744,224,612,0.33900,0.41587
2002,Lower Saxony,Upper Secondary Level,Not concerned at all,0.51266,325,612,0.47303,0.55230
2002,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.56195,37,37,0.39988,0.72403
2002,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.39922,35,80,0.29123,0.50722
2002,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.50580,45,80,0.39555,0.61605
2002,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.35429,62,223,0.29137,0.41721
