,Unnamed: 0,year,bula_h,regtyp,plh0042,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1315,1315,2009,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.44313,45,10007,0.30843,0.5697
1316,1316,2009,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.55687,57,10007,0.40954,0.70074
1317,1317,2009,Bavaria,Urban regions,Very concerned,0.15584,96,10007,0.12665,0.18883
1318,1318,2009,Bavaria,Urban regions,Somewhat concerned,0.41108,272,10007,0.36431,0.46785
1319,1319,2009,Bavaria,Urban regions,Not concerned at all,0.43309,348,10007,0.38669,0.49606
1320,1320,2009,Bavaria,Rural regions,Very concerned,0.16276,118,10007,0.13533,0.19246
1321,1321,2009,Bavaria,Rural regions,Somewhat concerned,0.3872,338,10007,0.34261,0.42573
1322,1322,2009,Bavaria,Rural regions,Not concerned at all,0.45004,390,10007,0.40526,0.50487
1323,1323,2009,Berlin,Urban regions,Very concerned,0.14058,61,10007,0.11429,0.17534
1324,1324,2009,Berlin,Urban regions,Somewhat concerned,0.42696,161,10007,0.35899,0.49575
1325,1325,2009,Berlin,Urban regions,Not concerned at all,0.43247,168,10007,0.37798,0.51354
1326,1326,2009,Brandenburg,Rural regions,Very concerned,0.24663,65,10007,0.18284,0.30488
1327,1327,2009,Brandenburg,Rural regions,Somewhat concerned,0.43502,167,10007,0.37582,0.50996
1328,1328,2009,Brandenburg,Rural regions,Not concerned at all,0.31835,120,10007,0.265,0.40521
1329,1329,2009,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.26103,47,10007,0.19434,0.3408
1330,1330,2009,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.33498,94,10007,0.27996,0.38909
1331,1331,2009,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.40399,85,10007,0.32365,0.4847
1332,1332,2009,Saxony,Urban regions,Very concerned,0.20651,54,10007,0.14243,0.28363
1333,1333,2009,Saxony,Urban regions,Somewhat concerned,0.5155,185,10007,0.43741,0.60822
1334,1334,2009,Saxony,Urban regions,Not concerned at all,0.27799,141,10007,0.24129,0.31782
1335,1335,2009,Saxony,Rural regions,Very concerned,0.21217,80,10007,0.16774,0.26574
1336,1336,2009,Saxony,Rural regions,Somewhat concerned,0.42991,179,10007,0.37006,0.49731
1337,1337,2009,Saxony,Rural regions,Not concerned at all,0.35792,136,10007,0.27814,0.44955
1338,1338,2009,Saxony-Anhalt,Urban regions,Somewhat concerned,1.0,36,10007,0.73395,1.30898
1339,1339,2009,Saxony-Anhalt,Rural regions,Very concerned,0.22142,72,10007,0.17375,0.29485
1340,1340,2009,Saxony-Anhalt,Rural regions,Somewhat concerned,0.48756,181,10007,0.41103,0.56915
1341,1341,2009,Saxony-Anhalt,Rural regions,Not concerned at all,0.29102,96,10007,0.23138,0.36157
1342,1342,2009,Thuringa,Urban regions,Somewhat concerned,0.4572,53,10007,0.3383,0.59251
1343,1343,2009,Thuringa,Urban regions,Not concerned at all,0.5428,47,10007,0.37713,0.75103
1344,1344,2009,Thuringa,Rural regions,Very concerned,0.23674,68,10007,0.17689,0.30052
1345,1345,2009,Thuringa,Rural regions,Somewhat concerned,0.49506,139,10007,0.40893,0.60058
1346,1346,2009,Thuringa,Rural regions,Not concerned at all,0.2682,96,10007,0.22521,0.32075
1347,1347,2010,Schleswig-Holstein,Urban regions,Somewhat concerned,0.47218,55,13917,0.33876,0.61716
1348,1348,2010,Schleswig-Holstein,Urban regions,Not concerned at all,0.52782,68,13917,0.41468,0.68657
1349,1349,2010,Schleswig-Holstein,Rural regions,Very concerned,0.10664,34,13917,0.06625,0.1483
1350,1350,2010,Schleswig-Holstein,Rural regions,Somewhat concerned,0.40425,97,13917,0.3199,0.52537
1351,1351,2010,Schleswig-Holstein,Rural regions,Not concerned at all,0.48911,135,13917,0.37076,0.61194
1352,1352,2010,Hamburg,Urban regions,Somewhat concerned,0.46,96,13917,0.34972,0.57429
1353,1353,2010,Hamburg,Urban regions,Not concerned at all,0.54,110,13917,0.42503,0.65713
1354,1354,2010,Lower Saxony,Urban regions,Very concerned,0.11068,83,13917,0.09005,0.13335
1355,1355,2010,Lower Saxony,Urban regions,Somewhat concerned,0.34074,192,13917,0.28934,0.40305
1356,1356,2010,Lower Saxony,Urban regions,Not concerned at all,0.54858,313,13917,0.48336,0.60874
1357,1357,2010,Lower Saxony,Rural regions,Very concerned,0.12947,102,13917,0.09192,0.16954
1358,1358,2010,Lower Saxony,Rural regions,Somewhat concerned,0.35987,238,13917,0.29546,0.42492
1359,1359,2010,Lower Saxony,Rural regions,Not concerned at all,0.51066,356,13917,0.45632,0.57819
1360,1360,2010,Bremen,Urban regions,Not concerned at all,1.0,49,13917,0.56041,1.55382
1361,1361,2010,North Rhine-Westphalia,Urban regions,Very concerned,0.16398,449,13917,0.14595,0.18262
1362,1362,2010,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.35025,981,13917,0.32519,0.37422
1363,1363,2010,North Rhine-Westphalia,Urban regions,Not concerned at all,0.48577,1369,13917,0.4593,0.5171
1364,1364,2010,Hesse,Urban regions,Very concerned,0.16511,139,13917,0.13677,0.19949
1365,1365,2010,Hesse,Urban regions,Somewhat concerned,0.35949,299,13917,0.31476,0.41033
1366,1366,2010,Hesse,Urban regions,Not concerned at all,0.4754,403,13917,0.42089,0.52951
1367,1367,2010,Hesse,Rural regions,Very concerned,0.17401,31,13917,0.11264,0.25348
1368,1368,2010,Hesse,Rural regions,Somewhat concerned,0.36626,60,13917,0.26388,0.47003
1369,1369,2010,Hesse,Rural regions,Not concerned at all,0.45972,98,13917,0.38131,0.56755
1370,1370,2010,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.1496,88,13917,0.11168,0.19869
1371,1371,2010,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.34087,205,13917,0.29707,0.39523
1372,1372,2010,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.50953,281,13917,0.45824,0.58365
1373,1373,2010,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.12673,31,13917,0.07199,0.19842
1374,1374,2010,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.37858,72,13917,0.29661,0.47689
1375,1375,2010,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.4947,118,13917,0.39725,0.58771
1376,1376,2010,Baden-Wuerttemberg,Urban regions,Very concerned,0.14778,228,13917,0.12385,0.17259
1377,1377,2010,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.39414,570,13917,0.35668,0.43428
1378,1378,2010,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.45808,820,13917,0.41627,0.49893
1379,1379,2010,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.40177,59,13917,0.28865,0.5331
1380,1380,2010,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.59823,104,13917,0.44561,0.77587
1381,1381,2010,Bavaria,Urban regions,Very concerned,0.11556,120,13917,0.08912,0.15016
1382,1382,2010,Bavaria,Urban regions,Somewhat concerned,0.40755,326,13917,0.34995,0.46626
1383,1383,2010,Bavaria,Urban regions,Not concerned at all,0.47689,495,13917,0.43247,0.53016
1384,1384,2010,Bavaria,Rural regions,Very concerned,0.16146,203,13917,0.13024,0.19843
1385,1385,2010,Bavaria,Rural regions,Somewhat concerned,0.37928,479,13917,0.34208,0.42532
1386,1386,2010,Bavaria,Rural regions,Not concerned at all,0.45925,623,13917,0.41264,0.50754
1387,1387,2010,Berlin,Urban regions,Very concerned,0.19491,91,13917,0.14352,0.24367
1388,1388,2010,Berlin,Urban regions,Somewhat concerned,0.38999,197,13917,0.33387,0.45083
1389,1389,2010,Berlin,Urban regions,Not concerned at all,0.41511,235,13917,0.35072,0.48781
1390,1390,2010,Brandenburg,Rural regions,Very concerned,0.25896,109,13917,0.19451,0.32592
1391,1391,2010,Brandenburg,Rural regions,Somewhat concerned,0.40521,192,13917,0.33955,0.47593
1392,1392,2010,Brandenburg,Rural regions,Not concerned at all,0.33582,163,13917,0.26849,0.40138
1393,1393,2010,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.27374,77,13917,0.20088,0.36025
1394,1394,2010,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.37314,107,13917,0.29265,0.44831
1395,1395,2010,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.35312,113,13917,0.28328,0.42243
1396,1396,2010,Saxony,Urban regions,Very concerned,0.15938,71,13917,0.11308,0.23273
1397,1397,2010,Saxony,Urban regions,Somewhat concerned,0.39941,199,13917,0.32876,0.46773
1398,1398,2010,Saxony,Urban regions,Not concerned at all,0.44121,219,13917,0.3883,0.49321
1399,1399,2010,Saxony,Rural regions,Very concerned,0.24659,113,13917,0.19924,0.30415
1400,1400,2010,Saxony,Rural regions,Somewhat concerned,0.44261,210,13917,0.36652,0.51539
1401,1401,2010,Saxony,Rural regions,Not concerned at all,0.3108,175,13917,0.2556,0.38937
1402,1402,2010,Saxony-Anhalt,Urban regions,Somewhat concerned,0.33892,34,13917,0.24167,0.45597
1403,1403,2010,Saxony-Anhalt,Urban regions,Not concerned at all,0.66108,32,13917,0.38736,1.0245
1404,1404,2010,Saxony-Anhalt,Rural regions,Very concerned,0.31718,127,13917,0.23123,0.41959
1405,1405,2010,Saxony-Anhalt,Rural regions,Somewhat concerned,0.42259,199,13917,0.35992,0.48317
1406,1406,2010,Saxony-Anhalt,Rural regions,Not concerned at all,0.26023,118,13917,0.19633,0.31865
1407,1407,2010,Thuringa,Urban regions,Very concerned,0.11778,36,13917,0.06719,0.18071
1408,1408,2010,Thuringa,Urban regions,Somewhat concerned,0.45587,83,13917,0.32207,0.60658
1409,1409,2010,Thuringa,Urban regions,Not concerned at all,0.42635,74,13917,0.28747,0.61662
1410,1410,2010,Thuringa,Rural regions,Very concerned,0.23889,93,13917,0.18692,0.29769
1411,1411,2010,Thuringa,Rural regions,Somewhat concerned,0.43698,158,13917,0.36076,0.53429
1412,1412,2010,Thuringa,Rural regions,Not concerned at all,0.32412,113,13917,0.26965,0.40028
1413,1413,2011,Schleswig-Holstein,Urban regions,Somewhat concerned,0.3915,57,16202,0.28801,0.51184
1414,1414,2011,Schleswig-Holstein,Urban regions,Not concerned at all,0.6085,99,16202,0.45772,0.77559
1415,1415,2011,Schleswig-Holstein,Rural regions,Somewhat concerned,0.29078,109,16202,0.22648,0.35781
1416,1416,2011,Schleswig-Holstein,Rural regions,Not concerned at all,0.70922,259,16202,0.625,0.79981
1417,1417,2011,Hamburg,Urban regions,Somewhat concerned,0.24226,72,16202,0.18005,0.33326
1418,1418,2011,Hamburg,Urban regions,Not concerned at all,0.75774,157,16202,0.61387,0.92582
1419,1419,2011,Lower Saxony,Urban regions,Very concerned,0.13303,75,16202,0.10223,0.16314
1420,1420,2011,Lower Saxony,Urban regions,Somewhat concerned,0.27035,180,16202,0.22919,0.316
1421,1421,2011,Lower Saxony,Urban regions,Not concerned at all,0.59662,409,16202,0.52267,0.68272
1422,1422,2011,Lower Saxony,Rural regions,Very concerned,0.11759,94,16202,0.09768,0.14032
1423,1423,2011,Lower Saxony,Rural regions,Somewhat concerned,0.31157,284,16202,0.27022,0.35927
1424,1424,2011,Lower Saxony,Rural regions,Not concerned at all,0.57084,492,16202,0.51313,0.63811
1425,1425,2011,Bremen,Urban regions,Not concerned at all,1.0,62,16202,0.68485,1.30036
1426,1426,2011,North Rhine-Westphalia,Urban regions,Very concerned,0.09253,296,16202,0.08185,0.10267
1427,1427,2011,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.3162,967,16202,0.29141,0.34135
1428,1428,2011,North Rhine-Westphalia,Urban regions,Not concerned at all,0.59127,1919,16202,0.56668,0.62805
1429,1429,2011,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.60858,35,16202,0.4684,0.78981
1430,1430,2011,North Rhine-Westphalia,Rural regions,Not concerned at all,0.39142,41,16202,0.27689,0.52851
1431,1431,2011,Hesse,Urban regions,Very concerned,0.09723,90,16202,0.07378,0.12476
1432,1432,2011,Hesse,Urban regions,Somewhat concerned,0.29872,273,16202,0.2619,0.3392
1433,1433,2011,Hesse,Urban regions,Not concerned at all,0.60405,582,16202,0.54364,0.6564
1434,1434,2011,Hesse,Rural regions,Somewhat concerned,0.38376,72,16202,0.29279,0.47959
1435,1435,2011,Hesse,Rural regions,Not concerned at all,0.61624,151,16202,0.50785,0.73622
1436,1436,2011,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.08447,55,16202,0.06466,0.10408
1437,1437,2011,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.33279,213,16202,0.281,0.38775
1438,1438,2011,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.58274,400,16202,0.52328,0.65578
1439,1439,2011,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.36851,91,16202,0.31171,0.44475
1440,1440,2011,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.63149,151,16202,0.50853,0.78551
1441,1441,2011,Baden-Wuerttemberg,Urban regions,Very concerned,0.08153,161,16202,0.06764,0.09585
1442,1442,2011,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.29345,528,16202,0.2617,0.32523
1443,1443,2011,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.62502,1233,16202,0.58647,0.66788
1444,1444,2011,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.36615,70,16202,0.24303,0.52037
1445,1445,2011,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.63385,159,16202,0.52378,0.73388
1446,1446,2011,Bavaria,Urban regions,Very concerned,0.05753,63,16202,0.04211,0.07789
1447,1447,2011,Bavaria,Urban regions,Somewhat concerned,0.28529,308,16202,0.25373,0.32381
1448,1448,2011,Bavaria,Urban regions,Not concerned at all,0.65718,759,16202,0.60664,0.71056
1449,1449,2011,Bavaria,Rural regions,Very concerned,0.07946,127,16202,0.05861,0.0994
1450,1450,2011,Bavaria,Rural regions,Somewhat concerned,0.32245,482,16202,0.2857,0.36395
1451,1451,2011,Bavaria,Rural regions,Not concerned at all,0.59809,974,16202,0.54228,0.64834
1452,1452,2011,Berlin,Urban regions,Very concerned,0.13174,69,16202,0.10531,0.1665
1453,1453,2011,Berlin,Urban regions,Somewhat concerned,0.32388,199,16202,0.27579,0.36413
1454,1454,2011,Berlin,Urban regions,Not concerned at all,0.54438,295,16202,0.46814,0.60922
1455,1455,2011,Brandenburg,Rural regions,Very concerned,0.20474,84,16202,0.15227,0.26066
1456,1456,2011,Brandenburg,Rural regions,Somewhat concerned,0.39117,203,16202,0.33103,0.45299
1457,1457,2011,Brandenburg,Rural regions,Not concerned at all,0.40409,252,16202,0.35001,0.45332
1458,1458,2011,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.11178,37,16202,0.07621,0.15731
1459,1459,2011,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.42859,121,16202,0.33444,0.53211
1460,1460,2011,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.45963,146,16202,0.39795,0.53914
1461,1461,2011,Saxony,Urban regions,Very concerned,0.13748,53,16202,0.08989,0.19046
1462,1462,2011,Saxony,Urban regions,Somewhat concerned,0.37128,199,16202,0.31363,0.45072
1463,1463,2011,Saxony,Urban regions,Not concerned at all,0.49124,287,16202,0.43666,0.55023
1464,1464,2011,Saxony,Rural regions,Very concerned,0.12394,65,16202,0.09457,0.15541
1465,1465,2011,Saxony,Rural regions,Somewhat concerned,0.43952,215,16202,0.36879,0.51569
1466,1466,2011,Saxony,Rural regions,Not concerned at all,0.43655,233,16202,0.37919,0.5007
1467,1467,2011,Saxony-Anhalt,Urban regions,Somewhat concerned,0.4489,40,16202,0.31203,0.57346
1468,1468,2011,Saxony-Anhalt,Urban regions,Not concerned at all,0.5511,43,16202,0.42856,0.69077
1469,1469,2011,Saxony-Anhalt,Rural regions,Very concerned,0.14401,81,16202,0.10423,0.19496
1470,1470,2011,Saxony-Anhalt,Rural regions,Somewhat concerned,0.44068,202,16202,0.3756,0.5253
1471,1471,2011,Saxony-Anhalt,Rural regions,Not concerned at all,0.41531,213,16202,0.35178,0.4837
1472,1472,2011,Thuringa,Urban regions,Somewhat concerned,0.5039,90,16202,0.36501,0.67352
1473,1473,2011,Thuringa,Urban regions,Not concerned at all,0.4961,113,16202,0.36421,0.63625
1474,1474,2011,Thuringa,Rural regions,Very concerned,0.15078,65,16202,0.12032,0.1874
1475,1475,2011,Thuringa,Rural regions,Somewhat concerned,0.3545,165,16202,0.2975,0.41195
1476,1476,2011,Thuringa,Rural regions,Not concerned at all,0.49472,183,16202,0.42791,0.57059
1477,1477,2012,Schleswig-Holstein,Urban regions,Somewhat concerned,0.3655,50,16135,0.26839,0.48748
1478,1478,2012,Schleswig-Holstein,Urban regions,Not concerned at all,0.6345,106,16135,0.51784,0.78779
1479,1479,2012,Schleswig-Holstein,Rural regions,Very concerned,0.11863,46,16135,0.08415,0.16015
1480,1480,2012,Schleswig-Holstein,Rural regions,Somewhat concerned,0.29357,121,16135,0.23243,0.35999
1481,1481,2012,Schleswig-Holstein,Rural regions,Not concerned at all,0.58779,250,16135,0.51696,0.69028
1482,1482,2012,Hamburg,Urban regions,Somewhat concerned,0.32022,67,16135,0.23321,0.40821
1483,1483,2012,Hamburg,Urban regions,Not concerned at all,0.67978,161,16135,0.56222,0.80614
1484,1484,2012,Lower Saxony,Urban regions,Very concerned,0.14048,73,16135,0.10752,0.17944
1485,1485,2012,Lower Saxony,Urban regions,Somewhat concerned,0.26913,167,16135,0.22916,0.31708
1486,1486,2012,Lower Saxony,Urban regions,Not concerned at all,0.59039,377,16135,0.52131,0.65946
1487,1487,2012,Lower Saxony,Rural regions,Very concerned,0.11407,106,16135,0.0944,0.13908
1488,1488,2012,Lower Saxony,Rural regions,Somewhat concerned,0.28,255,16135,0.24279,0.32549
1489,1489,2012,Lower Saxony,Rural regions,Not concerned at all,0.60593,550,16135,0.5497,0.66605
1490,1490,2012,Bremen,Urban regions,Not concerned at all,1.0,71,16135,0.7278,1.23157
1491,1491,2012,North Rhine-Westphalia,Urban regions,Very concerned,0.11774,332,16135,0.10247,0.13225
1492,1492,2012,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.32519,1008,16135,0.3041,0.34962
1493,1493,2012,North Rhine-Westphalia,Urban regions,Not concerned at all,0.55706,1858,16135,0.5284,0.59062
1494,1494,2012,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.58648,37,16135,0.46723,0.72169
1495,1495,2012,North Rhine-Westphalia,Rural regions,Not concerned at all,0.41352,36,16135,0.2991,0.54223
1496,1496,2012,Hesse,Urban regions,Very concerned,0.08529,79,16135,0.06574,0.10824
1497,1497,2012,Hesse,Urban regions,Somewhat concerned,0.35151,299,16135,0.30559,0.39646
1498,1498,2012,Hesse,Urban regions,Not concerned at all,0.5632,542,16135,0.50432,0.61111
1499,1499,2012,Hesse,Rural regions,Somewhat concerned,0.31234,60,16135,0.22774,0.41043
1500,1500,2012,Hesse,Rural regions,Not concerned at all,0.68766,153,16135,0.60155,0.80089
1501,1501,2012,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.1138,71,16135,0.09229,0.13333
1502,1502,2012,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.33565,227,16135,0.28927,0.39178
1503,1503,2012,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.55055,376,16135,0.48718,0.61756
1504,1504,2012,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.35289,78,16135,0.27667,0.45508
1505,1505,2012,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.64711,145,16135,0.52932,0.77082
1506,1506,2012,Baden-Wuerttemberg,Urban regions,Very concerned,0.10452,158,16135,0.08498,0.12358
1507,1507,2012,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.28532,507,16135,0.25852,0.31496
1508,1508,2012,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.61015,1212,16135,0.57126,0.65398
1509,1509,2012,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.37332,68,16135,0.25198,0.50589
1510,1510,2012,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.62668,141,16135,0.50236,0.76601
1511,1511,2012,Bavaria,Urban regions,Very concerned,0.10634,95,16135,0.08028,0.13494
1512,1512,2012,Bavaria,Urban regions,Somewhat concerned,0.32461,314,16135,0.2834,0.36437
1513,1513,2012,Bavaria,Urban regions,Not concerned at all,0.56905,719,16135,0.52277,0.61854
1514,1514,2012,Bavaria,Rural regions,Very concerned,0.1209,167,16135,0.10421,0.1389
1515,1515,2012,Bavaria,Rural regions,Somewhat concerned,0.28955,436,16135,0.25643,0.32419
1516,1516,2012,Bavaria,Rural regions,Not concerned at all,0.58954,992,16135,0.53661,0.63236
1517,1517,2012,Berlin,Urban regions,Very concerned,0.11078,65,16135,0.0852,0.13606
1518,1518,2012,Berlin,Urban regions,Somewhat concerned,0.33159,208,16135,0.28794,0.38317
1519,1519,2012,Berlin,Urban regions,Not concerned at all,0.55763,312,16135,0.50374,0.62305
