year,bula_h,sampreg,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Berlin,West,Not concerned at all,0.56073,86,138,0.47763,0.64384
1994,Berlin,East,Very concerned,0.22388,37,172,0.16140,0.28636
1994,Berlin,East,Somewhat concerned,0.41479,80,172,0.34095,0.48864
1994,Berlin,East,Not concerned at all,0.36133,55,172,0.28932,0.43333
1994,Brandenburg,East,Very concerned,0.23012,82,343,0.18551,0.27473
1994,Brandenburg,East,Somewhat concerned,0.51547,172,343,0.46250,0.56844
1994,Brandenburg,East,Not concerned at all,0.25441,89,343,0.20825,0.30057
1994,Mecklenburg-Western Pomerania,East,Very concerned,0.21098,46,229,0.15802,0.26394
1994,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.50017,123,229,0.43527,0.56507
1994,Mecklenburg-Western Pomerania,East,Not concerned at all,0.28884,60,229,0.23001,0.34767
1994,Saxony,East,Very concerned,0.23659,135,614,0.20295,0.27023
1994,Saxony,East,Somewhat concerned,0.47853,293,614,0.43898,0.51807
1994,Saxony,East,Not concerned at all,0.28488,186,614,0.24915,0.32061
1994,Saxony-Anhalt,East,Very concerned,0.23361,102,409,0.19255,0.27467
1994,Saxony-Anhalt,East,Somewhat concerned,0.51428,211,409,0.46578,0.56278
1994,Saxony-Anhalt,East,Not concerned at all,0.25211,96,409,0.20997,0.29424
1994,Thuringa,East,Very concerned,0.16860,68,373,0.13056,0.20665
1994,Thuringa,East,Somewhat concerned,0.54410,207,373,0.49349,0.59472
1994,Thuringa,East,Not concerned at all,0.28729,98,373,0.24131,0.33328
1995,Schleswig-Holstein,West,Somewhat concerned,0.31904,51,155,0.24543,0.39266
1995,Schleswig-Holstein,West,Not concerned at all,0.58876,104,155,0.51104,0.66647
1995,Hamburg,West,Not concerned at all,0.58282,47,47,0.44033,0.72532
1995,Lower Saxony,West,Very concerned,0.12861,76,605,0.10191,0.15531
1995,Lower Saxony,West,Somewhat concerned,0.30865,192,605,0.27181,0.34549
1995,Lower Saxony,West,Not concerned at all,0.56274,337,605,0.52318,0.60230
1995,North Rhine-Westphalia,West,Very concerned,0.10832,203,1552,0.09285,0.12378
1995,North Rhine-Westphalia,West,Somewhat concerned,0.32045,519,1552,0.29723,0.34368
1995,North Rhine-Westphalia,West,Not concerned at all,0.57123,830,1552,0.54660,0.59586
1995,Hesse,West,Very concerned,0.10714,60,581,0.08197,0.13231
1995,Hesse,West,Somewhat concerned,0.32441,205,581,0.28631,0.36251
1995,Hesse,West,Not concerned at all,0.56845,316,581,0.52814,0.60876
1995,"Rhineland-Palatinate, Saarland",West,Very concerned,0.08281,40,387,0.05532,0.11030
1995,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.31292,132,387,0.26667,0.35918
1995,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.60427,215,387,0.55548,0.65305
1995,Baden-Wuerttemberg,West,Very concerned,0.09150,133,1129,0.07467,0.10833
1995,Baden-Wuerttemberg,West,Somewhat concerned,0.36270,444,1129,0.33464,0.39076
1995,Baden-Wuerttemberg,West,Not concerned at all,0.54580,552,1129,0.51674,0.57485
1995,Bavaria,West,Very concerned,0.09507,104,1066,0.07745,0.11269
1995,Bavaria,West,Somewhat concerned,0.31722,356,1066,0.28927,0.34518
1995,Bavaria,West,Not concerned at all,0.58770,606,1066,0.55814,0.61727
1995,Berlin,West,Very concerned,0.16579,34,181,0.11146,0.22012
1995,Berlin,West,Somewhat concerned,0.33342,54,181,0.26455,0.40229
1995,Berlin,West,Not concerned at all,0.50078,93,181,0.42774,0.57383
1995,Berlin,East,Somewhat concerned,0.51688,83,128,0.42997,0.60379
1995,Berlin,East,Not concerned at all,0.27848,45,128,0.20052,0.35644
1995,Brandenburg,East,Very concerned,0.26267,100,354,0.21676,0.30858
1995,Brandenburg,East,Somewhat concerned,0.45621,156,354,0.40426,0.50817
1995,Brandenburg,East,Not concerned at all,0.28112,98,354,0.23422,0.32802
1995,Mecklenburg-Western Pomerania,East,Very concerned,0.21016,55,250,0.15955,0.26076
1995,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.45273,117,250,0.39091,0.51456
1995,Mecklenburg-Western Pomerania,East,Not concerned at all,0.33711,78,250,0.27840,0.39583
1995,Saxony,East,Very concerned,0.25920,164,645,0.22536,0.29305
1995,Saxony,East,Somewhat concerned,0.41612,265,645,0.37805,0.45419
1995,Saxony,East,Not concerned at all,0.32468,216,645,0.28852,0.36085
1995,Saxony-Anhalt,East,Very concerned,0.30515,124,419,0.26101,0.34929
1995,Saxony-Anhalt,East,Somewhat concerned,0.39195,177,419,0.34515,0.43875
1995,Saxony-Anhalt,East,Not concerned at all,0.30290,118,419,0.25885,0.34696
1995,Thuringa,East,Very concerned,0.19257,83,399,0.15383,0.23131
1995,Thuringa,East,Somewhat concerned,0.52430,215,399,0.47523,0.57336
1995,Thuringa,East,Not concerned at all,0.28314,101,399,0.23888,0.32740
1996,Schleswig-Holstein,West,Somewhat concerned,0.30332,57,164,0.23275,0.37389
1996,Schleswig-Holstein,West,Not concerned at all,0.58663,107,164,0.51104,0.66223
1996,Hamburg,West,Somewhat concerned,0.47317,32,69,0.35450,0.59184
1996,Hamburg,West,Not concerned at all,0.46746,37,69,0.34887,0.58605
1996,Lower Saxony,West,Very concerned,0.08864,61,607,0.06601,0.11127
1996,Lower Saxony,West,Somewhat concerned,0.30219,194,607,0.26563,0.33875
1996,Lower Saxony,West,Not concerned at all,0.60917,352,607,0.57032,0.64802
1996,North Rhine-Westphalia,West,Very concerned,0.10504,189,1510,0.08957,0.12051
1996,North Rhine-Westphalia,West,Somewhat concerned,0.33480,505,1510,0.31099,0.35861
1996,North Rhine-Westphalia,West,Not concerned at all,0.56016,816,1510,0.53512,0.58521
1996,Hesse,West,Very concerned,0.08111,50,553,0.05834,0.10389
1996,Hesse,West,Somewhat concerned,0.32923,188,553,0.29002,0.36843
1996,Hesse,West,Not concerned at all,0.58966,315,553,0.54862,0.63069
1996,"Rhineland-Palatinate, Saarland",West,Very concerned,0.08868,43,401,0.06082,0.11654
1996,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.31117,130,401,0.26580,0.35654
1996,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.60015,228,401,0.55215,0.64816
1996,Baden-Wuerttemberg,West,Very concerned,0.08335,110,1034,0.06650,0.10021
1996,Baden-Wuerttemberg,West,Somewhat concerned,0.36674,385,1034,0.33736,0.39613
1996,Baden-Wuerttemberg,West,Not concerned at all,0.54990,539,1034,0.51956,0.58024
1996,Bavaria,West,Very concerned,0.10175,101,1044,0.08340,0.12010
1996,Bavaria,West,Somewhat concerned,0.31381,349,1044,0.28565,0.34198
1996,Bavaria,West,Not concerned at all,0.58444,594,1044,0.55453,0.61434
1996,Berlin,West,Somewhat concerned,0.37904,63,143,0.29924,0.45883
1996,Berlin,West,Not concerned at all,0.49161,80,143,0.40938,0.57383
1996,Berlin,East,Very concerned,0.23437,33,147,0.16566,0.30309
1996,Berlin,East,Somewhat concerned,0.47020,65,147,0.38924,0.55116
1996,Berlin,East,Not concerned at all,0.29542,49,147,0.22142,0.36943
1996,Brandenburg,East,Very concerned,0.22435,73,349,0.18052,0.26818
1996,Brandenburg,East,Somewhat concerned,0.44691,165,349,0.39467,0.49914
1996,Brandenburg,East,Not concerned at all,0.32874,111,349,0.27939,0.37810
1996,Mecklenburg-Western Pomerania,East,Very concerned,0.16550,32,235,0.11789,0.21312
1996,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.47697,117,235,0.41297,0.54096
1996,Mecklenburg-Western Pomerania,East,Not concerned at all,0.35753,86,235,0.29612,0.41894
1996,Saxony,East,Very concerned,0.20771,129,650,0.17650,0.23892
1996,Saxony,East,Somewhat concerned,0.46321,295,650,0.42485,0.50158
1996,Saxony,East,Not concerned at all,0.32907,226,650,0.29292,0.36522
1996,Saxony-Anhalt,East,Very concerned,0.20919,84,390,0.16877,0.24961
1996,Saxony-Anhalt,East,Somewhat concerned,0.46729,193,390,0.41771,0.51687
1996,Saxony-Anhalt,East,Not concerned at all,0.32352,113,390,0.27703,0.37001
1996,Thuringa,East,Very concerned,0.19928,78,387,0.15943,0.23913
1996,Thuringa,East,Somewhat concerned,0.46005,189,387,0.41033,0.50977
1996,Thuringa,East,Not concerned at all,0.34067,120,387,0.29339,0.38795
1997,Schleswig-Holstein,West,Somewhat concerned,0.38001,57,146,0.30100,0.45901
1997,Schleswig-Holstein,West,Not concerned at all,0.54883,89,146,0.46784,0.62983
1997,Hamburg,West,Not concerned at all,0.53859,33,33,0.36586,0.71131
1997,Lower Saxony,West,Very concerned,0.13571,76,605,0.10840,0.16302
1997,Lower Saxony,West,Somewhat concerned,0.34450,227,605,0.30660,0.38239
1997,Lower Saxony,West,Not concerned at all,0.51979,302,605,0.47995,0.55964
1997,North Rhine-Westphalia,West,Very concerned,0.13289,234,1499,0.11570,0.15008
1997,North Rhine-Westphalia,West,Somewhat concerned,0.38663,569,1499,0.36197,0.41129
1997,North Rhine-Westphalia,West,Not concerned at all,0.48048,696,1499,0.45517,0.50578
1997,Hesse,West,Very concerned,0.11175,69,491,0.08385,0.13964
1997,Hesse,West,Somewhat concerned,0.42582,198,491,0.38204,0.46961
1997,Hesse,West,Not concerned at all,0.46243,224,491,0.41828,0.50657
1997,"Rhineland-Palatinate, Saarland",West,Very concerned,0.08575,41,401,0.05831,0.11319
1997,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.38887,161,401,0.34109,0.43664
1997,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.52538,199,401,0.47645,0.57432
1997,Baden-Wuerttemberg,West,Very concerned,0.13293,173,1018,0.11206,0.15380
1997,Baden-Wuerttemberg,West,Somewhat concerned,0.46535,464,1018,0.43469,0.49600
1997,Baden-Wuerttemberg,West,Not concerned at all,0.40172,381,1018,0.37159,0.43185
1997,Bavaria,West,Very concerned,0.12079,126,991,0.10049,0.14109
1997,Bavaria,West,Somewhat concerned,0.39356,404,991,0.36313,0.42399
1997,Bavaria,West,Not concerned at all,0.48565,461,991,0.45451,0.51678
1997,Berlin,West,Somewhat concerned,0.44982,72,125,0.36226,0.53739
1997,Berlin,West,Not concerned at all,0.37806,53,125,0.29271,0.46341
1997,Berlin,East,Very concerned,0.25737,35,143,0.18547,0.32928
1997,Berlin,East,Somewhat concerned,0.43690,65,143,0.35532,0.51848
1997,Berlin,East,Not concerned at all,0.30573,43,143,0.22995,0.38150
1997,Brandenburg,East,Very concerned,0.26111,99,359,0.21561,0.30661
1997,Brandenburg,East,Somewhat concerned,0.45973,167,359,0.40811,0.51136
1997,Brandenburg,East,Not concerned at all,0.27916,93,359,0.23269,0.32563
1997,Mecklenburg-Western Pomerania,East,Very concerned,0.19254,46,226,0.14102,0.24406
1997,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.48665,112,226,0.42134,0.55196
1997,Mecklenburg-Western Pomerania,East,Not concerned at all,0.32081,68,226,0.25981,0.38180
1997,Saxony,East,Very concerned,0.24358,147,628,0.20999,0.27718
1997,Saxony,East,Somewhat concerned,0.49213,313,628,0.45300,0.53126
1997,Saxony,East,Not concerned at all,0.26428,168,628,0.22977,0.29880
1997,Saxony-Anhalt,East,Very concerned,0.26133,103,368,0.21638,0.30628
1997,Saxony-Anhalt,East,Somewhat concerned,0.56945,203,368,0.51879,0.62011
1997,Saxony-Anhalt,East,Not concerned at all,0.16921,62,368,0.13085,0.20757
1997,Thuringa,East,Very concerned,0.22654,95,386,0.18473,0.26836
1997,Thuringa,East,Somewhat concerned,0.56360,217,386,0.51406,0.61314
1997,Thuringa,East,Not concerned at all,0.20986,74,386,0.16918,0.25054
1998,Schleswig-Holstein,West,Somewhat concerned,0.33868,73,186,0.27048,0.40688
1998,Schleswig-Holstein,West,Not concerned at all,0.52279,113,186,0.45081,0.59477
1998,Hamburg,West,Somewhat concerned,0.38867,34,74,0.27685,0.50049
1998,Hamburg,West,Not concerned at all,0.47659,40,74,0.36202,0.59117
1998,Lower Saxony,West,Very concerned,0.13264,97,713,0.10773,0.15755
1998,Lower Saxony,West,Somewhat concerned,0.31689,247,713,0.28271,0.35106
1998,Lower Saxony,West,Not concerned at all,0.55047,369,713,0.51393,0.58701
1998,North Rhine-Westphalia,West,Very concerned,0.14122,258,1645,0.12438,0.15805
1998,North Rhine-Westphalia,West,Somewhat concerned,0.36474,612,1645,0.34147,0.38801
1998,North Rhine-Westphalia,West,Not concerned at all,0.49404,775,1645,0.46987,0.51821
1998,Hesse,West,Very concerned,0.09149,62,540,0.06715,0.11583
1998,Hesse,West,Somewhat concerned,0.34749,196,540,0.30729,0.38769
1998,Hesse,West,Not concerned at all,0.56102,282,540,0.51912,0.60291
1998,"Rhineland-Palatinate, Saarland",West,Very concerned,0.11337,59,448,0.08398,0.14277
1998,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.37448,172,448,0.32961,0.41935
1998,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.51215,217,448,0.46581,0.55849
1998,Baden-Wuerttemberg,West,Very concerned,0.12812,148,1073,0.10812,0.14813
1998,Baden-Wuerttemberg,West,Somewhat concerned,0.36555,418,1073,0.33672,0.39438
1998,Baden-Wuerttemberg,West,Not concerned at all,0.50633,507,1073,0.47640,0.53626
1998,Bavaria,West,Very concerned,0.11789,128,1105,0.09887,0.13692
1998,Bavaria,West,Somewhat concerned,0.34212,394,1105,0.31413,0.37010
1998,Bavaria,West,Not concerned at all,0.53999,583,1105,0.51059,0.56939
1998,Berlin,West,Very concerned,0.27266,48,173,0.20611,0.33922
1998,Berlin,West,Somewhat concerned,0.39039,70,173,0.31749,0.46330
1998,Berlin,West,Not concerned at all,0.33695,55,173,0.26631,0.40758
1998,Berlin,East,Very concerned,0.24223,32,138,0.17049,0.31398
1998,Berlin,East,Somewhat concerned,0.50097,70,138,0.41724,0.58470
1998,Berlin,East,Not concerned at all,0.25679,36,138,0.18364,0.32995
1998,Brandenburg,East,Very concerned,0.23743,83,347,0.19260,0.28227
1998,Brandenburg,East,Somewhat concerned,0.47023,171,347,0.41764,0.52282
1998,Brandenburg,East,Not concerned at all,0.29234,93,347,0.24441,0.34026
1998,Mecklenburg-Western Pomerania,East,Very concerned,0.20351,43,229,0.15125,0.25577
1998,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.44833,109,229,0.38377,0.51288
1998,Mecklenburg-Western Pomerania,East,Not concerned at all,0.34817,77,229,0.28633,0.41000
1998,Saxony,East,Very concerned,0.24456,162,687,0.21239,0.27672
1998,Saxony,East,Somewhat concerned,0.47788,324,687,0.44050,0.51526
1998,Saxony,East,Not concerned at all,0.27756,201,687,0.24405,0.31107
1998,Saxony-Anhalt,East,Very concerned,0.24212,101,373,0.19859,0.28565
1998,Saxony-Anhalt,East,Somewhat concerned,0.54188,191,373,0.49125,0.59251
1998,Saxony-Anhalt,East,Not concerned at all,0.21600,81,373,0.17418,0.25781
1998,Thuringa,East,Very concerned,0.24217,101,405,0.20039,0.28394
1998,Thuringa,East,Somewhat concerned,0.49152,202,405,0.44277,0.54027
1998,Thuringa,East,Not concerned at all,0.26631,102,405,0.22321,0.30942
1999,Schleswig-Holstein,West,Somewhat concerned,0.36151,73,182,0.29151,0.43150
1999,Schleswig-Holstein,West,Not concerned at all,0.52993,109,182,0.45722,0.60264
1999,Hamburg,West,Not concerned at all,0.56840,43,43,0.41860,0.71819
1999,Lower Saxony,West,Very concerned,0.11320,89,687,0.08949,0.13691
1999,Lower Saxony,West,Somewhat concerned,0.39322,276,687,0.35667,0.42977
1999,Lower Saxony,West,Not concerned at all,0.49358,322,687,0.45616,0.53099
1999,North Rhine-Westphalia,West,Very concerned,0.12843,222,1601,0.11204,0.14482
1999,North Rhine-Westphalia,West,Somewhat concerned,0.37237,629,1601,0.34868,0.39606
1999,North Rhine-Westphalia,West,Not concerned at all,0.49920,750,1601,0.47470,0.52370
1999,Hesse,West,Very concerned,0.11119,61,529,0.08438,0.13801
1999,Hesse,West,Somewhat concerned,0.32773,184,529,0.28769,0.36777
1999,Hesse,West,Not concerned at all,0.56108,284,529,0.51875,0.60341
1999,"Rhineland-Palatinate, Saarland",West,Very concerned,0.10764,49,426,0.07817,0.13710
1999,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.36430,162,426,0.31854,0.41005
1999,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.52806,215,426,0.48060,0.57553
1999,Baden-Wuerttemberg,West,Very concerned,0.11921,132,1030,0.09941,0.13901
1999,Baden-Wuerttemberg,West,Somewhat concerned,0.40310,432,1030,0.37313,0.43307
1999,Baden-Wuerttemberg,West,Not concerned at all,0.47770,466,1030,0.44718,0.50822
1999,Bavaria,West,Very concerned,0.09426,109,1124,0.07717,0.11135
1999,Bavaria,West,Somewhat concerned,0.35527,419,1124,0.32728,0.38326
1999,Bavaria,West,Not concerned at all,0.55047,596,1124,0.52137,0.57956
1999,Berlin,West,Somewhat concerned,0.47041,71,125,0.38256,0.55827
1999,Berlin,West,Not concerned at all,0.38306,54,125,0.29750,0.46863
1999,Berlin,East,Very concerned,0.23425,34,103,0.15206,0.31645
1999,Berlin,East,Somewhat concerned,0.55356,69,103,0.45708,0.65004
1999,Brandenburg,East,Very concerned,0.24329,86,331,0.19700,0.28958
1999,Brandenburg,East,Somewhat concerned,0.47145,159,331,0.41759,0.52531
1999,Brandenburg,East,Not concerned at all,0.28526,86,331,0.23654,0.33398
1999,Mecklenburg-Western Pomerania,East,Very concerned,0.25154,62,242,0.19676,0.30632
1999,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.39358,101,242,0.33190,0.45526
1999,Mecklenburg-Western Pomerania,East,Not concerned at all,0.35488,79,242,0.29447,0.41529
1999,Saxony,East,Very concerned,0.25020,164,660,0.21713,0.28327
1999,Saxony,East,Somewhat concerned,0.51375,335,660,0.47558,0.55191
1999,Saxony,East,Not concerned at all,0.23606,161,660,0.20364,0.26848
1999,Saxony-Anhalt,East,Very concerned,0.23782,100,397,0.19589,0.27976
1999,Saxony-Anhalt,East,Somewhat concerned,0.53900,205,397,0.48991,0.58810
1999,Saxony-Anhalt,East,Not concerned at all,0.22317,92,397,0.18216,0.26418
1999,Thuringa,East,Very concerned,0.17603,73,427,0.13986,0.21219
1999,Thuringa,East,Somewhat concerned,0.57922,260,427,0.53234,0.62610
1999,Thuringa,East,Not concerned at all,0.24475,94,427,0.20392,0.28558
2000,Schleswig-Holstein,West,Very concerned,0.08401,31,423,0.05754,0.11047
2000,Schleswig-Holstein,West,Somewhat concerned,0.35563,144,423,0.30996,0.40131
2000,Schleswig-Holstein,West,Not concerned at all,0.56036,248,423,0.51301,0.60772
2000,Hamburg,West,Somewhat concerned,0.44410,78,153,0.36511,0.52309
2000,Hamburg,West,Not concerned at all,0.42945,75,153,0.35076,0.50814
2000,Lower Saxony,West,Very concerned,0.10980,133,1145,0.09168,0.12792
2000,Lower Saxony,West,Somewhat concerned,0.36791,429,1145,0.33996,0.39585
2000,Lower Saxony,West,Not concerned at all,0.52229,583,1145,0.49335,0.55124
2000,Bremen,West,Somewhat concerned,0.31616,34,83,0.21552,0.41681
2000,Bremen,West,Not concerned at all,0.52663,49,83,0.41856,0.63470
2000,North Rhine-Westphalia,West,Very concerned,0.12389,367,2896,0.11189,0.13590
2000,North Rhine-Westphalia,West,Somewhat concerned,0.36604,1069,2896,0.34849,0.38359
2000,North Rhine-Westphalia,West,Not concerned at all,0.51006,1460,2896,0.49185,0.52827
2000,Hesse,West,Very concerned,0.10700,104,952,0.08735,0.12664
2000,Hesse,West,Somewhat concerned,0.35094,337,952,0.32061,0.38127
2000,Hesse,West,Not concerned at all,0.54207,511,952,0.51040,0.57373
2000,"Rhineland-Palatinate, Saarland",West,Very concerned,0.13425,108,788,0.11044,0.15807
2000,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.36555,283,788,0.33191,0.39920
2000,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.50019,397,788,0.46526,0.53513
2000,Baden-Wuerttemberg,West,Very concerned,0.09659,162,1633,0.08225,0.11092
2000,Baden-Wuerttemberg,West,Somewhat concerned,0.36732,620,1633,0.34393,0.39071
2000,Baden-Wuerttemberg,West,Not concerned at all,0.53609,851,1633,0.51190,0.56029
2000,Bavaria,West,Very concerned,0.09172,185,2035,0.07917,0.10426
2000,Bavaria,West,Somewhat concerned,0.34085,713,2035,0.32026,0.36145
2000,Bavaria,West,Not concerned at all,0.56743,1137,2035,0.54590,0.58896
2000,Berlin,West,Very concerned,0.15428,36,235,0.10800,0.20056
2000,Berlin,West,Somewhat concerned,0.44147,106,235,0.37785,0.50509
2000,Berlin,West,Not concerned at all,0.40425,93,235,0.34137,0.46713
2000,Berlin,East,Very concerned,0.24645,55,210,0.18803,0.30488
2000,Berlin,East,Somewhat concerned,0.47857,100,210,0.41084,0.54629
2000,Berlin,East,Not concerned at all,0.27498,55,210,0.21444,0.33551
2000,Brandenburg,East,Very concerned,0.30221,168,551,0.26383,0.34059
2000,Brandenburg,East,Somewhat concerned,0.43425,244,551,0.39283,0.47567
2000,Brandenburg,East,Not concerned at all,0.26354,139,551,0.22672,0.30036
2000,Mecklenburg-Western Pomerania,East,Very concerned,0.20076,64,321,0.15687,0.24465
2000,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.46114,152,321,0.40652,0.51576
2000,Mecklenburg-Western Pomerania,East,Not concerned at all,0.33810,105,321,0.28627,0.38994
2000,Saxony,East,Very concerned,0.25044,235,972,0.22318,0.27769
2000,Saxony,East,Somewhat concerned,0.45096,454,972,0.41966,0.48226
2000,Saxony,East,Not concerned at all,0.29860,283,972,0.26982,0.32739
2000,Saxony-Anhalt,East,Very concerned,0.26282,143,553,0.22610,0.29955
2000,Saxony-Anhalt,East,Somewhat concerned,0.49836,271,553,0.45665,0.54007
2000,Saxony-Anhalt,East,Not concerned at all,0.23881,139,553,0.20324,0.27438
2000,Thuringa,East,Very concerned,0.23983,135,594,0.20546,0.27420
2000,Thuringa,East,Somewhat concerned,0.47635,298,594,0.43615,0.51655
2000,Thuringa,East,Not concerned at all,0.28382,161,594,0.24753,0.32011
2001,Schleswig-Holstein,West,Somewhat concerned,0.27881,106,356,0.23217,0.32546
2001,Schleswig-Holstein,West,Not concerned at all,0.64548,250,356,0.59571,0.69524
2001,Hamburg,West,Somewhat concerned,0.38197,63,145,0.30261,0.46133
2001,Hamburg,West,Not concerned at all,0.51795,82,145,0.43633,0.59956
2001,Lower Saxony,West,Very concerned,0.08660,88,1042,0.06952,0.10369
2001,Lower Saxony,West,Somewhat concerned,0.32151,342,1042,0.29313,0.34988
2001,Lower Saxony,West,Not concerned at all,0.59189,612,1042,0.56204,0.62175
2001,Bremen,West,Not concerned at all,0.71471,57,57,0.59645,0.83298
2001,North Rhine-Westphalia,West,Very concerned,0.09168,247,2630,0.08064,0.10271
2001,North Rhine-Westphalia,West,Somewhat concerned,0.34047,888,2630,0.32235,0.35858
2001,North Rhine-Westphalia,West,Not concerned at all,0.56786,1495,2630,0.54892,0.58679
2001,Hesse,West,Very concerned,0.10166,84,883,0.08172,0.12161
2001,Hesse,West,Somewhat concerned,0.30459,279,883,0.27421,0.33496
2001,Hesse,West,Not concerned at all,0.59375,520,883,0.56134,0.62617
2001,"Rhineland-Palatinate, Saarland",West,Very concerned,0.09795,67,741,0.07653,0.11937
2001,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.32033,242,741,0.28671,0.35395
2001,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.58172,432,741,0.54618,0.61726
2001,Baden-Wuerttemberg,West,Very concerned,0.08260,125,1550,0.06889,0.09631
2001,Baden-Wuerttemberg,West,Somewhat concerned,0.33690,568,1550,0.31336,0.36043
2001,Baden-Wuerttemberg,West,Not concerned at all,0.58050,857,1550,0.55593,0.60508
2001,Bavaria,West,Very concerned,0.06974,125,1836,0.05809,0.08139
2001,Bavaria,West,Somewhat concerned,0.30778,567,1836,0.28666,0.32890
2001,Bavaria,West,Not concerned at all,0.62248,1144,1836,0.60030,0.64466
2001,Berlin,West,Very concerned,0.13338,32,260,0.09197,0.17478
2001,Berlin,West,Somewhat concerned,0.44893,120,260,0.38835,0.50950
2001,Berlin,West,Not concerned at all,0.41769,108,260,0.35763,0.47776
2001,Berlin,East,Very concerned,0.24781,48,201,0.18797,0.30765
2001,Berlin,East,Somewhat concerned,0.34664,80,201,0.28068,0.41259
2001,Berlin,East,Not concerned at all,0.40555,73,201,0.33750,0.47360
2001,Brandenburg,East,Very concerned,0.24017,122,515,0.20324,0.27710
2001,Brandenburg,East,Somewhat concerned,0.45696,244,515,0.41389,0.50002
2001,Brandenburg,East,Not concerned at all,0.30287,149,515,0.26315,0.34260
2001,Mecklenburg-Western Pomerania,East,Very concerned,0.22822,61,302,0.18081,0.27564
2001,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.46054,147,302,0.40423,0.51685
2001,Mecklenburg-Western Pomerania,East,Not concerned at all,0.31124,94,302,0.25893,0.36355
2001,Saxony,East,Very concerned,0.22987,194,904,0.20243,0.25732
2001,Saxony,East,Somewhat concerned,0.44678,420,904,0.41436,0.47921
2001,Saxony,East,Not concerned at all,0.32334,290,904,0.29283,0.35385
2001,Saxony-Anhalt,East,Very concerned,0.18825,98,517,0.15452,0.22198
2001,Saxony-Anhalt,East,Somewhat concerned,0.54008,278,517,0.49707,0.58308
2001,Saxony-Anhalt,East,Not concerned at all,0.27167,141,517,0.23329,0.31005
2001,Thuringa,East,Very concerned,0.22621,116,537,0.19079,0.26163
2001,Thuringa,East,Somewhat concerned,0.43746,259,537,0.39546,0.47946
2001,Thuringa,East,Not concerned at all,0.33633,162,537,0.29633,0.37633
2002,Schleswig-Holstein,West,Very concerned,0.12457,39,435,0.09350,0.15564
2002,Schleswig-Holstein,West,Somewhat concerned,0.32692,125,435,0.28278,0.37105
2002,Schleswig-Holstein,West,Not concerned at all,0.54851,271,435,0.50169,0.59533
2002,Hamburg,West,Somewhat concerned,0.42940,70,184,0.35768,0.50112
2002,Hamburg,West,Not concerned at all,0.46748,114,184,0.39519,0.53977
2002,Lower Saxony,West,Very concerned,0.11715,113,1124,0.09834,0.13596
2002,Lower Saxony,West,Somewhat concerned,0.36521,386,1124,0.33705,0.39337
2002,Lower Saxony,West,Not concerned at all,0.51764,625,1124,0.48841,0.54687
2002,Bremen,West,Not concerned at all,0.54855,56,56,0.41703,0.68007
2002,North Rhine-Westphalia,West,Very concerned,0.14898,347,2809,0.13581,0.16215
2002,North Rhine-Westphalia,West,Somewhat concerned,0.36856,1005,2809,0.35071,0.38640
2002,North Rhine-Westphalia,West,Not concerned at all,0.48246,1457,2809,0.46398,0.50094
2002,Hesse,West,Very concerned,0.12123,111,1013,0.10112,0.14134
2002,Hesse,West,Somewhat concerned,0.40821,385,1013,0.37793,0.43849
2002,Hesse,West,Not concerned at all,0.47056,517,1013,0.43981,0.50131
2002,"Rhineland-Palatinate, Saarland",West,Very concerned,0.11649,74,750,0.09351,0.13946
2002,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.37372,263,750,0.33907,0.40837
2002,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.50979,413,750,0.47399,0.54560
2002,Baden-Wuerttemberg,West,Very concerned,0.11549,179,1674,0.10017,0.13080
2002,Baden-Wuerttemberg,West,Somewhat concerned,0.40342,621,1674,0.37992,0.42693
2002,Baden-Wuerttemberg,West,Not concerned at all,0.48109,874,1674,0.45715,0.50503
2002,Bavaria,West,Very concerned,0.09564,175,1998,0.08275,0.10854
2002,Bavaria,West,Somewhat concerned,0.38289,718,1998,0.36157,0.40421
