"plh0042","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","2007","Realschule","1425","","",""
"Einige Sorgen","2008","(Fach-)Abitur","523","0.367433913652417","0.34225196493583","0.392615862369004"
"Einige Sorgen","2008","(noch) kein Abschluss","30","0.30162566651817","0.215856728902735","0.387394604133605"
"Einige Sorgen","2008","AkademikerIn","903","0.326188015259001","0.308957960378563","0.343418070139439"
"Einige Sorgen","2008","Hauptschule","1134","","",""
"Einige Sorgen","2008","Realschule","1442","","",""
"Grosse Sorgen","2008","(Fach-)Abitur","153","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","22","","",""
"Grosse Sorgen","2008","AkademikerIn","231","","",""
"Grosse Sorgen","2008","Hauptschule","508","0.193231127828588","0.178893049132263","0.207569206524912"
"Grosse Sorgen","2008","Realschule","525","0.165993633358387","0.153745486929294","0.178241779787481"
"Keine Sorgen","2008","(Fach-)Abitur","732","0.518655480654923","0.492557057707204","0.544753903602642"
"Keine Sorgen","2008","(noch) kein Abschluss","58","0.468668180417662","0.37541419631229","0.561922164523034"
"Keine Sorgen","2008","AkademikerIn","1710","","",""
"Keine Sorgen","2008","Hauptschule","1271","","",""
"Keine Sorgen","2008","Realschule","1578","","",""
"Einige Sorgen","2009","(Fach-)Abitur","524","0.402758875909307","0.376036297195949","0.429481454622666"
"Einige Sorgen","2009","(noch) kein Abschluss","36","0.362796571117526","0.266112055155411","0.459481087079641"
"Einige Sorgen","2009","AkademikerIn","973","0.388215897929156","0.369924736872952","0.40650705898536"
"Einige Sorgen","2009","Hauptschule","1037","","",""
"Einige Sorgen","2009","Realschule","1458","","",""
"Grosse Sorgen","2009","(Fach-)Abitur","142","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","13","","",""
"Grosse Sorgen","2009","AkademikerIn","211","","",""
"Grosse Sorgen","2009","Hauptschule","550","0.232869070523006","0.21658838388752","0.249149757158492"
"Grosse Sorgen","2009","Realschule","516","0.178244109011824","0.165255005504959","0.19123321251869"
"Keine Sorgen","2009","(Fach-)Abitur","628","0.476899243836941","0.449685584517074","0.504112903156809"
"Keine Sorgen","2009","(noch) kein Abschluss","46","0.466278370286772","0.365963266907697","0.566593473665846"
"Keine Sorgen","2009","AkademikerIn","1543","","",""
"Keine Sorgen","2009","Hauptschule","1002","","",""
"Keine Sorgen","2009","Realschule","1361","","",""
"Einige Sorgen","2010","(Fach-)Abitur","692","0.36461860418274","0.343200359022194","0.386036849343285"
"Einige Sorgen","2010","(noch) kein Abschluss","62","0.421849508335355","0.351255410956396","0.492443605714313"
"Einige Sorgen","2010","AkademikerIn","1206","","",""
"Einige Sorgen","2010","Hauptschule","1310","","",""
"Einige Sorgen","2010","Realschule","1820","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","286","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","61","0.263334845865451","0.200375762624704","0.326293929106198"
"Grosse Sorgen","2010","AkademikerIn","317","0.0896784647463338","0.0804683539119379","0.0988885755807297"
"Grosse Sorgen","2010","Hauptschule","827","0.219768709857961","0.205945081158074","0.233592338557847"
"Grosse Sorgen","2010","Realschule","813","0.170618784264754","0.159810118589722","0.181427449939787"
"Keine Sorgen","2010","(Fach-)Abitur","962","0.500961255611476","0.478711951723163","0.523210559499789"
"Keine Sorgen","2010","(noch) kein Abschluss","65","0.314815645799194","0.248425894903064","0.381205396695324"
"Keine Sorgen","2010","AkademikerIn","2174","","",""
"Keine Sorgen","2010","Hauptschule","1310","","",""
"Keine Sorgen","2010","Realschule","2020","","",""
"Einige Sorgen","2011","(Fach-)Abitur","689","0.292494654608169","0.273747920473935","0.311241388742404"
"Einige Sorgen","2011","(noch) kein Abschluss","74","0.327078079357601","0.267475141091865","0.386681017623336"
"Einige Sorgen","2011","AkademikerIn","1114","","",""
"Einige Sorgen","2011","Hauptschule","1373","","",""
"Einige Sorgen","2011","Realschule","1820","","",""
"Grosse Sorgen","2011","(Fach-)Abitur","192","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","30","0.110793543202277","0.0709169413617766","0.150670145042778"
"Grosse Sorgen","2011","AkademikerIn","236","","",""
"Grosse Sorgen","2011","Hauptschule","515","0.130070143543743","0.119405811038113","0.140734476049374"
"Grosse Sorgen","2011","Realschule","582","0.106730826194407","0.0984961389060526","0.114965513482761"
"Keine Sorgen","2011","(Fach-)Abitur","1381","","",""
"Keine Sorgen","2011","(noch) kein Abschluss","134","","",""
"Keine Sorgen","2011","AkademikerIn","2956","","",""
"Keine Sorgen","2011","Hauptschule","1934","","",""
"Keine Sorgen","2011","Realschule","2999","","",""
"Einige Sorgen","2012","(Fach-)Abitur","707","0.287783340822666","0.269564126799826","0.306002554845506"
"Einige Sorgen","2012","(noch) kein Abschluss","72","0.284342285869964","0.228535805385938","0.34014876635399"
"Einige Sorgen","2012","AkademikerIn","1160","","",""
"Einige Sorgen","2012","Hauptschule","1340","","",""
"Einige Sorgen","2012","Realschule","1838","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","218","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","49","0.192545993390427","0.143766490490751","0.241325496290103"
"Grosse Sorgen","2012","AkademikerIn","235","","",""
"Grosse Sorgen","2012","Hauptschule","596","0.159990955120248","0.14843646723084","0.171545443009656"
"Grosse Sorgen","2012","Realschule","602","0.123106821272358","0.114299415236774","0.131914227307941"
"Keine Sorgen","2012","(Fach-)Abitur","1447","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","130","","",""
"Keine Sorgen","2012","AkademikerIn","2822","","",""
"Keine Sorgen","2012","Hauptschule","1931","","",""
"Keine Sorgen","2012","Realschule","2906","","",""
"Einige Sorgen","2013","(Fach-)Abitur","925","0.281698440806802","0.266185559985189","0.297211321628415"
"Einige Sorgen","2013","(noch) kein Abschluss","157","","",""
"Einige Sorgen","2013","AkademikerIn","1379","","",""
"Einige Sorgen","2013","Hauptschule","1628","","",""
"Einige Sorgen","2013","Realschule","1799","","",""
"Grosse Sorgen","2013","(Fach-)Abitur","300","0.0936462523906815","0.0835991483778575","0.103693356403506"
"Grosse Sorgen","2013","(noch) kein Abschluss","82","0.132344756497267","0.104278722627488","0.160410790367045"
"Grosse Sorgen","2013","AkademikerIn","339","0.0595596980415019","0.0530140658714619","0.0661053302115419"
"Grosse Sorgen","2013","Hauptschule","705","0.132467612569034","0.123000913093475","0.141934312044593"
"Grosse Sorgen","2013","Realschule","542","0.102411240304731","0.0944795986379372","0.110342881971525"
"Keine Sorgen","2013","(Fach-)Abitur","2005","","",""
"Keine Sorgen","2013","(noch) kein Abschluss","321","0.575090952640091","0.534148831932362","0.616033073347819"
"Keine Sorgen","2013","AkademikerIn","3304","0.679660015750626","0.666754921747078","0.692565109754173"
"Keine Sorgen","2013","Hauptschule","2593","","",""
"Keine Sorgen","2013","Realschule","3272","0.559362825570522","0.546374955451177","0.572350695689868"
"Einige Sorgen","2014","(Fach-)Abitur","899","0.31077862328589","0.293577669251404","0.327979577320375"
"Einige Sorgen","2014","(noch) kein Abschluss","110","","",""
"Einige Sorgen","2014","AkademikerIn","1251","","",""
"Einige Sorgen","2014","Hauptschule","1375","","",""
"Einige Sorgen","2014","Realschule","1639","","",""
"Grosse Sorgen","2014","(Fach-)Abitur","247","","",""
"Grosse Sorgen","2014","(noch) kein Abschluss","62","0.163575078954721","0.122662644900097","0.204487513009344"
"Grosse Sorgen","2014","AkademikerIn","282","","",""
"Grosse Sorgen","2014","Hauptschule","613","0.128242820503723","0.117914599969414","0.138571041038033"
"Grosse Sorgen","2014","Realschule","554","0.118417029610237","0.109356481210551","0.127477578009922"
"Keine Sorgen","2014","(Fach-)Abitur","1635","","",""
"Keine Sorgen","2014","(noch) kein Abschluss","142","","",""
"Keine Sorgen","2014","AkademikerIn","2844","","",""
"Keine Sorgen","2014","Hauptschule","2038","","",""
"Keine Sorgen","2014","Realschule","2692","","",""
"Einige Sorgen","2015","(Fach-)Abitur","900","0.309566180180536","0.292728331794677","0.326404028566395"
"Einige Sorgen","2015","(noch) kein Abschluss","99","0.244794467338977","0.197462795980694","0.29212613869726"
"Einige Sorgen","2015","AkademikerIn","1247","","",""
"Einige Sorgen","2015","Hauptschule","1300","","",""
"Einige Sorgen","2015","Realschule","1555","","",""
"Grosse Sorgen","2015","(Fach-)Abitur","245","","",""
"Grosse Sorgen","2015","(noch) kein Abschluss","66","0.249669778527634","0.202023644564101","0.297315912491167"
"Grosse Sorgen","2015","AkademikerIn","280","","",""
"Grosse Sorgen","2015","Hauptschule","487","0.110252650098961","0.1002348816186","0.120270418579323"
"Grosse Sorgen","2015","Realschule","399","0.0846078375671912","0.0765568224746699","0.0926588526597126"
"Keine Sorgen","2015","(Fach-)Abitur","1751","","",""
"Keine Sorgen","2015","(noch) kein Abschluss","152","","",""
"Keine Sorgen","2015","AkademikerIn","2971","","",""
"Keine Sorgen","2015","Hauptschule","1968","","",""
"Keine Sorgen","2015","Realschule","2636","","",""
"Einige Sorgen","2016","(Fach-)Abitur","730","0.270418242423223","0.253529111983494","0.287307372862953"
"Einige Sorgen","2016","(noch) kein Abschluss","90","0.258545669788061","0.208497838506349","0.308593501069772"
"Einige Sorgen","2016","AkademikerIn","998","0.234984266784118","0.222029853525472","0.247938680042765"
"Einige Sorgen","2016","Hauptschule","1043","","",""
"Einige Sorgen","2016","Realschule","1219","","",""
"Grosse Sorgen","2016","(Fach-)Abitur","200","","",""
"Grosse Sorgen","2016","(noch) kein Abschluss","59","0.166045931926217","0.123509641596641","0.208582222255793"
"Grosse Sorgen","2016","AkademikerIn","213","","",""
"Grosse Sorgen","2016","Hauptschule","434","0.116409511655556","0.105704572278605","0.127114451032507"
"Grosse Sorgen","2016","Realschule","307","0.0691788479169329","0.0615163186578913","0.0768413771759744"
"Keine Sorgen","2016","(Fach-)Abitur","1727","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","145","","",""
"Keine Sorgen","2016","AkademikerIn","2904","","",""
"Keine Sorgen","2016","Hauptschule","1971","","",""
"Keine Sorgen","2016","Realschule","2687","","",""
"Einige Sorgen","2017","(Fach-)Abitur","880","0.27784754145338","0.261805213002246","0.293889869904514"
"Einige Sorgen","2017","(noch) kein Abschluss","98","0.247002761492715","0.200043291996464","0.293962230988966"
"Einige Sorgen","2017","AkademikerIn","1237","","",""
"Einige Sorgen","2017","Hauptschule","1180","","",""
"Einige Sorgen","2017","Realschule","1567","","",""
"Grosse Sorgen","2017","(Fach-)Abitur","250","","",""
"Grosse Sorgen","2017","(noch) kein Abschluss","52","0.187483011906009","0.144984593119454","0.229981430692564"
"Grosse Sorgen","2017","AkademikerIn","221","","",""
"Grosse Sorgen","2017","Hauptschule","470","0.111802846463411","0.10159092751175","0.122014765415071"
"Grosse Sorgen","2017","Realschule","422","0.0874510544369253","0.0795988221234319","0.0953032867504186"
"Keine Sorgen","2017","(Fach-)Abitur","1865","","",""
"Keine Sorgen","2017","(noch) kein Abschluss","174","","",""
"Keine Sorgen","2017","AkademikerIn","3315","0.720341076321589","0.707607927794285","0.733074224848892"
"Keine Sorgen","2017","Hauptschule","2008","","",""
"Keine Sorgen","2017","Realschule","2983","","",""
"Einige Sorgen","2018","(Fach-)Abitur","669","0.231132013681979","0.215789199236459","0.2464748281275"
"Einige Sorgen","2018","(noch) kein Abschluss","84","0.229817752272755","0.180973417468695","0.278662087076814"
"Einige Sorgen","2018","AkademikerIn","899","0.188864815904636","0.177403585748272","0.200326046061"
"Einige Sorgen","2018","Hauptschule","856","0.24759853618295","0.232809485550425","0.262387586815475"
"Einige Sorgen","2018","Realschule","1194","","",""
"Grosse Sorgen","2018","(Fach-)Abitur","121","","",""
"Grosse Sorgen","2018","(noch) kein Abschluss","31","0.100148941584107","0.0652964236899801","0.135001459478235"
"Grosse Sorgen","2018","AkademikerIn","130","","",""
"Grosse Sorgen","2018","Hauptschule","282","","",""
"Grosse Sorgen","2018","Realschule","212","","",""
"Keine Sorgen","2018","(Fach-)Abitur","2110","","",""
"Keine Sorgen","2018","(noch) kein Abschluss","170","","",""
"Keine Sorgen","2018","AkademikerIn","3451","0.78289610192265","0.77082366458145","0.79496853926385"
"Keine Sorgen","2018","Hauptschule","2134","","",""
"Keine Sorgen","2018","Realschule","3238","0.70174357365336","0.688585687859551","0.71490145944717"
"Einige Sorgen","2019","(Fach-)Abitur","752","0.235432265049167","0.22063728949672","0.250227240601614"
"Einige Sorgen","2019","(noch) kein Abschluss","77","0.267241215014606","0.217082692811874","0.317399737217338"
"Einige Sorgen","2019","AkademikerIn","1048","","",""
"Einige Sorgen","2019","Hauptschule","836","0.278873447905125","0.26324281783837","0.29450407797188"
"Einige Sorgen","2019","Realschule","1222","","",""
"Grosse Sorgen","2019","(Fach-)Abitur","150","","",""
"Grosse Sorgen","2019","(noch) kein Abschluss","30","0.133877268820654","0.0952800833197733","0.172474454321535"
"Grosse Sorgen","2019","AkademikerIn","167","","",""
"Grosse Sorgen","2019","Hauptschule","327","0.10560364670706","0.0948916205154193","0.116315672898701"
"Grosse Sorgen","2019","Realschule","301","0.0647920502311052","0.057880669121936","0.0717034313402743"
"Keine Sorgen","2019","(Fach-)Abitur","2257","","",""
"Keine Sorgen","2019","(noch) kein Abschluss","192","","",""
"Keine Sorgen","2019","AkademikerIn","4127","0.77934587619817","0.768225555955209","0.790466196441131"
"Keine Sorgen","2019","Hauptschule","1999","","",""
"Keine Sorgen","2019","Realschule","3350","0.677271046602184","0.664144511476115","0.690397581728252"
"Einige Sorgen","2020","(Fach-)Abitur","839","0.241779967159671","0.227237645090758","0.256322289228585"
"Einige Sorgen","2020","(noch) kein Abschluss","124","","",""
"Einige Sorgen","2020","AkademikerIn","1224","","",""
"Einige Sorgen","2020","Hauptschule","812","0.251785920037497","0.236280144180325","0.26729169589467"
"Einige Sorgen","2020","Realschule","1055","","",""
"Grosse Sorgen","2020","(Fach-)Abitur","230","","",""
"Grosse Sorgen","2020","(noch) kein Abschluss","47","0.120873346374261","0.0877918861154305","0.153954806633091"
"Grosse Sorgen","2020","AkademikerIn","249","","",""
"Grosse Sorgen","2020","Hauptschule","314","0.0985948725057802","0.0879448133475066","0.109244931664054"
"Grosse Sorgen","2020","Realschule","253","","",""
"Keine Sorgen","2020","(Fach-)Abitur","2261","","",""
"Keine Sorgen","2020","(noch) kein Abschluss","202","","",""
"Keine Sorgen","2020","AkademikerIn","3961","0.751326120808647","0.739833539036616","0.762818702580679"
"Keine Sorgen","2020","Hauptschule","1884","","",""
"Keine Sorgen","2020","Realschule","3069","0.678579818126665","0.664744254419","0.692415381834331"
