year,pgisced97,quintil_oecd,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.28385,166,574,0.24693,0.32076
2019,Second Stage of Tertiary Education,3rd Quintile,Daily,0.03508,36,918,0.02317,0.04699
2019,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.34193,338,918,0.31122,0.37263
2019,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.37945,328,918,0.34805,0.41086
2019,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.21911,216,918,0.19233,0.24588
2019,Second Stage of Tertiary Education,4th Quintile,Daily,0.03676,44,1259,0.02636,0.04716
2019,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.33029,429,1259,0.30430,0.35628
2019,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.39237,507,1259,0.36538,0.41935
2019,Second Stage of Tertiary Education,4th Quintile,Seldom,0.22020,279,1259,0.19730,0.24310
2019,Second Stage of Tertiary Education,5th Quintile,Daily,0.03374,100,2415,0.02654,0.04094
2019,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.32470,757,2415,0.30602,0.34338
2019,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.36127,877,2415,0.34210,0.38043
2019,Second Stage of Tertiary Education,5th Quintile,Seldom,0.26346,646,2415,0.24589,0.28103
2019,Second Stage of Tertiary Education,5th Quintile,Never,0.01498,35,2415,0.01014,0.01983
2021,Primary Level,1st Quintile,At least once per week,0.22517,43,85,0.13585,0.31450
2021,Primary Level,1st Quintile,Seldom,0.19105,42,85,0.10697,0.27512
2021,Lower Secondary Level,1st Quintile,Daily,0.08132,57,539,0.05822,0.10441
2021,Lower Secondary Level,1st Quintile,At least once per week,0.33267,190,539,0.29286,0.37249
2021,Lower Secondary Level,1st Quintile,At least once per month,0.24953,119,539,0.21296,0.28610
2021,Lower Secondary Level,1st Quintile,Seldom,0.22399,136,539,0.18876,0.25922
2021,Lower Secondary Level,1st Quintile,Never,0.04596,37,539,0.02826,0.06365
2021,Lower Secondary Level,2nd Quintile,Daily,0.12544,49,352,0.09079,0.16009
2021,Lower Secondary Level,2nd Quintile,At least once per week,0.31165,128,352,0.26320,0.36011
2021,Lower Secondary Level,2nd Quintile,At least once per month,0.28757,104,352,0.24021,0.33492
2021,Lower Secondary Level,2nd Quintile,Seldom,0.20227,71,352,0.16025,0.24430
2021,Lower Secondary Level,3rd Quintile,Daily,0.15162,35,206,0.10252,0.20071
2021,Lower Secondary Level,3rd Quintile,At least once per week,0.30285,67,206,0.23995,0.36575
2021,Lower Secondary Level,3rd Quintile,At least once per month,0.24444,55,206,0.18561,0.30327
2021,Lower Secondary Level,3rd Quintile,Seldom,0.24689,49,206,0.18786,0.30592
2021,Lower Secondary Level,4th Quintile,At least once per week,0.42191,60,105,0.32699,0.51682
2021,Lower Secondary Level,4th Quintile,At least once per month,0.23005,45,105,0.14916,0.31094
2021,Lower Secondary Level,5th Quintile,At least once per week,0.38994,43,43,0.24244,0.53745
2021,Upper Secondary Level,1st Quintile,Daily,0.10300,140,1480,0.08751,0.11849
2021,Upper Secondary Level,1st Quintile,At least once per week,0.35236,566,1480,0.32801,0.37670
2021,Upper Secondary Level,1st Quintile,At least once per month,0.23213,349,1480,0.21061,0.25364
2021,Upper Secondary Level,1st Quintile,Seldom,0.22565,317,1480,0.20434,0.24695
2021,Upper Secondary Level,1st Quintile,Never,0.07012,108,1480,0.05711,0.08313
2021,Upper Secondary Level,2nd Quintile,Daily,0.09472,149,1655,0.08061,0.10884
2021,Upper Secondary Level,2nd Quintile,At least once per week,0.38831,694,1655,0.36482,0.41180
2021,Upper Secondary Level,2nd Quintile,At least once per month,0.26324,404,1655,0.24201,0.28446
2021,Upper Secondary Level,2nd Quintile,Seldom,0.21925,350,1655,0.19931,0.23919
2021,Upper Secondary Level,2nd Quintile,Never,0.03133,58,1655,0.02293,0.03972
2021,Upper Secondary Level,3rd Quintile,Daily,0.09133,132,1440,0.07645,0.10622
2021,Upper Secondary Level,3rd Quintile,At least once per week,0.42706,636,1440,0.40151,0.45262
2021,Upper Secondary Level,3rd Quintile,At least once per month,0.26850,378,1440,0.24560,0.29140
2021,Upper Secondary Level,3rd Quintile,Seldom,0.16755,246,1440,0.14826,0.18685
2021,Upper Secondary Level,3rd Quintile,Never,0.04221,48,1440,0.03182,0.05260
2021,Upper Secondary Level,4th Quintile,Daily,0.09926,101,1222,0.08248,0.11603
2021,Upper Secondary Level,4th Quintile,At least once per week,0.43494,575,1222,0.40713,0.46274
2021,Upper Secondary Level,4th Quintile,At least once per month,0.27512,331,1222,0.25007,0.30017
2021,Upper Secondary Level,4th Quintile,Seldom,0.17638,215,1222,0.15500,0.19776
2021,Upper Secondary Level,5th Quintile,Daily,0.09865,78,1117,0.08115,0.11614
2021,Upper Secondary Level,5th Quintile,At least once per week,0.42399,501,1117,0.39500,0.45299
2021,Upper Secondary Level,5th Quintile,At least once per month,0.30004,337,1117,0.27316,0.32693
2021,Upper Secondary Level,5th Quintile,Seldom,0.15392,201,1117,0.13274,0.17509
2021,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.33693,87,215,0.27360,0.40025
2021,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.26966,59,215,0.21020,0.32911
2021,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.27159,69,215,0.21200,0.33118
2021,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.48969,137,293,0.43235,0.54703
2021,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.22722,75,293,0.17916,0.27529
2021,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.18990,81,293,0.14491,0.23489
2021,Post-secondary Non-tertiary Level,3rd Quintile,Daily,0.11424,34,327,0.07971,0.14877
2021,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.42438,127,327,0.37073,0.47803
2021,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.22969,86,327,0.18403,0.27535
2021,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.21147,80,327,0.16714,0.25580
2021,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.40674,146,276,0.34868,0.46480
2021,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.28165,79,276,0.22849,0.33482
2021,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.18180,51,276,0.13622,0.22739
2021,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.44777,168,285,0.38993,0.50560
2021,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.25658,66,285,0.20579,0.30738
2021,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.18277,51,285,0.13782,0.22772
2021,First Stage of Tertiary Education,1st Quintile,At least once per week,0.47861,43,43,0.32753,0.62969
2021,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.41804,79,125,0.33123,0.50486
2021,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.28240,46,125,0.20316,0.36163
2021,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.37324,77,170,0.30032,0.44617
2021,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.27096,58,170,0.20395,0.33797
2021,First Stage of Tertiary Education,3rd Quintile,Seldom,0.28459,35,170,0.21656,0.35262
2021,First Stage of Tertiary Education,4th Quintile,At least once per week,0.44854,108,203,0.37995,0.51712
2021,First Stage of Tertiary Education,4th Quintile,At least once per month,0.26887,63,203,0.20773,0.33001
2021,First Stage of Tertiary Education,4th Quintile,Seldom,0.12501,32,203,0.07940,0.17062
2021,First Stage of Tertiary Education,5th Quintile,At least once per week,0.49821,163,297,0.44124,0.55517
2021,First Stage of Tertiary Education,5th Quintile,At least once per month,0.25403,75,297,0.20444,0.30362
2021,First Stage of Tertiary Education,5th Quintile,Seldom,0.17122,59,297,0.12831,0.21414
2021,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.28480,150,471,0.24400,0.32561
2021,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.35789,153,471,0.31455,0.40123
2021,Second Stage of Tertiary Education,1st Quintile,Seldom,0.22435,133,471,0.18664,0.26206
2021,Second Stage of Tertiary Education,1st Quintile,Never,0.04605,35,471,0.02710,0.06500
2021,Second Stage of Tertiary Education,2nd Quintile,Daily,0.07085,37,639,0.05094,0.09076
2021,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.34595,215,639,0.30904,0.38287
2021,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.24340,162,639,0.21010,0.27670
2021,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.29418,193,639,0.25882,0.32954
2021,Second Stage of Tertiary Education,2nd Quintile,Never,0.03961,32,639,0.02448,0.05475
2021,Second Stage of Tertiary Education,3rd Quintile,Daily,0.03870,34,753,0.02492,0.05249
2021,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.36423,271,753,0.32983,0.39862
2021,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.33624,251,753,0.30248,0.37001
2021,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.21083,197,753,0.18167,0.23998
2021,Second Stage of Tertiary Education,4th Quintile,Daily,0.04498,49,1124,0.03286,0.05710
2021,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.38580,408,1124,0.35733,0.41427
2021,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.32749,384,1124,0.30004,0.35494
2021,Second Stage of Tertiary Education,4th Quintile,Seldom,0.23131,283,1124,0.20665,0.25597
2021,Second Stage of Tertiary Education,5th Quintile,Daily,0.05789,124,2236,0.04821,0.06757
2021,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.36478,822,2236,0.34483,0.38474
2021,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.32520,734,2236,0.30578,0.34462
2021,Second Stage of Tertiary Education,5th Quintile,Seldom,0.23274,510,2236,0.21522,0.25026
2021,Second Stage of Tertiary Education,5th Quintile,Never,0.01798,46,2236,0.01247,0.02349
