year,quintil_oecd,pli0081,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2019,4th Quintile,At least once per week,0.3775328830430146,42417,0.3729194768316922,0.38214628925433697
2019,4th Quintile,At least once per month,0.31070031994312125,42417,0.30629618126693425,0.31510445861930825
2019,4th Quintile,Seldom,0.21560611446853892,42417,0.2116924487052575,0.21951978023182034
2019,4th Quintile,Daily,0.06914326341983647,42417,0.06672890103357208,0.07155762580610085
2019,4th Quintile,Never,0.0270174191254888,42417,0.025474438192396025,0.028560400058581577
2019,5th Quintile,At least once per week,0.36758685840243516,42417,0.36299840286151225,0.37217531394335807
2019,5th Quintile,At least once per month,0.3353626535110738,42417,0.3308696597464277,0.33985564727571993
2019,5th Quintile,Seldom,0.22210559462580035,42417,0.21814986891705443,0.22606132033454626
2019,5th Quintile,Daily,0.05699590637136559,42417,0.054789605594236596,0.059202207148494584
2019,5th Quintile,Never,0.017948987089325075,42417,0.016685493352927516,0.019212480825722633
2021,1st Quintile,At least once per week,0.30671859785783834,27598,0.30127805674736013,0.31215913896831654
2021,1st Quintile,Seldom,0.25316455696202533,27598,0.2480343937913212,0.25829472013272947
2021,1st Quintile,At least once per month,0.24634858812074,27598,0.24126491563432428,0.25143226060715573
2021,1st Quintile,Never,0.10516066212268745,27598,0.10154142984854272,0.10877989439683217
2021,1st Quintile,Daily,0.08860759493670886,27598,0.08525481195712552,0.0919603779162922
2021,2nd Quintile,At least once per week,0.3824884792626728,27598,0.3767545942715631,0.38822236425378254
2021,2nd Quintile,At least once per month,0.23732718894009217,27598,0.2323076925535169,0.24234668532666742
2021,2nd Quintile,Seldom,0.23118279569892472,27598,0.2262087866788106,0.23615680471903883
2021,2nd Quintile,Daily,0.08678955453149001,27598,0.08346803790276153,0.09011107116021849
2021,2nd Quintile,Never,0.06221198156682028,27598,0.05936223247857736,0.0650617306550632
2021,3rd Quintile,At least once per week,0.3854007146503318,27598,0.379658630543861,0.39114279875680263
2021,3rd Quintile,At least once per month,0.2414497192445125,27598,0.23640051655019545,0.24649892193882955
2021,3rd Quintile,Seldom,0.22817764165390506,27598,0.22322641865128057,0.23312886465652954
2021,3rd Quintile,Daily,0.09800918836140889,27598,0.09450125189321101,0.10151712482960676
2021,3rd Quintile,Never,0.04696273608984176,27598,0.044466711250992635,0.04945876092869088
2021,4th Quintile,At least once per week,0.3962729514935599,27598,0.3905021677740982,0.4020437352130216
2021,4th Quintile,At least once per month,0.26582625376815566,27598,0.2606141191175716,0.27103838841873973
2021,4th Quintile,Seldom,0.2263633872293779,27598,0.22142609463067203,0.23130067982808378
2021,4th Quintile,Daily,0.07700739928747602,27598,0.07386195060446689,0.08015284797048515
2021,4th Quintile,Never,0.03453000822143053,27598,0.03237581330351798,0.03668420313934308
2021,5th Quintile,At least once per week,0.4114260888454437,27598,0.4056202672865433,0.41723191040434404
2021,5th Quintile,At least once per month,0.29542739220158576,27598,0.2900446259104725,0.30081015849269904
2021,5th Quintile,Seldom,0.20202020202020202,27598,0.19728312315558627,0.20675728088481776
2021,5th Quintile,Daily,0.06983816661236016,27598,0.06683110076059985,0.07284523246412046
2021,5th Quintile,Never,0.021288150320408386,27598,0.019585154219706493,0.02299114642111028
