"pli0081","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Taeglich","2004","Hauptschule","Nordrhein-Westfalen","","","",""
"Taeglich","2004","Hauptschule","Hessen","","","",""
"Taeglich","2004","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2004","Hauptschule","Baden-Wuerttemberg","","","",""
"Taeglich","2004","Hauptschule","Bayern","","","",""
"Taeglich","2004","Hauptschule","Saarland","","","",""
"Taeglich","2004","Hauptschule","Berlin","","","",""
"Taeglich","2004","Hauptschule","Brandenburg","","","",""
"Taeglich","2004","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Taeglich","2004","Hauptschule","Sachsen","","","",""
"Taeglich","2004","Hauptschule","Sachsen-Anhalt","","","",""
"Taeglich","2004","Hauptschule","Thueringen","","","",""
"Taeglich","2004","Realschule","Schleswig-Holstein","","","",""
"Taeglich","2004","Realschule","Hamburg","","","",""
"Taeglich","2004","Realschule","Niedersachsen","","","",""
"Taeglich","2004","Realschule","Bremen","","","",""
"Taeglich","2004","Realschule","Nordrhein-Westfalen","","","",""
"Taeglich","2004","Realschule","Hessen","","","",""
"Taeglich","2004","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2004","Realschule","Baden-Wuerttemberg","","","",""
"Taeglich","2004","Realschule","Bayern","","","",""
"Taeglich","2004","Realschule","Saarland","","","",""
"Taeglich","2004","Realschule","Berlin","","","",""
"Taeglich","2004","Realschule","Brandenburg","","","",""
"Taeglich","2004","Realschule","Mecklenburg-Vorpommern","","","",""
"Taeglich","2004","Realschule","Sachsen","","","",""
"Taeglich","2004","Realschule","Sachsen-Anhalt","","","",""
"Taeglich","2004","Realschule","Thueringen","","","",""
"Taeglich","2004","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Taeglich","2004","(Fach-)Abitur","Hamburg","","","",""
"Taeglich","2004","(Fach-)Abitur","Niedersachsen","","","",""
"Taeglich","2004","(Fach-)Abitur","Bremen","","","",""
"Taeglich","2004","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Taeglich","2004","(Fach-)Abitur","Hessen","","","",""
"Taeglich","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2004","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Taeglich","2004","(Fach-)Abitur","Bayern","","","",""
"Taeglich","2004","(Fach-)Abitur","Saarland","","","",""
"Taeglich","2004","(Fach-)Abitur","Berlin","","","",""
"Taeglich","2004","(Fach-)Abitur","Brandenburg","","","",""
"Taeglich","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Taeglich","2004","(Fach-)Abitur","Sachsen","","","",""
"Taeglich","2004","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Taeglich","2004","(Fach-)Abitur","Thueringen","","","",""
"Taeglich","2004","AkademikerIn","Schleswig-Holstein","","","",""
"Taeglich","2004","AkademikerIn","Hamburg","","","",""
"Taeglich","2004","AkademikerIn","Niedersachsen","","","",""
"Taeglich","2004","AkademikerIn","Bremen","","","",""
"Taeglich","2004","AkademikerIn","Nordrhein-Westfalen","","","",""
"Taeglich","2004","AkademikerIn","Hessen","","","",""
"Taeglich","2004","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2004","AkademikerIn","Baden-Wuerttemberg","","","",""
"Taeglich","2004","AkademikerIn","Bayern","","","",""
"Taeglich","2004","AkademikerIn","Saarland","","","",""
"Taeglich","2004","AkademikerIn","Berlin","","","",""
"Taeglich","2004","AkademikerIn","Brandenburg","","","",""
"Taeglich","2004","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Taeglich","2004","AkademikerIn","Sachsen","","","",""
"Taeglich","2004","AkademikerIn","Sachsen-Anhalt","","","",""
"Taeglich","2004","AkademikerIn","Thueringen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Woche","2004","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2004","Hauptschule","Hamburg","","","",""
"Min 1x pro Woche","2004","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Woche","2004","Hauptschule","Bremen","","","",""
"Min 1x pro Woche","2004","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2004","Hauptschule","Hessen","","","",""
"Min 1x pro Woche","2004","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2004","Hauptschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2004","Hauptschule","Bayern","","","",""
"Min 1x pro Woche","2004","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","2004","Hauptschule","Berlin","","","",""
"Min 1x pro Woche","2004","Hauptschule","Brandenburg","","","",""
"Min 1x pro Woche","2004","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2004","Hauptschule","Sachsen","","","",""
"Min 1x pro Woche","2004","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2004","Hauptschule","Thueringen","","","",""
"Min 1x pro Woche","2004","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2004","Realschule","Hamburg","","","",""
"Min 1x pro Woche","2004","Realschule","Niedersachsen","","","",""
"Min 1x pro Woche","2004","Realschule","Bremen","","","",""
"Min 1x pro Woche","2004","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2004","Realschule","Hessen","","","",""
"Min 1x pro Woche","2004","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2004","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2004","Realschule","Bayern","","","",""
"Min 1x pro Woche","2004","Realschule","Saarland","","","",""
"Min 1x pro Woche","2004","Realschule","Berlin","","","",""
"Min 1x pro Woche","2004","Realschule","Brandenburg","","","",""
"Min 1x pro Woche","2004","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2004","Realschule","Sachsen","","","",""
"Min 1x pro Woche","2004","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2004","Realschule","Thueringen","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Hamburg","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Hessen","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Bayern","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Berlin","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Sachsen","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Thueringen","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Monat","2004","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2004","Hauptschule","Hamburg","","","",""
"Min 1x pro Monat","2004","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Monat","2004","Hauptschule","Bremen","","","",""
"Min 1x pro Monat","2004","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2004","Hauptschule","Hessen","","","",""
"Min 1x pro Monat","2004","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2004","Hauptschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2004","Hauptschule","Bayern","","","",""
"Min 1x pro Monat","2004","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","2004","Hauptschule","Berlin","","","",""
"Min 1x pro Monat","2004","Hauptschule","Brandenburg","","","",""
"Min 1x pro Monat","2004","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2004","Hauptschule","Sachsen","","","",""
"Min 1x pro Monat","2004","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2004","Hauptschule","Thueringen","","","",""
"Min 1x pro Monat","2004","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2004","Realschule","Hamburg","","","",""
"Min 1x pro Monat","2004","Realschule","Niedersachsen","","","",""
"Min 1x pro Monat","2004","Realschule","Bremen","","","",""
"Min 1x pro Monat","2004","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2004","Realschule","Hessen","","","",""
"Min 1x pro Monat","2004","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2004","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2004","Realschule","Bayern","","","",""
"Min 1x pro Monat","2004","Realschule","Saarland","","","",""
"Min 1x pro Monat","2004","Realschule","Berlin","","","",""
"Min 1x pro Monat","2004","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","2004","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2004","Realschule","Sachsen","","","",""
"Min 1x pro Monat","2004","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2004","Realschule","Thueringen","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Hamburg","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Bremen","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Hessen","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Bayern","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Berlin","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Sachsen","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Thueringen","","","",""
"Seltener","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Seltener","2004","(noch) kein Abschluss","Hamburg","","","",""
"Seltener","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Seltener","2004","(noch) kein Abschluss","Bremen","","","",""
"Seltener","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Seltener","2004","(noch) kein Abschluss","Hessen","","","",""
"Seltener","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2004","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Seltener","2004","(noch) kein Abschluss","Bayern","","","",""
"Seltener","2004","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2004","(noch) kein Abschluss","Berlin","","","",""
"Seltener","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","2004","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","2004","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","2004","Hauptschule","Schleswig-Holstein","","","",""
"Seltener","2004","Hauptschule","Hamburg","","","",""
"Seltener","2004","Hauptschule","Niedersachsen","","","",""
"Seltener","2004","Hauptschule","Bremen","","","",""
"Seltener","2004","Hauptschule","Nordrhein-Westfalen","","","",""
"Seltener","2004","Hauptschule","Hessen","","","",""
"Seltener","2004","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2004","Hauptschule","Baden-Wuerttemberg","","","",""
"Seltener","2004","Hauptschule","Bayern","","","",""
"Seltener","2004","Hauptschule","Saarland","","","",""
"Seltener","2004","Hauptschule","Berlin","","","",""
"Seltener","2004","Hauptschule","Brandenburg","","","",""
"Seltener","2004","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2004","Hauptschule","Sachsen","","","",""
"Seltener","2004","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","2004","Hauptschule","Thueringen","","","",""
"Seltener","2004","Realschule","Schleswig-Holstein","","","",""
"Seltener","2004","Realschule","Hamburg","","","",""
"Seltener","2004","Realschule","Niedersachsen","","","",""
"Seltener","2004","Realschule","Bremen","","","",""
"Seltener","2004","Realschule","Nordrhein-Westfalen","","","",""
"Seltener","2004","Realschule","Hessen","","","",""
"Seltener","2004","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2004","Realschule","Baden-Wuerttemberg","","","",""
"Seltener","2004","Realschule","Bayern","","","",""
"Seltener","2004","Realschule","Saarland","","","",""
"Seltener","2004","Realschule","Berlin","","","",""
"Seltener","2004","Realschule","Brandenburg","","","",""
"Seltener","2004","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2004","Realschule","Sachsen","","","",""
"Seltener","2004","Realschule","Sachsen-Anhalt","","","",""
"Seltener","2004","Realschule","Thueringen","","","",""
"Seltener","2004","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Seltener","2004","(Fach-)Abitur","Hamburg","","","",""
"Seltener","2004","(Fach-)Abitur","Niedersachsen","","","",""
"Seltener","2004","(Fach-)Abitur","Bremen","","","",""
"Seltener","2004","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Seltener","2004","(Fach-)Abitur","Hessen","","","",""
"Seltener","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2004","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Seltener","2004","(Fach-)Abitur","Bayern","","","",""
"Seltener","2004","(Fach-)Abitur","Saarland","","","",""
"Seltener","2004","(Fach-)Abitur","Berlin","","","",""
"Seltener","2004","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","2004","(Fach-)Abitur","Sachsen","","","",""
"Seltener","2004","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","2004","(Fach-)Abitur","Thueringen","","","",""
"Seltener","2004","AkademikerIn","Schleswig-Holstein","","","",""
"Seltener","2004","AkademikerIn","Hamburg","","","",""
"Seltener","2004","AkademikerIn","Niedersachsen","","","",""
"Seltener","2004","AkademikerIn","Bremen","","","",""
"Seltener","2004","AkademikerIn","Nordrhein-Westfalen","","","",""
"Seltener","2004","AkademikerIn","Hessen","","","",""
"Seltener","2004","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2004","AkademikerIn","Baden-Wuerttemberg","","","",""
"Seltener","2004","AkademikerIn","Bayern","","","",""
"Seltener","2004","AkademikerIn","Saarland","","","",""
"Seltener","2004","AkademikerIn","Berlin","","","",""
"Seltener","2004","AkademikerIn","Brandenburg","","","",""
"Seltener","2004","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","2004","AkademikerIn","Sachsen","","","",""
"Seltener","2004","AkademikerIn","Sachsen-Anhalt","","","",""
"Seltener","2004","AkademikerIn","Thueringen","","","",""
"Nie","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nie","2004","(noch) kein Abschluss","Hamburg","","","",""
"Nie","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Nie","2004","(noch) kein Abschluss","Bremen","","","",""
"Nie","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nie","2004","(noch) kein Abschluss","Hessen","","","",""
"Nie","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nie","2004","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nie","2004","(noch) kein Abschluss","Bayern","","","",""
"Nie","2004","(noch) kein Abschluss","Saarland","","","",""
"Nie","2004","(noch) kein Abschluss","Berlin","","","",""
"Nie","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","2004","(noch) kein Abschluss","Sachsen","","","",""
"Nie","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","2004","(noch) kein Abschluss","Thueringen","","","",""
"Nie","2004","Hauptschule","Schleswig-Holstein","","","",""
"Nie","2004","Hauptschule","Hamburg","","","",""
"Nie","2004","Hauptschule","Niedersachsen","","","",""
"Nie","2004","Hauptschule","Bremen","","","",""
"Nie","2004","Hauptschule","Nordrhein-Westfalen","","","",""
"Nie","2004","Hauptschule","Hessen","","","",""
"Nie","2004","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2004","Hauptschule","Baden-Wuerttemberg","","","",""
"Nie","2004","Hauptschule","Bayern","","","",""
"Nie","2004","Hauptschule","Saarland","","","",""
"Nie","2004","Hauptschule","Berlin","","","",""
"Nie","2004","Hauptschule","Brandenburg","","","",""
"Nie","2004","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","2004","Hauptschule","Sachsen","","","",""
"Nie","2004","Hauptschule","Sachsen-Anhalt","","","",""
"Nie","2004","Hauptschule","Thueringen","","","",""
"Nie","2004","Realschule","Schleswig-Holstein","","","",""
"Nie","2004","Realschule","Hamburg","","","",""
"Nie","2004","Realschule","Niedersachsen","","","",""
"Nie","2004","Realschule","Bremen","","","",""
"Nie","2004","Realschule","Nordrhein-Westfalen","","","",""
"Nie","2004","Realschule","Hessen","","","",""
"Nie","2004","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2004","Realschule","Baden-Wuerttemberg","","","",""
"Nie","2004","Realschule","Bayern","","","",""
"Nie","2004","Realschule","Saarland","","","",""
"Nie","2004","Realschule","Berlin","","","",""
"Nie","2004","Realschule","Brandenburg","","","",""
"Nie","2004","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","2004","Realschule","Sachsen","","","",""
"Nie","2004","Realschule","Sachsen-Anhalt","","","",""
"Nie","2004","Realschule","Thueringen","","","",""
"Nie","2004","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nie","2004","(Fach-)Abitur","Hamburg","","","",""
"Nie","2004","(Fach-)Abitur","Niedersachsen","","","",""
"Nie","2004","(Fach-)Abitur","Bremen","","","",""
"Nie","2004","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nie","2004","(Fach-)Abitur","Hessen","","","",""
"Nie","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nie","2004","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nie","2004","(Fach-)Abitur","Bayern","","","",""
"Nie","2004","(Fach-)Abitur","Saarland","","","",""
"Nie","2004","(Fach-)Abitur","Berlin","","","",""
"Nie","2004","(Fach-)Abitur","Brandenburg","","","",""
"Nie","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","2004","(Fach-)Abitur","Sachsen","","","",""
"Nie","2004","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","2004","(Fach-)Abitur","Thueringen","","","",""
"Nie","2004","AkademikerIn","Schleswig-Holstein","","","",""
"Nie","2004","AkademikerIn","Hamburg","","","",""
"Nie","2004","AkademikerIn","Niedersachsen","","","",""
"Nie","2004","AkademikerIn","Bremen","","","",""
"Nie","2004","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nie","2004","AkademikerIn","Hessen","","","",""
"Nie","2004","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nie","2004","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nie","2004","AkademikerIn","Bayern","","","",""
"Nie","2004","AkademikerIn","Saarland","","","",""
"Nie","2004","AkademikerIn","Berlin","","","",""
"Nie","2004","AkademikerIn","Brandenburg","","","",""
"Nie","2004","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","2004","AkademikerIn","Sachsen","","","",""
"Nie","2004","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","2004","AkademikerIn","Thueringen","","","",""
"Taeglich","2005","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Taeglich","2005","(noch) kein Abschluss","Hamburg","","","",""
"Taeglich","2005","(noch) kein Abschluss","Niedersachsen","","","",""
"Taeglich","2005","(noch) kein Abschluss","Bremen","","","",""
"Taeglich","2005","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Taeglich","2005","(noch) kein Abschluss","Hessen","","","",""
"Taeglich","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2005","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Taeglich","2005","(noch) kein Abschluss","Bayern","","","",""
"Taeglich","2005","(noch) kein Abschluss","Saarland","","","",""
"Taeglich","2005","(noch) kein Abschluss","Berlin","","","",""
"Taeglich","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Taeglich","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Taeglich","2005","(noch) kein Abschluss","Sachsen","","","",""
"Taeglich","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Taeglich","2005","(noch) kein Abschluss","Thueringen","","","",""
"Taeglich","2005","Hauptschule","Schleswig-Holstein","","","",""
"Taeglich","2005","Hauptschule","Hamburg","","","",""
"Taeglich","2005","Hauptschule","Niedersachsen","","","",""
"Taeglich","2005","Hauptschule","Bremen","","","",""
"Taeglich","2005","Hauptschule","Nordrhein-Westfalen","","","",""
"Taeglich","2005","Hauptschule","Hessen","","","",""
"Taeglich","2005","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2005","Hauptschule","Baden-Wuerttemberg","","","",""
"Taeglich","2005","Hauptschule","Bayern","","","",""
"Taeglich","2005","Hauptschule","Saarland","","","",""
"Taeglich","2005","Hauptschule","Berlin","","","",""
"Taeglich","2005","Hauptschule","Brandenburg","","","",""
"Taeglich","2005","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Taeglich","2005","Hauptschule","Sachsen","","","",""
"Taeglich","2005","Hauptschule","Sachsen-Anhalt","","","",""
"Taeglich","2005","Hauptschule","Thueringen","","","",""
"Taeglich","2005","Realschule","Schleswig-Holstein","","","",""
"Taeglich","2005","Realschule","Hamburg","","","",""
"Taeglich","2005","Realschule","Niedersachsen","","","",""
