year,bula_h,pgisced97,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Brandenburg,Upper Secondary Level,Seldom,0.16641,108,482,0.13313,0.19970
2019,Brandenburg,Post-secondary Non-tertiary Level,At least once per week,0.52725,36,36,0.36184,0.69265
2019,Brandenburg,First Stage of Tertiary Education,At least once per week,0.49699,34,65,0.37449,0.61949
2019,Brandenburg,First Stage of Tertiary Education,At least once per month,0.27412,31,65,0.16484,0.38341
2019,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.32866,100,274,0.27294,0.38438
2019,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.34989,101,274,0.29332,0.40647
2019,Brandenburg,Second Stage of Tertiary Education,Seldom,0.27207,73,274,0.21928,0.32486
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per week,0.46799,119,250,0.40602,0.52997
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.23427,82,250,0.18166,0.28687
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.18189,49,250,0.13398,0.22981
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per week,0.43633,64,124,0.34869,0.52397
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per month,0.30528,60,124,0.22389,0.38667
2019,Saxony,Lower Secondary Level,At least once per week,0.51333,46,46,0.36729,0.65937
2019,Saxony,Upper Secondary Level,Daily,0.08774,64,737,0.06730,0.10818
2019,Saxony,Upper Secondary Level,At least once per week,0.31312,246,737,0.27961,0.34663
2019,Saxony,Upper Secondary Level,At least once per month,0.31921,270,737,0.28553,0.35289
2019,Saxony,Upper Secondary Level,Seldom,0.24252,157,737,0.21155,0.27348
2019,Saxony,Post-secondary Non-tertiary Level,At least once per week,0.34604,31,67,0.23128,0.46081
2019,Saxony,Post-secondary Non-tertiary Level,At least once per month,0.42006,36,67,0.30098,0.53914
2019,Saxony,First Stage of Tertiary Education,At least once per week,0.25817,51,97,0.17063,0.34572
2019,Saxony,First Stage of Tertiary Education,At least once per month,0.37274,46,97,0.27602,0.46947
2019,Saxony,Second Stage of Tertiary Education,At least once per week,0.35462,174,460,0.31085,0.39838
2019,Saxony,Second Stage of Tertiary Education,At least once per month,0.35075,186,460,0.30709,0.39441
2019,Saxony,Second Stage of Tertiary Education,Seldom,0.24636,100,460,0.20694,0.28578
2019,Saxony-Anhalt,Upper Secondary Level,Daily,0.11336,51,414,0.08278,0.14394
2019,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.35658,147,414,0.31038,0.40278
2019,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.22284,117,414,0.18270,0.26297
2019,Saxony-Anhalt,Upper Secondary Level,Seldom,0.26511,99,414,0.22254,0.30768
2019,Saxony-Anhalt,First Stage of Tertiary Education,At least once per week,0.78793,35,35,0.65052,0.92533
2019,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.35323,92,215,0.28919,0.41727
2019,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per month,0.46162,87,215,0.39483,0.52842
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.10584,36,215,0.06462,0.14706
2019,Thuringa,Upper Secondary Level,Daily,0.12818,56,467,0.09783,0.15853
2019,Thuringa,Upper Secondary Level,At least once per week,0.33144,169,467,0.28870,0.37418
2019,Thuringa,Upper Secondary Level,At least once per month,0.25900,151,467,0.21922,0.29877
2019,Thuringa,Upper Secondary Level,Seldom,0.24034,91,467,0.20155,0.27914
2019,Thuringa,First Stage of Tertiary Education,At least once per week,0.35063,31,31,0.17988,0.52138
2019,Thuringa,Second Stage of Tertiary Education,At least once per week,0.31882,87,206,0.25502,0.38261
2019,Thuringa,Second Stage of Tertiary Education,At least once per month,0.36930,83,206,0.30324,0.43537
2019,Thuringa,Second Stage of Tertiary Education,Seldom,0.09915,36,206,0.05824,0.14006
2021,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.37282,111,255,0.31335,0.43229
2021,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.35967,86,255,0.30065,0.41868
2021,Schleswig-Holstein,Upper Secondary Level,Seldom,0.15895,58,255,0.11398,0.20391
2021,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.42942,67,168,0.35435,0.50450
2021,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per month,0.30744,58,168,0.23746,0.37743
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.16992,43,168,0.11296,0.22688
2021,Hamburg,Upper Secondary Level,At least once per week,0.39622,48,119,0.30797,0.48447
2021,Hamburg,Upper Secondary Level,At least once per month,0.18337,35,119,0.11355,0.25319
2021,Hamburg,Upper Secondary Level,Seldom,0.37169,36,119,0.28449,0.45888
2021,Hamburg,Second Stage of Tertiary Education,At least once per week,0.39671,54,145,0.31680,0.47661
2021,Hamburg,Second Stage of Tertiary Education,At least once per month,0.19650,49,145,0.13160,0.26140
2021,Hamburg,Second Stage of Tertiary Education,Seldom,0.35088,42,145,0.27293,0.42883
2021,Lower Saxony,Lower Secondary Level,At least once per week,0.32021,61,138,0.24209,0.39834
2021,Lower Saxony,Lower Secondary Level,At least once per month,0.18328,37,138,0.11850,0.24807
2021,Lower Saxony,Lower Secondary Level,Seldom,0.29937,40,138,0.22268,0.37606
2021,Lower Saxony,Upper Secondary Level,Daily,0.09864,62,676,0.07615,0.12114
2021,Lower Saxony,Upper Secondary Level,At least once per week,0.42007,311,676,0.38284,0.45731
2021,Lower Saxony,Upper Secondary Level,At least once per month,0.27604,183,676,0.24232,0.30977
2021,Lower Saxony,Upper Secondary Level,Seldom,0.18770,120,676,0.15824,0.21716
2021,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.37331,61,135,0.29141,0.45520
2021,Lower Saxony,Post-secondary Non-tertiary Level,At least once per month,0.24494,36,135,0.17212,0.31775
2021,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.25467,38,135,0.18090,0.32843
2021,Lower Saxony,First Stage of Tertiary Education,At least once per week,0.52894,43,43,0.37798,0.67991
2021,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.37590,149,410,0.32895,0.42284
2021,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.33848,171,410,0.29262,0.38434
2021,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.22354,90,410,0.18316,0.26392
2021,North Rhine-Westphalia,Lower Secondary Level,Daily,0.14601,48,296,0.10571,0.18631
2021,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.35896,115,296,0.30422,0.41370
2021,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.23571,68,296,0.18727,0.28414
2021,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.18770,65,296,0.14314,0.23226
2021,North Rhine-Westphalia,Upper Secondary Level,Daily,0.07008,95,1399,0.05670,0.08346
2021,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.42893,614,1399,0.40299,0.45488
2021,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.26029,355,1399,0.23728,0.28329
2021,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.18089,262,1399,0.16072,0.20107
2021,North Rhine-Westphalia,Upper Secondary Level,Never,0.04954,73,1399,0.03816,0.06091
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.46299,229,401,0.41412,0.51185
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.22535,87,401,0.18440,0.26629
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.18065,85,401,0.14295,0.21835
2021,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.51177,94,170,0.43640,0.58713
2021,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per month,0.25977,44,170,0.19365,0.32588
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.17985,32,170,0.12195,0.23776
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.06587,49,988,0.05039,0.08134
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.37404,377,988,0.34385,0.40422
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.32570,302,988,0.29646,0.35493
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.19060,216,988,0.16609,0.21510
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.03575,44,988,0.02417,0.04733
2021,Hesse,Lower Secondary Level,At least once per week,0.41490,39,39,0.25824,0.57156
2021,Hesse,Upper Secondary Level,Daily,0.12066,38,357,0.08682,0.15450
2021,Hesse,Upper Secondary Level,At least once per week,0.33411,160,357,0.28512,0.38311
2021,Hesse,Upper Secondary Level,At least once per month,0.31948,100,357,0.27105,0.36792
2021,Hesse,Upper Secondary Level,Seldom,0.15035,59,357,0.11322,0.18748
2021,Hesse,Post-secondary Non-tertiary Level,At least once per week,0.37847,42,42,0.23001,0.52693
2021,Hesse,First Stage of Tertiary Education,At least once per week,0.36306,31,31,0.19097,0.53514
2021,Hesse,Second Stage of Tertiary Education,At least once per week,0.37454,135,356,0.32419,0.42489
2021,Hesse,Second Stage of Tertiary Education,At least once per month,0.27078,115,356,0.22455,0.31700
2021,Hesse,Second Stage of Tertiary Education,Seldom,0.27364,106,356,0.22726,0.32002
2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per week,0.24831,32,32,0.09622,0.40039
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.11840,40,344,0.08421,0.15259
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.33666,135,344,0.28665,0.38668
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.24990,87,344,0.20408,0.29572
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.22589,82,344,0.18163,0.27014
2021,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,At least once per week,0.69183,43,43,0.55219,0.83148
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.36775,84,198,0.30041,0.43508
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per month,0.26957,58,198,0.20761,0.33154
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.30376,56,198,0.23954,0.36798
2021,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.32671,45,84,0.22581,0.42761
2021,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.36829,39,84,0.26452,0.47206
2021,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.09704,55,738,0.07566,0.11841
2021,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.40909,337,738,0.37360,0.44459
2021,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.29934,219,738,0.26627,0.33240
2021,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.15807,127,738,0.13173,0.18441
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.35143,71,151,0.27503,0.42784
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per month,0.21677,38,151,0.15083,0.28272
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.25689,42,151,0.18697,0.32681
2021,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.53816,56,56,0.40641,0.66992
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.31330,228,642,0.27739,0.34921
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.36406,221,642,0.32681,0.40131
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.24168,193,642,0.20854,0.27482
2021,Bavaria,Lower Secondary Level,At least once per week,0.27382,76,187,0.20974,0.33791
2021,Bavaria,Lower Secondary Level,At least once per month,0.31275,65,187,0.24612,0.37938
2021,Bavaria,Lower Secondary Level,Seldom,0.20725,46,187,0.14899,0.26550
2021,Bavaria,Upper Secondary Level,Daily,0.09978,99,1124,0.08225,0.11731
2021,Bavaria,Upper Secondary Level,At least once per week,0.44623,500,1124,0.41716,0.47531
2021,Bavaria,Upper Secondary Level,At least once per month,0.21070,278,1124,0.18685,0.23455
2021,Bavaria,Upper Secondary Level,Seldom,0.21242,247,1124,0.18850,0.23634
2021,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.25832,65,179,0.19401,0.32262
2021,Bavaria,Post-secondary Non-tertiary Level,At least once per month,0.28109,52,179,0.21505,0.34713
2021,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.34191,62,179,0.27222,0.41160
2021,Bavaria,First Stage of Tertiary Education,At least once per week,0.31340,68,127,0.23240,0.39440
2021,Bavaria,First Stage of Tertiary Education,At least once per month,0.40546,59,127,0.31973,0.49119
2021,Bavaria,Second Stage of Tertiary Education,Daily,0.04728,39,800,0.03256,0.06199
2021,Bavaria,Second Stage of Tertiary Education,At least once per week,0.35326,267,800,0.32012,0.38641
2021,Bavaria,Second Stage of Tertiary Education,At least once per month,0.29446,251,800,0.26285,0.32606
2021,Bavaria,Second Stage of Tertiary Education,Seldom,0.25973,243,800,0.22933,0.29014
2021,Berlin,Upper Secondary Level,At least once per week,0.32400,75,192,0.25763,0.39037
2021,Berlin,Upper Secondary Level,At least once per month,0.23194,58,192,0.17208,0.29180
2021,Berlin,Upper Secondary Level,Seldom,0.27853,59,192,0.21496,0.34211
2021,Berlin,Second Stage of Tertiary Education,At least once per week,0.25009,107,354,0.20491,0.29527
2021,Berlin,Second Stage of Tertiary Education,At least once per month,0.33543,111,354,0.28618,0.38468
2021,Berlin,Second Stage of Tertiary Education,Seldom,0.35379,136,354,0.30391,0.40367
2021,Brandenburg,Upper Secondary Level,Daily,0.11718,34,284,0.07970,0.15465
2021,Brandenburg,Upper Secondary Level,At least once per week,0.35883,117,284,0.30294,0.41471
2021,Brandenburg,Upper Secondary Level,At least once per month,0.28129,77,284,0.22891,0.33368
2021,Brandenburg,Upper Secondary Level,Seldom,0.21981,56,284,0.17156,0.26806
2021,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.38951,80,195,0.32089,0.45813
2021,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.32220,67,195,0.25644,0.38796
2021,Brandenburg,Second Stage of Tertiary Education,Seldom,0.25082,48,195,0.18982,0.31182
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per week,0.35015,78,158,0.27554,0.42477
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.28790,47,158,0.21708,0.35873
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.24789,33,158,0.18034,0.31543
2021,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per week,0.39447,42,73,0.28158,0.50737
2021,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per month,0.35184,31,73,0.24153,0.46214
2021,Saxony,Lower Secondary Level,At least once per week,0.50804,31,31,0.32914,0.68694
2021,Saxony,Upper Secondary Level,Daily,0.10924,50,494,0.08170,0.13677
2021,Saxony,Upper Secondary Level,At least once per week,0.38171,227,494,0.33883,0.42460
2021,Saxony,Upper Secondary Level,At least once per month,0.29454,139,494,0.25430,0.33478
2021,Saxony,Upper Secondary Level,Seldom,0.17733,78,494,0.14361,0.21104
2021,Saxony,First Stage of Tertiary Education,At least once per week,0.55305,40,40,0.39701,0.70909
2021,Saxony,Second Stage of Tertiary Education,At least once per week,0.37441,125,321,0.32139,0.42744
2021,Saxony,Second Stage of Tertiary Education,At least once per month,0.37098,131,321,0.31805,0.42390
2021,Saxony,Second Stage of Tertiary Education,Seldom,0.13759,65,321,0.09985,0.17533
2021,Saxony-Anhalt,Upper Secondary Level,Daily,0.17198,40,263,0.12629,0.21768
2021,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.52761,119,263,0.46715,0.58806
2021,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.17244,59,263,0.12670,0.21819
2021,Saxony-Anhalt,Upper Secondary Level,Seldom,0.09671,45,263,0.06092,0.13250
2021,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.34247,69,116,0.25574,0.42920
2021,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per month,0.40778,47,116,0.31796,0.49759
2021,Thuringa,Upper Secondary Level,At least once per week,0.38244,131,258,0.32302,0.44185
2021,Thuringa,Upper Secondary Level,At least once per month,0.31192,70,258,0.25528,0.36856
2021,Thuringa,Upper Secondary Level,Seldom,0.18918,57,258,0.14130,0.23707
2021,Thuringa,Second Stage of Tertiary Education,At least once per week,0.52407,75,130,0.43789,0.61026
2021,Thuringa,Second Stage of Tertiary Education,At least once per month,0.30626,55,130,0.22672,0.38581
