year,migback,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Direct migration background,Seldom,0.23599,439,1652,0.21551,0.25648
2009,Direct migration background,Sometimes,0.40627,664,1652,0.38258,0.42996
2009,Direct migration background,Often,0.19059,295,1652,0.17164,0.20954
2009,Direct migration background,Very often,0.04279,82,1652,0.03303,0.05256
2009,Indirect migration background,Very seldom,0.02988,46,706,0.01731,0.04245
2009,Indirect migration background,Seldom,0.12021,154,706,0.09621,0.14422
2009,Indirect migration background,Sometimes,0.21638,291,706,0.18598,0.24678
2009,Indirect migration background,Often,0.13682,173,706,0.11146,0.16219
2009,Indirect migration background,Very often,0.02647,42,706,0.01462,0.03832
2010,No migration background,Very seldom,0.08862,1571,14474,0.08399,0.09325
2010,No migration background,Seldom,0.21130,3818,14474,0.20465,0.21795
2010,No migration background,Sometimes,0.33583,6268,14474,0.32814,0.34353
2010,No migration background,Often,0.13060,2406,14474,0.12511,0.13609
2010,No migration background,Very often,0.02266,411,14474,0.02023,0.02508
2010,Direct migration background,Very seldom,0.08226,169,1464,0.06818,0.09634
2010,Direct migration background,Seldom,0.19545,385,1464,0.17513,0.21577
2010,Direct migration background,Sometimes,0.36095,630,1464,0.33634,0.38556
2010,Direct migration background,Often,0.12808,229,1464,0.11095,0.14520
2010,Direct migration background,Very often,0.02294,51,1464,0.01527,0.03062
2010,Indirect migration background,Very seldom,0.02792,53,652,0.01527,0.04058
2010,Indirect migration background,Seldom,0.07530,145,652,0.05503,0.09557
2010,Indirect migration background,Sometimes,0.17557,273,652,0.14634,0.20480
2010,Indirect migration background,Often,0.10275,147,652,0.07943,0.12608
2010,Indirect migration background,Very often,0.01596,34,652,0.00633,0.02558
2011,No migration background,Very seldom,0.09866,2178,17851,0.09429,0.10304
2011,No migration background,Seldom,0.19984,4607,17851,0.19397,0.20570
2011,No migration background,Sometimes,0.32463,7327,17851,0.31776,0.33150
2011,No migration background,Often,0.13202,3031,17851,0.12706,0.13699
2011,No migration background,Very often,0.03094,708,17851,0.02840,0.03349
2011,Direct migration background,Very seldom,0.10611,274,2011,0.09265,0.11958
2011,Direct migration background,Seldom,0.20798,539,2011,0.19024,0.22572
2011,Direct migration background,Sometimes,0.34334,793,2011,0.32258,0.36410
2011,Direct migration background,Often,0.13938,323,2011,0.12424,0.15452
2011,Direct migration background,Very often,0.03165,82,2011,0.02400,0.03930
2011,Indirect migration background,Very seldom,0.03481,60,788,0.02201,0.04762
2011,Indirect migration background,Seldom,0.08136,163,788,0.06226,0.10046
2011,Indirect migration background,Sometimes,0.16400,327,788,0.13813,0.18987
2011,Indirect migration background,Often,0.09555,182,788,0.07501,0.11608
2011,Indirect migration background,Very often,0.02315,56,788,0.01264,0.03365
2012,No migration background,Very seldom,0.09219,2110,17680,0.08793,0.09646
2012,No migration background,Seldom,0.22120,4859,17680,0.21509,0.22732
2012,No migration background,Sometimes,0.32354,7261,17680,0.31664,0.33043
2012,No migration background,Often,0.12733,2834,17680,0.12242,0.13224
2012,No migration background,Very often,0.02818,616,17680,0.02574,0.03062
2012,Direct migration background,Very seldom,0.09508,243,1981,0.08216,0.10800
2012,Direct migration background,Seldom,0.23059,554,1981,0.21203,0.24914
2012,Direct migration background,Sometimes,0.34980,778,1981,0.32880,0.37081
2012,Direct migration background,Often,0.12722,319,1981,0.11255,0.14190
2012,Direct migration background,Very often,0.03544,87,1981,0.02729,0.04358
2012,Indirect migration background,Very seldom,0.02999,73,776,0.01799,0.04200
2012,Indirect migration background,Seldom,0.10698,186,776,0.08522,0.12874
2012,Indirect migration background,Sometimes,0.16166,317,776,0.13574,0.18758
2012,Indirect migration background,Often,0.08134,162,776,0.06210,0.10059
2012,Indirect migration background,Very often,0.01901,38,776,0.00940,0.02862
2013,No migration background,Very seldom,0.09329,2204,21679,0.08942,0.09716
2013,No migration background,Seldom,0.23746,5768,21679,0.23179,0.24312
2013,No migration background,Sometimes,0.34626,8859,21679,0.33993,0.35259
2013,No migration background,Often,0.14315,3920,21679,0.13848,0.14781
2013,No migration background,Very often,0.03105,928,21679,0.02874,0.03336
2013,Direct migration background,Very seldom,0.05639,285,2785,0.04783,0.06496
2013,Direct migration background,Seldom,0.14275,709,2785,0.12975,0.15574
2013,Direct migration background,Sometimes,0.23143,1111,2785,0.21577,0.24710
2013,Direct migration background,Often,0.09688,510,2785,0.08590,0.10787
2013,Direct migration background,Very often,0.02800,170,2785,0.02187,0.03413
2013,Indirect migration background,Very seldom,0.02163,71,1146,0.01320,0.03006
2013,Indirect migration background,Seldom,0.08088,277,1146,0.06509,0.09667
2013,Indirect migration background,Sometimes,0.10352,443,1146,0.08588,0.12117
2013,Indirect migration background,Often,0.06042,269,1146,0.04662,0.07423
2013,Indirect migration background,Very often,0.01560,86,1146,0.00842,0.02278
2014,No migration background,Very seldom,0.10121,2158,20102,0.09704,0.10538
2014,No migration background,Seldom,0.23286,5213,20102,0.22701,0.23870
2014,No migration background,Sometimes,0.33959,8074,20102,0.33305,0.34614
2014,No migration background,Often,0.15199,3777,20102,0.14702,0.15695
2014,No migration background,Very often,0.03267,880,20102,0.03022,0.03513
2014,Direct migration background,Very seldom,0.12956,731,5201,0.12043,0.13869
2014,Direct migration background,Seldom,0.25968,1303,5201,0.24776,0.27159
2014,Direct migration background,Sometimes,0.36970,2001,5201,0.35658,0.38282
2014,Direct migration background,Often,0.15090,861,5201,0.14117,0.16063
2014,Direct migration background,Very often,0.04963,305,5201,0.04373,0.05554
2014,Indirect migration background,Very seldom,0.03536,135,1716,0.02662,0.04410
2014,Indirect migration background,Seldom,0.11830,392,1716,0.10302,0.13359
2014,Indirect migration background,Sometimes,0.19024,655,1716,0.17166,0.20882
2014,Indirect migration background,Often,0.10811,399,1716,0.09341,0.12281
2014,Indirect migration background,Very often,0.03778,135,1716,0.02876,0.04680
2015,No migration background,Very seldom,0.09713,1919,19026,0.09292,0.10134
2015,No migration background,Seldom,0.24154,5279,19026,0.23546,0.24762
2015,No migration background,Sometimes,0.34221,7709,19026,0.33547,0.34895
2015,No migration background,Often,0.14468,3385,19026,0.13968,0.14967
2015,No migration background,Very often,0.03220,734,19026,0.02969,0.03471
2015,Direct migration background,Very seldom,0.12508,611,4400,0.11530,0.13485
2015,Direct migration background,Seldom,0.21911,1117,4400,0.20689,0.23133
2015,Direct migration background,Sometimes,0.30602,1656,4400,0.29241,0.31964
2015,Direct migration background,Often,0.13444,745,4400,0.12436,0.14452
2015,Direct migration background,Very often,0.04603,271,4400,0.03984,0.05222
2015,Indirect migration background,Very seldom,0.04679,135,1560,0.03631,0.05728
2015,Indirect migration background,Seldom,0.10464,333,1560,0.08945,0.11983
2015,Indirect migration background,Sometimes,0.20234,631,1560,0.18240,0.22229
2015,Indirect migration background,Often,0.09706,356,1560,0.08236,0.11176
2015,Indirect migration background,Very often,0.03089,105,1560,0.02230,0.03948
2016,No migration background,Very seldom,0.10019,1900,17770,0.09578,0.10461
2016,No migration background,Seldom,0.22983,4757,17770,0.22364,0.23601
2016,No migration background,Sometimes,0.34412,7250,17770,0.33713,0.35110
2016,No migration background,Often,0.14704,3083,17770,0.14183,0.15224
2016,No migration background,Very often,0.03589,780,17770,0.03315,0.03862
2016,Direct migration background,Very seldom,0.13085,768,4871,0.12138,0.14033
2016,Direct migration background,Seldom,0.25081,1286,4871,0.23864,0.26299
2016,Direct migration background,Sometimes,0.33483,1807,4871,0.32157,0.34808
2016,Direct migration background,Often,0.14536,774,4871,0.13546,0.15526
2016,Direct migration background,Very often,0.04080,236,4871,0.03524,0.04635
2016,Indirect migration background,Very seldom,0.04193,121,1472,0.03169,0.05217
2016,Indirect migration background,Seldom,0.11386,329,1472,0.09763,0.13010
2016,Indirect migration background,Sometimes,0.21652,591,1472,0.19548,0.23757
2016,Indirect migration background,Often,0.10390,323,1472,0.08831,0.11949
2016,Indirect migration background,Very often,0.02768,108,1472,0.01930,0.03607
2017,No migration background,Very seldom,0.09834,2162,20104,0.09422,0.10245
2017,No migration background,Seldom,0.24524,5703,20104,0.23929,0.25119
2017,No migration background,Sometimes,0.33828,8128,20104,0.33174,0.34482
2017,No migration background,Often,0.14191,3344,20104,0.13709,0.14673
2017,No migration background,Very often,0.03341,767,20104,0.03093,0.03590
2017,Direct migration background,Very seldom,0.13233,693,4666,0.12261,0.14205
2017,Direct migration background,Seldom,0.22735,1193,4666,0.21532,0.23938
2017,Direct migration background,Sometimes,0.33843,1791,4666,0.32485,0.35200
2017,Direct migration background,Often,0.14154,734,4666,0.13154,0.15154
2017,Direct migration background,Very often,0.04951,255,4666,0.04328,0.05573
2017,Indirect migration background,Very seldom,0.03329,127,1612,0.02453,0.04205
2017,Indirect migration background,Seldom,0.11068,335,1612,0.09536,0.12600
2017,Indirect migration background,Sometimes,0.22313,704,1612,0.20280,0.24346
2017,Indirect migration background,Often,0.10621,340,1612,0.09116,0.12125
2017,Indirect migration background,Very often,0.02824,106,1612,0.02015,0.03633
2018,No migration background,Very seldom,0.10348,2186,19422,0.09919,0.10776
2018,No migration background,Seldom,0.24820,5542,19422,0.24212,0.25427
2018,No migration background,Sometimes,0.34031,7723,19422,0.33364,0.34697
2018,No migration background,Often,0.13722,3204,19422,0.13238,0.14206
2018,No migration background,Very often,0.03286,767,19422,0.03035,0.03537
2018,Direct migration background,Very seldom,0.11129,637,4496,0.10210,0.12049
2018,Direct migration background,Seldom,0.23701,1160,4496,0.22457,0.24944
2018,Direct migration background,Sometimes,0.34612,1678,4496,0.33221,0.36003
2018,Direct migration background,Often,0.14909,765,4496,0.13867,0.15950
2018,Direct migration background,Very often,0.04811,256,4496,0.04186,0.05437
2018,Indirect migration background,Very seldom,0.04571,131,1619,0.03553,0.05588
2018,Indirect migration background,Seldom,0.12102,350,1619,0.10513,0.13691
2018,Indirect migration background,Sometimes,0.20184,647,1619,0.18228,0.22139
2018,Indirect migration background,Often,0.11001,368,1619,0.09477,0.12526
2018,Indirect migration background,Very often,0.03748,123,1619,0.02822,0.04673
2019,No migration background,Very seldom,0.10515,2375,20154,0.10091,0.10938
2019,No migration background,Seldom,0.25283,5863,20154,0.24683,0.25883
2019,No migration background,Sometimes,0.33128,7864,20154,0.32478,0.33777
2019,No migration background,Often,0.13806,3280,20154,0.13330,0.14282
2019,No migration background,Very often,0.02938,772,20154,0.02705,0.03172
2019,Direct migration background,Very seldom,0.13114,627,3960,0.12062,0.14165
2019,Direct migration background,Seldom,0.24602,1054,3960,0.23260,0.25943
2019,Direct migration background,Sometimes,0.34499,1475,3960,0.33018,0.35980
2019,Direct migration background,Often,0.13195,601,3960,0.12140,0.14249
2019,Direct migration background,Very often,0.04372,203,3960,0.03735,0.05009
2019,Indirect migration background,Very seldom,0.05240,156,1577,0.04140,0.06340
2019,Indirect migration background,Seldom,0.13970,372,1577,0.12259,0.15682
2019,Indirect migration background,Sometimes,0.19053,605,1577,0.17114,0.20992
2019,Indirect migration background,Often,0.10204,327,1577,0.08709,0.11698
2019,Indirect migration background,Very often,0.02806,117,1577,0.01990,0.03621
2020,No migration background,Very seldom,0.09250,1984,18545,0.08833,0.09667
2020,No migration background,Seldom,0.23663,5177,18545,0.23052,0.24275
2020,No migration background,Sometimes,0.35610,7597,18545,0.34921,0.36299
2020,No migration background,Often,0.13873,3114,18545,0.13375,0.14370
2020,No migration background,Very often,0.02985,673,18545,0.02740,0.03230
2020,Direct migration background,Very seldom,0.10918,1073,5537,0.10096,0.11739
2020,Direct migration background,Seldom,0.24019,1474,5537,0.22894,0.25145
2020,Direct migration background,Sometimes,0.33797,1957,5537,0.32551,0.35043
2020,Direct migration background,Often,0.14527,778,5537,0.13598,0.15455
2020,Direct migration background,Very often,0.05612,255,5537,0.05006,0.06219
2020,Indirect migration background,Very seldom,0.06225,151,1536,0.05016,0.07434
2020,Indirect migration background,Seldom,0.11910,357,1536,0.10290,0.13531
2020,Indirect migration background,Sometimes,0.18327,586,1536,0.16391,0.20262
2020,Indirect migration background,Often,0.10223,339,1536,0.08708,0.11739
2020,Indirect migration background,Very often,0.03429,103,1536,0.02519,0.04340
2021,No migration background,Very seldom,0.11429,1784,13208,0.10886,0.11972
2021,No migration background,Seldom,0.26798,4221,13208,0.26043,0.27553
2021,No migration background,Sometimes,0.31565,4786,13208,0.30772,0.32357
2021,No migration background,Often,0.12466,1929,13208,0.11902,0.13029
2021,No migration background,Very often,0.03362,488,13208,0.03054,0.03669
2021,Direct migration background,Very seldom,0.11474,473,3041,0.10341,0.12607
2021,Direct migration background,Seldom,0.26878,933,3041,0.25302,0.28454
2021,Direct migration background,Sometimes,0.29337,1057,3041,0.27719,0.30956
2021,Direct migration background,Often,0.14623,433,3041,0.13367,0.15879
2021,Direct migration background,Very often,0.04590,145,3041,0.03846,0.05334
2021,Indirect migration background,Very seldom,0.06384,119,937,0.04818,0.07951
2021,Indirect migration background,Seldom,0.10794,268,937,0.08806,0.12782
2021,Indirect migration background,Sometimes,0.18728,332,937,0.16229,0.21228
2021,Indirect migration background,Often,0.09491,171,937,0.07613,0.11369
2021,Indirect migration background,Very often,0.01943,47,937,0.01058,0.02827
