"plh0012_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Piratenpartei","1986","Rheinland-Pfalz,Saarland","","","",""
"Piratenpartei","1986","Baden-Wuerttemberg","","","",""
"Piratenpartei","1986","Bayern","","","",""
"Piratenpartei","1986","Saarland","","","",""
"Piratenpartei","1986","Berlin","","","",""
"Piratenpartei","1986","Brandenburg","","","",""
"Piratenpartei","1986","Mecklenburg-Vorpommern","","","",""
"Piratenpartei","1986","Sachsen","","","",""
"Piratenpartei","1986","Sachsen-Anhalt","","","",""
"Piratenpartei","1986","Thueringen","","","",""
"AfD","1986","Schleswig-Holstein","","","",""
"AfD","1986","Hamburg","","","",""
"AfD","1986","Niedersachsen","","","",""
"AfD","1986","Bremen","","","",""
"AfD","1986","Nordrhein-Westfalen","","","",""
"AfD","1986","Hessen","","","",""
"AfD","1986","Rheinland-Pfalz,Saarland","","","",""
"AfD","1986","Baden-Wuerttemberg","","","",""
"AfD","1986","Bayern","","","",""
"AfD","1986","Saarland","","","",""
"AfD","1986","Berlin","","","",""
"AfD","1986","Brandenburg","","","",""
"AfD","1986","Mecklenburg-Vorpommern","","","",""
"AfD","1986","Sachsen","","","",""
"AfD","1986","Sachsen-Anhalt","","","",""
"AfD","1986","Thueringen","","","",""
"CDU+/oder CSU/AfD","1986","Schleswig-Holstein","","","",""
"CDU+/oder CSU/AfD","1986","Hamburg","","","",""
"CDU+/oder CSU/AfD","1986","Niedersachsen","","","",""
"CDU+/oder CSU/AfD","1986","Bremen","","","",""
"CDU+/oder CSU/AfD","1986","Nordrhein-Westfalen","","","",""
"CDU+/oder CSU/AfD","1986","Hessen","","","",""
"CDU+/oder CSU/AfD","1986","Rheinland-Pfalz,Saarland","","","",""
"CDU+/oder CSU/AfD","1986","Baden-Wuerttemberg","","","",""
"CDU+/oder CSU/AfD","1986","Bayern","","","",""
"CDU+/oder CSU/AfD","1986","Saarland","","","",""
"CDU+/oder CSU/AfD","1986","Berlin","","","",""
"CDU+/oder CSU/AfD","1986","Brandenburg","","","",""
"CDU+/oder CSU/AfD","1986","Mecklenburg-Vorpommern","","","",""
"CDU+/oder CSU/AfD","1986","Sachsen","","","",""
"CDU+/oder CSU/AfD","1986","Sachsen-Anhalt","","","",""
"CDU+/oder CSU/AfD","1986","Thueringen","","","",""
"SPD/AfD","1986","Schleswig-Holstein","","","",""
"SPD/AfD","1986","Hamburg","","","",""
"SPD/AfD","1986","Niedersachsen","","","",""
"SPD/AfD","1986","Bremen","","","",""
"SPD/AfD","1986","Nordrhein-Westfalen","","","",""
"SPD/AfD","1986","Hessen","","","",""
"SPD/AfD","1986","Rheinland-Pfalz,Saarland","","","",""
"SPD/AfD","1986","Baden-Wuerttemberg","","","",""
"SPD/AfD","1986","Bayern","","","",""
"SPD/AfD","1986","Saarland","","","",""
"SPD/AfD","1986","Berlin","","","",""
"SPD/AfD","1986","Brandenburg","","","",""
"SPD/AfD","1986","Mecklenburg-Vorpommern","","","",""
"SPD/AfD","1986","Sachsen","","","",""
"SPD/AfD","1986","Sachsen-Anhalt","","","",""
"SPD/AfD","1986","Thueringen","","","",""
"SPD","1987","Schleswig-Holstein","122","0.517264384006964","0.452402191224841","0.582126576789088"
"SPD","1987","Hamburg","64","0.441486972509826","0.358638568221181","0.52433537679847"
"SPD","1987","Niedersachsen","327","0.458946871591841","0.421437964751381","0.496455778432302"
"SPD","1987","Bremen","43","0.544488351823596","0.433967345686129","0.655009357961062"
"SPD","1987","Nordrhein-Westfalen","843","0.472834487696793","0.448882145325189","0.496786830068397"
"SPD","1987","Hessen","237","0.426965464977344","0.384203928261423","0.469727001693265"
"SPD","1987","Rheinland-Pfalz,Saarland","194","0.422415533041516","0.375288558699401","0.469542507383631"
"SPD","1987","Baden-Wuerttemberg","401","0.361915784337356","0.330947297353544","0.392884271321167"
"SPD","1987","Bayern","287","0.289243007838175","0.260782818295027","0.317703197381324"
"SPD","1987","Saarland","","","",""
"SPD","1987","Berlin","100","0.471372161006572","0.401665872720762","0.541078449292383"
"SPD","1987","Brandenburg","","","",""
"SPD","1987","Mecklenburg-Vorpommern","","","",""
"SPD","1987","Sachsen","","","",""
"SPD","1987","Sachsen-Anhalt","","","",""
"SPD","1987","Thueringen","","","",""
"CDU","1987","Schleswig-Holstein","69","0.321432317997374","0.26081146772832","0.382053168266428"
"CDU","1987","Hamburg","37","0.286292105323152","0.21087437048066","0.361709840165644"
"CDU","1987","Niedersachsen","231","0.372270744300898","0.335883523784667","0.408657964817129"
"CDU","1987","Bremen","","","",""
"CDU","1987","Nordrhein-Westfalen","485","0.334275156360842","0.311643342884399","0.356906969837285"
"CDU","1987","Hessen","139","0.302403407611024","0.262696867381626","0.342109947840422"
"CDU","1987","Rheinland-Pfalz,Saarland","166","0.431214217483171","0.383963025650328","0.478465409316013"
"CDU","1987","Baden-Wuerttemberg","309","0.420754018115066","0.388939681224345","0.452568355005788"
"CDU","1987","Bayern","","","",""
"CDU","1987","Saarland","","","",""
"CDU","1987","Berlin","50","0.30937090344284","0.244823742271728","0.373918064613952"
"CDU","1987","Brandenburg","","","",""
"CDU","1987","Mecklenburg-Vorpommern","","","",""
"CDU","1987","Sachsen","","","",""
"CDU","1987","Sachsen-Anhalt","","","",""
"CDU","1987","Thueringen","","","",""
"CSU","1987","Schleswig-Holstein","","","",""
"CSU","1987","Hamburg","","","",""
"CSU","1987","Niedersachsen","","","",""
"CSU","1987","Bremen","","","",""
"CSU","1987","Nordrhein-Westfalen","","","",""
"CSU","1987","Hessen","","","",""
"CSU","1987","Rheinland-Pfalz,Saarland","","","",""
"CSU","1987","Baden-Wuerttemberg","","","",""
"CSU","1987","Bayern","250","0.281402523752339","0.253176310327301","0.309628737177378"
"CSU","1987","Saarland","","","",""
"CSU","1987","Berlin","","","",""
"CSU","1987","Brandenburg","","","",""
"CSU","1987","Mecklenburg-Vorpommern","","","",""
"CSU","1987","Sachsen","","","",""
"CSU","1987","Sachsen-Anhalt","","","",""
"CSU","1987","Thueringen","","","",""
"FDP","1987","Schleswig-Holstein","","","",""
"FDP","1987","Hamburg","","","",""
"FDP","1987","Niedersachsen","32","0.0499056888629969","0.0335152104458129","0.0662961672801808"
"FDP","1987","Bremen","","","",""
"FDP","1987","Nordrhein-Westfalen","66","0.0431895874005715","0.0334369428338416","0.0529422319673013"
"FDP","1987","Hessen","","","",""
"FDP","1987","Rheinland-Pfalz,Saarland","","","",""
"FDP","1987","Baden-Wuerttemberg","58","0.0726150400168812","0.0558917955170103","0.0893382845167521"
"FDP","1987","Bayern","50","0.0555014614574002","0.0411300759999287","0.0698728469148717"
"FDP","1987","Saarland","","","",""
"FDP","1987","Berlin","","","",""
"FDP","1987","Brandenburg","","","",""
"FDP","1987","Mecklenburg-Vorpommern","","","",""
"FDP","1987","Sachsen","","","",""
"FDP","1987","Sachsen-Anhalt","","","",""
"FDP","1987","Thueringen","","","",""
"Buendnis90/Gruene","1987","Schleswig-Holstein","","","",""
"Buendnis90/Gruene","1987","Hamburg","","","",""
"Buendnis90/Gruene","1987","Niedersachsen","49","0.0634959911022569","0.0451407024850835","0.0818512797194303"
"Buendnis90/Gruene","1987","Bremen","","","",""
"Buendnis90/Gruene","1987","Nordrhein-Westfalen","131","0.0648676080310276","0.0530516098637628","0.0766836061982924"
"Buendnis90/Gruene","1987","Hessen","69","0.115876136831134","0.0882054402739403","0.143546833388328"
"Buendnis90/Gruene","1987","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene","1987","Baden-Wuerttemberg","68","0.0660891699714867","0.0500790318278233","0.08209930811515"
"Buendnis90/Gruene","1987","Bayern","74","0.0563195470961592","0.0418489037517737","0.0707901904405447"
"Buendnis90/Gruene","1987","Saarland","","","",""
"Buendnis90/Gruene","1987","Berlin","","","",""
"Buendnis90/Gruene","1987","Brandenburg","","","",""
"Buendnis90/Gruene","1987","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene","1987","Sachsen","","","",""
"Buendnis90/Gruene","1987","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene","1987","Thueringen","","","",""
"Die Linke","1987","Schleswig-Holstein","","","",""
"Die Linke","1987","Hamburg","","","",""
"Die Linke","1987","Niedersachsen","","","",""
"Die Linke","1987","Bremen","","","",""
"Die Linke","1987","Nordrhein-Westfalen","","","",""
"Die Linke","1987","Hessen","","","",""
"Die Linke","1987","Rheinland-Pfalz,Saarland","","","",""
"Die Linke","1987","Baden-Wuerttemberg","","","",""
"Die Linke","1987","Bayern","","","",""
"Die Linke","1987","Saarland","","","",""
"Die Linke","1987","Berlin","","","",""
"Die Linke","1987","Brandenburg","","","",""
"Die Linke","1987","Mecklenburg-Vorpommern","","","",""
"Die Linke","1987","Sachsen","","","",""
"Die Linke","1987","Sachsen-Anhalt","","","",""
"Die Linke","1987","Thueringen","","","",""
"NPD/Republikaner/Die Rechte","1987","Schleswig-Holstein","","","",""
"NPD/Republikaner/Die Rechte","1987","Hamburg","","","",""
"NPD/Republikaner/Die Rechte","1987","Niedersachsen","","","",""
"NPD/Republikaner/Die Rechte","1987","Bremen","","","",""
"NPD/Republikaner/Die Rechte","1987","Nordrhein-Westfalen","","","",""
"NPD/Republikaner/Die Rechte","1987","Hessen","","","",""
"NPD/Republikaner/Die Rechte","1987","Rheinland-Pfalz,Saarland","","","",""
"NPD/Republikaner/Die Rechte","1987","Baden-Wuerttemberg","","","",""
"NPD/Republikaner/Die Rechte","1987","Bayern","","","",""
"NPD/Republikaner/Die Rechte","1987","Saarland","","","",""
"NPD/Republikaner/Die Rechte","1987","Berlin","","","",""
"NPD/Republikaner/Die Rechte","1987","Brandenburg","","","",""
"NPD/Republikaner/Die Rechte","1987","Mecklenburg-Vorpommern","","","",""
"NPD/Republikaner/Die Rechte","1987","Sachsen","","","",""
"NPD/Republikaner/Die Rechte","1987","Sachsen-Anhalt","","","",""
"NPD/Republikaner/Die Rechte","1987","Thueringen","","","",""
"Andere","1987","Schleswig-Holstein","","","",""
"Andere","1987","Hamburg","","","",""
"Andere","1987","Niedersachsen","","","",""
"Andere","1987","Bremen","","","",""
"Andere","1987","Nordrhein-Westfalen","","","",""
"Andere","1987","Hessen","","","",""
"Andere","1987","Rheinland-Pfalz,Saarland","","","",""
"Andere","1987","Baden-Wuerttemberg","","","",""
"Andere","1987","Bayern","","","",""
"Andere","1987","Saarland","","","",""
"Andere","1987","Berlin","","","",""
"Andere","1987","Brandenburg","","","",""
"Andere","1987","Mecklenburg-Vorpommern","","","",""
"Andere","1987","Sachsen","","","",""
"Andere","1987","Sachsen-Anhalt","","","",""
"Andere","1987","Thueringen","","","",""
"SPD/Buendnis90/Gruene","1987","Schleswig-Holstein","","","",""
"SPD/Buendnis90/Gruene","1987","Hamburg","","","",""
"SPD/Buendnis90/Gruene","1987","Niedersachsen","","","",""
"SPD/Buendnis90/Gruene","1987","Bremen","","","",""
"SPD/Buendnis90/Gruene","1987","Nordrhein-Westfalen","","","",""
"SPD/Buendnis90/Gruene","1987","Hessen","","","",""
"SPD/Buendnis90/Gruene","1987","Rheinland-Pfalz,Saarland","","","",""
"SPD/Buendnis90/Gruene","1987","Baden-Wuerttemberg","","","",""
"SPD/Buendnis90/Gruene","1987","Bayern","","","",""
"SPD/Buendnis90/Gruene","1987","Saarland","","","",""
"SPD/Buendnis90/Gruene","1987","Berlin","","","",""
"SPD/Buendnis90/Gruene","1987","Brandenburg","","","",""
"SPD/Buendnis90/Gruene","1987","Mecklenburg-Vorpommern","","","",""
"SPD/Buendnis90/Gruene","1987","Sachsen","","","",""
"SPD/Buendnis90/Gruene","1987","Sachsen-Anhalt","","","",""
"SPD/Buendnis90/Gruene","1987","Thueringen","","","",""
"SPD/CDU","1987","Schleswig-Holstein","","","",""
"SPD/CDU","1987","Hamburg","","","",""
"SPD/CDU","1987","Niedersachsen","","","",""
"SPD/CDU","1987","Bremen","","","",""
"SPD/CDU","1987","Nordrhein-Westfalen","","","",""
"SPD/CDU","1987","Hessen","","","",""
"SPD/CDU","1987","Rheinland-Pfalz,Saarland","","","",""
"SPD/CDU","1987","Baden-Wuerttemberg","","","",""
"SPD/CDU","1987","Bayern","","","",""
"SPD/CDU","1987","Saarland","","","",""
"SPD/CDU","1987","Berlin","","","",""
"SPD/CDU","1987","Brandenburg","","","",""
"SPD/CDU","1987","Mecklenburg-Vorpommern","","","",""
"SPD/CDU","1987","Sachsen","","","",""
"SPD/CDU","1987","Sachsen-Anhalt","","","",""
"SPD/CDU","1987","Thueringen","","","",""
"SPD/FDP","1987","Schleswig-Holstein","","","",""
"SPD/FDP","1987","Hamburg","","","",""
"SPD/FDP","1987","Niedersachsen","","","",""
"SPD/FDP","1987","Bremen","","","",""
"SPD/FDP","1987","Nordrhein-Westfalen","","","",""
"SPD/FDP","1987","Hessen","","","",""
"SPD/FDP","1987","Rheinland-Pfalz,Saarland","","","",""
"SPD/FDP","1987","Baden-Wuerttemberg","","","",""
"SPD/FDP","1987","Bayern","","","",""
"SPD/FDP","1987","Saarland","","","",""
"SPD/FDP","1987","Berlin","","","",""
"SPD/FDP","1987","Brandenburg","","","",""
"SPD/FDP","1987","Mecklenburg-Vorpommern","","","",""
"SPD/FDP","1987","Sachsen","","","",""
"SPD/FDP","1987","Sachsen-Anhalt","","","",""
"SPD/FDP","1987","Thueringen","","","",""
"SPD/DVU(Rep/NPD)","1987","Schleswig-Holstein","","","",""
"SPD/DVU(Rep/NPD)","1987","Hamburg","","","",""
"SPD/DVU(Rep/NPD)","1987","Niedersachsen","","","",""
"SPD/DVU(Rep/NPD)","1987","Bremen","","","",""
"SPD/DVU(Rep/NPD)","1987","Nordrhein-Westfalen","","","",""
"SPD/DVU(Rep/NPD)","1987","Hessen","","","",""
"SPD/DVU(Rep/NPD)","1987","Rheinland-Pfalz,Saarland","","","",""
"SPD/DVU(Rep/NPD)","1987","Baden-Wuerttemberg","","","",""
"SPD/DVU(Rep/NPD)","1987","Bayern","","","",""
"SPD/DVU(Rep/NPD)","1987","Saarland","","","",""
"SPD/DVU(Rep/NPD)","1987","Berlin","","","",""
"SPD/DVU(Rep/NPD)","1987","Brandenburg","","","",""
"SPD/DVU(Rep/NPD)","1987","Mecklenburg-Vorpommern","","","",""
"SPD/DVU(Rep/NPD)","1987","Sachsen","","","",""
"SPD/DVU(Rep/NPD)","1987","Sachsen-Anhalt","","","",""
"SPD/DVU(Rep/NPD)","1987","Thueringen","","","",""
"CDU/CSU","1987","Schleswig-Holstein","","","",""
"CDU/CSU","1987","Hamburg","","","",""
"CDU/CSU","1987","Niedersachsen","","","",""
"CDU/CSU","1987","Bremen","","","",""
"CDU/CSU","1987","Nordrhein-Westfalen","127","0.0744468103255747","0.0618533910935179","0.0870402295576314"
"CDU/CSU","1987","Hessen","34","0.0602005112046918","0.0396376178409152","0.0807634045684684"
"CDU/CSU","1987","Rheinland-Pfalz,Saarland","","","",""
"CDU/CSU","1987","Baden-Wuerttemberg","83","0.0712054582254227","0.0546327419730077","0.0877781744778376"
"CDU/CSU","1987","Bayern","274","0.278457493206789","0.250321892096695","0.306593094316883"
"CDU/CSU","1987","Saarland","","","",""
"CDU/CSU","1987","Berlin","","","",""
"CDU/CSU","1987","Brandenburg","","","",""
"CDU/CSU","1987","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","1987","Sachsen","","","",""
"CDU/CSU","1987","Sachsen-Anhalt","","","",""
"CDU/CSU","1987","Thueringen","","","",""
"CDU/FDP","1987","Schleswig-Holstein","","","",""
"CDU/FDP","1987","Hamburg","","","",""
"CDU/FDP","1987","Niedersachsen","","","",""
"CDU/FDP","1987","Bremen","","","",""
"CDU/FDP","1987","Nordrhein-Westfalen","","","",""
"CDU/FDP","1987","Hessen","","","",""
"CDU/FDP","1987","Rheinland-Pfalz,Saarland","","","",""
"CDU/FDP","1987","Baden-Wuerttemberg","","","",""
"CDU/FDP","1987","Bayern","","","",""
"CDU/FDP","1987","Saarland","","","",""
"CDU/FDP","1987","Berlin","","","",""
"CDU/FDP","1987","Brandenburg","","","",""
"CDU/FDP","1987","Mecklenburg-Vorpommern","","","",""
"CDU/FDP","1987","Sachsen","","","",""
"CDU/FDP","1987","Sachsen-Anhalt","","","",""
"CDU/FDP","1987","Thueringen","","","",""
"CDU/Buendnis90/Gruene","1987","Schleswig-Holstein","","","",""
"CDU/Buendnis90/Gruene","1987","Hamburg","","","",""
"CDU/Buendnis90/Gruene","1987","Niedersachsen","","","",""
"CDU/Buendnis90/Gruene","1987","Bremen","","","",""
"CDU/Buendnis90/Gruene","1987","Nordrhein-Westfalen","","","",""
"CDU/Buendnis90/Gruene","1987","Hessen","","","",""
"CDU/Buendnis90/Gruene","1987","Rheinland-Pfalz,Saarland","","","",""
"CDU/Buendnis90/Gruene","1987","Baden-Wuerttemberg","","","",""
"CDU/Buendnis90/Gruene","1987","Bayern","","","",""
"CDU/Buendnis90/Gruene","1987","Saarland","","","",""
"CDU/Buendnis90/Gruene","1987","Berlin","","","",""
"CDU/Buendnis90/Gruene","1987","Brandenburg","","","",""
"CDU/Buendnis90/Gruene","1987","Mecklenburg-Vorpommern","","","",""
"CDU/Buendnis90/Gruene","1987","Sachsen","","","",""
"CDU/Buendnis90/Gruene","1987","Sachsen-Anhalt","","","",""
"CDU/Buendnis90/Gruene","1987","Thueringen","","","",""
"Buendnis90/Gruene/Die Linke","1987","Schleswig-Holstein","","","",""
"Buendnis90/Gruene/Die Linke","1987","Hamburg","","","",""
"Buendnis90/Gruene/Die Linke","1987","Niedersachsen","","","",""
"Buendnis90/Gruene/Die Linke","1987","Bremen","","","",""
"Buendnis90/Gruene/Die Linke","1987","Nordrhein-Westfalen","","","",""
"Buendnis90/Gruene/Die Linke","1987","Hessen","","","",""
"Buendnis90/Gruene/Die Linke","1987","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene/Die Linke","1987","Baden-Wuerttemberg","","","",""
"Buendnis90/Gruene/Die Linke","1987","Bayern","","","",""
"Buendnis90/Gruene/Die Linke","1987","Saarland","","","",""
"Buendnis90/Gruene/Die Linke","1987","Berlin","","","",""
"Buendnis90/Gruene/Die Linke","1987","Brandenburg","","","",""
"Buendnis90/Gruene/Die Linke","1987","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene/Die Linke","1987","Sachsen","","","",""
"Buendnis90/Gruene/Die Linke","1987","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene/Die Linke","1987","Thueringen","","","",""
"SPD/Die Linke","1987","Schleswig-Holstein","","","",""
"SPD/Die Linke","1987","Hamburg","","","",""
"SPD/Die Linke","1987","Niedersachsen","","","",""
"SPD/Die Linke","1987","Bremen","","","",""
"SPD/Die Linke","1987","Nordrhein-Westfalen","","","",""
"SPD/Die Linke","1987","Hessen","","","",""
"SPD/Die Linke","1987","Rheinland-Pfalz,Saarland","","","",""
"SPD/Die Linke","1987","Baden-Wuerttemberg","","","",""
"SPD/Die Linke","1987","Bayern","","","",""
"SPD/Die Linke","1987","Saarland","","","",""
"SPD/Die Linke","1987","Berlin","","","",""
"SPD/Die Linke","1987","Brandenburg","","","",""
"SPD/Die Linke","1987","Mecklenburg-Vorpommern","","","",""
"SPD/Die Linke","1987","Sachsen","","","",""
"SPD/Die Linke","1987","Sachsen-Anhalt","","","",""
"SPD/Die Linke","1987","Thueringen","","","",""
"Gruene/DVU(Rep/NPD)","1987","Schleswig-Holstein","","","",""
"Gruene/DVU(Rep/NPD)","1987","Hamburg","","","",""
"Gruene/DVU(Rep/NPD)","1987","Niedersachsen","","","",""
"Gruene/DVU(Rep/NPD)","1987","Bremen","","","",""
"Gruene/DVU(Rep/NPD)","1987","Nordrhein-Westfalen","","","",""
"Gruene/DVU(Rep/NPD)","1987","Hessen","","","",""
"Gruene/DVU(Rep/NPD)","1987","Rheinland-Pfalz,Saarland","","","",""
"Gruene/DVU(Rep/NPD)","1987","Baden-Wuerttemberg","","","",""
"Gruene/DVU(Rep/NPD)","1987","Bayern","","","",""
"Gruene/DVU(Rep/NPD)","1987","Saarland","","","",""
"Gruene/DVU(Rep/NPD)","1987","Berlin","","","",""
"Gruene/DVU(Rep/NPD)","1987","Brandenburg","","","",""
"Gruene/DVU(Rep/NPD)","1987","Mecklenburg-Vorpommern","","","",""
"Gruene/DVU(Rep/NPD)","1987","Sachsen","","","",""
"Gruene/DVU(Rep/NPD)","1987","Sachsen-Anhalt","","","",""
"Gruene/DVU(Rep/NPD)","1987","Thueringen","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Schleswig-Holstein","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Hamburg","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Niedersachsen","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Bremen","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Nordrhein-Westfalen","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Hessen","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Rheinland-Pfalz,Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Baden-Wuerttemberg","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Bayern","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Berlin","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Brandenburg","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Mecklenburg-Vorpommern","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Sachsen","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Sachsen-Anhalt","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Thueringen","","","",""
"CDU/Die Linke","1987","Schleswig-Holstein","","","",""
"CDU/Die Linke","1987","Hamburg","","","",""
"CDU/Die Linke","1987","Niedersachsen","","","",""
"CDU/Die Linke","1987","Bremen","","","",""
"CDU/Die Linke","1987","Nordrhein-Westfalen","","","",""
"CDU/Die Linke","1987","Hessen","","","",""
"CDU/Die Linke","1987","Rheinland-Pfalz,Saarland","","","",""
"CDU/Die Linke","1987","Baden-Wuerttemberg","","","",""
"CDU/Die Linke","1987","Bayern","","","",""
"CDU/Die Linke","1987","Saarland","","","",""
"CDU/Die Linke","1987","Berlin","","","",""
"CDU/Die Linke","1987","Brandenburg","","","",""
"CDU/Die Linke","1987","Mecklenburg-Vorpommern","","","",""
"CDU/Die Linke","1987","Sachsen","","","",""
"CDU/Die Linke","1987","Sachsen-Anhalt","","","",""
"CDU/Die Linke","1987","Thueringen","","","",""
"CDU/DVU(Rep/NPD)","1987","Schleswig-Holstein","","","",""
"CDU/DVU(Rep/NPD)","1987","Hamburg","","","",""
"CDU/DVU(Rep/NPD)","1987","Niedersachsen","","","",""
"CDU/DVU(Rep/NPD)","1987","Bremen","","","",""
"CDU/DVU(Rep/NPD)","1987","Nordrhein-Westfalen","","","",""
"CDU/DVU(Rep/NPD)","1987","Hessen","","","",""
"CDU/DVU(Rep/NPD)","1987","Rheinland-Pfalz,Saarland","","","",""
"CDU/DVU(Rep/NPD)","1987","Baden-Wuerttemberg","","","",""
"CDU/DVU(Rep/NPD)","1987","Bayern","","","",""
"CDU/DVU(Rep/NPD)","1987","Saarland","","","",""
"CDU/DVU(Rep/NPD)","1987","Berlin","","","",""
"CDU/DVU(Rep/NPD)","1987","Brandenburg","","","",""
"CDU/DVU(Rep/NPD)","1987","Mecklenburg-Vorpommern","","","",""
"CDU/DVU(Rep/NPD)","1987","Sachsen","","","",""
"CDU/DVU(Rep/NPD)","1987","Sachsen-Anhalt","","","",""
"CDU/DVU(Rep/NPD)","1987","Thueringen","","","",""
"CSU/FDP","1987","Schleswig-Holstein","","","",""
"CSU/FDP","1987","Hamburg","","","",""
"CSU/FDP","1987","Niedersachsen","","","",""
"CSU/FDP","1987","Bremen","","","",""
"CSU/FDP","1987","Nordrhein-Westfalen","","","",""
"CSU/FDP","1987","Hessen","","","",""
"CSU/FDP","1987","Rheinland-Pfalz,Saarland","","","",""
"CSU/FDP","1987","Baden-Wuerttemberg","","","",""
"CSU/FDP","1987","Bayern","","","",""
"CSU/FDP","1987","Saarland","","","",""
"CSU/FDP","1987","Berlin","","","",""
"CSU/FDP","1987","Brandenburg","","","",""
"CSU/FDP","1987","Mecklenburg-Vorpommern","","","",""
"CSU/FDP","1987","Sachsen","","","",""
"CSU/FDP","1987","Sachsen-Anhalt","","","",""
"CSU/FDP","1987","Thueringen","","","",""
"Gruene/FDP","1987","Schleswig-Holstein","","","",""
"Gruene/FDP","1987","Hamburg","","","",""
"Gruene/FDP","1987","Niedersachsen","","","",""
"Gruene/FDP","1987","Bremen","","","",""
"Gruene/FDP","1987","Nordrhein-Westfalen","","","",""
"Gruene/FDP","1987","Hessen","","","",""
"Gruene/FDP","1987","Rheinland-Pfalz,Saarland","","","",""
"Gruene/FDP","1987","Baden-Wuerttemberg","","","",""
"Gruene/FDP","1987","Bayern","","","",""
"Gruene/FDP","1987","Saarland","","","",""
"Gruene/FDP","1987","Berlin","","","",""
"Gruene/FDP","1987","Brandenburg","","","",""
"Gruene/FDP","1987","Mecklenburg-Vorpommern","","","",""
"Gruene/FDP","1987","Sachsen","","","",""
"Gruene/FDP","1987","Sachsen-Anhalt","","","",""
"Gruene/FDP","1987","Thueringen","","","",""
"FDP/Die Linke","1987","Schleswig-Holstein","","","",""
"FDP/Die Linke","1987","Hamburg","","","",""
"FDP/Die Linke","1987","Niedersachsen","","","",""
"FDP/Die Linke","1987","Bremen","","","",""
"FDP/Die Linke","1987","Nordrhein-Westfalen","","","",""
"FDP/Die Linke","1987","Hessen","","","",""
"FDP/Die Linke","1987","Rheinland-Pfalz,Saarland","","","",""
"FDP/Die Linke","1987","Baden-Wuerttemberg","","","",""
"FDP/Die Linke","1987","Bayern","","","",""
"FDP/Die Linke","1987","Saarland","","","",""
"FDP/Die Linke","1987","Berlin","","","",""
"FDP/Die Linke","1987","Brandenburg","","","",""
"FDP/Die Linke","1987","Mecklenburg-Vorpommern","","","",""
"FDP/Die Linke","1987","Sachsen","","","",""
"FDP/Die Linke","1987","Sachsen-Anhalt","","","",""
"FDP/Die Linke","1987","Thueringen","","","",""
"FDP/NPD","1987","Schleswig-Holstein","","","",""
"FDP/NPD","1987","Hamburg","","","",""
"FDP/NPD","1987","Niedersachsen","","","",""
"FDP/NPD","1987","Bremen","","","",""
"FDP/NPD","1987","Nordrhein-Westfalen","","","",""
"FDP/NPD","1987","Hessen","","","",""
"FDP/NPD","1987","Rheinland-Pfalz,Saarland","","","",""
"FDP/NPD","1987","Baden-Wuerttemberg","","","",""
"FDP/NPD","1987","Bayern","","","",""
"FDP/NPD","1987","Saarland","","","",""
"FDP/NPD","1987","Berlin","","","",""
"FDP/NPD","1987","Brandenburg","","","",""
"FDP/NPD","1987","Mecklenburg-Vorpommern","","","",""
"FDP/NPD","1987","Sachsen","","","",""
"FDP/NPD","1987","Sachsen-Anhalt","","","",""
"FDP/NPD","1987","Thueringen","","","",""
"Piratenpartei","1987","Schleswig-Holstein","","","",""
"Piratenpartei","1987","Hamburg","","","",""
"Piratenpartei","1987","Niedersachsen","","","",""
"Piratenpartei","1987","Bremen","","","",""
"Piratenpartei","1987","Nordrhein-Westfalen","","","",""
"Piratenpartei","1987","Hessen","","","",""
"Piratenpartei","1987","Rheinland-Pfalz,Saarland","","","",""
"Piratenpartei","1987","Baden-Wuerttemberg","","","",""
"Piratenpartei","1987","Bayern","","","",""
"Piratenpartei","1987","Saarland","","","",""
"Piratenpartei","1987","Berlin","","","",""
"Piratenpartei","1987","Brandenburg","","","",""
"Piratenpartei","1987","Mecklenburg-Vorpommern","","","",""
"Piratenpartei","1987","Sachsen","","","",""
"Piratenpartei","1987","Sachsen-Anhalt","","","",""
