"plh0012_h","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","1993","66 und älter","","","",""
"CDU/FDP","1993","16-34 Jahre alt","","","",""
"CDU/FDP","1993","35-65 Jahre alt","","","",""
"CDU/FDP","1993","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1993","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1993","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1993","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1993","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1993","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1993","66 und älter","","","",""
"SPD/Die Linke","1993","16-34 Jahre alt","","","",""
"SPD/Die Linke","1993","35-65 Jahre alt","","","",""
"SPD/Die Linke","1993","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1993","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1993","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1993","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1993","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1993","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1993","66 und älter","","","",""
"CDU/Die Linke","1993","16-34 Jahre alt","","","",""
"CDU/Die Linke","1993","35-65 Jahre alt","","","",""
"CDU/Die Linke","1993","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1993","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1993","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1993","66 und älter","","","",""
"CSU/FDP","1993","16-34 Jahre alt","","","",""
"CSU/FDP","1993","35-65 Jahre alt","","","",""
"CSU/FDP","1993","66 und älter","","","",""
"Gruene/FDP","1993","16-34 Jahre alt","","","",""
"Gruene/FDP","1993","35-65 Jahre alt","","","",""
"Gruene/FDP","1993","66 und älter","","","",""
"FDP/Die Linke","1993","16-34 Jahre alt","","","",""
"FDP/Die Linke","1993","35-65 Jahre alt","","","",""
"FDP/Die Linke","1993","66 und älter","","","",""
"FDP/NPD","1993","16-34 Jahre alt","","","",""
"FDP/NPD","1993","35-65 Jahre alt","","","",""
"FDP/NPD","1993","66 und älter","","","",""
"Piratenpartei","1993","16-34 Jahre alt","","","",""
"Piratenpartei","1993","35-65 Jahre alt","","","",""
"Piratenpartei","1993","66 und älter","","","",""
"AfD","1993","16-34 Jahre alt","","","",""
"AfD","1993","35-65 Jahre alt","","","",""
"AfD","1993","66 und älter","","","",""
"CDU+/oder CSU/AfD","1993","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1993","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1993","66 und älter","","","",""
"SPD/AfD","1993","16-34 Jahre alt","","","",""
"SPD/AfD","1993","35-65 Jahre alt","","","",""
"SPD/AfD","1993","66 und älter","","","",""
"SPD","1994","16-34 Jahre alt","682","0.444547256080768","0.418646889463481","0.470447622698056"
"SPD","1994","35-65 Jahre alt","1416","0.472044786792598","0.45393777395715","0.490151799628046"
"SPD","1994","66 und älter","317","0.414867752942279","0.380313267503556","0.449422238381002"
"CDU","1994","16-34 Jahre alt","287","0.224896912415231","0.203135109827448","0.246658715003014"
"CDU","1994","35-65 Jahre alt","888","0.323547019202195","0.306578491012938","0.340515547391451"
"CDU","1994","66 und älter","317","0.398257112194863","0.363924264479538","0.432589959910188"
"CSU","1994","16-34 Jahre alt","50","0.0413028717132268","0.0309310695620093","0.0516746738644444"
"CSU","1994","35-65 Jahre alt","154","0.0595834496295225","0.0509976723417293","0.0681692269173157"
"CSU","1994","66 und älter","66","0.0836597637429479","0.0642415503514684","0.103077977134427"
"FDP","1994","16-34 Jahre alt","33","0.0277573709108995","0.0191948847945841","0.036319857027215"
"FDP","1994","35-65 Jahre alt","94","0.0354586416031123","0.0287508719631871","0.0421664112430375"
"FDP","1994","66 und älter","","","",""
"Buendnis90/Gruene","1994","16-34 Jahre alt","237","0.181709790221334","0.16161117076608","0.201808409676587"
"Buendnis90/Gruene","1994","35-65 Jahre alt","173","0.0629322559216134","0.0541242254233471","0.0717402864198796"
"Buendnis90/Gruene","1994","66 und älter","","","",""
"Die Linke","1994","16-34 Jahre alt","51","0.0310662588719928","0.0220232094466724","0.0401093082973132"
"Die Linke","1994","35-65 Jahre alt","123","0.0246640526705107","0.0190384895704006","0.0302896157706207"
"Die Linke","1994","66 und älter","36","0.0342258950569737","0.0214750854913602","0.0469767046225872"
"NPD/Republikaner/Die Rechte","1994","16-34 Jahre alt","49","0.0303745923306708","0.0214295868969873","0.0393195977643543"
"NPD/Republikaner/Die Rechte","1994","35-65 Jahre alt","37","0.0119858754947043","0.00803882099577091","0.0159329299936377"
"NPD/Republikaner/Die Rechte","1994","66 und älter","","","",""
"Andere","1994","16-34 Jahre alt","","","",""
"Andere","1994","35-65 Jahre alt","35","0.0097839186857439","0.00621383768240468","0.0133539996890831"
"Andere","1994","66 und älter","","","",""
"SPD/Buendnis90/Gruene","1994","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1994","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1994","66 und älter","","","",""
"SPD/CDU","1994","16-34 Jahre alt","","","",""
"SPD/CDU","1994","35-65 Jahre alt","","","",""
"SPD/CDU","1994","66 und älter","","","",""
"SPD/FDP","1994","16-34 Jahre alt","","","",""
"SPD/FDP","1994","35-65 Jahre alt","","","",""
"SPD/FDP","1994","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","1994","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1994","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1994","66 und älter","","","",""
"CDU/CSU","1994","16-34 Jahre alt","","","",""
"CDU/CSU","1994","35-65 Jahre alt","","","",""
"CDU/CSU","1994","66 und älter","","","",""
"CDU/FDP","1994","16-34 Jahre alt","","","",""
"CDU/FDP","1994","35-65 Jahre alt","","","",""
"CDU/FDP","1994","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1994","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1994","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1994","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1994","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1994","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1994","66 und älter","","","",""
"SPD/Die Linke","1994","16-34 Jahre alt","","","",""
"SPD/Die Linke","1994","35-65 Jahre alt","","","",""
"SPD/Die Linke","1994","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1994","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1994","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1994","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1994","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1994","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1994","66 und älter","","","",""
"CDU/Die Linke","1994","16-34 Jahre alt","","","",""
"CDU/Die Linke","1994","35-65 Jahre alt","","","",""
"CDU/Die Linke","1994","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1994","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1994","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1994","66 und älter","","","",""
"CSU/FDP","1994","16-34 Jahre alt","","","",""
"CSU/FDP","1994","35-65 Jahre alt","","","",""
"CSU/FDP","1994","66 und älter","","","",""
"Gruene/FDP","1994","16-34 Jahre alt","","","",""
"Gruene/FDP","1994","35-65 Jahre alt","","","",""
"Gruene/FDP","1994","66 und älter","","","",""
"FDP/Die Linke","1994","16-34 Jahre alt","","","",""
"FDP/Die Linke","1994","35-65 Jahre alt","","","",""
"FDP/Die Linke","1994","66 und älter","","","",""
"FDP/NPD","1994","16-34 Jahre alt","","","",""
"FDP/NPD","1994","35-65 Jahre alt","","","",""
"FDP/NPD","1994","66 und älter","","","",""
"Piratenpartei","1994","16-34 Jahre alt","","","",""
"Piratenpartei","1994","35-65 Jahre alt","","","",""
"Piratenpartei","1994","66 und älter","","","",""
"AfD","1994","16-34 Jahre alt","","","",""
"AfD","1994","35-65 Jahre alt","","","",""
"AfD","1994","66 und älter","","","",""
"CDU+/oder CSU/AfD","1994","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1994","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1994","66 und älter","","","",""
"SPD/AfD","1994","16-34 Jahre alt","","","",""
"SPD/AfD","1994","35-65 Jahre alt","","","",""
"SPD/AfD","1994","66 und älter","","","",""
"SPD","1995","16-34 Jahre alt","675","0.3996735248689","0.376117081842688","0.423229967895113"
"SPD","1995","35-65 Jahre alt","1476","0.442514641167892","0.425639905155711","0.459389377180074"
"SPD","1995","66 und älter","353","0.399153777459823","0.366480365951321","0.431827188968324"
"CDU","1995","16-34 Jahre alt","441","0.259894047043535","0.238802502257375","0.280985591829695"
"CDU","1995","35-65 Jahre alt","1135","0.343784803421935","0.327647799236754","0.359921807607116"
"CDU","1995","66 und älter","343","0.398859979126722","0.366190610200756","0.431529348052688"
"CSU","1995","16-34 Jahre alt","79","0.0533877070086413","0.0425766046553713","0.0641988093619113"
"CSU","1995","35-65 Jahre alt","181","0.0598650284952509","0.0518049711258856","0.0679250858646163"
"CSU","1995","66 und älter","76","0.0972594490068416","0.0774902045699673","0.117028693443716"
"FDP","1995","16-34 Jahre alt","","","",""
"FDP","1995","35-65 Jahre alt","91","0.028129596124933","0.0225121054647058","0.0337470867851602"
"FDP","1995","66 und älter","31","0.0451156803322418","0.0312678469500862","0.0589635137143975"
"Buendnis90/Gruene","1995","16-34 Jahre alt","307","0.202861948107744","0.183523111631559","0.222200784583929"
"Buendnis90/Gruene","1995","35-65 Jahre alt","252","0.0828321409010731","0.0734677337284547","0.0921965480736916"
"Buendnis90/Gruene","1995","66 und älter","","","",""
"Die Linke","1995","16-34 Jahre alt","89","0.0409059820133199","0.0313804930658968","0.0504314709607429"
"Die Linke","1995","35-65 Jahre alt","135","0.0255649237768478","0.0202025740151375","0.0309272735385581"
"Die Linke","1995","66 und älter","44","0.0413821332443804","0.0280937577969725","0.0546705086917882"
"NPD/Republikaner/Die Rechte","1995","16-34 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","1995","35-65 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","1995","66 und älter","","","",""
"Andere","1995","16-34 Jahre alt","","","",""
"Andere","1995","35-65 Jahre alt","30","0.00793181736910943","0.00491802349469847","0.0109456112435204"
"Andere","1995","66 und älter","","","",""
"SPD/Buendnis90/Gruene","1995","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1995","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1995","66 und älter","","","",""
"SPD/CDU","1995","16-34 Jahre alt","","","",""
"SPD/CDU","1995","35-65 Jahre alt","","","",""
"SPD/CDU","1995","66 und älter","","","",""
"SPD/FDP","1995","16-34 Jahre alt","","","",""
"SPD/FDP","1995","35-65 Jahre alt","","","",""
"SPD/FDP","1995","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","1995","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1995","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1995","66 und älter","","","",""
"CDU/CSU","1995","16-34 Jahre alt","","","",""
"CDU/CSU","1995","35-65 Jahre alt","","","",""
"CDU/CSU","1995","66 und älter","","","",""
"CDU/FDP","1995","16-34 Jahre alt","","","",""
"CDU/FDP","1995","35-65 Jahre alt","","","",""
"CDU/FDP","1995","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1995","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1995","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1995","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1995","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1995","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1995","66 und älter","","","",""
"SPD/Die Linke","1995","16-34 Jahre alt","","","",""
"SPD/Die Linke","1995","35-65 Jahre alt","","","",""
"SPD/Die Linke","1995","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1995","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1995","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1995","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1995","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1995","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1995","66 und älter","","","",""
"CDU/Die Linke","1995","16-34 Jahre alt","","","",""
"CDU/Die Linke","1995","35-65 Jahre alt","","","",""
"CDU/Die Linke","1995","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1995","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1995","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1995","66 und älter","","","",""
"CSU/FDP","1995","16-34 Jahre alt","","","",""
"CSU/FDP","1995","35-65 Jahre alt","","","",""
"CSU/FDP","1995","66 und älter","","","",""
"Gruene/FDP","1995","16-34 Jahre alt","","","",""
"Gruene/FDP","1995","35-65 Jahre alt","","","",""
"Gruene/FDP","1995","66 und älter","","","",""
"FDP/Die Linke","1995","16-34 Jahre alt","","","",""
"FDP/Die Linke","1995","35-65 Jahre alt","","","",""
"FDP/Die Linke","1995","66 und älter","","","",""
"FDP/NPD","1995","16-34 Jahre alt","","","",""
"FDP/NPD","1995","35-65 Jahre alt","","","",""
"FDP/NPD","1995","66 und älter","","","",""
"Piratenpartei","1995","16-34 Jahre alt","","","",""
"Piratenpartei","1995","35-65 Jahre alt","","","",""
"Piratenpartei","1995","66 und älter","","","",""
"AfD","1995","16-34 Jahre alt","","","",""
"AfD","1995","35-65 Jahre alt","","","",""
"AfD","1995","66 und älter","","","",""
"CDU+/oder CSU/AfD","1995","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1995","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1995","66 und älter","","","",""
"SPD/AfD","1995","16-34 Jahre alt","","","",""
"SPD/AfD","1995","35-65 Jahre alt","","","",""
"SPD/AfD","1995","66 und älter","","","",""
"SPD","1996","16-34 Jahre alt","544","0.328642396426744","0.304934873970115","0.352349918883372"
"SPD","1996","35-65 Jahre alt","1282","0.405598144958914","0.388369193314365","0.422827096603463"
"SPD","1996","66 und älter","316","0.383634806904587","0.350513232136108","0.416756381673065"
"CDU","1996","16-34 Jahre alt","437","0.301972008692495","0.278799813219748","0.325144204165241"
"CDU","1996","35-65 Jahre alt","1084","0.352178220006619","0.335417996202799","0.368938443810439"
"CDU","1996","66 und älter","341","0.410913005825936","0.37740121909107","0.444424792560802"
"CSU","1996","16-34 Jahre alt","77","0.0541238716911099","0.0427040589987402","0.0655436843834796"
"CSU","1996","35-65 Jahre alt","196","0.0715986946085597","0.0625519731825321","0.0806454160345874"
"CSU","1996","66 und älter","81","0.104884881537824","0.0840145756283407","0.125755187447307"
"FDP","1996","16-34 Jahre alt","","","",""
"FDP","1996","35-65 Jahre alt","75","0.0259497615284773","0.0203711238199998","0.0315283992369547"
"FDP","1996","66 und älter","","","",""
"Buendnis90/Gruene","1996","16-34 Jahre alt","294","0.209428169617296","0.188891234239726","0.229965104994867"
"Buendnis90/Gruene","1996","35-65 Jahre alt","274","0.0968569077439145","0.0864788907837023","0.107234924704127"
"Buendnis90/Gruene","1996","66 und älter","","","",""
"Die Linke","1996","16-34 Jahre alt","78","0.0460890736295419","0.035506280140177","0.0566718671189067"
"Die Linke","1996","35-65 Jahre alt","151","0.0276884118767909","0.021931062985239","0.0334457607683428"
"Die Linke","1996","66 und älter","51","0.0413285065009066","0.0277705984218516","0.0548864145799616"
"NPD/Republikaner/Die Rechte","1996","16-34 Jahre alt","43","0.0321110700418546","0.0232131690179458","0.0410089710657634"
"NPD/Republikaner/Die Rechte","1996","35-65 Jahre alt","31","0.0132561043801535","0.00924299519546359","0.0172692135648434"
"NPD/Republikaner/Die Rechte","1996","66 und älter","","","",""
"Andere","1996","16-34 Jahre alt","","","",""
"Andere","1996","35-65 Jahre alt","","","",""
"Andere","1996","66 und älter","","","",""
"SPD/Buendnis90/Gruene","1996","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1996","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1996","66 und älter","","","",""
"SPD/CDU","1996","16-34 Jahre alt","","","",""
"SPD/CDU","1996","35-65 Jahre alt","","","",""
"SPD/CDU","1996","66 und älter","","","",""
"SPD/FDP","1996","16-34 Jahre alt","","","",""
"SPD/FDP","1996","35-65 Jahre alt","","","",""
"SPD/FDP","1996","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","1996","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1996","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1996","66 und älter","","","",""
"CDU/CSU","1996","16-34 Jahre alt","","","",""
"CDU/CSU","1996","35-65 Jahre alt","","","",""
"CDU/CSU","1996","66 und älter","","","",""
"CDU/FDP","1996","16-34 Jahre alt","","","",""
"CDU/FDP","1996","35-65 Jahre alt","","","",""
"CDU/FDP","1996","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1996","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1996","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1996","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1996","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1996","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1996","66 und älter","","","",""
"SPD/Die Linke","1996","16-34 Jahre alt","","","",""
"SPD/Die Linke","1996","35-65 Jahre alt","","","",""
"SPD/Die Linke","1996","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1996","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1996","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1996","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1996","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1996","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1996","66 und älter","","","",""
"CDU/Die Linke","1996","16-34 Jahre alt","","","",""
"CDU/Die Linke","1996","35-65 Jahre alt","","","",""
"CDU/Die Linke","1996","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1996","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1996","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1996","66 und älter","","","",""
"CSU/FDP","1996","16-34 Jahre alt","","","",""
"CSU/FDP","1996","35-65 Jahre alt","","","",""
"CSU/FDP","1996","66 und älter","","","",""
"Gruene/FDP","1996","16-34 Jahre alt","","","",""
"Gruene/FDP","1996","35-65 Jahre alt","","","",""
"Gruene/FDP","1996","66 und älter","","","",""
"FDP/Die Linke","1996","16-34 Jahre alt","","","",""
"FDP/Die Linke","1996","35-65 Jahre alt","","","",""
"FDP/Die Linke","1996","66 und älter","","","",""
"FDP/NPD","1996","16-34 Jahre alt","","","",""
"FDP/NPD","1996","35-65 Jahre alt","","","",""
"FDP/NPD","1996","66 und älter","","","",""
"Piratenpartei","1996","16-34 Jahre alt","","","",""
"Piratenpartei","1996","35-65 Jahre alt","","","",""
"Piratenpartei","1996","66 und älter","","","",""
"AfD","1996","16-34 Jahre alt","","","",""
"AfD","1996","35-65 Jahre alt","","","",""
"AfD","1996","66 und älter","","","",""
"CDU+/oder CSU/AfD","1996","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1996","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1996","66 und älter","","","",""
"SPD/AfD","1996","16-34 Jahre alt","","","",""
"SPD/AfD","1996","35-65 Jahre alt","","","",""
"SPD/AfD","1996","66 und älter","","","",""
"SPD","1997","16-34 Jahre alt","511","0.360767984868999","0.334782882757898","0.386753086980101"
"SPD","1997","35-65 Jahre alt","1287","0.451894067693967","0.433824245104674","0.469963890283259"
"SPD","1997","66 und älter","345","0.397330966908011","0.364472754021682","0.43018917979434"
"CDU","1997","16-34 Jahre alt","356","0.274529810129865","0.250381557302863","0.298678062956868"
"CDU","1997","35-65 Jahre alt","961","0.336941551327955","0.319780001348792","0.354103101307117"
"CDU","1997","66 und älter","319","0.380185637246653","0.347590188493676","0.41278108599963"
"CSU","1997","16-34 Jahre alt","63","0.0490123291756502","0.0373302192752209","0.0606944390760795"
"CSU","1997","35-65 Jahre alt","164","0.0595247154760632","0.0509340724101785","0.068115358541948"
"CSU","1997","66 und älter","86","0.113333758509963","0.0920480541311834","0.134619462888742"
"FDP","1997","16-34 Jahre alt","","","",""
"FDP","1997","35-65 Jahre alt","66","0.023227532457259","0.0177586125909014","0.0286964523236166"
"FDP","1997","66 und älter","","","",""
"Buendnis90/Gruene","1997","16-34 Jahre alt","229","0.202410644078828","0.180669243308489","0.224152044849168"
"Buendnis90/Gruene","1997","35-65 Jahre alt","246","0.0847180227032479","0.0746076147848708","0.0948284306216249"
"Buendnis90/Gruene","1997","66 und älter","","","",""
"Die Linke","1997","16-34 Jahre alt","58","0.0343768816030645","0.0245182136361762","0.0442355495699528"
"Die Linke","1997","35-65 Jahre alt","130","0.0242204911020177","0.0186387378176034","0.029802244386432"
"Die Linke","1997","66 und älter","53","0.0393959830724552","0.0263334782462716","0.0524584878986388"
"NPD/Republikaner/Die Rechte","1997","16-34 Jahre alt","51","0.040104806220242","0.0294880634964242","0.0507215489440598"
"NPD/Republikaner/Die Rechte","1997","35-65 Jahre alt","40","0.0130840992543546","0.00895823148215163","0.0172099670265575"
"NPD/Republikaner/Die Rechte","1997","66 und älter","","","",""
"Andere","1997","16-34 Jahre alt","","","",""
"Andere","1997","35-65 Jahre alt","","","",""
"Andere","1997","66 und älter","","","",""
"SPD/Buendnis90/Gruene","1997","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1997","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1997","66 und älter","","","",""
"SPD/CDU","1997","16-34 Jahre alt","","","",""
"SPD/CDU","1997","35-65 Jahre alt","","","",""
"SPD/CDU","1997","66 und älter","","","",""
"SPD/FDP","1997","16-34 Jahre alt","","","",""
"SPD/FDP","1997","35-65 Jahre alt","","","",""
"SPD/FDP","1997","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","1997","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1997","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1997","66 und älter","","","",""
"CDU/CSU","1997","16-34 Jahre alt","","","",""
"CDU/CSU","1997","35-65 Jahre alt","","","",""
"CDU/CSU","1997","66 und älter","","","",""
"CDU/FDP","1997","16-34 Jahre alt","","","",""
"CDU/FDP","1997","35-65 Jahre alt","","","",""
"CDU/FDP","1997","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1997","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1997","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1997","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1997","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1997","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1997","66 und älter","","","",""
"SPD/Die Linke","1997","16-34 Jahre alt","","","",""
"SPD/Die Linke","1997","35-65 Jahre alt","","","",""
"SPD/Die Linke","1997","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1997","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1997","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1997","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1997","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1997","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1997","66 und älter","","","",""
"CDU/Die Linke","1997","16-34 Jahre alt","","","",""
"CDU/Die Linke","1997","35-65 Jahre alt","","","",""
"CDU/Die Linke","1997","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1997","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1997","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1997","66 und älter","","","",""
"CSU/FDP","1997","16-34 Jahre alt","","","",""
"CSU/FDP","1997","35-65 Jahre alt","","","",""
"CSU/FDP","1997","66 und älter","","","",""
"Gruene/FDP","1997","16-34 Jahre alt","","","",""
"Gruene/FDP","1997","35-65 Jahre alt","","","",""
"Gruene/FDP","1997","66 und älter","","","",""
"FDP/Die Linke","1997","16-34 Jahre alt","","","",""
"FDP/Die Linke","1997","35-65 Jahre alt","","","",""
"FDP/Die Linke","1997","66 und älter","","","",""
"FDP/NPD","1997","16-34 Jahre alt","","","",""
"FDP/NPD","1997","35-65 Jahre alt","","","",""
"FDP/NPD","1997","66 und älter","","","",""
"Piratenpartei","1997","16-34 Jahre alt","","","",""
"Piratenpartei","1997","35-65 Jahre alt","","","",""
"Piratenpartei","1997","66 und älter","","","",""
"AfD","1997","16-34 Jahre alt","","","",""
"AfD","1997","35-65 Jahre alt","","","",""
"AfD","1997","66 und älter","","","",""
"CDU+/oder CSU/AfD","1997","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1997","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1997","66 und älter","","","",""
"SPD/AfD","1997","16-34 Jahre alt","","","",""
"SPD/AfD","1997","35-65 Jahre alt","","","",""
"SPD/AfD","1997","66 und älter","","","",""
"SPD","1998","16-34 Jahre alt","605","0.418978349519622","0.393206907947366","0.444749791091879"
"SPD","1998","35-65 Jahre alt","1616","0.464915810448193","0.448194886214209","0.481636734682176"
"SPD","1998","66 und älter","437","0.421728506239801","0.391466853383769","0.451990159095833"
"CDU","1998","16-34 Jahre alt","309","0.211141300622079","0.189823962711211","0.232458638532947"
"CDU","1998","35-65 Jahre alt","1003","0.301374932451388","0.285992050503927","0.316757814398849"
"CDU","1998","66 und älter","388","0.388779457809011","0.358907691715447","0.418651223902575"
"CSU","1998","16-34 Jahre alt","52","0.0383553864866239","0.0283238548552593","0.0483869181179885"
"CSU","1998","35-65 Jahre alt","174","0.0540519471832514","0.0464713856481414","0.0616325087183614"
"CSU","1998","66 und älter","81","0.0835727640681062","0.0666140994623893","0.100531428673823"
"FDP","1998","16-34 Jahre alt","","","",""
"FDP","1998","35-65 Jahre alt","85","0.0275067405346698","0.0220236561822452","0.0329898248870944"
"FDP","1998","66 und älter","","","",""
"Buendnis90/Gruene","1998","16-34 Jahre alt","232","0.177642250936955","0.157678125406481","0.197606376467428"
"Buendnis90/Gruene","1998","35-65 Jahre alt","282","0.089687987949572","0.0801088960634261","0.0992670798357179"
"Buendnis90/Gruene","1998","66 und älter","","","",""
"Die Linke","1998","16-34 Jahre alt","61","0.033274816563414","0.0239066174072004","0.0426430157196276"
"Die Linke","1998","35-65 Jahre alt","133","0.0229714947988437","0.0179491062589855","0.0279938833387019"
"Die Linke","1998","66 und älter","57","0.0357516331371204","0.0243739804411529","0.047129285833088"
"NPD/Republikaner/Die Rechte","1998","16-34 Jahre alt","45","0.0329298905661104","0.0236087107213574","0.0422510704108633"
