"plh0012_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"SPD/CDU","2012","Realschulabschluss","","","",""
"SPD/CDU","2012","(Fach-)Abitur","","","",""
"SPD/CDU","2012","AkademikerInnen","","","",""
"SPD/FDP","2012","(noch) kein Abschluss","","","",""
"SPD/FDP","2012","Hauptschulabschluss","","","",""
"SPD/FDP","2012","Realschulabschluss","","","",""
"SPD/FDP","2012","(Fach-)Abitur","","","",""
"SPD/FDP","2012","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2012","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2012","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2012","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2012","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2012","AkademikerInnen","","","",""
"CDU/CSU","2012","(noch) kein Abschluss","","","",""
"CDU/CSU","2012","Hauptschulabschluss","","","",""
"CDU/CSU","2012","Realschulabschluss","","","",""
"CDU/CSU","2012","(Fach-)Abitur","","","",""
"CDU/CSU","2012","AkademikerInnen","","","",""
"CDU/FDP","2012","(noch) kein Abschluss","","","",""
"CDU/FDP","2012","Hauptschulabschluss","","","",""
"CDU/FDP","2012","Realschulabschluss","","","",""
"CDU/FDP","2012","(Fach-)Abitur","","","",""
"CDU/FDP","2012","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2012","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2012","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2012","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2012","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2012","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2012","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2012","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2012","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2012","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2012","AkademikerInnen","","","",""
"SPD/Die Linke","2012","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2012","Hauptschulabschluss","","","",""
"SPD/Die Linke","2012","Realschulabschluss","","","",""
"SPD/Die Linke","2012","(Fach-)Abitur","","","",""
"SPD/Die Linke","2012","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2012","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2012","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2012","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2012","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2012","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2012","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2012","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2012","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2012","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2012","AkademikerInnen","","","",""
"CDU/Die Linke","2012","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2012","Hauptschulabschluss","","","",""
"CDU/Die Linke","2012","Realschulabschluss","","","",""
"CDU/Die Linke","2012","(Fach-)Abitur","","","",""
"CDU/Die Linke","2012","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2012","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2012","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2012","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2012","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2012","AkademikerInnen","","","",""
"CSU/FDP","2012","(noch) kein Abschluss","","","",""
"CSU/FDP","2012","Hauptschulabschluss","","","",""
"CSU/FDP","2012","Realschulabschluss","","","",""
"CSU/FDP","2012","(Fach-)Abitur","","","",""
"CSU/FDP","2012","AkademikerInnen","","","",""
"Gruene/FDP","2012","(noch) kein Abschluss","","","",""
"Gruene/FDP","2012","Hauptschulabschluss","","","",""
"Gruene/FDP","2012","Realschulabschluss","","","",""
"Gruene/FDP","2012","(Fach-)Abitur","","","",""
"Gruene/FDP","2012","AkademikerInnen","","","",""
"FDP/Die Linke","2012","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2012","Hauptschulabschluss","","","",""
"FDP/Die Linke","2012","Realschulabschluss","","","",""
"FDP/Die Linke","2012","(Fach-)Abitur","","","",""
"FDP/Die Linke","2012","AkademikerInnen","","","",""
"FDP/NPD","2012","(noch) kein Abschluss","","","",""
"FDP/NPD","2012","Hauptschulabschluss","","","",""
"FDP/NPD","2012","Realschulabschluss","","","",""
"FDP/NPD","2012","(Fach-)Abitur","","","",""
"FDP/NPD","2012","AkademikerInnen","","","",""
"Piratenpartei","2012","(noch) kein Abschluss","","","",""
"Piratenpartei","2012","Hauptschulabschluss","45","0.0187653086313544","0.0137001388073954","0.0238304784553134"
"Piratenpartei","2012","Realschulabschluss","55","0.027063979666816","0.0199717951496171","0.034156164184015"
"Piratenpartei","2012","(Fach-)Abitur","","","",""
"Piratenpartei","2012","AkademikerInnen","50","0.022849305316651","0.0172472737956242","0.0284513368376777"
"AfD","2012","(noch) kein Abschluss","","","",""
"AfD","2012","Hauptschulabschluss","","","",""
"AfD","2012","Realschulabschluss","","","",""
"AfD","2012","(Fach-)Abitur","","","",""
"AfD","2012","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","2012","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2012","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2012","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2012","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2012","AkademikerInnen","","","",""
"SPD/AfD","2012","(noch) kein Abschluss","","","",""
"SPD/AfD","2012","Hauptschulabschluss","","","",""
"SPD/AfD","2012","Realschulabschluss","","","",""
"SPD/AfD","2012","(Fach-)Abitur","","","",""
"SPD/AfD","2012","AkademikerInnen","","","",""
"SPD","2013","(noch) kein Abschluss","97","0.374976377382587","0.313600274247061","0.436352480518112"
"SPD","2013","Hauptschulabschluss","1147","0.402447957852223","0.384506824504089","0.420389091200356"
"SPD","2013","Realschulabschluss","626","0.298499180568153","0.278743374326643","0.318254986809662"
"SPD","2013","(Fach-)Abitur","441","0.320795615517898","0.296221328394383","0.345369902641413"
"SPD","2013","AkademikerInnen","762","0.257160029614072","0.241538241515663","0.27278181771248"
"CDU","2013","(noch) kein Abschluss","46","0.224481522974565","0.171583978136492","0.277379067812639"
"CDU","2013","Hauptschulabschluss","1035","0.366752290628388","0.349121151442581","0.384383429814196"
"CDU","2013","Realschulabschluss","785","0.398249400114143","0.377114756629007","0.419384043599278"
"CDU","2013","(Fach-)Abitur","454","0.302102575290643","0.277929077935412","0.326276072645875"
"CDU","2013","AkademikerInnen","961","0.313435045356306","0.296854608485179","0.330015482227434"
"CSU","2013","(noch) kein Abschluss","","","",""
"CSU","2013","Hauptschulabschluss","281","0.0922880796113757","0.0816991035485413","0.10287705567421"
"CSU","2013","Realschulabschluss","140","0.0603259382222131","0.0500469644683014","0.0706049119761248"
"CSU","2013","(Fach-)Abitur","66","0.0304691708096466","0.0214206496713225","0.0395176919479708"
"CSU","2013","AkademikerInnen","122","0.0447158523765749","0.0373286768348189","0.0521030279183309"
"FDP","2013","(noch) kein Abschluss","","","",""
"FDP","2013","Hauptschulabschluss","41","0.0120683099921371","0.00807352113776413","0.0160630988465102"
"FDP","2013","Realschulabschluss","50","0.0213590476448651","0.0151172206078102","0.0276008746819199"
"FDP","2013","(Fach-)Abitur","46","0.0286699018439646","0.019884472263148","0.0374553314247812"
"FDP","2013","AkademikerInnen","125","0.0399962266054037","0.0329925294738257","0.0469999237369817"
"Buendnis90/Gruene","2013","(noch) kein Abschluss","48","0.185165936772552","0.135920694678775","0.234411178866329"
"Buendnis90/Gruene","2013","Hauptschulabschluss","148","0.0492919593386743","0.0413720763186213","0.0572118423587273"
"Buendnis90/Gruene","2013","Realschulabschluss","233","0.0989832741167813","0.086090201486438","0.111876346747125"
"Buendnis90/Gruene","2013","(Fach-)Abitur","268","0.219010822544948","0.197237647109945","0.240783997979952"
"Buendnis90/Gruene","2013","AkademikerInnen","744","0.26162591982753","0.245916505920412","0.277335333734648"
"Die Linke","2013","(noch) kein Abschluss","","","",""
"Die Linke","2013","Hauptschulabschluss","123","0.0391887274160808","0.0320895706275051","0.0462878842046564"
"Die Linke","2013","Realschulabschluss","136","0.0656183892437339","0.0549282338269561","0.0763085446605118"
"Die Linke","2013","(Fach-)Abitur","56","0.0462062337414426","0.0351541542197393","0.057258313263146"
"Die Linke","2013","AkademikerInnen","203","0.0499180759423443","0.0421342910885653","0.0577018607961232"
"NPD/Republikaner/Die Rechte","2013","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","2013","Hauptschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","2013","Realschulabschluss","31","0.0219915918996483","0.0156600611090625","0.0283231226902341"
"NPD/Republikaner/Die Rechte","2013","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","2013","AkademikerInnen","","","",""
"Andere","2013","(noch) kein Abschluss","","","",""
"Andere","2013","Hauptschulabschluss","","","",""
"Andere","2013","Realschulabschluss","","","",""
"Andere","2013","(Fach-)Abitur","","","",""
"Andere","2013","AkademikerInnen","32","0.0123092742143173","0.00836825921119298","0.0162502892174416"
"SPD/Buendnis90/Gruene","2013","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","2013","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2013","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2013","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","2013","AkademikerInnen","","","",""
"SPD/CDU","2013","(noch) kein Abschluss","","","",""
"SPD/CDU","2013","Hauptschulabschluss","","","",""
"SPD/CDU","2013","Realschulabschluss","","","",""
"SPD/CDU","2013","(Fach-)Abitur","","","",""
"SPD/CDU","2013","AkademikerInnen","","","",""
"SPD/FDP","2013","(noch) kein Abschluss","","","",""
"SPD/FDP","2013","Hauptschulabschluss","","","",""
"SPD/FDP","2013","Realschulabschluss","","","",""
"SPD/FDP","2013","(Fach-)Abitur","","","",""
"SPD/FDP","2013","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2013","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2013","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2013","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2013","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2013","AkademikerInnen","","","",""
"CDU/CSU","2013","(noch) kein Abschluss","","","",""
"CDU/CSU","2013","Hauptschulabschluss","","","",""
"CDU/CSU","2013","Realschulabschluss","","","",""
"CDU/CSU","2013","(Fach-)Abitur","","","",""
"CDU/CSU","2013","AkademikerInnen","","","",""
"CDU/FDP","2013","(noch) kein Abschluss","","","",""
"CDU/FDP","2013","Hauptschulabschluss","","","",""
"CDU/FDP","2013","Realschulabschluss","","","",""
"CDU/FDP","2013","(Fach-)Abitur","","","",""
"CDU/FDP","2013","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2013","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2013","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2013","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2013","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2013","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2013","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2013","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2013","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2013","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2013","AkademikerInnen","","","",""
"SPD/Die Linke","2013","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2013","Hauptschulabschluss","","","",""
"SPD/Die Linke","2013","Realschulabschluss","","","",""
"SPD/Die Linke","2013","(Fach-)Abitur","","","",""
"SPD/Die Linke","2013","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2013","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2013","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2013","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2013","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2013","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2013","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2013","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2013","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2013","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2013","AkademikerInnen","","","",""
"CDU/Die Linke","2013","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2013","Hauptschulabschluss","","","",""
"CDU/Die Linke","2013","Realschulabschluss","","","",""
"CDU/Die Linke","2013","(Fach-)Abitur","","","",""
"CDU/Die Linke","2013","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2013","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2013","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2013","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2013","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2013","AkademikerInnen","","","",""
"CSU/FDP","2013","(noch) kein Abschluss","","","",""
"CSU/FDP","2013","Hauptschulabschluss","","","",""
"CSU/FDP","2013","Realschulabschluss","","","",""
"CSU/FDP","2013","(Fach-)Abitur","","","",""
"CSU/FDP","2013","AkademikerInnen","","","",""
"Gruene/FDP","2013","(noch) kein Abschluss","","","",""
"Gruene/FDP","2013","Hauptschulabschluss","","","",""
"Gruene/FDP","2013","Realschulabschluss","","","",""
"Gruene/FDP","2013","(Fach-)Abitur","","","",""
"Gruene/FDP","2013","AkademikerInnen","","","",""
"FDP/Die Linke","2013","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2013","Hauptschulabschluss","","","",""
"FDP/Die Linke","2013","Realschulabschluss","","","",""
"FDP/Die Linke","2013","(Fach-)Abitur","","","",""
"FDP/Die Linke","2013","AkademikerInnen","","","",""
"FDP/NPD","2013","(noch) kein Abschluss","","","",""
"FDP/NPD","2013","Hauptschulabschluss","","","",""
"FDP/NPD","2013","Realschulabschluss","","","",""
"FDP/NPD","2013","(Fach-)Abitur","","","",""
"FDP/NPD","2013","AkademikerInnen","","","",""
"Piratenpartei","2013","(noch) kein Abschluss","","","",""
"Piratenpartei","2013","Hauptschulabschluss","","","",""
"Piratenpartei","2013","Realschulabschluss","","","",""
"Piratenpartei","2013","(Fach-)Abitur","","","",""
"Piratenpartei","2013","AkademikerInnen","","","",""
"AfD","2013","(noch) kein Abschluss","","","",""
"AfD","2013","Hauptschulabschluss","","","",""
"AfD","2013","Realschulabschluss","","","",""
"AfD","2013","(Fach-)Abitur","","","",""
"AfD","2013","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","2013","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2013","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2013","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2013","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2013","AkademikerInnen","","","",""
"SPD/AfD","2013","(noch) kein Abschluss","","","",""
"SPD/AfD","2013","Hauptschulabschluss","","","",""
"SPD/AfD","2013","Realschulabschluss","","","",""
"SPD/AfD","2013","(Fach-)Abitur","","","",""
"SPD/AfD","2013","AkademikerInnen","","","",""
"SPD","2014","(noch) kein Abschluss","91","0.349887007427634","0.291118296984502","0.408655717870767"
"SPD","2014","Hauptschulabschluss","1204","0.38719856342502","0.370279032539947","0.404118094310093"
"SPD","2014","Realschulabschluss","797","0.298930347352698","0.281931357195667","0.31592933750973"
"SPD","2014","(Fach-)Abitur","538","0.314708637967957","0.293425620631441","0.335991655304472"
"SPD","2014","AkademikerInnen","872","0.242780915705514","0.22886924762005","0.256692583790979"
"CDU","2014","(noch) kein Abschluss","52","0.21979292135171","0.168765969711378","0.270819872992042"
"CDU","2014","Hauptschulabschluss","1129","0.372497368500949","0.355704265888044","0.389290471113853"
"CDU","2014","Realschulabschluss","1013","0.372934877061996","0.354978018644602","0.39089173547939"
"CDU","2014","(Fach-)Abitur","588","0.312640301472193","0.291395349622525","0.333885253321862"
"CDU","2014","AkademikerInnen","1115","0.302186501536966","0.287287115495626","0.317085887578307"
"CSU","2014","(noch) kein Abschluss","","","",""
"CSU","2014","Hauptschulabschluss","314","0.0861419645801935","0.076396370574709","0.095887558585678"
"CSU","2014","Realschulabschluss","217","0.0738181482328315","0.0641088634029321","0.0835274330627309"
"CSU","2014","(Fach-)Abitur","74","0.0260211921622334","0.0187252801643531","0.0333171041601136"
"CSU","2014","AkademikerInnen","178","0.05165992049941","0.0444783392410509","0.058841501757769"
"FDP","2014","(noch) kein Abschluss","","","",""
"FDP","2014","Hauptschulabschluss","34","0.0106355541461776","0.0070725217374372","0.0141985865549179"
"FDP","2014","Realschulabschluss","55","0.0184305543303384","0.0134361091645518","0.023424999496125"
"FDP","2014","(Fach-)Abitur","48","0.0186210323540037","0.0124257445177674","0.0248163201902401"
"FDP","2014","AkademikerInnen","152","0.0426898314862549","0.0361306489730786","0.0492490139994312"
"Buendnis90/Gruene","2014","(noch) kein Abschluss","36","0.135351167354171","0.0931971749390729","0.177505159769269"
"Buendnis90/Gruene","2014","Hauptschulabschluss","130","0.0410504181625808","0.0341588470600662","0.0479419892650953"
"Buendnis90/Gruene","2014","Realschulabschluss","272","0.0817553782270654","0.0715813040964718","0.0919294523576591"
"Buendnis90/Gruene","2014","(Fach-)Abitur","348","0.184778588589702","0.166991500746849","0.202565676432554"
"Buendnis90/Gruene","2014","AkademikerInnen","895","0.247224754248012","0.233227598311413","0.261221910184611"
"Die Linke","2014","(noch) kein Abschluss","","","",""
"Die Linke","2014","Hauptschulabschluss","200","0.0537695235327373","0.0459347198022101","0.0616043272632645"
"Die Linke","2014","Realschulabschluss","255","0.0842286144235166","0.0739157122552405","0.0945415165917926"
"Die Linke","2014","(Fach-)Abitur","134","0.0802687100573237","0.0678165452208476","0.0927208748937998"
"Die Linke","2014","AkademikerInnen","294","0.0673150409354476","0.0591851503074281","0.0754449315634672"
"NPD/Republikaner/Die Rechte","2014","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","2014","Hauptschulabschluss","33","0.00919153816199928","0.00587679019976067","0.0125062861242379"
"NPD/Republikaner/Die Rechte","2014","Realschulabschluss","45","0.0207239219658737","0.0154340387784827","0.0260138051532647"
"NPD/Republikaner/Die Rechte","2014","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","2014","AkademikerInnen","","","",""
"Andere","2014","(noch) kein Abschluss","","","",""
"Andere","2014","Hauptschulabschluss","","","",""
"Andere","2014","Realschulabschluss","30","0.00830249025619242","0.00493309986038784","0.011671880651997"
"Andere","2014","(Fach-)Abitur","","","",""
"Andere","2014","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","2014","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","2014","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2014","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2014","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","2014","AkademikerInnen","","","",""
"SPD/CDU","2014","(noch) kein Abschluss","","","",""
"SPD/CDU","2014","Hauptschulabschluss","","","",""
"SPD/CDU","2014","Realschulabschluss","","","",""
"SPD/CDU","2014","(Fach-)Abitur","","","",""
"SPD/CDU","2014","AkademikerInnen","","","",""
"SPD/FDP","2014","(noch) kein Abschluss","","","",""
"SPD/FDP","2014","Hauptschulabschluss","","","",""
"SPD/FDP","2014","Realschulabschluss","","","",""
"SPD/FDP","2014","(Fach-)Abitur","","","",""
"SPD/FDP","2014","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2014","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2014","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2014","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2014","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2014","AkademikerInnen","","","",""
"CDU/CSU","2014","(noch) kein Abschluss","","","",""
"CDU/CSU","2014","Hauptschulabschluss","","","",""
"CDU/CSU","2014","Realschulabschluss","","","",""
"CDU/CSU","2014","(Fach-)Abitur","","","",""
"CDU/CSU","2014","AkademikerInnen","","","",""
"CDU/FDP","2014","(noch) kein Abschluss","","","",""
"CDU/FDP","2014","Hauptschulabschluss","","","",""
"CDU/FDP","2014","Realschulabschluss","","","",""
"CDU/FDP","2014","(Fach-)Abitur","","","",""
"CDU/FDP","2014","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2014","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2014","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2014","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2014","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2014","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2014","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2014","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2014","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2014","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2014","AkademikerInnen","","","",""
"SPD/Die Linke","2014","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2014","Hauptschulabschluss","","","",""
"SPD/Die Linke","2014","Realschulabschluss","","","",""
"SPD/Die Linke","2014","(Fach-)Abitur","","","",""
"SPD/Die Linke","2014","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2014","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2014","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2014","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2014","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2014","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2014","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2014","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2014","AkademikerInnen","","","",""
"CDU/Die Linke","2014","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2014","Hauptschulabschluss","","","",""
"CDU/Die Linke","2014","Realschulabschluss","","","",""
"CDU/Die Linke","2014","(Fach-)Abitur","","","",""
"CDU/Die Linke","2014","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2014","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2014","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2014","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2014","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2014","AkademikerInnen","","","",""
"CSU/FDP","2014","(noch) kein Abschluss","","","",""
"CSU/FDP","2014","Hauptschulabschluss","","","",""
"CSU/FDP","2014","Realschulabschluss","","","",""
"CSU/FDP","2014","(Fach-)Abitur","","","",""
"CSU/FDP","2014","AkademikerInnen","","","",""
"Gruene/FDP","2014","(noch) kein Abschluss","","","",""
"Gruene/FDP","2014","Hauptschulabschluss","","","",""
"Gruene/FDP","2014","Realschulabschluss","","","",""
"Gruene/FDP","2014","(Fach-)Abitur","","","",""
"Gruene/FDP","2014","AkademikerInnen","","","",""
"FDP/Die Linke","2014","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2014","Hauptschulabschluss","","","",""
"FDP/Die Linke","2014","Realschulabschluss","","","",""
"FDP/Die Linke","2014","(Fach-)Abitur","","","",""
"FDP/Die Linke","2014","AkademikerInnen","","","",""
"FDP/NPD","2014","(noch) kein Abschluss","","","",""
"FDP/NPD","2014","Hauptschulabschluss","","","",""
"FDP/NPD","2014","Realschulabschluss","","","",""
"FDP/NPD","2014","(Fach-)Abitur","","","",""
"FDP/NPD","2014","AkademikerInnen","","","",""
"Piratenpartei","2014","(noch) kein Abschluss","","","",""
"Piratenpartei","2014","Hauptschulabschluss","","","",""
"Piratenpartei","2014","Realschulabschluss","","","",""
"Piratenpartei","2014","(Fach-)Abitur","","","",""
"Piratenpartei","2014","AkademikerInnen","","","",""
"AfD","2014","(noch) kein Abschluss","","","",""
"AfD","2014","Hauptschulabschluss","57","0.0121055286337825","0.00830705847732208","0.015903998790243"
"AfD","2014","Realschulabschluss","57","0.0184101597109354","0.0134184267936919","0.023401892628179"
"AfD","2014","(Fach-)Abitur","34","0.0150320928778827","0.00945558906302226","0.0206085966927432"
"AfD","2014","AkademikerInnen","47","0.014153467927855","0.0103208348064947","0.0179861010492152"
"CDU+/oder CSU/AfD","2014","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2014","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2014","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2014","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2014","AkademikerInnen","","","",""
"SPD/AfD","2014","(noch) kein Abschluss","","","",""
"SPD/AfD","2014","Hauptschulabschluss","","","",""
"SPD/AfD","2014","Realschulabschluss","","","",""
"SPD/AfD","2014","(Fach-)Abitur","","","",""
"SPD/AfD","2014","AkademikerInnen","","","",""
"SPD","2015","(noch) kein Abschluss","71","0.318466481730866","0.255153626656063","0.381779336805668"
"SPD","2015","Hauptschulabschluss","1029","0.381293766912486","0.36308083592029","0.399506697904682"
"SPD","2015","Realschulabschluss","650","0.278513362979461","0.260307950998724","0.296718774960198"
"SPD","2015","(Fach-)Abitur","406","0.275072971963502","0.252660783017259","0.297485160909746"
"SPD","2015","AkademikerInnen","774","0.239162726021777","0.224667855893891","0.253657596149664"
"CDU","2015","(noch) kein Abschluss","56","0.258779706859747","0.199260767650342","0.318298646069152"
"CDU","2015","Hauptschulabschluss","968","0.379988954601314","0.361788051264478","0.398189857938149"
"CDU","2015","Realschulabschluss","830","0.372314942952678","0.352681815985166","0.39194806992019"
"CDU","2015","(Fach-)Abitur","497","0.325270433780584","0.301757851185713","0.348783016375456"
"CDU","2015","AkademikerInnen","1054","0.314164265161412","0.298391416449867","0.329937113872957"
"CSU","2015","(noch) kein Abschluss","","","",""
"CSU","2015","Hauptschulabschluss","263","0.0869646382248876","0.0763983393740373","0.0975309370757379"
"CSU","2015","Realschulabschluss","171","0.0662546484967832","0.0561531512394945","0.0763561457540719"
"CSU","2015","(Fach-)Abitur","67","0.0383457183038088","0.028707847666878","0.0479835889407397"
"CSU","2015","AkademikerInnen","150","0.0473955746615785","0.0401754136158224","0.0546157357073346"
"FDP","2015","(noch) kein Abschluss","","","",""
"FDP","2015","Hauptschulabschluss","","","",""
"FDP","2015","Realschulabschluss","46","0.0176544254474912","0.0123060450622882","0.0230028058326943"
