"plh0012_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Die Linke","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","41","0.0296554973003449","0.0215798225324618","0.0377311720682281"
"Die Linke","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Berlin","Ostdeutschland, neue Bundeslaender","48","0.296869784120245","0.224237922427659","0.369501645812831"
"Die Linke","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","78","0.306376090998171","0.25118485034484","0.361567331651501"
"Die Linke","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","36","0.248725389028695","0.180452678372191","0.316998099685199"
"Die Linke","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Sachsen","Ostdeutschland, neue Bundeslaender","104","0.229794900053256","0.1901233101764","0.269466489930111"
"Die Linke","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","63","0.29625992772017","0.238612203570237","0.353907651870103"
"Die Linke","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","Thueringen","Ostdeutschland, neue Bundeslaender","58","0.253756783878316","0.198237849941166","0.309275717815467"
"NPD/Republikaner/Die Rechte","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
