year,bula_h,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,North Rhine-Westphalia,No,0.59303,3172,4112,0.57801,0.60804
2021,Hesse,Yes,0.23743,284,1323,0.21450,0.26037
2021,Hesse,No,0.59876,1039,1323,0.57234,0.62518
2021,"Rhineland-Palatinate, Saarland",Yes,0.30308,288,996,0.27452,0.33164
2021,"Rhineland-Palatinate, Saarland",No,0.53300,708,996,0.50200,0.56400
2021,Baden-Wuerttemberg,Yes,0.21696,465,2167,0.19960,0.23431
2021,Baden-Wuerttemberg,No,0.60383,1702,2167,0.58323,0.62442
2021,Bavaria,Yes,0.21029,671,2852,0.19534,0.22525
2021,Bavaria,No,0.60684,2181,2852,0.58891,0.62477
2021,Berlin,Yes,0.21268,187,906,0.18602,0.23935
2021,Berlin,No,0.60870,719,906,0.57691,0.64050
2021,Brandenburg,Yes,0.26600,234,701,0.23327,0.29873
2021,Brandenburg,No,0.54731,467,701,0.51044,0.58418
2021,Mecklenburg-Western Pomerania,Yes,0.35160,156,407,0.30516,0.39805
2021,Mecklenburg-Western Pomerania,No,0.49533,251,407,0.44670,0.54397
2021,Saxony,Yes,0.24404,337,1160,0.21931,0.26877
2021,Saxony,No,0.59262,823,1160,0.56433,0.62091
2021,Saxony-Anhalt,Yes,0.29397,189,599,0.25746,0.33049
2021,Saxony-Anhalt,No,0.54312,410,599,0.50320,0.58305
2021,Thuringa,Yes,0.22461,176,633,0.19207,0.25714
2021,Thuringa,No,0.59040,457,633,0.55206,0.62874
